workload,policy,seed,sessions,source_nodes,target_frac,target_w,selected_sessions,selected_w,realized_sessions,realized_w,deadline_s,deadline_hit,mbps,rtt_ms,mean_interruption_s,p95_interruption_s,makespan_s,disruption_s_per_kw
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,250.0,80.0,2.2825662640253763,9.799738510944925,22.780009915680157,26.66634930322812
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,1000.0,10.0,2.2052692373153873,9.703745382776603,22.685200287808428,25.76331768183086
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,1000.0,40.0,2.235269237315387,9.733745382776602,22.715200287808425,26.113796216323014
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,1000.0,80.0,2.2752692373153875,9.773745382776603,22.755200287808425,26.581100928979218
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,10000.0,10.0,2.203080129302391,9.696782493009824,22.677757399446907,25.737743169556193
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,10000.0,40.0,2.2330801293023907,9.726782493009823,22.707757399446905,26.088221704048344
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,10000.0,80.0,2.273080129302391,9.766782493009824,22.747757399446904,26.55552641670455
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,250.0,10.0,1.6520831416668296,6.605058463294839,23.13985948538648,18.201535344455102
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,250.0,40.0,1.6820831416668292,6.635058463294839,23.16985948538648,18.532055066230562
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,250.0,80.0,1.7220831416668294,6.675058463294839,23.209859485386477,18.97274802859785
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,1000.0,10.0,1.6465856121524987,6.589578684729081,23.114792606270584,18.1409672802708
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,1000.0,40.0,1.6765856121524987,6.619578684729081,23.14479260627058,18.471487002046263
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,1000.0,80.0,1.7165856121524985,6.659578684729081,23.18479260627058,18.912179964413546
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,10000.0,10.0,1.6449363532981995,6.5854510055033,23.107272542535814,18.122796861015512
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,10000.0,40.0,1.6749363532981996,6.6154510055033,23.13727254253581,18.453316582790976
agentic_tool_loop,power-unaware,0,10000,4762,0.9,744750.5441173345,8206,744826.9612402689,8206,744826.9612402776,120.0,True,10000.0,80.0,1.7149363532981994,6.6554510055033,23.17727254253581,18.89400954515826
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,250.0,10.0,4.63464123813821,18.500674357513144,293.9728598598249,56.865409145188984
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,250.0,40.0,4.664641238138209,18.530674357513142,294.0028598598249,57.23349853694543
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,250.0,80.0,4.70464123813821,18.57067435751314,294.0428598598249,57.72428439262071
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,1000.0,10.0,4.623401823196106,18.47852385680677,293.86309134552357,56.72750549819774
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,1000.0,40.0,4.6534018231961065,18.508523856806768,293.8930913455236,57.0955948899542
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,1000.0,80.0,4.6934018231961065,18.548523856806767,293.93309134552356,57.58638074562948
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,10000.0,10.0,4.620029998713475,18.471878706594858,293.8301607912332,56.68613440410038
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,10000.0,40.0,4.650029998713475,18.501878706594855,293.8601607912332,57.054223795856835
agentic_tool_loop,random,0,10000,4762,0.9,744750.5441173345,9098,744782.6389914362,9063,741504.6619452455,120.0,False,10000.0,80.0,4.6900299987134755,18.541878706594854,293.9001607912332,57.5450096515321
