episode,workload,seed,rate,width,phase,session,status,prompt_tokens,output_tokens,cached_tokens,derived_prompt_minus_cache_tokens,start_ns,end_ns,ttft_s,mean_tpot_s,exact_token_timestamps,state_code_valid,context_hash,observation_boundary_ns,completed_within_observation,observation_status
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,8,catch_up,0,complete,27221,24,27168,53,4277772577494,4278897203230,0.223614595,0.038760681739130436,True,True,3872c884e9fe234506172d1ce2817af4cff8dcea4e481be38e68b4806e490860,4370560235442,True,complete
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,8,catch_up,2,complete,27559,27,27504,55,4278138165938,4279288684184,0.198003154,0.03662134369230769,True,True,fe4db9cdcb80bee5d9cda60ed7de2503b3e173379b85e9d76aeca4db5cece485,4370560235442,True,complete
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,8,catch_up,3,complete,26591,26,26528,63,4278255697587,4279463479836,0.216071297,0.03960250184,True,True,bd27d0a4e613fea338545d989dc27e6dc7058558832d1fc20b1f19443d951f7e,4370560235442,True,complete
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,8,catch_up,1,complete,27526,25,27472,54,4278331333675,4279465664233,0.176934544,0.039743154041666666,True,True,5a73b697e2e463676299cf2a96a35a8b32c0af930ce06f64e8a4b89ab381773f,4370560235442,True,complete
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,8,catch_up,4,complete,25577,25,25520,57,4278492646670,4279639341696,0.158998884,0.04093008870833333,True,True,38eec0593db4a84a3b404a6feafd770757743ae4dfd10fce7603f0274f6a432f,4370560235442,True,complete
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,8,catch_up,7,complete,26249,24,26192,57,4278638929111,4279729648332,0.194488297,0.03890976134782609,True,True,32db103ebbe1eb0b011c56af9453eea50f77b94cd10961d299592eda7c9774f4,4370560235442,True,complete
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,8,catch_up,6,complete,31813,23,31760,53,4278923636320,4279954865477,0.194102248,0.03803075422727273,True,True,4ca811449747497cb4979d35c5f0d5542d802abe6890f2b6d5bdc249756fb8fa,4370560235442,True,complete
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,8,catch_up,5,complete,28423,30,28368,55,4278794238716,4280164651595,0.211003129,0.0399612775862069,True,True,09ac9c666975df45f972bf4e3f5672a9b708abd4868f890b6c74edb3c33daf8c,4370560235442,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,initial,0,complete,27189,26,,,4810718772212,4839025660120,3.868314286,0.9770555432800001,True,True,64d6bde44280ac2091d0941319292dbcd509cb0bbb6d7fa12cae5a749ae5cdd0,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,initial,2,complete,27527,25,,,4810740831197,4839031527267,6.966212879,0.8881091979583333,True,True,fca0f710d98feba9b9858184adfe33960391884da3cb6a7d9a59ca7a2ed8d5fb,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,initial,1,complete,27494,27,,,4810763428592,4839215888315,10.647646257,0.6846527601923077,True,True,fa18ebf05d7d6770c653bab00c87d9a2474cb8d52b12a384635e777c411a5232,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,initial,3,validation_failed,26559,24,,,4810785888365,4839218554919,13.591429626,0.6449944657826087,True,False,e3edf3b8137f6da28b4ee8cb86e8b977cfbd75e468739a01d85f9724155cda1b,4930689303282,False,validation_failed
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,initial,4,complete,25545,24,,,4810807305300,4839331668293,16.448385629,0.5248812997826087,True,True,bf96195f78ef21a4fa5d1ca3e3c95b90e2d0453367b003616d57f9d0ced16930,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,initial,5,complete,28391,26,,,4810831631316,4839518000570,19.683042125,0.35997642832,True,True,58b70c4ee20ca1da0b8a9619f4e3075a752cec71e2cc3a433f16fe3c2096f2d3,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,initial,6,complete,31781,26,,,4810858605713,4839659025625,23.925739009,0.19491947452000002,True,True,07f525bd030e3ac87bf174ace8578442908e4c3d275690388fe7fd23f599ba66,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,initial,7,complete,26217,24,,,4810879624791,4839693500160,26.947392099,0.08114084008695652,True,True,292e951f68bc1bf200eaee2381bcf348f8944855367bfbce5d21a1141a810cf0,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,catch_up,0,complete,27221,27,27152,69,4839110980518,4840288519944,0.219188535,0.03680507684615385,True,True,de6999c5a4c3dad67c779f3777ef9a55269277875607ea2f3083cba3d41ba639,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,catch_up,2,complete,27559,26,27504,55,4839215510465,4840335103572,0.196744551,0.03687360892,True,True,28c7a8311cd594aa145eeb453238e3282ba8a72317510e6039953a2c7e90173b,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,catch_up,1,complete,27526,29,27472,54,4839315260456,4840603033986,0.202459918,0.03871125525,True,True,958828d95d8c621a13d0683d3047c936ee4e15fb5e74afd138d7da8279528fcf,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,catch_up,5,complete,28423,26,28368,55,4839609396301,4840733091255,0.181689293,0.03756272192,True,True,58a6df9c3203c54d87d6ded9f2b4c95fda4bb0528249629a410ef4b9e733a530,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,catch_up,4,complete,25577,32,25520,57,4839433226076,4840805305104,0.152933862,0.039297457483870965,True,True,7d5fe91c6566b4e3e1b8118702722000826da6f369955de6e26ee9a28c44c738,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,catch_up,7,complete,26249,24,26192,57,4839862206711,4840937454134,0.155192791,0.03989454117391304,True,True,b285e736b412d4594ce3e0f214ce253ed265908547290ed1eebf7e505e29ced0,4930689303282,True,complete
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,8,catch_up,6,complete,31813,28,31760,53,4839753872768,4841059307036,0.228256221,0.03981686340740741,True,True,a5483aa3960d566d9a64a223f6dea265008b22b931a85ce0542cee60242d6587,4930689303282,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,0,complete,27189,26,,,5378217702193,5407041177309,4.023930266,0.9919683668,True,True,6da26948840112445e917d0b55ae537151438d8aeecf44361f726ae3a921bd07,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,1,complete,27494,25,,,5378240769421,5409113844565,7.103647271,0.9902261955833334,True,True,67879c6d0389d5ad6488f7b9f0b745c47e5a890e434d706b9d5746bb22727f50,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,3,complete,26559,23,,,5378284902625,5414013540526,13.743800273,0.9992843457272728,True,True,587c4cf8741ee8d0d0dcf6446d0cfeae1790ca0b87b6e99707a7df71547e0583,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,2,complete,27527,26,,,5378263098524,5414015758466,10.79185021,0.99828511836,True,True,91a0d665ce7b01a4c2d7e7b3e25a36249561322893458ef63335d46c6459af00,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,4,complete,25545,23,,,5378306249944,5416905391510,16.604373542,0.9997105167727273,True,True,826ec8ab540c15ccf83015d799107e3ce1aeb39bcf231aa6d8be83a4b65cbcb1,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,5,complete,28391,25,,,5378330436484,5422652706142,19.844927604,1.0198699883333333,True,True,59aa709f222fe122b17eda408d35c48dcbac8071d82727fa03dab48261b2ffa0,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,6,complete,31781,28,,,5378356890347,5429675388050,24.094089177,1.0081381988148148,True,True,0e6cbe62c5480a2847ad262d52ba22ccfa09180e514d8bea2d9106ba092bbf2d,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,8,complete,27300,25,,,5378379501108,5430310449005,27.769017293,1.0066839942083334,True,True,f2a5b51dfe67a7c96b184511f5c3ffbea5ec55076711f58fed1089577cbc9474,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,7,complete,26217,25,,,5378401341713,5433283743344,30.712017195,1.0069424403333334,True,True,4b0802c55a6abd1ff7bcc5ba23939a2b89d62a2be4f2a9fb6998cdc6322327e9,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,9,complete,27679,24,,,5378424416670,5435512644138,33.864856575,1.009646037173913,True,True,35fdfe741ddf3961ea6dd20eb750c1ddce159fe96a3fb72a573b9e344bf1c73d,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,10,complete,26396,24,,,5378446203194,5438561209287,36.869758774,1.010613521347826,True,True,d122e1838dd1c3559d0939c48cb0d673c02728916b796b97d0dd20244efc91a5,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,12,complete,26463,27,,,5378468410478,5445846095514,40.47385164,1.0347254863076922,True,True,33450da38d8834724f65a6b8adb8f36d15e023a69d8571b9c7ea8199f68a3845,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,13,complete,25431,22,,,5378515162163,5447917265834,47.617246914,1.037202110190476,True,True,19af79e0f9ba0ca27777776fc477694d8ed0025ffd0c189a5f72225840cdf1f5,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,11,complete,31415,27,,,5378494669765,5448819433190,44.165215298,1.0061280016923075,True,True,585af4f791c5271279050d607177622a14df9ea0a7ec09340ef067d5d39bd0c2,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,14,complete,30504,25,,,5378540901529,5454534597268,51.13347336,1.0358310916666666,True,True,d8061b90b3094d302ce2d83a8b51635b37ff9905dcc03b32fd188af50faa78d5,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,initial,15,complete,26229,30,,,5378562356305,5463526442878,54.720883128,1.0428618289655174,True,True,609b83ec08f20977d18b7426fd0e2f4deeff1fc5d0277461710e8873aa5cc70a,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,0,complete,27221,26,27152,69,5407115656075,5487594251759,55.616624127,0.994396801,True,True,f85f88f8eabf1acac0618f6f545cf3320b42f2f64c290f334b977f22616d527b,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,1,complete,27526,25,27472,54,5409190886669,5490067329673,56.737523037,1.0056993997916666,True,True,ef076df1664164f9e0026aa79c036b40a3beb75a54658a557099b733ea100942,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,3,complete,26591,23,26528,63,5414091122499,5490924259340,54.93840508,0.9951712317727274,True,True,d3be2964db1616fc5bef04cb4572622d06588437495aed1737ce684aae39b122,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,2,complete,27559,26,27504,55,5414178345901,5493951114672,54.85385657,0.9967001827599999,True,True,19b9575d57d0e0b0392243b110b0d0650d517664b1b68d3ba36e1d0e9545f163,5498188753048,True,complete
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,4,complete,25577,23,25520,57,5416977998772,5501949589446,62.083947376,1.040301006409091,True,True,4050b1b23b2d5fbb8ae4f56ae6f76a69fcb5c6691a1e439a45fc1f0e3f37fc89,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,5,complete,28423,26,28368,55,5422742323512,5502968725496,59.973407038,0.8100765029599999,True,True,b195349b1f6f68736dd33f4de1985a9420163330aa4280a0c83c3777f7edda20,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,8,complete,27332,26,27264,68,5430389280282,5503211179621,59.685838671,0.52541995052,True,True,52bbcdadd8a8aaee293a4a29d54436e059671cfe702eff8a552accb5384bd2b9,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,6,complete,31813,28,31760,53,5429764436853,5503282852236,60.305967898,0.4893147684814815,True,True,dfab3b745421af2feb0b13f6dab2fc10aa4461239384cb48bada5374406018cc,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,13,complete,25463,22,25408,55,5447989772790,5503494583208,54.832695257,0.03191101933333333,True,True,70f990a8743cdf19469d0a2ea8eef9a66d515d87d8086c87ad9b07bc28f9dd45,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,12,complete,26495,22,26432,63,5445921861259,5503494890049,56.895723386,0.03215263004761905,True,True,33305a13da9e4703346b9b979864345aeca02e77d833a1852b9fd98a97308504,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,7,complete,26249,25,5584,20665,5433359942521,5503497107787,66.423820869,0.154559322375,True,True,79fb62d78372a8046de9bfefd66e86bccd3d9b543cd9713ed9d41b4f39ce861e,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,10,complete,26428,24,26368,60,5438635409465,5503566028697,64.182296422,0.032481026782608696,True,True,0e3dacf9fbf7bc8c03fdc95e26c44d28208428fd7f91f91f8eae0b0899cdae45,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,9,complete,27711,24,7024,20687,5435592194202,5503568413549,67.225424622,0.03248993065217391,True,True,2fb55c35ba9c51b71d5c0cce716bcc5c5a1258c0edaba76fe3cc6c48b6b2752f,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,14,complete,30536,25,30480,56,5454622561629,5503600845646,48.204258724,0.032242003125,True,True,559848855bfc88a684d0916cf7b5432e944eb2a732778c417cd0d92481006d04,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,11,complete,31447,27,31392,55,5448905085839,5503672708624,53.92437962,0.03242189119230769,True,True,1f854b1028e7250f0d73728d12026a1799c451e82ad39c3688552d8362109f59,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7101-w16,coding_long,7101,0.3763566558427036,16,catch_up,15,complete,26261,34,26208,53,5463606111045,5503912791722,39.218566295,0.032965459848484854,True,True,ff92011694cefac0292e3fc43fbff7be59672e675e9941779a6f918aa6289039,5498188753048,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,0,complete,27189,25,,,5654329859760,5682285810201,4.017525527,0.9972951605000001,True,True,847667ec19222a2b169ab5be202830ab14ad4e424e8fe066e28812877b38a77d,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,2,complete,27527,28,,,5654352856024,5688414729812,7.107322498,0.9983063037777777,True,True,716bcf967ed677c7e19257c10e8089ad1e9d54d3bd7e346a1f019f1ddc730a8b,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,1,complete,27494,26,,,5654375812548,5690158163468,10.797755393,0.9993212391999999,True,True,4f34d476d1687f92111386a844c67bdf991386de4e6a96582d96452c10a92424,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,3,complete,26559,23,,,5654398330514,5690160549066,13.749526363,1.0004024688636364,True,True,b77a5c625dde9fd4680b1dcdefed54bf9188a7bd13b0f8ffc2820236424258cc,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,4,complete,25545,24,,,5654419567054,5694552676200,16.61411302,1.0225264229565219,True,True,4cf478cdf6f7da68a49fb71732864891617f3c3a203a0fe5c4e3e35c352b7e2b,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,5,complete,28391,27,,,5654443105300,5700330100574,19.859045323,1.0010165580384616,True,True,c9c0880ea428dbb9dacb67e916d549f0539c7d14d064f523fb0eb290a757a1e7,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,6,complete,31781,27,,,5654469207259,5704468698796,24.114004275,0.9955376978076923,True,True,87e138d84177e10f0d76cafea54df8e41ca4e50670f05eee2e3278595fbea1dd,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,8,complete,27300,27,,,5654491835426,5708863359778,27.792658454,1.0222279559615386,True,True,63e28d26c31b3a682d94a7a9d8fd98644a4a254f321a61eceac4688474274656,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,7,complete,26217,26,,,5654513937246,5710404375355,30.739059308,1.0059932262,True,True,216cce4c1d4dc85c0671a3d0f6eb9b3a39f0994502e0544a3fc5f77e56b3c8af,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,11,complete,31415,23,,,5654563188410,5714296838940,38.127804509,0.982001540909091,True,True,1a8f5d7c17ad6d29d72f2e535b97cf7afb58fd5e6c2e4d569cbc05732968ee70,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,9,complete,27679,27,,,5654537094016,5714299892676,33.883637392,0.9951865090384615,True,True,211348ddb963bf3b566f3607d5ce1ad4715ca58cdb1050477925f69d3e5d5614,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,12,complete,26463,27,,,5654584827962,5721586208660,41.156449603,0.9939907771923077,True,True,58cff1a65a46d1a960f545913be0c6414f27cfba85283a2bc003b34ab85cd7ff,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,10,complete,26396,25,,,5654607809242,5722709728425,44.199609741,0.995794186375,True,True,fb106d46b1aff7b2795cbae6c466f0e6e855737e687fbf39199968259bc0d159,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,13,complete,25431,25,,,5654629591687,5726579766846,47.659924588,1.0119496495,True,True,7cfff1be3344d40e6254ce188266fb770b4a558371db8355e2c0466c95ffc58f,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,15,complete,26229,23,,,5654676469166,5731592267863,54.784788551,1.0059132509545454,True,True,dcbb8d09c13d71b2ae63d73dd8fc760a69eac31d234e8fd56331b296ea9ce66d,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,initial,14,complete,30504,27,,,5654655061559,5731595347764,51.190748309,0.9902265983461539,True,True,d176bc0a899bbc451d890b66102f76367c1fb07857c76b09dd4b43c5f6dc2807,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,3,complete,26591,21,26528,63,5690330802050,5765022026066,54.160091572,1.0264944680499999,True,True,9d492d93b85048adc44cea64d5ec941b900732eef20ce24ca2716d5302f48630,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,0,complete,27221,25,27168,53,5682363164177,5765022216584,57.877729277,1.0325012317083333,True,True,5a3df478f9eb8012782eb3a1472b03b18ed97da201206ab05cdb8ace3c1ee844,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,1,complete,27526,26,27472,54,5690243554241,5770488963781,54.239972738,1.0400545394,True,True,694a1ccb72f886d522f25c1ffbed231fb0caa87dc9b089dee02eb780d5105b85,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,4,complete,25577,26,25520,57,5694624136596,5770491865232,49.869453077,1.0396583457200002,True,True,989583dc025ccd8dd3b3a47d1a66ced0966fa745a1db4a9afd754583479c581c,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,2,complete,27559,27,27504,55,5688496106670,5771212096742,55.992028489,1.0277865887692308,True,True,04395927b9ca2952aa8eb257da9e3886b6a7f0a2cacbaf95fb8ae0f6b8b818ef,5774302762841,True,complete
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,5,complete,28423,27,28368,55,5700410000712,5787263968496,58.86516825,1.0763448977307692,True,True,ee126dc39ac4171bee0512fcee44d038c1d444777f8b2b5ca3b11643cab8c423,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,7,complete,26249,22,8256,17993,5710478445896,5790231270824,71.951637978,0.37141525561904765,True,True,53d433ff4e6797384eb0a8ad1aec55de150bfe8cf424d22c85f8e8bc20d92e69,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,11,complete,31447,24,31392,55,5714410110568,5790304067906,68.023563009,0.34214000021739127,True,True,45bbe807e1a59eee5cadee854b0432bdcb51ed730b673e0e2c4af528fcff92bb,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,8,complete,27332,27,9344,17988,5708939473400,5790340742600,71.108807832,0.3958323368076923,True,True,09a556e8db57231c40feaacec89eab2d73f2c4b7dd913f2e223f77b9644c684d,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,6,complete,31813,37,31744,69,5704560735499,5790377692155,65.927891124,0.55245920275,True,True,fb8444ca9174322162111b36e5fee033a7a7fcb0292487b991f988d938f0586f,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,13,complete,25463,22,25408,55,5726651068582,5790487903269,63.106955326,0.03472252928571429,True,True,1bb454b7af4aa03f80fa2f400a6e9f2045dbb3152fb58950820cf7d823131558,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,9,complete,27711,28,9648,18063,5714476492374,5790523720268,70.401155298,0.20909212248148148,True,True,41831e8c887d9f8c4afbadec29da21a14024e50ac3c9b2587f5b2b16bbdd98da,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,12,complete,26495,27,8464,18031,5721661248914,5790560877669,65.602049319,0.12681344607692308,True,True,e5577acb2c6226390b2bd2e0c591c5a9b47a09d73eeb003d1935348558113d5b,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,10,complete,26428,25,8368,18060,5722784539098,5790598702271,66.973664793,0.035000594625,True,True,f6a2c038d885fec36d1694997c628e21a60f04e11e8e40ddaa78e7800e86e13f,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,15,complete,26261,25,26208,53,5731672092698,5790601119013,58.090014835,0.034840661125,True,True,21ef9a7ebec59f031708f50e319d38d2609e96d599aa5867bf305db21ffc0eba,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w16,coding_long,7102,0.3763566558427036,16,catch_up,14,complete,30536,27,30480,56,5731766928802,5790671515833,57.997463896,0.03488051553846154,True,True,95fd9bdd4d6a6cae01411611996bd1bfa29f333bfda3cb9b59e922956d0cff5b,5774302762841,False,censored_at_boundary
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,initial,0,complete,27189,25,,,6232183672336,6259554830892,3.842460568,0.980243265,True,True,1b89f85df87178a75be81f10e2b6e4b5b13c5df8ba9885829d820c0c9671a443,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,initial,2,complete,27527,21,,,6232228779891,6259558336020,10.629167696,0.8348325126,True,True,b4d0fa3b98d0b886ab08cc3c9a93be26efc81282d5a8e218cfbea2a1c21b834d,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,initial,1,complete,27494,26,,,6232206209530,6259597018986,6.923861357,0.81865978308,True,True,4776c2bd7820192a5083b167c206c35dd3c7287f08ba94e011d8611614d6b883,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,initial,3,complete,26559,25,,,6232250674022,6259835071415,13.576395907,0.5835238162083333,True,True,4c5301b8e4b1338f063116df05054fd18e426d997bf7ce33dda42c6625192eed,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,initial,4,complete,25545,23,,,6232271668162,6259894161846,16.434690715,0.5083942557272727,True,True,70080e1ecf1363930f7a8b4446b1ecbe7ca6c6953d8a947025dd5d6078becdd2,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,initial,5,complete,28391,26,,,6232295797632,6260105285465,19.671834511,0.32546208200000004,True,True,8e0988595a67577d0bbd05eb5cab7d51e72a2a83669672a12da8872a67a242f7,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,initial,6,complete,31781,27,,,6232324104457,6260291779748,23.918963184,0.15566811800000002,True,True,15443ce9bb1fb2c12d0673cbda575d27a351e9434a502e3ba79dd3e19ea652a0,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,initial,7,complete,26217,27,,,6232346342825,6260398664550,27.010418477,0.04003621776923077,True,True,fb9678590a8acc1fd2f7664ea4ac256c0f0fcf0997140cbfc6a6cbf8fe8b8a07,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,catch_up,2,complete,27559,21,27504,55,6259737742347,6260671450458,0.192965304,0.036977837949999995,True,True,f52337d6feb7bf68b9d448c3324e94c56cf5182963877c85b0a0f4e0f9aa5925,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,catch_up,0,complete,27221,27,27152,69,6259671415639,6260898571808,0.222180881,0.03858961569230769,True,True,804bd2dc6a0aa13b703ea7237540d2693d87c46897704894310d41d9b363eaf8,6352134656640,True,complete
followups-coding_long-1-replay-7102-w8-burst,coding_long,7102,0.3763566558427036,8,catch_up,1,complete,27526,25,27472,54,6259831458584,6260944557354,0.199953179,0.03802821045833333,True,True,eb515e986435aad30e89533b2cf0f63a76671ab18e5c22d4ab1e59c92b0a04b9,6352134656640,True,complete
