episode,workload,seed,rate,arm,cohort,window_start_s,window_end_s,offered_requests,completed_requests,exact_requests,tpot_requests,unfinished_or_failed_requests,offered_rps,completed_rps,completions_in_window,arrival_cohort_completion_cutoff_s,exact_timing_coverage,p90_arrival_ttft_s,p90_request_mean_tpot_s,p90_client_send_lateness_s,p90_client_queue_s,p90_client_schedule_lateness_s,queue_growth_requests,max_engine_waiting,prompt_tokens,output_tokens,screen_pass,tail_guarantee,scope,outstanding_all_prior_arrivals,requests_with_known_cache_count,reported_cached_tokens_sum,derived_prompt_minus_cache_tokens_sum,engine_counter_interval_s,engine_all_cohorts_prefix_cache_queries_total,engine_all_cohorts_prefix_cache_hits_total,engine_all_cohorts_external_prefix_cache_hits_total,engine_all_cohorts_request_prefill_kv_computed_tokens_sum,engine_all_cohorts_request_queue_time_seconds_sum,engine_all_cohorts_request_prefill_time_seconds_sum,engine_all_cohorts_request_decode_time_seconds_sum,ttft_over_1s_requests,request_tpot_over_100ms_requests,exact_completed_fraction_of_arrivals,mean_power_w,mean_gpu_utilization_pct
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,resident,0,60,10,10,10,7,0,0.16666666666666666,0.16666666666666666,10,60,1.0,0.14435412229999994,0.03242568394982143,0.011091453099999997,0.009099281199999998,0.004195353999999999,0.0,0.0,"{'min': 3491, 'median': 9391.0, 'max': 28624}","{'median': 12.0, 'max': 49}",True,False,finite-window request-level screen; sample counts and censoring retained,0,10,114816,5124,59.595218696,119940.0,114816.0,0.0,5124.0,0.00015057099972182186,0.8471533560002626,5.816788117999749,0,0,1.0,109.33716666666666,3.066666666666667
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,resident,60,90,9,9,9,4,0,0.3,0.3,9,90,1.0,0.1235595346,0.03257338619692308,0.014374787600000001,0.0124722418,0.001696955,0.0,0.0,"{'min': 8301, 'median': 19507.0, 'max': 31548}","{'median': 1.0, 'max': 66}",True,False,finite-window request-level screen; sample counts and censoring retained,0,9,163248,1269,29.558720871,369107.0,365936.0,0.0,3171.0,0.00022794699953010422,1.3738497280000956,12.190648239000438,0,0,1.0,116.82099999999998,9.266666666666667
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,resident,90,120,8,8,8,5,0,0.26666666666666666,0.26666666666666666,8,120,1.0,0.4117624284999999,0.03723705958092072,0.0117024527,0.010272291199999999,0.0017089669,0.0,0.0,"{'min': 3635, 'median': 15731.0, 'max': 31348}","{'median': 12.5, 'max': 341}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,108816,11148,29.60871755,283150.0,268336.0,0.0,13819.0,0.00013779699997940043,2.3326637690001917,20.14165927299996,0,0,1.0,129.01333333333335,16.45
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,resident,120,150,4,3,3,2,1,0.13333333333333333,0.1,3,150,1.0,0.1027656358,0.034346442469298244,0.0036926722,0.001774137,0.0018955412,0.0,0.0,"{'min': 3518, 'median': 6637.0, 'max': 9428}","{'median': 13.0, 'max': 39}",False,False,finite-window request-level screen; sample counts and censoring retained,1,3,19472,111,29.563280135,190491.0,186624.0,0.0,4491.0,0.0002006689996960631,0.9955096100002265,8.124871409000207,0,0,0.75,113.74566666666666,8.566666666666666
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,resident,150,180,7,6,6,0,1,0.23333333333333334,0.23333333333333334,7,180,1.0,0.11947864650000001,,0.0063898029999999995,0.003723414,0.00349774,0.0,0.0,"{'min': 3942, 'median': 13204.0, 'max': 20236}","{'median': 1.0, 'max': 1}",False,False,finite-window request-level screen; sample counts and censoring retained,1,6,78528,1455,29.576619185,233673.0,230448.0,0.0,3241.0,0.0002661400001215952,1.1017345790000945,15.46118493300014,0,0,0.8571428571428571,112.91616666666665,7.866666666666666
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,resident,60,180,28,27,27,12,1,0.23333333333333334,0.225,27,180,1.0,0.15751249220000005,0.03676348742202517,0.012512128800000006,0.010798067200000004,0.0020945676,0.0,0.0,"{'min': 3518, 'median': 14923.0, 'max': 31548}","{'median': 1.0, 'max': 341}",False,False,finite-window request-level screen; sample counts and censoring retained,1,27,398688,14031,119.835548262,1086513.0,1061408.0,0.0,24750.0,0.0008385339992855734,5.87530313400066,55.918363854000745,0,0,0.9642857142857143,118.12404166666668,10.5375
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.595218696,119940.0,114816.0,0.0,5124.0,0.00015057099972182186,0.8471533560002626,5.816788117999749,0,0,,109.33716666666666,3.066666666666667
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,incoming,60,90,12,12,12,8,0,0.4,0.4,12,90,1.0,0.0986049569,0.03412392521846153,0.0054195282999999995,0.0046105511000000005,0.0025450011000000003,0.0,0.0,"{'min': 6545, 'median': 16051.0, 'max': 31781}","{'median': 12.5, 'max': 66}",True,False,finite-window request-level screen; sample counts and censoring retained,0,12,202688,1902,29.558720871,369107.0,365936.0,0.0,3171.0,0.00022794699953010422,1.3738497280000956,12.190648239000438,0,0,1.0,116.82099999999998,9.266666666666667
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,incoming,90,120,9,8,8,3,1,0.3,0.26666666666666666,8,120,1.0,0.28404022980000004,0.05977815818523077,0.0055478713999999995,0.004626448599999999,0.0009749095,0.0,0.0,"{'min': 6681, 'median': 16196.0, 'max': 32077}","{'median': 1.0, 'max': 32}",False,False,finite-window request-level screen; sample counts and censoring retained,1,8,134720,2671,29.60871755,283150.0,268336.0,0.0,13819.0,0.00013779699997940043,2.3326637690001917,20.14165927299996,0,0,0.8888888888888888,129.01333333333335,16.45
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,incoming,120,150,11,9,9,5,2,0.36666666666666664,0.3333333333333333,10,150,1.0,0.1249581532,0.03347430844900285,0.0060097247999999995,0.003532958,0.0025067552,0.0,0.0,"{'min': 2038, 'median': 15379.0, 'max': 25918}","{'median': 8.0, 'max': 40}",False,False,finite-window request-level screen; sample counts and censoring retained,2,8,126768,1347,29.563280135,190491.0,186624.0,0.0,4491.0,0.0002006689996960631,0.9955096100002265,8.124871409000207,0,0,0.8181818181818182,113.74566666666666,8.566666666666666
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,incoming,150,180,12,11,11,4,1,0.4,0.43333333333333335,13,180,1.0,0.106278768,0.03392243651176471,0.005582103,0.003240383,0.003303109,0.0,0.0,"{'min': 2095, 'median': 15421.0, 'max': 25992}","{'median': 1.0, 'max': 18}",False,False,finite-window request-level screen; sample counts and censoring retained,1,11,144944,1415,29.576619185,233673.0,230448.0,0.0,3241.0,0.0002661400001215952,1.1017345790000945,15.46118493300014,0,0,0.9166666666666666,112.91616666666665,7.866666666666666
episodes-coding-1-control-7101,coding,7101,0.22130012741816424,control,incoming,60,180,44,43,43,22,1,0.36666666666666664,0.35833333333333334,43,180,1.0,0.12952911880000004,0.034574319946787335,0.005778297400000001,0.0042177324,0.0026294882000000006,0.0,0.0,"{'min': 2038, 'median': 15379.0, 'max': 32077}","{'median': 8.0, 'max': 154}",False,False,finite-window request-level screen; sample counts and censoring retained,1,42,655744,8681,119.835548262,1086513.0,1061408.0,0.0,24750.0,0.0008385339992855734,5.87530313400066,55.918363854000745,0,0,0.9772727272727273,118.12404166666668,10.5375
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,resident,0,60,11,11,11,6,0,0.18333333333333332,0.18333333333333332,11,60,1.0,0.139365163,0.03383703829111842,0.016651194,0.013212915,0.003103852,0.0,0.0,"{'min': 3491, 'median': 9391.0, 'max': 31548}","{'median': 10.0, 'max': 77}",True,False,finite-window request-level screen; sample counts and censoring retained,0,11,152656,6025,59.656801283,158681.0,152656.0,0.0,6025.0,0.00021320999985618982,0.9498568170001818,5.177307666000161,0,0,1.0,106.71358333333335,1.8583333333333334
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,resident,60,90,10,10,10,6,0,0.3333333333333333,0.3333333333333333,10,90,1.0,0.135031885,0.0348240794745098,0.011857756799999997,0.011208235099999998,0.0024262228,0.0,0.0,"{'min': 3635, 'median': 18268.5, 'max': 31348}","{'median': 11.5, 'max': 341}",True,False,finite-window request-level screen; sample counts and censoring retained,0,10,160912,1812,29.546878727,368433.0,363424.0,0.0,3141.0,0.0001953999999386724,1.3693899889999557,21.12477509200062,0,0,1.0,122.54533333333335,17.283333333333335
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,resident,90,120,6,6,6,4,0,0.2,0.2,6,120,1.0,0.121711122,0.03568325187230769,0.0098247115,0.007428207500000001,0.002342738,0.0,0.0,"{'min': 8948, 'median': 10250.5, 'max': 31781}","{'median': 31.5, 'max': 66}",True,False,finite-window request-level screen; sample counts and censoring retained,0,6,88368,1268,29.562660816,255101.0,251184.0,0.0,4162.0,0.0001831319968914613,1.3120657900012702,13.664653363999605,0,0,1.0,109.16166666666665,10.35
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,resident,120,150,6,6,6,6,0,0.2,0.2,6,150,1.0,0.5275305035,0.034274376018092106,0.006195598,0.004948509,0.0025056645,0.0,0.0,"{'min': 3518, 'median': 14807.0, 'max': 28672}","{'median': 20.5, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,6,76352,9117,29.58750319,234399.0,221824.0,0.0,12252.0,0.00016363699887733674,1.9667401899996548,15.282460110001466,0,0,1.0,127.50416666666666,16.366666666666667
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,resident,150,180,6,6,6,5,0,0.2,0.2,6,180,1.0,0.225239762,0.03929746990098176,0.0058766285,0.0047116120000000004,0.001532251,0.0,0.0,"{'min': 1708, 'median': 5614.5, 'max': 31778}","{'median': 25.0, 'max': 53}",True,False,finite-window request-level screen; sample counts and censoring retained,0,5,69536,2009,29.563750361,228462.0,223296.0,0.0,5166.0,0.0002162770015274873,1.20756384500055,6.7602163340002335,0,0,1.0,108.18816666666666,7.9
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,resident,60,180,28,28,28,21,0,0.23333333333333334,0.23333333333333334,28,180,1.0,0.135356715,0.03517975128235294,0.010724487400000001,0.0093422308,0.0024187037,0.0,0.0,"{'min': 1708, 'median': 14691.5, 'max': 31781}","{'median': 24.0, 'max': 341}",True,False,finite-window request-level screen; sample counts and censoring retained,0,27,395168,14206,119.790606587,1086395.0,1059728.0,0.0,26667.0,0.0007944339977257187,6.269781214001341,63.76157093000165,0,0,1.0,116.84983333333335,12.975
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.656801283,158681.0,152656.0,0.0,6025.0,0.00021320999985618982,0.9498568170001818,5.177307666000161,0,0,,106.71358333333335,1.8583333333333334
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,incoming,60,90,11,10,10,6,1,0.36666666666666664,0.3333333333333333,10,90,1.0,0.14900490499999994,0.03571167922729529,0.006130337299999999,0.004359474099999999,0.0020989601999999996,0.0,0.0,"{'min': 6545, 'median': 16051.0, 'max': 31548}","{'median': 14.5, 'max': 66}",False,False,finite-window request-level screen; sample counts and censoring retained,1,10,170976,2952,29.546878727,368433.0,363424.0,0.0,3141.0,0.0001953999999386724,1.3693899889999557,21.12477509200062,0,0,0.9090909090909091,122.54533333333335,17.283333333333335
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,incoming,90,120,10,10,10,5,0,0.3333333333333333,0.36666666666666664,11,120,1.0,0.13942949449999995,0.03399814322153846,0.005568416,0.0044588638,0.0018801727999999999,0.0,0.0,"{'min': 6637, 'median': 16169.5, 'max': 32077}","{'median': 6.0, 'max': 79}",True,False,finite-window request-level screen; sample counts and censoring retained,0,10,162816,2649,29.562660816,255101.0,251184.0,0.0,4162.0,0.0001831319968914613,1.3120657900012702,13.664653363999605,0,0,1.0,109.16166666666665,10.35
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,incoming,120,150,11,10,10,5,1,0.36666666666666664,0.3333333333333333,10,150,1.0,0.1282365633,0.03471532106189213,0.0055646937,0.0035302023999999998,0.0023104634999999993,0.0,0.0,"{'min': 2038, 'median': 13572.5, 'max': 25918}","{'median': 4.5, 'max': 40}",False,False,finite-window request-level screen; sample counts and censoring retained,1,9,133712,1097,29.58750319,234399.0,221824.0,0.0,12252.0,0.00016363699887733674,1.9667401899996548,15.282460110001466,0,0,0.9090909090909091,127.50416666666666,16.366666666666667
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,incoming,150,180,11,11,11,3,0,0.36666666666666664,0.4,12,180,1.0,0.111423039,0.03274929262352941,0.004861454,0.003964119,0.001417082,0.0,0.0,"{'min': 2095, 'median': 15421.0, 'max': 26036}","{'median': 1.0, 'max': 18}",True,False,finite-window request-level screen; sample counts and censoring retained,0,11,153760,1449,29.563750361,228462.0,223296.0,0.0,5166.0,0.0002162770015274873,1.20756384500055,6.7602163340002335,0,0,1.0,108.18816666666666,7.9
episodes-coding-1-control-7102,coding,7102,0.22130012741816424,control,incoming,60,180,43,43,43,21,0,0.35833333333333334,0.35833333333333334,43,180,1.0,0.132369488,0.03532507587692307,0.0056347666000000005,0.0042609316,0.0020844004000000003,0.0,0.0,"{'min': 2038, 'median': 15379.0, 'max': 32077}","{'median': 1.0, 'max': 154}",True,False,finite-window request-level screen; sample counts and censoring retained,0,42,664560,8715,119.790606587,1086395.0,1059728.0,0.0,26667.0,0.0007944339977257187,6.269781214001341,63.76157093000165,0,0,1.0,116.84983333333335,12.975
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,resident,0,60,10,10,10,7,0,0.16666666666666666,0.16666666666666666,10,60,1.0,0.14255874249999997,0.03363050035666667,0.011941390299999998,0.009342980899999999,0.004336862799999999,0.0,0.0,"{'min': 3491, 'median': 9391.0, 'max': 28624}","{'median': 12.0, 'max': 49}",True,False,finite-window request-level screen; sample counts and censoring retained,0,10,114816,5124,59.6392037,119940.0,114816.0,0.0,5124.0,0.00016437900012533646,0.8691893819996039,6.054672387000437,0,0,1.0,106.09941666666667,2.35
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,resident,60,90,9,9,9,4,0,0.3,0.3,9,90,1.0,13.2177477444,0.03640802564,0.015002424,0.0127239394,0.0030628806000000007,-5.2,8.0,"{'min': 8301, 'median': 19507.0, 'max': 31548}","{'median': 1.0, 'max': 66}",False,False,finite-window request-level screen; sample counts and censoring retained,0,9,163248,1269,29.693924718,634859.0,498464.0,0.0,136395.0,51.338785064999456,31.62709500300025,80.84062281800084,4,0,1.0,209.53283333333334,53.1
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,resident,90,120,8,8,8,5,0,0.26666666666666666,0.26666666666666666,8,120,1.0,0.4134059502999998,0.038107342589616365,0.012667666799999998,0.010097780399999999,0.0025879249999999996,0.0,0.0,"{'min': 3635, 'median': 15731.0, 'max': 31348}","{'median': 12.5, 'max': 341}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,108816,11148,29.071884394,283150.0,268336.0,0.0,13819.0,0.00015797700007169624,2.3548901440003647,20.710509613999875,0,0,1.0,133.39683333333332,15.883333333333333
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,resident,120,150,4,3,3,2,1,0.13333333333333333,0.1,3,150,1.0,0.103260853,0.0350216788872807,0.0043458492,0.0019071808000000001,0.0029284126000000002,0.0,0.0,"{'min': 3518, 'median': 6637.0, 'max': 9428}","{'median': 13.0, 'max': 39}",False,False,finite-window request-level screen; sample counts and censoring retained,1,3,19472,111,29.563262699,190491.0,186624.0,0.0,4491.0,0.00023103300054572173,1.011602208000113,8.30646588899981,0,0,0.75,117.42299999999999,8.566666666666666
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,resident,150,180,7,6,6,0,1,0.23333333333333334,0.23333333333333334,7,180,1.0,0.117029621,,0.0059377125,0.0035448505,0.0027377265,0.0,0.0,"{'min': 3942, 'median': 13204.0, 'max': 20236}","{'median': 1.0, 'max': 1}",False,False,finite-window request-level screen; sample counts and censoring retained,1,6,78528,1455,29.565901612,233673.0,230448.0,0.0,3241.0,0.00028895000150441774,1.1144153110003572,15.435946631999286,0,0,0.8571428571428571,113.59700000000001,7.4
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,resident,60,180,28,27,27,12,1,0.23333333333333334,0.225,27,180,1.0,2.705316360200005,0.03749402413638796,0.013796761600000004,0.011384186000000003,0.0032604206,-5.2,8.0,"{'min': 3518, 'median': 14923.0, 'max': 31548}","{'median': 1.0, 'max': 341}",False,False,finite-window request-level screen; sample counts and censoring retained,1,27,398688,14031,119.427419047,1352265.0,1193936.0,0.0,157974.0,51.33946865500161,36.17949998500126,125.29354495299981,4,0,0.9642857142857143,143.48741666666666,21.2375
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.6392037,119940.0,114816.0,0.0,5124.0,0.00016437900012533646,0.8691893819996039,6.054672387000437,0,0,,106.09941666666667,2.35
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,incoming,60,90,12,12,12,8,0,0.4,0.4,12,90,1.0,12.291674844500001,0.03882359691505682,12.1481250486,12.147145655500001,0.0030964977000000004,-5.2,8.0,"{'min': 6545, 'median': 16051.0, 'max': 31781}","{'median': 12.5, 'max': 66}",False,False,finite-window request-level screen; sample counts and censoring retained,0,12,202688,1902,29.693924718,634859.0,498464.0,0.0,136395.0,51.338785064999456,31.62709500300025,80.84062281800084,5,0,1.0,209.53283333333334,53.1
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,incoming,90,120,9,8,8,3,1,0.3,0.26666666666666666,8,120,1.0,0.2873194662,0.061262099719384615,0.005761402200000001,0.004680531,0.0014976300999999998,0.0,0.0,"{'min': 6681, 'median': 16196.0, 'max': 32077}","{'median': 1.0, 'max': 32}",False,False,finite-window request-level screen; sample counts and censoring retained,1,8,134720,2671,29.071884394,283150.0,268336.0,0.0,13819.0,0.00015797700007169624,2.3548901440003647,20.710509613999875,0,0,0.8888888888888888,133.39683333333332,15.883333333333333
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,incoming,120,150,11,9,9,5,2,0.36666666666666664,0.3333333333333333,10,150,1.0,0.1114228882,0.034219001205698006,0.007033396200000001,0.0037814158,0.0031938500000000002,0.0,0.0,"{'min': 2038, 'median': 15379.0, 'max': 25918}","{'median': 8.0, 'max': 40}",False,False,finite-window request-level screen; sample counts and censoring retained,2,8,126768,1347,29.563262699,190491.0,186624.0,0.0,4491.0,0.00023103300054572173,1.011602208000113,8.30646588899981,0,0,0.8181818181818182,117.42299999999999,8.566666666666666
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,incoming,150,180,12,11,11,4,1,0.4,0.43333333333333335,13,180,1.0,0.109731335,0.03393207044705883,0.006403967,0.003510776,0.00297675,0.0,0.0,"{'min': 2095, 'median': 15421.0, 'max': 25992}","{'median': 1.0, 'max': 18}",False,False,finite-window request-level screen; sample counts and censoring retained,1,11,144944,1415,29.565901612,233673.0,230448.0,0.0,3241.0,0.00028895000150441774,1.1144153110003572,15.435946631999286,0,0,0.9166666666666666,113.59700000000001,7.4
episodes-coding-1-replay-7101,coding,7101,0.22130012741816424,replay,incoming,60,180,44,43,43,22,1,0.36666666666666664,0.35833333333333334,43,180,1.0,1.616623581200007,0.03753113386722757,1.4419324858000075,1.4402073444000076,0.0032143520000000006,-5.2,8.0,"{'min': 2038, 'median': 15379.0, 'max': 32077}","{'median': 8.0, 'max': 154}",False,False,finite-window request-level screen; sample counts and censoring retained,1,42,655744,8681,119.427419047,1352265.0,1193936.0,0.0,157974.0,51.33946865500161,36.17949998500126,125.29354495299981,5,0,0.9772727272727273,143.48741666666666,21.2375
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,resident,0,60,11,11,11,6,0,0.18333333333333332,0.18333333333333332,11,60,1.0,0.13706205,0.033609197421875,0.016858444,0.014112956,0.004162977,0.0,0.0,"{'min': 3491, 'median': 9391.0, 'max': 31548}","{'median': 10.0, 'max': 77}",True,False,finite-window request-level screen; sample counts and censoring retained,0,11,152656,6025,59.659681973,158681.0,152656.0,0.0,6025.0,0.0001760200011631241,0.9499387629998637,5.117494502000227,0,0,1.0,106.37300000000002,2.375
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,resident,60,90,10,10,10,6,0,0.3333333333333333,0.3333333333333333,10,90,1.0,11.7611508851,0.03606356400987395,0.014308521699999998,0.011165879099999998,0.0019597150999999995,-5.0,7.0,"{'min': 3635, 'median': 18268.5, 'max': 31348}","{'median': 11.5, 'max': 341}",False,False,finite-window request-level screen; sample counts and censoring retained,0,10,160912,1812,29.657842854,522582.0,386176.0,0.0,136161.0,57.448476329001096,31.237646633000168,86.71484628400003,4,0,1.0,208.66249999999997,58.28333333333333
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,resident,90,120,6,6,6,4,0,0.2,0.2,6,120,1.0,0.12319817,0.035158150610769226,0.009286184999999999,0.006952826,0.0027160049999999996,0.0,0.0,"{'min': 8948, 'median': 10250.5, 'max': 31781}","{'median': 31.5, 'max': 66}",True,False,finite-window request-level screen; sample counts and censoring retained,0,6,88368,1268,29.569996134,209070.0,206256.0,0.0,3059.0,0.00019953600076405564,1.0399252239994894,11.048028834999968,0,0,1.0,115.39849999999998,7.933333333333334
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,resident,120,150,6,6,6,6,0,0.2,0.2,6,150,1.0,0.52358477,0.035681662068954026,0.0065219805,0.005081808,0.0025314945,0.0,0.0,"{'min': 3518, 'median': 14807.0, 'max': 28672}","{'median': 20.5, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,6,76352,9117,29.054517786,167562.0,155328.0,0.0,11911.0,0.00015450299906660803,1.7349701879998065,13.835532421999687,0,0,1.0,124.88266666666667,14.483333333333333
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,resident,150,180,6,6,6,5,0,0.2,0.2,6,180,1.0,0.23203917349999997,0.039943200740252455,0.0067834875,0.0051614785,0.0019795875000000003,0.0,0.0,"{'min': 1708, 'median': 5614.5, 'max': 31778}","{'median': 25.0, 'max': 53}",True,False,finite-window request-level screen; sample counts and censoring retained,0,5,69536,2009,29.568742636,155856.0,150848.0,0.0,5331.0,0.00018813299811881734,1.1521864000005735,12.348760177000258,0,0,1.0,109.60733333333332,5.95
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,resident,60,180,28,28,28,21,0,0.23333333333333334,0.23333333333333334,28,180,1.0,5.655549824500003,0.035855332631578946,0.0100982902,0.009412464300000001,0.0028001086000000006,-5.0,7.0,"{'min': 1708, 'median': 14691.5, 'max': 31781}","{'median': 24.0, 'max': 341}",False,False,finite-window request-level screen; sample counts and censoring retained,0,27,395168,14206,119.379075926,1055070.0,898608.0,0.0,156462.0,57.449018500999046,35.16472844500004,123.94716771799995,4,0,1.0,139.63774999999998,21.6625
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.659681973,158681.0,152656.0,0.0,6025.0,0.0001760200011631241,0.9499387629998637,5.117494502000227,0,0,,106.37300000000002,2.375
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,incoming,60,90,11,7,7,5,4,0.36666666666666664,0.23333333333333334,7,90,1.0,9.3366518808,0.035740784420384614,9.210710009600001,9.2094363504,0.0016990176000000001,-5.0,7.0,"{'min': 6545, 'median': 14923.0, 'max': 31548}","{'median': 17.0, 'max': 66}",False,False,finite-window request-level screen; sample counts and censoring retained,4,7,104384,1235,29.657842854,522582.0,386176.0,0.0,136161.0,57.448476329001096,31.237646633000168,86.71484628400003,4,0,0.6363636363636364,208.66249999999997,58.28333333333333
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,incoming,90,120,10,8,8,4,2,0.3333333333333333,0.3,9,120,1.0,0.121443097,0.034673627711384616,0.0056076215,0.0036124084,0.0016131726999999998,0.0,0.0,"{'min': 6637, 'median': 13378.5, 'max': 32077}","{'median': 6.0, 'max': 26}",False,False,finite-window request-level screen; sample counts and censoring retained,5,8,117888,1546,29.569996134,209070.0,206256.0,0.0,3059.0,0.00019953600076405564,1.0399252239994894,11.048028834999968,0,0,0.8,115.39849999999998,7.933333333333334
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,incoming,120,150,11,7,7,3,4,0.36666666666666664,0.23333333333333334,7,150,1.0,0.11237271280000001,0.03562218515604395,0.0038321396000000002,0.0026767102,0.0017516018000000003,0.0,0.0,"{'min': 2038, 'median': 10092.0, 'max': 17122}","{'median': 1.0, 'max': 40}",False,False,finite-window request-level screen; sample counts and censoring retained,9,6,67216,756,29.054517786,167562.0,155328.0,0.0,11911.0,0.00015450299906660803,1.7349701879998065,13.835532421999687,0,0,0.6363636363636364,124.88266666666667,14.483333333333333
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,incoming,150,180,11,8,8,3,3,0.36666666666666664,0.3,9,180,1.0,0.1024100003,0.03356462311764706,0.003963635599999999,0.0028096758,0.0018588158,0.0,0.0,"{'min': 2095, 'median': 11450.0, 'max': 17168}","{'median': 1.0, 'max': 18}",False,False,finite-window request-level screen; sample counts and censoring retained,11,8,81312,1291,29.568742636,155856.0,150848.0,0.0,5331.0,0.00018813299811881734,1.1521864000005735,12.348760177000258,0,0,0.7272727272727273,109.60733333333332,5.95
episodes-coding-1-replay-7102,coding,7102,0.22130012741816424,replay,incoming,60,180,43,32,32,17,11,0.35833333333333334,0.26666666666666666,32,180,1.0,6.092310001900014,0.03578427461730769,5.970413464300014,5.968784437800014,0.0017634402,-5.0,7.0,"{'min': 2038, 'median': 11924.5, 'max': 32077}","{'median': 9.5, 'max': 154}",False,False,finite-window request-level screen; sample counts and censoring retained,11,31,414096,5396,119.379075926,1055070.0,898608.0,0.0,156462.0,57.449018500999046,35.16472844500004,123.94716771799995,4,0,0.7441860465116279,139.63774999999998,21.6625
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,resident,0,60,9,9,9,5,0,0.15,0.15,9,60,1.0,0.1580925156,0.03525974467541518,0.0187461324,0.0146114988,0.0052458572000000005,0.0,0.0,"{'min': 25772, 'median': 27300.0, 'max': 31540}","{'median': 6.0, 'max': 250}",True,False,finite-window request-level screen; sample counts and censoring retained,0,9,252528,1281,59.645103621,253809.0,252528.0,0.0,1281.0,0.00013211800023782416,0.6421512749998328,10.988636682000106,0,0,1.0,113.60433333333334,4.616666666666666
