policy,shed_fraction,slack_multiplier,status,group_type,group,moved_requests,missed_requests,miss_rate,avg_missed_network_wait,avg_missed_prefill_wait,avg_missed_total_delay
mixed-greedy,0.7,0.25,OK,action,state,84,0,0.0,0.0,0.0,0.0
replay-only,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.2,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class2,70,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class4,6,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class5,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,destination,k0,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,destination,k1,6,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,destination,k2,70,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,action,replay,6,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,action,state,71,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class2,70,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class4,6,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,class,class5,1,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,destination,k0,1,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,destination,k1,5,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,destination,k2,71,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,action,replay,6,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.2,0.5,OK,action,state,71,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class0,28,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class1,33,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class2,24,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class3,9,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class4,4,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,class,class5,2,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,destination,k0,26,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,destination,k1,31,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,destination,k2,43,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,action,replay,43,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.2,0.5,OK,action,state,57,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class0,32,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class1,44,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class2,25,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class3,8,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class4,6,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,class,class5,1,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,destination,k0,29,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,destination,k1,34,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,destination,k2,53,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,action,replay,46,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.2,0.5,OK,action,state,70,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class2,70,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class4,8,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,destination,k1,8,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,destination,k2,70,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,action,replay,8,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,action,state,70,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class2,70,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class4,8,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,destination,k1,8,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,destination,k2,70,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,action,replay,8,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,action,state,70,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class2,70,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class4,8,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,destination,k1,8,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,destination,k2,70,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,action,replay,8,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,action,state,70,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class4,14,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,destination,k1,14,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,destination,k2,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,action,replay,14,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,action,state,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class2,70,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class4,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class5,4,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,destination,k0,4,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,destination,k1,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,destination,k2,70,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,action,replay,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,action,state,74,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class2,97,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class3,2,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class4,12,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,destination,k0,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,destination,k1,12,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,destination,k2,98,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,action,replay,14,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,action,state,97,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,class,class2,97,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,class,class3,2,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,class,class4,12,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,destination,k0,1,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,destination,k1,8,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,destination,k2,102,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,action,replay,12,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.3,0.5,OK,action,state,99,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,class,class0,28,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,class,class1,41,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,class,class2,29,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,class,class3,16,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,class,class4,6,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,class,class5,3,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,destination,k0,37,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,destination,k1,37,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,destination,k2,49,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,action,replay,60,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.3,0.5,OK,action,state,63,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,class,class0,32,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,class,class1,60,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,class,class2,36,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,class,class3,13,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,class,class4,8,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,class,class5,2,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,destination,k0,45,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,destination,k1,43,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,destination,k2,63,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,action,replay,70,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.3,0.5,OK,action,state,81,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,class,class2,44,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,class,class4,17,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,destination,k1,17,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,destination,k2,44,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,action,replay,17,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.3,0.5,OK,action,state,44,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,class,class2,44,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,class,class4,17,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,destination,k1,17,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,destination,k2,44,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,action,replay,17,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.5,OK,action,state,44,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,class,class2,44,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,class,class4,17,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,destination,k1,17,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,destination,k2,44,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,action,replay,17,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.5,OK,action,state,44,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,class,class1,30,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,destination,k0,30,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,destination,k1,20,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,destination,k2,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,action,replay,50,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.5,OK,action,state,0,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,class,class2,32,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,class,class4,0,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,class,class5,9,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,destination,k0,9,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,destination,k1,0,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,destination,k2,32,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,action,replay,0,0,0.0,0.0,0.0,0.0
state-only,0.3,0.5,OK,action,state,41,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,class,class2,100,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,class,class3,10,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,class,class4,16,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,destination,k0,3,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,destination,k2,104,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,action,replay,22,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.5,OK,action,state,104,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,class,class2,100,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,class,class3,10,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,class,class4,16,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,destination,k0,4,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,destination,k1,13,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,destination,k2,109,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,action,replay,21,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.4,0.5,OK,action,state,105,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,class,class0,28,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,class,class1,45,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,class,class2,31,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,class,class3,24,1,0.041666666666666664,28.799456742368747,0.0,32.82796026373627
deadline-aware-m0.8-rounded,0.4,0.5,OK,class,class4,8,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,class,class5,4,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,destination,k0,44,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,destination,k1,43,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,destination,k2,53,1,0.018867924528301886,28.799456742368747,0.0,32.82796026373627
deadline-aware-m0.8-rounded,0.4,0.5,OK,action,replay,70,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.4,0.5,OK,action,state,70,1,0.014285714285714285,28.799456742368747,0.0,32.82796026373627
deadline-aware-m1.0-rounded,0.4,0.5,OK,class,class0,32,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,class,class1,64,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,class,class2,38,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,class,class3,21,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,class,class4,10,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,class,class5,3,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,destination,k0,51,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,destination,k1,47,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,destination,k2,70,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,action,replay,82,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.4,0.5,OK,action,state,86,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,class,class2,92,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,destination,k1,20,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,destination,k2,92,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,action,replay,20,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.4,0.5,OK,action,state,92,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,class,class2,92,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,destination,k1,20,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,destination,k2,92,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,action,replay,20,0,0.0,0.0,0.0,0.0
crossover-greedy,0.4,0.5,OK,action,state,92,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,class,class2,92,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,destination,k0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,destination,k1,20,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,destination,k2,92,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,action,replay,20,0,0.0,0.0,0.0,0.0
mixed-greedy,0.4,0.5,OK,action,state,92,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,class,class1,23,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,class,class5,4,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,destination,k0,23,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,destination,k2,4,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,action,replay,46,0,0.0,0.0,0.0,0.0
replay-only,0.4,0.5,OK,action,state,0,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,class,class2,92,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,class,class4,0,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,class,class5,10,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,destination,k0,10,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,destination,k1,0,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,destination,k2,92,0,0.0,0.0,0.0,0.0
