timestamp, uuid, power.draw [W], power.limit [W], utilization.gpu [%], memory.used [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 17:57:37.103, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.86 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:37.603, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.52 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:38.103, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:38.604, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.80 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:39.104, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:39.604, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.42 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:40.105, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.67 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:40.605, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.57 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:41.106, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.76 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:41.606, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.35 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:42.107, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.61 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:42.607, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.32 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:43.107, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 132.40 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:43.608, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 114.33 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:44.108, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.42 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:44.608, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.70 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:45.109, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.51 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:45.609, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.41 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:46.109, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.57 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:46.610, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.48 W, 300.00 W, 3 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:47.110, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.67 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:47.610, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.61 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:48.111, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.57 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:48.611, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.38 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:49.111, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:49.612, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.51 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:50.112, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.41 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:50.612, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.38 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:51.113, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.41 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:51.613, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:52.113, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:52.614, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.31 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:53.114, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:53.615, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.31 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:54.115, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.41 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:54.615, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.96 W, 300.00 W, 15 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:55.116, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 305.67 W, 300.00 W, 31 %, 61476 MiB, 1350 MHz, 1512 MHz
2026/09/10 17:57:55.616, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 126.37 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:56.116, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 132.27 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:56.617, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 133.00 W, 300.00 W, 57 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:57.117, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 290.13 W, 300.00 W, 100 %, 61476 MiB, 1365 MHz, 1512 MHz
2026/09/10 17:57:57.618, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 284.68 W, 300.00 W, 20 %, 61476 MiB, 1380 MHz, 1512 MHz
2026/09/10 17:57:58.118, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 145.22 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:58.618, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.01 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:59.119, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 341.02 W, 300.00 W, 33 %, 61476 MiB, 1365 MHz, 1512 MHz
2026/09/10 17:57:59.619, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 128.01 W, 300.00 W, 50 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:00.120, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 127.49 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:00.620, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 298.78 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:58:01.121, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 152.70 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:01.621, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 140.11 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:02.121, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 130.49 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:02.622, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.90 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:03.122, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 137.51 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:03.622, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 153.60 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:04.123, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 142.85 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:04.623, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 144.02 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:05.124, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 298.89 W, 300.00 W, 66 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:58:05.624, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 293.20 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:58:06.124, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 152.52 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:06.625, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 145.08 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:07.125, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 144.37 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:07.626, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.49 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:08.126, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 143.76 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:08.627, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 142.10 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:09.127, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 142.54 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:09.627, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 134.53 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:10.128, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 131.97 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:10.628, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 130.96 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:11.128, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 130.49 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:11.629, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 131.93 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:12.129, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 135.30 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:12.630, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 134.96 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:13.130, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 133.78 W, 300.00 W, 57 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:13.630, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 128.37 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:14.131, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 127.87 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:14.631, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 127.62 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:15.132, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 127.75 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:15.632, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 128.74 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:16.132, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 129.74 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:16.633, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.07 W, 300.00 W, 9 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:17.133, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.71 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:17.633, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:18.134, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.58 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:18.634, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:19.135, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 298.07 W, 300.00 W, 88 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:58:19.635, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 125.83 W, 300.00 W, 16 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:20.135, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:20.636, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.42 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:21.136, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.66 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:21.636, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:22.137, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 129.84 W, 300.00 W, 19 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:22.637, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 126.49 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:23.138, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 121.44 W, 300.00 W, 74 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:23.638, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 126.10 W, 300.00 W, 19 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:24.138, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.78 W, 300.00 W, 5 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:24.639, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.50 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:25.139, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.02 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:25.639, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 125.79 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:26.140, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 127.01 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:26.640, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.38 W, 300.00 W, 12 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:27.141, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 299.54 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:58:27.641, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 295.87 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:58:28.141, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 318.35 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:58:28.642, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 294.31 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:58:29.143, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 146.43 W, 300.00 W, 36 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:29.646, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 147.46 W, 300.00 W, 25 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:30.148, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 138.82 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:30.649, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 140.13 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:31.149, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.28 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:31.650, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 142.39 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:32.150, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 144.86 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:32.650, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 145.00 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:33.151, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 151.96 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:33.651, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.29 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:34.152, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 135.75 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:34.652, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 142.76 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:35.152, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 143.21 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:35.653, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 143.36 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:36.153, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 130.40 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:36.654, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 133.71 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:37.154, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 140.41 W, 300.00 W, 36 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:37.654, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 149.67 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:38.155, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.18 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:38.655, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 145.00 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:39.156, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 136.97 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:39.656, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 299.95 W, 300.00 W, 75 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:58:40.157, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 280.29 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:58:40.657, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 260.45 W, 300.00 W, 100 %, 61476 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:58:41.157, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 153.31 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:41.658, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.24 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:42.158, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.91 W, 300.00 W, 31 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:42.658, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 162.55 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:43.159, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 171.54 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:43.659, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.41 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:44.160, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 148.60 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:44.660, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 149.00 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:45.160, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.34 W, 300.00 W, 25 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:45.661, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 304.71 W, 300.00 W, 94 %, 61476 MiB, 1365 MHz, 1512 MHz
2026/09/10 17:58:46.161, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 154.40 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:46.662, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 151.29 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:47.162, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 139.73 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:47.662, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 143.00 W, 300.00 W, 74 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:48.163, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 226.90 W, 300.00 W, 25 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:48.663, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 151.21 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:49.164, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 153.90 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:49.664, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 137.41 W, 300.00 W, 99 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:50.165, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 148.98 W, 300.00 W, 69 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:50.665, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 138.79 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:51.165, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 139.03 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:51.666, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.58 W, 300.00 W, 1 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:52.166, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.49 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:52.666, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:53.167, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 103.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:53.667, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 295.19 W, 300.00 W, 62 %, 61476 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:58:54.167, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 131.68 W, 300.00 W, 19 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:54.668, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 124.37 W, 300.00 W, 19 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:55.168, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 124.90 W, 300.00 W, 19 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:58:55.669, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 139.78 W, 300.00 W, 32 %, 61476 MiB, 1410 MHz, 1512 MHz
