configuration,match_id,sample_id,context_profile,workload_source,bandwidth_mbps,time_budget_s,policy,power_attainment_fraction,completion_s,completion_budget_ratio,full_shed_by_budget,admitted_moves,replay_moves,kv_moves,context_evidence,replay_contention_evidence,kv_contention_evidence,power_evidence,result_evidence,planning_evidence,destination_contract,paired_pareto
8,6b606055af0340fb,7d1b0ab854d9df69,mixed,fixed_anchor,1000.0,75,greedy_coupled,0.256448882233836,1.3811171974889724,0.018414895966519632,False,3800,3800,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,True
8,6b606055af0340fb,7d1b0ab854d9df69,mixed,fixed_anchor,1000.0,75,random,0.355517917911586,15946.511407516298,212.6201521002173,False,10000,4950,5050,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
8,6b606055af0340fb,7d1b0ab854d9df69,mixed,fixed_anchor,1000.0,75,kv_only,0.002751863576123453,41.04872591629999,0.5473163455506665,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
8,6b606055af0340fb,7d1b0ab854d9df69,mixed,fixed_anchor,1000.0,75,replay_only,0.014698677753924852,0.7046726302983581,0.009395635070644776,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,8a65d23aef554bbf,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,30,queue_haul,0.014698677753924852,0.6997574302983581,0.023325247676611937,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,8a65d23aef554bbf,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,30,greedy,0.014698677753924852,0.6997574302983581,0.023325247676611937,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,8a65d23aef554bbf,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,30,greedy_coupled,0.002751863576123453,16.8895348763,0.5629844958766667,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
9,8a65d23aef554bbf,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,30,random,0.38981987805682583,6040.859695516299,201.36198985054332,False,10000,5300,4700,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,8a65d23aef554bbf,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,30,kv_only,0.002751863576123453,16.8895348763,0.5629844958766667,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
9,8a65d23aef554bbf,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,30,replay_only,0.014698677753924852,0.6997574302983581,0.023325247676611937,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,007d46b1ec03c616,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,40,queue_haul,0.014698677753924852,0.6997574302983581,0.017493935757458952,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,007d46b1ec03c616,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,40,greedy,0.014698677753924852,0.6997574302983581,0.017493935757458952,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,007d46b1ec03c616,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,40,greedy_coupled,0,403.4365915163,10.0859147879075,False,1250,0,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
9,007d46b1ec03c616,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,40,random,0.3506176378908374,6266.336303516299,156.65840758790748,False,10000,4900,5100,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,007d46b1ec03c616,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,40,kv_only,0.005738567120574211,32.99566223629999,0.8248915559074999,False,100,0,100,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
9,007d46b1ec03c616,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,40,replay_only,0.014698677753924852,0.6997574302983581,0.017493935757458952,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,16b094afc38f827f,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,50,queue_haul,0.014698677753924852,0.6997574302983581,0.013995148605967163,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,16b094afc38f827f,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,50,greedy,0.014698677753924852,0.6997574302983581,0.013995148605967163,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,16b094afc38f827f,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,50,greedy_coupled,0.15804022097649656,403.50212751630005,8.070042550326,False,3750,2500,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,True
9,16b094afc38f827f,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,50,random,0.31605950878644873,6846.133295516298,136.92266591032595,False,10000,4500,5500,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,16b094afc38f827f,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,50,kv_only,0.005738567120574211,32.99566223629999,0.6599132447259999,False,100,0,100,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
9,16b094afc38f827f,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,50,replay_only,0.014698677753924852,0.6997574302983581,0.013995148605967163,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,58b9f59b09cd4294,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,60,queue_haul,0.014698677753924852,0.6997574302983581,0.011662623838305968,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,58b9f59b09cd4294,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,60,greedy,0.014698677753924852,0.6997574302983581,0.011662623838305968,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,58b9f59b09cd4294,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,60,greedy_coupled,0.15804022097649656,403.50212751630005,6.725035458605001,False,3750,2500,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,True
9,58b9f59b09cd4294,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,60,random,0.3462021152301536,6813.922351516301,113.56537252527168,False,10000,4850,5150,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,58b9f59b09cd4294,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,60,kv_only,0.008725270665024243,49.101789596299994,0.8183631599383332,False,150,0,150,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
9,58b9f59b09cd4294,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,60,replay_only,0.014698677753924852,0.6997574302983581,0.011662623838305968,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,cb20f97f716342d7,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,75,queue_haul,0.014698677753924852,0.6997574302983581,0.009330099070644774,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,cb20f97f716342d7,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,75,greedy,0.014698677753924852,0.6997574302983581,0.009330099070644774,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,cb20f97f716342d7,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,75,greedy_coupled,0.256448882233836,1.2543050374889724,0.01672406716651963,False,3800,3800,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,True
9,cb20f97f716342d7,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,75,random,0.3246716820560788,7071.6099035163,94.288132046884,False,10000,4600,5400,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
9,cb20f97f716342d7,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,75,kv_only,0.011711974209474457,65.2079169563,0.8694388927506667,False,200,0,200,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
9,cb20f97f716342d7,7d1b0ab854d9df69,mixed,fixed_anchor,2500.0,75,replay_only,0.014698677753924852,0.6997574302983581,0.009330099070644774,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,897d62657d785f4e,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,30,queue_haul,0.014698677753924852,0.6981190302983582,0.023270634343278605,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,897d62657d785f4e,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,30,greedy,0.014698677753924852,0.6981190302983582,0.023270634343278605,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,897d62657d785f4e,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,30,greedy_coupled,0,202.1099995163,6.736999983876667,False,1250,0,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
10,897d62657d785f4e,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,30,random,0.4094209981398201,2795.344943516301,93.17816478387671,False,10000,5500,4500,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,897d62657d785f4e,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,30,kv_only,0.008725270665024243,24.942598556300002,0.8314199518766667,False,150,0,150,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
10,897d62657d785f4e,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,30,replay_only,0.014698677753924852,0.6981190302983582,0.023270634343278605,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,d56b0d98a343771f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,40,queue_haul,0.014698677753924852,0.6981190302983582,0.017452975757458956,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,d56b0d98a343771f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,40,greedy,0.014698677753924852,0.6981190302983582,0.017452975757458956,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,d56b0d98a343771f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,40,greedy_coupled,0,202.1099995163,5.0527499879075,False,1250,0,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
10,d56b0d98a343771f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,40,random,0.37021875797383164,3197.9817435163004,79.94954358790751,False,10000,5100,4900,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,d56b0d98a343771f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,40,kv_only,0.011711974209474457,32.99566223629999,0.8248915559074999,False,200,0,200,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
10,d56b0d98a343771f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,40,replay_only,0.014698677753924852,0.6981190302983582,0.017452975757458956,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,6f56aeb35500185f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,50,queue_haul,0.014698677753924852,0.6981190302983582,0.013962380605967164,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,6f56aeb35500185f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,50,greedy,0.014698677753924852,0.6981190302983582,0.013962380605967164,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,6f56aeb35500185f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,50,greedy_coupled,0,202.1099995163,4.042199990326,False,1250,0,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
10,6f56aeb35500185f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,50,random,0.37511903799458,3077.1907035163003,61.54381407032601,False,10000,5150,4850,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,6f56aeb35500185f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,50,kv_only,0.014698677753924852,41.04872591629999,0.8209745183259999,False,250,0,250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
10,6f56aeb35500185f,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,50,replay_only,0.014698677753924852,0.6981190302983582,0.013962380605967164,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,93d2bfbb296be5c5,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,60,queue_haul,0.014698677753924852,0.6981190302983582,0.011635317171639303,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,93d2bfbb296be5c5,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,60,greedy,0.014698677753924852,0.6981190302983582,0.011635317171639303,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,93d2bfbb296be5c5,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,60,greedy_coupled,0,604.7631835163,10.079386391938334,False,2500,0,2500,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
10,93d2bfbb296be5c5,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,60,random,0.39472015807757427,3004.716079516301,50.078601325271684,False,10000,5350,4650,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,93d2bfbb296be5c5,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,60,kv_only,0.014698677753924852,41.04872591629999,0.6841454319383332,False,250,0,250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
10,93d2bfbb296be5c5,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,60,replay_only,0.014698677753924852,0.6981190302983582,0.011635317171639303,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,a4e4ed52cb56bbb0,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,75,queue_haul,0.014698677753924852,0.6981190302983582,0.009308253737311444,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,a4e4ed52cb56bbb0,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,75,greedy,0.014698677753924852,0.6981190302983582,0.009308253737311444,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,a4e4ed52cb56bbb0,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,75,greedy_coupled,0.2526319846346738,806.1307355163001,10.748409806884002,False,5000,3750,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,True
10,a4e4ed52cb56bbb0,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,75,random,0.3462021152301536,3359.036463516299,44.78715284688399,False,10000,4850,5150,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
10,a4e4ed52cb56bbb0,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,75,kv_only,0.014698677753924852,41.04872591629999,0.5473163455506665,False,250,0,250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
10,a4e4ed52cb56bbb0,7d1b0ab854d9df69,mixed,fixed_anchor,5000.0,75,replay_only,0.014698677753924852,0.6981190302983582,0.009308253737311444,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,278b5cbfb375cf42,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,30,queue_haul,0.014698677753924852,0.6972998302983582,0.023243327676611938,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,278b5cbfb375cf42,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,30,greedy,0.014698677753924852,0.6972998302983582,0.023243327676611938,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,278b5cbfb375cf42,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,30,greedy_coupled,0,101.4467035163,3.381556783876667,False,1250,0,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
11,278b5cbfb375cf42,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,30,random,0.3849195980360772,1591.3298395163,53.04432798387666,False,10000,5250,4750,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,278b5cbfb375cf42,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,30,kv_only,0.014698677753924852,20.9160667163,0.6972022238766667,False,250,0,250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
11,278b5cbfb375cf42,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,30,replay_only,0.014698677753924852,0.6972998302983582,0.023243327676611938,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,0a4340835fadb7d0,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,40,queue_haul,0.014698677753924852,0.6972998302983582,0.017432495757458956,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,0a4340835fadb7d0,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,40,greedy,0.014698677753924852,0.6972998302983582,0.017432495757458956,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,0a4340835fadb7d0,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,40,greedy_coupled,0,101.4467035163,2.5361675879075003,False,1250,0,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
11,0a4340835fadb7d0,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,40,random,0.39962043809832287,1398.0641755163,34.9516043879075,False,10000,5400,4600,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,0a4340835fadb7d0,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,40,kv_only,0.014698677753924852,20.9160667163,0.5229016679075,False,250,0,250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
11,0a4340835fadb7d0,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,40,replay_only,0.014698677753924852,0.6972998302983582,0.017432495757458956,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,d519fbeb6d4b373f,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,50,queue_haul,0.014698677753924852,0.6972998302983582,0.013945996605967164,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,d519fbeb6d4b373f,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,50,greedy,0.014698677753924852,0.6972998302983582,0.013945996605967164,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,d519fbeb6d4b373f,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,50,greedy_coupled,0,101.4467035163,2.028934070326,False,1250,0,1250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
11,d519fbeb6d4b373f,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,50,random,0.3800193180153286,1615.4880475162995,32.30976095032599,False,10000,5200,4800,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,d519fbeb6d4b373f,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,50,kv_only,0.014698677753924852,20.9160667163,0.41832133432600005,False,250,0,250,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
11,d519fbeb6d4b373f,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,50,replay_only,0.014698677753924852,0.6972998302983582,0.013945996605967164,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,11a26835b70a8341,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,60,queue_haul,0.014698677753924852,0.6972998302983582,0.011621663838305969,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,11a26835b70a8341,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,60,greedy,0.014698677753924852,0.6972998302983582,0.011621663838305969,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
11,11a26835b70a8341,7d1b0ab854d9df69,mixed,fixed_anchor,10000.0,60,greedy_coupled,0,302.7732955163,5.046221591938333,False,2500,0,2500,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
