model,tokens,within_context_window,native_context,max_context,bandwidth_gbps,kv_GB_decimal,t_transmit_s,t_replay_s,winner,prefill_tok_s_at_T,crossover_bw_gbps_at_T,arch,note
DeepSeek-V4-Pro,1000,True,1048576,1048576,1.0,0.017849344,0.142794752,0.03573766837508121,replay_prompt,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,594.3723218279724,0.017849344,0.0002402446189971287,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,611.801980683227,0.017849344,0.00023340027739128045,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,629.7427552090026,0.017849344,0.00022675092459397724,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,648.209633606206,0.017849344,0.0002202910055587808,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,667.2180435969318,0.017849344,0.00021401512349726365,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,686.78386531319,0.017849344,0.00020791803537038855,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,706.9234445635948,0.017849344,0.00020199464750833313,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,727.6536064890876,0.017849344,0.00019624001135510274,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,748.9916696191045,0.017849344,0.00019064931933437587,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,770.9554603399424,0.017849344,0.0001852179008331254,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,793.5633277873934,0.017849344,0.00017994121829966502,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,816.8341591761034,0.017849344,0.00017481486345285728,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,840.7873955784511,0.017849344,0.00016983455359931868,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,865.4430481661424,0.017849344,0.00016499612805554267,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,890.8217149280737,0.017849344,0.00016029554467195432,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,916.9445978784385,0.017849344,0.00015572887645599133,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,943.833520769459,0.017849344,0.0001512923082913889,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,971.5109473235286,0.017849344,0.0001469821337509304,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,1000,True,1048576,1048576,1000.0,0.017849344,0.000142794752,0.03573766837508121,ship_kv,27981.679988313666,3.9956370544746127,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.0,0.106503168,0.852025344,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.0293244793123102,0.106503168,0.827751949093095,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.0595088837115585,0.106503168,0.8041700802123298,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.0905784300531671,0.106503168,0.7812600364363181,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.1225590746637129,0.106503168,0.7590026781042618,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.155477535025535,0.106503168,0.7373794108261663,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.1893613120972306,0.106503168,0.716372169948594,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.2242387132886878,0.106503168,0.6959634054629702,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.2601388761098513,0.106503168,0.6761360673438389,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.2970917925129726,0.106503168,0.6568735913048179,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.3351283339486866,0.106503168,0.6381598849603518,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.3742802771568439,0.106503168,0.6199793143817053,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.4145803307136458,0.106503168,0.6023166910359621,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.456062162357259,0.106503168,0.5851572590971204,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.498760427114742,0.106503168,0.5684866831186828,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.5427107962537776,0.106503168,0.5522910360574419,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.587949987083399,0.106503168,0.5365567876384584,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.6345157936286094,0.106503168,0.5212707930515079,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.682447118204516,0.106503168,0.5064202819695572,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.7317840039163601,0.106503168,0.4919928478800929,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.7825676681125953,0.106503168,0.47797643772038956,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.8348405368189562,0.106503168,0.4643593418080611,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.8886462801822919,0.106503168,0.45113018405847954,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,1.9440298489537688,0.106503168,0.4382779124808912,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.0010375120419273,0.106503168,0.425791789945289,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.0597168951669573,0.106503168,0.4136613852123285,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.120117020648497,0.106503168,0.40187656421879214,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.1822883483601805,0.106503168,0.39042748161132357,0.3903408647946293,replay_prompt,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.246282817885164,0.106503168,0.3793045725213564,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.3121538919078355,0.106503168,0.36849854457436887,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.3799566008779642,0.106503168,0.3580003701267866,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.4497475889846068,0.106503168,0.3478012787240481,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.5215851614781672,0.106503168,0.33789274977353456,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.595529333380162,0.106503168,0.3282665054262384,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.671641879621363,0.106503168,0.31891450366122903,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.7499863866502214,0.106503168,0.3098289315671334,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.8306283055546806,0.106503168,0.3010021988150224,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.9136350067417585,0.106503168,0.29242693131724745,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,2.99907583622058,0.106503168,0.28409596506693147,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.08702217353588,0.106503168,0.27600234015296654,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.1775474914003756,0.106503168,0.2681392949455192,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.270727417075829,0.106503168,0.26050026044718433,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.3666397955540757,0.106503168,0.25307885480506986,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.465364754590801,0.106503168,0.2458688779792271,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.566984771646408,0.106503168,0.23886430656297195,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.6715847427898782,0.106503168,0.23205928875077056,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.779252053623214,0.106503168,0.2254481394494853,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,3.8900766522856944,0.106503168,0.21902533552889633,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,4.0041511245989465,0.106503168,0.21278551120753175,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,4.1215707714156125,0.106503168,0.20672345356995042,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,4.242433688236211,0.106503168,0.20083409821173395,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,4.366840847160742,0.106503168,0.1951125250085482,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,4.494896181243459,0.106503168,0.18955395400574024,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,4.626706671321315,0.106503168,0.18415374142503715,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,4.762382435388604,0.106503168,0.17890737578500998,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,4.902036820592467,0.106503168,0.17381047413206152,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,5.045786497926113,0.106503168,0.1688587783787907,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,5.193751559698883,0.106503168,0.16404815174667262,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,5.3460556198645515,0.106503168,0.15937457531008387,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,5.502825917291728,0.106503168,0.15483414463878462,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,5.664193422062595,0.106503168,0.1504230665360538,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,5.830292944888792,0.106503168,0.14613765586975178,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,6.001263249735893,0.106503168,0.1419743324936623,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,6.1772471697505,0.106503168,0.13792961825654346,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,6.358391726586875,0.106503168,0.13400013409638717,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,6.544848253232736,0.106503168,0.13018259721746092,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,6.736772520436869,0.106503168,0.1264738183477728,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,6.934324866844161,0.106503168,0.12287069907466855,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,7.137670332946771,0.106503168,0.11937022925633542,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,7.346978798963359,0.106503168,0.11596948450704918,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,7.562425126761541,0.106503168,0.11266562375406458,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,7.784189305942154,0.106503168,0.10945588686410751,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,8.012456604207363,0.106503168,0.106337592337486,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,8.247417722138225,0.106503168,0.10330813506789419,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,8.489268952511047,0.106503168,0.10036498416603691,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,8.738212344285595,0.106503168,0.09750568084525743,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,8.99445587140217,0.106503168,0.09472783636740167,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,9.258213606528592,0.106503168,0.09202913004720255,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,9.529705899902188,0.106503168,0.08940730731351795,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,9.80915956341627,0.106503168,0.08686017782580165,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,10.09680806010482,0.106503168,0.08438561364423468,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,10.392891699183732,0.106503168,0.08198154745198769,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,10.697657836811523,0.106503168,0.07964597082812935,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,11.011361082737277,0.106503168,0.07737693256973804,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,11.334263513008388,0.106503168,0.07517253706181495,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,11.66663488891587,0.106503168,0.07303094269363691,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,12.008752882360163,0.106503168,0.07095036032022549,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,12.360903307825575,0.106503168,0.06892905176764796,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,12.723380361157377,0.106503168,0.06696532838090018,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,13.096486865340793,0.106503168,0.06505754961315947,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,13.480534523487417,0.106503168,0.06320412165522803,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,13.87584417924031,0.106503168,0.06140349610402209,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,14.282746084815278,0.106503168,0.0596541686689951,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,14.701580176902427,0.106503168,0.05795467791541296,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,15.132696360658274,0.106503168,0.0563036040434328,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,15.576454802025866,0.106503168,0.05469956770196425,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,16.03322622862701,0.106503168,0.053141228836322746,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,16.503392239477968,0.106503168,0.05162728556871233,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,16.987345623787483,0.106503168,0.050156473110602035,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
DeepSeek-V4-Pro,10000,True,1048576,1048576,17.485490689103308,0.106503168,0.04872756270608804,0.3903408647946293,ship_kv,25618.63463939733,2.182772599144282,CSA/HCA compressed attention,49B active; 61 layers; c4a/c128a KV model
