workload,load,wan_gbps,deadline_s,policy,minimum_qh_gap_fraction,median_qh_gap_fraction
measured_pack,0.5,400,30,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.5,400,30,isolated_fastest,0.9725516206545484,0.9725516206545484
measured_pack,0.5,400,30,kv_only,0.9725516206545484,0.9725516206545484
measured_pack,0.5,400,30,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.5,400,60,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.5,400,60,isolated_fastest,0.9446116640165176,0.9446116640165176
measured_pack,0.5,400,60,kv_only,0.9446116640165176,0.9446116640165176
measured_pack,0.5,400,60,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.5,400,120,greedy,-5.551115123125783e-15,7.105427357601002e-15
measured_pack,0.5,400,120,isolated_fastest,0.8887317507404576,0.8887317507404936
measured_pack,0.5,400,120,kv_only,0.8887317507404576,0.8887317507404936
measured_pack,0.5,400,120,replay_only,-5.551115123125783e-15,7.105427357601002e-15
measured_pack,0.5,400,300,greedy,-5.218048215738236e-15,2.1538326677728037e-14
measured_pack,0.5,400,300,isolated_fastest,0.7980460054561466,0.7980460054562467
measured_pack,0.5,400,300,kv_only,0.7980460054561466,0.7980460054562467
measured_pack,0.5,400,300,replay_only,-5.218048215738236e-15,2.1538326677728037e-14
measured_pack,0.5,400,600,greedy,0.0,2.7755575615628914e-15
measured_pack,0.5,400,600,isolated_fastest,0.6583462222659822,0.6583462222659869
measured_pack,0.5,400,600,kv_only,0.6583462222659822,0.6583462222659869
measured_pack,0.5,400,600,replay_only,0.0,2.7755575615628914e-15
measured_pack,0.5,400,1800,greedy,8.37108160567368e-14,7.243095012654521e-13
measured_pack,0.5,400,1800,isolated_fastest,0.3665156965018729,0.3665156965035502
measured_pack,0.5,400,1800,kv_only,0.3665156965018729,0.3665156965035502
measured_pack,0.5,400,1800,replay_only,8.37108160567368e-14,7.243095012654521e-13
measured_pack,0.5,400,3600,greedy,-1.4099832412739488e-14,-7.771561172376096e-16
measured_pack,0.5,400,3600,isolated_fastest,0.09252811153269158,0.09252811153270657
measured_pack,0.5,400,3600,kv_only,0.09252811153269158,0.09252811153270657
measured_pack,0.5,400,3600,replay_only,-1.4099832412739488e-14,-7.771561172376096e-16
measured_pack,0.75,reference,1,greedy,0.0,0.0
measured_pack,0.75,reference,1,isolated_fastest,0.08209786480659385,0.08738296358337111
measured_pack,0.75,reference,1,kv_only,0.08209786480659385,0.08738296358337111
measured_pack,0.75,reference,1,replay_only,0.0,0.0
measured_pack,0.75,reference,3,greedy,0.049860174196034335,0.05158577751371121
measured_pack,0.75,reference,3,isolated_fastest,0.4248065691350134,0.42652932533802357
measured_pack,0.75,reference,3,kv_only,0.4248065691350134,0.42652932533802357
measured_pack,0.75,reference,3,replay_only,-5.551115123125783e-17,2.7755575615628914e-17
measured_pack,0.75,reference,10,greedy,0.033873538782409174,0.038614777943461576
measured_pack,0.75,reference,10,isolated_fastest,0.6247541277913141,0.6247581217025123
measured_pack,0.75,reference,10,kv_only,0.6247541277913141,0.6247581217025123
measured_pack,0.75,reference,10,replay_only,0.0,5.551115123125783e-17
measured_pack,0.75,reference,30,greedy,0.0,0.0
measured_pack,0.75,reference,30,isolated_fastest,0.6242349817110217,0.62424740855311
measured_pack,0.75,reference,30,kv_only,0.6242349817110217,0.62424740855311
measured_pack,0.75,reference,30,replay_only,0.0,0.0
measured_pack,0.75,reference,60,greedy,0.0,0.0
measured_pack,0.75,reference,60,isolated_fastest,0.6234562625905832,0.6234813388290066
measured_pack,0.75,reference,60,kv_only,0.6234562625905832,0.6234813388290066
measured_pack,0.75,reference,60,replay_only,0.0,1.1102230246251565e-16
measured_pack,0.75,reference,120,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,reference,120,isolated_fastest,0.6218988243497059,0.6219491993807994
measured_pack,0.75,reference,120,kv_only,0.6218988243497059,0.6219491993807994
measured_pack,0.75,reference,120,replay_only,0.0,0.0
measured_pack,0.75,reference,300,greedy,-1.1102230246251565e-16,-5.551115123125783e-17
measured_pack,0.75,reference,300,isolated_fastest,0.6172265096270745,0.6173527810361785
measured_pack,0.75,reference,300,kv_only,0.6172265096270745,0.6173527810361785
measured_pack,0.75,reference,300,replay_only,-1.1102230246251565e-16,-5.551115123125783e-17
measured_pack,0.75,reference,600,greedy,-2.220446049250313e-16,-2.220446049250313e-16
measured_pack,0.75,reference,600,isolated_fastest,0.6094393184226887,0.6096920837951434
measured_pack,0.75,reference,600,kv_only,0.6094393184226887,0.6096920837951434
measured_pack,0.75,reference,600,replay_only,-2.220446049250313e-16,-2.220446049250313e-16
measured_pack,0.75,reference,1800,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,reference,1800,isolated_fastest,0.5782905536051461,0.5790492948310036
measured_pack,0.75,reference,1800,kv_only,0.5782905536051461,0.5790492948310036
measured_pack,0.75,reference,1800,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,reference,3600,greedy,-1.1102230246251565e-16,0.0
measured_pack,0.75,reference,3600,isolated_fastest,0.5315674063788323,0.5330851113847939
measured_pack,0.75,reference,3600,kv_only,0.5315674063788323,0.5330851113847939
measured_pack,0.75,reference,3600,replay_only,-1.1102230246251565e-16,0.0
measured_pack,0.75,10,1,greedy,0.0,0.0
measured_pack,0.75,10,1,isolated_fastest,0.07485646249287244,0.0794148246817
measured_pack,0.75,10,1,kv_only,0.07485646249287244,0.0794148246817
measured_pack,0.75,10,1,replay_only,0.0,0.0
measured_pack,0.75,10,3,greedy,0.05140520290213596,0.05202085744724949
measured_pack,0.75,10,3,isolated_fastest,0.42635296388850347,0.42696857073652356
measured_pack,0.75,10,3,kv_only,0.42635296388850347,0.42696857073652356
measured_pack,0.75,10,3,replay_only,-5.551115123125783e-17,-2.7755575615628914e-17
measured_pack,0.75,10,10,greedy,-1.1102230246251565e-16,0.0
measured_pack,0.75,10,10,isolated_fastest,0.6247794564603307,0.6247794564603308
measured_pack,0.75,10,10,kv_only,0.6247794564603307,0.6247794564603308
measured_pack,0.75,10,10,replay_only,-1.1102230246251565e-16,0.0
measured_pack,0.75,10,30,greedy,0.0,0.0
measured_pack,0.75,10,30,isolated_fastest,0.6243137905163637,0.6243137905163637
measured_pack,0.75,10,30,kv_only,0.6243137905163637,0.6243137905163637
measured_pack,0.75,10,30,replay_only,0.0,0.0
measured_pack,0.75,10,60,greedy,0.0,0.0
measured_pack,0.75,10,60,isolated_fastest,0.623615291600413,0.623615291600413
measured_pack,0.75,10,60,kv_only,0.623615291600413,0.623615291600413
measured_pack,0.75,10,60,replay_only,0.0,0.0
measured_pack,0.75,10,120,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,10,120,isolated_fastest,0.6222182937685113,0.6222182937685113
measured_pack,0.75,10,120,kv_only,0.6222182937685113,0.6222182937685113
measured_pack,0.75,10,120,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,10,300,greedy,-1.1102230246251565e-16,0.0
measured_pack,0.75,10,300,isolated_fastest,0.6180273002728068,0.6180273002728068
measured_pack,0.75,10,300,kv_only,0.6180273002728068,0.6180273002728068
measured_pack,0.75,10,300,replay_only,-1.1102230246251565e-16,0.0
measured_pack,0.75,10,600,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,10,600,isolated_fastest,0.611042311113299,0.611042311113299
measured_pack,0.75,10,600,kv_only,0.611042311113299,0.611042311113299
measured_pack,0.75,10,600,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,10,1800,greedy,0.0,0.0
measured_pack,0.75,10,1800,isolated_fastest,0.5831023544752684,0.5831023544752684
measured_pack,0.75,10,1800,kv_only,0.5831023544752684,0.5831023544752684
measured_pack,0.75,10,1800,replay_only,0.0,0.0
measured_pack,0.75,10,3600,greedy,0.0,0.0
measured_pack,0.75,10,3600,isolated_fastest,0.5411924195182223,0.5411924195182223
measured_pack,0.75,10,3600,kv_only,0.5411924195182223,0.5411924195182223
measured_pack,0.75,10,3600,replay_only,0.0,0.0
measured_pack,0.75,40,1,greedy,0.0,0.0
measured_pack,0.75,40,1,isolated_fastest,0.12496910424317229,0.12496943319898346
measured_pack,0.75,40,1,kv_only,0.12496910424317229,0.12496943319898346
measured_pack,0.75,40,1,replay_only,1.2699066107901835e-05,1.3336583007311775e-05
measured_pack,0.75,40,3,greedy,0.05281600978170087,0.053551429550328766
measured_pack,0.75,40,3,isolated_fastest,0.55262152666624,0.5533571143123066
measured_pack,0.75,40,3,kv_only,0.55262152666624,0.5533571143123066
measured_pack,0.75,40,3,replay_only,-2.220446049250313e-16,0.0
measured_pack,0.75,40,10,greedy,0.0,1.1102230246251565e-16
measured_pack,0.75,40,10,isolated_fastest,0.6241178258413235,0.6241178258413236
measured_pack,0.75,40,10,kv_only,0.6241178258413235,0.6241178258413236
measured_pack,0.75,40,10,replay_only,1.1102230246251565e-16,2.220446049250313e-16
measured_pack,0.75,40,30,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,40,30,isolated_fastest,0.6222551620654547,0.6222551620654547
measured_pack,0.75,40,30,kv_only,0.6222551620654547,0.6222551620654547
measured_pack,0.75,40,30,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,40,60,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,40,60,isolated_fastest,0.6194611664016516,0.6194611664016516
measured_pack,0.75,40,60,kv_only,0.6194611664016516,0.6194611664016516
measured_pack,0.75,40,60,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,40,120,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,40,120,isolated_fastest,0.6138731750740455,0.6138731750740455
measured_pack,0.75,40,120,kv_only,0.6138731750740455,0.6138731750740455
measured_pack,0.75,40,120,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,40,300,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,40,300,isolated_fastest,0.5971092010912271,0.5971092010912271
measured_pack,0.75,40,300,kv_only,0.5971092010912271,0.5971092010912271
measured_pack,0.75,40,300,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,40,600,greedy,-1.1102230246251565e-16,0.0
measured_pack,0.75,40,600,isolated_fastest,0.5691692444531964,0.5691692444531965
measured_pack,0.75,40,600,kv_only,0.5691692444531964,0.5691692444531965
measured_pack,0.75,40,600,replay_only,-1.1102230246251565e-16,0.0
measured_pack,0.75,40,1800,greedy,0.0,0.0
measured_pack,0.75,40,1800,isolated_fastest,0.47870470895053674,0.47870470895053674
measured_pack,0.75,40,1800,kv_only,0.47870470895053674,0.47870470895053674
measured_pack,0.75,40,1800,replay_only,0.0,0.0
measured_pack,0.75,40,3600,greedy,-2.220446049250313e-16,0.0
measured_pack,0.75,40,3600,isolated_fastest,0.39488483903644456,0.39488483903644456
measured_pack,0.75,40,3600,kv_only,0.39488483903644456,0.39488483903644456
measured_pack,0.75,40,3600,replay_only,-2.220446049250313e-16,0.0
measured_pack,0.75,100,1,greedy,0.0,0.0
measured_pack,0.75,100,1,isolated_fastest,0.12493635027381511,0.12493645776746606
measured_pack,0.75,100,1,kv_only,0.12493635027381511,0.12493645776746606
measured_pack,0.75,100,1,replay_only,4.539518330962111e-05,4.631817765896051e-05
measured_pack,0.75,100,3,greedy,0.12487778331691057,0.12487788614750112
measured_pack,0.75,100,3,isolated_fastest,0.624424395407194,0.6244243954071941
measured_pack,0.75,100,3,kv_only,0.624424395407194,0.6244243954071941
measured_pack,0.75,100,3,replay_only,-1.1102230246251565e-16,0.0
measured_pack,0.75,100,10,greedy,-1.1102230246251565e-16,0.0
measured_pack,0.75,100,10,isolated_fastest,0.6227945646033088,0.622794564603309
measured_pack,0.75,100,10,kv_only,0.6227945646033088,0.622794564603309
measured_pack,0.75,100,10,replay_only,0.0,1.1102230246251565e-16
measured_pack,0.75,100,30,greedy,-1.1102230246251565e-16,-5.551115123125783e-17
measured_pack,0.75,100,30,isolated_fastest,0.618137905163637,0.6181379051636371
measured_pack,0.75,100,30,kv_only,0.618137905163637,0.6181379051636371
measured_pack,0.75,100,30,replay_only,-1.1102230246251565e-16,-5.551115123125783e-17
measured_pack,0.75,100,60,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,100,60,isolated_fastest,0.6111529160041294,0.6111529160041294
measured_pack,0.75,100,60,kv_only,0.6111529160041294,0.6111529160041294
measured_pack,0.75,100,60,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,100,120,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,100,120,isolated_fastest,0.597182937685114,0.597182937685114
measured_pack,0.75,100,120,kv_only,0.597182937685114,0.597182937685114
measured_pack,0.75,100,120,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,100,300,greedy,-1.1102230246251565e-16,0.0
measured_pack,0.75,100,300,isolated_fastest,0.5552730027280679,0.555273002728068
measured_pack,0.75,100,300,kv_only,0.5552730027280679,0.555273002728068
measured_pack,0.75,100,300,replay_only,-1.1102230246251565e-16,0.0
measured_pack,0.75,100,600,greedy,0.0,0.0
measured_pack,0.75,100,600,isolated_fastest,0.4927115555664956,0.4927115555664956
measured_pack,0.75,100,600,kv_only,0.4927115555664956,0.4927115555664956
measured_pack,0.75,100,600,replay_only,0.0,0.0
measured_pack,0.75,100,1800,greedy,-2.220446049250313e-16,-5.551115123125783e-17
measured_pack,0.75,100,1800,isolated_fastest,0.3530117723763417,0.3530117723763419
measured_pack,0.75,100,1800,kv_only,0.3530117723763417,0.3530117723763419
measured_pack,0.75,100,1800,replay_only,-2.220446049250313e-16,-5.551115123125783e-17
measured_pack,0.75,100,3600,greedy,-8.537615059367454e-14,1.3378187446733136e-14
measured_pack,0.75,100,3600,isolated_fastest,0.19673104879551012,0.1967310487956142
measured_pack,0.75,100,3600,kv_only,0.19673104879551012,0.1967310487956142
measured_pack,0.75,100,3600,replay_only,-8.537615059367454e-14,1.3378187446733136e-14
measured_pack,0.75,400,1,greedy,-2.7755575615628914e-17,0.0
measured_pack,0.75,400,1,isolated_fastest,0.12477144230055692,0.12477161686149302
measured_pack,0.75,400,1,kv_only,0.12477144230055692,0.12477161686149302
measured_pack,0.75,400,1,replay_only,0.00020887576931818974,0.00021122615091712094
measured_pack,0.75,400,3,greedy,0.0,0.0
measured_pack,0.75,400,3,isolated_fastest,0.6226975816287761,0.6226975816287761
measured_pack,0.75,400,3,kv_only,0.6226975816287761,0.6226975816287761
measured_pack,0.75,400,3,replay_only,0.0,0.0
measured_pack,0.75,400,10,greedy,-2.220446049250313e-16,0.0
measured_pack,0.75,400,10,isolated_fastest,0.6161782584132355,0.6161782584132356
measured_pack,0.75,400,10,kv_only,0.6161782584132355,0.6161782584132356
measured_pack,0.75,400,10,replay_only,-2.220446049250313e-16,0.0
measured_pack,0.75,400,30,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,400,30,isolated_fastest,0.5975516206545484,0.5975516206545484
measured_pack,0.75,400,30,kv_only,0.5975516206545484,0.5975516206545484
measured_pack,0.75,400,30,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.75,400,60,greedy,0.0,0.0
measured_pack,0.75,400,60,isolated_fastest,0.5696116640165177,0.5696116640165177
measured_pack,0.75,400,60,kv_only,0.5696116640165177,0.5696116640165177
measured_pack,0.75,400,60,replay_only,0.0,0.0
measured_pack,0.75,400,120,greedy,0.0,0.0
measured_pack,0.75,400,120,isolated_fastest,0.5137317507404563,0.5137317507404563
measured_pack,0.75,400,120,kv_only,0.5137317507404563,0.5137317507404563
measured_pack,0.75,400,120,replay_only,0.0,0.0
measured_pack,0.75,400,300,greedy,-2.220446049250313e-16,0.0
measured_pack,0.75,400,300,isolated_fastest,0.4230460054561359,0.4230460054561359
measured_pack,0.75,400,300,kv_only,0.4230460054561359,0.4230460054561359
measured_pack,0.75,400,300,replay_only,-2.220446049250313e-16,0.0
measured_pack,0.75,400,600,greedy,-2.5757174171303632e-14,-5.218048215738236e-15
measured_pack,0.75,400,600,isolated_fastest,0.28334622226595646,0.2833462222660121
measured_pack,0.75,400,600,kv_only,0.28334622226595646,0.2833462222660121
measured_pack,0.75,400,600,replay_only,-2.5757174171303632e-14,-5.218048215738236e-15
measured_pack,0.75,400,1800,greedy,-1.7763568394002505e-15,-1.7763568394002505e-15
measured_pack,0.75,400,1800,isolated_fastest,-1.7763568394002505e-15,-1.6653345369377348e-15
measured_pack,0.75,400,1800,kv_only,-1.7763568394002505e-15,-1.6653345369377348e-15
measured_pack,0.75,400,1800,replay_only,-1.7763568394002505e-15,-1.7763568394002505e-15
measured_pack,0.75,400,3600,greedy,-7.771561172376096e-16,5.551115123125783e-17
measured_pack,0.75,400,3600,isolated_fastest,-8.881784197001252e-16,0.0
measured_pack,0.75,400,3600,kv_only,-8.881784197001252e-16,0.0
measured_pack,0.75,400,3600,replay_only,-8.881784197001252e-16,-5.551115123125783e-17
measured_pack,0.9,reference,1,greedy,0.0,0.0
measured_pack,0.9,reference,1,isolated_fastest,0.05737736621454319,0.06362555560273508
measured_pack,0.9,reference,1,kv_only,0.05737736621454319,0.06362555560273508
measured_pack,0.9,reference,1,replay_only,0.0,0.0
measured_pack,0.9,reference,3,greedy,0.0,0.0010407986215627274
measured_pack,0.9,reference,3,isolated_fastest,0.24993582891941635,0.24993687130480316
measured_pack,0.9,reference,3,kv_only,0.24993582891941635,0.24993687130480316
measured_pack,0.9,reference,3,replay_only,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,reference,10,greedy,-2.7755575615628914e-17,0.0
measured_pack,0.9,reference,10,isolated_fastest,0.249754127791314,0.24975812170251233
measured_pack,0.9,reference,10,kv_only,0.249754127791314,0.24975812170251233
measured_pack,0.9,reference,10,replay_only,-2.7755575615628914e-17,0.0
measured_pack,0.9,reference,30,greedy,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,reference,30,isolated_fastest,0.24923498171102162,0.24924740855310995
measured_pack,0.9,reference,30,kv_only,0.24923498171102162,0.24924740855310995
measured_pack,0.9,reference,30,replay_only,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,reference,60,greedy,0.0,0.0
measured_pack,0.9,reference,60,isolated_fastest,0.2484562625905831,0.2484813388290065
measured_pack,0.9,reference,60,kv_only,0.2484562625905831,0.2484813388290065
measured_pack,0.9,reference,60,replay_only,0.0,0.0
measured_pack,0.9,reference,120,greedy,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,reference,120,isolated_fastest,0.24689882434970592,0.24694919938079948
measured_pack,0.9,reference,120,kv_only,0.24689882434970592,0.24694919938079948
measured_pack,0.9,reference,120,replay_only,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,reference,300,greedy,0.0,0.0
measured_pack,0.9,reference,300,isolated_fastest,0.24222650962707454,0.24235278103617852
measured_pack,0.9,reference,300,kv_only,0.24222650962707454,0.24235278103617852
measured_pack,0.9,reference,300,replay_only,0.0,0.0
measured_pack,0.9,reference,600,greedy,0.0,0.0
measured_pack,0.9,reference,600,isolated_fastest,0.2344393184226889,0.23469208379514356
measured_pack,0.9,reference,600,kv_only,0.2344393184226889,0.23469208379514356
measured_pack,0.9,reference,600,replay_only,0.0,0.0
measured_pack,0.9,reference,1800,greedy,0.0,0.0
measured_pack,0.9,reference,1800,isolated_fastest,0.20329055360514625,0.20404929483100367
measured_pack,0.9,reference,1800,kv_only,0.20329055360514625,0.20404929483100367
measured_pack,0.9,reference,1800,replay_only,0.0,0.0
measured_pack,0.9,reference,3600,greedy,0.0,0.0
measured_pack,0.9,reference,3600,isolated_fastest,0.15656740637883224,0.15808511138479384
measured_pack,0.9,reference,3600,kv_only,0.15656740637883224,0.15808511138479384
measured_pack,0.9,reference,3600,replay_only,0.0,0.0
measured_pack,0.9,10,1,greedy,0.0,0.0
measured_pack,0.9,10,1,isolated_fastest,0.05231642347943,0.05802911715227185
measured_pack,0.9,10,1,kv_only,0.05231642347943,0.05802911715227185
measured_pack,0.9,10,1,replay_only,0.0,0.0
measured_pack,0.9,10,3,greedy,0.0,5.551115123125783e-17
measured_pack,0.9,10,3,isolated_fastest,0.24994243954071935,0.2499424395407194
measured_pack,0.9,10,3,kv_only,0.24994243954071935,0.2499424395407194
measured_pack,0.9,10,3,replay_only,-5.551115123125783e-17,0.0
measured_pack,0.9,10,10,greedy,2.7755575615628914e-17,2.7755575615628914e-17
measured_pack,0.9,10,10,isolated_fastest,0.24977945646033084,0.24977945646033084
measured_pack,0.9,10,10,kv_only,0.24977945646033084,0.24977945646033084
measured_pack,0.9,10,10,replay_only,0.0,0.0
measured_pack,0.9,10,30,greedy,0.0,0.0
measured_pack,0.9,10,30,isolated_fastest,0.24931379051636365,0.24931379051636365
measured_pack,0.9,10,30,kv_only,0.24931379051636365,0.24931379051636365
measured_pack,0.9,10,30,replay_only,0.0,0.0
measured_pack,0.9,10,60,greedy,0.0,0.0
measured_pack,0.9,10,60,isolated_fastest,0.2486152916004129,0.2486152916004129
measured_pack,0.9,10,60,kv_only,0.2486152916004129,0.2486152916004129
measured_pack,0.9,10,60,replay_only,0.0,0.0
measured_pack,0.9,10,120,greedy,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,10,120,isolated_fastest,0.24721829376851132,0.24721829376851132
measured_pack,0.9,10,120,kv_only,0.24721829376851132,0.24721829376851132
measured_pack,0.9,10,120,replay_only,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,10,300,greedy,0.0,0.0
measured_pack,0.9,10,300,isolated_fastest,0.24302730027280675,0.24302730027280675
measured_pack,0.9,10,300,kv_only,0.24302730027280675,0.24302730027280675
measured_pack,0.9,10,300,replay_only,0.0,0.0
measured_pack,0.9,10,600,greedy,0.0,0.0
measured_pack,0.9,10,600,isolated_fastest,0.23604231111329907,0.23604231111329907
measured_pack,0.9,10,600,kv_only,0.23604231111329907,0.23604231111329907
measured_pack,0.9,10,600,replay_only,0.0,0.0
measured_pack,0.9,10,1800,greedy,0.0,0.0
measured_pack,0.9,10,1800,isolated_fastest,0.20810235447526831,0.20810235447526831
measured_pack,0.9,10,1800,kv_only,0.20810235447526831,0.20810235447526831
measured_pack,0.9,10,1800,replay_only,0.0,0.0
measured_pack,0.9,10,3600,greedy,0.0,0.0
measured_pack,0.9,10,3600,isolated_fastest,0.16619241951822222,0.16619241951822222
measured_pack,0.9,10,3600,kv_only,0.16619241951822222,0.16619241951822222
measured_pack,0.9,10,3600,replay_only,0.0,0.0
measured_pack,0.9,40,1,greedy,-2.7755575615628914e-17,0.0
measured_pack,0.9,40,1,isolated_fastest,0.1249651851230873,0.12496624685405408
measured_pack,0.9,40,1,kv_only,0.1249651851230873,0.12496624685405408
measured_pack,0.9,40,1,replay_only,8.77994602291321e-06,1.0148682389785058e-05
measured_pack,0.9,40,3,greedy,0.0,0.0
measured_pack,0.9,40,3,isolated_fastest,0.24976975816287755,0.24976975816287758
measured_pack,0.9,40,3,kv_only,0.24976975816287755,0.24976975816287758
measured_pack,0.9,40,3,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.9,40,10,greedy,0.0,2.7755575615628914e-17
measured_pack,0.9,40,10,isolated_fastest,0.2491178258413235,0.2491178258413235
measured_pack,0.9,40,10,kv_only,0.2491178258413235,0.2491178258413235
measured_pack,0.9,40,10,replay_only,0.0,0.0
measured_pack,0.9,40,30,greedy,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,40,30,isolated_fastest,0.24725516206545475,0.24725516206545475
measured_pack,0.9,40,30,kv_only,0.24725516206545475,0.24725516206545475
measured_pack,0.9,40,30,replay_only,-2.7755575615628914e-17,-2.7755575615628914e-17
measured_pack,0.9,40,60,greedy,0.0,0.0
measured_pack,0.9,40,60,isolated_fastest,0.24446116640165172,0.24446116640165172
measured_pack,0.9,40,60,kv_only,0.24446116640165172,0.24446116640165172
measured_pack,0.9,40,60,replay_only,0.0,0.0
measured_pack,0.9,40,120,greedy,0.0,0.0
measured_pack,0.9,40,120,isolated_fastest,0.23887317507404557,0.23887317507404557
measured_pack,0.9,40,120,kv_only,0.23887317507404557,0.23887317507404557
measured_pack,0.9,40,120,replay_only,0.0,0.0
measured_pack,0.9,40,300,greedy,0.0,0.0
measured_pack,0.9,40,300,isolated_fastest,0.22210920109122714,0.22210920109122714
measured_pack,0.9,40,300,kv_only,0.22210920109122714,0.22210920109122714
measured_pack,0.9,40,300,replay_only,0.0,0.0
measured_pack,0.9,40,600,greedy,0.0,0.0
measured_pack,0.9,40,600,isolated_fastest,0.1941692444531964,0.1941692444531964
measured_pack,0.9,40,600,kv_only,0.1941692444531964,0.1941692444531964
measured_pack,0.9,40,600,replay_only,0.0,0.0
measured_pack,0.9,40,1800,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.9,40,1800,isolated_fastest,0.1037047089505366,0.1037047089505366
measured_pack,0.9,40,1800,kv_only,0.1037047089505366,0.1037047089505366
measured_pack,0.9,40,1800,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.9,40,3600,greedy,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.9,40,3600,isolated_fastest,0.019884839036444363,0.019884839036444363
measured_pack,0.9,40,3600,kv_only,0.019884839036444363,0.019884839036444363
measured_pack,0.9,40,3600,replay_only,-1.1102230246251565e-16,-1.1102230246251565e-16
measured_pack,0.9,100,1,greedy,-2.7755575615628914e-17,0.0
measured_pack,0.9,100,1,isolated_fastest,0.12493248900588559,0.12493333648761451
measured_pack,0.9,100,1,kv_only,0.12493248900588559,0.12493333648761451
measured_pack,0.9,100,1,replay_only,4.147606322463249e-05,4.313027704140604e-05
measured_pack,0.9,100,3,greedy,5.551115123125783e-17,5.551115123125783e-17
measured_pack,0.9,100,3,isolated_fastest,0.24942439540719402,0.24942439540719402
measured_pack,0.9,100,3,kv_only,0.24942439540719402,0.24942439540719402
measured_pack,0.9,100,3,replay_only,0.0,0.0
measured_pack,0.9,100,10,greedy,2.7755575615628914e-17,2.7755575615628914e-17
measured_pack,0.9,100,10,isolated_fastest,0.24779456460330884,0.24779456460330884
measured_pack,0.9,100,10,kv_only,0.24779456460330884,0.24779456460330884
measured_pack,0.9,100,10,replay_only,0.0,0.0
measured_pack,0.9,100,30,greedy,0.0,0.0
measured_pack,0.9,100,30,isolated_fastest,0.24313790516363706,0.24313790516363706
measured_pack,0.9,100,30,kv_only,0.24313790516363706,0.24313790516363706
measured_pack,0.9,100,30,replay_only,0.0,0.0
measured_pack,0.9,100,60,greedy,0.0,0.0
measured_pack,0.9,100,60,isolated_fastest,0.23615291600412938,0.23615291600412938
measured_pack,0.9,100,60,kv_only,0.23615291600412938,0.23615291600412938
measured_pack,0.9,100,60,replay_only,0.0,0.0
measured_pack,0.9,100,120,greedy,0.0,0.0
measured_pack,0.9,100,120,isolated_fastest,0.22218293768511402,0.22218293768511402
measured_pack,0.9,100,120,kv_only,0.22218293768511402,0.22218293768511402
measured_pack,0.9,100,120,replay_only,0.0,0.0
measured_pack,0.9,100,300,greedy,0.0,0.0
measured_pack,0.9,100,300,isolated_fastest,0.1802730027280679,0.1802730027280679
measured_pack,0.9,100,300,kv_only,0.1802730027280679,0.1802730027280679
measured_pack,0.9,100,300,replay_only,0.0,0.0
