catch_up_s,cohort,context_tokens,continuation_ttft_delta_s,continuation_ttft_s,drain_wait_s,episode,match_id,method,migration_ttft_s,order,policy,reaction_commit_s,reaction_readiness_s,route_switch_s,scenario_id,scheduler_wait_s,service_pause_s,session_id
0,idle_serial,13568,-0.01880419900000002,0.347301182,0.000114649,26,98e03a6627cec7e9,kv_transfer,1.18605771,0,kv_only,1.620520563,1.186631231,0.000117348,p-1a23e1f686948cc0,0.000573521,0.000232407,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,16896,-0.042122238000000034,0.418883209,0.000122598,26,98e03a6627cec7e9,kv_transfer,1.431033788,1,kv_only,3.531897468,3.051692529,0.000134838,p-1a23e1f686948cc0,1.620658741,0.000257686,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,18688,-0.015038298000000005,0.422661746,0.000151178,26,98e03a6627cec7e9,kv_transfer,1.466359777,2,kv_only,5.432751328,4.998452242,0.000110778,p-1a23e1f686948cc0,3.532092465,0.000262406,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,19968,-0.02158373400000002,0.419237983,0.000140608,26,98e03a6627cec7e9,kv_transfer,1.464168192,3,kv_only,7.382803791,6.897092497,0.000109299,p-1a23e1f686948cc0,5.432924305,0.000250197,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,20992,-0.024636081000000032,0.421611443,0.000170927,26,98e03a6627cec7e9,kv_transfer,1.594049785,4,kv_only,9.452153052,8.977017953,0.000122108,p-1a23e1f686948cc0,7.382968168,0.000293365,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,22272,-0.024531146000000004,0.484340998,0.000198657,26,98e03a6627cec7e9,kv_transfer,1.660195974,5,kv_only,11.598287416,11.112519333,0.000124318,p-1a23e1f686948cc0,9.452323359,0.000323435,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,23040,0.0016698760000000146,0.505684985,0.000160618,26,98e03a6627cec7e9,kv_transfer,1.844657669,6,kv_only,13.878908722,13.443141072,0.000123658,p-1a23e1f686948cc0,11.598483403,0.000284666,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,29696,-0.02021383599999993,0.503241535,0.000190806,26,98e03a6627cec7e9,kv_transfer,2.02997435,7,kv_only,16.40101005,15.909097028,0.000156838,p-1a23e1f686948cc0,13.879122678,0.000347984,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,19968,-0.016522890999999984,0.424298826,0.000199816,26,98e03a6627cec7e9,replay,2.582257723,0,random,2.764340749,2.582972321,0.000143098,p-3f73facc8bfc3940,0.000714598,0.000343264,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,13568,-0.01381917399999999,0.352286207,0.000103248,26,98e03a6627cec7e9,kv_transfer,1.152791058,1,random,4.068839421,3.917391683,0.000111628,p-3f73facc8bfc3940,2.764600625,0.000215216,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,16896,-0.017156861000000023,0.443848586,0.000126008,26,98e03a6627cec7e9,kv_transfer,1.382626092,2,random,5.64449191,5.451593891,9.7638e-05,p-3f73facc8bfc3940,4.068967799,0.000223986,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,23040,-0.006898606000000029,0.497116503,0.000155717,26,98e03a6627cec7e9,kv_transfer,1.675918276,3,random,7.466660149,7.320588623,0.000122308,p-3f73facc8bfc3940,5.644670347,0.000278265,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,29696,-0.01734152499999997,0.506113846,0.000186577,26,98e03a6627cec7e9,kv_transfer,2.09060835,4,random,9.757399119,9.557451876,0.000163047,p-3f73facc8bfc3940,7.466843526,0.000349934,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,22272,-0.018231014000000045,0.49064113,0.000354834,26,98e03a6627cec7e9,replay,3.413719777,5,random,13.348246204,13.171274594,0.000294356,p-3f73facc8bfc3940,9.757554817,0.00064993,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,20992,-0.01510400900000003,0.431143515,0.000156527,26,98e03a6627cec7e9,kv_transfer,1.582211871,6,random,15.117671457,14.930817169,0.000136848,p-3f73facc8bfc3940,13.348605298,0.000293795,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,18688,-0.009139907000000003,0.428560137,0.000133568,26,98e03a6627cec7e9,kv_transfer,1.546483386,7,random,16.836873123,16.664295771,0.000102328,p-3f73facc8bfc3940,15.117812385,0.000236196,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,7680,0.0014669010000000204,0.374437636,8.0889e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.834469131,0,queue_haul,0.996816698,0.834880864,7.7988e-05,p-c27bc2e65fc3648c,0.000411733,0.000159207,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,8704,-0.008359525000000034,0.400963095,8.1418e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.913884758,1,queue_haul,2.119756815,1.910794245,5.644e-05,p-c27bc2e65fc3648c,0.996909487,0.000138198,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,9984,-0.030731954000000006,0.348221514,8.4779e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.883574341,2,queue_haul,3.206371252,3.003419624,6.3279e-05,p-c27bc2e65fc3648c,2.119845283,0.000148388,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,12544,-0.012114172000000034,0.438029862,9.7258e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.987758776,3,queue_haul,4.402983089,4.194230616,7.2519e-05,p-c27bc2e65fc3648c,3.20647184,0.000169997,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,15360,-0.0026834660000000232,0.428512707,0.000115919,43,7ad3b8c2c6f84fc9,kv_transfer,1.194164977,4,queue_haul,5.81442458,5.597269474,8.7788e-05,p-c27bc2e65fc3648c,4.403104497,0.000203927,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,18944,-0.00790003100000003,0.429471171,0.000127528,43,7ad3b8c2c6f84fc9,kv_transfer,1.379827256,5,queue_haul,7.359468227,7.194390184,0.000103108,p-c27bc2e65fc3648c,5.814562928,0.000231016,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,19712,-0.007592237000000002,0.428661214,0.000173137,43,7ad3b8c2c6f84fc9,kv_transfer,1.392403741,6,queue_haul,8.964603677,8.752012826,0.000106909,p-c27bc2e65fc3648c,7.359609085,0.000280306,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,27136,-0.08342158800000005,0.433612453,0.000168097,43,7ad3b8c2c6f84fc9,kv_transfer,1.851262143,7,queue_haul,10.98611181,10.816048017,0.000183117,p-c27bc2e65fc3648c,8.964785874,0.000351494,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,7680,-0.021781757999999984,0.351188977,9.2239e-05,43,7ad3b8c2c6f84fc9,replay,0.8892166,0,replay_only,1.024712485,0.889773451,5.1199e-05,p-727d72ed26cc865b,0.000556851,0.000143678,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,8704,-0.015767959000000054,0.393554661,0.000184167,43,7ad3b8c2c6f84fc9,replay,1.046675627,1,replay_only,2.251046599,2.07150815,0.000141978,p-727d72ed26cc865b,1.024832523,0.000326885,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,9984,-0.022781841000000025,0.356171627,0.000100998,43,7ad3b8c2c6f84fc9,replay,1.102937512,2,replay_only,3.530914081,3.354185637,7.6319e-05,p-727d72ed26cc865b,2.251248125,0.000177837,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,12544,-0.07459533200000001,0.375548702,0.000103239,43,7ad3b8c2c6f84fc9,replay,1.388834689,3,replay_only,5.101441133,4.919875028,7.3638e-05,p-727d72ed26cc865b,3.531040339,0.000177187,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,15360,-0.010815465999999996,0.420380707,0.000156488,43,7ad3b8c2c6f84fc9,replay,1.740682324,4,replay_only,7.021730304,6.842244965,0.000118488,p-727d72ed26cc865b,5.101562641,0.000275326,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,18944,-0.0028186040000000023,0.434552598,0.000161828,43,7ad3b8c2c6f84fc9,replay,2.304354551,5,replay_only,9.458357412,9.326250912,0.000159527,p-727d72ed26cc865b,7.021896361,0.000321705,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,19712,-0.010260955000000016,0.425992496,0.000136648,43,7ad3b8c2c6f84fc9,replay,2.38183359,6,replay_only,12.018445791,11.840370679,0.000108308,p-727d72ed26cc865b,9.458537089,0.000245216,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,27136,-0.01774030100000007,0.49929374,0.000212927,43,7ad3b8c2c6f84fc9,replay,3.733266264,7,replay_only,15.88613832,15.751916622,0.000181517,p-727d72ed26cc865b,12.018650358,0.000394774,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,7680,-0.008810358000000018,0.364160377,8.4649e-05,43,7ad3b8c2c6f84fc9,replay,0.922733238,0,greedy,1.056860037,0.923322728,5.3249e-05,p-d86cd995f0e75b3e,0.00058949,0.000138208,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,8704,-0.001115826000000042,0.408206794,0.000181418,43,7ad3b8c2c6f84fc9,replay,1.048258007,1,greedy,2.283204202,2.105233452,0.000140878,p-d86cd995f0e75b3e,1.056975445,0.000322995,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,9984,-0.00824995700000003,0.370703511,9.0939e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.991355277,2,greedy,3.495481425,3.274788406,6.2359e-05,p-d86cd995f0e75b3e,2.283433129,0.000153738,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,12544,-0.009384707000000048,0.440759327,9.8769e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.997573887,3,greedy,4.715291746,4.49316255,7.6889e-05,p-d86cd995f0e75b3e,3.495588663,0.000175878,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,15360,-0.013968544999999999,0.417227628,0.000116228,43,7ad3b8c2c6f84fc9,kv_transfer,1.188717723,4,greedy,6.125129441,5.904139497,9.0128e-05,p-d86cd995f0e75b3e,4.715421774,0.000206746,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,18944,-0.013642258000000018,0.423728944,0.000208506,43,7ad3b8c2c6f84fc9,kv_transfer,1.392209201,5,greedy,7.702685483,7.51747601,0.000214587,p-d86cd995f0e75b3e,6.125266809,0.000423303,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,19712,-0.014779271000000038,0.42147418,0.000133398,43,7ad3b8c2c6f84fc9,kv_transfer,1.425456642,6,greedy,9.353489949,9.128280963,0.000133798,p-d86cd995f0e75b3e,7.702824321,0.000267426,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,27136,-0.08415002600000004,0.432884015,0.000177037,43,7ad3b8c2c6f84fc9,kv_transfer,1.86258146,7,greedy,11.398601525,11.216250986,0.000141548,p-d86cd995f0e75b3e,9.353669526,0.000318895,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,7680,-0.03001039900000002,0.342960336,0.000192136,43,7ad3b8c2c6f84fc9,replay,0.932130456,0,random,1.069409015,0.932635888,0.000168228,p-461917de62c9f754,0.000505432,0.000361174,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,19712,-0.012882210000000005,0.423371241,0.000141407,43,7ad3b8c2c6f84fc9,kv_transfer,1.425863886,1,random,2.735326266,2.495618795,0.000107678,p-461917de62c9f754,1.069754909,0.000249365,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,15360,-0.004286836000000016,0.426909337,0.000113699,43,7ad3b8c2c6f84fc9,kv_transfer,1.212156544,2,random,4.183408943,3.947647038,8.6578e-05,p-461917de62c9f754,2.735490494,0.000200637,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,18944,-0.0069014400000000364,0.430469762,0.000136348,43,7ad3b8c2c6f84fc9,replay,2.28869081,3,random,6.608499565,6.472224531,0.000103438,p-461917de62c9f754,4.183533721,0.000240236,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,27136,-0.08647050000000006,0.430563541,0.000171117,43,7ad3b8c2c6f84fc9,kv_transfer,1.768604499,4,random,8.568741945,8.377288151,0.000142198,p-461917de62c9f754,6.608683652,0.000313675,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,9984,-0.024852812000000002,0.354100656,8.6249e-05,43,7ad3b8c2c6f84fc9,replay,1.362386307,5,random,10.10915566,9.93122024,6.0389e-05,p-461917de62c9f754,8.568833933,0.000147038,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,12544,-0.03140352200000002,0.418740512,0.000164888,43,7ad3b8c2c6f84fc9,replay,1.399115737,6,random,11.688002459,11.508376285,8.7718e-05,p-461917de62c9f754,10.109260548,0.000252876,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,8704,-0.014811440000000009,0.39451118,9.5049e-05,43,7ad3b8c2c6f84fc9,replay,1.0312724,7,random,12.896216345,12.719366238,7.1979e-05,p-461917de62c9f754,11.688093838,0.000167328,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,7680,-0.00502298000000001,0.367947755,8.3909e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.823160871,0,kv_only,1.02016046,0.823762952,7.5489e-05,p-e4bac69870f49f6e,0.000602081,0.000159638,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,8704,-0.013142790000000015,0.39617983,8.1978e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.889982683,1,kv_only,2.149783043,1.910236642,5.758e-05,p-e4bac69870f49f6e,1.020253959,0.000139808,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,9984,-0.030991141,0.347962327,8.5099e-05,43,7ad3b8c2c6f84fc9,kv_transfer,0.935367742,2,kv_only,3.331873216,3.085244943,6.0749e-05,p-e4bac69870f49f6e,2.149877201,0.000146158,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,12544,-0.05193452700000001,0.398209507,0.000103019,43,7ad3b8c2c6f84fc9,kv_transfer,1.007501483,3,kv_only,4.577697848,4.339476727,0.000111198,p-e4bac69870f49f6e,3.331975244,0.000214747,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,15360,-0.008620459000000025,0.422575714,0.000163927,43,7ad3b8c2c6f84fc9,kv_transfer,1.212008285,4,kv_only,6.034191691,5.789850831,8.7809e-05,p-e4bac69870f49f6e,4.577842546,0.000251986,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,18944,-0.011438323000000028,0.425932879,0.000139988,43,7ad3b8c2c6f84fc9,kv_transfer,1.374114967,5,kv_only,7.606210155,7.408452725,0.000109168,p-e4bac69870f49f6e,6.034337758,0.000249396,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,19712,-0.008050087000000039,0.428203364,0.000260356,43,7ad3b8c2c6f84fc9,kv_transfer,1.379532459,6,kv_only,9.238899631,8.985891892,0.000113278,p-e4bac69870f49f6e,7.606359433,0.000373974,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,27136,-0.08194828900000006,0.435085752,0.000181237,43,7ad3b8c2c6f84fc9,kv_transfer,1.784698264,7,kv_only,11.229264178,11.023776082,0.000143488,p-e4bac69870f49f6e,9.239077818,0.000325105,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,4608,-0.01014545,0.366301144,0.000146848,36,815288bcccd11b06,replay,0.866082707,0,greedy,1.045057842,0.866695087,0.000157858,p-d9eb55dd0f241d20,0.00061238,0.000305285,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,5120,-0.024617723999999952,0.392086733,0.000172848,36,815288bcccd11b06,replay,0.66639669,1,greedy,1.888287632,1.711614119,9.3158e-05,p-d9eb55dd0f241d20,1.045217429,0.000266666,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,5632,-0.0037034370000000316,0.440088428,0.000148818,36,815288bcccd11b06,replay,0.751571997,2,greedy,2.77387094,2.640006487,0.000115518,p-d9eb55dd0f241d20,1.88843449,0.000265026,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,7168,-0.004593652999999975,0.374110196,0.000203346,36,815288bcccd11b06,replay,0.871413439,3,greedy,3.824326333,3.645476546,0.000121698,p-d9eb55dd0f241d20,2.774063107,0.000325594,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,8960,-0.00745954900000001,0.352708716,0.000193476,36,815288bcccd11b06,replay,1.02803104,4,greedy,5.033816728,4.85255261,0.000145338,p-d9eb55dd0f241d20,3.82452157,0.000339504,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,18944,0.006608623999999952,0.447241201,0.000257236,36,815288bcccd11b06,kv_transfer,1.484287253,5,greedy,6.735150785,6.518438526,0.000105318,p-d9eb55dd0f241d20,5.034151273,0.000362904,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,19456,-0.010638504999999965,0.426887744,0.000144147,36,815288bcccd11b06,kv_transfer,1.392679931,6,greedy,8.392355743,8.127970664,0.000136188,p-d9eb55dd0f241d20,6.735290733,0.000280585,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,29440,-0.017933752000000025,0.501881938,0.000195717,36,815288bcccd11b06,kv_transfer,1.913335872,7,greedy,10.529318741,10.305892892,0.000162387,p-d9eb55dd0f241d20,8.39255702,0.000358404,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,4608,-0.01092743500000004,0.365519159,0.000138248,36,815288bcccd11b06,replay,0.867292967,0,replay_only,1.049983362,0.86775171,0.000123128,p-b2518b537eb5cbf6,0.000458743,0.000262156,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,5120,-0.003182625999999966,0.413521831,0.000130678,36,815288bcccd11b06,replay,0.736993526,1,replay_only,1.966340007,1.787133555,9.5779e-05,p-b2518b537eb5cbf6,1.050140029,0.000227047,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,5632,-0.002502108000000003,0.441289757,0.000140248,36,815288bcccd11b06,replay,0.754289603,2,replay_only,2.856940563,2.720792137,9.9249e-05,p-b2518b537eb5cbf6,1.966502534,0.000240087,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,7168,-0.012516111999999968,0.366187737,0.000161547,36,815288bcccd11b06,replay,0.872827186,3,replay_only,3.909519181,3.729938336,0.000137028,p-b2518b537eb5cbf6,2.85711115,0.000299115,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,8960,-0.013067345000000008,0.34710092,8.0558e-05,36,815288bcccd11b06,replay,1.060639957,4,replay_only,5.147010118,4.970354805,5.9179e-05,p-b2518b537eb5cbf6,3.909714848,0.000139967,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,18944,-0.015298062000000001,0.425334515,0.000303885,36,815288bcccd11b06,replay,2.455948485,5,replay_only,7.604277482,7.603100921,0.000302345,p-b2518b537eb5cbf6,5.147152436,0.00060689,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,19456,-0.013811945999999964,0.423714303,0.000332714,36,815288bcccd11b06,replay,2.333651268,6,replay_only,10.117726341,9.938261704,0.000286215,p-b2518b537eb5cbf6,7.604610436,0.000619629,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,29440,-0.019321097000000065,0.500494593,0.000187157,36,815288bcccd11b06,replay,4.191665809,7,replay_only,14.443103865,14.309844392,0.000162677,p-b2518b537eb5cbf6,10.118178583,0.000350214,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,4608,-0.0034563240000000106,0.37299027,8.0889e-05,36,815288bcccd11b06,replay,0.865462062,0,queue_haul,1.047492215,0.865872385,8.0399e-05,p-1b39dc670c0b4b37,0.000410323,0.000161568,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,5120,-0.0056803379999999515,0.411024119,6.5799e-05,36,815288bcccd11b06,replay,0.71490849,1,queue_haul,1.94427005,1.762495153,4.6899e-05,p-1b39dc670c0b4b37,1.047586663,0.000113148,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,5632,-0.005176858000000006,0.438615007,6.9199e-05,36,815288bcccd11b06,replay,0.760841978,2,queue_haul,2.840176251,2.705186807,4.9429e-05,p-1b39dc670c0b4b37,1.944344829,0.000118918,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,7168,-0.004253492999999997,0.374450356,7.5908e-05,36,815288bcccd11b06,kv_transfer,0.821787785,3,queue_haul,3.935544469,3.662050474,5.0249e-05,p-1b39dc670c0b4b37,2.840262689,0.000126537,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,8960,-0.008413808999999994,0.351754456,0.000117118,36,815288bcccd11b06,kv_transfer,0.880616057,4,queue_haul,5.088845067,4.816262135,6.0259e-05,p-1b39dc670c0b4b37,3.935646078,0.000177827,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,18944,-0.009188062000000052,0.431444515,0.000134138,36,815288bcccd11b06,kv_transfer,1.627186535,5,queue_haul,6.945628293,6.71616718,0.000117698,p-1b39dc670c0b4b37,5.088980645,0.000252086,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,19456,0.19628335199999997,0.633809601,0.000141998,36,815288bcccd11b06,kv_transfer,1.375966372,6,queue_haul,8.599451698,8.321730673,0.000146338,p-1b39dc670c0b4b37,6.945764301,0.000288756,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,29440,-0.019128995000000093,0.500686695,0.000205876,36,815288bcccd11b06,kv_transfer,1.910275476,7,queue_haul,10.733772296,10.510011699,0.000153518,p-1b39dc670c0b4b37,8.599736223,0.000359654,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,4608,-0.005039471000000018,0.371407123,0.000147888,36,815288bcccd11b06,replay,0.853510762,0,random,1.031694884,0.853981915,0.000130818,p-96d8c4a8bd4059c0,0.000471153,0.000279286,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,18944,-0.009305480000000033,0.431327097,0.000165447,36,815288bcccd11b06,replay,2.473972462,1,random,3.638513396,3.50598609,0.000129778,p-96d8c4a8bd4059c0,1.032013628,0.000295555,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,5120,-0.022019840999999984,0.394684616,7.6438e-05,36,815288bcccd11b06,replay,0.736539823,2,random,4.552354284,4.375138958,4.701e-05,p-96d8c4a8bd4059c0,3.638599135,0.000123808,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,29440,-0.015345071000000043,0.504470619,0.000184227,36,815288bcccd11b06,kv_transfer,1.892396335,3,random,6.678775832,6.444992215,0.000152978,p-96d8c4a8bd4059c0,4.55259588,0.000337484,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,8960,-0.008547485999999993,0.351620779,0.000199846,36,815288bcccd11b06,replay,1.131646375,4,random,7.987368226,7.810511195,0.000138318,p-96d8c4a8bd4059c0,6.67886482,0.000338714,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,5632,-0.004807021999999994,0.438984843,0.000183437,36,815288bcccd11b06,replay,0.749234754,5,random,8.869583337,8.736755327,9.9578e-05,p-96d8c4a8bd4059c0,7.987520573,0.000283625,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,7168,-0.012965477000000003,0.365738372,7.6438e-05,36,815288bcccd11b06,kv_transfer,0.823473668,6,random,9.975368324,9.693230762,9.0339e-05,p-96d8c4a8bd4059c0,8.869757094,0.000167107,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,19456,-0.011221564999999989,0.426304684,0.000142248,36,815288bcccd11b06,kv_transfer,1.357244015,7,random,11.609457253,11.332761086,0.000105868,p-96d8c4a8bd4059c0,9.975517071,0.000248406,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,4608,-0.005612894000000035,0.3708337,6.9579e-05,36,815288bcccd11b06,kv_transfer,0.902021532,0,kv_only,1.19117818,0.902515164,6.2069e-05,p-b29f03ef092b6c49,0.000493632,0.000131978,claude:92cc24b6-ac8d-5231-bb2d-33b876557766
0,idle_serial,5120,-0.023864109999999994,0.392840347,7.0829e-05,36,815288bcccd11b06,kv_transfer,0.753660861,1,kv_only,2.234904763,1.944915999,3.9929e-05,p-b29f03ef092b6c49,1.191255138,0.000111008,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,5632,-0.009527163000000005,0.434264702,6.8149e-05,36,815288bcccd11b06,kv_transfer,0.788570635,2,kv_only,3.263959558,3.023585236,4.0799e-05,p-b29f03ef092b6c49,2.235014601,0.000109278,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa
0,idle_serial,7168,-0.009243806999999993,0.369460042,9.9078e-05,36,815288bcccd11b06,kv_transfer,0.826685745,3,kv_only,4.383171745,4.090724652,6.1189e-05,p-b29f03ef092b6c49,3.264038907,0.000160607,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5
0,idle_serial,8960,-0.00788312999999996,0.352285135,9.3139e-05,36,815288bcccd11b06,kv_transfer,0.851344378,4,kv_only,5.516283703,5.234603252,8.9368e-05,p-b29f03ef092b6c49,4.383258874,0.000182777,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e
0,idle_serial,18944,0.0008401959999999598,0.441472773,0.000184407,36,815288bcccd11b06,kv_transfer,1.419857725,5,kv_only,7.180058942,6.936285886,0.000107558,p-b29f03ef092b6c49,5.516428161,0.000292225,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
0,idle_serial,19456,-0.011412003000000004,0.426114246,0.000160898,36,815288bcccd11b06,kv_transfer,1.367119596,6,kv_only,8.834003584,8.547355615,0.000106458,p-b29f03ef092b6c49,7.180236019,0.000267676,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287
0,idle_serial,29440,-0.021562704000000044,0.498252986,0.000222477,36,815288bcccd11b06,kv_transfer,1.864848681,7,kv_only,10.951216309,10.699064821,0.000156727,p-b29f03ef092b6c49,8.83421614,0.000379684,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0
0,idle_serial,4608,-0.01432884000000001,0.36338506,7.9748e-05,33,53fe3a866ddaf9bc,replay,0.674344976,0,replay_only,0.851437368,0.674790039,4.707e-05,p-ddf81c20cd42f190,0.000445063,0.000127168,claude:eaad8d63-63bf-7139-f930-0ef47fa45253
0,idle_serial,11520,-0.004800097000000003,0.379452334,0.000182867,33,53fe3a866ddaf9bc,replay,1.383077033,1,replay_only,2.366674676,2.234636139,9.0509e-05,p-ddf81c20cd42f190,0.851559106,0.000273866,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb
