gpus,load,wan_gbps,deadline_s,draw,policy,shed_fraction,action_fractions,resource_utilization,qh_gap
64,0.25,40,3,2,greedy,0.9146090966846272,"[0.25, 0.0, 0.625, 0.03960909668462722]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.31687277347701776, 1.0, 1.0, 1.0, 0.26666666666666666, 0.7089163697969357, 0.029660790360243133, 0.033998650470229576, 0.00533031291421666, 0.9975691894985674, 1.0]",0.0
64,0.25,40,3,2,kv_only,0.18241642432500765,"[0.0, 0.054686114724340526, 0.0, 0.1277303096006671]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05833185570596323, 0.1362456635740449, 0.001996348780867532, 0.002381270816245098, 1.0, 0.5439647651924178, 1.0]",0.7321926723596195
64,0.25,40,3,2,replay_only,0.875,"[0.625, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.26666666666666666, 0.029660790360243133, 0.029660790360243133, 0.014585789676286372, 0.002430810501432682, 0.009082444521311947]",0.0396090966846272
64,0.25,40,3,2,isolated_fastest,0.18241642432500765,"[0.0, 0.054686114724340526, 0.0, 0.1277303096006671]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05833185570596323, 0.1362456635740449, 0.001996348780867532, 0.002381270816245098, 1.0, 0.5439647651924178, 1.0]",0.7321926723596195
64,0.25,40,3,3,queue_haul,0.9145708949450939,"[0.25, 0.017734661098795425, 0.625, 0.02183623384629857]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.316567159560752, 1.0, 1.0, 1.0, 0.2855836385053818, 0.6899586494360518, 0.031603033061638815, 0.0320522240379255, 1.0, 0.553188379819734, 1.0]",0.0
64,0.25,40,3,3,greedy,0.914570894945094,"[0.25, 0.0, 0.625, 0.039570894945094]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.316567159560752, 1.0, 1.0, 1.0, 0.26666666666666666, 0.708875621274767, 0.029660790360243133, 0.03399446673932118, 0.005374498010921781, 0.9975986118360843, 1.0]",-1.1102230246251565e-16
64,0.25,40,3,3,kv_only,0.18221817807837698,"[0.0, 0.053491473112229224, 0.0, 0.12872670496614777]","[1.0, 0.0, 0.457745424627016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057057571319711176, 0.1373084852972243, 0.001952737686206047, 0.002417644815077639, 1.0, 0.5531883798197342, 1.0000000000000002]",0.732352716866717
64,0.25,40,3,3,replay_only,0.875,"[0.625, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.26666666666666666, 0.029660790360243133, 0.029660790360243133, 0.013422764143093102, 0.002401388163915578, 0.008398835157988588]",0.039570894945093915
64,0.25,40,3,3,isolated_fastest,0.18221817807837698,"[0.0, 0.053491473112229224, 0.0, 0.12872670496614777]","[1.0, 0.0, 0.457745424627016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057057571319711176, 0.1373084852972243, 0.001952737686206047, 0.002417644815077639, 1.0, 0.5531883798197342, 1.0000000000000002]",0.732352716866717
64,0.25,40,3,4,queue_haul,0.9146405850134267,"[0.25, 0.017765070787531343, 0.625, 0.021875514225895273]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3171246801074129, 1.0, 1.0, 1.0, 0.2856160755067001, 0.6900005485076216, 0.031606363432355795, 0.03205652589800361, 1.0, 0.553188379819734, 1.0]",0.0
64,0.25,40,3,4,greedy,0.9146405850134266,"[0.25, 0.0, 0.625, 0.03964058501342662]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.31712468010741296, 1.0, 1.0, 1.0, 0.26666666666666666, 0.7089499573476551, 0.029660790360243133, 0.03400209897011627, 0.005316147829483746, 0.9976246833751907, 1.0000000000000002]",1.1102230246251565e-16
64,0.25,40,3,4,kv_only,0.18241642432500765,"[0.0, 0.05358005183888093, 0.0, 0.12883637248612673]","[1.0, 0.0, 0.45933139460006117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057152055294806325, 0.13742546398520183, 0.0019559713047187775, 0.0024216482923938524, 1.0, 0.553188379819734, 1.0]",0.732224160688419
64,0.25,40,3,4,replay_only,0.875,"[0.625, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.26666666666666666, 0.029660790360243133, 0.029660790360243133, 0.013248023920831731, 0.002375316624809437, 0.008294687657063184]",0.03964058501342671
64,0.25,40,3,4,isolated_fastest,0.18241642432500765,"[0.0, 0.05358005183888093, 0.0, 0.12883637248612673]","[1.0, 0.0, 0.45933139460006117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057152055294806325, 0.13742546398520183, 0.0019559713047187775, 0.0024216482923938524, 1.0, 0.553188379819734, 1.0]",0.732224160688419
64,0.25,40,3,5,queue_haul,0.9146215999884116,"[0.25, 0.018132673393717075, 0.625, 0.02148892659469463]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.31697279990729366, 1.0, 1.0, 1.0, 0.2860081849532982, 0.6895881883676743, 0.03164662208037286, 0.03201418807147473, 1.0, 0.5439647651924179, 1.0]",0.0
64,0.25,40,3,5,greedy,0.9146215999884117,"[0.25, 0.0, 0.625, 0.0396215999884117]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3169727999072936, 1.0, 1.0, 1.0, 0.26666666666666666, 0.7089297066543058, 0.029660790360243133, 0.034000019791604455, 0.005268147950197398, 0.9975975389125306, 0.9999999999999998]",-1.1102230246251565e-16
64,0.25,40,3,5,kv_only,0.18241642432500765,"[0.0, 0.054686114724340526, 0.0, 0.1277303096006671]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05833185570596323, 0.1362456635740449, 0.001996348780867532, 0.002381270816245098, 1.0, 0.5439647651924178, 1.0]",0.732205175663404
64,0.25,40,3,5,replay_only,0.875,"[0.625, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.26666666666666666, 0.029660790360243133, 0.029660790360243133, 0.01396204174372239, 0.002402461087469353, 0.008769644072461058]",0.03962159998841164
64,0.25,40,3,5,isolated_fastest,0.18241642432500765,"[0.0, 0.054686114724340526, 0.0, 0.1277303096006671]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05833185570596323, 0.1362456635740449, 0.001996348780867532, 0.002381270816245098, 1.0, 0.5439647651924178, 1.0]",0.732205175663404
64,0.25,40,3,6,queue_haul,0.9145560705525981,"[0.25, 0.018102057936713458, 0.625, 0.021454012615884796]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.31644856442078606, 1.0, 1.0, 1.0, 0.2859755284658277, 0.6895509467902771, 0.031643269174580976, 0.0320103644054829, 1.0, 0.543964765192418, 1.0000000000000002]",0.0
64,0.25,40,3,6,greedy,0.9145560705525982,"[0.25, 0.0, 0.625, 0.03955607055259825]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.316448564420786, 1.0, 1.0, 1.0, 0.26666666666666666, 0.7088598085894381, 0.029660790360243133, 0.03399284321982075, 0.0053032308598550335, 0.9975815398695871, 1.0]",-1.1102230246251565e-16
64,0.25,40,3,6,kv_only,0.18221817807837698,"[0.0, 0.05459570745070858, 0.0, 0.1276224706276684]","[1.0, 0.0, 0.45774542462701584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058235421280755824, 0.1361306353361796, 0.001993048410171854, 0.0023773340911118317, 1.0, 0.5439647651924178, 1.0]",0.7323378924742212
64,0.25,40,3,6,replay_only,0.875,"[0.625, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.26666666666666666, 0.029660790360243133, 0.029660790360243133, 0.013928435320681222, 0.0024184601304128063, 0.008770317402381888]",0.03955607055259813
64,0.25,40,3,6,isolated_fastest,0.18221817807837698,"[0.0, 0.05459570745070858, 0.0, 0.1276224706276684]","[1.0, 0.0, 0.45774542462701584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058235421280755824, 0.1361306353361796, 0.001993048410171854, 0.0023773340911118317, 1.0, 0.5439647651924178, 1.0]",0.7323378924742212
64,0.25,40,3,7,queue_haul,0.9145988893571964,"[0.25, 0.017735817573213724, 0.625, 0.021863071783982623]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3167911148575708, 1.0, 1.0, 1.0, 0.28558487207809463, 0.6899872765695815, 0.031603159714975224, 0.032055163242024017, 1.0, 0.553188379819734, 1.0]",0.0
64,0.25,40,3,7,greedy,0.9145988893571964,"[0.25, 0.0, 0.625, 0.039598889357196354]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.31679111485757083, 1.0, 1.0, 1.0, 0.26666666666666666, 0.7089054819810094, 0.029660790360243133, 0.03399753259675611, 0.005309638640763519, 0.9976275917563489, 1.0]",0.0
64,0.25,40,3,7,kv_only,0.18221817807837698,"[0.0, 0.053491473112229224, 0.0, 0.12872670496614777]","[1.0, 0.0, 0.457745424627016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057057571319711176, 0.1373084852972243, 0.001952737686206047, 0.002417644815077639, 1.0, 0.5531883798197342, 1.0000000000000002]",0.7323807112788194
64,0.25,40,3,7,replay_only,0.875,"[0.625, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.26666666666666666, 0.029660790360243133, 0.029660790360243133, 0.011917593162229666, 0.002372408243651293, 0.00769732735311639]",0.039598889357196354
64,0.25,40,3,7,isolated_fastest,0.18221817807837698,"[0.0, 0.053491473112229224, 0.0, 0.12872670496614777]","[1.0, 0.0, 0.457745424627016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057057571319711176, 0.1373084852972243, 0.001952737686206047, 0.002417644815077639, 1.0, 0.5531883798197342, 1.0000000000000002]",0.7323807112788194
64,0.25,40,3,8,queue_haul,0.9146321582522565,"[0.25, 0.01864350623569711, 0.625, 0.02098865201655936]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.31705726601805173, 1.0, 1.0, 1.0, 0.28655307331807695, 0.6890545621509966, 0.03170256684037937, 0.03195939961836225, 1.0, 0.5311919959511603, 1.0]",0.0
64,0.25,40,3,8,greedy,0.9146321582522565,"[0.25, 0.0, 0.625, 0.039632158252256466]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.31705726601805173, 1.0, 1.0, 1.0, 0.26666666666666666, 0.7089409688024069, 0.029660790360243133, 0.03400117609849849, 0.005109786187524136, 0.9976044913363104, 1.0]",0.0
64,0.25,40,3,8,kv_only,0.18241642432500763,"[0.0, 0.05621777954048055, 0.0, 0.12619864478452708]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05996563150984593, 0.13461188777016223, 0.0020522631058074573, 0.0023253564913051725, 1.0, 0.5311919959511603, 1.0]",0.7322157339272489
64,0.25,40,3,8,replay_only,0.875,"[0.625, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.26666666666666666, 0.029660790360243133, 0.029660790360243133, 0.013033042941893782, 0.0023955086636895193, 0.00850550351196156]",0.03963215825225652
64,0.25,40,3,8,isolated_fastest,0.18241642432500763,"[0.0, 0.05621777954048055, 0.0, 0.12619864478452708]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05996563150984593, 0.13461188777016223, 0.0020522631058074573, 0.0023253564913051725, 1.0, 0.5311919959511603, 1.0]",0.7322157339272489
64,0.4,40,3,0,queue_haul,0.8938281056263258,"[0.4673010305198783, 0.10865051525993966, 0.2826989694801217, 0.035177590366386124]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.15062484501060622, 1.0, 0.999999999999996, 1.000000000000004, 0.7679353943730907, 0.4238354131286771, 0.029660790360243012, 0.031722783568352654, 1.0, 0.5439647651924178, 1.0]",0.0
64,0.4,40,3,0,greedy,0.8095586443942725,"[0.25, 0.0, 0.5, 0.05955864439427254]","[1.0, 1.0, 1.0, 1.0, 0.4764691551541803, 1.0, 0.0, 1.0, 1.0, 1.0, 0.33333333333333337, 0.7460781925256968, 0.029660790360243133, 0.02488284001067611, 0.009114106354914152, 0.9958436463683756, 1.0000000000000002]",0.08426946123205326
64,0.4,40,3,0,kv_only,0.18221817807837698,"[0.0, 0.05459570745070858, 0.0, 0.1276224706276684]","[1.0, 0.0, 0.45774542462701584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07279427660094479, 0.17016329417022452, 0.001993048410171854, 0.0023773340911118317, 1.0, 0.5439647651924178, 1.0]",0.7116099275479488
64,0.4,40,3,0,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666667, 0.33333333333333337, 0.02053439332632217, 0.029660790360243133, 0.0018920572775366763, 0.004156353631624553, 0.005019198416455385]",0.14382810562632575
64,0.4,40,3,0,isolated_fastest,0.18221817807837698,"[0.0, 0.05459570745070858, 0.0, 0.1276224706276684]","[1.0, 0.0, 0.45774542462701584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07279427660094479, 0.17016329417022452, 0.001993048410171854, 0.0023773340911118317, 1.0, 0.5439647651924178, 1.0]",0.7116099275479488
64,0.4,40,3,1,queue_haul,0.8938962435201068,"[0.46322884159939126, 0.10661442079969445, 0.2867711584006088, 0.03728182272041239]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.15116994816085472, 1.0, 1.0000000000000093, 0.9999999999999908, 0.7597910165321142, 0.43207064149469493, 0.029660790360243404, 0.03173024581001267, 0.9999999999999998, 0.5531883798197338, 0.9999999999999998]",0.0
64,0.4,40,3,1,greedy,0.8096602819689128,"[0.25, 0.0, 0.5, 0.05966028196891284]","[1.0, 1.0, 1.0, 1.0, 0.47728225575130273, 1.0, 0.0, 1.0, 1.0, 1.0, 0.33333333333333337, 0.7462137092918839, 0.029660790360243133, 0.024890260689553963, 0.00919709242889034, 0.9958906322308998, 0.9999999999999998]",0.08423596155119395
64,0.4,40,3,1,kv_only,0.18241642432500765,"[0.0, 0.05358005183888093, 0.0, 0.12883637248612673]","[1.0, 0.0, 0.45933139460006117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0714400691185079, 0.1717818299815023, 0.0019559713047187775, 0.0024216482923938524, 1.0, 0.553188379819734, 1.0]",0.7114798191950991
64,0.4,40,3,1,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666667, 0.33333333333333337, 0.02053439332632217, 0.029660790360243133, 0.0019238446872912687, 0.004109367769100151, 0.004968963930803959]",0.14389624352010677
64,0.4,40,3,1,isolated_fastest,0.18241642432500765,"[0.0, 0.05358005183888093, 0.0, 0.12883637248612673]","[1.0, 0.0, 0.45933139460006117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0714400691185079, 0.1717818299815023, 0.0019559713047187775, 0.0024216482923938524, 1.0, 0.553188379819734, 1.0]",0.7114798191950991
64,0.4,40,3,2,queue_haul,0.8938912696560599,"[0.46764796070409287, 0.10882398035204655, 0.28235203929590713, 0.03506728930401333]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.15113015724847906, 1.0, 0.9999999999999991, 1.0000000000000009, 0.7686292547415192, 0.4232257714665606, 0.029660790360243106, 0.03172970108851595, 1.0, 0.5439647651924179, 1.0]",0.0
64,0.4,40,3,2,greedy,0.8096549131430183,"[0.25, 0.0, 0.5, 0.05965491314301825]","[1.0, 1.0, 1.0, 1.0, 0.477239305144146, 1.0, 0.0, 1.0, 1.0, 1.0, 0.33333333333333337, 0.7462065508573578, 0.029660790360243133, 0.024889868705260203, 0.009187460120759014, 0.9958101944665442, 0.9999999999999998]",0.08423635651304162
64,0.4,40,3,2,kv_only,0.18241642432500765,"[0.0, 0.054686114724340526, 0.0, 0.1277303096006671]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07291481963245404, 0.17030707946755616, 0.001996348780867532, 0.002381270816245098, 1.0, 0.5439647651924178, 1.0]",0.7114748453310522
64,0.4,40,3,2,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666667, 0.33333333333333337, 0.02053439332632217, 0.029660790360243133, 0.001904899283979335, 0.004189805533455634, 0.005058506725709945]",0.14389126965605992
64,0.4,40,3,2,isolated_fastest,0.18241642432500765,"[0.0, 0.054686114724340526, 0.0, 0.1277303096006671]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07291481963245404, 0.17030707946755616, 0.001996348780867532, 0.002381270816245098, 1.0, 0.5439647651924178, 1.0]",0.7114748453310522
64,0.4,40,3,3,queue_haul,0.8938290883394544,"[0.4628726493383726, 0.10643632466918715, 0.28712735066162737, 0.037392763670267254]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1506327067156353, 1.0, 0.9999999999999932, 1.0000000000000067, 0.7590786320100797, 0.4326934857758595, 0.02966079036024293, 0.031722891191914925, 1.0, 0.553188379819734, 1.0]",0.0
64,0.4,40,3,3,greedy,0.8095593573948882,"[0.25, 0.0, 0.5, 0.059559357394888185]","[1.0, 1.0, 1.0, 1.0, 0.4764748591591055, 1.0, 0.0, 1.0, 1.0, 1.0, 0.33333333333333337, 0.7460791431931844, 0.029660790360243133, 0.024882892067689736, 0.009282508901168246, 0.9958524671585314, 1.0]",0.08426973094456625
64,0.4,40,3,3,kv_only,0.18221817807837698,"[0.0, 0.053491473112229224, 0.0, 0.12872670496614777]","[1.0, 0.0, 0.457745424627016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07132196414963897, 0.17163560662153038, 0.001952737686206047, 0.002417644815077639, 1.0, 0.5531883798197342, 1.0000000000000002]",0.7116109102610775
64,0.4,40,3,3,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666667, 0.33333333333333337, 0.02053439332632217, 0.029660790360243133, 0.0019241985182160757, 0.004147532841468724, 0.005007287098941316]",0.1438290883394544
64,0.4,40,3,3,isolated_fastest,0.18221817807837698,"[0.0, 0.053491473112229224, 0.0, 0.12872670496614777]","[1.0, 0.0, 0.457745424627016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07132196414963897, 0.17163560662153038, 0.001952737686206047, 0.002417644815077639, 1.0, 0.5531883798197342, 1.0000000000000002]",0.7116109102610775
64,0.4,40,3,4,queue_haul,0.8939018522141999,"[0.46324832942947636, 0.10662416471473972, 0.2867516705705236, 0.03727768749946016]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1512148177135991, 1.0, 0.9999999999999878, 1.0000000000000122, 0.7598299921922882, 0.43203914409331173, 0.02966079036024277, 0.03173086005604293, 1.0, 0.5531883798197339, 1.0]",0.0
64,0.4,40,3,4,greedy,0.809667404590193,"[0.25, 0.0, 0.5, 0.059667404590193034]","[1.0, 1.0, 1.0, 1.0, 0.47733923672154427, 1.0, 0.0, 1.0, 1.0, 1.0, 0.33333333333333337, 0.7462232061202575, 0.029660790360243133, 0.02489078072051177, 0.00894592978192746, 0.996002854620118, 0.9999999999999998]",0.08423444762400689
64,0.4,40,3,4,kv_only,0.18241642432500765,"[0.0, 0.05358005183888093, 0.0, 0.12883637248612673]","[1.0, 0.0, 0.45933139460006117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0714400691185079, 0.1717818299815023, 0.0019559713047187775, 0.0024216482923938524, 1.0, 0.553188379819734, 1.0]",0.7114854278891922
64,0.4,40,3,4,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666667, 0.33333333333333337, 0.02053439332632217, 0.029660790360243133, 0.0019091389360074876, 0.003997145379881902, 0.0048501708410286365]",0.14390185221419993
64,0.4,40,3,4,isolated_fastest,0.18241642432500765,"[0.0, 0.05358005183888093, 0.0, 0.12883637248612673]","[1.0, 0.0, 0.45933139460006117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0714400691185079, 0.1717818299815023, 0.0019559713047187775, 0.0024216482923938524, 1.0, 0.553188379819734, 1.0]",0.7114854278891922
64,0.4,40,3,5,queue_haul,0.8938975885618821,"[0.4676700753756642, 0.1088350376878318, 0.28232992462433576, 0.03506255087405026]","[0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 0.15118070849505655, 1.0, 1.0000000000000024, 0.9999999999999976, 0.7686734840846614, 0.4231899673311814, 0.029660790360243203, 0.031730393114636095, 1.0, 0.5439647651924178, 0.9999999999999998]",0.0
64,0.4,40,3,5,greedy,0.8096627951919562,"[0.25, 0.0, 0.5, 0.05966279519195616]","[1.0, 1.0, 1.0, 1.0, 0.47730236153564926, 1.0, 0.0, 1.0, 1.0, 1.0, 0.33333333333333337, 0.7462170602559416, 0.029660790360243133, 0.02489044418292459, 0.008916143110141347, 0.9959339245831884, 0.9999999999999998]",0.0842347933699259
64,0.4,40,3,5,kv_only,0.18241642432500765,"[0.0, 0.054686114724340526, 0.0, 0.1277303096006671]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07291481963245404, 0.17030707946755616, 0.001996348780867532, 0.002381270816245098, 1.0, 0.5439647651924178, 1.0]",0.7114811642368744
64,0.4,40,3,5,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666667, 0.33333333333333337, 0.02053439332632217, 0.029660790360243133, 0.0018879512028953489, 0.004066075416811316, 0.004927047686928953]",0.14389758856188206
64,0.4,40,3,5,isolated_fastest,0.18241642432500765,"[0.0, 0.054686114724340526, 0.0, 0.1277303096006671]","[1.0, 0.0, 0.4593313946000611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07291481963245404, 0.17030707946755616, 0.001996348780867532, 0.002381270816245098, 1.0, 0.5439647651924178, 1.0]",0.7114811642368744
64,0.4,40,3,6,queue_haul,0.8938269777994003,"[0.467295681802005, 0.10864784090100198, 0.28270431819799496, 0.035179136898398425]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.15061582239520324, 1.0, 1.0000000000000042, 0.9999999999999958, 0.7679246969373427, 0.4238446067951912, 0.029660790360243258, 0.03172266005239673, 1.0, 0.543964765192418, 1.0]",0.0
64,0.4,40,3,6,greedy,0.809557430066057,"[0.25, 0.0, 0.5, 0.05955743006605699]","[1.0, 1.0, 1.0, 1.0, 0.4764594405284559, 1.0, 0.0, 1.0, 1.0, 1.0, 0.33333333333333337, 0.7460765734214094, 0.029660790360243133, 0.02488275135114471, 0.009154027249477791, 0.9958254410338495, 1.0]",0.08426954773334339
64,0.4,40,3,6,kv_only,0.18221817807837698,"[0.0, 0.05459570745070858, 0.0, 0.1276224706276684]","[1.0, 0.0, 0.45774542462701584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07279427660094479, 0.17016329417022452, 0.001993048410171854, 0.0023773340911118317, 1.0, 0.5439647651924178, 1.0]",0.7116087997210234
64,0.4,40,3,6,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666667, 0.33333333333333337, 0.02053439332632217, 0.029660790360243133, 0.001896620767268164, 0.00417455896615061, 0.005039484863092684]",0.14382697779940035
64,0.4,40,3,6,isolated_fastest,0.18221817807837698,"[0.0, 0.05459570745070858, 0.0, 0.1276224706276684]","[1.0, 0.0, 0.45774542462701584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07279427660094479, 0.17016329417022452, 0.001993048410171854, 0.0023773340911118317, 1.0, 0.5439647651924178, 1.0]",0.7116087997210234
64,0.4,40,3,7,queue_haul,0.893831025802249,"[0.4628923836398158, 0.1064461918199068, 0.2871076163601842, 0.03738483398234223]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1506482064179923, 1.0, 1.0000000000000087, 0.9999999999999915, 0.7591181006129635, 0.432656600456702, 0.029660790360243387, 0.031723103376570895, 1.0, 0.5531883798197341, 1.0]",0.0
64,0.4,40,3,7,greedy,0.8095599407895975,"[0.25, 0.0, 0.5, 0.059559940789597504]","[1.0, 1.0, 1.0, 1.0, 0.47647952631678003, 1.0, 0.0, 1.0, 1.0, 1.0, 0.33333333333333337, 0.7460799210527967, 0.029660790360243133, 0.024882934662023695, 0.00928153124740763, 0.9958529039855921, 1.0]",0.08427108501265157
64,0.4,40,3,7,kv_only,0.18221817807837698,"[0.0, 0.053491473112229224, 0.0, 0.12872670496614777]","[1.0, 0.0, 0.457745424627016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07132196414963897, 0.17163560662153038, 0.001952737686206047, 0.002417644815077639, 1.0, 0.5531883798197342, 1.0000000000000002]",0.7116128477238721
64,0.4,40,3,7,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666666666666667, 0.33333333333333337, 0.02053439332632217, 0.029660790360243133, 0.0019033635474449287, 0.004147096014407968, 0.004997540964833896]",0.14383102580224905
64,0.4,40,3,7,isolated_fastest,0.18221817807837698,"[0.0, 0.053491473112229224, 0.0, 0.12872670496614777]","[1.0, 0.0, 0.457745424627016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07132196414963897, 0.17163560662153038, 0.001952737686206047, 0.002417644815077639, 1.0, 0.5531883798197342, 1.0000000000000002]",0.7116128477238721
64,0.4,40,3,8,queue_haul,0.8938975446906752,"[0.4738265166143942, 0.11191325830719709, 0.2761734833856058, 0.031984286383477986]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1511803575254006, 1.0, 1.0, 1.0, 0.7809863665621217, 0.4108770263587785, 0.029660790360243133, 0.03173038831000353, 0.9999999999999998, 0.5311919959511605, 1.0000000000000002]",0.0
