model,params,kv_dtype,link,tokens,kv_GB,ctx_MB,t_kv_s,t_ctx_s,prefill_tok_s,t_replay_s,t_saved_s,winner,breakeven_tok_s
MoE-0.6T,1401274761216,fp8,Cross-continent,147738,14.523236352,0.590952,13.748928331294117,0.08055619011764706,30000,5.005156190117647,8.74377214117647,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,147738,14.523236352,0.590952,13.748928331294117,0.08055619011764706,100000,1.557936190117647,12.19099214117647,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,172698,16.976904192,0.690792,16.058262768941177,0.08065015717647059,1000,172.7786501571765,-156.7203873882353,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,172698,16.976904192,0.690792,16.058262768941177,0.08065015717647059,3000,57.646650157176474,-41.5883873882353,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,172698,16.976904192,0.690792,16.058262768941177,0.08065015717647059,10000,17.35045015717647,-1.2921873882352948,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,172698,16.976904192,0.690792,16.058262768941177,0.08065015717647059,30000,5.83725015717647,10.221012611764706,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,172698,16.976904192,0.690792,16.058262768941177,0.08065015717647059,100000,1.8076301571764706,14.250632611764706,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,201876,19.845218304,0.807504,18.757852521411763,0.08076000376470588,1000,201.9567600037647,-183.19890748235295,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,201876,19.845218304,0.807504,18.757852521411763,0.08076000376470588,3000,67.37276000376471,-48.61490748235295,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,201876,19.845218304,0.807504,18.757852521411763,0.08076000376470588,10000,20.268360003764705,-1.510507482352942,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,201876,19.845218304,0.807504,18.757852521411763,0.08076000376470588,30000,6.809960003764705,11.947892517647059,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,201876,19.845218304,0.807504,18.757852521411763,0.08076000376470588,100000,2.099520003764706,16.658332517647057,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,235983,23.198072832,0.943932,21.913480312470586,0.08088840658823529,1000,236.06388840658823,-214.15040809411764,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,235983,23.198072832,0.943932,21.913480312470586,0.08088840658823529,3000,78.74188840658823,-56.82840809411765,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,235983,23.198072832,0.943932,21.913480312470586,0.08088840658823529,10000,23.679188406588235,-1.7657080941176488,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,235983,23.198072832,0.943932,21.913480312470586,0.08088840658823529,30000,7.946988406588235,13.96649190588235,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,235983,23.198072832,0.943932,21.913480312470586,0.08088840658823529,100000,2.4407184065882355,19.47276190588235,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,275853,27.117453312,1.103412,25.60230899952941,0.0810385054117647,1000,275.93403850541176,-250.33172950588235,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,275853,27.117453312,1.103412,25.60230899952941,0.0810385054117647,3000,92.03203850541176,-66.42972950588235,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,275853,27.117453312,1.103412,25.60230899952941,0.0810385054117647,10000,27.666338505411765,-2.064029505882356,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,275853,27.117453312,1.103412,25.60230899952941,0.0810385054117647,30000,9.276138505411765,16.326170494117644,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,275853,27.117453312,1.103412,25.60230899952941,0.0810385054117647,100000,2.8395685054117648,22.762740494117644,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,322459,31.699009536,1.289836,29.914361916235293,0.08121396329411765,1000,322.5402139632941,-292.6258520470588,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,322459,31.699009536,1.289836,29.914361916235293,0.08121396329411765,3000,107.56754729662745,-77.65318538039216,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,322459,31.699009536,1.289836,29.914361916235293,0.08121396329411765,10000,32.32711396329412,-2.4127520470588237,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,322459,31.699009536,1.289836,29.914361916235293,0.08121396329411765,30000,10.829847296627452,19.08451461960784,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,322459,31.699009536,1.289836,29.914361916235293,0.08121396329411765,100000,3.305803963294118,26.608557952941176,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,376939,37.054611456,1.507756,34.95492842917647,0.08141906447058823,1000,377.0204190644706,-342.06549063529417,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,376939,37.054611456,1.507756,34.95492842917647,0.08141906447058823,3000,125.72775239780393,-90.77282396862745,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,376939,37.054611456,1.507756,34.95492842917647,0.08141906447058823,10000,37.77531906447059,-2.8203906352941175,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,376939,37.054611456,1.507756,34.95492842917647,0.08141906447058823,30000,12.64605239780392,22.30887603137255,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,376939,37.054611456,1.507756,34.95492842917647,0.08141906447058823,100000,3.8508090644705883,31.10411936470588,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,440624,43.315101696,1.762496,40.84715453741176,0.08165881976470589,1000,440.7056588197647,-399.85850428235295,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,440624,43.315101696,1.762496,40.84715453741176,0.08165881976470589,3000,146.95632548643135,-106.10917094901959,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,440624,43.315101696,1.762496,40.84715453741176,0.08165881976470589,10000,44.1440588197647,-3.2969042823529406,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,440624,43.315101696,1.762496,40.84715453741176,0.08165881976470589,30000,14.769125486431372,26.07802905098039,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,440624,43.315101696,1.762496,40.84715453741176,0.08165881976470589,100000,4.487898819764706,36.35925571764705,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,515068,50.633244672,2.060272,47.73481851482353,0.08193907952941176,1000,515.1499390795294,-467.4151205647059,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,515068,50.633244672,2.060272,47.73481851482353,0.08193907952941176,3000,171.77127241286274,-124.03645389803921,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,515068,50.633244672,2.060272,47.73481851482353,0.08193907952941176,10000,51.58873907952941,-3.8539205647058807,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,515068,50.633244672,2.060272,47.73481851482353,0.08193907952941176,30000,17.250872412862744,30.483946101960786,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,515068,50.633244672,2.060272,47.73481851482353,0.08193907952941176,100000,5.232619079529412,42.502199435294116,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,602089,59.187757056,2.408356,55.786124287999996,0.082266688,1000,602.1712666880001,-546.3851424000001,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,602089,59.187757056,2.408356,55.786124287999996,0.082266688,3000,200.77860002133335,-144.99247573333335,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,602089,59.187757056,2.408356,55.786124287999996,0.082266688,10000,60.291166688,-4.505042400000001,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,602089,59.187757056,2.408356,55.786124287999996,0.082266688,30000,20.151900021333333,35.63422426666666,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,602089,59.187757056,2.408356,55.786124287999996,0.082266688,100000,6.103156687999999,49.6829676,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,703814,69.187731456,2.815256,65.19786489976471,0.08264965270588236,1000,703.8966496527058,-638.6987847529412,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,703814,69.187731456,2.815256,65.19786489976471,0.08264965270588236,3000,234.68731631937257,-169.48945141960786,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,703814,69.187731456,2.815256,65.19786489976471,0.08264965270588236,10000,70.46404965270588,-5.266184752941172,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,703814,69.187731456,2.815256,65.19786489976471,0.08264965270588236,30000,23.543116319372547,41.654748580392166,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,703814,69.187731456,2.815256,65.19786489976471,0.08264965270588236,100000,7.1207896527058825,58.07707524705883,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,822724,80.877060096,3.290896,76.19958597270588,0.08309731388235295,1000,822.8070973138824,-746.6075113411765,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,822724,80.877060096,3.290896,76.19958597270588,0.08309731388235295,3000,274.3244306472157,-198.12484467450983,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,822724,80.877060096,3.290896,76.19958597270588,0.08309731388235295,10000,82.35549731388235,-6.155911341176477,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,822724,80.877060096,3.290896,76.19958597270588,0.08309731388235295,30000,27.507230647215685,48.69235532549019,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,822724,80.877060096,3.290896,76.19958597270588,0.08309731388235295,100000,8.310337313882354,67.88924865882352,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,961725,94.5414144,3.8469,89.06015472941176,0.08362061176470588,1000,961.8086206117647,-872.7484658823529,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,961725,94.5414144,3.8469,89.06015472941176,0.08362061176470588,3000,320.6586206117647,-231.59846588235297,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,961725,94.5414144,3.8469,89.06015472941176,0.08362061176470588,10000,96.2561206117647,-7.195965882352937,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,961725,94.5414144,3.8469,89.06015472941176,0.08362061176470588,30000,32.141120611764705,56.91903411764706,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,961725,94.5414144,3.8469,89.06015472941176,0.08362061176470588,100000,9.700870611764707,79.35928411764706,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1124210,110.51433984,4.49684,104.09349632,0.08423232,1000,1124.29423232,-1020.200736,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1124210,110.51433984,4.49684,104.09349632,0.08423232,3000,374.8208989866667,-270.7274026666667,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1124210,110.51433984,4.49684,104.09349632,0.08423232,10000,112.50523232,-8.411736000000005,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1124210,110.51433984,4.49684,104.09349632,0.08423232,30000,37.557898986666665,66.53559733333333,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1124210,110.51433984,4.49684,104.09349632,0.08423232,100000,11.32633232,92.767164,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1314147,129.185906688,5.256588,121.66673570635294,0.08494737694117648,1000,1314.2319473769412,-1192.5652116705883,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1314147,129.185906688,5.256588,121.66673570635294,0.08494737694117648,3000,438.13394737694114,-316.4672116705882,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1314147,129.185906688,5.256588,121.66673570635294,0.08494737694117648,10000,131.4996473769412,-9.83291167058826,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1314147,129.185906688,5.256588,121.66673570635294,0.08494737694117648,30000,43.88984737694118,77.77688832941176,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1314147,129.185906688,5.256588,121.66673570635294,0.08494737694117648,100000,13.226417376941177,108.44031832941177,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1536175,151.0121472,6.1447,142.20907971764706,0.08578324705882354,1000,1536.2607832470587,-1394.0517035294117,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1536175,151.0121472,6.1447,142.20907971764706,0.08578324705882354,3000,512.144116580392,-369.935036862745,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1536175,151.0121472,6.1447,142.20907971764706,0.08578324705882354,10000,153.70328324705883,-11.494203529411777,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1536175,151.0121472,6.1447,142.20907971764706,0.08578324705882354,30000,51.29161658039215,90.91746313725491,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1536175,151.0121472,6.1447,142.20907971764706,0.08578324705882354,100000,15.447533247058825,126.76154647058823,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1795714,176.525869056,7.182856,166.22199440564708,0.08676033505882354,1000,1795.8007603350588,-1629.5787659294117,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1795714,176.525869056,7.182856,166.22199440564708,0.08676033505882354,3000,598.6580936683921,-432.436099262745,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1795714,176.525869056,7.182856,166.22199440564708,0.08676033505882354,10000,179.65816033505882,-13.436165929411743,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1795714,176.525869056,7.182856,166.22199440564708,0.08676033505882354,30000,59.94389366839216,106.27810073725493,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,1795714,176.525869056,7.182856,166.22199440564708,0.08676033505882354,100000,18.043900335058822,148.17809407058826,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2099104,206.350319616,8.396416,194.29206552094118,0.08790250917647059,1000,2099.191902509176,-1904.899836988235,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2099104,206.350319616,8.396416,194.29206552094118,0.08790250917647059,3000,699.7892358425098,-505.49717032156866,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2099104,206.350319616,8.396416,194.29206552094118,0.08790250917647059,10000,209.99830250917648,-15.706236988235304,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2099104,206.350319616,8.396416,194.29206552094118,0.08790250917647059,30000,70.05803584250981,124.23402967843137,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2099104,206.350319616,8.396416,194.29206552094118,0.08790250917647059,100000,21.07894250917647,173.2131230117647,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2453751,241.213538304,9.815004,227.10450663905883,0.08923765082352941,1000,2453.840237650824,-2226.735731011765,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2453751,241.213538304,9.815004,227.10450663905883,0.08923765082352941,3000,818.0062376508236,-590.9017310117647,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2453751,241.213538304,9.815004,227.10450663905883,0.08923765082352941,10000,245.46433765082352,-18.359831011764697,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2453751,241.213538304,9.815004,227.10450663905883,0.08923765082352941,30000,81.88093765082354,145.2235689882353,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2453751,241.213538304,9.815004,227.10450663905883,0.08923765082352941,100000,24.626747650823532,202.47775898823528,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2868317,281.967034368,11.473268,265.46073822870585,0.09079836988235294,1000,2868.4077983698826,-2602.9470601411767,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2868317,281.967034368,11.473268,265.46073822870585,0.09079836988235294,3000,956.1964650365491,-690.7357268078432,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2868317,281.967034368,11.473268,265.46073822870585,0.09079836988235294,10000,286.92249836988236,-21.461760141176512,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2868317,281.967034368,11.473268,265.46073822870585,0.09079836988235294,30000,95.70136503654902,169.75937319215683,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,2868317,281.967034368,11.473268,265.46073822870585,0.09079836988235294,100000,28.773968369882354,236.68676985882348,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3352924,329.605840896,13.411696,310.2972620197647,0.09262277270588236,1000,3353.016622772706,-3042.719360752941,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3352924,329.605840896,13.411696,310.2972620197647,0.09262277270588236,3000,1117.7339561060392,-807.4366940862744,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3352924,329.605840896,13.411696,310.2972620197647,0.09262277270588236,10000,335.3850227727059,-25.08776075294122,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3352924,329.605840896,13.411696,310.2972620197647,0.09262277270588236,30000,111.85675610603921,198.44050591372547,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3352924,329.605840896,13.411696,310.2972620197647,0.09262277270588236,100000,33.62186277270588,276.6753992470588,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3919407,385.293385728,15.677628,362.7090689204706,0.09475541458823529,1000,3919.5017554145884,-3556.792686494118,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3919407,385.293385728,15.677628,362.7090689204706,0.09475541458823529,3000,1306.5637554145883,-943.8546864941177,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3919407,385.293385728,15.677628,362.7090689204706,0.09475541458823529,10000,392.0354554145882,-29.326386494117628,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3919407,385.293385728,15.677628,362.7090689204706,0.09475541458823529,30000,130.74165541458822,231.96741350588238,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,3919407,385.293385728,15.677628,362.7090689204706,0.09475541458823529,100000,39.28882541458824,323.42024350588235,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,4581598,450.389409792,18.326392,423.9759150983529,0.09724836894117647,1000,4581.695248368941,-4157.719333270588,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,4581598,450.389409792,18.326392,423.9759150983529,0.09724836894117647,3000,1527.2965817022744,-1103.3206666039214,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,4581598,450.389409792,18.326392,423.9759150983529,0.09724836894117647,10000,458.2570483689412,-34.28113327058827,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,4581598,450.389409792,18.326392,423.9759150983529,0.09724836894117647,30000,152.8171817022745,271.15873339607845,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,4581598,450.389409792,18.326392,423.9759150983529,0.09724836894117647,100000,45.913228368941176,378.0626867294117,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,5355667,526.483488768,21.422668,495.59387178164707,0.10016251105882354,1000,5355.767162511059,-4860.173290729412,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,5355667,526.483488768,21.422668,495.59387178164707,0.10016251105882354,3000,1785.3224958443923,-1289.7286240627452,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,5355667,526.483488768,21.422668,495.59387178164707,0.10016251105882354,10000,535.6668625110588,-40.072990729411686,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,5355667,526.483488768,21.422668,495.59387178164707,0.10016251105882354,30000,178.62239584439214,316.9714759372549,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,5355667,526.483488768,21.422668,495.59387178164707,0.10016251105882354,100000,53.65683251105882,441.93703927058823,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,6260517,615.433863168,25.042068,579.3118712169412,0.1035690051764706,1000,6260.620569005177,-5681.308697788236,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,6260517,615.433863168,25.042068,579.3118712169412,0.1035690051764706,3000,2086.942569005176,-1507.630697788235,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,6260517,615.433863168,25.042068,579.3118712169412,0.1035690051764706,10000,626.1552690051765,-46.84339778823528,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,6260517,615.433863168,25.042068,579.3118712169412,0.1035690051764706,30000,208.78746900517646,370.5244022117647,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,6260517,615.433863168,25.042068,579.3118712169412,0.1035690051764706,100000,62.70873900517647,516.6031322117648,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,7318242,719.412461568,29.272968,677.1740814757648,0.10755102870588236,1000,7318.349551028706,-6641.175469552941,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,7318242,719.412461568,29.272968,677.1740814757648,0.10755102870588236,3000,2439.521551028706,-1762.3474695529414,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,7318242,719.412461568,29.272968,677.1740814757648,0.10755102870588236,10000,731.9317510287059,-54.75766955294114,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,7318242,719.412461568,29.272968,677.1740814757648,0.10755102870588236,30000,244.04895102870586,433.1251304470589,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,7318242,719.412461568,29.272968,677.1740814757648,0.10755102870588236,100000,73.28997102870588,603.8841104470589,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,8554673,840.958574592,34.218692,791.5704231454118,0.11220582776470589,1000,8554.785205827766,-7763.214782682354,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,8554673,840.958574592,34.218692,791.5704231454118,0.11220582776470589,3000,2851.6698724944313,-2060.0994493490193,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,8554673,840.958574592,34.218692,791.5704231454118,0.11220582776470589,10000,855.5795058277647,-64.00908268235287,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,8554673,840.958574592,34.218692,791.5704231454118,0.11220582776470589,30000,285.2679724944314,506.30245065098046,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,8554673,840.958574592,34.218692,791.5704231454118,0.11220582776470589,100000,85.65893582776471,705.9114873176471,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,10000000,983.04,40.0,925.2941176470589,0.11764705882352941,1000,10000.117647058823,-9074.823529411764,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,10000000,983.04,40.0,925.2941176470589,0.11764705882352941,3000,3333.450980392157,-2408.156862745098,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,10000000,983.04,40.0,925.2941176470589,0.11764705882352941,10000,1000.1176470588235,-74.82352941176464,kv,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,10000000,983.04,40.0,925.2941176470589,0.11764705882352941,30000,333.45098039215685,591.8431372549021,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Cross-continent,10000000,983.04,40.0,925.2941176470589,0.11764705882352941,100000,100.11764705882354,825.1764705882354,replay,10808.748728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1000,0.098304,0.004,0.0892521411764706,0.08000037647058823,1000,1.0800003764705883,-0.9907482352941177,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1000,0.098304,0.004,0.0892521411764706,0.08000037647058823,3000,0.41333370980392153,-0.32408156862745097,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1000,0.098304,0.004,0.0892521411764706,0.08000037647058823,10000,0.18000037647058825,-0.09074823529411766,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1000,0.098304,0.004,0.0892521411764706,0.08000037647058823,30000,0.11333370980392157,-0.024081568627450978,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1000,0.098304,0.004,0.0892521411764706,0.08000037647058823,100000,0.09000037647058823,-0.0007482352941176329,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1169,0.114917376,0.004676,0.09081575303529411,0.08000044009411765,1000,1.2490004400941177,-1.1581846870588235,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1169,0.114917376,0.004676,0.09081575303529411,0.08000044009411765,3000,0.4696671067607843,-0.3788513537254902,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1169,0.114917376,0.004676,0.09081575303529411,0.08000044009411765,10000,0.19690044009411767,-0.10608468705882355,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1169,0.114917376,0.004676,0.09081575303529411,0.08000044009411765,30000,0.11896710676078431,-0.0281513537254902,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1169,0.114917376,0.004676,0.09081575303529411,0.08000044009411765,100000,0.09169044009411766,-0.0008746870588235423,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1366,0.134283264,0.005464,0.09263842484705882,0.08000051425882353,1000,1.4460005142588237,-1.3533620894117648,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1366,0.134283264,0.005464,0.09263842484705882,0.08000051425882353,3000,0.5353338475921569,-0.44269542274509804,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1366,0.134283264,0.005464,0.09263842484705882,0.08000051425882353,10000,0.21660051425882354,-0.12396208941176472,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1366,0.134283264,0.005464,0.09263842484705882,0.08000051425882353,30000,0.12553384759215686,-0.03289542274509803,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1366,0.134283264,0.005464,0.09263842484705882,0.08000051425882353,100000,0.09366051425882353,-0.0010220894117647095,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1597,0.156991488,0.006388,0.09477566945882353,0.08000060122352941,1000,1.6770006012235295,-1.582224931764706,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1597,0.156991488,0.006388,0.09477566945882353,0.08000060122352941,3000,0.6123339345568627,-0.5175582650980391,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1597,0.156991488,0.006388,0.09477566945882353,0.08000060122352941,10000,0.23970060122352943,-0.1449249317647059,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1597,0.156991488,0.006388,0.09477566945882353,0.08000060122352941,30000,0.13323393455686275,-0.03845826509803922,kv,108087.48728382503
MoE-0.6T,1401274761216,fp8,Long-fat WAN,1597,0.156991488,0.006388,0.09477566945882353,0.08000060122352941,100000,0.0959706012235294,-0.0011949317647058783,kv,108087.48728382503
