model,tokens,bandwidth_gbps,kv_GB,t_transmit_s,t_replay_s,winner,prefill_tok_s,crossover_bw_gbps
Kimi-K2.6,100000,606,7.0272,0.09276831683168317,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,611,7.0272,0.09200916530278233,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,616,7.0272,0.09126233766233766,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,621,7.0272,0.09052753623188406,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,626,7.0272,0.08980447284345047,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,631,7.0272,0.08909286846275753,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,636,7.0272,0.08839245283018868,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,641,7.0272,0.08770296411856474,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,646,7.0272,0.08702414860681114,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,651,7.0272,0.08635576036866359,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,656,7.0272,0.08569756097560975,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,661,7.0272,0.08504931921331316,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,666,7.0272,0.08441081081081081,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,671,7.0272,0.08378181818181818,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,676,7.0272,0.0831621301775148,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,681,7.0272,0.08255154185022026,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,686,7.0272,0.08194985422740525,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,691,7.0272,0.08135687409551375,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,696,7.0272,0.08077241379310345,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,701,7.0272,0.0801962910128388,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,706,7.0272,0.07962832861189802,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,711,7.0272,0.07906835443037975,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,716,7.0272,0.07851620111731844,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,721,7.0272,0.07797170596393897,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,726,7.0272,0.07743471074380165,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,731,7.0272,0.07690506155950752,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,736,7.0272,0.07638260869565218,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,741,7.0272,0.07586720647773279,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,746,7.0272,0.07535871313672922,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,751,7.0272,0.07485699067909454,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,756,7.0272,0.07436190476190477,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,761,7.0272,0.07387332457293036,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,766,7.0272,0.0733911227154047,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,771,7.0272,0.07291517509727627,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,776,7.0272,0.07244536082474227,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,781,7.0272,0.07198156209987196,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,786,7.0272,0.0715236641221374,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,791,7.0272,0.07107155499367888,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,796,7.0272,0.0706251256281407,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,801,7.0272,0.07018426966292135,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,806,7.0272,0.06974888337468983,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,811,7.0272,0.06931886559802712,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,816,7.0272,0.06889411764705883,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,821,7.0272,0.06847454323995128,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,826,7.0272,0.06806004842615013,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,831,7.0272,0.06765054151624549,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,836,7.0272,0.06724593301435407,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,841,7.0272,0.0668461355529132,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,846,7.0272,0.06645106382978723,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,851,7.0272,0.06606063454759106,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,856,7.0272,0.06567476635514019,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,861,7.0272,0.06529337979094077,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,866,7.0272,0.06491639722863742,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,871,7.0272,0.06454374282433983,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,876,7.0272,0.06417534246575342,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,881,7.0272,0.063811123723042,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,886,7.0272,0.0634510158013544,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,891,7.0272,0.0630949494949495,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,896,7.0272,0.06274285714285714,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,901,7.0272,0.06239467258601554,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,906,7.0272,0.062050331125827814,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,911,7.0272,0.061709769484083424,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,916,7.0272,0.06137292576419214,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,921,7.0272,0.06103973941368078,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,926,7.0272,0.060710151187904966,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,931,7.0272,0.060384103114930185,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,936,7.0272,0.060061538461538465,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,941,7.0272,0.05974240170031881,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,946,7.0272,0.05942663847780127,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,951,7.0272,0.059114195583596214,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,956,7.0272,0.05880502092050209,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,961,7.0272,0.05849906347554631,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,966,7.0272,0.05819627329192546,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,971,7.0272,0.057896601441812565,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,976,7.0272,0.0576,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,981,7.0272,0.057306422018348624,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,986,7.0272,0.0570158215010142,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,991,7.0272,0.056728153380423814,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,100000,996,7.0272,0.05644337349397591,13.138350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,1,70.272,562.176,131.38350426115846,replay,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,6,70.272,93.696,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,11,70.272,51.10690909090909,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,16,70.272,35.136,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,21,70.272,26.770285714285713,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,26,70.272,21.622153846153847,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,31,70.272,18.134709677419355,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,36,70.272,15.616,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,41,70.272,13.71160975609756,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,46,70.272,12.221217391304348,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,51,70.272,11.023058823529412,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,56,70.272,10.038857142857143,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,61,70.272,9.216,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,66,70.272,8.517818181818182,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,71,70.272,7.917971830985915,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,76,70.272,7.397052631578948,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,81,70.272,6.940444444444444,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,86,70.272,6.53693023255814,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,91,70.272,6.177758241758242,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,96,70.272,5.856,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,101,70.272,5.56609900990099,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,106,70.272,5.303547169811321,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,111,70.272,5.064648648648649,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,116,70.272,4.846344827586207,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,121,70.272,4.646082644628099,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,126,70.272,4.461714285714286,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,131,70.272,4.291419847328244,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,136,70.272,4.133647058823529,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,141,70.272,3.987063829787234,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,146,70.272,3.8505205479452056,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,151,70.272,3.723019867549669,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,156,70.272,3.6036923076923078,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,161,70.272,3.491776397515528,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,166,70.272,3.386602409638554,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,171,70.272,3.287578947368421,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,176,70.272,3.1941818181818182,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,181,70.272,3.1059447513812155,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,186,70.272,3.0224516129032257,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,191,70.272,2.943329842931937,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,196,70.272,2.8682448979591837,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,201,70.272,2.7968955223880596,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,206,70.272,2.729009708737864,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,211,70.272,2.664341232227488,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,216,70.272,2.6026666666666665,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,221,70.272,2.5437828054298643,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,226,70.272,2.487504424778761,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,231,70.272,2.4336623376623376,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,236,70.272,2.3821016949152543,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,241,70.272,2.332680497925311,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,246,70.272,2.2852682926829266,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,251,70.272,2.239745019920319,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,256,70.272,2.196,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,261,70.272,2.1539310344827585,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,266,70.272,2.1134436090225566,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,271,70.272,2.074450184501845,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,276,70.272,2.0368695652173914,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,281,70.272,2.000626334519573,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,286,70.272,1.9656503496503497,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,291,70.272,1.9318762886597938,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,296,70.272,1.8992432432432433,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,301,70.272,1.8676943521594684,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,306,70.272,1.8371764705882352,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,311,70.272,1.8076398713826367,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,316,70.272,1.7790379746835443,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,321,70.272,1.7513271028037383,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,326,70.272,1.7244662576687118,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,331,70.272,1.698416918429003,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,336,70.272,1.673142857142857,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,341,70.272,1.6486099706744868,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,346,70.272,1.62478612716763,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,351,70.272,1.6016410256410256,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,356,70.272,1.5791460674157303,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,361,70.272,1.5572742382271467,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,366,70.272,1.536,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,371,70.272,1.5152991913746632,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,376,70.272,1.4951489361702128,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,381,70.272,1.475527559055118,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,386,70.272,1.4564145077720207,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,391,70.272,1.4377902813299233,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,396,70.272,1.4196363636363636,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,401,70.272,1.401935162094763,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,406,70.272,1.3846699507389162,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,411,70.272,1.3678248175182481,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,416,70.272,1.3513846153846154,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,421,70.272,1.335334916864608,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,426,70.272,1.3196619718309859,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,431,70.272,1.304352668213457,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,436,70.272,1.289394495412844,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,441,70.272,1.2747755102040816,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,446,70.272,1.2604843049327354,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,451,70.272,1.246509977827051,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,456,70.272,1.232842105263158,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,461,70.272,1.219470715835141,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,466,70.272,1.2063862660944207,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,471,70.272,1.193579617834395,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,476,70.272,1.1810420168067226,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,481,70.272,1.1687650727650727,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,486,70.272,1.1567407407407408,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,491,70.272,1.1449613034623218,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,496,70.272,1.1334193548387097,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,501,70.272,1.1221077844311378,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,506,70.272,1.1110197628458498,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,511,70.272,1.1001487279843445,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,516,70.272,1.0894883720930233,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,521,70.272,1.0790326295585413,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,526,70.272,1.0687756653992395,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,531,70.272,1.0587118644067797,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,536,70.272,1.0488358208955224,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,541,70.272,1.0391423290203328,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,546,70.272,1.0296263736263735,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,551,70.272,1.0202831215970962,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,556,70.272,1.0111079136690648,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,561,70.272,1.002096256684492,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,566,70.272,0.9932438162544169,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,571,70.272,0.9845464098073555,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,576,70.272,0.976,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,581,70.272,0.9676006884681584,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,586,70.272,0.9593447098976109,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,591,70.272,0.9512284263959391,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,596,70.272,0.943248322147651,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,601,70.272,0.9354009983361065,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,606,70.272,0.9276831683168317,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,611,70.272,0.9200916530278233,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,616,70.272,0.9126233766233767,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,621,70.272,0.9052753623188405,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,626,70.272,0.8980447284345048,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,631,70.272,0.8909286846275752,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,636,70.272,0.8839245283018868,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,641,70.272,0.8770296411856474,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,646,70.272,0.8702414860681115,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,651,70.272,0.8635576036866359,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,656,70.272,0.8569756097560975,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,661,70.272,0.8504931921331316,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,666,70.272,0.8441081081081081,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,671,70.272,0.8378181818181818,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,676,70.272,0.8316213017751479,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,681,70.272,0.8255154185022027,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,686,70.272,0.8194985422740525,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,691,70.272,0.8135687409551375,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,696,70.272,0.8077241379310345,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,701,70.272,0.801962910128388,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,706,70.272,0.7962832861189801,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,711,70.272,0.7906835443037975,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,716,70.272,0.7851620111731844,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,721,70.272,0.7797170596393898,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,726,70.272,0.7743471074380165,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,731,70.272,0.7690506155950753,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,736,70.272,0.7638260869565218,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,741,70.272,0.758672064777328,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,746,70.272,0.7535871313672923,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,751,70.272,0.7485699067909454,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,756,70.272,0.7436190476190476,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,761,70.272,0.7387332457293035,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,766,70.272,0.733911227154047,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,771,70.272,0.7291517509727626,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,776,70.272,0.7244536082474227,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,781,70.272,0.7198156209987195,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,786,70.272,0.7152366412213741,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,791,70.272,0.7107155499367889,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,796,70.272,0.7062512562814071,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,801,70.272,0.7018426966292135,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,806,70.272,0.6974888337468983,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,811,70.272,0.6931886559802712,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,816,70.272,0.6889411764705883,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,821,70.272,0.6847454323995128,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,826,70.272,0.6806004842615012,131.38350426115846,transmit,7611.305586828033,4.278893329580636
Kimi-K2.6,1000000,831,70.272,0.6765054151624549,131.38350426115846,transmit,7611.305586828033,4.278893329580636
