tokens,bandwidth_gbps,rtt_ms,context_MB,kv_GB,context_transfer_s,kv_transfer_s,breakeven_prefill_tok_s,prefill_tok_s,context_plus_recompute_s
1124,800,30.0,0.004496,0.36831232,0.03000004496,0.0336831232,305179.5065857739,10000.0,0.14240004496
1124,800,30.0,0.004496,0.36831232,0.03000004496,0.0336831232,305179.5065857739,30000.0,0.06746671162666668
1124,800,30.0,0.004496,0.36831232,0.03000004496,0.0336831232,305179.5065857739,100000.0,0.04124004496
1263,1,30.0,0.005052,0.41385984,0.030040416,3.3408787199999996,381.47438323221724,,
1263,1,30.0,0.005052,0.41385984,0.030040416,3.3408787199999996,381.47438323221724,1000.0,1.293040416
1263,1,30.0,0.005052,0.41385984,0.030040416,3.3408787199999996,381.47438323221724,3000.0,0.451040416
1263,1,30.0,0.005052,0.41385984,0.030040416,3.3408787199999996,381.47438323221724,10000.0,0.15634041599999998
1263,1,30.0,0.005052,0.41385984,0.030040416,3.3408787199999996,381.47438323221724,30000.0,0.072140416
1263,1,30.0,0.005052,0.41385984,0.030040416,3.3408787199999996,381.47438323221724,100000.0,0.042670416
1263,10,30.0,0.005052,0.41385984,0.0300040416,0.36108787200000003,3814.7438323221713,,
1263,10,30.0,0.005052,0.41385984,0.0300040416,0.36108787200000003,3814.7438323221713,1000.0,1.2930040416
1263,10,30.0,0.005052,0.41385984,0.0300040416,0.36108787200000003,3814.7438323221713,3000.0,0.45100404159999996
1263,10,30.0,0.005052,0.41385984,0.0300040416,0.36108787200000003,3814.7438323221713,10000.0,0.1563040416
1263,10,30.0,0.005052,0.41385984,0.0300040416,0.36108787200000003,3814.7438323221713,30000.0,0.0721040416
1263,10,30.0,0.005052,0.41385984,0.0300040416,0.36108787200000003,3814.7438323221713,100000.0,0.0426340416
1263,40,30.0,0.005052,0.41385984,0.0300010104,0.112771968,15258.975329288687,,
1263,40,30.0,0.005052,0.41385984,0.0300010104,0.112771968,15258.975329288687,1000.0,1.2930010103999998
1263,40,30.0,0.005052,0.41385984,0.0300010104,0.112771968,15258.975329288687,3000.0,0.45100101039999996
1263,40,30.0,0.005052,0.41385984,0.0300010104,0.112771968,15258.975329288687,10000.0,0.1563010104
1263,40,30.0,0.005052,0.41385984,0.0300010104,0.112771968,15258.975329288687,30000.0,0.0721010104
1263,40,30.0,0.005052,0.41385984,0.0300010104,0.112771968,15258.975329288687,100000.0,0.0426310104
1263,100,30.0,0.005052,0.41385984,0.030000404159999997,0.0631087872,38147.43832322171,,
1263,100,30.0,0.005052,0.41385984,0.030000404159999997,0.0631087872,38147.43832322171,1000.0,1.2930004041599998
1263,100,30.0,0.005052,0.41385984,0.030000404159999997,0.0631087872,38147.43832322171,3000.0,0.45100040416
1263,100,30.0,0.005052,0.41385984,0.030000404159999997,0.0631087872,38147.43832322171,10000.0,0.15630040416
1263,100,30.0,0.005052,0.41385984,0.030000404159999997,0.0631087872,38147.43832322171,30000.0,0.07210040415999999
1263,100,30.0,0.005052,0.41385984,0.030000404159999997,0.0631087872,38147.43832322171,100000.0,0.042630404159999996
1263,400,30.0,0.005052,0.41385984,0.030000101039999998,0.038277196799999996,152589.7532928869,,
1263,400,30.0,0.005052,0.41385984,0.030000101039999998,0.038277196799999996,152589.7532928869,1000.0,1.2930001010399998
1263,400,30.0,0.005052,0.41385984,0.030000101039999998,0.038277196799999996,152589.7532928869,3000.0,0.45100010104
1263,400,30.0,0.005052,0.41385984,0.030000101039999998,0.038277196799999996,152589.7532928869,10000.0,0.15630010104
1263,400,30.0,0.005052,0.41385984,0.030000101039999998,0.038277196799999996,152589.7532928869,30000.0,0.07210010104
1263,400,30.0,0.005052,0.41385984,0.030000101039999998,0.038277196799999996,152589.7532928869,100000.0,0.04263010104
1263,800,30.0,0.005052,0.41385984,0.030000050519999998,0.0341385984,305179.5065857738,,
1263,800,30.0,0.005052,0.41385984,0.030000050519999998,0.0341385984,305179.5065857738,1000.0,1.2930000505199999
1263,800,30.0,0.005052,0.41385984,0.030000050519999998,0.0341385984,305179.5065857738,3000.0,0.45100005052
1263,800,30.0,0.005052,0.41385984,0.030000050519999998,0.0341385984,305179.5065857738,10000.0,0.15630005051999998
1263,800,30.0,0.005052,0.41385984,0.030000050519999998,0.0341385984,305179.5065857738,30000.0,0.07210005052
1263,800,30.0,0.005052,0.41385984,0.030000050519999998,0.0341385984,305179.5065857738,100000.0,0.04263005052
1419,1,30.0,0.005676,0.46497792,0.030045408,3.7498233599999997,381.47438323221724,,
1419,1,30.0,0.005676,0.46497792,0.030045408,3.7498233599999997,381.47438323221724,1000.0,1.4490454080000001
1419,1,30.0,0.005676,0.46497792,0.030045408,3.7498233599999997,381.47438323221724,3000.0,0.503045408
1419,1,30.0,0.005676,0.46497792,0.030045408,3.7498233599999997,381.47438323221724,10000.0,0.171945408
1419,1,30.0,0.005676,0.46497792,0.030045408,3.7498233599999997,381.47438323221724,30000.0,0.077345408
1419,1,30.0,0.005676,0.46497792,0.030045408,3.7498233599999997,381.47438323221724,100000.0,0.044235408
1419,10,30.0,0.005676,0.46497792,0.0300045408,0.401982336,3814.743832322172,,
1419,10,30.0,0.005676,0.46497792,0.0300045408,0.401982336,3814.743832322172,1000.0,1.4490045408
1419,10,30.0,0.005676,0.46497792,0.0300045408,0.401982336,3814.743832322172,3000.0,0.5030045408
1419,10,30.0,0.005676,0.46497792,0.0300045408,0.401982336,3814.743832322172,10000.0,0.1719045408
1419,10,30.0,0.005676,0.46497792,0.0300045408,0.401982336,3814.743832322172,30000.0,0.0773045408
1419,10,30.0,0.005676,0.46497792,0.0300045408,0.401982336,3814.743832322172,100000.0,0.0441945408
1419,40,30.0,0.005676,0.46497792,0.030001135199999997,0.122995584,15258.975329288687,,
1419,40,30.0,0.005676,0.46497792,0.030001135199999997,0.122995584,15258.975329288687,1000.0,1.4490011352
1419,40,30.0,0.005676,0.46497792,0.030001135199999997,0.122995584,15258.975329288687,3000.0,0.5030011352
1419,40,30.0,0.005676,0.46497792,0.030001135199999997,0.122995584,15258.975329288687,10000.0,0.1719011352
1419,40,30.0,0.005676,0.46497792,0.030001135199999997,0.122995584,15258.975329288687,30000.0,0.0773011352
1419,40,30.0,0.005676,0.46497792,0.030001135199999997,0.122995584,15258.975329288687,100000.0,0.044191135199999995
1419,100,30.0,0.005676,0.46497792,0.03000045408,0.06719823359999999,38147.43832322173,,
1419,100,30.0,0.005676,0.46497792,0.03000045408,0.06719823359999999,38147.43832322173,1000.0,1.44900045408
1419,100,30.0,0.005676,0.46497792,0.03000045408,0.06719823359999999,38147.43832322173,3000.0,0.5030004540799999
1419,100,30.0,0.005676,0.46497792,0.03000045408,0.06719823359999999,38147.43832322173,10000.0,0.17190045408
1419,100,30.0,0.005676,0.46497792,0.03000045408,0.06719823359999999,38147.43832322173,30000.0,0.07730045408
1419,100,30.0,0.005676,0.46497792,0.03000045408,0.06719823359999999,38147.43832322173,100000.0,0.04419045408
1419,400,30.0,0.005676,0.46497792,0.03000011352,0.0392995584,152589.75329288692,,
1419,400,30.0,0.005676,0.46497792,0.03000011352,0.0392995584,152589.75329288692,1000.0,1.4490001135200001
1419,400,30.0,0.005676,0.46497792,0.03000011352,0.0392995584,152589.75329288692,3000.0,0.50300011352
1419,400,30.0,0.005676,0.46497792,0.03000011352,0.0392995584,152589.75329288692,10000.0,0.17190011352
1419,400,30.0,0.005676,0.46497792,0.03000011352,0.0392995584,152589.75329288692,30000.0,0.07730011352
1419,400,30.0,0.005676,0.46497792,0.03000011352,0.0392995584,152589.75329288692,100000.0,0.04419011352
1419,800,30.0,0.005676,0.46497792,0.030000056759999998,0.0346497792,305179.5065857735,,
1419,800,30.0,0.005676,0.46497792,0.030000056759999998,0.0346497792,305179.5065857735,1000.0,1.44900005676
1419,800,30.0,0.005676,0.46497792,0.030000056759999998,0.0346497792,305179.5065857735,3000.0,0.5030000567599999
1419,800,30.0,0.005676,0.46497792,0.030000056759999998,0.0346497792,305179.5065857735,10000.0,0.17190005676
1419,800,30.0,0.005676,0.46497792,0.030000056759999998,0.0346497792,305179.5065857735,30000.0,0.07730005676
1419,800,30.0,0.005676,0.46497792,0.030000056759999998,0.0346497792,305179.5065857735,100000.0,0.04419005676
1594,1,30.0,0.006376,0.52232192,0.030051008,4.20857536,381.4743832322172,,
1594,1,30.0,0.006376,0.52232192,0.030051008,4.20857536,381.4743832322172,1000.0,1.6240510080000001
1594,1,30.0,0.006376,0.52232192,0.030051008,4.20857536,381.4743832322172,3000.0,0.5613843413333334
1594,1,30.0,0.006376,0.52232192,0.030051008,4.20857536,381.4743832322172,10000.0,0.18945100799999998
1594,1,30.0,0.006376,0.52232192,0.030051008,4.20857536,381.4743832322172,30000.0,0.08318434133333333
1594,1,30.0,0.006376,0.52232192,0.030051008,4.20857536,381.4743832322172,100000.0,0.045991008
1594,10,30.0,0.006376,0.52232192,0.0300051008,0.447857536,3814.7438323221722,,
1594,10,30.0,0.006376,0.52232192,0.0300051008,0.447857536,3814.7438323221722,1000.0,1.6240051008
1594,10,30.0,0.006376,0.52232192,0.0300051008,0.447857536,3814.7438323221722,3000.0,0.5613384341333333
1594,10,30.0,0.006376,0.52232192,0.0300051008,0.447857536,3814.7438323221722,10000.0,0.18940510079999998
1594,10,30.0,0.006376,0.52232192,0.0300051008,0.447857536,3814.7438323221722,30000.0,0.08313843413333333
1594,10,30.0,0.006376,0.52232192,0.0300051008,0.447857536,3814.7438323221722,100000.0,0.0459451008
1594,40,30.0,0.006376,0.52232192,0.0300012752,0.134464384,15258.975329288689,,
1594,40,30.0,0.006376,0.52232192,0.0300012752,0.134464384,15258.975329288689,1000.0,1.6240012752000001
1594,40,30.0,0.006376,0.52232192,0.0300012752,0.134464384,15258.975329288689,3000.0,0.5613346085333333
1594,40,30.0,0.006376,0.52232192,0.0300012752,0.134464384,15258.975329288689,10000.0,0.1894012752
1594,40,30.0,0.006376,0.52232192,0.0300012752,0.134464384,15258.975329288689,30000.0,0.08313460853333333
1594,40,30.0,0.006376,0.52232192,0.0300012752,0.134464384,15258.975329288689,100000.0,0.0459412752
1594,100,30.0,0.006376,0.52232192,0.030000510079999997,0.0717857536,38147.438323221715,,
1594,100,30.0,0.006376,0.52232192,0.030000510079999997,0.0717857536,38147.438323221715,1000.0,1.6240005100800001
1594,100,30.0,0.006376,0.52232192,0.030000510079999997,0.0717857536,38147.438323221715,3000.0,0.5613338434133334
1594,100,30.0,0.006376,0.52232192,0.030000510079999997,0.0717857536,38147.438323221715,10000.0,0.18940051007999997
1594,100,30.0,0.006376,0.52232192,0.030000510079999997,0.0717857536,38147.438323221715,30000.0,0.08313384341333332
1594,100,30.0,0.006376,0.52232192,0.030000510079999997,0.0717857536,38147.438323221715,100000.0,0.04594051008
1594,400,30.0,0.006376,0.52232192,0.03000012752,0.0404464384,152589.75329288686,,
1594,400,30.0,0.006376,0.52232192,0.03000012752,0.0404464384,152589.75329288686,1000.0,1.62400012752
1594,400,30.0,0.006376,0.52232192,0.03000012752,0.0404464384,152589.75329288686,3000.0,0.5613334608533334
1594,400,30.0,0.006376,0.52232192,0.03000012752,0.0404464384,152589.75329288686,10000.0,0.18940012752
1594,400,30.0,0.006376,0.52232192,0.03000012752,0.0404464384,152589.75329288686,30000.0,0.08313346085333333
1594,400,30.0,0.006376,0.52232192,0.03000012752,0.0404464384,152589.75329288686,100000.0,0.04594012752
1594,800,30.0,0.006376,0.52232192,0.030000063759999997,0.0352232192,305179.50658577343,,
1594,800,30.0,0.006376,0.52232192,0.030000063759999997,0.0352232192,305179.50658577343,1000.0,1.62400006376
1594,800,30.0,0.006376,0.52232192,0.030000063759999997,0.0352232192,305179.50658577343,3000.0,0.5613333970933333
1594,800,30.0,0.006376,0.52232192,0.030000063759999997,0.0352232192,305179.50658577343,10000.0,0.18940006376
1594,800,30.0,0.006376,0.52232192,0.030000063759999997,0.0352232192,305179.50658577343,30000.0,0.08313339709333332
1594,800,30.0,0.006376,0.52232192,0.030000063759999997,0.0352232192,305179.50658577343,100000.0,0.04594006376
1791,1,30.0,0.007164,0.58687488,0.030057312,4.72499904,381.4743832322172,,
1791,1,30.0,0.007164,0.58687488,0.030057312,4.72499904,381.4743832322172,1000.0,1.821057312
1791,1,30.0,0.007164,0.58687488,0.030057312,4.72499904,381.4743832322172,3000.0,0.6270573119999999
1791,1,30.0,0.007164,0.58687488,0.030057312,4.72499904,381.4743832322172,10000.0,0.209157312
1791,1,30.0,0.007164,0.58687488,0.030057312,4.72499904,381.4743832322172,30000.0,0.089757312
1791,1,30.0,0.007164,0.58687488,0.030057312,4.72499904,381.4743832322172,100000.0,0.047967312
1791,10,30.0,0.007164,0.58687488,0.0300057312,0.499499904,3814.743832322172,,
1791,10,30.0,0.007164,0.58687488,0.0300057312,0.499499904,3814.743832322172,1000.0,1.8210057311999999
1791,10,30.0,0.007164,0.58687488,0.0300057312,0.499499904,3814.743832322172,3000.0,0.6270057312
1791,10,30.0,0.007164,0.58687488,0.0300057312,0.499499904,3814.743832322172,10000.0,0.2091057312
1791,10,30.0,0.007164,0.58687488,0.0300057312,0.499499904,3814.743832322172,30000.0,0.0897057312
1791,10,30.0,0.007164,0.58687488,0.0300057312,0.499499904,3814.743832322172,100000.0,0.0479157312
1791,40,30.0,0.007164,0.58687488,0.0300014328,0.147374976,15258.975329288689,,
1791,40,30.0,0.007164,0.58687488,0.0300014328,0.147374976,15258.975329288689,1000.0,1.8210014328
1791,40,30.0,0.007164,0.58687488,0.0300014328,0.147374976,15258.975329288689,3000.0,0.6270014328
1791,40,30.0,0.007164,0.58687488,0.0300014328,0.147374976,15258.975329288689,10000.0,0.20910143280000001
1791,40,30.0,0.007164,0.58687488,0.0300014328,0.147374976,15258.975329288689,30000.0,0.08970143280000001
1791,40,30.0,0.007164,0.58687488,0.0300014328,0.147374976,15258.975329288689,100000.0,0.0479114328
1791,100,30.0,0.007164,0.58687488,0.03000057312,0.0769499904,38147.438323221715,,
1791,100,30.0,0.007164,0.58687488,0.03000057312,0.0769499904,38147.438323221715,1000.0,1.8210005731199999
1791,100,30.0,0.007164,0.58687488,0.03000057312,0.0769499904,38147.438323221715,3000.0,0.62700057312
1791,100,30.0,0.007164,0.58687488,0.03000057312,0.0769499904,38147.438323221715,10000.0,0.20910057312000002
1791,100,30.0,0.007164,0.58687488,0.03000057312,0.0769499904,38147.438323221715,30000.0,0.08970057312
1791,100,30.0,0.007164,0.58687488,0.03000057312,0.0769499904,38147.438323221715,100000.0,0.047910573119999994
1791,400,30.0,0.007164,0.58687488,0.03000014328,0.0417374976,152589.75329288686,,
1791,400,30.0,0.007164,0.58687488,0.03000014328,0.0417374976,152589.75329288686,1000.0,1.8210001432799998
1791,400,30.0,0.007164,0.58687488,0.03000014328,0.0417374976,152589.75329288686,3000.0,0.62700014328
1791,400,30.0,0.007164,0.58687488,0.03000014328,0.0417374976,152589.75329288686,10000.0,0.20910014328
1791,400,30.0,0.007164,0.58687488,0.03000014328,0.0417374976,152589.75329288686,30000.0,0.08970014328
1791,400,30.0,0.007164,0.58687488,0.03000014328,0.0417374976,152589.75329288686,100000.0,0.04791014328
1791,800,30.0,0.007164,0.58687488,0.03000007164,0.0358687488,305179.50658577366,,
1791,800,30.0,0.007164,0.58687488,0.03000007164,0.0358687488,305179.50658577366,1000.0,1.8210000716399999
1791,800,30.0,0.007164,0.58687488,0.03000007164,0.0358687488,305179.50658577366,3000.0,0.6270000716399999
1791,800,30.0,0.007164,0.58687488,0.03000007164,0.0358687488,305179.50658577366,10000.0,0.20910007164
1791,800,30.0,0.007164,0.58687488,0.03000007164,0.0358687488,305179.50658577366,30000.0,0.08970007164
1791,800,30.0,0.007164,0.58687488,0.03000007164,0.0358687488,305179.50658577366,100000.0,0.047910071639999996
2013,1,30.0,0.008052,0.65961984,0.030064416,5.30695872,381.4743832322172,,
2013,1,30.0,0.008052,0.65961984,0.030064416,5.30695872,381.4743832322172,1000.0,2.043064416
2013,1,30.0,0.008052,0.65961984,0.030064416,5.30695872,381.4743832322172,3000.0,0.701064416
2013,1,30.0,0.008052,0.65961984,0.030064416,5.30695872,381.4743832322172,10000.0,0.23136441600000002
2013,1,30.0,0.008052,0.65961984,0.030064416,5.30695872,381.4743832322172,30000.0,0.097164416
2013,1,30.0,0.008052,0.65961984,0.030064416,5.30695872,381.4743832322172,100000.0,0.050194416
2013,10,30.0,0.008052,0.65961984,0.0300064416,0.557695872,3814.7438323221713,,
2013,10,30.0,0.008052,0.65961984,0.0300064416,0.557695872,3814.7438323221713,1000.0,2.0430064416
2013,10,30.0,0.008052,0.65961984,0.0300064416,0.557695872,3814.7438323221713,3000.0,0.7010064416
2013,10,30.0,0.008052,0.65961984,0.0300064416,0.557695872,3814.7438323221713,10000.0,0.2313064416
2013,10,30.0,0.008052,0.65961984,0.0300064416,0.557695872,3814.7438323221713,30000.0,0.09710644160000001
2013,10,30.0,0.008052,0.65961984,0.0300064416,0.557695872,3814.7438323221713,100000.0,0.0501364416
2013,40,30.0,0.008052,0.65961984,0.0300016104,0.161923968,15258.975329288685,,
2013,40,30.0,0.008052,0.65961984,0.0300016104,0.161923968,15258.975329288685,1000.0,2.0430016103999997
2013,40,30.0,0.008052,0.65961984,0.0300016104,0.161923968,15258.975329288685,3000.0,0.7010016104000001
2013,40,30.0,0.008052,0.65961984,0.0300016104,0.161923968,15258.975329288685,10000.0,0.2313016104
2013,40,30.0,0.008052,0.65961984,0.0300016104,0.161923968,15258.975329288685,30000.0,0.09710161040000001
2013,40,30.0,0.008052,0.65961984,0.0300016104,0.161923968,15258.975329288685,100000.0,0.0501316104
2013,100,30.0,0.008052,0.65961984,0.03000064416,0.0827695872,38147.43832322172,,
2013,100,30.0,0.008052,0.65961984,0.03000064416,0.0827695872,38147.43832322172,1000.0,2.0430006441599997
2013,100,30.0,0.008052,0.65961984,0.03000064416,0.0827695872,38147.43832322172,3000.0,0.7010006441600001
2013,100,30.0,0.008052,0.65961984,0.03000064416,0.0827695872,38147.43832322172,10000.0,0.23130064416
2013,100,30.0,0.008052,0.65961984,0.03000064416,0.0827695872,38147.43832322172,30000.0,0.09710064416
2013,100,30.0,0.008052,0.65961984,0.03000064416,0.0827695872,38147.43832322172,100000.0,0.05013064416
2013,400,30.0,0.008052,0.65961984,0.030000161039999997,0.0431923968,152589.75329288686,,
2013,400,30.0,0.008052,0.65961984,0.030000161039999997,0.0431923968,152589.75329288686,1000.0,2.0430001610399997
2013,400,30.0,0.008052,0.65961984,0.030000161039999997,0.0431923968,152589.75329288686,3000.0,0.7010001610400001
2013,400,30.0,0.008052,0.65961984,0.030000161039999997,0.0431923968,152589.75329288686,10000.0,0.23130016104
2013,400,30.0,0.008052,0.65961984,0.030000161039999997,0.0431923968,152589.75329288686,30000.0,0.09710016104000001
2013,400,30.0,0.008052,0.65961984,0.030000161039999997,0.0431923968,152589.75329288686,100000.0,0.050130161039999996
2013,800,30.0,0.008052,0.65961984,0.03000008052,0.0365961984,305179.50658577366,,
2013,800,30.0,0.008052,0.65961984,0.03000008052,0.0365961984,305179.50658577366,1000.0,2.0430000805199997
2013,800,30.0,0.008052,0.65961984,0.03000008052,0.0365961984,305179.50658577366,3000.0,0.7010000805200001
2013,800,30.0,0.008052,0.65961984,0.03000008052,0.0365961984,305179.50658577366,10000.0,0.23130008052
2013,800,30.0,0.008052,0.65961984,0.03000008052,0.0365961984,305179.50658577366,30000.0,0.09710008052
2013,800,30.0,0.008052,0.65961984,0.03000008052,0.0365961984,305179.50658577366,100000.0,0.050130080519999995
2262,1,30.0,0.009048,0.74121216,0.030072384,5.95969728,381.4743832322172,,
2262,1,30.0,0.009048,0.74121216,0.030072384,5.95969728,381.4743832322172,1000.0,2.292072384
2262,1,30.0,0.009048,0.74121216,0.030072384,5.95969728,381.4743832322172,3000.0,0.784072384
2262,1,30.0,0.009048,0.74121216,0.030072384,5.95969728,381.4743832322172,10000.0,0.256272384
2262,1,30.0,0.009048,0.74121216,0.030072384,5.95969728,381.4743832322172,30000.0,0.105472384
2262,1,30.0,0.009048,0.74121216,0.030072384,5.95969728,381.4743832322172,100000.0,0.052692384
2262,10,30.0,0.009048,0.74121216,0.0300072384,0.6229697280000001,3814.7438323221713,,
2262,10,30.0,0.009048,0.74121216,0.0300072384,0.6229697280000001,3814.7438323221713,1000.0,2.2920072384
2262,10,30.0,0.009048,0.74121216,0.0300072384,0.6229697280000001,3814.7438323221713,3000.0,0.7840072384
