workload,load,wan_gbps,deadline_s,policy,central_shed_mw,median_shed_fraction,p05_shed_mw,median_shed_mw,p95_shed_mw,action_counts_mean,action_fractions_mean,admitted_action_fractions_mean,admitted_shed_fraction,median_pending_resident_debt_work_s,median_pending_source_buffer_work_s,median_pending_destination_buffer_work_s,service_ready_fraction,serving_ceiling,planning_steps_mean,workload_central_range_mw,timing_network_range_fraction
coding,0.25,100,3,replay_only,3.1530918688763983,0.25773564492463447,1.1776087295434519,3.0778015214380083,4.719766788526498,"[51710.35812671817, 0.0, 89321.70066229305, 0.0]","[0.06261027769906873, 0.0, 0.18642595430093933, 0.0]","[0.2404145944636263, 0.0, 0.3126220103615033, 0.0]",0.582442442964642,10204.517720594704,13614.126016620952,15613.348835304703,0.0,1.0,2.0,"[1.1929229730115425, 4.505208813499622]","[0.0962357807433938, 0.3966754495651308]"
coding,0.25,100,10,greedy,9.24641327392818,0.8005877593368121,5.280050191822567,9.55658272162562,10.849499500473623,"[204002.09452835756, 31.070615875288766, 198831.39010637964, 38.9565403606054]","[0.3513871413712309, 3.529784538131506e-05, 0.3917438393285937, 5.233174760631503e-05]","[0.4307727020482324, 3.529784538131508e-05, 0.4113090481422732, 0.00015367076947471364]",0.8592629534748719,95966.1371932005,435.3091274514017,41799.142356246106,0.0,1.0,4.0,"[7.4821597406211655, 10.248158732408577]","[0.44238832076088963, 0.9131244760816782]"
coding,0.25,100,10,isolated_fastest,7.7131251088267145,0.6304329854847328,6.673378357543705,7.526368812175619,10.021846323372957,"[198119.45881977724, 0.00042605884665597037, 180584.71887708257, 141.61560005927606]","[0.2862023984998126, 8.110669473476105e-10, 0.3732836038847103, 0.0003030665320496232]","[0.2901319215165029, 1.7716258018229827e-09, 0.3935106929502008, 0.0004608085409421302]",0.6481297528398318,16698.328444951003,1.4950742618441049,21065.732156421982,0.0,1.0,4.0,"[6.781271326782766, 9.957013919397713]","[0.5298739474281504, 0.8342538567779861]"
coding,0.25,100,10,kv_only,0.011320464466799907,0.0009482284169715369,0.007615627402419714,0.011312410875934807,0.017208987866540588,"[0.0, 225.13322819882643, 0.0, 200.27326754991944]","[0.0, 0.0004582659717726212, 0.0, 0.000535582825146055]","[0.0, 0.0005012117373379664, 0.0, 0.0006824230368106298]",0.0011849412314296265,0.0,4.408589369967797,5.698604249137897e-05,0.0,1.0,4.0,"[0.007803293925585641, 0.017097539358105904]","[0.0006366996515666881, 0.0014327579335412905]"
coding,0.25,100,10,queue_haul,11.276129325369928,0.9434926169613904,10.275786674653915,11.278933935050015,11.610797621413527,"[241150.51628004177, 0.0, 253430.65589774313, 16.44233161948608]","[0.4215026364530095, 0.0, 0.5105571750252127, 6.038065499677221e-05]","[0.4689316038152638, 6.272771552797735e-05, 0.5251399658548453, 0.00028733295870102737]",0.9957254084434805,202733.2156691331,1139.4223122840692,86502.76563622837,0.0,1.0,3.75,"[10.622644728742708, 11.48052671758855]","[0.8553900731693024, 0.9773563241603483]"
coding,0.25,100,10,replay_only,11.3079902578848,0.949191439132328,9.911168406274651,11.380633647764686,11.729957555468305,"[241494.89915551685, 0.0, 253471.85111796134, 0.0]","[0.4315176871934939, 0.0, 0.5013401064983075, 0.0]","[0.47873642906134456, 0.0, 0.5156458656630584, 0.0]",0.9957291131452196,202500.0073178871,1083.2426290294525,87780.41233051792,0.0,1.0,3.75,"[10.605228250308917, 11.651203099845828]","[0.8212706339640518, 0.987226309087322]"
coding,0.25,100,30,greedy,11.009566392028946,0.9316210096637205,9.342906238509357,11.118600674315516,12.012983312491741,"[220830.66539139318, 52.80972234534255, 228715.84450315742, 182.01046837640953]","[0.4377118200754147, 0.00013392716470064325, 0.4703386536980405, 0.0002993423088661742]","[0.4377118200754148, 0.0001358995396968497, 0.47033865369804057, 0.0003577999731650008]",0.9317216222511702,0.0,0.1027718514857012,1.872167685522045e-15,0.4375,1.0,4.59375,"[9.38452677812368, 11.935234089991742]","[0.7862482857832183, 1.0000000000000002]"
coding,0.25,100,30,isolated_fastest,9.49696521694657,0.7959985871092092,7.636293407865403,9.501237625302327,10.236367752230795,"[220994.57366705424, 30.58154332942277, 221993.1314429488, 311.4501005340322]","[0.3770074257016791, 0.00015561069822990617, 0.3939043517693947, 0.0007805883606112409]","[0.3770074257016791, 0.00026667975570779693, 0.3939043517693947, 0.0008872860751655979]",0.7963920349146618,0.0,0.0,1.5958934986306047e-15,0.0625,1.0,5.0,"[7.67065654942512, 10.203911615552833]","[0.6426900781369119, 0.8549401859898415]"
coding,0.25,100,30,kv_only,0.03343168849753852,0.002800944234332958,0.022582840572955017,0.033433238761058484,0.04062772909641174,"[0.0, 527.2285659366893, 0.0, 433.65335704243773]","[0.0, 0.0014704149719210894, 0.0, 0.0012326906006473123]","[0.0, 0.001886487742813949, 0.0, 0.0014093639485447459]",0.0031862644171457323,0.0,80.79399180298066,0.3056807161693713,0.0,1.0,5.0,"[0.02258371292995801, 0.039519601460723516]","[0.001892066755674054, 0.0033922102399000908]"
coding,0.25,100,30,queue_haul,11.933982558483313,0.9998947003336951,11.866567831014716,11.934612624922037,12.012357799036756,"[278287.4883806778, 21.343297963657218, 254794.25121026588, 128.4011588395172]","[0.502650287871182, 2.1344367039921115e-05, 0.4968601633334248, 0.0003015869457705986]","[0.5026502878711822, 9.48775423687238e-05, 0.49686016333342475, 0.00039467025302424274]",0.999999999,0.0,8.644714231449925,1.7363873200863618e-14,0.0,1.0,5.0,"[11.930430155395255, 11.934775734357988]","[0.9995975152556577, 0.9999709292453172]"
coding,0.25,100,30,replay_only,11.935234078056505,0.999999999,11.867084759624653,11.935234078056506,12.012983300478757,"[285610.3871195041, 0.0, 247717.6116887914, 0.0]","[0.5095485773640945, 0.0, 0.49045142163590544, 0.0]","[0.5095485773640944, 0.0, 0.49045142163590555, 0.0]",0.9999999990000001,0.0,0.0,6.665767799784687e-15,1.0,1.0,4.21875,"[11.935234078056503, 11.935234078056506]","[0.9999999989999998, 0.9999999990000003]"
coding,0.25,100,60,greedy,11.73477206692004,0.9664784269303448,8.686641454426226,11.610245476149167,12.01247648532605,"[239023.81796499382, 145.10080551546517, 239376.22770943926, 237.74407980211046]","[0.45458543564385956, 0.00024052075458885742, 0.4868333552202407, 0.0005641954219529162]","[0.45458543564385956, 0.0002598189990222423, 0.4868333552202408, 0.0006642748574183906]",0.9665562924061066,0.0,1.4109108362086955,3.870208157834407e-14,0.0,1.0,6.0,"[10.081047630649346, 11.934730327762502]","[0.7231044303036196, 0.9999660476559062]"
coding,0.25,100,60,isolated_fastest,9.071092401306847,0.7600817542947764,8.30344291561764,9.071482285193376,10.250343114658621,"[227779.01324273495, 307.5915905405426, 210953.25950513154, 339.159669480129]","[0.3880942144942421, 0.0011870935197204355, 0.3776861567741269, 0.0010943457491790186]","[0.388094214494242, 0.0017827695994835195, 0.37768615677412704, 0.0011769930685695488]",0.7610772109653225,0.0,2.316290199144625,9.906138409565557e-14,0.0,1.0,6.0,"[8.340774275236587, 10.18385836423369]","[0.6988148010928507, 0.8537598012853137]"
coding,0.25,100,60,kv_only,0.05828261240097951,0.0049657741918902095,0.04201474112246868,0.059284062923582154,0.07603356371505794,"[0.0, 952.2123967432666, 0.0, 666.0401082025546]","[0.0, 0.00276752904409138, 0.0, 0.0021858043419175285]","[0.0, 0.0036571860424508785, 0.0, 0.00276590687147371]",0.006932907482545853,0.0,50.277978232665234,0.0,0.0,1.0,6.0,"[0.0425608106001479, 0.07554157933052609]","[0.0035199998089972947, 0.006330876401732879]"
coding,0.25,100,60,queue_haul,11.9348127735833,0.9999673835226468,11.867084759624651,11.935234078056503,12.012983300478751,"[281709.0629933071, 63.786026110712996, 251196.07033885876, 328.5083005026553]","[0.4963549432162281, 9.79934760259429e-05, 0.5028004272908032, 0.0006760617720331726]","[0.49635494321622825, 9.799347602596003e-05, 0.5028004272908032, 0.0007466350169425288]",0.999999999,0.0,0.027926456094137988,6.877258053486424e-15,0.25,1.0,6.0,"[11.932656298099896, 11.935234078056505]","[0.9997652148895975, 0.9999999989999999]"
coding,0.25,100,60,replay_only,11.935234078056506,0.999999999,11.867084759624653,11.935234078056506,12.012983300478757,"[281736.72849082417, 0.0, 251591.27031747124, 0.0]","[0.5035874792518178, 0.0, 0.49641251974818223, 0.0]","[0.5035874792518178, 0.0, 0.4964125197481824, 0.0]",0.9999999990000001,0.0,0.0,1.612671110475146e-15,1.0,1.0,4.15625,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000003]"
coding,0.25,100,120,greedy,11.737216472993703,0.9999703071608446,8.697149650952692,11.881731116254894,12.012983312491741,"[241820.21954693896, 222.14859106447435, 251761.7358743089, 375.16637883865667]","[0.45663052636408147, 0.00033487557831273217, 0.5006970884213737, 0.0009313870014352995]","[0.45663052636408147, 0.0003514290331222376, 0.5006970884213737, 0.0009476521535479574]",1.0,0.0,0.0,1.573580201146181e-14,0.5,1.0,6.875,"[10.096279568318456, 11.935234089991742]","[0.7239791669325749, 1.0000000000000002]"
coding,0.25,100,120,isolated_fastest,9.99904624218105,0.837775786262026,9.50245899245266,10.001859468253244,10.389910119452377,"[238637.2239843251, 520.4561399462382, 223577.6902506536, 679.7848684980315]","[0.4251200524230069, 0.0018416340426879066, 0.40569337051386256, 0.002372032363909851]","[0.4251200524230069, 0.0019482015685892162, 0.4056933705138625, 0.0028004262656243454]",0.8386459482937576,0.0,0.8536058005546826,8.335874222275374e-14,0.0,1.0,7.0,"[9.545244946950985, 10.322665500087357]","[0.7996299789153418, 0.8649168874817216]"
coding,0.25,100,120,kv_only,0.11634236382308195,0.009826261932109668,0.09259931140062008,0.11723278112168786,0.15528907554846658,"[0.0, 1289.7352828647872, 0.0, 1725.5503123574804]","[0.0, 0.003952391410953418, 0.0, 0.0061125607913672985]","[0.0, 0.003952391410953418, 0.0, 0.008016093830541261]",0.012066630177435055,0.0,0.0,0.0,0.75,1.0,7.0,"[0.09501024452204913, 0.1542844286863247]","[0.007257909007340557, 0.012927456879416443]"
coding,0.25,100,120,queue_haul,11.93433663550959,0.9999999989999998,11.867084759624657,11.935234078056506,12.012983300478757,"[274288.9151668939, 233.55469514344782, 258391.8797950579, 377.5439307792161]","[0.48851531936306203, 0.0003450810156175568, 0.510328493593759, 0.0007356457881346807]","[0.48851531936306203, 0.0004178065346383767, 0.5103284935937591, 0.0007383795085406105]",0.999999999,0.0,0.0,5.1326250142469235e-15,0.5625,1.0,6.96875,"[11.933042703858442, 11.935234078056505]","[0.9997963705672009, 0.9999999990000004]"
coding,0.25,100,120,replay_only,11.935234078056506,0.999999999,11.867084759624653,11.935234078056506,12.012983300478757,"[281736.72849082417, 0.0, 251591.27031747124, 0.0]","[0.5035874792518178, 0.0, 0.49641251974818223, 0.0]","[0.5035874792518178, 0.0, 0.4964125197481824, 0.0]",0.9999999990000001,0.0,0.0,1.612671110475146e-15,1.0,1.0,4.15625,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000003]"
coding,0.25,100,300,greedy,11.742165542505372,0.999987386361096,8.733835052551656,11.881731116254894,12.012983312491741,"[241763.08064002465, 436.9686498944449, 245885.89437068172, 783.5928085719446]","[0.45657634569032357, 0.0004906809461503365, 0.4942824349319, 0.001444239885280684]","[0.45657634569032357, 0.0005022628852037424, 0.4942824349319001, 0.0015066100666265706]",0.9999962747222655,0.0,0.0,9.224234255378855e-15,0.5,1.0,8.375,"[10.118346325965563, 11.935234089991742]","[0.7270329796820537, 1.0000000000000002]"
coding,0.25,100,300,isolated_fastest,9.99437521241039,0.8374498937462118,9.510321159370289,10.011345422464318,10.709676239330003,"[238364.96516090573, 1713.8445252178985, 227751.08642299578, 1396.700187974535]","[0.423909672173168, 0.005522042169692289, 0.40731664989110744, 0.004919792936932215]","[0.423909672173168, 0.006456587420751588, 0.40731664989110744, 0.005102785511503099]",0.839380271543694,0.0,4.359478763660409,3.3634035382948975e-05,0.0,1.0,9.0,"[9.554139938970964, 10.640362010665315]","[0.800378054834037, 0.8915089034074565]"
coding,0.25,100,300,kv_only,0.2689108760209609,0.022546347907267006,0.20597926714827386,0.26898885287563523,0.31670533494388614,"[0.0, 4387.061943773121, 0.0, 2477.802815596666]","[0.0, 0.01304746326495963, 0.0, 0.009213232168676408]","[0.0, 0.015905600216220655, 0.0, 0.013528860746274542]",0.028361175684856934,0.0,2.1865493711798885,0.0,0.25,1.0,9.0,"[0.21664394042861435, 0.31465598600063865]","[0.017191405798859888, 0.026364273962777466]"
coding,0.25,100,300,queue_haul,11.935234078056505,0.9999999989999999,11.867084759624657,11.935234078056508,12.012983300478757,"[274288.1060654328, 262.6228781329615, 258350.7037592793, 426.5660898377118]","[0.4885123755004387, 0.0002990631010457334, 0.5102691689238802, 0.0009193914746352965]","[0.4885123755004387, 0.00029906310104575176, 0.5102691689238802, 0.0009193914746352965]",0.9999999989999999,0.0,0.0,2.8539797666021007e-15,1.0,1.0,8.21875,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000004]"
coding,0.25,100,300,replay_only,11.935234078056506,0.999999999,11.867084759624653,11.935234078056506,12.012983300478757,"[281736.72849082417, 0.0, 251591.27031747124, 0.0]","[0.5035874792518178, 0.0, 0.49641251974818223, 0.0]","[0.5035874792518178, 0.0, 0.4964125197481824, 0.0]",0.9999999990000001,0.0,0.0,1.612671110475146e-15,1.0,1.0,4.15625,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000003]"
coding,0.25,100,600,greedy,11.93523408999174,1.0,8.797535634427746,11.924134200991734,12.012983312491741,"[243693.86610009844, 805.2554887935802, 257415.24213896957, 1056.3800414467498]","[0.45781664733634625, 0.0007805999707265963, 0.5059303882001046, 0.0021799714164787033]","[0.45781664733634625, 0.0007938505800628609, 0.5059303882001046, 0.0022701613725674965]",1.0,0.0,0.0,1.091674019519824e-14,0.75,1.0,8.96875,"[11.56629921791986, 11.935234089991742]","[0.7323356243473343, 1.0000000000000002]"
coding,0.25,100,600,isolated_fastest,9.85794913668082,0.8266546188241453,8.499732110434804,9.8677992191589,10.756951513788296,"[238801.26289967893, 2771.863299096366, 222801.1155027868, 2534.7992379513544]","[0.40968996659336104, 0.009111222643477098, 0.38753466287940525, 0.009260324177222352]","[0.40968996659336115, 0.009305258862669016, 0.38753466287940525, 0.00993402572354578]",0.8286137431976832,0.0,18.062852822414364,1.0839904296159261e-14,0.03125,1.0,10.0,"[8.53800374294141, 10.687331314846533]","[0.7133092112552909, 0.895444251786298]"
coding,0.25,100,600,kv_only,0.5302413461004141,0.04514277454994896,0.37937176044838916,0.5384725815524822,0.6650637679653614,"[0.0, 5122.560726158591, 0.0, 7847.789243937124]","[0.0, 0.015818297299529997, 0.0, 0.028847132071676603]","[0.0, 0.015963475543319797, 0.0, 0.04102460373935985]",0.057411767364172826,0.0,51.56114409009611,0.0,0.0,1.0,10.0,"[0.37814334304818137, 0.6607598086048521]","[0.028970141380103856, 0.05536276867135112]"
coding,0.25,100,600,queue_haul,11.935234078056505,0.9999999989999999,11.867084759624657,11.935234078056508,12.012983300478757,"[274288.1060654328, 262.6227042515712, 258350.7037592793, 426.5662628350057]","[0.4885123755004387, 0.0002990629135457334, 0.5102691689238802, 0.0009193916621352966]","[0.4885123755004387, 0.00029906291354575175, 0.5102691689238802, 0.0009193916621352967]",0.9999999989999999,0.0,0.0,2.8539797666021007e-15,1.0,1.0,8.84375,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000004]"
coding,0.25,100,600,replay_only,11.935234078056506,0.999999999,11.867084759624653,11.935234078056506,12.012983300478757,"[281736.72849082417, 0.0, 251591.27031747124, 0.0]","[0.5035874792518178, 0.0, 0.49641251974818223, 0.0]","[0.5035874792518178, 0.0, 0.4964125197481824, 0.0]",0.9999999990000001,0.0,0.0,1.612671110475146e-15,1.0,1.0,4.15625,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000003]"
coding,0.25,100,1800,greedy,11.783767273168934,1.0,9.013501934503726,11.881731116254894,12.012983312491741,"[242125.971098816, 1398.5535863391374, 245885.89437068172, 3431.172479439894]","[0.4567263628293565, 0.001229499840265692, 0.4942824349319, 0.005709640341000954]","[0.4567263628293565, 0.0012294998402656917, 0.4942824349319001, 0.00601839720013108]",1.0,0.0,0.0,5.7924110138674225e-15,0.78125,1.0,9.46875,"[10.281412533838466, 11.935234089991742]","[0.7503133651347877, 1.0000000000000002]"
coding,0.25,100,1800,isolated_fastest,10.20052163876708,0.8524686251939624,8.894298801893695,10.17777403091269,11.5546787681556,"[238825.7736493781, 4589.027761075157, 217371.81470352545, 10960.793135637257]","[0.4097062823652769, 0.01828275394792524, 0.3915591307731403, 0.03483237809864794]","[0.4097062823652769, 0.021725729752145793, 0.3915591307731403, 0.03531391538813188]",0.8583805486387357,0.0,0.0,4.236838555773944e-14,0.25,1.0,11.0,"[8.929083669727463, 11.47989559910219]","[0.7456996416876511, 0.9618496761234991]"
coding,0.25,100,1800,kv_only,1.4476101059353306,0.12311078900861613,1.0928420286099554,1.4686665896627389,1.8674948776517732,"[0.0, 15013.181716043686, 0.0, 24386.280133572043]","[0.0, 0.047385073641350695, 0.0, 0.0764194488574948]","[0.0, 0.05361979609727168, 0.0, 0.08671394892444467]",0.13950895780245692,0.0,0.0,0.0,0.15625,1.0,11.0,"[1.0977637938476041, 1.8554086412170596]","[0.09098239674765725, 0.15545696397494646]"
coding,0.25,100,1800,queue_haul,11.935234078056505,0.9999999989999999,11.867084759624657,11.935234078056508,12.012983300478757,"[274288.1060654328, 297.1463671965863, 258350.7037592793, 392.0425998899902]","[0.4885123755004387, 0.0004563862569842117, 0.5102691689238802, 0.0007620683186968162]","[0.4885123755004387, 0.00045638625698423107, 0.5102691689238802, 0.0007620683186968173]",0.9999999989999999,0.0,0.0,2.8539797666021007e-15,1.0,1.0,9.78125,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000004]"
coding,0.25,100,1800,replay_only,11.935234078056506,0.999999999,11.867084759624653,11.935234078056506,12.012983300478757,"[281736.72849082417, 0.0, 251591.27031747124, 0.0]","[0.5035874792518178, 0.0, 0.49641251974818223, 0.0]","[0.5035874792518178, 0.0, 0.4964125197481824, 0.0]",0.9999999990000001,0.0,0.0,1.612671110475146e-15,1.0,1.0,4.15625,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000003]"
coding,0.25,100,3600,greedy,11.836951970133237,1.0,9.377128750271291,11.881731116254894,12.012983312491741,"[242125.971098816, 3368.3358437777347, 245885.89437068172, 5615.402096954604]","[0.4567263628293565, 0.0027116392490917933, 0.4942824349319, 0.010224446855246783]","[0.4567263628293565, 0.002864964015522081, 0.4942824349319001, 0.01022444685524679]",1.0,0.0,0.0,5.7924110138674225e-15,0.8125,1.0,10.25,"[10.467339608248615, 11.935234089991742]","[0.7805828499337425, 1.0000000000000002]"
coding,0.25,100,3600,isolated_fastest,10.703207202078476,0.9029194994652037,10.448401154341875,10.780174770873497,11.847645040311962,"[243230.0021071487, 9281.704077245598, 222505.24506613554, 16660.345010129637]","[0.42987790227446426, 0.03786819035892655, 0.3948878088116375, 0.05368986547632519]","[0.4298779022744642, 0.043164946787545656, 0.3948878088116375, 0.057320576553420495]",0.9117173697280001,0.0,0.0,7.936186819072333e-15,0.0,1.0,12.0,"[10.500135422947526, 11.770965764414287]","[0.8751342414344336, 0.986237146291024]"
coding,0.25,100,3600,kv_only,2.1343299508634535,0.18085220234576754,2.0868718354202764,2.148839494284807,2.33666422859559,"[0.0, 32416.421962377994, 0.0, 38149.80810971702]","[0.0, 0.07564412475011249, 0.0, 0.10586814080787253]","[0.0, 0.08513863174373312, 0.0, 0.1262410128032732]",0.21118176403783098,0.0,799.9543854425028,0.0,0.03125,1.0,12.0,"[2.0988574309472, 2.269049039848604]","[0.16686455220728566, 0.19577882407926914]"
coding,0.25,100,3600,queue_haul,11.935234078056505,0.9999999989999999,11.867084759624657,11.935234078056508,12.012983300478757,"[274288.1060654328, 288.5154514603329, 258350.7037592793, 400.67351562624407]","[0.4885123755004387, 0.00041705542112459374, 0.5102691689238802, 0.0008013991545564362]","[0.4885123755004387, 0.000417055421124612, 0.5102691689238802, 0.0008013991545564364]",0.9999999989999999,0.0,0.0,2.8539797666021007e-15,1.0,1.0,10.28125,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000004]"
coding,0.25,100,3600,replay_only,11.935234078056506,0.999999999,11.867084759624653,11.935234078056506,12.012983300478757,"[281736.72849082417, 0.0, 251591.27031747124, 0.0]","[0.5035874792518178, 0.0, 0.49641251974818223, 0.0]","[0.5035874792518178, 0.0, 0.4964125197481824, 0.0]",0.9999999990000001,0.0,0.0,1.612671110475146e-15,1.0,1.0,4.15625,"[11.935234078056501, 11.93523407805651]","[0.9999999989999997, 0.9999999990000003]"
coding,0.25,400,1,greedy,0.0,0.0,0.0,0.0,1.1650086903897237,"[5553.25, 0.0, 16471.2109375, 0.0]","[0.0035401278762929107, 0.0, 0.02047489752919233, 0.0]","[0.0035401278762929107, 0.0, 0.033384044657106114, 0.0]",0.0,0.0,0.0,0.0,0.75,1.0,1.0,"[0.0, 1.157468638303798]","[0.0, 0.09697913166817486]"
coding,0.25,400,1,isolated_fastest,0.0,0.0,0.0,0.0,0.8117193148859799,"[4451.985419509162, 0.0, 12014.37165183524, 0.0]","[0.00784818530394306, 0.0, 0.008596850061316897, 0.0]","[0.007848185303943059, 0.0, 0.029075986979455962, 0.0]",0.0,0.0,0.0,0.0,0.75,1.0,1.0,"[0.0, 0.794809454022922]","[0.0, 0.07400337951232755]"
coding,0.25,400,1,kv_only,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.0,1.0,1.0,"[0.0, 0.0]","[0.0, 0.0]"
coding,0.25,400,1,queue_haul,0.0,0.0,0.0,0.0,0.8117193148859799,"[4451.985419509162, 0.0, 12014.37165183524, 0.0]","[0.00784818530394306, 0.0, 0.008596850061316897, 0.0]","[0.007848185303943059, 0.0, 0.029075986979455962, 0.0]",0.0,0.0,0.0,0.0,0.75,1.0,1.0,"[0.0, 0.794809454022922]","[0.0, 0.07400337951232755]"
coding,0.25,400,1,replay_only,0.0,0.0,0.0,0.0,0.8117193148859799,"[4451.985419509162, 0.0, 12014.37165183524, 0.0]","[0.00784818530394306, 0.0, 0.008596850061316897, 0.0]","[0.007848185303943059, 0.0, 0.029075986979455962, 0.0]",0.0,0.0,0.0,0.0,0.75,1.0,1.0,"[0.0, 0.794809454022922]","[0.0, 0.07400337951232755]"
coding,0.25,400,3,greedy,3.2226513196654087,0.2553138892294268,1.7449730135040409,3.0458341271301643,6.286068328906288,"[48052.74637629655, 0.0, 107603.60624912762, 142.34442355581706]","[0.08749486004213677, 0.0, 0.21128725624370764, 0.0002547460768957799]","[0.09111145250369988, 0.0, 0.26918285988123386, 0.00036108175540080465]",0.37224096440839727,0.0,7.906462239159422,4616.732936390394,0.0,1.0,2.0,"[1.7528305592100946, 6.2657082237981525]","[0.146744608170994, 0.5249804285431717]"
coding,0.25,400,3,isolated_fastest,4.015763137490392,0.3277350042165463,1.414004065644462,3.91159399480891,4.833065726171852,"[58363.70071177505, 0.0, 101444.43403773333, 0.0]","[0.10446874515691353, 0.0, 0.18733879721418792, 0.0]","[0.2584696076591078, 0.0, 0.28700941580567674, 0.00018353761078976095]",0.5731219894822672,23763.20862913609,14243.517162667698,17162.075601982866,0.0,1.0,2.0,"[1.4203712710329486, 4.8330805062224815]","[0.11849627506459845, 0.4945370852935025]"
coding,0.25,400,3,kv_only,0.016127325129989434,0.0013512365998345154,0.005470929373920388,0.01611947628185588,0.02998674575954046,"[0.0, 0.0, 0.0, 383.3983012320471]","[0.0, 0.0, 0.0, 0.001432004712765966]","[0.0, 0.0, 0.0, 0.0017591800766899419]",0.001697657065682087,0.0,43.87128126952557,1.1115877072806993e-05,0.0,1.0,2.0,"[0.005476022130153568, 0.029792668559276224]","[0.000458811455968465, 0.002496194782747668]"
coding,0.25,400,3,queue_haul,4.157447125265351,0.3079893360288315,1.2916185635991029,3.676388738192755,5.8064933080416115,"[68066.97335722737, 232.58546825503947, 96799.34805776719, 9.330319268726261e-05]","[0.09407237902983162, 0.0005066416169249477, 0.19792355641676324, 3.9975913682121487e-10]","[0.24400641297408013, 0.0007063599201427436, 0.30864331361402614, 1.4213658198087637e-09]",0.58262466650535,11792.778003268215,14295.332105012541,17052.235876865278,0.0,1.0,2.0,"[1.435189781040386, 4.83213032665503]","[0.10539250118865359, 0.4944591800620453]"
coding,0.25,400,3,replay_only,4.15404422096658,0.3060608372194437,1.419269315022249,3.6535024592912255,5.776719972421561,"[69076.88916819723, 0.0, 96709.7431341918, 0.0]","[0.09476314542241514, 0.0, 0.19824306681805254, 0.0]","[0.2432951065398299, 0.0, 0.3097414024632715, 0.0]",0.5824422507012554,11576.249960603236,14247.920959051517,17094.61968699018,0.0,1.0,2.0,"[1.5010564698668263, 4.833143383161937]","[0.11135387546358497, 0.4945423534724777]"
coding,0.25,400,10,greedy,7.460407322272364,0.6314521746007049,3.0570895029673535,7.526316118682047,10.74780269320516,"[149543.4856523487, 91.4375, 159920.53374204796, 230.60277442753872]","[0.2858755515720103, 0.00014320647981637744, 0.3127560484379517, 0.0005513367289579406]","[0.30958499880174484, 0.00014320647981637744, 0.3130862367179124, 0.0012676654743710445]",0.6623284199170916,39721.91697104074,8.074038635891668,10798.598867774072,0.0,1.0,4.0,"[3.070855458263605, 10.673518095414472]","[0.2572932742759242, 0.9006301161746827]"
coding,0.25,400,10,isolated_fastest,7.398668583746111,0.6346834972173886,5.6645534296640765,7.577346299352321,10.02594327887339,"[177034.5244996834, 0.0007505843919317528, 201056.82162827183, 605.2009567744593]","[0.25636838290021907, 1.2832028107869225e-09, 0.3861761913082252, 0.0013000123905984502]","[0.2927707661947254, 2.249999448408704e-09, 0.39817216818658596, 0.0019251069576662558]",0.6557663128445256,23789.805400196776,6.632029925577338,34090.81114180363,0.0,1.0,4.0,"[5.694292356369677, 9.961054557067948]","[0.473904606902379, 0.8346036989978026]"
coding,0.25,400,10,kv_only,0.045537199247677976,0.003815249270493517,0.030462536987074545,0.045514702609146335,0.0738766610857706,"[0.0, 798.9483748716087, 0.0, 980.602425898698]","[0.0, 0.0017637508394574588, 0.0, 0.002327166539491996]","[0.0, 0.0019356196189392303, 0.0, 0.0028875368391564765]",0.00476055037058009,0.0,15.944698173461738,0.0,0.0,1.0,4.0,"[0.031213207496250225, 0.07339839598811203]","[0.0025468008951363853, 0.006150295486024603]"
coding,0.25,400,10,queue_haul,11.444698959878831,0.9607944931713235,11.077097331354816,11.45683670398795,12.008095118723269,"[249538.9172245353, 0.8690419160889125, 260363.30293681714, 136.58615236803533]","[0.4477827015482172, 9.371063743535815e-07, 0.513155577463981, 0.0004765778092969908]","[0.466212237091822, 2.4232188092720046e-06, 0.5283119164285431, 0.0012279905912745124]",0.9972240510647072,201530.1171757462,80.25604560871884,79922.61574709036,0.0,1.0,3.5,"[11.126998100874777, 11.931348671525287]","[0.93179931009019, 0.999703735191024]"
coding,0.25,400,10,replay_only,11.643116785709791,0.962202248568873,11.088273803671486,11.558919555299896,11.974017023517717,"[239400.6521381496, 0.0, 273891.0800200509, 0.0]","[0.4503696143633229, 0.0, 0.5174059948621028, 0.0]","[0.46726212914516524, 0.0, 0.5283115538566284, 0.0]",0.9971661578846558,204642.774566401,59.543508059150604,79976.20639505802,0.0,1.0,3.5,"[11.09430354509128, 11.932351486497733]","[0.9290369774120752, 0.999999999]"
