source_id,instance_id,model_name,trajectory_available,trajectory_length,final_success_available,final_success,patch_available,eval_log_available,category,subcategory,raw_path_or_dataset_index,parse_status,parse_error
hermes:glm-5.1:251a81d9-b04d-4633-a039-aa40a2c3ce97,251a81d9-b04d-4633-a039-aa40a2c3ce97,glm-5.1,True,9,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2400,ok,
hermes:glm-5.1:25365523-165f-4925-95e6-42fe033bd00f,25365523-165f-4925-95e6-42fe033bd00f,glm-5.1,True,27,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:169,ok,
hermes:glm-5.1:2537046e-9f1c-4b81-9999-8445df4d756d,2537046e-9f1c-4b81-9999-8445df4d756d,glm-5.1,True,25,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:550,ok,
hermes:glm-5.1:25473f62-2667-4c5f-a51e-d03a3663ff33,25473f62-2667-4c5f-a51e-d03a3663ff33,glm-5.1,True,13,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2425,ok,
hermes:glm-5.1:2557bfca-c444-4507-8297-0b5293fadbc1,2557bfca-c444-4507-8297-0b5293fadbc1,glm-5.1,True,25,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2269,ok,
hermes:glm-5.1:255b9fda-eb2d-495e-a6b8-600ee4d647c1,255b9fda-eb2d-495e-a6b8-600ee4d647c1,glm-5.1,True,10,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:603,ok,
hermes:glm-5.1:25bd181b-6207-4660-8e3b-617d6a40d94c,25bd181b-6207-4660-8e3b-617d6a40d94c,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1101,ok,
hermes:glm-5.1:25d26495-6281-40ec-b03f-6e31096f9245,25d26495-6281-40ec-b03f-6e31096f9245,glm-5.1,True,17,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:939,ok,
hermes:glm-5.1:25e66a61-b9d2-4055-adbc-4df06963a541,25e66a61-b9d2-4055-adbc-4df06963a541,glm-5.1,True,25,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1972,ok,
hermes:glm-5.1:2627f98e-cd13-4aec-b869-e73e1d702f98,2627f98e-cd13-4aec-b869-e73e1d702f98,glm-5.1,True,21,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:836,ok,
hermes:glm-5.1:262d18e9-46bd-4023-a243-6f26b4576d2c,262d18e9-46bd-4023-a243-6f26b4576d2c,glm-5.1,True,21,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1266,ok,
hermes:glm-5.1:2649e90f-d2e6-44e4-9345-9709e9f010f9,2649e90f-d2e6-44e4-9345-9709e9f010f9,glm-5.1,True,9,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2932,ok,
hermes:glm-5.1:267a3ad5-280c-44b1-bb42-9ebbc1cd8b35,267a3ad5-280c-44b1-bb42-9ebbc1cd8b35,glm-5.1,True,19,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:477,ok,
hermes:glm-5.1:2681443b-d87c-4f52-ac16-f2fdddb1262d,2681443b-d87c-4f52-ac16-f2fdddb1262d,glm-5.1,True,16,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1709,ok,
hermes:glm-5.1:26afbc54-1044-44e4-afc5-900a9b171539,26afbc54-1044-44e4-afc5-900a9b171539,glm-5.1,True,23,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1349,ok,
hermes:glm-5.1:26ebf64f-056d-4f17-9a12-fbac38ec91a6,26ebf64f-056d-4f17-9a12-fbac38ec91a6,glm-5.1,True,15,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2711,ok,
hermes:glm-5.1:2706d3b8-9303-4f3c-ab0b-b022d52b8872,2706d3b8-9303-4f3c-ab0b-b022d52b8872,glm-5.1,True,27,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2657,ok,
hermes:glm-5.1:2713ab88-98cf-4367-b859-4f93e9af1baa,2713ab88-98cf-4367-b859-4f93e9af1baa,glm-5.1,True,25,False,,False,False,File Operations,File Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1379,ok,
hermes:glm-5.1:273a7f03-7328-4eac-98c7-e6e000e1a5d8,273a7f03-7328-4eac-98c7-e6e000e1a5d8,glm-5.1,True,20,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2867,ok,
hermes:glm-5.1:2745624e-390f-4e64-9678-481d9edffbaa,2745624e-390f-4e64-9678-481d9edffbaa,glm-5.1,True,27,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1185,ok,
hermes:glm-5.1:2750e309-7ee1-4828-8534-3f7d258b2b5c,2750e309-7ee1-4828-8534-3f7d258b2b5c,glm-5.1,True,18,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1422,ok,
hermes:glm-5.1:2753cbc5-4b6e-4f41-883f-c1501b65d7c6,2753cbc5-4b6e-4f41-883f-c1501b65d7c6,glm-5.1,True,10,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1011,ok,
hermes:glm-5.1:27ab9a0b-26d8-4a69-b289-b832ff0d04d8,27ab9a0b-26d8-4a69-b289-b832ff0d04d8,glm-5.1,True,9,False,,False,False,File Operations,File Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1695,ok,
hermes:glm-5.1:27b1c00a-806b-45e2-b020-4648bc379bd6,27b1c00a-806b-45e2-b020-4648bc379bd6,glm-5.1,True,27,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2783,ok,
hermes:glm-5.1:27b50a07-7c33-44ca-8637-9f75494a17ad,27b50a07-7c33-44ca-8637-9f75494a17ad,glm-5.1,True,20,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:289,ok,
hermes:glm-5.1:27b866af-463f-4a3a-a3dd-8e9ca13027d0,27b866af-463f-4a3a-a3dd-8e9ca13027d0,glm-5.1,True,16,False,,False,False,Scheduling,Cron Jobs,lambda/hermes-agent-reasoning-traces:glm-5.1:train:54,ok,
hermes:glm-5.1:27c3cf80-654c-4e86-93c2-56a7ee5b07bd,27c3cf80-654c-4e86-93c2-56a7ee5b07bd,glm-5.1,True,10,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1932,ok,
hermes:glm-5.1:27c3e9b9-d137-4e78-853a-9c8876010163,27c3e9b9-d137-4e78-853a-9c8876010163,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2052,ok,
hermes:glm-5.1:27d3a80b-00f5-42e3-bf51-94789a784027,27d3a80b-00f5-42e3-bf51-94789a784027,glm-5.1,True,25,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2279,ok,
hermes:glm-5.1:27f6b0b2-f465-400a-9fff-8f359f0c4106,27f6b0b2-f465-400a-9fff-8f359f0c4106,glm-5.1,True,27,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:470,ok,
hermes:glm-5.1:27f74d86-48cb-4883-bd43-a1057d368e4a,27f74d86-48cb-4883-bd43-a1057d368e4a,glm-5.1,True,9,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1052,ok,
hermes:glm-5.1:2857992e-078b-4def-8611-c5dab5083e7a,2857992e-078b-4def-8611-c5dab5083e7a,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1910,ok,
hermes:glm-5.1:2882eee8-9b1e-4c87-bce2-c2bc290f04df,2882eee8-9b1e-4c87-bce2-c2bc290f04df,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2311,ok,
hermes:glm-5.1:28f87bf4-b47e-4c3c-a18b-3d71e3b0cc15,28f87bf4-b47e-4c3c-a18b-3d71e3b0cc15,glm-5.1,True,24,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:387,ok,
hermes:glm-5.1:28fc80db-cfc6-4dca-943d-ad52fddaaff1,28fc80db-cfc6-4dca-943d-ad52fddaaff1,glm-5.1,True,16,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:245,ok,
hermes:glm-5.1:29025d5f-acd6-4fbb-ba69-b34372e629ad,29025d5f-acd6-4fbb-ba69-b34372e629ad,glm-5.1,True,23,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1310,ok,
hermes:glm-5.1:29097737-7a17-4aff-98dd-da4808575962,29097737-7a17-4aff-98dd-da4808575962,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:161,ok,
hermes:glm-5.1:292f0b6f-631e-464b-b5fc-790dd6b0ba47,292f0b6f-631e-464b-b5fc-790dd6b0ba47,glm-5.1,True,16,False,,False,False,Agent Tools,Background Processes,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1716,ok,
hermes:glm-5.1:2958b260-a46f-49ea-a5a5-24fd731c7438,2958b260-a46f-49ea-a5a5-24fd731c7438,glm-5.1,True,16,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2195,ok,
hermes:glm-5.1:2972eff0-62d9-4e21-9223-5356398abd6b,2972eff0-62d9-4e21-9223-5356398abd6b,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2186,ok,
hermes:glm-5.1:2986bb0f-08fb-4dbe-a24b-492f6ce452a1,2986bb0f-08fb-4dbe-a24b-492f6ce452a1,glm-5.1,True,16,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2478,ok,
hermes:glm-5.1:2992310c-0c44-4ed4-94c8-9412e4e95276,2992310c-0c44-4ed4-94c8-9412e4e95276,glm-5.1,True,31,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2238,ok,
hermes:glm-5.1:29a722f1-e9bb-413f-b984-1576caac2153,29a722f1-e9bb-413f-b984-1576caac2153,glm-5.1,True,10,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:323,ok,
hermes:glm-5.1:29f235b1-b726-4168-ac18-feb31c137e70,29f235b1-b726-4168-ac18-feb31c137e70,glm-5.1,True,29,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1688,ok,
hermes:glm-5.1:29fbb4cf-d1ef-4bff-91dc-9df00af3d018,29fbb4cf-d1ef-4bff-91dc-9df00af3d018,glm-5.1,True,22,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2919,ok,
hermes:glm-5.1:2a1f7855-c4cd-4317-b470-92dd701174b4,2a1f7855-c4cd-4317-b470-92dd701174b4,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2361,ok,
hermes:glm-5.1:2a40aeff-d77f-446e-960d-96a2b8aff482,2a40aeff-d77f-446e-960d-96a2b8aff482,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1062,ok,
hermes:glm-5.1:2a45d7b0-addc-45eb-82bc-1869c2e69124,2a45d7b0-addc-45eb-82bc-1869c2e69124,glm-5.1,True,18,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:316,ok,
hermes:glm-5.1:2a67f7a3-d8dd-4ef2-8db2-28e415f7b7d6,2a67f7a3-d8dd-4ef2-8db2-28e415f7b7d6,glm-5.1,True,25,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1207,ok,
hermes:glm-5.1:2a68b399-fe87-4978-947f-6b54720735e6,2a68b399-fe87-4978-947f-6b54720735e6,glm-5.1,True,16,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2819,ok,
hermes:glm-5.1:2a929771-3dcd-4b91-935e-d550f18987d2,2a929771-3dcd-4b91-935e-d550f18987d2,glm-5.1,True,21,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1414,ok,
hermes:glm-5.1:2a9eed4a-b5d5-488b-9c0f-071f48588e5e,2a9eed4a-b5d5-488b-9c0f-071f48588e5e,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:299,ok,
hermes:glm-5.1:2ac0594f-1e23-4004-b8cc-204657ab07a4,2ac0594f-1e23-4004-b8cc-204657ab07a4,glm-5.1,True,14,False,,False,False,Scheduling,Cron Jobs,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1549,ok,
hermes:glm-5.1:2ac9fec0-cc0e-4c4b-9d2e-ed8b7f3b741b,2ac9fec0-cc0e-4c4b-9d2e-ed8b7f3b741b,glm-5.1,True,10,False,,False,False,Multi-Tool,Multi-Tool Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:209,ok,
hermes:glm-5.1:2ae440c2-75ec-4767-8b68-c1eff225cc39,2ae440c2-75ec-4767-8b68-c1eff225cc39,glm-5.1,True,22,False,,False,False,Planning & Organization,Planning Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1031,ok,
hermes:glm-5.1:2afefbf0-2218-4d36-a4df-bac59e837690,2afefbf0-2218-4d36-a4df-bac59e837690,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2467,ok,
hermes:glm-5.1:2b14bdde-0720-4fb9-abf4-3ff4147b4030,2b14bdde-0720-4fb9-abf4-3ff4147b4030,glm-5.1,True,25,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1467,ok,
hermes:glm-5.1:2b1fc3a6-b7dc-4895-89c7-91ab930664ca,2b1fc3a6-b7dc-4895-89c7-91ab930664ca,glm-5.1,True,18,False,,False,False,File Operations,File Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:424,ok,
hermes:glm-5.1:2b35f83c-6331-433a-9dc1-936dc09a0cdb,2b35f83c-6331-433a-9dc1-936dc09a0cdb,glm-5.1,True,29,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2677,ok,
hermes:glm-5.1:2b4daad5-f7b1-4899-927a-bc0ceb846ca1,2b4daad5-f7b1-4899-927a-bc0ceb846ca1,glm-5.1,True,20,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:363,ok,
hermes:glm-5.1:2b5fac62-5f24-472f-820c-68c5371f37b9,2b5fac62-5f24-472f-820c-68c5371f37b9,glm-5.1,True,18,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1865,ok,
hermes:glm-5.1:2b7c54ea-59e2-48bc-8cdc-bc63375174cd,2b7c54ea-59e2-48bc-8cdc-bc63375174cd,glm-5.1,True,27,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1824,ok,
hermes:glm-5.1:2b7e798d-f422-4db7-9f04-2c7cd766457c,2b7e798d-f422-4db7-9f04-2c7cd766457c,glm-5.1,True,20,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1759,ok,
hermes:glm-5.1:2b824ae5-9aa8-4d92-8996-74252aecd899,2b824ae5-9aa8-4d92-8996-74252aecd899,glm-5.1,True,29,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2722,ok,
hermes:glm-5.1:2b8c199a-2fc5-404a-a92d-d00ccd27ab81,2b8c199a-2fc5-404a-a92d-d00ccd27ab81,glm-5.1,True,21,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1799,ok,
hermes:glm-5.1:2bb0cb11-cd4f-4640-a870-105c02f1e249,2bb0cb11-cd4f-4640-a870-105c02f1e249,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1188,ok,
hermes:glm-5.1:2bbde115-1a8e-4a3a-9a6c-7adabfe3ca24,2bbde115-1a8e-4a3a-9a6c-7adabfe3ca24,glm-5.1,True,18,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:409,ok,
hermes:glm-5.1:2bd5c42b-2299-4e03-bf87-88319b5f71de,2bd5c42b-2299-4e03-bf87-88319b5f71de,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1018,ok,
hermes:glm-5.1:2be40467-5cb0-4239-aed4-7b74ca49ea7f,2be40467-5cb0-4239-aed4-7b74ca49ea7f,glm-5.1,True,17,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1409,ok,
hermes:glm-5.1:2bf531ec-9da3-4a32-ba05-49912c24f30a,2bf531ec-9da3-4a32-ba05-49912c24f30a,glm-5.1,True,16,False,,False,False,Scheduling,Cron Jobs,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2427,ok,
hermes:glm-5.1:2c0842f3-1989-4e2d-9df4-0bd6f87c340c,2c0842f3-1989-4e2d-9df4-0bd6f87c340c,glm-5.1,True,16,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2220,ok,
hermes:glm-5.1:2c11e613-4a0e-44d5-9282-d70cb77ecf2f,2c11e613-4a0e-44d5-9282-d70cb77ecf2f,glm-5.1,True,25,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2689,ok,
hermes:glm-5.1:2c20a79c-9801-4b86-834b-1c380a5ea81e,2c20a79c-9801-4b86-834b-1c380a5ea81e,glm-5.1,True,16,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1715,ok,
hermes:glm-5.1:2c276202-89e6-4550-881d-82a0858f06ce,2c276202-89e6-4550-881d-82a0858f06ce,glm-5.1,True,25,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2877,ok,
hermes:glm-5.1:2c449452-104a-4f50-b16e-5e98c7439a68,2c449452-104a-4f50-b16e-5e98c7439a68,glm-5.1,True,18,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2969,ok,
hermes:glm-5.1:2c4c82f8-16d3-478d-abef-a7add4fb455f,2c4c82f8-16d3-478d-abef-a7add4fb455f,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1769,ok,
hermes:glm-5.1:2c56c3d7-5539-4752-80ed-2e88b0873285,2c56c3d7-5539-4752-80ed-2e88b0873285,glm-5.1,True,23,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2614,ok,
hermes:glm-5.1:2c5eb479-9612-4329-b192-ce184044aa85,2c5eb479-9612-4329-b192-ce184044aa85,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:259,ok,
hermes:glm-5.1:2c669690-38a8-4f91-a9c0-cd646b345afc,2c669690-38a8-4f91-a9c0-cd646b345afc,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2025,ok,
hermes:glm-5.1:2c6f933a-cdaa-4db0-b024-98a3d13431cf,2c6f933a-cdaa-4db0-b024-98a3d13431cf,glm-5.1,True,14,False,,False,False,Browser Automation,Browser Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2596,ok,
hermes:glm-5.1:2c7589ff-a122-4514-b4db-7b004fc75b81,2c7589ff-a122-4514-b4db-7b004fc75b81,glm-5.1,True,16,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2335,ok,
hermes:glm-5.1:2c7adeb3-154f-40cc-8d2c-2d5f34a11686,2c7adeb3-154f-40cc-8d2c-2d5f34a11686,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:853,ok,
hermes:glm-5.1:2c95848c-1170-43f3-bd12-96f7553fb42a,2c95848c-1170-43f3-bd12-96f7553fb42a,glm-5.1,True,23,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:119,ok,
hermes:glm-5.1:2cbba16c-d6c7-4aab-8936-6c3ec7d87f7b,2cbba16c-d6c7-4aab-8936-6c3ec7d87f7b,glm-5.1,True,20,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1849,ok,
hermes:glm-5.1:2cd8322f-d85c-4e68-966d-d3cac0a344ed,2cd8322f-d85c-4e68-966d-d3cac0a344ed,glm-5.1,True,27,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:574,ok,
hermes:glm-5.1:2cdd8585-f333-4bf2-95aa-baa7eb319af5,2cdd8585-f333-4bf2-95aa-baa7eb319af5,glm-5.1,True,20,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1868,ok,
hermes:glm-5.1:2cdfee80-5b4b-4b95-ae28-2018812f0d85,2cdfee80-5b4b-4b95-ae28-2018812f0d85,glm-5.1,True,23,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1504,ok,
hermes:glm-5.1:2cf9ed67-7508-4c86-af72-ed99d742c9a3,2cf9ed67-7508-4c86-af72-ed99d742c9a3,glm-5.1,True,18,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:956,ok,
hermes:glm-5.1:2d090ced-44d7-4205-ac37-3e7955b71cf0,2d090ced-44d7-4205-ac37-3e7955b71cf0,glm-5.1,True,33,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:306,ok,
hermes:glm-5.1:2d1645b5-29cb-414c-9099-c68ab77ab9a5,2d1645b5-29cb-414c-9099-c68ab77ab9a5,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1335,ok,
hermes:glm-5.1:2d28866d-e7a7-47e7-914c-02b9933bc589,2d28866d-e7a7-47e7-914c-02b9933bc589,glm-5.1,True,25,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2436,ok,
hermes:glm-5.1:2d29a833-fa50-4efa-9e9e-2587a178d1c5,2d29a833-fa50-4efa-9e9e-2587a178d1c5,glm-5.1,True,21,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:2411,ok,
hermes:glm-5.1:2d2b220c-d7f8-4da8-a89f-38da8c2ae97f,2d2b220c-d7f8-4da8-a89f-38da8c2ae97f,glm-5.1,True,15,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:284,ok,
hermes:glm-5.1:2d2fc699-80de-4483-a582-36ec332e51ca,2d2fc699-80de-4483-a582-36ec332e51ca,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1961,ok,
hermes:glm-5.1:2d4ea55e-e601-4b29-b15b-1fbea402c986,2d4ea55e-e601-4b29-b15b-1fbea402c986,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1028,ok,
hermes:glm-5.1:2d4fca0f-7ce5-4dc1-b5d3-d847d3e92603,2d4fca0f-7ce5-4dc1-b5d3-d847d3e92603,glm-5.1,True,16,False,,False,False,Scheduling,Cron Jobs,lambda/hermes-agent-reasoning-traces:glm-5.1:train:707,ok,
hermes:glm-5.1:2d8b58c5-29d9-4b24-940f-066fd13790dc,2d8b58c5-29d9-4b24-940f-066fd13790dc,glm-5.1,True,25,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:781,ok,
hermes:glm-5.1:2d92502b-7ca5-4ced-9e18-bf343626a60e,2d92502b-7ca5-4ced-9e18-bf343626a60e,glm-5.1,True,31,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:151,ok,
hermes:glm-5.1:2d9c239c-56f4-4a59-9c67-8916ec98b482,2d9c239c-56f4-4a59-9c67-8916ec98b482,glm-5.1,True,22,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:274,ok,
hermes:glm-5.1:2da852ea-3fbc-4f2c-bebf-cde95211f88f,2da852ea-3fbc-4f2c-bebf-cde95211f88f,glm-5.1,True,14,False,,False,False,Planning & Organization,Planning Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:913,ok,
hermes:glm-5.1:2dd792d3-117f-4281-8312-154d0cb7725a,2dd792d3-117f-4281-8312-154d0cb7725a,glm-5.1,True,12,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:908,ok,
hermes:glm-5.1:2de7df1f-b446-4e44-8c0b-cabe987e4bfa,2de7df1f-b446-4e44-8c0b-cabe987e4bfa,glm-5.1,True,21,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:1953,ok,
hermes:glm-5.1:2dec243a-a465-4239-8716-9d52721a7300,2dec243a-a465-4239-8716-9d52721a7300,glm-5.1,True,14,False,,False,False,Terminal & Coding,Terminal Tasks,lambda/hermes-agent-reasoning-traces:glm-5.1:train:510,ok,
