timestamp, uuid, power.draw [W], power.limit [W], utilization.gpu [%], memory.used [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 17:56:09.530, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.59 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:10.030, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.64 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:10.531, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.50 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:11.031, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.50 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:11.532, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.39 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:12.032, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 99.88 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:12.532, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.66 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:13.033, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.30 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:13.533, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.52 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:14.034, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.51 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:14.534, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.32 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:15.034, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.20 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:15.535, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.39 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:16.035, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.39 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:16.535, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.39 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:17.036, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.39 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:17.537, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.30 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:18.037, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.44 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:18.538, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.39 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:19.040, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.42 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:19.541, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.22 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:20.042, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.30 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:20.542, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.20 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:21.043, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.40 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:21.543, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:22.044, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:22.544, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:23.045, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.43 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:23.545, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.29 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:24.046, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:24.546, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.29 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:25.047, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:25.547, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.38 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:26.047, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:26.548, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.20 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:27.048, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.09 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:27.548, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:28.049, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.45 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:28.549, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.19 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:29.049, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.11 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:29.550, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:30.050, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.26 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:30.551, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:31.051, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:31.551, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:32.052, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:32.552, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:33.052, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:33.553, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.22 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:34.053, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:34.554, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.02 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:35.055, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.29 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:35.555, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.19 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:36.055, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.07 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:36.556, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:37.056, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:37.556, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:38.057, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:38.557, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.32 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:39.058, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:39.558, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:40.058, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:40.559, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:41.059, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:41.559, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:42.060, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.08 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:42.560, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.06 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:43.061, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:43.561, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.36 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:44.061, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:44.562, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:45.062, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:45.562, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:46.063, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.09 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:46.563, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:47.064, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.20 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:47.564, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:48.064, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.09 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:48.565, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:49.065, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:49.566, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.91 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:50.066, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.06 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:50.566, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.96 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:51.067, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.19 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:51.567, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:52.067, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.86 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:52.568, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.06 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:53.068, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:53.569, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:54.069, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:54.569, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:55.070, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.97 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:55.570, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:56.071, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:56.571, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:57.071, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.07 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:57.572, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:58.072, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.02 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:58.572, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.91 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:59.073, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:56:59.573, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.94 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:00.074, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:00.575, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:01.075, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:01.576, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:02.076, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:02.576, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.91 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:03.077, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.80 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:03.577, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.71 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:04.078, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:04.578, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.99 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:05.079, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:05.579, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:06.079, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:06.580, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:07.080, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:07.580, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.04 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:08.081, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.92 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:08.581, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.97 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:09.082, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.89 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:09.583, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:10.083, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:10.583, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:11.084, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:11.584, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.74 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:12.084, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:12.585, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.80 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:13.085, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.91 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:13.586, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:14.086, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.74 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:14.586, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.80 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:15.087, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:15.587, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:16.087, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:16.588, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:17.088, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:17.588, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:18.089, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.66 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:18.589, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.77 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:19.090, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.70 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:19.590, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:20.090, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:20.591, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:21.091, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:21.591, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.80 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:22.092, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.74 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:22.592, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.75 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:23.093, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:23.593, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:24.093, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:24.594, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.75 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:25.094, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:25.595, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.41 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:26.095, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.71 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:26.595, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.77 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:57:27.096, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
