workload,seed,arm,rate_slot,width,trace_id,requires_separate_source,episode,rate,incoming_session_rps,kind,session,context_hash,context_tokens,generation,time_s,source_request_executing,in_flight_request,source_decode_observed,actual_context_growth_tokens,reset_since_snapshot,source_port,destination_port,validation,request_id,phase,status,found_keys,total_keys,retained_tokens,queried_tokens,l1_cached_tokens,l2_retrieved_tokens,cached_tokens,probe,cohort,error
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,0,ecf9f3f6256be783e49cdef9500fdb643e2cd44e678aebb96a5dcd7592f00cdd,,,158.295739994,,,,,,,,,cmpl-83b3158024edf575,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,5,c8464613642d7419ea47550d11330924f957b5dd907216565260bb0ebb0c61d6,,,164.291632511,,,,,,,,,cmpl-91306884a8076312,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,6,6fdda01eae1c2156147ab3b6e3ba22785bf9af1f2578f64cfa55e2e471be61f3,,,164.333782565,,,,,,,,,cmpl-94e075b4545218dd,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,7,0eeb5206b6837bbd5adac5a784e25c697feec3b974a1c934ebfc01017e09dddb,,,164.953641804,,,,,,,,,cmpl-a084c9e2d0dab81f,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,2,29c912ab1ee684573058647d1dcef86ad34a601a3be59cbc7bd8950851761d4a,,,166.652780123,,,,,,,,,cmpl-907cdc574f2c2312,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,4,e80ebf9d8b014498aa6c1ccf3bede28ba13234f4902606ccb5aaf4a342d8bac2,,,169.09710192,,,,,,,,,cmpl-9fbeae855cc5b9c9,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,3,fe6427006e9addb29e5483951bbfdc7b80364f2f58bde0924eed47757e57ca88,,,175.49591412,,,,,,,,,cmpl-a5f6c09f40bfd47d,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,0,9148657a0c952e35e901a9d805bf2d2f919ee1b2178fe73b0af079eed2e6b80e,,,176.359576238,,,,,,,,,cmpl-b819372d2ae1f435,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,6,452d1ed6a4fa6652b5ca9ff780c6da44d1c3d5b60d654a8e33d86dda1fad15df,,,186.957807563,,,,,,,,,cmpl-9c8eabaee5ef81b2,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,7,16715e1d40289e495e357c6b7e700d902fb656d05695103f8d2b8d0708aa538e,,,188.210591285,,,,,,,,,cmpl-873a182afe0382e6,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,5,f174bf2602653103edf1bf06931d7121e000772019593a59fed6c8992b47c637,,,189.392335974,,,,,,,,,cmpl-900b5de95b0cc445,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,2,56b758bdb3280f98875ae01453a705f170f5e640e58bf1902fd7bee1d08ecc25,,,189.875377845,,,,,,,,,cmpl-8580a7f8fa3fa640,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,4,4af7e9c644eb481615bfd699f5ecf0e30193e9c6d0cc32793d46ee5491000842,,,190.073983726,,,,,,,,,cmpl-87207c19ca6f905c,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,3,5aaa4f569c4ed8ec127a9a6285b55efddbf7f84719bb276f6f172839ddef721c,,,198.068644693,,,,,,,,,cmpl-86cf47bb74f8874f,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,0,f69e55828f607f091e4415ab78d8595e280ffa978da271435ceab5c666920f69,,,198.482295221,,,,,,,,,cmpl-9cef886d28d8892e,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,6,32e85fa45237559c7f2eed76edfc3b671c60a3693135ed231534d81de4d7404c,,,209.678488414,,,,,,,,,cmpl-bcea260130631ff7,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,5,3ff9b3c88ac690d1db5aac90bd45b6a92a7d259e01cbab4421b0e591611c6476,,,211.224171784,,,,,,,,,cmpl-88a75e58b7f6cfef,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,4,a51a84f9e46e52c2df17b3255f7198972cf03d521fbf541179a02f76d41d011c,,,211.437410062,,,,,,,,,cmpl-aa75fb62ff5b2f40,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,7,dc0424566681d3b46f05963d5dbe218228713c72ebc5a2389d5388e6df24ddb6,,,212.520646159,,,,,,,,,cmpl-aaf53fc8fdd767a6,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,2,f8cc7c7e7643f1e44f146877b5fa4b3c8944d15fe4e116a3860480d172e418bf,,,214.053403073,,,,,,,,,cmpl-86ddb18d78fb91bb,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,1,e137a1158908c43df9bb7fbf15f4cb3aa118160c659947987c1220099f30878f,,,215.087583536,,,,,,,,,cmpl-8db6185ae8b0bc35,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,1,3ba50775c8b6e72ae0772b1a6a3279cefd32fa58297152620035838fae308603,,,215.723240196,,,,,,,,,cmpl-b37be7b3baa5cfbf,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,3,2065a19ab11fe88d539389a16fa935eb6ca8b34a76001b7792eccd1a964c6240,,,221.439111748,,,,,,,,,cmpl-833b3997f803ede9,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,0,b0b59c26a84e0458dcf08b0eb0e6ffbecc4dcebfa299a54b516c7b2a91dc0bea,,,222.83992436,,,,,,,,,cmpl-bca9d4f3f32b76b2,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,1,6ceb112406e188200e4d4bfd468280b0ec8f5d6a46b44f4d5fdec1f4ac76db41,,,225.227193813,,,,,,,,,cmpl-93462f67586bd434,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,6,2014f7b172402fc6a7dbe7f42cbd86b533d65b870e582e68cc16354e5b26523b,,,232.21264109,,,,,,,,,cmpl-9039ced511317848,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,5,edbbaa2677584d1921f0532b481d15d95e9246db0b0b190a8065503169b5db30,,,232.730615307,,,,,,,,,cmpl-8168186636bf3064,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,7,305cae06147b2527d09f04685cbb31a155bcc61a01da83effc39dafcd9b42edf,,,233.531338664,,,,,,,,,cmpl-9129fd37f23be01e,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,4,f0a610a90e3738cb16e3215c626ca063ce583c7fcb4a5ea8faff2fc4039de6a5,,,234.439590421,,,,,,,,,cmpl-8c186ef0ea6d4678,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,2,78529813927e24025ce6fbfe08a7264d7543c9d37a36030d118427a56b45abe2,,,235.289943415,,,,,,,,,cmpl-aa1ce689afea1a19,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,0,19d8230f59e64fe13085cbe2849df4db3608ef8e7c5e23e974004e50a1308e8a,,,245.766660578,,,,,,,,,cmpl-a38ce871a3c61251,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,3,b636d00b413b60863412eb345ce49c7d50415262e8071d631e3fd8b7180601bf,,,246.10463223,,,,,,,,,cmpl-a2252e5eb47d0b81,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,1,87b9987a4bccb8cf9933c3e8111b7dd48202acd4dc72769b71a43c8ebd1594da,,,247.718664031,,,,,,,,,cmpl-8262f3e4eb296444,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,5,93f02c95e0a746adc74c2ed664bd9dd2b8bbd8e0c1be88dcf98549b605f93436,,,254.728709561,,,,,,,,,cmpl-bd9502356fc940a8,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,6,a6c07d15a52b594a12e7a948e220eea662266053648dde48abc23309e1d724eb,,,256.340919815,,,,,,,,,cmpl-b6e7a66ea208bedd,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,4,d86eaa9e8e4dc5d1a6143bce46caf1135fc91db74bb9a793df28ebee620e1c0c,,,256.92829328,,,,,,,,,cmpl-915a1575513d70ae,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,7,d89807a5c2d2a77ff28c1931dd0a016636bd8542c9feef5890b9e4f5c8f42712,,,257.720331223,,,,,,,,,cmpl-94178d57c0f889a7,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,2,53343f2df3a573fea710975cd099d39aaabcc80d276ca20c7e80433650d0e2bd,,,258.831927221,,,,,,,,,cmpl-a73685a871891e69,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,3,ff78872c0e94ddc9d039cb1b5d775abd457c7413c99f8ba93c61461a5459c187,,,266.160013073,,,,,,,,,cmpl-9162fd25ecefc556,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,0,2b44a14ac777c9ca3901cf1356a03c6e5f45446a731947d2b0f856c39a68165b,,,267.483349108,,,,,,,,,cmpl-9b24e57efed3b3f1,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,1,e086001828e365e5df8a2c972743f41d51c278014415a2f2e81cb6aa3fff1bea,,,271.115442707,,,,,,,,,cmpl-a82826e907f1aee4,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,6,b3e17ec8595e95cf35511b661b3d4dfb177741878dde16021d0bf1f4abcaa36b,,,277.674394503,,,,,,,,,cmpl-8e14ef66b9ed372c,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,5,23cfb1ab07641f94c50a9de6333c30264cbec28064b86122b1a31d8809ef3a05,,,277.910840313,,,,,,,,,cmpl-b2741bf0c5558b35,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,7,1732515b320aa914a5c0ac354ca496852e00d22e2d874f0043740434c9312fe6,,,278.152176253,,,,,,,,,cmpl-8b13bd816a322c0c,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,2,0390173bb9dd95a53708fc6b251c1e39e7c7c4b7011e8e8e1b8a10f267751649,,,279.839800861,,,,,,,,,cmpl-8b8f30eed3a1f3ee,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,4,6dda629f88531f6da3e85c72cc7487bde23dc2b2beb87db97aba61fd3a10e553,,,279.863940695,,,,,,,,,cmpl-88caa9c8cb334e0e,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,3,10954fd08662a4f60fb7a397a357144b357c923f51fd9ac5c49b296243472426,,,288.506264381,,,,,,,,,cmpl-acedb560bfc9fd35,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,0,cb0c496a67e86b5eac1e69554c7b98954269e6bc969f0d18ebf53a6aeb6a7f85,,,289.517819986,,,,,,,,,cmpl-9cceb0707829ac0c,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,1,6ebc1367bb4c9ff86df03ca9938b8dc9c40c2c2a5b55c15605c2973f1ac53a5f,,,292.157298592,,,,,,,,,cmpl-8b5941355bb6bffd,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,5,bc6d42c48a2692ede7ff81ff3d0f06fd08d22cbed8d6b39666bf898a225157aa,,,299.735993296,,,,,,,,,cmpl-ba3230e7348d900f,,,,,,,,,,,,
coding,7102,control,0,8,7102-coding-0,True,episodes-coding-0-control-7102,0.4426002548363285,0.04426002548363285,destination_response,6,9c8f3e5bd5a72ebe8aea50f16d14136003c29a275999fefe80120430129f9f4c,,,299.914802278,,,,,,,,,cmpl-add6207a30b4e396,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,snapshot,0,68eca1badbc7774663b0513add2b17180b2f6991621728c0f700275dd8316b68,32091,3,60.003427534,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_start,0,68eca1badbc7774663b0513add2b17180b2f6991621728c0f700275dd8316b68,32091,,60.005798175,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,snapshot,1,2a64ebb3d2792512eb5144430273b990a3c04bc5c1b5b36feb9f78e3c83410e9,7340,2,60.01670543,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_start,1,2a64ebb3d2792512eb5144430273b990a3c04bc5c1b5b36feb9f78e3c83410e9,7340,,60.017305316,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,snapshot,2,36b208617666b3fb988a56f262a1ee451570b71344a50b1b942152cfc5632627,32130,3,60.022475923,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_start,2,36b208617666b3fb988a56f262a1ee451570b71344a50b1b942152cfc5632627,32130,,60.024962591,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,snapshot,3,44df745f7c2707c75cf70f9732ca7f54df1f5882e5a6af33f9db6a7a437a25a6,3780,2,60.035450479,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_start,3,44df745f7c2707c75cf70f9732ca7f54df1f5882e5a6af33f9db6a7a437a25a6,3780,,60.035777232,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,snapshot,4,95f7534e55df097f61236340de12e63cf208bfdab648d64c5a4107e6d6b4cdd1,7340,2,60.037871584,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_start,4,95f7534e55df097f61236340de12e63cf208bfdab648d64c5a4107e6d6b4cdd1,7340,,60.038490385,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,snapshot,5,72a4daa4a82835bcbe5c60388959febf18360fe7e6b6a12a79cb46644b52289c,19895,3,60.042665523,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_start,5,72a4daa4a82835bcbe5c60388959febf18360fe7e6b6a12a79cb46644b52289c,19895,,60.044245459,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,snapshot,6,2b601a1b5564524d48169fddd3ffe44c4f01d1f0c260a56a42fcb18aa42903b3,10336,3,60.053293674,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_start,6,2b601a1b5564524d48169fddd3ffe44c4f01d1f0c260a56a42fcb18aa42903b3,10336,,60.05415421,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,snapshot,7,ae6cdab7194ad31861be2104bda52bda5d1d0e8516472db27b8e5c3d16e560b3,19895,3,60.059352919,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_start,7,ae6cdab7194ad31861be2104bda52bda5d1d0e8516472db27b8e5c3d16e560b3,19895,,60.060913248,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,kv_prefetch,6,,,,64.776634302,,,,,,,,,a662be3ae0e349dd8b5031adbe85188a,initial,completed,40,40,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,cache_request_tiers,6,,,,64.996146237,,,,,,,,,cmpl-8149d227eabddd1b,initial,,,,10240,10240,10240,0,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_end,6,2b601a1b5564524d48169fddd3ffe44c4f01d1f0c260a56a42fcb18aa42903b3,10336,,64.997064712,,,,,,,,,cmpl-8149d227eabddd1b,,,,,,,,,10240,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,pause,6,,,3,64.99711724,False,,False,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,source_idle,6,2b601a1b5564524d48169fddd3ffe44c4f01d1f0c260a56a42fcb18aa42903b3,10336,3,64.998107579,,,,0,False,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,catch_up_start,6,2b601a1b5564524d48169fddd3ffe44c4f01d1f0c260a56a42fcb18aa42903b3,10336,,64.998973685,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,kv_prefetch,3,,,,66.351511345,,,,,,,,,f29ba051476c46c0afd0be4704edb4a2,initial,completed,14,14,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,kv_prefetch,6,,,,67.216429223,,,,,,,,,7ae388a823d741f08256dc028955b744,catch_up,completed,0,40,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,cache_request_tiers,6,,,,67.40908884,,,,,,,,,cmpl-96b313eaed293d44,catch_up,,,,10240,10240,10240,0,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,catch_up_end,6,2b601a1b5564524d48169fddd3ffe44c4f01d1f0c260a56a42fcb18aa42903b3,10336,,67.409986165,,,,,,,,,cmpl-96b313eaed293d44,,,,,,,,,10320,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,route_switch,6,2b601a1b5564524d48169fddd3ffe44c4f01d1f0c260a56a42fcb18aa42903b3,10336,3,67.410872398,,,,,,18100,18200,exact retained token history and generation; continuation reported separately,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,first_valid_destination_response,6,314a610c6ad36cbbf1ad89ca63c08eabb429b9a9add69489b8efc8b162e63e24,,,68.425039022,,,,,,,,,cmpl-8562260c7aae1cee,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,cache_request_tiers,3,,,,81.605167599,,,,,,,,,cmpl-a14c2c2387500c74,initial,,,,3584,3584,3584,0,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_end,3,44df745f7c2707c75cf70f9732ca7f54df1f5882e5a6af33f9db6a7a437a25a6,3780,,81.605522806,,,,,,,,,cmpl-a14c2c2387500c74,,,,,,,,,3584,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,pause,3,,,3,81.605571688,False,,False,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,source_idle,3,044c2ab71418f4e01c074e489cba3e0c2a7625f92a7d9546faf7abca6fd273dc,3874,3,81.605979704,,,,94,False,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,catch_up_start,3,044c2ab71418f4e01c074e489cba3e0c2a7625f92a7d9546faf7abca6fd273dc,3874,,81.606325814,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,kv_prefetch,5,,,,83.263744166,,,,,,,,,2609184d224a420182df12f65ff4e91d,initial,completed,77,77,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,kv_prefetch,1,,,,87.107858194,,,,,,,,,15b8c2a425a843a9875e540e7fa76259,initial,completed,28,28,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,kv_prefetch,4,,,,92.113722035,,,,,,,,,204a2e70f46a4608bd0c9971c3e373e9,initial,completed,28,28,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,cache_request_tiers,5,,,,99.488720188,,,,,,,,,cmpl-ae3dc35a728e9622,initial,,,,19712,19712,19712,0,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_end,5,72a4daa4a82835bcbe5c60388959febf18360fe7e6b6a12a79cb46644b52289c,19895,,99.491099895,,,,,,,,,cmpl-ae3dc35a728e9622,,,,,,,,,19712,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,pause,5,,,4,99.491160749,False,,False,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,source_idle,5,1888806b82c5c29840bd00e7b179352877bea0887652e65470a4b323e177ecca,19947,4,99.492821366,,,,52,False,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,catch_up_start,5,1888806b82c5c29840bd00e7b179352877bea0887652e65470a4b323e177ecca,19947,,99.49439445,,,,,,,,,,,,,,,,,,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,cache_request_tiers,1,,,,103.193358218,,,,,,,,,cmpl-bfdcfad6705aff3b,initial,,,,7168,7168,7168,0,,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,initial_end,1,2a64ebb3d2792512eb5144430273b990a3c04bc5c1b5b36feb9f78e3c83410e9,7340,,103.194038947,,,,,,,,,cmpl-bfdcfad6705aff3b,,,,,,,,,7168,,,
coding,7101,kv_transfer,0,8,7101-coding-0,True,episodes-coding-0-kv_transfer-7101,0.4426002548363285,0.04426002548363285,pause,1,,,4,103.194089191,False,,False,,,,,,,,,,,,,,,,,,
