episode,workload,arm,seed,rate,cohort,session,turn,phase,serving_role,session_id,request_id,status,done,prompt_tokens,planned_prompt_tokens,recorded_append_tokens,planned_output_tokens,output_tokens,cached_tokens,derived_prompt_minus_cache_tokens,reset,recorded_turn,actual_new_tokens_excluding_retained_output,context_hash,retained_context_hash,exact_token_timestamps,mean_tpot_s,external_cache_bypassed,row_id,predecessor_id,owner_role,dispatched,duration_s,completed_within_observation,submitted_prompt_tokens,observed_output_tokens,observed_tokens_before_boundary,partial_exact_token_timestamps,token_gaps_exact_single_token_frames,token_gap_count,submillisecond_token_gaps,median_token_gap_s,max_token_gap_s,final_usage_observed,effective_cached_tokens,cache_usage_basis,scheduled_s,client_wakeup_s,client_dispatch_s,start_s,first_s,last_token_s,end_s,arrival_ttft_s,ttft_s,history_hash_after,planned_append_tokens,planned_context_tokens,planned_reset
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,1,2,service,source,7102-coding-0-incoming-1,cmpl-96d8b0995cea96c4,200,True,32129,32129,351,1,1,31792,337,False,53,327,cfc3fbd4c8195772dfecc14273d26d0c7eb1e46b089742d93f6e8fd4534c6e96,71515f5f648a656f822405cc8f331e073f517400d26c73bcb54cd5704048bc31,True,,False,episodes-coding-0-replay-7102/incoming/1/2,episodes-coding-0-replay-7102/incoming/1/1,source,True,300.0,True,32129,1,1,,True,0,0,,,True,31792,reported,65.993327057,65.993496731,66.00128022,66.004036414,66.21226405,66.21226405,66.218105224,0.2189369929999998,0.2082276360000037,459ff76091a35a4d2a4ed3ac9f78c9b82421b23218a5b79597ad776a1790b9d1,351,31778,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,1,3,service,destination,7102-coding-0-resident-1,cmpl-aa7514eb59c78b03,200,True,4727,4727,4727,15,15,,,True,0,4727,631a949588559eb770605d2d6b7020a72a804d9534994cd6b3dbf6e492a2b5b1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0.0389423755,True,episodes-coding-0-replay-7102/resident/1/3,episodes-coding-0-replay-7102/resident/1/2,destination,True,300.0,True,4727,15,15,,True,14,1,0.028765138,0.20599827,True,0,vllm_0_22_omitted_zero,69.259537677,69.260907697,69.263064547,69.263429322,72.578944366,73.124137623,73.124364379,3.3194066890000045,3.3155150440000085,d83393157351e41d9d697ec915e17f65cf253f2baba2c4baba3343ff43390b4e,4727,0,True
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,3,3,service,destination,7102-coding-0-resident-3,cmpl-87a9e412013cda62,200,True,2128,2128,2128,10,10,,,True,0,2128,97f70f3d6f79abfe2813826ff79ccafb5a17ab2dee814793142d8274565877d7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0.046013723666666666,True,episodes-coding-0-replay-7102/resident/3/3,episodes-coding-0-replay-7102/resident/3/2,destination,True,300.0,True,2128,10,10,,True,9,0,0.02914662,0.207913055,True,0,vllm_0_22_omitted_zero,71.146092936,71.146729849,71.147764401,71.14799301,72.558929363,72.973052876,72.97317237,1.412836427000002,1.410936353000011,bbd7bf673106d0086302a3a7da30f7cc2a58eb0102026fdf1be66333420d2fcc,2128,0,True
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,4,3,service,destination,7102-coding-0-resident-4,cmpl-b9f2876887aff4df,200,True,16921,16921,1408,17,17,15504,1417,False,6,1407,dc29f949ea610040bf0cf24a8bf25dc37c064eae7cd7e310db79d04da35bfc4a,f81bb0c3a116be62b119d1197c0ea1f4c367025c2338f787f5f9424cb4d7f19e,True,0.028517386125,True,episodes-coding-0-replay-7102/resident/4/3,episodes-coding-0-replay-7102/resident/4/2,destination,True,300.0,True,16921,17,17,,True,16,0,0.028451143499999998,0.05049151,True,15504,reported,71.943608959,71.943996082,71.94867083,71.950067342,72.785897619,73.242175797,73.242383888,0.8422886599999941,0.8358302769999995,b465fb00caa5bbba45cdf6e0de97df19fcff205657965e0952202967fe6979f2,1408,15513,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,6,4,service,destination,7102-coding-0-resident-6,cmpl-b67a4ce6c46b8cfe,200,True,6984,6984,52,1,1,6960,24,False,9,12,56c1288bf8c93bbe8b075d899da3a970534a3cca97104a264404523eea671dc2,b4a6ee948dcdc936ab6ac4137fac30fae75f1a47e570d4f349021534914923db,True,,True,episodes-coding-0-replay-7102/resident/6/4,episodes-coding-0-replay-7102/resident/6/3,destination,True,300.0,True,6984,1,1,,True,0,0,,,True,6960,reported,72.364676738,72.36579079,72.367572977,72.368194083,72.788909264,72.788909264,72.790308441,0.4242325259999973,0.4207151809999914,57d05154dc2781bc59896b10c95fa756272b6d8f2b634cdc5c2063bba064130b,52,6932,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,migration,6,,catch_up,destination,7102-coding-0-incoming-6,cmpl-840121c2c8134b48,200,True,6682,6682,,512,512,6672,10,,,,752338784fd3198c247ed97a90ea4edda7f2a36284516e35392a687605bccf85,,True,0.030073489473581214,True,cmpl-840121c2c8134b48,,destination,True,300.0,True,6682,512,,,,,,,,True,6672,reported,73.232816092,,73.232816092,73.233394869,73.380511525,88.748064646,88.748295299,0.14769543300000976,0.14711665600000856,,,,
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,5,3,service,source,7102-coding-0-incoming-5,cmpl-a6c0d5921a4002ff,200,True,3885,3885,32,1,1,3872,13,False,14,11,52eebcafb242365058ff381040c142d7915961838585a99a96a30611274b1152,766711d80ef2832a14ecc497ab2345f5d40847efd1387632a8d3805b944677e1,True,,False,episodes-coding-0-replay-7102/incoming/5/3,episodes-coding-0-replay-7102/incoming/5/2,source,True,300.0,True,3885,1,1,,True,0,0,,,True,3872,reported,73.629134994,73.631280858,73.632542857,73.632935615,73.684842021,73.684842021,73.685811241,0.055707026999996856,0.051906406000000516,462d55e9587c205671871f551148fbfe895e72080564bd10210781824dce19e7,32,3853,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,6,3,service,destination,7102-coding-0-incoming-6,cmpl-b58d22db25fcb093,200,True,6932,6932,251,40,40,6672,260,False,8,250,e857c2d8d60b7d7da4c38b7e3a923b0eadf05aa7cf86f9982015b602d2f76991,752338784fd3198c247ed97a90ea4edda7f2a36284516e35392a687605bccf85,True,0.027836431871794874,True,episodes-coding-0-replay-7102/incoming/6/3,episodes-coding-0-replay-7102/incoming/6/2,destination,True,300.0,True,6932,40,40,,True,39,0,0.028712287,0.051670839,True,6672,reported,73.814862585,73.815041792,88.753902459,88.754485233,88.946603576,90.032224419,90.032404077,15.131740991000001,0.1921183430000042,c2bde696c236c10dce809bf1cce32eaba4d172217fe98393b60dbe2ed77bf499,251,6681,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,7,3,service,source,7102-coding-0-incoming-7,cmpl-87db3d62f7e447a2,200,True,12083,12083,317,154,154,11760,323,False,20,316,44878017159c80e6f3efa39c5f1d5247a1a28ce1dfb9c72605d9bd95270476a1,f05a038e63ae4b235b166d1ccd126b0f47ee2ba7eecc5448dbaae251ec1c38c6,True,0.03694826849019608,False,episodes-coding-0-replay-7102/incoming/7/3,episodes-coding-0-replay-7102/incoming/7/2,source,True,300.0,True,12083,154,154,,True,153,0,0.035668906,0.218569746,True,11760,reported,74.332178185,74.332955861,74.336249396,74.337233935,74.457245685,80.110330764,80.110568641,0.1250675000000001,0.1200117500000033,1d4053a0817da94df7fa1027ef4971f72819058487616993f40fb5e0ef20e1a3,317,11766,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,2,4,service,destination,7102-coding-0-resident-2,cmpl-bcf98ec404597d30,200,True,12282,12282,199,1,1,12224,58,False,21,45,44f2b0da3738143b471a50a8b0598b6464acd9233e46df2a7190b9fd42a25915,e1b41cce1986009df6a1fda8293657d0a20c4bb6fb0e4e87d67293df526d943e,True,,True,episodes-coding-0-replay-7102/resident/2/4,episodes-coding-0-replay-7102/resident/2/3,destination,True,300.0,True,12282,1,1,,True,0,0,,,True,12224,reported,74.637044091,74.637653172,74.650486019,74.651515041,74.829137218,74.829137218,74.83151365,0.1920931269999926,0.1776221770000035,9da2947bf7a928eedb5dac780de228e8755eed9d69b663b7744bff740bb426a0,199,12083,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,7,4,service,destination,7102-coding-0-resident-7,cmpl-98e8ca812f038cb7,200,True,12282,12282,199,1,1,12224,58,False,21,45,de962e47498dd43406b00cb26552a634055178b05bf90946bac7ee2e952153b6,470b1cee9152084531af131f08b0662dd876bb3bb7b92fdcdbe9db2ae22baf67,True,,True,episodes-coding-0-replay-7102/resident/7/4,episodes-coding-0-replay-7102/resident/7/3,destination,True,300.0,True,12282,1,1,,True,0,0,,,True,12224,reported,74.9595786,74.960070636,74.963251659,74.964304716,75.112960312,75.112960312,75.115230124,0.15338171199999806,0.14865559599999756,5f9059e98455dfa037ff6fea6bb9c78b6c76ed526a1de0fa72bf1cf1c1747c3f,199,12083,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,migration,5,,catch_up,destination,7102-coding-0-incoming-5,cmpl-bfa3b2a90bcb00d0,200,True,3886,3886,,512,512,3872,14,,,,462d55e9587c205671871f551148fbfe895e72080564bd10210781824dce19e7,,True,0.03012302651076321,True,cmpl-bfa3b2a90bcb00d0,,destination,True,300.0,True,3886,512,,,,,,,,True,3872,reported,75.361788355,,75.361788355,75.362157227,75.472464465,90.865331012,90.865485913,0.11067611,0.1103072380000043,,,,
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,4,3,service,source,7102-coding-0-incoming-4,cmpl-8c9d2c7d6454693f,200,True,16921,16921,1408,17,17,15504,1417,False,6,1407,886c0bee4324cdc6c5e2a9a83507d00c1be907bd01f76876d386e11a1d03bcc3,841503c55b0405ad8aeaac2b767c47e736e43b7b0a41b4038b1540bc8a994dbb,True,0.03694909775,False,episodes-coding-0-replay-7102/incoming/4/3,episodes-coding-0-replay-7102/incoming/4/2,source,True,300.0,True,16921,17,17,,True,16,0,0.0360575165,0.061776786,True,15504,reported,75.618821921,75.62028923,75.624825078,75.626222201,75.978849291,76.570034855,76.570212077,0.3600273699999974,0.3526270899999986,cc34916ed5792a1ff37561bc0084318b2ec1ada3e2241f3d0bff8c1a523d2685,1408,15513,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,2,3,service,source,7102-coding-0-incoming-2,cmpl-930f620d2261a794,200,True,12083,12083,317,154,154,11760,323,False,20,316,65974b296f7947516c31a581220831d63a84d2aec44b5c2147c4e5ef6ff3c2b1,1aafacd9b67b7a5b46e2072540b2cb757fbae5bb1fa1d454badb0c16b802580f,True,0.03521069040522876,False,episodes-coding-0-replay-7102/incoming/2/3,episodes-coding-0-replay-7102/incoming/2/2,source,True,300.0,True,12083,154,154,,True,153,1,0.035652906,0.042218535,True,11760,reported,76.092626651,76.094314313,76.097664244,76.098676795,76.292504366,81.679739998,81.679963809,0.1998777149999995,0.19382757099999992,44b7809e6bb2b98d3ef3536db859c146db7761c802b3aa7d397cd19bf3de16dd,317,11766,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,0,4,service,destination,7102-coding-0-resident-0,cmpl-b03182835902d541,200,True,25992,25992,74,1,1,25936,56,False,31,44,7eb6bdbb343eb8ef3649ea1478c4f4f3f978ff655799ef653ee299f4c5496ecc,09b186a94052258e32db82017c2c56049cf82e5aa8e5caefb879128aacb49562,True,,True,episodes-coding-0-replay-7102/resident/0/4,episodes-coding-0-replay-7102/resident/0/3,destination,True,300.0,True,25992,1,1,,True,0,0,,,True,25936,reported,76.116794415,76.117401745,76.123854472,76.125997887,76.344428145,76.344428145,76.348925079,0.22763372999999376,0.21843025799999793,90a0fb2efdda22bee4ebaff3f05e485918d1f451b4d692efd20ab8104f8cd3e6,74,25918,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,5,4,service,destination,7102-coding-0-resident-5,cmpl-9492bf07ebf43795,200,True,3942,3942,57,1,1,3872,70,False,15,56,854191f984919beccf3f3bb96b9724396f791de08eb3fd1db821150ec43fda3d,e1da5f398f2bd8f88ee94b3bbf29167859bcd8cef658b900b78f443091b79aa8,True,,True,episodes-coding-0-replay-7102/resident/5/4,episodes-coding-0-replay-7102/resident/5/3,destination,True,300.0,True,3942,1,1,,True,0,0,,,True,3872,reported,83.237232127,83.237648128,83.238851938,83.239217445,83.398458625,83.398458625,83.399280809,0.16122649800000488,0.1592411800000093,2ab67f39df9e5781ae78361a4d7b011e5b9fc424712290385fee0f440d19816c,57,3885,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,0,3,service,source,7102-coding-0-incoming-0,cmpl-a84bac4bc2c11147,200,True,25918,25918,123,30,30,25872,46,False,30,44,2a663af0c1b25542fc2d78fe6b91e20c4f611c0acb48028d2b52b9030dca589b,b42ecfc9d0c3a7246195261055c7cf38d986b2787ba1b45f826d61b4f68d2b2a,True,0.037518901413793104,False,episodes-coding-0-replay-7102/incoming/0/3,episodes-coding-0-replay-7102/incoming/0/2,source,True,300.0,True,25918,30,30,,True,29,1,0.035624808,0.145445279,True,25872,reported,84.836043898,84.8362608,84.842774872,84.844897398,84.963454026,86.051502167,86.051678147,0.12741012799999396,0.11855662799999322,74785e4c2e9b962b34cca755067c354673e13a8b8f762a139465091d4bf3edaf,123,25795,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,3,3,service,source,7102-coding-0-incoming-3,cmpl-8353746bec506004,200,True,2128,2128,2128,10,10,,,True,0,2128,07257f41d3f9bb576818759a25331df062d5005d7d32722ae72b40dd305318f9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0.03531744688888889,False,episodes-coding-0-replay-7102/incoming/3/3,episodes-coding-0-replay-7102/incoming/3/2,source,True,300.0,True,2128,10,10,,True,9,0,0.035429099,0.036953477,True,0,vllm_0_22_omitted_zero,84.948562939,84.948842798,84.950100139,84.950344478,85.200968645,85.518825667,85.519028569,0.25240570600000467,0.250624166999998,f13ad87ff0644e37589714b24f23fd3903cc07af1bf79ea7de6391d6d66387c7,2128,0,True
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,migration,0,,catch_up,destination,7102-coding-0-incoming-0,cmpl-b1c545038969d2f1,200,True,25948,25948,,512,512,24816,1132,,,,74785e4c2e9b962b34cca755067c354673e13a8b8f762a139465091d4bf3edaf,,True,0.02993066842857143,True,cmpl-b1c545038969d2f1,,destination,True,300.0,True,25948,512,,,,,,,,True,24816,reported,86.853488968,,86.853488968,86.855527386,87.361779465,102.656351032,102.656538855,0.5082904970000044,0.5062520789999922,,,,
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,migration,2,,catch_up,destination,7102-coding-0-incoming-2,cmpl-b393d9d394f4429c,200,True,12237,12237,,512,512,11760,477,,,,44b7809e6bb2b98d3ef3536db859c146db7761c802b3aa7d397cd19bf3de16dd,,True,0.029877389794520547,True,cmpl-b393d9d394f4429c,,destination,True,300.0,True,12237,512,,,,,,,,True,11760,reported,86.874734292,,86.874734292,86.875741604,87.366536057,102.633882242,102.634017085,0.4918017650000053,0.49079445300000657,,,,
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,migration,3,,catch_up,destination,7102-coding-0-incoming-3,cmpl-97b13ba0c1defb2b,200,True,2138,2138,,512,512,,,,,,f13ad87ff0644e37589714b24f23fd3903cc07af1bf79ea7de6391d6d66387c7,,True,0.029401244125244617,True,cmpl-97b13ba0c1defb2b,,destination,True,300.0,True,2138,512,,,,,,,,True,0,vllm_0_22_omitted_zero,86.929180132,,86.929180132,86.929391639,87.654687042,102.67872279,102.678926663,0.7255069100000071,0.7252954030000041,,,,
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,migration,4,,catch_up,destination,7102-coding-0-incoming-4,cmpl-adf4b788cfb16525,200,True,16938,16938,,512,116,15504,1434,,,,cc34916ed5792a1ff37561bc0084318b2ec1ada3e2241f3d0bff8c1a523d2685,,True,0.03173627673043478,True,cmpl-adf4b788cfb16525,,destination,True,300.0,True,16938,116,,,,,,,,True,15504,reported,86.966366672,,86.966366672,86.967520439,87.669380514,91.319052338,91.319232967,0.7030138419999901,0.701860074999999,,,,
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,1,4,service,destination,7102-coding-0-resident-1,cmpl-9dc18fa224f6ef10,200,True,8576,8576,3849,1,1,4736,3840,False,1,3834,53d9f2e91f4fce70825fc6ca4ec6868bade89544e916d153c9987419052dfa76,d83393157351e41d9d697ec915e17f65cf253f2baba2c4baba3343ff43390b4e,True,,True,episodes-coding-0-replay-7102/resident/1/4,episodes-coding-0-replay-7102/resident/1/3,destination,True,300.0,True,8576,1,1,,True,0,0,,,True,4736,reported,87.334538567,87.334964111,87.338055296,87.338794033,88.100616015,88.100616015,88.102224065,0.7660774480000043,0.7618219820000007,1e50fae6a93b65f1a62689ee666b24a4c04c3a14b971475491418610803f3779,3849,4727,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,migration,1,,catch_up,destination,7102-coding-0-incoming-1,cmpl-b0fd03df6ca128db,200,True,32130,32130,,512,114,31792,338,,,,459ff76091a35a4d2a4ed3ac9f78c9b82421b23218a5b79597ad776a1790b9d1,,True,0.028484503973451328,True,cmpl-b0fd03df6ca128db,,destination,True,300.0,True,32130,114,,,,,,,,True,31792,reported,87.358594755,,87.358594755,87.361132059,88.122169409,91.340918358,91.341133693,0.7635746539999957,0.7610373499999952,,,,
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,migration,7,,catch_up,destination,7102-coding-0-incoming-7,cmpl-b822e7e505aa2354,200,True,12237,12237,,512,512,11760,477,,,,1d4053a0817da94df7fa1027ef4971f72819058487616993f40fb5e0ef20e1a3,,True,0.028622501277886497,True,cmpl-b822e7e505aa2354,,destination,True,300.0,True,12237,512,,,,,,,,True,11760,reported,88.112096203,,88.112096203,88.11309555,88.302236031,102.928334184,102.928484516,0.19013982800001372,0.18914048100000969,,,,
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,1,3,service,destination,7102-coding-0-incoming-1,cmpl-b6da54c55af38f1a,200,True,4727,4727,4727,15,15,,,True,0,4727,83ef9e183775df01b34627cdf47a8a471c9c12a89006610f69e7786614ffc2b7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0.027123154928571428,True,episodes-coding-0-replay-7102/incoming/1/3,episodes-coding-0-replay-7102/incoming/1/2,destination,True,300.0,True,4727,15,15,,True,14,0,0.0273023935,0.028773893,True,0,vllm_0_22_omitted_zero,88.587078169,88.587240438,91.351536156,91.351991551,91.748228322,92.127952491,92.12813887,3.1611501530000083,0.3962367710000052,f22574993c983ba79b03c55d5858aaf83382f691fdc268f185c4803dc9c589db,4727,0,True
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,3,4,service,destination,7102-coding-0-resident-3,cmpl-974b236dcccaaa6b,200,True,2444,2444,316,81,81,2128,316,False,1,306,3b14c3c078b9d9ea259b6579c8510a97982841a7f7193997d342caa41fd61c0c,bbd7bf673106d0086302a3a7da30f7cc2a58eb0102026fdf1be66333420d2fcc,True,0.03164944545,True,episodes-coding-0-replay-7102/resident/3/4,episodes-coding-0-replay-7102/resident/3/3,destination,True,300.0,True,2444,81,81,,True,80,0,0.028513998999999998,0.284545004,True,2128,reported,89.221093826,89.222046588,89.222794984,89.22303293,89.348496458,91.880452094,91.880629197,0.12740263199999902,0.12546352799999738,fd573a0b93f4843c8d983a3ee16efaab210d90af31eca2dda4900f929a3032ea,316,2128,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,4,4,service,destination,7102-coding-0-resident-4,cmpl-a1bd7128ea32ee3c,200,True,16959,16959,38,1,1,16928,31,False,7,21,ce79db9470b71fd30588485722486a30e8f3dc69af7c499dd36ff2b0b1be3c44,b465fb00caa5bbba45cdf6e0de97df19fcff205657965e0952202967fe6979f2,True,,True,episodes-coding-0-replay-7102/resident/4/4,episodes-coding-0-replay-7102/resident/4/3,destination,True,300.0,True,16959,1,1,,True,0,0,,,True,16928,reported,90.018609849,90.019588381,90.024102728,90.02548827,90.265758675,90.265758675,90.269006904,0.2471488260000001,0.24027040500000396,971605d33fc829cc2a811bdb0d21e74fecb0f839290e366d1f33e50d25050b52,38,16921,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,6,5,service,destination,7102-coding-0-resident-6,cmpl-9c4a1bfc4ffc7410,200,True,7331,7331,347,122,122,6976,355,False,10,346,b6e72cc8197dff5f1fc5015b1e85f9876fac9823344edc51184fe20137679dd7,57d05154dc2781bc59896b10c95fa756272b6d8f2b634cdc5c2063bba064130b,True,0.030061972280991736,True,episodes-coding-0-replay-7102/resident/6/5,episodes-coding-0-replay-7102/resident/6/4,destination,True,300.0,True,7331,122,122,,True,121,1,0.027622481,0.303084879,True,6976,reported,90.439677628,90.439928363,90.442086195,90.442725415,90.611903802,94.249402448,94.249588878,0.17222617400000217,0.16917838700000232,ffc6cc36b148be71889f4de1de99b10e4a77ecc8e819d009b2b2d36f39c0ee0f,347,6984,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,2,5,service,destination,7102-coding-0-resident-2,cmpl-b8468d565aeb40ed,200,True,12332,12332,50,127,127,12272,60,False,22,49,d6d4c8d9c98f13f30ece048244c74002c0a1445962f070de034ac27fb6f13cf4,9da2947bf7a928eedb5dac780de228e8755eed9d69b663b7744bff740bb426a0,True,0.027810240658730157,True,episodes-coding-0-replay-7102/resident/2/5,episodes-coding-0-replay-7102/resident/2/4,destination,True,300.0,True,12332,127,127,,True,126,1,0.027630428999999998,0.051420282,True,12272,reported,92.712044981,92.712570747,92.715750899,92.716787746,92.914801425,96.418891748,96.419108185,0.20275644399998782,0.1980136789999989,21a8d65bb37a8d8abc1f72ae2445d46e6c55f9de0104824964a0d1b549b1c251,50,12282,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,7,5,service,destination,7102-coding-0-resident-7,cmpl-9c76cfc0575041e4,200,True,12332,12332,50,127,127,12272,60,False,22,49,b59a680a8b999914f751b80ca1e68bfe1268566ff1a84b3d5109718d1a058125,5f9059e98455dfa037ff6fea6bb9c78b6c76ed526a1de0fa72bf1cf1c1747c3f,True,0.02771424665873016,True,episodes-coding-0-replay-7102/resident/7/5,episodes-coding-0-replay-7102/resident/7/4,destination,True,300.0,True,12332,127,127,,True,126,0,0.027683121,0.050794437,True,12272,reported,93.03457949,93.03497575,93.038143689,93.03913987,93.226347206,96.718342285,96.718602614,0.1917677160000011,0.18720733600000017,4f22517ab3ebddfd4c5373d96ed0d636687095a325631c298acfeae3a56df168,50,12282,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,resident,0,5,service,destination,7102-coding-0-resident-0,cmpl-80573b129bf8aa4f,200,True,26036,26036,44,1,1,25984,52,False,32,43,42f853daa4d20d38ae1f020d8dd555f6e3419f23ac5eec646689574582bd9dd0,90a0fb2efdda22bee4ebaff3f05e485918d1f451b4d692efd20ab8104f8cd3e6,True,,True,episodes-coding-0-replay-7102/resident/0/5,episodes-coding-0-replay-7102/resident/0/4,destination,True,300.0,True,26036,1,1,,True,0,0,,,True,25984,reported,94.191795305,94.192754669,94.198953229,94.20085996,94.432352018,94.432352018,94.437084084,0.2405567130000037,0.2314920580000006,81f23fd88d6b8274fd0eaae84ca51df578f51996a0acf1438e87b58cd0aa1274,44,25992,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,5,4,service,destination,7102-coding-0-incoming-5,cmpl-ac2105b95b5a31e1,200,True,3942,3942,57,1,1,3872,70,False,15,56,3c6b48172ed871ca33376a06ad1bb42afb7dca49841341c67e5ba9320447f229,462d55e9587c205671871f551148fbfe895e72080564bd10210781824dce19e7,True,,True,episodes-coding-0-replay-7102/incoming/5/4,episodes-coding-0-replay-7102/incoming/5/3,destination,True,300.0,True,3942,1,1,,True,0,0,,,True,3872,reported,96.222886106,96.223634035,96.224918527,96.225291757,96.374327601,96.374327601,96.375163972,0.15144149500000026,0.1490358440000108,f23ed4b586467a3c14b8eb331df233d6c1939297dcedd5981d5e7b4bf0894015,57,3885,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,6,4,service,destination,7102-coding-0-incoming-6,cmpl-a6583d77358ca979,200,True,6984,6984,52,1,1,6960,24,False,9,12,851fd68562343896ea599fa8c8ba580a44f384b8a477dd47e659626f7ac861a7,c2bde696c236c10dce809bf1cce32eaba4d172217fe98393b60dbe2ed77bf499,True,,True,episodes-coding-0-replay-7102/incoming/6/4,episodes-coding-0-replay-7102/incoming/6/3,destination,True,300.0,True,6984,1,1,,True,0,0,,,True,6960,reported,96.408613697,96.409560976,96.411718738,96.412354492,96.604526591,96.604526591,96.606171641,0.19591289399998857,0.19217209899998977,0a13efa942efcc9800b6b9e3f463c77b936e4bb57d3b22550fd5bcc2103a9ebc,52,6932,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,7,4,service,destination,7102-coding-0-incoming-7,cmpl-a723b77267276c66,200,True,12282,12282,199,1,1,12224,58,False,21,45,bfdec427a3eea7ea2370ce57904185a8c6dff5a26a38b672da1104925bbb8789,1d4053a0817da94df7fa1027ef4971f72819058487616993f40fb5e0ef20e1a3,True,,True,episodes-coding-0-replay-7102/incoming/7/4,episodes-coding-0-replay-7102/incoming/7/3,destination,True,300.0,True,12282,1,1,,True,0,0,,,True,12224,reported,96.925929298,96.926098219,102.935753095,102.936751329,103.094603403,103.094603403,103.096981208,6.168674104999994,0.15785207399999024,c95d19345967ee4b4514b38fff2610d9674e08993a45ec83d5686fe89e467288,199,12083,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,4,4,service,destination,7102-coding-0-incoming-4,cmpl-ba678c521b2acbd3,200,True,16959,16959,38,1,1,16928,31,False,7,21,fe4e49e3322ceb067fd2d768c4972dd4279351538af6fa89005fe547a0940a14,cc34916ed5792a1ff37561bc0084318b2ec1ada3e2241f3d0bff8c1a523d2685,True,,True,episodes-coding-0-replay-7102/incoming/4/4,episodes-coding-0-replay-7102/incoming/4/3,destination,True,300.0,True,16959,1,1,,True,0,0,,,True,16928,reported,98.212573033,98.213152284,98.217083136,98.218446687,98.458889914,98.458889914,98.462034239,0.2463168809999985,0.2404432270000001,add9a1dbd099264bdc725f9f82d4ff52c874c94bfdf2b38ee33ba1b580a6bea6,38,16921,False
episodes-coding-0-replay-7102,coding,replay,7102,0.4426002548363285,incoming,2,4,service,destination,7102-coding-0-incoming-2,cmpl-bbd67e2d55f09234,200,True,12282,12282,199,1,1,12224,58,False,21,45,c96e3caa8b3ec2c65e1eb27de24c2f8fe481750c729b15fcb6b6dfde07e25729,44b7809e6bb2b98d3ef3536db859c146db7761c802b3aa7d397cd19bf3de16dd,True,,True,episodes-coding-0-replay-7102/incoming/2/4,episodes-coding-0-replay-7102/incoming/2/3,destination,True,300.0,True,12282,1,1,,True,0,0,,,True,12224,reported,98.686377763,98.687183566,102.641372347,102.642374548,102.852948009,102.852948009,102.855164691,4.166570246000006,0.21057346099999563,59ddd6fb1b579a1a971cdfe355f8f5064b6de3e6e464ec54a7ff484c2aa03bd9,199,12083,False
