episode,serving_role,time_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,num_preemptions_total,prefix_cache_queries_total,prefix_cache_hits_total,external_prefix_cache_hits_total,request_prefill_kv_computed_tokens_sum,request_queue_time_seconds_sum,request_prefill_time_seconds_sum,request_decode_time_seconds_sum
episodes-coding_long-0-control-7102,destination,54.150130672,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,54.748678778,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,55.347237202,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,55.946846498,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,56.544698377,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,57.143567334,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,57.741674692,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,58.339983147,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,58.938314676,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,59.536367792,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,60.143821167,0.0,0.0,0.0,0.0,6149428242.0,145396560.0,1542928.0,4393206.0,1959.6088728340437,896.9957591889943,2769.4713172069896
episodes-coding_long-0-control-7102,destination,60.744630332,0.0,0.0,0.0,0.0,6149590829.0,145559088.0,1542928.0,4393265.0,1959.6089723120422,897.4457101829939,2769.4713172069896
episodes-coding_long-0-control-7102,destination,61.379264547,1.0,0.0,0.028021886917592442,0.0,6149646733.0,145611408.0,1542928.0,4396369.0,1959.608990466042,897.6931258069926,2769.6170471629903
episodes-coding_long-0-control-7102,destination,62.004019364,1.0,0.0,0.028055048913944614,0.0,6149646733.0,145611408.0,1542928.0,4396369.0,1959.608990466042,897.6931258069926,2769.6170471629903
episodes-coding_long-0-control-7102,destination,62.638315043,2.0,0.0,0.055015751948267244,0.0,6149672724.0,145637344.0,1542928.0,4396369.0,1959.608990466042,897.6931258069926,2769.6170471629903
episodes-coding_long-0-control-7102,destination,63.272229137,1.0,0.0,0.027806333941303274,0.0,6149699538.0,145664112.0,1542928.0,4396904.0,1959.6090009760428,898.017260965993,2772.026472950989
episodes-coding_long-0-control-7102,destination,63.848512011,1.0,0.0,0.027822914939479304,0.0,6149699538.0,145664112.0,1542928.0,4396904.0,1959.6090009760428,898.017260965993,2772.026472950989
episodes-coding_long-0-control-7102,destination,64.425510367,0.0,0.0,0.0,0.0,6149699538.0,145664112.0,1542928.0,4396950.0,1959.6090059250437,898.0805130729932,2772.7683789559887
episodes-coding_long-0-control-7102,destination,64.978674884,0.0,0.0,0.0,0.0,6149699538.0,145664112.0,1542928.0,4396950.0,1959.6090059250437,898.0805130729932,2772.7683789559887
episodes-coding_long-0-control-7102,destination,65.555287997,0.0,0.0,0.0,0.0,6149699538.0,145664112.0,1542928.0,4396950.0,1959.6090059250437,898.0805130729932,2772.7683789559887
episodes-coding_long-0-control-7102,destination,66.131605185,0.0,0.0,0.0,0.0,6149699538.0,145664112.0,1542928.0,4396950.0,1959.6090059250437,898.0805130729932,2772.7683789559887
episodes-coding_long-0-control-7102,destination,66.709142532,0.0,0.0,0.0,0.0,6149699538.0,145664112.0,1542928.0,4396950.0,1959.6090059250437,898.0805130729932,2772.7683789559887
episodes-coding_long-0-control-7102,destination,67.314576005,0.0,0.0,0.0,0.0,6149699538.0,145664112.0,1542928.0,4396950.0,1959.6090059250437,898.0805130729932,2772.7683789559887
episodes-coding_long-0-control-7102,destination,67.912788412,0.0,0.0,0.0,0.0,6149699538.0,145664112.0,1542928.0,4396950.0,1959.6090059250437,898.0805130729932,2772.7683789559887
episodes-coding_long-0-control-7102,destination,68.512840499,1.0,0.0,0.027507875974133622,0.0,6149726066.0,145690608.0,1542928.0,4396950.0,1959.6090059250437,898.0805130729932,2772.7683789559887
episodes-coding_long-0-control-7102,destination,69.089115336,0.0,0.0,0.0,0.0,6149726066.0,145690608.0,1542928.0,4396982.0,1959.6090251010428,898.1441820119944,2773.1923896789885
episodes-coding_long-0-control-7102,destination,69.643253839,0.0,0.0,0.0,0.0,6149726066.0,145690608.0,1542928.0,4396982.0,1959.6090251010428,898.1441820119944,2773.1923896789885
episodes-coding_long-0-control-7102,destination,70.219674309,0.0,0.0,0.0,0.0,6149726066.0,145690608.0,1542928.0,4396982.0,1959.6090251010428,898.1441820119944,2773.1923896789885
episodes-coding_long-0-control-7102,destination,70.797937709,0.0,0.0,0.0,0.0,6149726066.0,145690608.0,1542928.0,4396982.0,1959.6090251010428,898.1441820119944,2773.1923896789885
episodes-coding_long-0-control-7102,destination,71.395949189,0.0,0.0,0.0,0.0,6149726066.0,145690608.0,1542928.0,4396982.0,1959.6090251010428,898.1441820119944,2773.1923896789885
episodes-coding_long-0-control-7102,destination,71.994502707,0.0,0.0,0.0,0.0,6149726066.0,145690608.0,1542928.0,4396982.0,1959.6090251010428,898.1441820119944,2773.1923896789885
episodes-coding_long-0-control-7102,destination,72.5931387,0.0,0.0,0.0,0.0,6149726066.0,145690608.0,1542928.0,4396982.0,1959.6090251010428,898.1441820119944,2773.1923896789885
episodes-coding_long-0-control-7102,destination,73.191903033,0.0,0.0,0.0,0.0,6149726066.0,145690608.0,1542928.0,4396982.0,1959.6090251010428,898.1441820119944,2773.1923896789885
episodes-coding_long-0-control-7102,destination,73.815293634,1.0,0.0,0.02696070303432263,0.0,6149754152.0,145718592.0,1542928.0,4397029.0,1959.6090441570432,898.1751232449951,2773.1923896789885
episodes-coding_long-0-control-7102,destination,74.369704037,0.0,0.0,0.0,0.0,6149754152.0,145718592.0,1542928.0,4397084.0,1959.6090533640418,898.2360906569957,2773.647177898989
episodes-coding_long-0-control-7102,destination,74.94724417,0.0,0.0,0.0,0.0,6149754152.0,145718592.0,1542928.0,4397084.0,1959.6090533640418,898.2360906569957,2773.647177898989
episodes-coding_long-0-control-7102,destination,75.545983656,0.0,0.0,0.0,0.0,6149754152.0,145718592.0,1542928.0,4397084.0,1959.6090533640418,898.2360906569957,2773.647177898989
episodes-coding_long-0-control-7102,destination,76.14456704,0.0,0.0,0.0,0.0,6149754152.0,145718592.0,1542928.0,4397084.0,1959.6090533640418,898.2360906569957,2773.647177898989
episodes-coding_long-0-control-7102,destination,76.743380411,0.0,0.0,0.0,0.0,6149754152.0,145718592.0,1542928.0,4397084.0,1959.6090533640418,898.2360906569957,2773.647177898989
episodes-coding_long-0-control-7102,destination,77.341944173,0.0,0.0,0.0,0.0,6149754152.0,145718592.0,1542928.0,4397084.0,1959.6090533640418,898.2360906569957,2773.647177898989
episodes-coding_long-0-control-7102,destination,77.918710789,0.0,0.0,0.0,0.0,6149756451.0,145720304.0,1542928.0,4397671.0,1959.609071308043,898.2854810899953,2773.647177898989
episodes-coding_long-0-control-7102,destination,78.495822513,1.0,0.0,0.0017907478030176893,0.0,6149758159.0,145720304.0,1542928.0,4397671.0,1959.609071308043,898.2854810899953,2773.647177898989
episodes-coding_long-0-control-7102,destination,79.049999054,0.0,0.0,0.0,0.0,6149758159.0,145720304.0,1542928.0,4399379.0,1959.609083000043,898.3861396269949,2774.1086476249893
episodes-coding_long-0-control-7102,destination,79.625590466,0.0,0.0,0.0,0.0,6149758159.0,145720304.0,1542928.0,4399379.0,1959.609083000043,898.3861396269949,2774.1086476249893
episodes-coding_long-0-control-7102,destination,80.201782684,0.0,0.0,0.0,0.0,6149758159.0,145720304.0,1542928.0,4399379.0,1959.609083000043,898.3861396269949,2774.1086476249893
episodes-coding_long-0-control-7102,destination,80.799852992,0.0,0.0,0.0,0.0,6149758159.0,145720304.0,1542928.0,4399379.0,1959.609083000043,898.3861396269949,2774.1086476249893
episodes-coding_long-0-control-7102,destination,81.397858287,0.0,0.0,0.0,0.0,6149758159.0,145720304.0,1542928.0,4399379.0,1959.609083000043,898.3861396269949,2774.1086476249893
episodes-coding_long-0-control-7102,destination,81.996314117,0.0,0.0,0.0,0.0,6149758159.0,145720304.0,1542928.0,4399379.0,1959.609083000043,898.3861396269949,2774.1086476249893
episodes-coding_long-0-control-7102,destination,82.611449619,0.0,0.0,0.0,0.0,6149784105.0,145746112.0,1542928.0,4399517.0,1959.6090989190434,898.4339935919943,2774.1086476249893
episodes-coding_long-0-control-7102,destination,83.188419656,0.0,0.0,0.0,0.0,6149784105.0,145746112.0,1542928.0,4399517.0,1959.6090989190434,898.4339935919943,2774.1086476249893
episodes-coding_long-0-control-7102,destination,83.7650455,0.0,0.0,0.0,0.0,6149784105.0,145746112.0,1542928.0,4399517.0,1959.6090989190434,898.4339935919943,2774.1086476249893
episodes-coding_long-0-control-7102,destination,84.444476097,0.0,0.0,0.0,0.0,6149810051.0,145771920.0,1542928.0,4399655.0,1959.6091142880432,898.4815820389958,2774.1086476249893
episodes-coding_long-0-control-7102,destination,84.999029054,0.0,0.0,0.0,0.0,6149810051.0,145771920.0,1542928.0,4399655.0,1959.6091142880432,898.4815820389958,2774.1086476249893
episodes-coding_long-0-control-7102,destination,85.55292124,0.0,0.0,0.0,0.0,6149813097.0,145771920.0,1542928.0,4402701.0,1959.6091256590425,898.6619515259972,2774.1086476249893
episodes-coding_long-0-control-7102,destination,86.129016757,0.0,0.0,0.0,0.0,6149813097.0,145771920.0,1542928.0,4402701.0,1959.6091256590425,898.6619515259972,2774.1086476249893
episodes-coding_long-0-control-7102,destination,86.826712982,0.0,0.0,0.0,0.0,6149813097.0,145771920.0,1542928.0,4402701.0,1959.6091256590425,898.6619515259972,2774.1086476249893
episodes-coding_long-0-control-7102,destination,87.440978853,1.0,0.0,0.031918421488973614,0.0,6149843832.0,145802048.0,1542928.0,4402717.0,1959.6091299370419,898.7187684489982,2774.5749147119877
episodes-coding_long-0-control-7102,destination,88.03377506,2.0,0.0,0.055844801857071746,0.0,6149869968.0,145827872.0,1542928.0,4402717.0,1959.6091299370419,898.7187684489982,2774.5749147119877
episodes-coding_long-0-control-7102,destination,88.610614845,1.0,0.0,0.02875145083734043,0.0,6149869968.0,145827872.0,1542928.0,4403029.0,1959.6091345150417,898.7999390439982,2775.368711703988
episodes-coding_long-0-control-7102,destination,89.236015277,2.0,0.0,0.055795058862543545,0.0,6149896022.0,145853872.0,1542928.0,4403029.0,1959.6091345150417,898.7999390439982,2775.368711703988
episodes-coding_long-0-control-7102,destination,89.833540853,1.0,0.0,0.027872657934007616,0.0,6149922911.0,145880704.0,1542928.0,4403674.0,1959.609153411042,898.9959669069995,2778.1139417259874
episodes-coding_long-0-control-7102,destination,90.451225681,1.0,0.0,0.027905819930359788,0.0,6149922911.0,145880704.0,1542928.0,4403674.0,1959.609153411042,898.9959669069995,2778.1139417259874
episodes-coding_long-0-control-7102,destination,91.061917373,2.0,0.0,0.0557287348698392,0.0,6149949725.0,145907472.0,1542928.0,4403674.0,1959.609153411042,898.9959669069995,2778.1139417259874
episodes-coding_long-0-control-7102,destination,91.702942275,0.0,0.0,0.0,0.0,6149975559.0,145933248.0,1542928.0,4403835.0,1959.6091718760435,899.1738012759979,2780.789571242987
episodes-coding_long-0-control-7102,destination,92.256947922,0.0,0.0,0.0,0.0,6149975559.0,145933248.0,1542928.0,4403835.0,1959.6091718760435,899.1738012759979,2780.789571242987
episodes-coding_long-0-control-7102,destination,92.833181502,0.0,0.0,0.0,0.0,6149975559.0,145933248.0,1542928.0,4403835.0,1959.6091718760435,899.1738012759979,2780.789571242987
episodes-coding_long-0-control-7102,destination,93.43164887,0.0,0.0,0.0,0.0,6149975559.0,145933248.0,1542928.0,4403835.0,1959.6091718760435,899.1738012759979,2780.789571242987
episodes-coding_long-0-control-7102,destination,94.030559367,0.0,0.0,0.0,0.0,6149975559.0,145933248.0,1542928.0,4403835.0,1959.6091718760435,899.1738012759979,2780.789571242987
episodes-coding_long-0-control-7102,destination,94.606468399,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,95.184770222,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,95.760851024,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,96.35909445,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,96.957521871,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,97.555704123,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,98.154219569,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,98.751968045,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,99.350666005,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,99.928872648,0.0,0.0,0.0,0.0,6149977654.0,145935296.0,1542928.0,4403882.0,1959.609189208044,899.2051469429971,2780.789571242987
episodes-coding_long-0-control-7102,destination,100.55074927,0.0,0.0,0.0,0.0,6150006248.0,145963376.0,1542928.0,4404396.0,1959.6092115000447,899.319068144996,2781.450077215988
episodes-coding_long-0-control-7102,destination,101.104056742,0.0,0.0,0.0,0.0,6150006248.0,145963376.0,1542928.0,4404396.0,1959.6092115000447,899.319068144996,2781.450077215988
episodes-coding_long-0-control-7102,destination,101.680422821,0.0,0.0,0.0,0.0,6150006248.0,145963376.0,1542928.0,4404396.0,1959.6092115000447,899.319068144996,2781.450077215988
episodes-coding_long-0-control-7102,destination,102.279348098,0.0,0.0,0.0,0.0,6150006248.0,145963376.0,1542928.0,4404396.0,1959.6092115000447,899.319068144996,2781.450077215988
episodes-coding_long-0-control-7102,destination,102.877642149,0.0,0.0,0.0,0.0,6150006248.0,145963376.0,1542928.0,4404396.0,1959.6092115000447,899.319068144996,2781.450077215988
episodes-coding_long-0-control-7102,destination,103.475788463,0.0,0.0,0.0,0.0,6150006248.0,145963376.0,1542928.0,4404396.0,1959.6092115000447,899.319068144996,2781.450077215988
episodes-coding_long-0-control-7102,destination,104.073843326,0.0,0.0,0.0,0.0,6150006248.0,145963376.0,1542928.0,4404396.0,1959.6092115000447,899.319068144996,2781.450077215988
episodes-coding_long-0-control-7102,destination,104.649791861,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,105.225713515,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,105.802073282,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,106.400788253,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,106.998924388,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,107.597966809,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,108.196205566,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,108.795185754,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,109.393432395,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,109.991500671,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,110.590116761,0.0,0.0,0.0,0.0,6150008984.0,145965664.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,111.23128332,1.0,0.0,0.028021886917592442,0.0,6150036008.0,145992208.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,111.863270029,1.0,0.0,0.028038467915768583,0.0,6150036008.0,145992208.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,112.502596323,1.0,0.0,0.028071629912120755,0.0,6150036008.0,145992208.0,1542928.0,4404844.0,1959.6092298750445,899.360084336995,2781.450077215988
episodes-coding_long-0-control-7102,destination,113.07875548,0.0,0.0,0.0,0.0,6150036008.0,145992208.0,1542928.0,4405324.0,1959.6092464960439,899.4743384789945,2783.2417005609896
episodes-coding_long-0-control-7102,destination,113.720152632,1.0,0.0,0.028867517824573086,0.0,6150067950.0,146023040.0,1542928.0,4406363.0,1959.609250092044,899.568166434994,2783.2417005609896
episodes-coding_long-0-control-7102,destination,114.3388117,2.0,0.0,0.05620958381694574,0.0,6150094302.0,146049200.0,1542928.0,4406363.0,1959.609250092044,899.568166434994,2783.2417005609896
episodes-coding_long-0-control-7102,destination,114.935272818,2.0,0.0,0.05624274581329791,0.0,6150094302.0,146049200.0,1542928.0,4406363.0,1959.609250092044,899.568166434994,2783.2417005609896
episodes-coding_long-0-control-7102,destination,115.566576694,1.0,0.0,0.027375227988724937,0.0,6150094302.0,146049200.0,1542928.0,4406434.0,1959.6092626750433,899.6301891179937,2784.9663481849893
episodes-coding_long-0-control-7102,destination,116.16387819,2.0,0.0,0.05445199801028022,0.0,6150120394.0,146075264.0,1542928.0,4406434.0,1959.6092626750433,899.6301891179937,2784.9663481849893
episodes-coding_long-0-control-7102,destination,116.760377708,0.0,0.0,0.0,0.0,6150147362.0,146102208.0,1542928.0,4406678.0,1959.6092764010427,899.813534905994,2788.1182095649892
episodes-coding_long-0-control-7102,destination,117.314278029,0.0,0.0,0.0,0.0,6150147362.0,146102208.0,1542928.0,4406678.0,1959.6092764010427,899.813534905994,2788.1182095649892
episodes-coding_long-0-control-7102,destination,117.890730614,0.0,0.0,0.0,0.0,6150147362.0,146102208.0,1542928.0,4406678.0,1959.6092764010427,899.813534905994,2788.1182095649892
episodes-coding_long-0-control-7102,destination,118.488727784,0.0,0.0,0.0,0.0,6150147362.0,146102208.0,1542928.0,4406678.0,1959.6092764010427,899.813534905994,2788.1182095649892
episodes-coding_long-0-control-7102,destination,119.086982477,0.0,0.0,0.0,0.0,6150147362.0,146102208.0,1542928.0,4406678.0,1959.6092764010427,899.813534905994,2788.1182095649892
episodes-coding_long-0-control-7102,destination,119.694507583,0.0,0.0,0.0,0.0,6150147362.0,146102208.0,1542928.0,4406678.0,1959.6092764010427,899.813534905994,2788.1182095649892
episodes-coding_long-0-control-7102,destination,120.293506893,0.0,0.0,0.0,0.0,6150147362.0,146102208.0,1542928.0,4406678.0,1959.6092764010427,899.813534905994,2788.1182095649892
episodes-coding_long-0-control-7102,destination,120.8698854,0.0,0.0,0.0,0.0,6150149661.0,146103920.0,1542928.0,4407265.0,1959.6092951260416,899.8626875729951,2788.1182095649892
episodes-coding_long-0-control-7102,destination,121.446492857,0.0,0.0,0.0,0.0,6150149661.0,146103920.0,1542928.0,4407265.0,1959.6092951260416,899.8626875729951,2788.1182095649892
episodes-coding_long-0-control-7102,destination,122.02314105,0.0,0.0,0.0,0.0,6150149661.0,146103920.0,1542928.0,4407265.0,1959.6092951260416,899.8626875729951,2788.1182095649892
episodes-coding_long-0-control-7102,destination,122.621745348,0.0,0.0,0.0,0.0,6150149661.0,146103920.0,1542928.0,4407265.0,1959.6092951260416,899.8626875729951,2788.1182095649892
episodes-coding_long-0-control-7102,destination,123.220205467,0.0,0.0,0.0,0.0,6150149661.0,146103920.0,1542928.0,4407265.0,1959.6092951260416,899.8626875729951,2788.1182095649892
episodes-coding_long-0-control-7102,destination,123.818174975,0.0,0.0,0.0,0.0,6150149661.0,146103920.0,1542928.0,4407265.0,1959.6092951260416,899.8626875729951,2788.1182095649892
episodes-coding_long-0-control-7102,destination,124.417521698,0.0,0.0,0.0,0.0,6150149661.0,146103920.0,1542928.0,4407265.0,1959.6092951260416,899.8626875729951,2788.1182095649892
episodes-coding_long-0-control-7102,destination,125.003024392,0.0,0.0,0.0,0.0,6150149661.0,146103920.0,1542928.0,4407265.0,1959.6092951260416,899.8626875729951,2788.1182095649892
episodes-coding_long-0-control-7102,destination,125.630827161,0.0,0.0,0.0,0.0,6150175652.0,146129856.0,1542928.0,4407320.0,1959.6093099940426,899.9231624519944,2788.5637884319895
episodes-coding_long-0-control-7102,destination,126.18566521,0.0,0.0,0.0,0.0,6150175652.0,146129856.0,1542928.0,4407320.0,1959.6093099940426,899.9231624519944,2788.5637884319895
episodes-coding_long-0-control-7102,destination,126.78157522,1.0,0.0,0.027060189023379255,0.0,6150204371.0,146158464.0,1542928.0,4407403.0,1959.6093228480422,899.9522076379944,2788.5637884319895
episodes-coding_long-0-control-7102,destination,127.374775559,0.0,0.0,0.0,0.0,6150230362.0,146184400.0,1542928.0,4407486.0,1959.6093383960433,900.0720482179931,2789.6772405559914
episodes-coding_long-0-control-7102,destination,127.996034214,1.0,0.0,0.003183551649809324,0.0,6150233418.0,146187440.0,1542928.0,4407486.0,1959.6093383960433,900.0720482179931,2789.6772405559914
episodes-coding_long-0-control-7102,destination,128.550166288,0.0,0.0,0.0,0.0,6150233418.0,146187440.0,1542928.0,4407502.0,1959.609347403044,900.1305398999939,2790.1172466569915
episodes-coding_long-0-control-7102,destination,129.12619661,0.0,0.0,0.0,0.0,6150233418.0,146187440.0,1542928.0,4407502.0,1959.609347403044,900.1305398999939,2790.1172466569915
episodes-coding_long-0-control-7102,destination,129.702975808,0.0,0.0,0.0,0.0,6150233418.0,146187440.0,1542928.0,4407502.0,1959.609347403044,900.1305398999939,2790.1172466569915
episodes-coding_long-0-control-7102,destination,130.30113999,0.0,0.0,0.0,0.0,6150233418.0,146187440.0,1542928.0,4407502.0,1959.609347403044,900.1305398999939,2790.1172466569915
episodes-coding_long-0-control-7102,destination,130.898000825,0.0,0.0,0.0,0.0,6150233418.0,146187440.0,1542928.0,4407502.0,1959.609347403044,900.1305398999939,2790.1172466569915
episodes-coding_long-0-control-7102,destination,131.474567243,0.0,0.0,0.0,0.0,6150239179.0,146190176.0,1542928.0,4410527.0,1959.6093633730434,900.3561983529944,2790.1172466569915
episodes-coding_long-0-control-7102,destination,132.052300943,0.0,0.0,0.0,0.0,6150239179.0,146190176.0,1542928.0,4410527.0,1959.6093633730434,900.3561983529944,2790.1172466569915
episodes-coding_long-0-control-7102,destination,132.62904356,0.0,0.0,0.0,0.0,6150239179.0,146190176.0,1542928.0,4410527.0,1959.6093633730434,900.3561983529944,2790.1172466569915
episodes-coding_long-0-control-7102,destination,133.212123566,0.0,0.0,0.0,0.0,6150239179.0,146190176.0,1542928.0,4410527.0,1959.6093633730434,900.3561983529944,2790.1172466569915
episodes-coding_long-0-control-7102,destination,133.843616058,1.0,0.0,0.027889238932183757,0.0,6150266068.0,146217008.0,1542928.0,4410527.0,1959.6093633730434,900.3561983529944,2790.1172466569915
episodes-coding_long-0-control-7102,destination,134.460278251,2.0,0.0,0.055032332946443385,0.0,6150292204.0,146242832.0,1542928.0,4410527.0,1959.6093633730434,900.3561983529944,2790.1172466569915
episodes-coding_long-0-control-7102,destination,135.036846894,1.0,0.0,0.02793898192671196,0.0,6150292204.0,146242832.0,1542928.0,4410839.0,1959.6093683620438,900.4357547579948,2790.932096723991
episodes-coding_long-0-control-7102,destination,135.590370188,0.0,0.0,0.0,0.0,6150292204.0,146242832.0,1542928.0,4410896.0,1959.6093846730437,900.4962576249945,2792.7446291899905
episodes-coding_long-0-control-7102,destination,136.166770845,0.0,0.0,0.0,0.0,6150292204.0,146242832.0,1542928.0,4410896.0,1959.6093846730437,900.4962576249945,2792.7446291899905
episodes-coding_long-0-control-7102,destination,136.796378609,1.0,0.0,0.002652959708174474,0.0,6150294744.0,146244912.0,1542928.0,4410896.0,1959.6093846730437,900.4962576249945,2792.7446291899905
episodes-coding_long-0-control-7102,destination,137.372396618,0.0,0.0,0.0,0.0,6150294744.0,146244912.0,1542928.0,4411356.0,1959.6093982080438,900.5513902799939,2793.0785880499916
episodes-coding_long-0-control-7102,destination,137.949454349,0.0,0.0,0.0,0.0,6150294744.0,146244912.0,1542928.0,4411356.0,1959.6093982080438,900.5513902799939,2793.0785880499916
episodes-coding_long-0-control-7102,destination,138.548028799,0.0,0.0,0.0,0.0,6150294744.0,146244912.0,1542928.0,4411356.0,1959.6093982080438,900.5513902799939,2793.0785880499916
episodes-coding_long-0-control-7102,destination,139.147393183,0.0,0.0,0.0,0.0,6150294744.0,146244912.0,1542928.0,4411356.0,1959.6093982080438,900.5513902799939,2793.0785880499916
episodes-coding_long-0-control-7102,destination,139.747119315,0.0,0.0,0.0,0.0,6150294744.0,146244912.0,1542928.0,4411356.0,1959.6093982080438,900.5513902799939,2793.0785880499916
episodes-coding_long-0-control-7102,destination,140.379211605,1.0,0.0,0.02928204277897528,0.0,6150327142.0,146276896.0,1542928.0,4411424.0,1959.6094028760435,900.6091976929929,2793.0785880499916
episodes-coding_long-0-control-7102,destination,140.984363915,2.0,0.0,0.0567401757585807,0.0,6150353613.0,146303312.0,1542928.0,4411424.0,1959.6094028760435,900.6091976929929,2793.0785880499916
episodes-coding_long-0-control-7102,destination,141.604976036,1.0,0.0,0.02747471397778145,0.0,6150353613.0,146303312.0,1542928.0,4411770.0,1959.6094184850426,900.6975306369932,2794.1710123539924
episodes-coding_long-0-control-7102,destination,142.210145899,0.0,0.0,0.0,0.0,6150353613.0,146303312.0,1542928.0,4411825.0,1959.6094221520416,900.7566339449932,2795.477658856993
episodes-coding_long-0-control-7102,destination,142.848682025,1.0,0.0,0.0280053059194163,0.0,6150406773.0,146356400.0,1542928.0,4411854.0,1959.6094308180418,900.7918220139927,2795.477658856993
