committed_before_power_window,committed_by_deadline,condition,context_profile,episode,hit_power_target,match_id,policy,power_attainment_fraction,power_target_fraction,required_deadline_s,sample_id,scenario_id,token_distribution
8,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,45,True,6c0faec839fa4ce3,queue_haul,1,1.0,30.0,8d9fab9c9c062e5e,p-ef0ebab2b8f84abe,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,45,True,6c0faec839fa4ce3,greedy,1,1.0,30.0,8d9fab9c9c062e5e,p-e0f8393f860934b3,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,45,True,6c0faec839fa4ce3,kv_only,1,1.0,30.0,8d9fab9c9c062e5e,p-33cd98717f896d24,uniform_range
0,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,45,False,6c0faec839fa4ce3,replay_only,0.8696034914395734,1.0,30.0,8d9fab9c9c062e5e,p-fd380b9eca07e890,uniform_range
0,0,coding-uniform_range-10000mbps-19s,coding,20,False,13d8bd3f55e879af,replay_only,0,1.0,19.0,0d60f79a46480bab,p-23367ff0ff929804,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,20,True,13d8bd3f55e879af,greedy,1,1.0,19.0,0d60f79a46480bab,p-7cc8ad88540426d5,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,20,True,13d8bd3f55e879af,queue_haul,1,1.0,19.0,0d60f79a46480bab,p-47e0e1de84504c30,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,20,True,13d8bd3f55e879af,kv_only,1,1.0,19.0,0d60f79a46480bab,p-48590ec7d1d7a8a9,uniform_range
8,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,30,True,2c7d4c634dcb7450,kv_only,1,1.0,19.0,9afb98b08f324db5,p-4c206c1df2bc32c5,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,30,True,2c7d4c634dcb7450,greedy,1,1.0,19.0,9afb98b08f324db5,p-4c565b3f5eec2923,uniform_support
0,0,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,30,False,2c7d4c634dcb7450,replay_only,0,1.0,19.0,9afb98b08f324db5,p-985edc5c15128fe6,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,30,True,2c7d4c634dcb7450,queue_haul,1,1.0,19.0,9afb98b08f324db5,p-ec995462476e886b,uniform_support
8,8,coding-uniform_range-5000mbps-30s,coding,16,True,a1e958d5bf1df7c2,queue_haul,1,1.0,30.0,5409b3b63988c202,p-ec2dc8d17007323d,uniform_range
8,8,coding-uniform_range-5000mbps-30s,coding,16,True,a1e958d5bf1df7c2,greedy,1,1.0,30.0,5409b3b63988c202,p-4277327007125868,uniform_range
0,0,coding-uniform_range-5000mbps-30s,coding,16,False,a1e958d5bf1df7c2,replay_only,0,1.0,30.0,5409b3b63988c202,p-4dd1bc537d382483,uniform_range
8,8,coding-uniform_range-5000mbps-30s,coding,16,True,a1e958d5bf1df7c2,kv_only,1,1.0,30.0,5409b3b63988c202,p-eefbd88c9ec47bad,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,70,True,0e4ffff0da6d0f16,kv_only,1,1.0,30.0,7d4087ac933234e8,p-6aba71ed5cb6b5db,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,70,True,0e4ffff0da6d0f16,replay_only,1,1.0,30.0,7d4087ac933234e8,p-1b50564aa364c526,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,70,True,0e4ffff0da6d0f16,greedy,1,1.0,30.0,7d4087ac933234e8,p-644ec4e64b1289c7,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,70,True,0e4ffff0da6d0f16,queue_haul,1,1.0,30.0,7d4087ac933234e8,p-d1b29aa487ab0163,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,18,True,b8b70002bfad0f8f,greedy,1,1.0,19.0,1672b768e36f6534,p-2928bc5fd77d8060,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,18,True,b8b70002bfad0f8f,queue_haul,1,1.0,19.0,1672b768e36f6534,p-5a9d361bea0aa320,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,18,True,b8b70002bfad0f8f,kv_only,1,1.0,19.0,1672b768e36f6534,p-b467e5a35cdca447,uniform_range
0,0,coding-uniform_range-10000mbps-19s,coding,18,False,b8b70002bfad0f8f,replay_only,0,1.0,19.0,1672b768e36f6534,p-5c874082c8374944,uniform_range
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,34,True,2cf338e3fb3ee2ae,greedy,1,1.0,30.0,1ace3bff016800ba,p-932920fd3553df07,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,34,True,2cf338e3fb3ee2ae,kv_only,1,1.0,30.0,1ace3bff016800ba,p-d6dcc80a68b02ae1,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,34,True,2cf338e3fb3ee2ae,queue_haul,1,1.0,30.0,1ace3bff016800ba,p-7f72bdd4660b74cb,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,34,True,2cf338e3fb3ee2ae,replay_only,1,1.0,30.0,1ace3bff016800ba,p-6ac82f2940ee8086,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,24,True,c4b719a0004691b6,queue_haul,1,1.0,19.0,9afb98b08f324db5,p-5630a8528a92b4b2,uniform_support
0,0,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,24,False,c4b719a0004691b6,replay_only,0,1.0,19.0,9afb98b08f324db5,p-45c4c9b48e8f99b8,uniform_support
5,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,24,False,c4b719a0004691b6,greedy,0.5623807163342075,1.0,19.0,9afb98b08f324db5,p-e904074ba9c4840b,uniform_support
6,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,24,False,c4b719a0004691b6,kv_only,0.7995672079216405,1.0,19.0,9afb98b08f324db5,p-f86bdf2110d8400c,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,27,True,b61cdc27274acf86,kv_only,1,1.0,30.0,9afb98b08f324db5,p-e436a35c89409ce0,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,27,True,b61cdc27274acf86,greedy,1,1.0,30.0,9afb98b08f324db5,p-8abf1254e748e066,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,27,True,b61cdc27274acf86,queue_haul,1,1.0,30.0,9afb98b08f324db5,p-150d60c9c9f3ca5b,uniform_support
0,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,27,False,b61cdc27274acf86,replay_only,0.1816974341481885,1.0,30.0,9afb98b08f324db5,p-55205f1940fb8408,uniform_support
8,8,coding-uniform_support-10000mbps-19s,coding,6,True,c2f10ecb0dae09f8,queue_haul,1,1.0,19.0,0099a40cc49ec97c,p-baea71f0952e9d71,uniform_support
7,8,coding-uniform_support-10000mbps-19s,coding,6,False,c2f10ecb0dae09f8,kv_only,0.9748739096648208,1.0,19.0,0099a40cc49ec97c,p-00e1b12ab7f9ec5d,uniform_support
8,8,coding-uniform_support-10000mbps-19s,coding,6,True,c2f10ecb0dae09f8,greedy,1,1.0,19.0,0099a40cc49ec97c,p-fadd2aae810ed670,uniform_support
0,1,coding-uniform_support-10000mbps-19s,coding,6,False,c2f10ecb0dae09f8,replay_only,0.00959204123866202,1.0,19.0,0099a40cc49ec97c,p-2b92e4cdf705a9f1,uniform_support
6,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,49,False,f5f66c624398eaf2,queue_haul,0.8107838816531646,1.0,19.0,a26bd21b8490afbe,p-a06509d031cea76c,uniform_support
6,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,49,False,f5f66c624398eaf2,kv_only,0.8270131932843646,1.0,19.0,a26bd21b8490afbe,p-b2848a89b0ff2c1e,uniform_support
0,0,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,49,False,f5f66c624398eaf2,replay_only,0,1.0,19.0,a26bd21b8490afbe,p-6a135b1b0ca61bc5,uniform_support
7,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,49,False,f5f66c624398eaf2,greedy,0.9425714174825847,1.0,19.0,a26bd21b8490afbe,p-c7dc98d7390f70a3,uniform_support
0,0,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,60,False,39b8532f8a043936,replay_only,0,1.0,19.0,82356dfb6a0bfc27,p-5d488403d9a8acb1,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,60,True,39b8532f8a043936,queue_haul,1,1.0,19.0,82356dfb6a0bfc27,p-f8554d863db68eb7,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,60,True,39b8532f8a043936,greedy,1,1.0,19.0,82356dfb6a0bfc27,p-6f3e931f2dbe4ad6,uniform_range
7,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,60,False,39b8532f8a043936,kv_only,0.9232098088522769,1.0,19.0,82356dfb6a0bfc27,p-fd35e1f76be72691,uniform_range
0,0,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,43,False,7fcc44fc3e32051c,replay_only,0,1.0,19.0,9b2ac03a155c9958,p-8a99dffb5f0b2ed8,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,43,True,7fcc44fc3e32051c,kv_only,1,1.0,19.0,9b2ac03a155c9958,p-09b2646e35498c04,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,43,True,7fcc44fc3e32051c,greedy,1,1.0,19.0,9b2ac03a155c9958,p-2218a09851770cc5,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,43,True,7fcc44fc3e32051c,queue_haul,1,1.0,19.0,9b2ac03a155c9958,p-fe12df205f249271,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,61,True,123aa7285a29bcc6,queue_haul,1,1.0,19.0,7d4087ac933234e8,p-36a901b648906d33,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,61,True,123aa7285a29bcc6,greedy,1,1.0,19.0,7d4087ac933234e8,p-01a38bbbcefa843a,uniform_range
6,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,61,False,123aa7285a29bcc6,kv_only,0.8670387810847787,1.0,19.0,7d4087ac933234e8,p-9b52cbc14a877060,uniform_range
0,0,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,61,False,123aa7285a29bcc6,replay_only,0,1.0,19.0,7d4087ac933234e8,p-ecca69c148f8ce57,uniform_range
0,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,28,False,dac80b13c645c378,replay_only,0.5747936075815296,1.0,30.0,1ace3bff016800ba,p-7163da6a5e3496f3,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,28,True,dac80b13c645c378,queue_haul,1,1.0,30.0,1ace3bff016800ba,p-a96435cb695e29d3,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,28,True,dac80b13c645c378,greedy,1,1.0,30.0,1ace3bff016800ba,p-d237e7d56e837b9c,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,28,True,dac80b13c645c378,kv_only,1,1.0,30.0,1ace3bff016800ba,p-931bf0c2a329dcec,uniform_support
8,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,62,True,a6d8761c42cd6047,queue_haul,1,1.0,19.0,e1a89d0663b79914,p-115666a4df247cad,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,62,True,a6d8761c42cd6047,greedy,1,1.0,19.0,e1a89d0663b79914,p-fd92d5d3b27619a8,uniform_range
7,8,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,62,False,a6d8761c42cd6047,kv_only,0.9495718194262708,1.0,19.0,e1a89d0663b79914,p-215af763be26011c,uniform_range
0,0,agentic_tool_loop-uniform_range-5000mbps-19s,agentic_tool_loop,62,False,a6d8761c42cd6047,replay_only,0,1.0,19.0,e1a89d0663b79914,p-bd0ddee16ffa5ebe,uniform_range
8,8,coding-uniform_support-10000mbps-30s,coding,10,True,7c0a2a40f4110b9c,greedy,1,1.0,30.0,db2cb3dabc3d77dc,p-3cff5cc93f98ec16,uniform_support
0,0,coding-uniform_support-10000mbps-30s,coding,10,False,7c0a2a40f4110b9c,replay_only,0,1.0,30.0,db2cb3dabc3d77dc,p-130c6467a843c3a4,uniform_support
8,8,coding-uniform_support-10000mbps-30s,coding,10,True,7c0a2a40f4110b9c,kv_only,1,1.0,30.0,db2cb3dabc3d77dc,p-39feae37273a9b65,uniform_support
8,8,coding-uniform_support-10000mbps-30s,coding,10,True,7c0a2a40f4110b9c,queue_haul,1,1.0,30.0,db2cb3dabc3d77dc,p-2c06a3344ca45642,uniform_support
0,0,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,26,False,56d60d21e87a5f8e,replay_only,0,1.0,19.0,a6480ed00063b837,p-6a4e25bfc0b54a6b,uniform_support
7,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,26,False,56d60d21e87a5f8e,greedy,0.9552776576276157,1.0,19.0,a6480ed00063b837,p-b804f980013e3bee,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,26,True,56d60d21e87a5f8e,queue_haul,1,1.0,19.0,a6480ed00063b837,p-3aed27b03316b7fc,uniform_support
6,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,26,False,56d60d21e87a5f8e,kv_only,0.8021299684764673,1.0,19.0,a6480ed00063b837,p-2876756622d88abc,uniform_support
8,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,67,True,b380978d44e50eaa,greedy,1,1.0,19.0,7d4087ac933234e8,p-a2e8ec78194b88ca,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,67,True,b380978d44e50eaa,kv_only,1,1.0,19.0,7d4087ac933234e8,p-83eb8caef3f35db2,uniform_range
0,0,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,67,False,b380978d44e50eaa,replay_only,0,1.0,19.0,7d4087ac933234e8,p-d1e403d2c09d9c3d,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,67,True,b380978d44e50eaa,queue_haul,1,1.0,19.0,7d4087ac933234e8,p-70a658983be14acf,uniform_range
0,0,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,59,False,b3daf32719cf70c6,replay_only,0,1.0,30.0,5a20eb22f011ad34,p-aec103ef5fbeac3c,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,59,True,b3daf32719cf70c6,queue_haul,1,1.0,30.0,5a20eb22f011ad34,p-0e5434ad73f109cf,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,59,True,b3daf32719cf70c6,kv_only,1,1.0,30.0,5a20eb22f011ad34,p-f8848caf5764b24d,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,59,True,b3daf32719cf70c6,greedy,1,1.0,30.0,5a20eb22f011ad34,p-8d12a00143913654,uniform_support
8,8,coding-uniform_range-5000mbps-30s,coding,15,True,fe209c036bb73018,greedy,1,1.0,30.0,1672b768e36f6534,p-af2a7fa3c7b7fe3e,uniform_range
8,8,coding-uniform_range-5000mbps-30s,coding,15,True,fe209c036bb73018,kv_only,1,1.0,30.0,1672b768e36f6534,p-ef82dd4912ea22a6,uniform_range
8,8,coding-uniform_range-5000mbps-30s,coding,15,True,fe209c036bb73018,queue_haul,1,1.0,30.0,1672b768e36f6534,p-21f3ebb13c0294b2,uniform_range
0,0,coding-uniform_range-5000mbps-30s,coding,15,False,fe209c036bb73018,replay_only,0,1.0,30.0,1672b768e36f6534,p-e44e0b8575f08cd9,uniform_range
0,0,coding-uniform_range-5000mbps-19s,coding,12,False,6e40aca2a2f3eb1a,replay_only,0,1.0,19.0,1672b768e36f6534,p-f6526b7c8c4117ad,uniform_range
5,7,coding-uniform_range-5000mbps-19s,coding,12,False,6e40aca2a2f3eb1a,queue_haul,0.6669744858009773,1.0,19.0,1672b768e36f6534,p-8ccb15efc8a425f2,uniform_range
5,7,coding-uniform_range-5000mbps-19s,coding,12,False,6e40aca2a2f3eb1a,kv_only,0.5795048272742489,1.0,19.0,1672b768e36f6534,p-bcd1d1a447dc270d,uniform_range
5,7,coding-uniform_range-5000mbps-19s,coding,12,False,6e40aca2a2f3eb1a,greedy,0.6654023730973518,1.0,19.0,1672b768e36f6534,p-517e54ab92cddfc2,uniform_range
5,6,coding-uniform_support-5000mbps-19s,coding,2,False,a70daa311563e65b,greedy,0.596184288171696,1.0,19.0,0a1e15e4cd4e9e44,p-e44214c967f95bd9,uniform_support
5,6,coding-uniform_support-5000mbps-19s,coding,2,False,a70daa311563e65b,kv_only,0.5524134966796814,1.0,19.0,0a1e15e4cd4e9e44,p-225b0878ca86c3ed,uniform_support
0,0,coding-uniform_support-5000mbps-19s,coding,2,False,a70daa311563e65b,replay_only,0,1.0,19.0,0a1e15e4cd4e9e44,p-7fb83bab2e1c881c,uniform_support
6,8,coding-uniform_support-5000mbps-19s,coding,2,False,a70daa311563e65b,queue_haul,0.8924764286494806,1.0,19.0,0a1e15e4cd4e9e44,p-37f422640c1f4d0e,uniform_support
5,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,50,False,a749224c7ded0b4d,queue_haul,0.7267726144943396,1.0,19.0,5a20eb22f011ad34,p-ec2211850a75471f,uniform_support
0,0,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,50,False,a749224c7ded0b4d,replay_only,0,1.0,19.0,5a20eb22f011ad34,p-47c45109a4c6495a,uniform_support
6,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,50,False,a749224c7ded0b4d,greedy,0.7409272458319334,1.0,19.0,5a20eb22f011ad34,p-99595bfcc550d359,uniform_support
5,7,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,50,False,a749224c7ded0b4d,kv_only,0.6085923793613707,1.0,19.0,5a20eb22f011ad34,p-f22aa8d9627dd22e,uniform_support
0,0,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,56,False,159a072880c68347,replay_only,0,1.0,19.0,5a20eb22f011ad34,p-8a61cefd58dfd860,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,56,True,159a072880c68347,queue_haul,1,1.0,19.0,5a20eb22f011ad34,p-78fbcd1954cfa35f,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,56,True,159a072880c68347,kv_only,1,1.0,19.0,5a20eb22f011ad34,p-9a0523e52535e808,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,56,True,159a072880c68347,greedy,1,1.0,19.0,5a20eb22f011ad34,p-027e28d5e00a94dc,uniform_support
8,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,63,True,75e71c1cde3f7898,kv_only,1,1.0,30.0,82356dfb6a0bfc27,p-d94d8a154ff27046,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,63,True,75e71c1cde3f7898,greedy,1,1.0,30.0,82356dfb6a0bfc27,p-5ca43fdf1f5ba397,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,63,True,75e71c1cde3f7898,replay_only,1,1.0,30.0,82356dfb6a0bfc27,p-bc4a064d1ced8296,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,63,True,75e71c1cde3f7898,queue_haul,1,1.0,30.0,82356dfb6a0bfc27,p-b19a51756140883f,uniform_range
8,8,coding-uniform_support-10000mbps-19s,coding,7,True,e941fcc0ba3a059a,greedy,1,1.0,19.0,db2cb3dabc3d77dc,p-960c6aac47e2a60c,uniform_support
0,0,coding-uniform_support-10000mbps-19s,coding,7,False,e941fcc0ba3a059a,replay_only,0,1.0,19.0,db2cb3dabc3d77dc,p-f19ff492ca59aa66,uniform_support
8,8,coding-uniform_support-10000mbps-19s,coding,7,True,e941fcc0ba3a059a,queue_haul,1,1.0,19.0,db2cb3dabc3d77dc,p-fa1a9217da3831c5,uniform_support
8,8,coding-uniform_support-10000mbps-19s,coding,7,True,e941fcc0ba3a059a,kv_only,1,1.0,19.0,db2cb3dabc3d77dc,p-02c068154a8bcf17,uniform_support
8,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,52,True,0b23020fd10a6594,queue_haul,1,1.0,30.0,a26bd21b8490afbe,p-cabb83295b32443c,uniform_support
8,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,52,True,0b23020fd10a6594,greedy,1,1.0,30.0,a26bd21b8490afbe,p-9fd67f14a0cc071b,uniform_support
8,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,52,True,0b23020fd10a6594,kv_only,1,1.0,30.0,a26bd21b8490afbe,p-f279bfdede3eed50,uniform_support
6,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,52,False,0b23020fd10a6594,replay_only,0.9942696189379543,1.0,30.0,a26bd21b8490afbe,p-3c45a1e995324df6,uniform_support
8,8,coding-uniform_support-10000mbps-30s,coding,11,True,f586cdb435a62519,greedy,1,1.0,30.0,0a1e15e4cd4e9e44,p-20967c0479250327,uniform_support
8,8,coding-uniform_support-10000mbps-30s,coding,11,True,f586cdb435a62519,queue_haul,1,1.0,30.0,0a1e15e4cd4e9e44,p-30001035f51c8a31,uniform_support
1,8,coding-uniform_support-10000mbps-30s,coding,11,False,f586cdb435a62519,replay_only,0.183863688018474,1.0,30.0,0a1e15e4cd4e9e44,p-7c7b4eecdeb21b56,uniform_support
8,8,coding-uniform_support-10000mbps-30s,coding,11,True,f586cdb435a62519,kv_only,1,1.0,30.0,0a1e15e4cd4e9e44,p-5f54d0eea7f9347e,uniform_support
8,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,66,True,2268edeecc36463e,kv_only,1,1.0,19.0,82356dfb6a0bfc27,p-d68593e3b53cce2a,uniform_range
0,0,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,66,False,2268edeecc36463e,replay_only,0,1.0,19.0,82356dfb6a0bfc27,p-21e5f50d820d854c,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,66,True,2268edeecc36463e,queue_haul,1,1.0,19.0,82356dfb6a0bfc27,p-69e909b1d9efe95e,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,66,True,2268edeecc36463e,greedy,1,1.0,19.0,82356dfb6a0bfc27,p-96f45f2e3fca7f38,uniform_range
6,8,coding-uniform_support-5000mbps-19s,coding,1,False,dce682adb83540eb,greedy,0.8059719645832313,1.0,19.0,db2cb3dabc3d77dc,p-0815b323a30676a1,uniform_support
7,8,coding-uniform_support-5000mbps-19s,coding,1,False,dce682adb83540eb,queue_haul,0.9166226035903223,1.0,19.0,db2cb3dabc3d77dc,p-2836a467767ad374,uniform_support
0,0,coding-uniform_support-5000mbps-19s,coding,1,False,dce682adb83540eb,replay_only,0,1.0,19.0,db2cb3dabc3d77dc,p-904a396d14e3a831,uniform_support
5,7,coding-uniform_support-5000mbps-19s,coding,1,False,dce682adb83540eb,kv_only,0.6094813698903478,1.0,19.0,db2cb3dabc3d77dc,p-522994f5894db5b0,uniform_support
7,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,37,False,8e5602b5411536bc,queue_haul,0.9624736759871387,1.0,19.0,9b2ac03a155c9958,p-b05479069db2a737,uniform_range
0,0,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,37,False,8e5602b5411536bc,replay_only,0,1.0,19.0,9b2ac03a155c9958,p-074265964f4af5ac,uniform_range
5,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,37,False,8e5602b5411536bc,kv_only,0.7457453502419353,1.0,19.0,9b2ac03a155c9958,p-27355532b58ebbef,uniform_range
7,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,37,False,8e5602b5411536bc,greedy,0.9434699043718353,1.0,19.0,9b2ac03a155c9958,p-12a5e8e5aeac7b65,uniform_range
8,8,coding-uniform_support-5000mbps-30s,coding,5,True,81f41aaed47e9ceb,greedy,1,1.0,30.0,0a1e15e4cd4e9e44,p-1327ff3ab0148d89,uniform_support
8,8,coding-uniform_support-5000mbps-30s,coding,5,True,81f41aaed47e9ceb,kv_only,1,1.0,30.0,0a1e15e4cd4e9e44,p-5a93eb7cee24860a,uniform_support
8,8,coding-uniform_support-5000mbps-30s,coding,5,True,81f41aaed47e9ceb,queue_haul,1,1.0,30.0,0a1e15e4cd4e9e44,p-3d17638135578497,uniform_support
0,1,coding-uniform_support-5000mbps-30s,coding,5,False,81f41aaed47e9ceb,replay_only,0.020708685103417116,1.0,30.0,0a1e15e4cd4e9e44,p-6c1188d916c1393a,uniform_support
5,7,coding-uniform_range-5000mbps-19s,coding,13,False,21b78e7b5b3cbd4c,greedy,0.6698244121639827,1.0,19.0,5409b3b63988c202,p-53ad2ef0743301a7,uniform_range
5,7,coding-uniform_range-5000mbps-19s,coding,13,False,21b78e7b5b3cbd4c,kv_only,0.5748726882446616,1.0,19.0,5409b3b63988c202,p-a1cd682f2368052b,uniform_range
5,7,coding-uniform_range-5000mbps-19s,coding,13,False,21b78e7b5b3cbd4c,queue_haul,0.6584899826370296,1.0,19.0,5409b3b63988c202,p-2ff714605533d780,uniform_range
0,0,coding-uniform_range-5000mbps-19s,coding,13,False,21b78e7b5b3cbd4c,replay_only,0,1.0,19.0,5409b3b63988c202,p-80e26f647d3f0875,uniform_range
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,35,True,9aeb90f3a997ced4,greedy,1,1.0,30.0,a6480ed00063b837,p-ca855189e100d83b,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,35,True,9aeb90f3a997ced4,kv_only,1,1.0,30.0,a6480ed00063b837,p-5dbd2aeb6c984c20,uniform_support
0,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,35,False,9aeb90f3a997ced4,replay_only,0.14828583187937988,1.0,30.0,a6480ed00063b837,p-744ba0ee47a5ca06,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,35,True,9aeb90f3a997ced4,queue_haul,1,1.0,30.0,a6480ed00063b837,p-09bec39347d95dc2,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,58,True,38bf2299e4b1549b,greedy,1,1.0,30.0,a26bd21b8490afbe,p-de3e25ef238ef5b5,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,58,True,38bf2299e4b1549b,kv_only,1,1.0,30.0,a26bd21b8490afbe,p-1e554871fab16245,uniform_support
0,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,58,False,38bf2299e4b1549b,replay_only,0.15066426354854615,1.0,30.0,a26bd21b8490afbe,p-708be1a94ae03132,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,58,True,38bf2299e4b1549b,queue_haul,1,1.0,30.0,a26bd21b8490afbe,p-cd91d146853f30da,uniform_support
