scenario_id,match_id,sample_id,episode,policy,bandwidth_mbps,required_deadline_s,context_profile,token_distribution,session_id,method,order,deadline_admitted,planned_rate_limit_bytes_per_s,planned_quiesce_s
p-a486029352265b3a,132800a19f15db47,8d9fab9c9c062e5e,42,replay_only,10000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,replay,5,True,,
p-a486029352265b3a,132800a19f15db47,8d9fab9c9c062e5e,42,replay_only,10000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,replay,6,True,,
p-a486029352265b3a,132800a19f15db47,8d9fab9c9c062e5e,42,replay_only,10000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,replay,7,True,,
p-178d18d1c4bd27a9,132800a19f15db47,8d9fab9c9c062e5e,42,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,0,True,99507409.38648213,12.669273718458397
p-178d18d1c4bd27a9,132800a19f15db47,8d9fab9c9c062e5e,42,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,1,True,106215774.0642225,12.669273718458397
p-178d18d1c4bd27a9,132800a19f15db47,8d9fab9c9c062e5e,42,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,2,True,109569956.40309268,12.669273718458397
p-178d18d1c4bd27a9,132800a19f15db47,8d9fab9c9c062e5e,42,queue_haul,10000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,3,True,115160260.30120966,12.669273718458397
p-178d18d1c4bd27a9,132800a19f15db47,8d9fab9c9c062e5e,42,queue_haul,10000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,replay,4,True,,
p-178d18d1c4bd27a9,132800a19f15db47,8d9fab9c9c062e5e,42,queue_haul,10000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,replay,5,True,,
p-178d18d1c4bd27a9,132800a19f15db47,8d9fab9c9c062e5e,42,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,kv_transfer,6,False,,
p-178d18d1c4bd27a9,132800a19f15db47,8d9fab9c9c062e5e,42,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,kv_transfer,7,False,,
p-f5d4b955f9a09eea,b4c15e984e23abcb,9afb98b08f324db5,33,replay_only,10000.0,30.0,interactive_coding,uniform_support,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,replay,0,True,,
p-f5d4b955f9a09eea,b4c15e984e23abcb,9afb98b08f324db5,33,replay_only,10000.0,30.0,interactive_coding,uniform_support,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,replay,1,True,,
p-f5d4b955f9a09eea,b4c15e984e23abcb,9afb98b08f324db5,33,replay_only,10000.0,30.0,interactive_coding,uniform_support,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,replay,2,True,,
p-f5d4b955f9a09eea,b4c15e984e23abcb,9afb98b08f324db5,33,replay_only,10000.0,30.0,interactive_coding,uniform_support,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,replay,3,True,,
p-f5d4b955f9a09eea,b4c15e984e23abcb,9afb98b08f324db5,33,replay_only,10000.0,30.0,interactive_coding,uniform_support,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,replay,4,True,,
p-f5d4b955f9a09eea,b4c15e984e23abcb,9afb98b08f324db5,33,replay_only,10000.0,30.0,interactive_coding,uniform_support,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,replay,5,True,,
p-f5d4b955f9a09eea,b4c15e984e23abcb,9afb98b08f324db5,33,replay_only,10000.0,30.0,interactive_coding,uniform_support,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,replay,6,True,,
p-f5d4b955f9a09eea,b4c15e984e23abcb,9afb98b08f324db5,33,replay_only,10000.0,30.0,interactive_coding,uniform_support,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,replay,7,True,,
p-0244189985e7738f,b4c15e984e23abcb,9afb98b08f324db5,33,kv_only,10000.0,30.0,interactive_coding,uniform_support,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,kv_transfer,0,True,,
p-0244189985e7738f,b4c15e984e23abcb,9afb98b08f324db5,33,kv_only,10000.0,30.0,interactive_coding,uniform_support,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,1,True,,
p-0244189985e7738f,b4c15e984e23abcb,9afb98b08f324db5,33,kv_only,10000.0,30.0,interactive_coding,uniform_support,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,2,True,,
p-0244189985e7738f,b4c15e984e23abcb,9afb98b08f324db5,33,kv_only,10000.0,30.0,interactive_coding,uniform_support,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,3,True,,
p-0244189985e7738f,b4c15e984e23abcb,9afb98b08f324db5,33,kv_only,10000.0,30.0,interactive_coding,uniform_support,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,4,True,,
p-0244189985e7738f,b4c15e984e23abcb,9afb98b08f324db5,33,kv_only,10000.0,30.0,interactive_coding,uniform_support,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,5,True,,
p-0244189985e7738f,b4c15e984e23abcb,9afb98b08f324db5,33,kv_only,10000.0,30.0,interactive_coding,uniform_support,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,kv_transfer,6,True,,
p-0244189985e7738f,b4c15e984e23abcb,9afb98b08f324db5,33,kv_only,10000.0,30.0,interactive_coding,uniform_support,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,7,True,,
p-0349c5651cb27629,b4c15e984e23abcb,9afb98b08f324db5,33,queue_haul,10000.0,30.0,interactive_coding,uniform_support,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,0,True,41840833.482196026,23.6692737184584
p-0349c5651cb27629,b4c15e984e23abcb,9afb98b08f324db5,33,queue_haul,10000.0,30.0,interactive_coding,uniform_support,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,kv_transfer,1,True,41840833.482196026,23.6692737184584
p-0349c5651cb27629,b4c15e984e23abcb,9afb98b08f324db5,33,queue_haul,10000.0,30.0,interactive_coding,uniform_support,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,2,True,51452916.84972754,23.6692737184584
p-0349c5651cb27629,b4c15e984e23abcb,9afb98b08f324db5,33,queue_haul,10000.0,30.0,interactive_coding,uniform_support,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,3,True,51452916.84972754,23.6692737184584
p-0349c5651cb27629,b4c15e984e23abcb,9afb98b08f324db5,33,queue_haul,10000.0,30.0,interactive_coding,uniform_support,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,4,True,69546250.24743393,23.6692737184584
p-0349c5651cb27629,b4c15e984e23abcb,9afb98b08f324db5,33,queue_haul,10000.0,30.0,interactive_coding,uniform_support,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,kv_transfer,5,True,69546250.24743393,23.6692737184584
p-0349c5651cb27629,b4c15e984e23abcb,9afb98b08f324db5,33,queue_haul,10000.0,30.0,interactive_coding,uniform_support,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,6,True,69546250.24743393,23.6692737184584
p-0349c5651cb27629,b4c15e984e23abcb,9afb98b08f324db5,33,queue_haul,10000.0,30.0,interactive_coding,uniform_support,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,replay,7,True,,
p-4ac8f231411526db,b4c15e984e23abcb,9afb98b08f324db5,33,greedy,10000.0,30.0,interactive_coding,uniform_support,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,0,True,41840833.482196026,23.6692737184584
p-4ac8f231411526db,b4c15e984e23abcb,9afb98b08f324db5,33,greedy,10000.0,30.0,interactive_coding,uniform_support,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,kv_transfer,1,True,41840833.482196026,23.6692737184584
p-4ac8f231411526db,b4c15e984e23abcb,9afb98b08f324db5,33,greedy,10000.0,30.0,interactive_coding,uniform_support,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,2,True,41840833.482196026,23.6692737184584
p-4ac8f231411526db,b4c15e984e23abcb,9afb98b08f324db5,33,greedy,10000.0,30.0,interactive_coding,uniform_support,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,3,True,51452916.84972754,23.6692737184584
p-4ac8f231411526db,b4c15e984e23abcb,9afb98b08f324db5,33,greedy,10000.0,30.0,interactive_coding,uniform_support,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,4,True,51452916.84972754,23.6692737184584
p-4ac8f231411526db,b4c15e984e23abcb,9afb98b08f324db5,33,greedy,10000.0,30.0,interactive_coding,uniform_support,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,5,True,69546250.24743393,23.6692737184584
p-4ac8f231411526db,b4c15e984e23abcb,9afb98b08f324db5,33,greedy,10000.0,30.0,interactive_coding,uniform_support,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,kv_transfer,6,True,69546250.24743393,23.6692737184584
p-4ac8f231411526db,b4c15e984e23abcb,9afb98b08f324db5,33,greedy,10000.0,30.0,interactive_coding,uniform_support,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,replay,7,True,,
p-7e5a3717c435f863,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,0,True,89444862.36987159,12.669273718458397
p-7e5a3717c435f863,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,queue_haul,10000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,1,True,95035166.26798855,12.669273718458397
p-7e5a3717c435f863,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,2,True,125222807.3178202,12.669273718458397
p-7e5a3717c435f863,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,queue_haul,10000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,3,True,128576989.65669039,12.669273718458397
p-7e5a3717c435f863,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,replay,4,True,,
p-7e5a3717c435f863,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,replay,5,True,,
p-7e5a3717c435f863,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,queue_haul,10000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,6,False,,
p-7e5a3717c435f863,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,queue_haul,10000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,7,False,,
p-e2affd00941b2166,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,greedy,10000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,replay,0,True,,
p-e2affd00941b2166,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,greedy,10000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,replay,1,True,,
p-e2affd00941b2166,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,greedy,10000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,2,True,89444862.36987159,12.669273718458397
p-e2affd00941b2166,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,greedy,10000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,3,True,95035166.26798855,12.669273718458397
p-e2affd00941b2166,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,greedy,10000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,4,True,125222807.3178202,12.669273718458397
p-e2affd00941b2166,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,greedy,10000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,5,True,128576989.65669039,12.669273718458397
p-e2affd00941b2166,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,greedy,10000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,6,False,,
p-e2affd00941b2166,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,greedy,10000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,7,False,,
p-26070f0bcc27930b,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,replay_only,10000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,replay,0,True,,
p-26070f0bcc27930b,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,replay_only,10000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,replay,1,True,,
p-26070f0bcc27930b,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,replay_only,10000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,replay,2,True,,
p-26070f0bcc27930b,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,replay_only,10000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,replay,3,True,,
p-26070f0bcc27930b,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,replay_only,10000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,replay,4,True,,
p-26070f0bcc27930b,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,replay_only,10000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,replay,5,True,,
p-26070f0bcc27930b,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,replay_only,10000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,replay,6,True,,
p-26070f0bcc27930b,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,replay_only,10000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,replay,7,True,,
p-143e0000b597abd7,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,kv_only,10000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,kv_transfer,0,True,,
p-143e0000b597abd7,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,kv_only,10000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,kv_transfer,1,True,,
p-143e0000b597abd7,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,kv_only,10000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,2,True,,
p-143e0000b597abd7,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,kv_only,10000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,3,True,,
p-143e0000b597abd7,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,kv_only,10000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,4,True,,
p-143e0000b597abd7,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,kv_only,10000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,5,True,,
p-143e0000b597abd7,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,kv_only,10000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,6,True,,
p-143e0000b597abd7,8371c2ac90d3ae3d,18d0936d67b4d0ad,44,kv_only,10000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,7,True,,
p-19d52aec6634d545,b079ff5e76ea6fef,18d0936d67b4d0ad,38,queue_haul,5000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,0,True,89444862.36987159,12.669273718458397
p-19d52aec6634d545,b079ff5e76ea6fef,18d0936d67b4d0ad,38,queue_haul,5000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,1,True,95035166.26798855,12.669273718458397
p-19d52aec6634d545,b079ff5e76ea6fef,18d0936d67b4d0ad,38,queue_haul,5000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,2,True,125222807.3178202,12.669273718458397
p-19d52aec6634d545,b079ff5e76ea6fef,18d0936d67b4d0ad,38,queue_haul,5000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,3,True,128576989.65669039,12.669273718458397
p-19d52aec6634d545,b079ff5e76ea6fef,18d0936d67b4d0ad,38,queue_haul,5000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,replay,4,True,,
p-19d52aec6634d545,b079ff5e76ea6fef,18d0936d67b4d0ad,38,queue_haul,5000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,replay,5,True,,
p-19d52aec6634d545,b079ff5e76ea6fef,18d0936d67b4d0ad,38,queue_haul,5000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,6,False,,
p-19d52aec6634d545,b079ff5e76ea6fef,18d0936d67b4d0ad,38,queue_haul,5000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,7,False,,
p-62813567499269e7,b079ff5e76ea6fef,18d0936d67b4d0ad,38,greedy,5000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,replay,0,True,,
p-62813567499269e7,b079ff5e76ea6fef,18d0936d67b4d0ad,38,greedy,5000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,replay,1,True,,
p-62813567499269e7,b079ff5e76ea6fef,18d0936d67b4d0ad,38,greedy,5000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,2,True,89444862.36987159,12.669273718458397
p-62813567499269e7,b079ff5e76ea6fef,18d0936d67b4d0ad,38,greedy,5000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,3,True,95035166.26798855,12.669273718458397
p-62813567499269e7,b079ff5e76ea6fef,18d0936d67b4d0ad,38,greedy,5000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,4,True,125222807.3178202,12.669273718458397
p-62813567499269e7,b079ff5e76ea6fef,18d0936d67b4d0ad,38,greedy,5000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,5,True,128576989.65669039,12.669273718458397
p-62813567499269e7,b079ff5e76ea6fef,18d0936d67b4d0ad,38,greedy,5000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,6,False,,
p-62813567499269e7,b079ff5e76ea6fef,18d0936d67b4d0ad,38,greedy,5000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,7,False,,
p-f7bc0815fb68137a,b079ff5e76ea6fef,18d0936d67b4d0ad,38,replay_only,5000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,replay,0,True,,
p-f7bc0815fb68137a,b079ff5e76ea6fef,18d0936d67b4d0ad,38,replay_only,5000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,replay,1,True,,
p-f7bc0815fb68137a,b079ff5e76ea6fef,18d0936d67b4d0ad,38,replay_only,5000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,replay,2,True,,
p-f7bc0815fb68137a,b079ff5e76ea6fef,18d0936d67b4d0ad,38,replay_only,5000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,replay,3,True,,
p-f7bc0815fb68137a,b079ff5e76ea6fef,18d0936d67b4d0ad,38,replay_only,5000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,replay,4,True,,
p-f7bc0815fb68137a,b079ff5e76ea6fef,18d0936d67b4d0ad,38,replay_only,5000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,replay,5,True,,
p-f7bc0815fb68137a,b079ff5e76ea6fef,18d0936d67b4d0ad,38,replay_only,5000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,replay,6,True,,
p-f7bc0815fb68137a,b079ff5e76ea6fef,18d0936d67b4d0ad,38,replay_only,5000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,replay,7,True,,
p-a4233ae2849877bc,b079ff5e76ea6fef,18d0936d67b4d0ad,38,kv_only,5000.0,19.0,interactive_coding,uniform_range,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,kv_transfer,0,True,,
p-a4233ae2849877bc,b079ff5e76ea6fef,18d0936d67b4d0ad,38,kv_only,5000.0,19.0,interactive_coding,uniform_range,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,kv_transfer,1,True,,
p-a4233ae2849877bc,b079ff5e76ea6fef,18d0936d67b4d0ad,38,kv_only,5000.0,19.0,interactive_coding,uniform_range,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,2,True,,
p-a4233ae2849877bc,b079ff5e76ea6fef,18d0936d67b4d0ad,38,kv_only,5000.0,19.0,interactive_coding,uniform_range,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,3,True,,
p-a4233ae2849877bc,b079ff5e76ea6fef,18d0936d67b4d0ad,38,kv_only,5000.0,19.0,interactive_coding,uniform_range,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,kv_transfer,4,True,,
p-a4233ae2849877bc,b079ff5e76ea6fef,18d0936d67b4d0ad,38,kv_only,5000.0,19.0,interactive_coding,uniform_range,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,5,True,,
p-a4233ae2849877bc,b079ff5e76ea6fef,18d0936d67b4d0ad,38,kv_only,5000.0,19.0,interactive_coding,uniform_range,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,6,True,,
p-a4233ae2849877bc,b079ff5e76ea6fef,18d0936d67b4d0ad,38,kv_only,5000.0,19.0,interactive_coding,uniform_range,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,7,True,,
p-8bd9c6ff95b40701,e43e02b07f10a4bf,62cdea95dc531af1,57,greedy,10000.0,30.0,agentic_tool_loop,uniform_support,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,kv_transfer,0,True,31097916.777307857,23.6692737184584
p-8bd9c6ff95b40701,e43e02b07f10a4bf,62cdea95dc531af1,57,greedy,10000.0,30.0,agentic_tool_loop,uniform_support,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,kv_transfer,1,True,31097916.777307857,23.6692737184584
p-8bd9c6ff95b40701,e43e02b07f10a4bf,62cdea95dc531af1,57,greedy,10000.0,30.0,agentic_tool_loop,uniform_support,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,2,True,31097916.777307857,23.6692737184584
p-8bd9c6ff95b40701,e43e02b07f10a4bf,62cdea95dc531af1,57,greedy,10000.0,30.0,agentic_tool_loop,uniform_support,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,3,True,31097916.777307857,23.6692737184584
p-8bd9c6ff95b40701,e43e02b07f10a4bf,62cdea95dc531af1,57,greedy,10000.0,30.0,agentic_tool_loop,uniform_support,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,kv_transfer,4,True,67850000.24139896,23.6692737184584
p-8bd9c6ff95b40701,e43e02b07f10a4bf,62cdea95dc531af1,57,greedy,10000.0,30.0,agentic_tool_loop,uniform_support,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,5,True,69546250.24743393,23.6692737184584
p-8bd9c6ff95b40701,e43e02b07f10a4bf,62cdea95dc531af1,57,greedy,10000.0,30.0,agentic_tool_loop,uniform_support,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,kv_transfer,6,True,69546250.24743393,23.6692737184584
p-8bd9c6ff95b40701,e43e02b07f10a4bf,62cdea95dc531af1,57,greedy,10000.0,30.0,agentic_tool_loop,uniform_support,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,replay,7,True,,
p-fd1d74d335c2a03d,e43e02b07f10a4bf,62cdea95dc531af1,57,queue_haul,10000.0,30.0,agentic_tool_loop,uniform_support,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,kv_transfer,0,True,31097916.777307857,23.6692737184584
p-fd1d74d335c2a03d,e43e02b07f10a4bf,62cdea95dc531af1,57,queue_haul,10000.0,30.0,agentic_tool_loop,uniform_support,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,kv_transfer,1,True,31097916.777307857,23.6692737184584
p-fd1d74d335c2a03d,e43e02b07f10a4bf,62cdea95dc531af1,57,queue_haul,10000.0,30.0,agentic_tool_loop,uniform_support,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,kv_transfer,2,True,31097916.777307857,23.6692737184584
p-fd1d74d335c2a03d,e43e02b07f10a4bf,62cdea95dc531af1,57,queue_haul,10000.0,30.0,agentic_tool_loop,uniform_support,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,replay,3,True,,
p-fd1d74d335c2a03d,e43e02b07f10a4bf,62cdea95dc531af1,57,queue_haul,10000.0,30.0,agentic_tool_loop,uniform_support,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,kv_transfer,4,True,67850000.24139896,23.6692737184584
p-fd1d74d335c2a03d,e43e02b07f10a4bf,62cdea95dc531af1,57,queue_haul,10000.0,30.0,agentic_tool_loop,uniform_support,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,kv_transfer,5,True,69546250.24743393,23.6692737184584
