catch_up_finish_s,catch_up_start_s,condition,context_profile,context_tokens,continuation_start_s,continuation_ttft_delta_s,continuation_ttft_s,episode,first_token_s,match_id,method,migration_finish_s,migration_start_s,migration_ttft_s,order,policy,quiesce_s,reaction_commit_s,reaction_readiness_s,required_deadline_s,sample_id,scenario_id,scheduler_wait_s,session_id,token_distribution
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,17.178026459,-0.009287396999999975,0.445985104,48,17.624011563,abf1ee113cfec1d5,kv_transfer,12.844126457,0.007972993,12.583673049,7,queue_haul,12.844128197,12.844512963,12.591646042,19.0,62cdea95dc531af1,p-452ce0765123d8a6,0.007972993,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,16.029357694,0.02841049200000001,0.447293233,48,16.476650927,abf1ee113cfec1d5,kv_transfer,2.000325655,0.001181848,1.744199518,0,kv_only,2.000329685,2.000571492,1.745381366,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,0.001181848,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,16.60848015,-0.001338210999999978,0.452771433,48,17.061251583,abf1ee113cfec1d5,kv_transfer,4.115445786,0.002166167,3.810874739,1,kv_only,4.115447716,4.129621102,3.813040906,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,0.002166167,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,17.887792542,0.004215176000000043,0.43648647,48,18.324279012,abf1ee113cfec1d5,kv_transfer,5.033937365,0.003844438,4.732243177,2,kv_only,5.033938795,5.03437164,4.736087615,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,0.003844438,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,19.154937756,0.018873064999999967,0.425447431,48,19.580385187,abf1ee113cfec1d5,kv_transfer,6.110137525,0.004773688,5.842337164,3,kv_only,6.110139405,6.110427612,5.847110852,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,0.004773688,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,30720,19.719028055,0.011002765000000025,0.460155183,48,20.179183238,abf1ee113cfec1d5,kv_transfer,8.646929466,0.005782037,8.345345414,4,kv_only,8.646931076,8.64745291,8.351127451,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,0.005782037,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,20.360272874,0.011360040999999987,0.466632542,48,20.826905416,abf1ee113cfec1d5,kv_transfer,11.249608618,0.006666098,10.989463474,5,kv_only,11.249610598,11.250004124,10.996129572,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,0.006666098,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,17.23855279,0.011327071999999994,0.467530303,48,17.706083093,abf1ee113cfec1d5,kv_transfer,13.828807007,0.00740026,13.51758645,6,kv_only,13.828809387,13.829208743,13.52498671,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,0.00740026,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,18.505971661,-0.06044649899999999,0.461870495,48,18.967842156,abf1ee113cfec1d5,kv_transfer,16.027562804,0.008217601,15.717375735,7,kv_only,16.027565054,16.027964399,15.725593336,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,0.008217601,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,29.102014362,0.0012059030000000082,0.420088644,48,29.522103006,abf1ee113cfec1d5,replay,28.484921337,0.000709923,21.473520026,0,replay_only,28.484923686,28.485190244,21.474229949,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,0.000709923,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,29.658743884,0.001933045000000022,0.456042689,48,30.114786573,abf1ee113cfec1d5,replay,28.726506521,0.001531974,28.547426757,1,replay_only,28.726509561,28.727000156,28.548958731,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,0.001531974,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,30.936757195,-0.0013560859999999786,0.430915208,48,31.367672403,abf1ee113cfec1d5,replay,28.550289937,0.002111267,24.126603852,2,replay_only,28.550292737,28.550563224,24.128715119,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,0.002111267,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,32.182942708,-0.0009844770000000391,0.405589889,48,32.588532597,abf1ee113cfec1d5,replay,28.595093727,0.003591831,28.478407307,3,replay_only,28.595097217,28.595592402,28.481999138,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,0.003591831,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,30720,32.729236681,0.0052701190000000175,0.454422537,48,33.183659218,abf1ee113cfec1d5,replay,28.817449998,0.004780588,28.629615579,4,replay_only,28.817453368,28.817944232,28.634396167,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,0.004780588,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,33.367335552,0.012018886999999978,0.467291388,48,33.83462694,abf1ee113cfec1d5,replay,28.863076099,0.005946446,28.719457797,5,replay_only,28.863077809,28.863545834,28.725404243,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,0.005946446,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,30.29531172,0.0034866600000000303,0.459689891,48,30.755001611,abf1ee113cfec1d5,replay,29.009642831,0.006743697,28.809887189,6,replay_only,29.009644741,29.010426162,28.816630886,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,0.006743697,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,31.547702807,-0.06672607999999997,0.455590914,48,32.003293721,abf1ee113cfec1d5,replay,29.100260411,0.007620707,28.909459074,7,replay_only,29.100262311,29.101189781,28.917079781,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,0.007620707,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,13.09823156,0.02356131899999997,0.44244406,48,13.54067562,abf1ee113cfec1d5,replay,2.554098445,0.001057149,2.396709739,0,greedy,2.554100265,2.554462351,2.397766888,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,0.001057149,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,13.676598043,0.014534849000000016,0.468644493,48,14.145242536,abf1ee113cfec1d5,replay,9.608400825,0.001762021,9.413657199,1,greedy,9.608403195,9.609017698,9.41541922,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,0.001762021,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,14.987075157,0.010454693000000015,0.442725987,48,15.429801144,abf1ee113cfec1d5,replay,9.417230211,0.003396544,9.212843868,2,greedy,9.417233981,9.418105502,9.216240412,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,0.003396544,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,14080,16.267362032,0.019655841000000007,0.426230207,48,16.693592239,abf1ee113cfec1d5,replay,9.506717673,0.004594641,9.309609153,3,greedy,9.506720583,9.511301864,9.314203794,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,0.004594641,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,30720,16.830292983,0.021481444000000016,0.470633862,48,17.300926845,abf1ee113cfec1d5,kv_transfer,13.096579718,0.005763699,12.743456569,4,greedy,13.096581508,13.097014933,12.749220268,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,0.005763699,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,14.330730247,0.02359975000000003,0.479802981,48,14.810533228,abf1ee113cfec1d5,kv_transfer,9.583293184,0.006740358,9.209973359,5,greedy,9.583295754,9.584067765,9.216713717,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,0.006740358,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,15.613678342,-0.054722149,0.467594845,48,16.081273187,abf1ee113cfec1d5,kv_transfer,9.804344498,0.008554429,9.484664789,6,greedy,9.804346598,9.804769513,9.493219218,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,0.008554429,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,31488,17.480401682,0.0017889180000000282,0.457061419,48,17.937463101,abf1ee113cfec1d5,kv_transfer,11.017034799,0.010403419,10.698447658,7,greedy,11.017037929,11.017472154,10.708851077,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,0.010403419,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,coding-uniform_range-10000mbps-30s,coding,26112,16.625717185,0.013608181000000052,0.530335073,22,17.156052258,1d4924b2c78af933,kv_transfer,2.183195297,0.001030658,1.974346596,0,kv_only,2.183197847,2.183772121,1.975377254,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,0.001030658,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26368,12.579153731,0.006243247000000007,0.533604665,22,13.112758396,1d4924b2c78af933,kv_transfer,4.741536894,0.001969248,4.535611099,1,kv_only,4.741538594,4.742550332,4.537580347,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,0.001969248,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26880,15.262188318,0.022351992999999903,0.538444093,22,15.800632411,1d4924b2c78af933,kv_transfer,5.974337514,0.003459741,5.766304173,2,kv_only,5.974340574,5.97470134,5.769763914,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,0.003459741,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,27136,13.30809189,0.0017254679999999523,0.530832796,22,13.838924686,1d4924b2c78af933,kv_transfer,7.044336258,0.004813446,6.87999198,3,kv_only,7.044338338,7.044662984,6.884805426,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,0.004813446,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30464,17.342393793,0.02395434299999999,0.479509128,22,17.821902921,1d4924b2c78af933,kv_transfer,8.445377433,0.006098302,8.231314229,4,kv_only,8.445379713,8.445766649,8.237412531,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,0.006098302,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30720,15.979641455,-0.015796955,0.507460441,22,16.487101896,1d4924b2c78af933,kv_transfer,9.762668791,0.007107111,9.594747643,5,kv_only,9.762670391,9.763059917,9.601854754,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,0.007107111,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30976,13.982983282,0.01595269199999999,0.482093473,22,14.465076755,1d4924b2c78af933,kv_transfer,11.148861972,0.008198478,10.981443928,6,kv_only,11.148864162,11.149274897,10.989642406,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,0.008198478,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,31488,14.599518831,0.014075153000000007,0.471879781,22,15.071398612,1d4924b2c78af933,kv_transfer,12.577861535,0.009216697,12.363611053,7,kv_only,12.577863285,12.578250481,12.37282775,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,0.009216697,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26112,44.245981808,-0.0026618459999999677,0.514065046,22,44.760046854,1d4924b2c78af933,replay,37.790492013,0.000814681,26.00531942,0,replay_only,37.790493923,37.790914278,26.006134101,30.0,5409b3b63988c202,p-06fa5814841cb422,0.000814681,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26368,40.334468241,-0.011729321000000015,0.515632097,22,40.850100338,1d4924b2c78af933,replay,39.933583673,0.001432964,36.183388555,1,replay_only,39.933585693,39.934012098,36.184821519,30.0,5409b3b63988c202,p-06fa5814841cb422,0.001432964,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26880,42.912503039,0.0035032399999999075,0.51959534,22,43.432098379,1d4924b2c78af933,replay,39.989196814,0.002390973,39.823627734,2,replay_only,39.989198494,39.990017464,39.826018707,30.0,5409b3b63988c202,p-06fa5814841cb422,0.002390973,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,27136,41.032554163,-0.00865850800000001,0.52044882,22,41.553002983,1d4924b2c78af933,replay,39.989502591,0.005867803,39.839932296,3,replay_only,39.989503351,39.990132433,39.845800099,30.0,5409b3b63988c202,p-06fa5814841cb422,0.005867803,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30464,44.944812991,-0.006805823000000044,0.448748962,22,45.393561953,1d4924b2c78af933,replay,40.189651413,0.006474516,40.002650389,4,replay_only,40.189654243,40.190510063,40.009124905,30.0,5409b3b63988c202,p-06fa5814841cb422,0.006474516,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30720,43.612803235,-0.02573804099999999,0.497519355,22,44.11032259,1d4924b2c78af933,replay,40.239528083,0.007090049,39.980950209,5,replay_only,40.239531373,40.240454162,39.988040258,30.0,5409b3b63988c202,p-06fa5814841cb422,0.007090049,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30976,41.688060908,-0.014145807999999982,0.451994973,22,42.140055881,1d4924b2c78af933,replay,40.286598877,0.008602892,40.134335143,6,replay_only,40.286600187,40.287387347,40.142938035,30.0,5409b3b63988c202,p-06fa5814841cb422,0.008602892,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,31488,42.281971984,-0.0071765489999999765,0.450628079,22,42.732600063,1d4924b2c78af933,replay,40.332674723,0.009032957,40.133454613,7,replay_only,40.332677112,40.333487383,40.14248757,30.0,5409b3b63988c202,p-06fa5814841cb422,0.009032957,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26112,16.709945603,0.010616539000000036,0.527343431,22,17.237289034,1d4924b2c78af933,kv_transfer,12.633519312,0.001034208,12.049529202,0,greedy,12.633521982,12.674910918,12.05056341,30.0,5409b3b63988c202,p-77278f8ef61ac133,0.001034208,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26368,12.681745618,0.01531165499999998,0.542673073,22,13.224418691,1d4924b2c78af933,kv_transfer,12.633840678,0.001918898,12.100901092,1,greedy,12.633842358,12.674528343,12.10281999,30.0,5409b3b63988c202,p-77278f8ef61ac133,0.001918898,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26880,15.328657015,0.015879156999999977,0.531971257,22,15.860628272,1d4924b2c78af933,kv_transfer,12.678934871,0.002290123,12.049793049,2,greedy,12.678936771,12.680168297,12.052083172,30.0,5409b3b63988c202,p-77278f8ef61ac133,0.002290123,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,27136,13.40854652,0.004724856999999916,0.533832185,22,13.942378705,1d4924b2c78af933,kv_transfer,12.298138189,0.0034202,12.076196931,3,greedy,12.298140499,12.313287372,12.079617131,30.0,5409b3b63988c202,p-77278f8ef61ac133,0.0034202,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30464,17.418616706,0.07864318599999998,0.534197971,22,17.952814677,1d4924b2c78af933,kv_transfer,12.67986702,0.005308918,12.141927103,4,greedy,12.67986875,12.680618722,12.147236021,30.0,5409b3b63988c202,p-77278f8ef61ac133,0.005308918,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30720,16.044633033,0.0037520690000000245,0.527009465,22,16.571642498,1d4924b2c78af933,kv_transfer,12.463644686,0.006104219,12.072967298,5,greedy,12.463646916,12.502529292,12.079071517,30.0,5409b3b63988c202,p-77278f8ef61ac133,0.006104219,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30976,14.079338586,-0.006365911000000002,0.45977487,22,14.539113456,1d4924b2c78af933,replay,12.151109536,0.00688009,12.002211754,6,greedy,12.151113056,12.152087474,12.009091844,30.0,5409b3b63988c202,p-77278f8ef61ac133,0.00688009,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,31488,14.675662381,0.01163596,0.469440588,22,15.145102969,1d4924b2c78af933,replay,12.250464536,0.00772181,12.044508441,7,greedy,12.250466415,12.29799189,12.052230251,30.0,5409b3b63988c202,p-77278f8ef61ac133,0.00772181,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26880,14.307548852,-0.0005125050000001075,0.515579595,22,14.823128447,1d4924b2c78af933,kv_transfer,11.480082911,0.001303015,11.007274518,0,queue_haul,11.480085581,11.558123633,11.008577533,30.0,5409b3b63988c202,p-62ab4d05583972a0,0.001303015,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,27136,12.378626847,0.011252977999999914,0.540360306,22,12.918987153,1d4924b2c78af933,kv_transfer,11.501795429,0.00339865,11.027841039,1,queue_haul,11.501797978,11.557996154,11.031239689,30.0,5409b3b63988c202,p-62ab4d05583972a0,0.00339865,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30464,16.350274861,0.07027035100000001,0.525825136,22,16.876099997,1d4924b2c78af933,kv_transfer,11.664253726,0.005274468,11.099635893,2,queue_haul,11.664257316,11.668991911,11.104910361,30.0,5409b3b63988c202,p-62ab4d05583972a0,0.005274468,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30720,15.004184689,-0.009231093000000024,0.514026303,22,15.518210992,1d4924b2c78af933,kv_transfer,11.403988918,0.005916441,11.025199519,3,queue_haul,11.403990808,11.433536054,11.03111596,30.0,5409b3b63988c202,p-62ab4d05583972a0,0.005916441,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,30976,13.051226343,0.006179398999999974,0.47232018,22,13.523546523,1d4924b2c78af933,kv_transfer,11.204507841,0.007447133,10.971324797,4,queue_haul,11.204509481,11.20625925,10.97877193,30.0,5409b3b63988c202,p-62ab4d05583972a0,0.007447133,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,31488,13.660805424,0.01366920100000002,0.471473829,22,14.132279253,1d4924b2c78af933,kv_transfer,11.668714475,0.00852221,11.095670119,5,queue_haul,11.668715945,11.669438766,11.104192329,30.0,5409b3b63988c202,p-62ab4d05583972a0,0.00852221,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26112,15.653126241,-0.001281124999999994,0.515445767,22,16.168572008,1d4924b2c78af933,replay,11.107285923,0.009585328,10.898257908,6,queue_haul,11.107287903,11.107683899,10.907843236,30.0,5409b3b63988c202,p-62ab4d05583972a0,0.009585328,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_range
,,coding-uniform_range-10000mbps-30s,coding,26368,11.670512484,-0.001753940000000065,0.525607478,22,12.196119962,1d4924b2c78af933,replay,11.206010113,0.010492197,10.997822309,7,queue_haul,11.206010953,11.211977054,11.008314506,30.0,5409b3b63988c202,p-62ab4d05583972a0,0.010492197,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,20224,15.05169949,-0.003590809000000028,0.404092152,42,15.455791642,132800a19f15db47,replay,3.925048285,0.001229707,3.564787028,0,greedy,3.925052585,3.926057943,3.566016735,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,0.001229707,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,20480,13.684962625,0.006378121000000014,0.516162996,42,14.201125621,132800a19f15db47,replay,12.113890606,0.002349554,11.931769165,1,greedy,12.113893445,12.114540078,11.934118719,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,0.002349554,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,22528,14.381960046,0.040434691999999994,0.488936829,42,14.870896875,132800a19f15db47,kv_transfer,4.16507055,0.003414051,3.608779744,2,greedy,4.165073,4.166278636,3.612193795,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,0.003414051,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,22784,16.29331721,-0.0028453030000000767,0.508389126,42,16.801706336,132800a19f15db47,kv_transfer,4.164372728,0.005087872,3.606925125,3,greedy,4.164375538,4.16591321,3.612012997,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,0.005087872,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,24320,16.984525938,0.065340644,0.493026572,42,17.47755251,132800a19f15db47,kv_transfer,6.386963181,0.006565865,6.105923946,4,greedy,6.386965981,6.387600313,6.112489811,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,0.006565865,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,25088,13.022782995,0.010546838999999975,0.524674388,42,13.547457383,132800a19f15db47,kv_transfer,7.401417228,0.007112619,7.121651378,5,greedy,7.401419408,7.401751984,7.128763997,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,0.007112619,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,26368,15.64161037,-0.0033515840000000185,0.515322496,42,16.156932866,132800a19f15db47,kv_transfer,8.364821862,0.008537973,8.106513465,6,greedy,8.364824432,8.365185598,8.115051438,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,0.008537973,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,27392,12.293823081,-0.01356671900000006,0.542483784,42,12.836306865,132800a19f15db47,kv_transfer,12.292177699,0.010421631,11.994987479,7,greedy,12.292180469,12.292542645,12.00540911,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,0.010421631,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,20224,12.42975171,0.054458074999999995,0.462141036,42,12.891892746,132800a19f15db47,kv_transfer,1.761529174,0.000670283,1.440533638,0,kv_only,1.761530814,1.761811661,1.441203921,19.0,8d9fab9c9c062e5e,p-9cdac17de451dfda,0.000670283,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,20480,11.051343835,0.015104715999999963,0.524889591,42,11.576233426,132800a19f15db47,kv_transfer,3.884555009,0.002002818,3.459886194,1,kv_only,3.884557659,3.885045464,3.461889012,19.0,8d9fab9c9c062e5e,p-9cdac17de451dfda,0.002002818,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,22528,11.768144631,0.026909743999999958,0.475411881,42,12.243556512,132800a19f15db47,kv_transfer,5.690470638,0.003703858,5.271315894,2,kv_only,5.690473748,5.69672933,5.275019752,19.0,8d9fab9c9c062e5e,p-9cdac17de451dfda,0.003703858,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,22784,13.75731148,-0.055541653000000024,0.455692776,42,14.213004256,132800a19f15db47,kv_transfer,4.927678724,0.004178923,4.500922973,3,kv_only,4.927681004,4.92803592,4.505101896,19.0,8d9fab9c9c062e5e,p-9cdac17de451dfda,0.004178923,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,24320,14.399164804,0.015601454000000015,0.443287382,42,14.842452186,132800a19f15db47,kv_transfer,6.629800905,0.005994572,6.310184806,4,kv_only,6.629804385,6.630754545,6.316179378,19.0,8d9fab9c9c062e5e,p-9cdac17de451dfda,0.005994572,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_range
,,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,25088,10.386573311,0.00744362799999998,0.521571177,42,10.908144488,132800a19f15db47,kv_transfer,7.610044106,0.00704939,7.331961324,5,kv_only,7.610046706,7.610529461,7.339010714,19.0,8d9fab9c9c062e5e,p-9cdac17de451dfda,0.00704939,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_range
