scenario_id,policy,pack,destination_load,selected_sessions,request_failures,predicted_makespan_s,observed_makespan_s,timing_ratio,recorded_requested_shed_w,recalibrated_requested_shed_w,recalibrated_planned_shed_w,recalibrated_realized_shed_w,recalibrated_eventual_shed_w,recalibrated_planned_fraction,recalibrated_realized_fraction,recalibrated_eventual_fraction,recorded_target_met,recalibrated_target_met,recalibrated_eventual_target_met
d75f45665d9f297a,queue_haul_deadline_blind,16x31k,0.9/0.9,5,0,15.633000241042696,30.767421088,1.9681072483593758,58.122313132827834,40.7292364772494,4.073597085667785,2.0099344956853145,4.073597085667785,0.08001322760750934,0.0394789526056159,0.08001322760750934,False,False,False
5a439015d271e271,greedy_lagrangian,8x16k,0.95/0.5,2,0,3.9023757510897963,9.698120784,2.4851837451305543,58.12231313282785,40.7292364772494,13.683020680869049,13.683020680869049,13.683020680869049,0.2687606616640041,0.2687606616640041,0.2687606616640041,False,False,False
8af4f350db1b6419,queue_haul,8x16k,0.85/0.5,5,0,8.13707270606544,18.191611886,2.2356457344223832,58.12231313282785,40.7292364772494,17.636787140727648,17.636787140727648,17.636787140727648,0.3464201868960491,0.3464201868960491,0.3464201868960491,False,False,False
df97db9697a985d0,greedy,16x24k,0.85/0.85,5,0,13.082885260047773,37.542411406,2.869581950752575,58.122313132827834,40.7292364772494,7.220668822487568,3.093343642522626,7.220668822487568,0.14182772763777982,0.06075917763399293,0.14182772763777982,False,False,False
16d52a45834b1d34,queue_haul,4x16k,0.9/0.9,1,0,2.7124731973551475,2.899077853,1.068795022869463,58.122313132827855,40.27718026360748,2.7424159929289544,2.7424159929289544,2.7424159929289544,0.05447086364994363,0.05447086364994363,0.05447086364994363,False,False,False
69e82590f5dea126,greedy_lagrangian,16x16k,0.85/0.85,3,0,11.707165715129657,27.343100371,2.335586685653845,58.122313132827834,40.7292364772494,4.4474520961631185,4.4474520961631185,4.4474520961631185,0.08735645410190555,0.08735645410190555,0.08735645410190555,False,False,False
c466699d395f1a30,greedy_lagrangian,8x16k,0.5/0.5,7,0,13.561672214775735,18.136953621,1.3373685290254544,58.12231313282785,40.7292364772494,23.18322059337656,23.18322059337656,23.18322059337656,0.45536273396779786,0.45536273396779786,0.45536273396779786,False,False,False
b9937018f5860aec,greedy_lagrangian,32x31k,0/0,3,0,18.903019738357123,59.72008758,3.159288219903764,58.122313132827834,40.7292364772494,13.83818449751061,0.0,13.83818449751061,0.2718083753961922,0.0,0.2718083753961922,False,False,False
2959c1bfca1f9af1,greedy,8x16k,0.5/0.5,7,0,13.561672214775735,18.153646732,1.338599432614306,58.12231313282785,40.7292364772494,23.18322059337656,23.18322059337656,23.18322059337656,0.45536273396779786,0.45536273396779786,0.45536273396779786,False,False,False
406660d359138991,queue_haul_deadline_blind,4x16k,0.95/0.95,0,0,0,0.001822737,,58.122313132827855,40.27718026360748,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
b95887ebb9b86bf0,kv_only,16x8k,0.85/0.85,5,0,7.089235954558028,10.512704486,1.4829107894540952,58.122313132827834,40.7292364772494,13.659528959601062,13.659528959601062,13.659528959601062,0.2682992393875298,0.2682992393875298,0.2682992393875298,False,False,False
1c5eadcbc7c5f42f,queue_haul_deadline_blind,8x16k,0.5/0.9,4,0,7.804834957753105,18.140575395,2.3242740548894836,58.12231313282785,40.7292364772494,15.890807300084361,15.890807300084361,15.890807300084361,0.3121258078866403,0.3121258078866403,0.3121258078866403,False,False,False
6dc403ce26c2135a,kv_only,8x16k,0.95/0.5,4,0,8.13707270606544,9.913898753,1.21836182508362,58.12231313282785,40.7292364772494,15.692955176554392,15.692955176554392,15.692955176554392,0.30823961426962054,0.30823961426962054,0.30823961426962054,False,False,False
e5b550cd7412e2c9,queue_haul_deadline_blind,16x8k,0.95/0.95,6,0,8.254862477710295,6.198823583,0.7509299639743251,58.122313132827834,40.7292364772494,4.337181014841946,4.337181014841946,4.337181014841946,0.08519051943956013,0.08519051943956013,0.08519051943956013,False,False,False
3e138445e9bf71b9,queue_haul_deadline_blind,16x31k,0.5/0.5,12,0,0,118.181722564,,58.122313132827834,40.7292364772494,11.883989418688145,7.754220071864211,11.883989418688145,0.23342425140380565,0.15230769329438473,0.23342425140380565,False,False,False
3f3286be3a8fdc77,greedy,16x16k,0.5/0.5,10,0,23.41326368248856,52.682902232,2.2501306501495146,58.122313132827834,40.7292364772494,29.590262231257995,0.0,29.590262231257995,0.5812092696171521,0.0,0.5812092696171521,False,False,False
06bed0e2474d5465,queue_haul,16x8k,0.95/0.95,6,0,8.254862477710295,6.147890994,0.7447599533729943,58.122313132827834,40.7292364772494,4.337181014841946,4.337181014841946,4.337181014841946,0.08519051943956013,0.08519051943956013,0.08519051943956013,False,False,False
fed59915d8ab122c,greedy_lagrangian,4x16k,0.95/0.95,0,0,0,2.692e-05,,58.122313132827855,40.27718026360748,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
0d2d97783e848590,kv_only,16x24k,0/0,10,0,23.526664193229053,36.238284873,1.5403069715012694,58.122313132827834,40.7292364772494,43.1213077546592,41.246205410756474,43.1213077546592,0.8469848489056939,0.8101542572995856,0.8469848489056939,True,True,True
5419d6abd917960f,replay_only,16x16k,0/0,11,0,23.41326368248856,51.70432408,2.208334761918353,58.122313132827834,40.7292364772494,43.75582804510016,0.0,43.75582804510016,0.8594480393864757,0.0,0.8594480393864757,False,False,True
dcb8e78ae14c1467,replay_only,4x16k,0.95/0.95,0,0,0,6.38e-05,,58.122313132827855,40.27718026360748,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
10a1efa2372a56ef,replay_only,16x31k,0.95/0.95,3,0,18.902686681158777,59.882962818,3.16796039780357,58.122313132827834,40.7292364772494,1.7145213841846498,0.2954131115006646,1.7145213841846498,0.033676474836789046,0.005802477768826861,0.033676474836789046,False,False,False
e9ba786ff8d4ab0a,kv_only,16x31k,0.9/0.9,5,0,15.633000241042696,17.99992504,1.1514056650970432,58.122313132827834,40.7292364772494,4.073597085667785,4.073597085667785,4.073597085667785,0.08001322760750934,0.08001322760750934,0.08001322760750934,False,False,False
f3fa3e6f6a01b1b7,kv_only,16x31k,0.85/0.85,5,0,19.20069038223867,35.043773982,1.8251309345843498,58.122313132827834,40.7292364772494,5.841846564149591,5.132292427807613,5.841846564149591,0.11474502484057592,0.1008080263065951,0.11474502484057592,False,False,False
4ce7626a1f20a5c3,queue_haul,8x16k,0/0,6,0,13.561672214775735,9.366633233,0.6906694900644222,58.12231313282785,40.7292364772494,46.594390499785916,46.594390499785916,46.594390499785916,0.9152028278421115,0.9152028278421115,0.9152028278421115,True,True,True
8f467ba8f2d7e2bc,replay_only,8x16k,0/0,6,0,15.608900269325707,34.364899789,2.201622099958778,58.12231313282785,40.7292364772494,46.594390499785916,29.750143838035882,46.594390499785916,0.9152028278421115,0.5843496497589148,0.9152028278421115,False,False,True
eb0cf7f493e9ebc3,greedy,4x16k,0.85/0.85,1,0,2.7124731973551475,3.044256517,1.1223176398455714,58.122313132827855,40.27718026360748,2.7424159929289544,2.7424159929289544,2.7424159929289544,0.05447086364994363,0.05447086364994363,0.05447086364994363,False,False,False
aabfd597943272b6,replay_only,8x16k,0.95/0.95,2,0,3.902504200376552,9.623757011,2.4660465477708917,58.12231313282785,40.7292364772494,2.0099344956853145,2.0099344956853145,2.0099344956853145,0.0394789526056159,0.0394789526056159,0.0394789526056159,False,False,False
4320d4cf70a16119,greedy,16x24k,0/0,12,0,20.165803248591036,58.887285968,2.9201557330534005,58.122313132827834,40.7292364772494,46.594390499785916,0.0,46.594390499785916,0.9152028278421115,0.0,0.9152028278421115,False,False,True
c46a13b12215b8a4,queue_haul_deadline_blind,8x16k,0/0,6,1,13.561672214775735,9.39240851,0.6925700873205568,58.12231313282785,40.7292364772494,46.594390499785916,37.72927426092991,37.72927426092991,0.9152028278421115,0.7410750119414546,0.7410750119414546,False,False,False
c83f2a7be543cbdb,queue_haul_power_blind,4x16k,0.9/0.9,1,0,2.7124731973551475,3.049708532,1.1243276191535019,58.122313132827855,40.27718026360748,2.7424159929289544,2.7424159929289544,2.7424159929289544,0.05447086364994363,0.05447086364994363,0.05447086364994363,False,False,False
8a64b9662280a37e,queue_haul,16x24k,0.9/0.9,6,0,13.443882443130883,37.707269798,2.8047902053224534,58.122313132827834,40.7292364772494,4.882077283774777,2.523001582291613,4.882077283774777,0.0958933229500006,0.049556570179279745,0.0958933229500006,False,False,False
1b6b8b72fd80fbf0,queue_haul_deadline_blind,8x16k,0.85/0.85,5,0,8.13707270606544,18.268159401,2.245052989066051,58.12231313282785,40.7292364772494,7.756664238723204,7.756664238723204,7.756664238723204,0.15235570140001878,0.15235570140001878,0.15235570140001878,False,False,False
7311c0dee37f7fee,queue_haul_deadline_blind,8x16k,0.9/0.9,3,0,5.424772951710295,9.515108895,1.7540105327357753,58.12231313282785,40.7292364772494,4.720595569825292,4.720595569825292,4.720595569825292,0.0927215136470752,0.0927215136470752,0.0927215136470752,False,False,False
4b198f4f03303236,queue_haul_deadline_blind,8x16k,0.5/0.95,4,0,11.707165715129657,27.955740008,2.3879169978666686,58.12231313282785,40.7292364772494,15.055145511017031,15.055145511017031,15.055145511017031,0.2957118141790172,0.2957118141790172,0.2957118141790172,False,False,False
81c37b5c65f67c0d,kv_only,16x16k,0.95/0.95,3,0,5.674191191558028,9.894999445,1.7438607743287933,58.122313132827834,40.7292364772494,2.360297784912632,2.360297784912632,2.360297784912632,0.046360756823537325,0.046360756823537325,0.046360756823537325,False,False,False
965621d29845b5ac,isolated_fastest,8x16k,0.5/0.95,3,0,7.804834957753105,18.080349679,2.316557592424102,58.12231313282785,40.7292364772494,14.273846903870407,14.273846903870407,14.273846903870407,0.28036561720165837,0.28036561720165837,0.28036561720165837,False,False,False
a2a651c9cc4ea8f4,greedy_lagrangian,4x16k,0.85/0.85,1,0,3.902355149581427,9.188733693,2.35466361742744,58.122313132827855,40.27718026360748,2.7424159929289544,2.7424159929289544,2.7424159929289544,0.05447086364994363,0.05447086364994363,0.05447086364994363,False,False,False
fd03d8d3c12eb78d,replay_only,4x16k,0.85/0.85,1,0,3.902355149581427,9.182657736,2.3531066199817685,58.122313132827855,40.27718026360748,2.7424159929289544,2.7424159929289544,2.7424159929289544,0.05447086364994363,0.05447086364994363,0.05447086364994363,False,False,False
6694894fa0bef357,isolated_fastest,16x31k,0.95/0.95,2,0,7.816586842021349,6.864353673,0.8781778814376859,58.122313132827834,40.7292364772494,1.4191082726839568,1.4191082726839568,1.4191082726839568,0.027873997067961623,0.027873997067961623,0.027873997067961623,False,False,False
152f9f98935cdf24,greedy,8x16k,0.9/0.9,3,0,7.804834957753105,17.974387036,2.3029810538331428,58.12231313282785,40.7292364772494,4.720595569825292,4.720595569825292,4.720595569825292,0.0927215136470752,0.0927215136470752,0.0927215136470752,False,False,False
a9bee8f3ed80cae1,queue_haul_deadline_blind,16x24k,0.85/0.85,8,0,20.16573694319633,37.634776587,1.8662733076907219,58.122313132827834,40.7292364772494,7.754220071864211,3.626894891899269,7.754220071864211,0.15230769329438473,0.07123914329059786,0.15230769329438473,False,False,False
8207c5de52022c9b,queue_haul_deadline_blind,4x16k,0.85/0.85,1,0,2.7124731973551475,2.497216624,0.9206419537840824,58.122313132827855,40.27718026360748,2.7424159929289544,2.7424159929289544,2.7424159929289544,0.05447086364994363,0.05447086364994363,0.05447086364994363,False,False,False
38f36234d0ecba5c,isolated_fastest,8x16k,0/0,2,0,5.424772951710295,3.834764634,0.7068986422355233,58.12231313282785,40.7292364772494,29.750143838035882,29.750143838035882,29.750143838035882,0.5843496497589148,0.5843496497589148,0.5843496497589148,False,False,False
89172fa675f5924b,greedy_lagrangian,16x8k,0.9/0.9,4,0,8.56225177172035,11.178279289,1.3055303192461523,58.122313132827834,40.7292364772494,4.1297693468239345,4.1297693468239345,4.1297693468239345,0.08111655810942092,0.08111655810942092,0.08111655810942092,False,False,False
b7bcb2bf2175c19d,isolated_fastest,16x24k,0.85/0.85,2,0,6.722027943065443,5.711039575,0.8496006894603293,58.122313132827834,40.7292364772494,4.1273251799649415,4.1273251799649415,4.1273251799649415,0.08106855000378686,0.08106855000378686,0.08106855000378686,False,False,False
2c8b7b752ba54f6e,greedy_lagrangian,8x16k,0/0,5,0,8.13707270606544,17.698234001,2.1750123957731864,58.12231313282785,40.7292364772494,43.121307754659185,43.121307754659185,43.121307754659185,0.8469848489056936,0.8469848489056936,0.8469848489056936,True,True,True
2c7aa09fb685bd7d,queue_haul_power_blind,16x24k,0.95/0.95,4,0,10.082955193098163,19.134670291,1.8977244195330534,58.122313132827834,40.7292364772494,2.108860557450299,2.108860557450299,2.108860557450299,0.04142204941412579,0.04142204941412579,0.04142204941412579,False,False,False
8685e241db37ee7a,greedy,16x31k,0.5/0.5,9,0,19.541206940553373,67.737316328,3.46638344980762,58.122313132827834,40.7292364772494,10.583609059344809,4.839323483165913,10.583609059344809,0.20788229733217056,0.09505355664340175,0.20788229733217056,False,False,False
5cab4b3fcd8a382c,greedy,16x8k,0.95/0.95,6,0,8.56225177172035,11.203035606,1.3084216517670861,58.122313132827834,40.7292364772494,4.337181014841946,4.337181014841946,4.337181014841946,0.08519051943956013,0.08519051943956013,0.08519051943956013,False,False,False
1646b28ecfd2358e,greedy,16x24k,0.9/0.9,4,0,13.082885260047773,37.768403689,2.88685583785836,58.122313132827834,40.7292364772494,5.546433452648898,2.773216726324449,5.546433452648898,0.1089425470717485,0.05447127353587425,0.1089425470717485,False,False,False
364c9572e9fce764,queue_haul_power_blind,16x16k,0/0,13,0,24.410939683052096,38.87192802,1.592397856236063,58.122313132827834,40.7292364772494,17.53360500603236,0.0,17.53360500603236,0.34439349268580194,0.0,0.34439349268580194,False,False,False
ad91bcbe8e0f2d8a,queue_haul_power_blind,16x8k,0.95/0.95,6,0,8.254862477710295,5.930943402,0.7184787654566843,58.122313132827834,40.7292364772494,3.626894891899269,3.626894891899269,3.626894891899269,0.07123914329059786,0.07123914329059786,0.07123914329059786,False,False,False
7afa1606c75cdcae,greedy,16x24k,0.95/0.95,3,0,6.722027943065443,19.366788573,2.881093136927392,58.122313132827834,40.7292364772494,2.2920981930056143,2.2920981930056143,2.2920981930056143,0.04502118657266631,0.04502118657266631,0.04502118657266631,False,False,False
36c8e68f48a01e3d,greedy,16x8k,0.85/0.85,6,0,6.421732189540262,9.127810073,1.4213937616189298,58.122313132827834,40.7292364772494,13.636037238333074,13.636037238333074,13.636037238333074,0.2678378171110556,0.2678378171110556,0.2678378171110556,False,False,False
68edffd356775628,queue_haul,4x16k,0/0,4,0,8.13707270606544,9.368746436,1.1513657029285802,58.122313132827855,40.27718026360748,50.346475329509346,50.346475329509346,50.346475329509346,1.0,1.0,1.0,True,True,True
710147ff713955b4,queue_haul_deadline_blind,16x31k,0.85/0.85,6,0,18.902686681158777,59.394930453,3.1421422496624145,58.122313132827834,40.7292364772494,4.882077283774777,2.523001582291613,4.882077283774777,0.0958933229500006,0.049556570179279745,0.0958933229500006,False,False,False
d61416518252a9f7,queue_haul,16x31k,0.95/0.95,3,0,9.451430062079387,30.771734179,3.2557754727997197,58.122313132827834,40.7292364772494,1.7145213841846498,1.4191082726839568,1.7145213841846498,0.033676474836789046,0.027873997067961623,0.033676474836789046,False,False,False
009d5e03f0d618cf,kv_only,16x16k,0.5/0.5,4,0,11.348208940116054,17.828679368,1.5710566717691816,58.122313132827834,40.7292364772494,29.750143838035882,29.750143838035882,29.750143838035882,0.5843496497589148,0.5843496497589148,0.5843496497589148,False,False,False
6f9eefd4eb0705df,queue_haul_power_blind,16x8k,0/0,13,0,24.76424054713089,7.843386648,0.3167222767470942,58.122313132827834,40.7292364772494,17.53360500603236,17.53360500603236,17.53360500603236,0.34439349268580194,0.34439349268580194,0.34439349268580194,False,False,False
8dd03bbfd0e23406,greedy,16x16k,0.9/0.9,7,0,15.608900269325707,34.838574318,2.2319685382617287,58.122313132827834,40.7292364772494,5.529075767932255,2.679202617681341,5.529075767932255,0.1086016089895659,0.05262465686883954,0.1086016089895659,False,False,False
f3780da9b250f722,replay_only,32x31k,0/0,4,0,18.902686681158777,58.873289761,3.114546135903626,58.122313132827834,40.7292364772494,18.45091266334748,0.0,18.45091266334748,0.3624111671949229,0.0,0.3624111671949229,False,False,False
23734223bbae978c,queue_haul_deadline_blind,8x16k,0.9/0.5,4,0,8.13707270606544,9.63002187,1.183474969176778,58.12231313282785,40.7292364772494,15.890807300084361,15.890807300084361,15.890807300084361,0.3121258078866403,0.3121258078866403,0.3121258078866403,False,False,False
1aa406fa865122ee,greedy_lagrangian,16x8k,0.85/0.85,1,0,2.1406930251800875,3.697949777,1.7274544895052886,58.122313132827834,40.7292364772494,5.6496155873441865,5.6496155873441865,5.6496155873441865,0.1109692412819957,0.1109692412819957,0.1109692412819957,False,False,False
b807f0e54b659a8e,greedy,16x8k,0.9/0.9,9,0,10.702771353900436,14.069953807,1.3146084637108923,58.122313132827834,40.7292364772494,8.401218556021718,8.401218556021718,8.401218556021718,0.1650159793339506,0.1650159793339506,0.1650159793339506,False,False,False
5c108be69126478c,greedy_lagrangian,16x31k,0.9/0.9,1,1,9.451430062079387,55.11673176,5.8315758988829565,58.122313132827834,40.7292364772494,2.0636625899824708,0.0,0.0,0.04053427500189343,0.0,0.0,False,False,False
a34f6252d454a78f,kv_only,16x8k,0/0,12,0,24.76424054713089,8.588523978,0.34681152291565187,58.122313132827834,40.7292364772494,46.594390499785916,46.594390499785916,46.594390499785916,0.9152028278421115,0.9152028278421115,0.9152028278421115,True,True,True
2671799ebeebabaf,replay_only,8x16k,0.5/0.95,4,0,11.707165715129657,27.025292049,2.3084402071864494,58.12231313282785,40.7292364772494,15.692955176554392,15.692955176554392,15.692955176554392,0.30823961426962054,0.30823961426962054,0.30823961426962054,False,False,False
675bf8ca7094921e,greedy_lagrangian,16x16k,0.9/0.9,2,0,7.804834957753105,18.280242012,2.3421689389909415,58.122313132827834,40.7292364772494,2.3837895061806478,2.3837895061806478,2.3837895061806478,0.04682217910001212,0.04682217910001212,0.04682217910001212,False,False,False
37793b881fd3348a,queue_haul_power_blind,8x16k,0.85/0.5,6,0,16.273971969130884,9.009274825,0.5536002422819181,58.12231313282785,40.7292364772494,11.883989418688145,11.883989418688145,11.883989418688145,0.23342425140380565,0.23342425140380565,0.23342425140380565,False,False,False
95812192c03cd298,queue_haul_deadline_blind,16x8k,0.85/0.85,9,0,14.445879253743017,6.1017996,0.42239032272258437,58.122313132827834,40.7292364772494,13.143427883493956,13.143427883493956,13.143427883493956,0.2581620284649457,0.2581620284649457,0.2581620284649457,False,False,False
e52a36bebba24430,queue_haul_power_blind,16x8k,0.5/0.5,13,0,24.76424054713089,8.718419446,0.3520568066445345,58.122313132827834,40.7292364772494,17.53360500603236,17.53360500603236,17.53360500603236,0.34439349268580194,0.34439349268580194,0.34439349268580194,False,False,False
cb7bb7bd56fcc99b,greedy,4x16k,0.95/0.95,0,0,0,0.001197751,,58.122313132827855,40.27718026360748,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
08a031b5bc4994e3,greedy_lagrangian,16x24k,0.9/0.9,1,0,6.541529351523887,19.642169983,3.0026877397445664,58.122313132827834,40.7292364772494,2.0636625899824708,2.0636625899824708,2.0636625899824708,0.04053427500189343,0.04053427500189343,0.04053427500189343,False,False,False
14778cc737d5eaac,replay_only,16x16k,0.85/0.85,7,0,15.609496472506207,35.860858392,2.2973744511979315,58.122313132827834,40.7292364772494,8.55250763828954,4.422738291465606,8.55250763828954,0.16798758588203466,0.08687102777261373,0.16798758588203466,False,False,False
b472b4d45a7f5f25,queue_haul,8x16k,0.9/0.5,4,0,8.13707270606544,9.74388915,1.1974686108847012,58.12231313282785,40.7292364772494,15.890807300084361,15.890807300084361,15.890807300084361,0.3121258078866403,0.3121258078866403,0.3121258078866403,False,False,False
7a1138188d403352,kv_only,16x8k,0.95/0.95,6,0,14.178298466116052,15.160703006,1.0692893115652589,58.122313132827834,40.7292364772494,4.337181014841946,4.337181014841946,4.337181014841946,0.08519051943956013,0.08519051943956013,0.08519051943956013,False,False,False
80866bcf8eee4b55,queue_haul,16x24k,0.95/0.95,3,0,6.722027943065443,19.521415355,2.9040961329443173,58.122313132827834,40.7292364772494,2.22758847079092,2.22758847079092,2.22758847079092,0.043754092410452326,0.043754092410452326,0.043754092410452326,False,False,False
3fb086b7dc44dfb0,queue_haul,16x24k,0.5/0.5,13,0,23.52673049862376,60.778608278,2.5833852384017133,58.122313132827834,40.7292364772494,21.109445750361886,0.0,21.109445750361886,0.4146298350012671,0.0,0.4146298350012671,False,False,False
82ab0973b649ff24,queue_haul_deadline_blind,8x16k,0.95/0.5,4,0,8.13707270606544,9.449849624,1.1613328238982066,58.12231313282785,40.7292364772494,15.055145511017031,15.055145511017031,15.055145511017031,0.2957118141790172,0.2957118141790172,0.2957118141790172,False,False,False
4ed69525e077368d,greedy_lagrangian,8x16k,0.85/0.5,3,0,3.902504200376552,9.66519712,2.4766653983530387,58.12231313282785,40.7292364772494,17.810345860834005,17.810345860834005,17.810345860834005,0.34982921166779124,0.34982921166779124,0.34982921166779124,False,False,False
14a6a55933410fa0,replay_only,16x16k,0.5/0.5,10,0,23.41326368248856,52.662234353,2.2492479078167804,58.122313132827834,40.7292364772494,29.590262231257995,0.0,29.590262231257995,0.5812092696171521,0.0,0.5812092696171521,False,False,False
415eed960b15d96c,kv_only,16x8k,0.9/0.9,9,0,14.178298466116052,17.756647767,1.2523821394672747,58.122313132827834,40.7292364772494,8.401218556021718,8.401218556021718,8.401218556021718,0.1650159793339506,0.1650159793339506,0.1650159793339506,False,False,False
abafaefa9acbb6ec,queue_haul,16x16k,0.5/0.5,13,0,24.410891188533498,22.27955222,0.9126890144209626,58.122313132827834,40.7292364772494,29.635460198725852,29.635460198725852,29.635460198725852,0.5820970440293851,0.5820970440293851,0.5820970440293851,False,False,False
d018709bf09fc00e,kv_only,16x8k,0.5/0.5,12,0,18.573223771098167,14.626720228,0.787516502695707,58.122313132827834,40.7292364772494,46.594390499785916,46.594390499785916,46.594390499785916,0.9152028278421115,0.9152028278421115,0.9152028278421115,True,True,True
9a1d4a6b808034b2,queue_haul_power_blind,8x16k,0.5/0.5,7,0,16.273971969130884,9.660711538,0.5936296041510223,58.12231313282785,40.7292364772494,23.18322059337656,23.18322059337656,23.18322059337656,0.45536273396779786,0.45536273396779786,0.45536273396779786,False,False,False
5495520aa1396b34,kv_only,8x16k,0.85/0.85,5,0,11.348208940116054,16.2978117,1.436157175639148,58.12231313282785,40.7292364772494,7.756664238723204,7.756664238723204,7.756664238723204,0.15235570140001878,0.15235570140001878,0.15235570140001878,False,False,False
25b364704b9aaf02,queue_haul_deadline_blind,8x16k,0.85/0.5,5,0,8.13707270606544,18.145838684,2.230020467984014,58.12231313282785,40.7292364772494,17.636787140727648,17.636787140727648,17.636787140727648,0.3464201868960491,0.3464201868960491,0.3464201868960491,False,False,False
97af1937741abca6,replay_only,16x8k,0.85/0.85,6,0,6.421732189540262,8.76548904,1.3649726866961622,58.122313132827834,40.7292364772494,13.636037238333074,13.636037238333074,13.636037238333074,0.2678378171110556,0.2678378171110556,0.2678378171110556,False,False,False
461688fa2f8c2b7f,greedy_lagrangian,8x16k,0.5/0.85,3,0,7.804834957753105,18.318748081,2.3471025563202548,58.12231313282785,40.7292364772494,15.429000521512336,15.429000521512336,15.429000521512336,0.3030550406734129,0.3030550406734129,0.3030550406734129,False,False,False
08841a2dd93bc69a,kv_only,4x16k,0/0,4,0,8.13707270606544,8.801196546,1.0816170463168548,58.122313132827855,40.27718026360748,50.346475329509346,50.346475329509346,50.346475329509346,1.0,1.0,1.0,True,True,True
b6909ff0af839fe9,replay_only,8x16k,0.85/0.85,5,0,11.70671856274428,26.344733357,2.250394353960132,58.12231313282785,40.7292364772494,7.756664238723204,7.756664238723204,7.756664238723204,0.15235570140001878,0.15235570140001878,0.15235570140001878,False,False,False
e6f659458fa6da6a,queue_haul,16x8k,0.5/0.5,12,0,20.63689602977574,7.337860934,0.35556999092366603,58.122313132827834,40.7292364772494,46.594390499785916,46.594390499785916,46.594390499785916,0.9152028278421115,0.9152028278421115,0.9152028278421115,True,True,True
8c65d4201f31abbc,queue_haul_power_blind,32x31k,0/0,12,0,23.44945199364955,63.612750943,2.7127606632439534,58.122313132827834,40.7292364772494,4.393724001865962,0.0,4.393724001865962,0.08630113170562803,0.0,0.08630113170562803,False,False,False
941c3936f2bd933f,kv_only,8x16k,0/0,6,0,22.696244437232114,32.182465927,1.4179643692154722,58.12231313282785,40.7292364772494,46.594390499785916,42.84418581198045,46.594390499785916,0.9152028278421115,0.8415416446298948,0.9152028278421115,True,True,True
63790bc94bc5b6c7,greedy_lagrangian,16x24k,0/0,7,0,19.62424116857166,56.080448774,2.857712983257318,58.122313132827834,40.7292364772494,36.81102236811944,18.130629262090736,36.81102236811944,0.7230387908436515,0.3561201894313569,0.7230387908436515,False,False,False
402f5c07299ee157,isolated_fastest,8x16k,0.5/0.85,3,0,5.424772951710295,9.68575526,1.7854674004275743,58.12231313282785,40.7292364772494,15.429000521512336,15.429000521512336,15.429000521512336,0.3030550406734129,0.3030550406734129,0.3030550406734129,False,False,False
b559b504e834c835,queue_haul,8x16k,0.5/0.9,4,0,7.804834957753105,18.316629485,2.346831109709088,58.12231313282785,40.7292364772494,15.890807300084361,15.890807300084361,15.890807300084361,0.3121258078866403,0.3121258078866403,0.3121258078866403,False,False,False
dfed410fc4939009,kv_only,8x16k,0.5/0.85,5,0,11.348208940116054,17.7814322,1.5668932686939192,58.12231313282785,40.7292364772494,17.636787140727648,17.636787140727648,17.636787140727648,0.3464201868960491,0.3464201868960491,0.3464201868960491,False,False,False
a48ccf3fbccccbf6,greedy_lagrangian,16x8k,0.95/0.95,2,0,4.2812126073601755,6.166467536,1.4403553622631895,58.122313132827834,40.7292364772494,2.0648846734119672,2.0648846734119672,2.0648846734119672,0.04055827905471046,0.04055827905471046,0.04055827905471046,False,False,False
7af4c56e19e233fc,queue_haul_power_blind,16x24k,0.85/0.85,8,0,20.16573694319633,37.936704566,1.881245633267044,58.122313132827834,40.7292364772494,5.372874732542556,3.626894891899269,5.372874732542556,0.10553352230000666,0.07123914329059786,0.10553352230000666,False,False,False
affd76df6f683068,isolated_fastest,8x16k,0.95/0.95,1,0,2.7124731973551475,2.874781205,1.0598376447749287,58.12231313282785,40.7292364772494,0.5908262230013577,0.5908262230013577,0.5908262230013577,0.01160495553765428,0.01160495553765428,0.01160495553765428,False,False,False
11e8402d49b6f144,queue_haul_deadline_blind,8x16k,0.5/0.85,5,0,8.13707270606544,18.225043723,2.2397543172269927,58.12231313282785,40.7292364772494,17.636787140727648,17.636787140727648,17.636787140727648,0.3464201868960491,0.3464201868960491,0.3464201868960491,False,False,False
732242baea601d3b,queue_haul,16x8k,0/0,12,0,24.76424054713089,7.922355207,0.31991109082963015,58.122313132827834,40.7292364772494,46.594390499785916,46.594390499785916,46.594390499785916,0.9152028278421115,0.9152028278421115,0.9152028278421115,True,True,True
ea4347f2303ca221,queue_haul_deadline_blind,4x16k,0/0,4,0,8.13707270606544,9.453315727,1.1617587882621991,58.122313132827855,40.27718026360748,50.346475329509346,50.346475329509346,50.346475329509346,1.0,1.0,1.0,True,True,True
5b7f7f65f0a0d03c,kv_only,16x24k,0.9/0.9,4,0,15.607181925674082,22.977883153,1.4722634273392423,58.122313132827834,40.7292364772494,5.546433452648898,5.546433452648898,5.546433452648898,0.1089425470717485,0.1089425470717485,0.1089425470717485,False,False,False
