scenario_id,pack,destination_load,width,destination_id,destination,method,path,context_tokens,predicted_s,observed_s,timing_ratio
36c8e68f48a01e3d,16x8k,0.85/0.85,6,east,australiaeast,replay,australiaeast:replay,8192,4.2812992563873875,9.091882193,2.1236268825253393
36c8e68f48a01e3d,16x8k,0.85/0.85,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,3.276678438,0.5292485486759814
36c8e68f48a01e3d,16x8k,0.85/0.85,6,east,australiaeast,replay,australiaeast:replay,8192,6.421732189540262,9.127390395,1.421328408846872
68edffd356775628,4x16k,0/0,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,2.821624268,1.0402404236662255
68edffd356775628,4x16k,0/0,4,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.368029624,2.4005174992754856
68edffd356775628,4x16k,0/0,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.347808174,0.8014728381635299
68edffd356775628,4x16k,0/0,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,4.828084713,0.5933441776182122
710147ff713955b4,16x31k,0.85/0.85,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,3.908380142510674,5.393067299,1.379872761183253
710147ff713955b4,16x31k,0.85/0.85,6,east,australiaeast,replay,australiaeast:replay,31488,9.451763119277736,59.143380657,6.25739133647686
710147ff713955b4,16x31k,0.85/0.85,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,7.816586842021349,9.853661293,1.2606092009401726
710147ff713955b4,16x31k,0.85/0.85,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,11.724793541532021,7.186278694,0.6129130264464345
710147ff713955b4,16x31k,0.85/0.85,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,15.633000241042696,11.288572701,0.7220989270737113
710147ff713955b4,16x31k,0.85/0.85,6,east,australiaeast,replay,australiaeast:replay,31488,18.902686681158777,59.394443158,3.1421164705227493
d61416518252a9f7,16x31k,0.95/0.95,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,3.908380142510674,5.057849385,1.2941037464566911
d61416518252a9f7,16x31k,0.95/0.95,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,7.816586842021349,6.532671117,0.8357447117303015
d61416518252a9f7,16x31k,0.95/0.95,3,east,australiaeast,replay,australiaeast:replay,31488,9.451430062079387,30.770907826,3.255688041268769
009d5e03f0d618cf,16x16k,0.5/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,2.831856482,1.0440127057333726
009d5e03f0d618cf,16x16k,0.5/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,3.896114279,0.7182078058717005
009d5e03f0d618cf,16x16k,0.5/0.5,4,east,australiaeast,kv_transfer,australiaeast:kv_transfer,16384,5.674191191558028,17.824593994,3.1413453287437956
009d5e03f0d618cf,16x16k,0.5/0.5,4,east,australiaeast,kv_transfer,australiaeast:kv_transfer,16384,11.348208940116054,11.238220214,0.9903078338884612
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,3.838503078,1.8598789022260316
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,3.83712149,0.9296438021240829
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,4.190617591,0.6768678465276938
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,4.437105453,0.537514157865262
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,3.971570422,0.384896743914078
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,12.382206995065443,5.355452522,0.43251195236311707
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,14.445879253743017,4.851178364,0.33581745207672486
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,16.509551512420593,5.914830297,0.3582671699197952
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,18.573223771098167,6.50012799,0.34997306176404674
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,20.63689602977574,7.529069808,0.36483538014325195
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,22.700568288453315,7.078096565,0.31180261547021654
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,24.76424054713089,7.842325593,0.3166794304906955
6f9eefd4eb0705df,16x8k,0/0,13,germany,southcentralus,replay,southcentralus:replay,8192,2.1406288005367093,3.526740689,1.6475255719794846
8dd03bbfd0e23406,16x16k,0.9/0.9,7,east,australiaeast,replay,australiaeast:replay,16384,3.902850796485403,26.521784184,6.795490160137152
8dd03bbfd0e23406,16x16k,0.9/0.9,7,east,australiaeast,replay,australiaeast:replay,16384,7.80500825580753,26.620888966,3.410744498084547
8dd03bbfd0e23406,16x16k,0.9/0.9,7,germany,southcentralus,replay,southcentralus:replay,16384,3.9024278913593267,34.665490256,8.883057220033608
8dd03bbfd0e23406,16x16k,0.9/0.9,7,germany,southcentralus,replay,southcentralus:replay,16384,7.804585350681454,34.838084208,4.463796940212605
8dd03bbfd0e23406,16x16k,0.9/0.9,7,germany,southcentralus,replay,southcentralus:replay,16384,11.70674281000358,34.537140845,2.9501921589571025
8dd03bbfd0e23406,16x16k,0.9/0.9,7,germany,southcentralus,replay,southcentralus:replay,16384,15.608900269325707,34.765031962,2.2272569727618503
8dd03bbfd0e23406,16x16k,0.9/0.9,7,east,australiaeast,replay,australiaeast:replay,16384,11.707165715129657,26.663563972,2.277542201144515
f3780da9b250f722,32x31k,0/0,4,germany,southcentralus,replay,southcentralus:replay,31488,9.451190205283973,58.08685363,6.145982925782701
f3780da9b250f722,32x31k,0/0,4,germany,southcentralus,replay,southcentralus:replay,31488,18.902113767165012,58.226285194,3.080411318608465
f3780da9b250f722,32x31k,0/0,4,east,australiaeast,replay,australiaeast:replay,31488,9.451763119277736,58.718862552,6.212477165475879
f3780da9b250f722,32x31k,0/0,4,east,australiaeast,replay,australiaeast:replay,31488,18.902686681158777,58.872840287,3.1145223575906495
23734223bbae978c,8x16k,0.9/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,3.0521489,1.12522730288213
23734223bbae978c,8x16k,0.9/0.5,4,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.629570981,2.4675363527016434
23734223bbae978c,8x16k,0.9/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.009647187,0.7391364067570529
23734223bbae978c,8x16k,0.9/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,5.38930225,0.6623146240272341
1aa406fa865122ee,16x8k,0.85/0.85,1,east,australiaeast,replay,australiaeast:replay,8192,2.1406930251800875,3.697476742,1.7272335166733899
b807f0e54b659a8e,16x8k,0.9/0.9,9,germany,southcentralus,replay,southcentralus:replay,8192,2.1406548706714745,10.599551483,4.951546196550201
b807f0e54b659a8e,16x8k,0.9/0.9,9,east,australiaeast,replay,australiaeast:replay,8192,2.141039621288938,13.949570428,6.515325680709331
b807f0e54b659a8e,16x8k,0.9/0.9,9,east,australiaeast,replay,australiaeast:replay,8192,4.281472554441813,13.897258499,3.2459062442388635
b807f0e54b659a8e,16x8k,0.9/0.9,9,east,australiaeast,replay,australiaeast:replay,8192,6.421905487594688,14.031686503,2.184972440049961
b807f0e54b659a8e,16x8k,0.9/0.9,9,east,australiaeast,replay,australiaeast:replay,8192,8.562338420747562,14.068376163,1.6430530389818108
b807f0e54b659a8e,16x8k,0.9/0.9,9,germany,southcentralus,replay,southcentralus:replay,8192,4.28108780382435,10.644599619,2.4864240367812696
b807f0e54b659a8e,16x8k,0.9/0.9,9,germany,southcentralus,replay,southcentralus:replay,8192,6.421520736977224,10.682653722,1.6635706960324481
b807f0e54b659a8e,16x8k,0.9/0.9,9,germany,southcentralus,replay,southcentralus:replay,8192,8.561953670130098,10.712666555,1.2511941745694148
b807f0e54b659a8e,16x8k,0.9/0.9,9,east,australiaeast,replay,australiaeast:replay,8192,10.702771353900436,14.069175445,1.3145357384349556
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,3.238273944,1.5690484716797408
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,2.644440937,0.6406855069801953
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,4.239289479,0.6847293216686732
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,4.779542948,0.5789972832261807
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,3.851312953,0.3732422336495617
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,12.382206995065443,5.223997555,0.421895511606442
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,14.445879253743017,5.696794435,0.3943542885092249
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,16.509551512420593,6.407042862,0.38808097586296053
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,18.573223771098167,7.16631731,0.3858413271879878
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,20.63689602977574,7.568077442,0.3667255691495695
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,22.700568288453315,8.191281528,0.36084037297720467
a34f6252d454a78f,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,24.76424054713089,8.587607499,0.34677451475470084
2671799ebeebabaf,8x16k,0.5/0.95,4,east,australiaeast,replay,australiaeast:replay,16384,3.902850796485403,27.024634383,6.924331928685625
2671799ebeebabaf,8x16k,0.5/0.95,4,east,australiaeast,replay,australiaeast:replay,16384,7.80500825580753,26.946355423,3.452444192221043
2671799ebeebabaf,8x16k,0.5/0.95,4,germany,southcentralus,replay,southcentralus:replay,16384,3.902355149581427,9.127259099,2.3389104141326054
2671799ebeebabaf,8x16k,0.5/0.95,4,east,australiaeast,replay,australiaeast:replay,16384,11.707165715129657,26.803015696,2.2894538565693443
675bf8ca7094921e,16x16k,0.9/0.9,2,east,australiaeast,replay,australiaeast:replay,16384,3.9026774984309776,18.239675259,4.673631184317185
675bf8ca7094921e,16x16k,0.9/0.9,2,east,australiaeast,replay,australiaeast:replay,16384,7.804834957753105,18.279618326,2.3420890287810043
37793b881fd3348a,8x16k,0.85/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,3.580626913,1.3200598319243722
37793b881fd3348a,8x16k,0.85/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.865702348,0.8969411975972129
37793b881fd3348a,8x16k,0.85/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,6.033187366,0.7414444461707725
37793b881fd3348a,8x16k,0.85/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,10.849372460420588,7.030400806,0.6480006868275089
37793b881fd3348a,8x16k,0.85/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,13.561672214775735,7.926665499,0.5844902732838305
37793b881fd3348a,8x16k,0.85/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,16.273971969130884,9.008467483,0.5535506328809967
95812192c03cd298,16x8k,0.85/0.85,9,east,australiaeast,replay,australiaeast:replay,8192,2.1407796742073,6.066788748,2.833915522038224
95812192c03cd298,16x8k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,4.403770509,2.1337692567910693
95812192c03cd298,16x8k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,3.237344797,0.7843320920937787
95812192c03cd298,16x8k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,2.426548792,0.39193575163308597
95812192c03cd298,16x8k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,3.871340378,0.4689769682357954
95812192c03cd298,16x8k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,4.70586103,0.4560590384412802
95812192c03cd298,16x8k,0.85/0.85,9,east,australiaeast,replay,australiaeast:replay,8192,4.2812126073601755,6.100967152,1.425055868870268
95812192c03cd298,16x8k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,12.382206995065443,5.221992454,0.4217335775505181
95812192c03cd298,16x8k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,14.445879253743017,5.679643153,0.3931670099989496
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,4.952083254,2.3994445175696777
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,4.951767046,1.199696062757757
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,5.344555319,0.8632516737363312
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,5.749390208,0.6964852804664464
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,5.955438312,0.5771593025701995
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,12.382206995065443,6.520936547,0.5266376623810862
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,14.445879253743017,6.294244204,0.4357120874016112
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,16.509551512420593,6.809121964,0.4124353080625666
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,18.573223771098167,7.795176164,0.41969968488346593
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,20.63689602977574,7.110889757,0.34457167137636024
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,22.700568288453315,8.336028802,0.3672167452406967
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,24.76424054713089,8.717531593,0.35202095442454373
e52a36bebba24430,16x8k,0.5/0.5,13,germany,southcentralus,replay,southcentralus:replay,8192,2.1406288005367093,4.389152857,2.0504035337184705
08a031b5bc4994e3,16x24k,0.9/0.9,1,east,australiaeast,replay,australiaeast:replay,24576,6.541529351523887,19.642001231,3.0026619427189885
14778cc737d5eaac,16x16k,0.85/0.85,7,germany,southcentralus,replay,southcentralus:replay,16384,3.9024036441000267,26.735381777,6.851003692921602
14778cc737d5eaac,16x16k,0.85/0.85,7,germany,southcentralus,replay,southcentralus:replay,16384,7.804561103422154,26.63556162,3.4128199224836364
14778cc737d5eaac,16x16k,0.85/0.85,7,east,australiaeast,replay,australiaeast:replay,16384,3.9030240945398282,35.727857698,9.153891145069235
14778cc737d5eaac,16x16k,0.85/0.85,7,east,australiaeast,replay,australiaeast:replay,16384,7.805181553861956,35.860331022,4.594426250630458
14778cc737d5eaac,16x16k,0.85/0.85,7,east,australiaeast,replay,australiaeast:replay,16384,11.70733901318408,35.417259897,3.025218613479568
14778cc737d5eaac,16x16k,0.85/0.85,7,east,australiaeast,replay,australiaeast:replay,16384,15.609496472506207,35.630634807,2.282625507476044
14778cc737d5eaac,16x16k,0.85/0.85,7,germany,southcentralus,replay,southcentralus:replay,16384,11.70671856274428,26.776053934,2.2872382034716976
b472b4d45a7f5f25,8x16k,0.9/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,3.986316615,1.4696243335738541
b472b4d45a7f5f25,8x16k,0.9/0.5,4,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.743499256,2.4967299855974145
b472b4d45a7f5f25,8x16k,0.9/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,5.051155759,0.9311275889265553
b472b4d45a7f5f25,8x16k,0.9/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,2.886329267,0.3547134665330576
7a1138188d403352,16x8k,0.95/0.95,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,2.058372625,0.9973481173165585
7a1138188d403352,16x8k,0.95/0.95,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,2.66607574,0.6459271081574167
7a1138188d403352,16x8k,0.95/0.95,6,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,3.5447046987790136,7.877147204,2.2222294586946303
7a1138188d403352,16x8k,0.95/0.95,6,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,7.089235954558028,10.125177283,1.4282466189448824
7a1138188d403352,16x8k,0.95/0.95,6,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,10.633767210337039,12.629191216,1.1876497732358875
7a1138188d403352,16x8k,0.95/0.95,6,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,14.178298466116052,15.159596336,1.0692112577703945
80866bcf8eee4b55,16x24k,0.95/0.95,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,3.361100693032721,3.717178021,1.1059406904129345
80866bcf8eee4b55,16x24k,0.95/0.95,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,6.722027943065443,5.731440226,0.852635584758711
80866bcf8eee4b55,16x24k,0.95/0.95,3,east,australiaeast,replay,australiaeast:replay,24576,6.541529351523887,19.521009121,2.984165945300309
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,east,australiaeast,replay,australiaeast:replay,24576,6.5420492456871635,56.438344557,8.627013102080651
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,3.3611669984274273,60.585362458,18.02509738026875
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,6.722094248460149,60.102527036,8.941042004843636
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,10.08302149849287,60.102318284,5.960744831594737
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,13.44394874852559,60.450982684,4.496519870371397
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,east,australiaeast,replay,australiaeast:replay,24576,13.08314520712941,56.619804641,4.327690608382618
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,east,australiaeast,replay,australiaeast:replay,24576,19.62424116857166,56.742760144,2.8914626383043984
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,replay,southcentralus:replay,24576,6.541414887998049,60.102189163,9.18794942563165
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,replay,southcentralus:replay,24576,13.082510849440297,60.10237966,4.594101266315505
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,16.804875998558312,60.777525518,3.6166601600163006
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,20.165803248591036,60.777463417,3.0138875534871867
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,23.52673049862376,60.77724507,2.5833272954588944
3fb086b7dc44dfb0,16x24k,0.5/0.5,13,germany,southcentralus,replay,southcentralus:replay,24576,19.62360681088255,60.585462544,3.0873765015716415
82ab0973b649ff24,8x16k,0.95/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,5.387633622,1.9862440031677815
82ab0973b649ff24,8x16k,0.95/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,3.082427575,0.5682131957298209
82ab0973b649ff24,8x16k,0.95/0.5,4,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,4.796702725,0.589487509608277
82ab0973b649ff24,8x16k,0.95/0.5,4,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.449131302,2.421299457176306
4ed69525e077368d,8x16k,0.85/0.5,3,germany,southcentralus,replay,southcentralus:replay,16384,3.9023757510897963,9.564474171,2.450936245267765
4ed69525e077368d,8x16k,0.85/0.5,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,9.664776196,3.5630863395899497
4ed69525e077368d,8x16k,0.85/0.5,3,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.578860498,2.4545420084559386
14a6a55933410fa0,16x16k,0.5/0.5,10,germany,southcentralus,replay,southcentralus:replay,16384,3.9024763858779266,51.993756865,13.32327264122654
14a6a55933410fa0,16x16k,0.5/0.5,10,east,australiaeast,replay,australiaeast:replay,16384,3.9030240945398282,35.306387807,9.045905675138465
14a6a55933410fa0,16x16k,0.5/0.5,10,east,australiaeast,replay,australiaeast:replay,16384,7.805181553861956,35.678750948,4.571162208308451
14a6a55933410fa0,16x16k,0.5/0.5,10,germany,southcentralus,replay,southcentralus:replay,16384,7.804633845200054,52.17458678,6.685078097813393
14a6a55933410fa0,16x16k,0.5/0.5,10,east,australiaeast,replay,australiaeast:replay,16384,11.70733901318408,35.431411246,3.0264273722747195
14a6a55933410fa0,16x16k,0.5/0.5,10,germany,southcentralus,replay,southcentralus:replay,16384,11.706791304522179,52.257900145,4.463896108305396
14a6a55933410fa0,16x16k,0.5/0.5,10,east,australiaeast,replay,australiaeast:replay,16384,15.609496472506207,35.602264046,2.2808079753698696
14a6a55933410fa0,16x16k,0.5/0.5,10,germany,southcentralus,replay,southcentralus:replay,16384,15.608948763844305,52.53003065,3.365379145306545
14a6a55933410fa0,16x16k,0.5/0.5,10,germany,southcentralus,replay,southcentralus:replay,16384,19.511106223166433,52.58702702,2.695235545258885
14a6a55933410fa0,16x16k,0.5/0.5,10,germany,southcentralus,replay,southcentralus:replay,16384,23.41326368248856,52.660595818,2.24917792462169
415eed960b15d96c,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,2.418265074,1.1717276500052014
415eed960b15d96c,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,3.176727353,0.769645918809439
415eed960b15d96c,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,4.06378848,0.6563824299093987
415eed960b15d96c,16x8k,0.9/0.9,9,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,3.5447046987790136,8.054551787,2.2722772336365336
415eed960b15d96c,16x8k,0.9/0.9,9,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,7.089235954558028,14.324926623,2.020658744443367
415eed960b15d96c,16x8k,0.9/0.9,9,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,10.633767210337039,11.144764978,1.0480542556137793
415eed960b15d96c,16x8k,0.9/0.9,9,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,14.178298466116052,17.755706143,1.2523157264204448
415eed960b15d96c,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,4.193676045,0.5080249436406392
415eed960b15d96c,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,4.660117559,0.4516259021318497
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124931536923182,21.993564468,8.108246997070488
abafaefa9acbb6ec,16x16k,0.5/0.5,13,east,australiaeast,replay,australiaeast:replay,16384,3.9026774984309776,18.354895137,4.70315447391678
abafaefa9acbb6ec,16x16k,0.5/0.5,13,east,australiaeast,replay,australiaeast:replay,16384,7.804834957753105,18.395333218,2.3569150811737014
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424792908047467,22.278019831,4.106704202099851
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.137092662402614,22.178656497,2.725624177720913
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,replay,southcentralus:replay,16384,3.9024036441000267,21.674446194,5.5541271920369395
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,10.84939241675776,22.278269923,2.053411754983571
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,13.561692171112908,22.277305499,1.6426641467686305
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,16.273991925468057,22.278342514,1.3689537647573369
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,18.986291679823204,22.278193247,1.1733830714649303
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,replay,southcentralus:replay,16384,7.804561103422154,21.993095518,2.8179797975258905
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,21.69859143417835,22.27739197,1.0266745672214446
abafaefa9acbb6ec,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,24.410891188533498,22.179546815,0.9085922608765047
d018709bf09fc00e,16x8k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,2.649759839,1.283894351620459
d018709bf09fc00e,16x8k,0.5/0.5,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,3.5447046987790136,7.682656144,2.167361401542509
d018709bf09fc00e,16x8k,0.5/0.5,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,7.089235954558028,11.112703403,1.5675459914484975
d018709bf09fc00e,16x8k,0.5/0.5,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,8192,10.633767210337039,14.625768399,1.3754079913261927
