workload,deadline_s,bandwidth_tbps,policy,handoff_fraction,recovered_handoff_fraction,power_shed_mw,full_handoff_power_mw,kv_source_session_fraction,replay_source_session_fraction,kv_share_of_moved,timing_consistent_handoff_fraction,locally_passing_handoff_fraction,simulate_s,audit_s,resident_ttft_attainment,incoming_ttft_attainment
coding,30,25.6,replay_only,0.8586582911366539,0.8586582911366538,0.38656880966587187,0.45020098641818174,0.0,0.7929324134588944,0.0,0.5333526371568748,0.0,1.8861782094463706,0.1754518747329712,0.8574830749459474,0.9523019091623157
coding,30,25.6,isolated_fastest,0.874215306447464,0.8742153064474636,0.3935725933045213,0.45020098641818174,0.12413741374137413,0.6520683377192347,0.15992848997547515,0.7516539895208618,0.14649667929605212,1.5736287077888846,0.23387758247554302,0.8890058729234822,0.9523364489183388
coding,30,100.0,queue_haul,0.9904383619461428,0.9904383619461432,0.4458963275345616,0.45020098641818174,0.9169917010529868,0.0688818788191899,0.9301311240857871,0.9874375923117946,0.6265494746654641,4.320725416764617,0.22727099992334843,0.9842019950002783,0.9361273537523945
coding,30,100.0,greedy,0.9043288595814478,0.904328859581448,0.4071297446299972,0.45020098641818174,0.671092109210921,0.12575007500750082,0.8421894855744338,0.8213979836526214,0.6199171724277786,1.8632804583758116,0.07803495787084103,0.953045304530453,0.9481572756805198
coding,30,100.0,kv_only,0.973302374057903,0.9733023740579009,0.43818168888402603,0.45020098641818174,0.9518514280308449,0.0,1.0,0.9733023740578928,0.75125142859444,3.751431541517377,0.3073782082647085,1.0,0.9469999428964
coding,30,100.0,replay_only,0.8586582911366539,0.8586582911366538,0.38656880966587187,0.45020098641818174,0.0,0.7929324134588944,0.0,0.5333526371568748,0.0,1.8857079166918993,0.13215666636824608,0.8574830749459474,0.9523019091623157
coding,30,100.0,isolated_fastest,0.8839976813836767,0.8839976813836774,0.3979766281503168,0.45020098641818174,0.1240999099909991,0.665885338533853,0.15709142698896236,0.7333791029492297,0.14647124884648374,1.3728630002588034,0.12619591690599918,0.8811211525168884,0.9523374686993927
coding,60,0.1,queue_haul,0.9509629323707443,0.950962925988516,0.4281244502004357,0.45020098641818174,0.004445188880820648,0.8981356462780323,0.004924975922005147,0.4208008452281348,7.7891974053647e-05,21.738639917224646,18.947406916879117,0.7874302450766033,0.9302007069195474
coding,60,0.1,greedy,0.8439794675101566,0.8439794675101566,0.3799603887897643,0.45020098641818174,0.004425442544254381,0.7445432043204321,0.005908715355148785,0.45258854327352704,0.08759344938523575,3.643285209313035,6.959483332931995,0.880712959688826,0.9502210393359798
coding,60,0.1,kv_only,0.1360814888684318,0.13592042934155013,0.061264020521822816,0.45020098641818174,0.09104709779802594,0.0,1.0,0.13608148886843113,0.10620203693598648,5.2371327094733715,2.6707829581573606,1.0,0.6814160904243667
coding,60,0.1,replay_only,0.9488016411175746,0.9488016411175735,0.4271514347463217,0.45020098641818174,0.0,0.8993961647423876,0.0,0.33981441092529124,0.0,10.086997542530298,16.431356582790613,0.7985191456782303,0.9313555699549373
coding,60,0.1,isolated_fastest,0.8351974557050837,0.8351974557050831,0.37600671841238437,0.45020098641818174,0.0029384533104449113,0.8433168659191992,0.003472301140889512,0.494451412132939,0.004961479118300227,11.289200833067298,18.35622554179281,0.819400747400939,0.9240097619122647
coding,60,0.4,queue_haul,0.9572047516475283,0.9572047516475284,0.4309345233958879,0.45020098641818174,0.017275278190055584,0.8938815274068905,0.018959720307129408,0.3353918843208663,1.502987108254149e-05,25.069563917815685,17.889374415390193,0.789426565588311,0.9266586738979207
coding,60,0.4,greedy,0.8463595906256068,0.8463595906256065,0.3810319225641367,0.45020098641818174,0.009019651965196525,0.742555505550555,0.012000998003992023,0.4573490167026017,0.0906473851986306,3.6493358332663774,6.27454495895654,0.882018558998757,0.9499921406597355
coding,60,0.4,kv_only,0.338926788969745,0.33886684178597537,0.15258517471772612,0.45020098641818174,0.19458858139114674,0.0,1.0,0.3389267889697419,0.27408601074216493,5.215501417405903,2.6709780422970653,1.0,0.6011162282431186
coding,60,0.4,replay_only,0.948801643819734,0.9488016438197342,0.42715143596283656,0.45020098641818174,0.0,0.8993961815210778,0.0,0.3387521206342106,0.0,7.444510957226157,11.122844791971147,0.8208874418448006,0.9313555718978823
coding,60,0.4,isolated_fastest,0.8486518945247304,0.8486518945247312,0.3820639200406924,0.45020098641818174,0.01750265624899017,0.8316127206773726,0.0206128127279316,0.5303060519455529,0.019338863844279866,14.306435749866068,16.40918750036508,0.8336364460313723,0.9111670486769672
coding,60,1.0,queue_haul,0.9645590158464996,0.9645590158464993,0.4342454203926447,0.45020098641818174,0.04313710195109908,0.8782073817372867,0.04681973215752032,0.43334317362110364,0.031765481230230874,20.30349679198116,13.808706583455205,0.7901272733658121,0.9257969701911013
coding,60,1.0,greedy,0.8463595906256068,0.8463595906256066,0.3810319225641367,0.45020098641818174,0.010369786978697853,0.7412053705370537,0.013797405189620736,0.4573490167026009,0.09145956457024762,3.865827209316194,5.584540207870305,0.8822757275727573,0.9499921406597355
coding,60,1.0,kv_only,0.5956648294361451,0.48506726064067296,0.2681688937867705,0.45020098641818174,0.3951034392630144,0.0,1.0,0.5956648294361391,0.49152039935593317,5.521850249730051,3.789699708111584,1.0,0.6976131697731514
coding,60,1.0,replay_only,0.9488016401303268,0.9488016401303273,0.4271514343018618,0.45020098641818174,0.0,0.8993961652605394,0.0,0.3387520797836945,3.64469202648121e-09,8.777002500370145,8.336726166307926,0.8330172185504168,0.9313555696465675
coding,60,1.0,isolated_fastest,0.8836961084464338,0.883696108446433,0.39784085971649297,0.45020098641818174,0.038301879904316376,0.8332361215095174,0.043947458220045456,0.43888459575128547,0.04512336310961974,13.170948749408126,14.086736875586212,0.8165410843465639,0.9343340942741201
coding,60,2.0,queue_haul,0.9751289592299268,0.9751289592299272,0.43900401933024796,0.45020098641818174,0.08927739200115861,0.8476473944810081,0.095287682948772,0.5123410890267539,0.09828104685550554,12.144806833006442,7.974729457870126,0.8071047480117526,0.9269571833506804
coding,60,2.0,greedy,0.8463595906256068,0.8463595906256066,0.3810319225641367,0.45020098641818174,0.010369786978697853,0.7412053705370537,0.013797405189620736,0.4573490167026009,0.09145956457024762,3.4466704167425632,4.388773707672954,0.8822757275727573,0.9499921406597355
coding,60,2.0,kv_only,0.6255660467411026,0.5679689510746416,0.28163045131256675,0.45020098641818174,0.4563430813532626,0.0,1.0,0.6255660467410967,0.5575364630360296,4.3086462914943695,1.0732265003025532,1.0,0.8310539319819511
coding,60,2.0,replay_only,0.9488016401303273,0.9488016401303263,0.42715143430186203,0.45020098641818174,0.0,0.8993961652605393,0.0,0.3387520797836906,3.644692046244731e-09,7.953052249737084,6.4460309175774455,0.8330172185504141,0.9313555696465682
coding,60,2.0,isolated_fastest,0.9391152394659789,0.9391152394659787,0.42279060716793065,0.45020098641818174,0.08586064478942275,0.8214500667668887,0.09463201932461025,0.5057480435314149,0.10154427014276475,12.457642915658653,8.528457874432206,0.81862179150656,0.936292204711797
