episode,match_id,context_profile,bandwidth_mbps,required_deadline_s,repeat,policy,power_attainment_fraction,completion_s,completion_deadline_ratio,deadline_met,replay_moves,kv_moves,context_evidence,replay_contention_evidence,kv_contention_evidence,power_evidence,result_evidence,planning_evidence,paired_pareto,pooled_pareto
21,091cd7eee500d866,tiny,10000.0,30.0,21,queue_haul,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
21,091cd7eee500d866,tiny,10000.0,30.0,21,greedy,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
21,091cd7eee500d866,tiny,10000.0,30.0,21,random,1,1.7264997155647652,0.057549990518825506,True,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
21,091cd7eee500d866,tiny,10000.0,30.0,21,kv_only,1,1.6577590196552594,0.055258633988508644,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,True
21,091cd7eee500d866,tiny,10000.0,30.0,21,replay_only,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
22,08fa9f25a22f6d56,tiny,10000.0,30.0,22,queue_haul,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
22,08fa9f25a22f6d56,tiny,10000.0,30.0,22,greedy,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
22,08fa9f25a22f6d56,tiny,10000.0,30.0,22,random,1,1.7264997155647652,0.057549990518825506,True,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
22,08fa9f25a22f6d56,tiny,10000.0,30.0,22,kv_only,1,1.6577590196552594,0.055258633988508644,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,True
22,08fa9f25a22f6d56,tiny,10000.0,30.0,22,replay_only,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
23,633544b820e6f28e,tiny,10000.0,30.0,23,queue_haul,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
23,633544b820e6f28e,tiny,10000.0,30.0,23,greedy,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
23,633544b820e6f28e,tiny,10000.0,30.0,23,random,1,2.0266966653559564,0.06755655551186521,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
23,633544b820e6f28e,tiny,10000.0,30.0,23,kv_only,1,1.6577590196552594,0.055258633988508644,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,True
23,633544b820e6f28e,tiny,10000.0,30.0,23,replay_only,1,2.9272875147295303,0.09757625049098434,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
24,b6c20def6626a718,small,1000.0,19.0,24,queue_haul,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
24,b6c20def6626a718,small,1000.0,19.0,24,greedy,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
24,b6c20def6626a718,small,1000.0,19.0,24,random,1,10.474848952097986,0.5513078395841046,True,3,5,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
24,b6c20def6626a718,small,1000.0,19.0,24,kv_only,0.5420988204929735,16.289505897535133,0.8573424156597438,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
24,b6c20def6626a718,small,1000.0,19.0,24,replay_only,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
25,d8d52a492fae31b7,small,1000.0,19.0,25,queue_haul,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
25,d8d52a492fae31b7,small,1000.0,19.0,25,greedy,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
25,d8d52a492fae31b7,small,1000.0,19.0,25,random,1,8.53666552253839,0.4492981853967574,True,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
25,d8d52a492fae31b7,small,1000.0,19.0,25,kv_only,0.5420988204929735,16.289505897535133,0.8573424156597438,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
25,d8d52a492fae31b7,small,1000.0,19.0,25,replay_only,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
26,2b44a4b4aaf8491e,small,1000.0,19.0,26,queue_haul,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
26,2b44a4b4aaf8491e,small,1000.0,19.0,26,greedy,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
26,2b44a4b4aaf8491e,small,1000.0,19.0,26,random,0.9349800853403247,14.351243599880737,0.7553286105200389,False,1,7,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
26,2b44a4b4aaf8491e,small,1000.0,19.0,26,kv_only,0.5420988204929735,16.289505897535133,0.8573424156597438,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
26,2b44a4b4aaf8491e,small,1000.0,19.0,26,replay_only,1,5.329361186659061,0.2804926940346874,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
27,7245266689f6cd7c,small,1000.0,30.0,27,queue_haul,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
27,7245266689f6cd7c,small,1000.0,30.0,27,greedy,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
27,7245266689f6cd7c,small,1000.0,30.0,27,random,1,8.53666552253839,0.2845555174179463,True,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
27,7245266689f6cd7c,small,1000.0,30.0,27,kv_only,1,16.289505897535133,0.5429835299178377,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
27,7245266689f6cd7c,small,1000.0,30.0,27,replay_only,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
28,fbceee51243796be,small,1000.0,30.0,28,queue_haul,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
28,fbceee51243796be,small,1000.0,30.0,28,greedy,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
28,fbceee51243796be,small,1000.0,30.0,28,random,1,8.53666552253839,0.2845555174179463,True,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
28,fbceee51243796be,small,1000.0,30.0,28,kv_only,1,16.289505897535133,0.5429835299178377,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
28,fbceee51243796be,small,1000.0,30.0,28,replay_only,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
29,0d6279c02ede3341,small,1000.0,30.0,29,queue_haul,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
29,0d6279c02ede3341,small,1000.0,30.0,29,greedy,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
29,0d6279c02ede3341,small,1000.0,30.0,29,random,1,4.660298663419196,0.15534328878063988,True,6,2,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
29,0d6279c02ede3341,small,1000.0,30.0,29,kv_only,1,16.289505897535133,0.5429835299178377,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
29,0d6279c02ede3341,small,1000.0,30.0,29,replay_only,1,5.329361186659061,0.17764537288863538,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
30,4660f521890244bf,small,2500.0,19.0,30,queue_haul,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
30,4660f521890244bf,small,2500.0,19.0,30,greedy,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
30,4660f521890244bf,small,2500.0,19.0,30,random,1,6.335516674387712,0.3334482460204059,True,2,6,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
30,4660f521890244bf,small,2500.0,19.0,30,kv_only,1,8.186219727083614,0.430853669846506,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
30,4660f521890244bf,small,2500.0,19.0,30,replay_only,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
31,8ea53b0cf59a1b6d,small,2500.0,19.0,31,queue_haul,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
31,8ea53b0cf59a1b6d,small,2500.0,19.0,31,greedy,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
31,8ea53b0cf59a1b6d,small,2500.0,19.0,31,random,1,5.41018659998977,0.2847466631573563,True,3,5,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
31,8ea53b0cf59a1b6d,small,2500.0,19.0,31,kv_only,1,8.186219727083614,0.430853669846506,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
31,8ea53b0cf59a1b6d,small,2500.0,19.0,31,replay_only,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
32,3363de8e64631f58,small,2500.0,19.0,32,queue_haul,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
32,3363de8e64631f58,small,2500.0,19.0,32,greedy,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
32,3363de8e64631f58,small,2500.0,19.0,32,random,1,6.335516674387712,0.3334482460204059,True,2,6,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
32,3363de8e64631f58,small,2500.0,19.0,32,kv_only,1,8.186219727083614,0.430853669846506,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
32,3363de8e64631f58,small,2500.0,19.0,32,replay_only,1,5.32904661385906,0.2804761375715295,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
33,f3f8cf3a38684c96,small,2500.0,30.0,33,queue_haul,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
33,f3f8cf3a38684c96,small,2500.0,30.0,33,greedy,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
33,f3f8cf3a38684c96,small,2500.0,30.0,33,random,1,3.5595588525938617,0.11865196175312873,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
33,f3f8cf3a38684c96,small,2500.0,30.0,33,kv_only,1,8.186219727083614,0.27287399090278713,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
33,f3f8cf3a38684c96,small,2500.0,30.0,33,replay_only,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
34,c72a120e097fb785,small,2500.0,30.0,34,queue_haul,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
34,c72a120e097fb785,small,2500.0,30.0,34,greedy,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
34,c72a120e097fb785,small,2500.0,30.0,34,random,1,3.5595588525938617,0.11865196175312873,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
34,c72a120e097fb785,small,2500.0,30.0,34,kv_only,1,8.186219727083614,0.27287399090278713,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
34,c72a120e097fb785,small,2500.0,30.0,34,replay_only,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
35,0c2d39cb60cfe1ad,small,2500.0,30.0,35,queue_haul,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
35,0c2d39cb60cfe1ad,small,2500.0,30.0,35,greedy,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
35,0c2d39cb60cfe1ad,small,2500.0,30.0,35,random,1,3.5595588525938617,0.11865196175312873,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
35,0c2d39cb60cfe1ad,small,2500.0,30.0,35,kv_only,1,8.186219727083614,0.27287399090278713,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
35,0c2d39cb60cfe1ad,small,2500.0,30.0,35,replay_only,1,5.32904661385906,0.17763488712863534,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
36,43c773ce3a5aa47a,small,5000.0,19.0,36,queue_haul,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
36,43c773ce3a5aa47a,small,5000.0,19.0,36,greedy,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
36,43c773ce3a5aa47a,small,5000.0,19.0,36,random,1,3.5277600575119124,0.1856715819743112,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
36,43c773ce3a5aa47a,small,5000.0,19.0,36,kv_only,1,3.701615959914538,0.19482189262708094,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
36,43c773ce3a5aa47a,small,5000.0,19.0,36,replay_only,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
37,cdd0ce584a9fe86e,small,5000.0,19.0,37,queue_haul,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
37,cdd0ce584a9fe86e,small,5000.0,19.0,37,greedy,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
37,cdd0ce584a9fe86e,small,5000.0,19.0,37,random,1,2.9720796499567403,0.1564252447345653,True,2,6,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
37,cdd0ce584a9fe86e,small,5000.0,19.0,37,kv_only,1,3.701615959914538,0.19482189262708094,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
37,cdd0ce584a9fe86e,small,5000.0,19.0,37,replay_only,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
38,a9e3d3e9ed6a1d5e,small,5000.0,19.0,38,queue_haul,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
38,a9e3d3e9ed6a1d5e,small,5000.0,19.0,38,greedy,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
38,a9e3d3e9ed6a1d5e,small,5000.0,19.0,38,random,1,2.607318437280617,0.13722728617266405,True,3,5,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
38,a9e3d3e9ed6a1d5e,small,5000.0,19.0,38,kv_only,1,3.701615959914538,0.19482189262708094,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
38,a9e3d3e9ed6a1d5e,small,5000.0,19.0,38,replay_only,1,5.328941756259061,0.2804706187504769,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
39,1f4658844f53d474,small,5000.0,30.0,39,queue_haul,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
39,1f4658844f53d474,small,5000.0,30.0,39,greedy,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
39,1f4658844f53d474,small,5000.0,30.0,39,random,1,2.9720796499567403,0.09906932166522468,True,2,6,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
39,1f4658844f53d474,small,5000.0,30.0,39,kv_only,1,3.701615959914538,0.12338719866381793,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
39,1f4658844f53d474,small,5000.0,30.0,39,replay_only,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
40,79c61d5b86820bf0,small,5000.0,30.0,40,queue_haul,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
40,79c61d5b86820bf0,small,5000.0,30.0,40,greedy,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
40,79c61d5b86820bf0,small,5000.0,30.0,40,random,1,4.728547856676679,0.15761826188922262,True,7,1,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
40,79c61d5b86820bf0,small,5000.0,30.0,40,kv_only,1,3.701615959914538,0.12338719866381793,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
40,79c61d5b86820bf0,small,5000.0,30.0,40,replay_only,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
41,8114d9b33434eba5,small,5000.0,30.0,41,queue_haul,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
41,8114d9b33434eba5,small,5000.0,30.0,41,greedy,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
41,8114d9b33434eba5,small,5000.0,30.0,41,random,1,3.5277600575119124,0.11759200191706375,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
41,8114d9b33434eba5,small,5000.0,30.0,41,kv_only,1,3.701615959914538,0.12338719866381793,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
41,8114d9b33434eba5,small,5000.0,30.0,41,replay_only,1,5.328941756259061,0.17763139187530202,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
42,6c942039151e55f3,small,10000.0,19.0,42,queue_haul,1,2.5321105230105188,0.13326897489529047,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
42,6c942039151e55f3,small,10000.0,19.0,42,greedy,1,5.328889327459061,0.28046785933995055,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
42,6c942039151e55f3,small,10000.0,19.0,42,random,1,4.128101528294295,0.21726850148917345,True,6,2,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
