ell,power_w
0.8787839116437023,292.7075429713004
0.8890023292209547,293.66758195830477
0.899220746798207,294.61372973413563
0.9094391643754594,295.5462856299551
0.9196575819527117,296.4655404381771
0.929875999529964,297.37177671478236
0.9400944171072164,298.2652690688809
0.9503128346844688,299.1462844401419
0.9605312522617211,300.0150823646837
0.9707496698389735,300.871915229977
0.9809680874162259,301.7170285192894
0.9911865049934782,302.5506610461669
1.0014049225707304,303.3730451794246
1.0116233401479828,304.18440705908984
1.0218417577252352,304.98496680372136
1.0320601753024876,305.77493870950207
1.04227859287974,306.55453144148476
1.0524970104569922,307.32394821734846
1.0627154280342446,308.08338698400644
1.072933845611497,308.8330405873869
1.0831522631887494,309.57309693569346
1.0933706807660017,310.30373915643463
1.1035890983432541,311.0251457474993
1.1138075159205063,311.7374907225385
1.1240259334977587,312.44094375090344
1.134244351075011,313.1356702923753
1.1444627686522635,313.82183172691214
1.1546811862295159,314.4995854796261
1.1648996038067683,315.16908514119496
1.1751180213840204,315.83048058389994
1.1853364389612728,316.4839180734767
1.1955548565385252,317.129540376951
1.2057732741157776,317.76748686663
1.21599169169303,318.3978936204054
1.2262101092702822,319.0208935185212
1.2364285268475346,319.6366163369509
1.246646944424787,320.24518883752137
1.2568653620020394,320.8467348549149
1.2670837795792917,321.44137538067497
1.2773021971565441,322.029228644336
1.2875206147337963,322.61041019179004
1.2977390323110487,323.1850329610012
1.307957449888301,323.75320735517005
1.3181758674655535,324.3150413134495
1.3283942850428059,324.8706403793061
1.338612702620058,325.4201077666176
1.3488311201973104,325.9635444235951
1.3590495377745628,326.50104909461066
1.3692679553518152,327.03271838001234
1.3794863729290676,327.5586467940012
1.38970479050632,328.07892682064323
1.3999232080835722,328.59364896808677
1.4101416256608246,329.10290182105115
1.420360043238077,329.60677209165164
1.4305784608153294,330.1053446686203
1.4407968783925817,330.59870266498353
1.451015295969834,331.0869274642505
1.4612337135470863,331.5700987651678
1.4714521311243387,332.04829462509156
1.481670548701591,332.52159150202624
1.4918889662788435,332.99006429537815
1.5021073838560959,333.45378638546924
1.512325801433348,333.9128296718548
1.5225442190106004,334.367264610487
1.5327626365878528,334.81716024976475
1.5429810541651052,335.26258426550913
1.5531994717423576,335.7036029949003
1.56341788931961,336.14028146941286
1.5736363068968622,336.5726834467841
1.5838547244741146,337.00087144204645
1.594073142051367,337.42490675765805
1.6042915596286194,337.8448495127602
1.6145099772058717,338.2607586715926
1.624728394783124,338.6726920710927
1.6349468123603763,339.080706447708
1.6451652299376287,339.4848574634466
1.655383647514881,339.8851997311911
1.6656020650921335,340.28178683930037
1.6758204826693859,340.674671375522
1.686038900246638,341.0639049502384
1.6962573178238904,341.4495382190675
1.7064757354011428,341.83162090483995
1.7166941529783952,342.2102018189707
1.7269125705556476,342.5853288822471
1.7371309881328998,342.95704914504967
1.7473494057101522,343.32540880702504
1.7575678232874046,343.690453236227
1.767786240864657,344.05222698774395
1.7780046584419094,344.410773821827
1.7882230760191618,344.7661367215361
1.798441493596414,345.1183579099171
1.8086599111736663,345.46747886672614
1.8188783287509187,345.8135403447136
1.829096746328171,346.15658238548264
1.8393151639054235,346.4966443349336
1.8495335814826757,346.8337648583082
1.859751999059928,347.1679819548448
1.8699704166371804,347.4993329720566
1.8801888342144328,347.82785461964437
1.8904072517916852,348.15358298305387
1.9006256693689376,348.4765535366893
1.9108440869461898,348.7968011567922
1.9210625045234422,349.1143601339965
1.9312809221006946,349.4292641855679
1.941499339677947,349.7415464673381
1.9517177572551994,350.0512395853424
1.9619361748324518,350.3583756071682
1.972154592409704,350.6629860730244
1.9823730099869563,350.9651020065383
1.9925914275642087,351.26475392528863
2.002809845141461,351.56197185108175
2.0130282627187133,351.8567853199784
2.0232466802959657,352.1492233920784
2.033465097873218,352.43931466106926
