session_class,source_nodes,jobs,deadline_s,target_frac,target_kw,full_node_kw,dest_nodes,workers,method,hit,node_kw,active_kw,cost_s,intensity_s_per_kw
reasoning_chat,2,108,30.0,0.45,4.535640076158418,10.079200169240929,24,9,random jobs,True,4.598603063484126,0.2004875761629278,156.18478423125222,33.963528070396016
reasoning_chat,2,108,120.0,0.45,4.535640076158418,10.079200169240929,24,9,additive LP,False,2.9670577439286943,0.1889630380833234,nan,nan
reasoning_chat,2,108,120.0,0.45,4.535640076158418,10.079200169240929,24,9,active-knee LP relaxation,True,4.535640076158419,0.1039256129664611,56.66281721457827,12.49279401873756
reasoning_chat,2,108,120.0,0.45,4.535640076158418,10.079200169240929,24,9,active-knee MILP,True,4.538804458557036,0.10394796480984186,56.92154797825211,12.541088407309013
reasoning_chat,2,108,120.0,0.45,4.535640076158418,10.079200169240929,24,9,live greedy,True,4.591534079090415,0.1828724612520741,66.15340095230303,14.407690286686938
reasoning_chat,2,108,120.0,0.45,4.535640076158418,10.079200169240929,24,9,random jobs,True,4.598603063484126,0.2004875761629278,212.28595526535628,46.16313961755988
reasoning_chat,2,108,10.0,0.65,6.551480110006604,10.079200169240929,24,9,additive LP,True,9.10634450649585,0.23232833307622963,120.51561082398099,13.234246819677567
reasoning_chat,2,108,10.0,0.65,6.551480110006604,10.079200169240929,24,9,active-knee LP relaxation,True,6.551480110006602,0.21428186407983738,73.70670407971704,11.250389658840431
reasoning_chat,2,108,10.0,0.65,6.551480110006604,10.079200169240929,24,9,active-knee MILP,True,6.559978025377921,0.2143418897181817,73.8606729650136,11.259286643838793
reasoning_chat,2,108,10.0,0.65,6.551480110006604,10.079200169240929,24,9,live greedy,False,6.4016891945382515,0.21322380514111033,nan,nan
reasoning_chat,2,108,10.0,0.65,6.551480110006604,10.079200169240929,24,9,random jobs,False,1.426749498944233,0.16996700666329645,nan,nan
reasoning_chat,2,108,30.0,0.65,6.551480110006604,10.079200169240929,24,9,additive LP,True,10.079200169240929,0.23920016924092746,188.2612508208007,18.678193473657224
reasoning_chat,2,108,30.0,0.65,6.551480110006604,10.079200169240929,24,9,active-knee LP relaxation,True,6.551480110006602,0.21428186407983738,73.70670407971704,11.250389658840431
reasoning_chat,2,108,30.0,0.65,6.551480110006604,10.079200169240929,24,9,active-knee MILP,True,6.559978025377921,0.2143418897181817,73.8606729650136,11.259286643838793
reasoning_chat,2,108,30.0,0.65,6.551480110006604,10.079200169240929,24,9,live greedy,True,6.5774652141913625,0.21446541173805464,115.03338045174173,17.48901388388171
reasoning_chat,2,108,30.0,0.65,6.551480110006604,10.079200169240929,24,9,random jobs,True,6.600910265547971,0.2146310175498571,194.5283821699532,29.469932834150494
reasoning_chat,2,108,120.0,0.65,6.551480110006604,10.079200169240929,24,9,additive LP,True,10.079200169240929,0.23920016924092746,188.2612508208007,18.678193473657224
reasoning_chat,2,108,120.0,0.65,6.551480110006604,10.079200169240929,24,9,active-knee LP relaxation,True,6.551480110006602,0.21428186407983738,73.70670407971704,11.250389658840431
reasoning_chat,2,108,120.0,0.65,6.551480110006604,10.079200169240929,24,9,active-knee MILP,True,6.559978025377921,0.2143418897181817,73.8606729650136,11.259286643838793
reasoning_chat,2,108,120.0,0.65,6.551480110006604,10.079200169240929,24,9,live greedy,True,6.5774652141913625,0.21446541173805464,115.03338045174173,17.48901388388171
reasoning_chat,2,108,120.0,0.65,6.551480110006604,10.079200169240929,24,9,random jobs,True,6.600910265547971,0.2146310175498571,250.62955320405723,37.9689380890639
reasoning_chat,4,216,10.0,0.25,5.05811535839074,20.23246143356296,48,19,additive LP,False,0.20976745637506064,0.20976745637505873,nan,nan
reasoning_chat,4,216,10.0,0.25,5.05811535839074,20.23246143356296,48,19,active-knee LP relaxation,True,5.058115358390751,0.21768168125873993,46.02999132280776,9.100225689089916
reasoning_chat,4,216,10.0,0.25,5.05811535839074,20.23246143356296,48,19,active-knee MILP,True,5.058675702146864,0.21768563928728965,46.131027774347736,9.119190572894418
reasoning_chat,4,216,10.0,0.25,5.05811535839074,20.23246143356296,48,19,live greedy,True,5.073561759512396,0.3858157840073342,85.77689096313912,16.906641730006825
reasoning_chat,4,216,10.0,0.25,5.05811535839074,20.23246143356296,48,19,random jobs,True,5.1128530887763475,0.4456629891497313,243.88153310909212,47.69969503807119
reasoning_chat,4,216,30.0,0.25,5.05811535839074,20.23246143356296,48,19,additive LP,False,0.20976745637506064,0.20976745637505873,nan,nan
reasoning_chat,4,216,30.0,0.25,5.05811535839074,20.23246143356296,48,19,active-knee LP relaxation,True,5.058115358390751,0.21768168125873993,46.02999132280776,9.100225689089916
reasoning_chat,4,216,30.0,0.25,5.05811535839074,20.23246143356296,48,19,active-knee MILP,True,5.058675702146864,0.21768563928728962,46.131027774347736,9.119190572894418
reasoning_chat,4,216,30.0,0.25,5.05811535839074,20.23246143356296,48,19,live greedy,True,5.073561759512396,0.3858157840073342,85.77689096313912,16.906641730006825
reasoning_chat,4,216,30.0,0.25,5.05811535839074,20.23246143356296,48,19,random jobs,True,5.203723201374533,0.44630485674628756,274.82426211617616,52.81300551181948
reasoning_chat,4,216,120.0,0.25,5.05811535839074,20.23246143356296,48,19,additive LP,False,0.20976745637506064,0.20976745637505873,nan,nan
reasoning_chat,4,216,120.0,0.25,5.05811535839074,20.23246143356296,48,19,active-knee LP relaxation,True,5.058115358390751,0.21768168125873993,46.02999132280776,9.100225689089916
reasoning_chat,4,216,120.0,0.25,5.05811535839074,20.23246143356296,48,19,active-knee MILP,True,5.058675702146864,0.21768563928728962,46.131027774347736,9.119190572894418
reasoning_chat,4,216,120.0,0.25,5.05811535839074,20.23246143356296,48,19,live greedy,True,5.073561759512396,0.3858157840073342,85.77689096313912,16.906641730006825
reasoning_chat,4,216,120.0,0.25,5.05811535839074,20.23246143356296,48,19,random jobs,True,5.203723201374533,0.44630485674628756,332.96707779588195,63.98631612610191
reasoning_chat,4,216,10.0,0.45,9.104607645103332,20.23246143356296,48,19,additive LP,False,0.37804491311562016,0.37804491311561805,nan,nan
reasoning_chat,4,216,10.0,0.45,9.104607645103332,20.23246143356296,48,19,active-knee LP relaxation,True,9.104607645103314,0.3744714518329454,82.89567890277633,9.104805185906027
reasoning_chat,4,216,10.0,0.45,9.104607645103332,20.23246143356296,48,19,active-knee MILP,True,9.107669624709404,0.3744930803468128,82.96805631924227,9.109691033823541
reasoning_chat,4,216,10.0,0.45,9.104607645103332,20.23246143356296,48,19,live greedy,True,9.113771650106566,0.43660322822372016,129.98538841030492,14.262524166795975
reasoning_chat,4,216,10.0,0.45,9.104607645103332,20.23246143356296,48,19,random jobs,False,5.950198306593875,0.4515776375096936,nan,nan
reasoning_chat,4,216,30.0,0.45,9.104607645103332,20.23246143356296,48,19,additive LP,False,0.37804491311562016,0.37804491311561805,nan,nan
reasoning_chat,4,216,30.0,0.45,9.104607645103332,20.23246143356296,48,19,active-knee LP relaxation,True,9.104607645103314,0.3744714518329454,82.89567890277633,9.104805185906027
reasoning_chat,4,216,30.0,0.45,9.104607645103332,20.23246143356296,48,19,active-knee MILP,True,9.107669624709409,0.3744930803468128,82.96805631924227,9.109691033823536
reasoning_chat,4,216,30.0,0.45,9.104607645103332,20.23246143356296,48,19,live greedy,True,9.113771650106566,0.43660322822372016,129.98538841030492,14.262524166795975
reasoning_chat,4,216,30.0,0.45,9.104607645103332,20.23246143356296,48,19,random jobs,True,10.980062895130432,0.4871064489322525,291.7449206149666,26.570423448517136
reasoning_chat,4,216,120.0,0.45,9.104607645103332,20.23246143356296,48,19,additive LP,False,0.37804491311562016,0.37804491311561805,nan,nan
reasoning_chat,4,216,120.0,0.45,9.104607645103332,20.23246143356296,48,19,active-knee LP relaxation,True,9.104607645103314,0.3744714518329454,82.89567890277633,9.104805185906027
reasoning_chat,4,216,120.0,0.45,9.104607645103332,20.23246143356296,48,19,active-knee MILP,True,9.107669624709409,0.3744930803468128,82.96805631924227,9.109691033823536
reasoning_chat,4,216,120.0,0.45,9.104607645103332,20.23246143356296,48,19,live greedy,True,9.113771650106566,0.43660322822372016,129.98538841030492,14.262524166795975
reasoning_chat,4,216,120.0,0.45,9.104607645103332,20.23246143356296,48,19,random jobs,True,10.980062895130432,0.4871064489322525,349.88773629467244,31.86573152052205
reasoning_chat,4,216,10.0,0.65,13.151099931815924,20.23246143356296,48,19,additive LP,True,19.408258435238423,0.5466396162185855,245.51559506885832,12.650058009485809
reasoning_chat,4,216,10.0,0.65,13.151099931815924,20.23246143356296,48,19,active-knee LP relaxation,True,13.151099931815898,0.5024417256797785,131.99734724991902,10.036981540272798
reasoning_chat,4,216,10.0,0.65,13.151099931815924,20.23246143356296,48,19,active-knee MILP,True,13.15263005503916,0.5024525338155633,132.09438863705182,10.043191976379095
reasoning_chat,4,216,10.0,0.65,13.151099931815924,20.23246143356296,48,19,live greedy,True,13.25209694061481,0.48745909604322046,191.48420779991207,14.449351574923542
reasoning_chat,4,216,10.0,0.65,13.151099931815924,20.23246143356296,48,19,random jobs,False,5.950198306593875,0.4515776375096936,nan,nan
reasoning_chat,4,216,30.0,0.65,13.151099931815924,20.23246143356296,48,19,additive LP,True,19.913113710891345,0.550205697883137,269.32837756518256,13.525176498031808
reasoning_chat,4,216,30.0,0.65,13.151099931815924,20.23246143356296,48,19,active-knee LP relaxation,True,13.151099931815898,0.5024417256797785,131.99734724991902,10.036981540272798
reasoning_chat,4,216,30.0,0.65,13.151099931815924,20.23246143356296,48,19,active-knee MILP,True,13.15263005503916,0.5024525338155633,132.09438863705182,10.043191976379095
reasoning_chat,4,216,30.0,0.65,13.151099931815924,20.23246143356296,48,19,live greedy,True,13.25209694061481,0.48745909604322046,191.48420779991207,14.449351574923542
reasoning_chat,4,216,30.0,0.65,13.151099931815924,20.23246143356296,48,19,random jobs,True,13.65197198917334,0.5059796715945133,309.2506566838051,22.652453208155972
reasoning_chat,4,216,120.0,0.65,13.151099931815924,20.23246143356296,48,19,additive LP,True,19.913113710891345,0.550205697883137,269.32837756518256,13.525176498031808
reasoning_chat,4,216,120.0,0.65,13.151099931815924,20.23246143356296,48,19,active-knee LP relaxation,True,13.151099931815898,0.5024417256797785,131.99734724991902,10.036981540272798
reasoning_chat,4,216,120.0,0.65,13.151099931815924,20.23246143356296,48,19,active-knee MILP,True,13.15263005503916,0.5024525338155633,132.09438863705182,10.043191976379095
reasoning_chat,4,216,120.0,0.65,13.151099931815924,20.23246143356296,48,19,live greedy,True,13.25209694061481,0.48745909604322046,191.48420779991207,14.449351574923542
reasoning_chat,4,216,120.0,0.65,13.151099931815924,20.23246143356296,48,19,random jobs,True,13.65197198917334,0.5059796715945133,367.3934723635109,26.9113848647559
agentic_tool_loop,1,18,10.0,0.25,1.3056228351607733,5.222491340643093,12,4,additive LP,False,0.06431101970040436,0.06431101970040462,nan,nan
agentic_tool_loop,1,18,10.0,0.25,1.3056228351607733,5.222491340643093,12,4,active-knee LP relaxation,True,1.305622835160775,0.27482425735512594,33.76772694134339,25.86330909047345
agentic_tool_loop,1,18,10.0,0.25,1.3056228351607733,5.222491340643093,12,4,active-knee MILP,True,1.4579111437466818,0.27589995681032403,34.981532280298865,23.9942827999791
agentic_tool_loop,1,18,10.0,0.25,1.3056228351607733,5.222491340643093,12,4,live greedy,True,1.4579111437466818,0.27589995681032403,34.981532280298865,23.9942827999791
agentic_tool_loop,1,18,10.0,0.25,1.3056228351607733,5.222491340643093,12,4,random jobs,True,2.299778561705809,0.28184654805726034,50.2486209336095,21.84933009217145
agentic_tool_loop,1,18,30.0,0.25,1.3056228351607733,5.222491340643093,12,4,additive LP,False,0.06431101970040436,0.06431101970040462,nan,nan
agentic_tool_loop,1,18,30.0,0.25,1.3056228351607733,5.222491340643093,12,4,active-knee LP relaxation,True,1.305622835160775,0.27482425735512594,33.76772694134339,25.86330909047345
agentic_tool_loop,1,18,30.0,0.25,1.3056228351607733,5.222491340643093,12,4,active-knee MILP,True,1.4579111437466818,0.27589995681032403,34.981532280298865,23.9942827999791
agentic_tool_loop,1,18,30.0,0.25,1.3056228351607733,5.222491340643093,12,4,live greedy,True,1.4121158280914825,0.2755764782940916,49.74406473335564,35.2266179188617
agentic_tool_loop,1,18,30.0,0.25,1.3056228351607733,5.222491340643093,12,4,random jobs,True,2.8735639346152264,0.2858995224370443,89.34981956241293,31.093729457728937
agentic_tool_loop,1,18,120.0,0.25,1.3056228351607733,5.222491340643093,12,4,additive LP,False,0.06431101970040436,0.06431101970040462,nan,nan
agentic_tool_loop,1,18,120.0,0.25,1.3056228351607733,5.222491340643093,12,4,active-knee LP relaxation,True,1.305622835160775,0.27482425735512594,33.76772694134339,25.86330909047345
agentic_tool_loop,1,18,120.0,0.25,1.3056228351607733,5.222491340643093,12,4,active-knee MILP,True,1.4579111437466818,0.27589995681032403,34.981532280298865,23.9942827999791
agentic_tool_loop,1,18,120.0,0.25,1.3056228351607733,5.222491340643093,12,4,live greedy,True,1.4121158280914825,0.2755764782940916,49.74406473335564,35.2266179188617
agentic_tool_loop,1,18,120.0,0.25,1.3056228351607733,5.222491340643093,12,4,random jobs,True,2.8735639346152264,0.2858995224370443,123.51239793830982,42.982303769360286
agentic_tool_loop,1,18,10.0,0.45,2.3501211032893923,5.222491340643093,12,4,additive LP,False,0.11832819754500998,0.11832819754500971,nan,nan
agentic_tool_loop,1,18,10.0,0.45,2.3501211032893923,5.222491340643093,12,4,active-knee LP relaxation,False,2.299778561705809,0.28184654805726034,nan,nan
agentic_tool_loop,1,18,10.0,0.45,2.3501211032893923,5.222491340643093,12,4,active-knee MILP,False,2.299778561705809,0.28184654805726034,nan,nan
agentic_tool_loop,1,18,10.0,0.45,2.3501211032893923,5.222491340643093,12,4,live greedy,False,2.299778561705809,0.28184654805726034,nan,nan
agentic_tool_loop,1,18,10.0,0.45,2.3501211032893923,5.222491340643093,12,4,random jobs,False,2.299778561705809,0.28184654805726034,nan,nan
agentic_tool_loop,1,18,30.0,0.45,2.3501211032893923,5.222491340643093,12,4,additive LP,False,0.11832819754500998,0.11832819754500971,nan,nan
agentic_tool_loop,1,18,30.0,0.45,2.3501211032893923,5.222491340643093,12,4,active-knee LP relaxation,True,2.3501211032893954,0.28220214623191736,43.34920289613343,18.44551875878176
agentic_tool_loop,1,18,30.0,0.45,2.3501211032893923,5.222491340643093,12,4,active-knee MILP,True,2.4798411535702827,0.28311843316629304,52.666904984109124,21.23801555123134
agentic_tool_loop,1,18,30.0,0.45,2.3501211032893923,5.222491340643093,12,4,live greedy,True,2.4798411535702827,0.28311843316629304,52.666904984109124,21.23801555123134
agentic_tool_loop,1,18,30.0,0.45,2.3501211032893923,5.222491340643093,12,4,random jobs,True,2.8735639346152264,0.2858995224370443,89.34981956241293,31.093729457728937
agentic_tool_loop,1,18,120.0,0.45,2.3501211032893923,5.222491340643093,12,4,additive LP,False,0.11832819754500998,0.11832819754500971,nan,nan
agentic_tool_loop,1,18,120.0,0.45,2.3501211032893923,5.222491340643093,12,4,active-knee LP relaxation,True,2.3501211032893954,0.28220214623191736,43.34920289613343,18.44551875878176
agentic_tool_loop,1,18,120.0,0.45,2.3501211032893923,5.222491340643093,12,4,active-knee MILP,True,2.4798411535702827,0.28311843316629304,52.666904984109124,21.23801555123134
agentic_tool_loop,1,18,120.0,0.45,2.3501211032893923,5.222491340643093,12,4,live greedy,True,2.4798411535702827,0.28311843316629304,52.666904984109124,21.23801555123134
agentic_tool_loop,1,18,120.0,0.45,2.3501211032893923,5.222491340643093,12,4,random jobs,True,2.8735639346152264,0.2858995224370443,123.51239793830982,42.982303769360286
agentic_tool_loop,1,18,10.0,0.65,3.3946193714180106,5.222491340643093,12,4,additive LP,False,0.18415062839914026,0.18415062839914023,nan,nan
agentic_tool_loop,1,18,10.0,0.65,3.3946193714180106,5.222491340643093,12,4,active-knee LP relaxation,False,2.299778561705809,0.28184654805726034,nan,nan
agentic_tool_loop,1,18,10.0,0.65,3.3946193714180106,5.222491340643093,12,4,active-knee MILP,False,2.299778561705809,0.28184654805726034,nan,nan
agentic_tool_loop,1,18,10.0,0.65,3.3946193714180106,5.222491340643093,12,4,live greedy,False,2.299778561705809,0.28184654805726034,nan,nan
agentic_tool_loop,1,18,10.0,0.65,3.3946193714180106,5.222491340643093,12,4,random jobs,False,2.299778561705809,0.28184654805726034,nan,nan
agentic_tool_loop,1,18,30.0,0.65,3.3946193714180106,5.222491340643093,12,4,additive LP,False,0.18415062839914026,0.18415062839914023,nan,nan
agentic_tool_loop,1,18,30.0,0.65,3.3946193714180106,5.222491340643093,12,4,active-knee LP relaxation,True,3.3946193714180173,0.28958003510870883,53.14512298537956,15.655694253338192
agentic_tool_loop,1,18,30.0,0.65,3.3946193714180106,5.222491340643093,12,4,active-knee MILP,True,3.503913442825375,0.2903520416675903,58.448407202615655,16.680893565534507
agentic_tool_loop,1,18,30.0,0.65,3.3946193714180106,5.222491340643093,12,4,live greedy,True,3.9108636341958145,0.2932265637055248,58.648256763098665,14.996241814797623
agentic_tool_loop,1,18,30.0,0.65,3.3946193714180106,5.222491340643093,12,4,random jobs,True,5.222491340643093,0.30249134064309385,89.8763710139256,17.209482055906733
agentic_tool_loop,1,18,120.0,0.65,3.3946193714180106,5.222491340643093,12,4,additive LP,False,0.18415062839914026,0.18415062839914023,nan,nan
agentic_tool_loop,1,18,120.0,0.65,3.3946193714180106,5.222491340643093,12,4,active-knee LP relaxation,True,3.3946193714180173,0.28958003510870883,53.14512298537956,15.655694253338192
agentic_tool_loop,1,18,120.0,0.65,3.3946193714180106,5.222491340643093,12,4,active-knee MILP,True,3.503913442825375,0.2903520416675903,58.448407202615655,16.680893565534507
agentic_tool_loop,1,18,120.0,0.65,3.3946193714180106,5.222491340643093,12,4,live greedy,True,3.9108636341958145,0.2932265637055248,58.648256763098665,14.996241814797623
agentic_tool_loop,1,18,120.0,0.65,3.3946193714180106,5.222491340643093,12,4,random jobs,True,5.222491340643093,0.30249134064309385,124.03894938982249,23.75091528146956
agentic_tool_loop,2,37,10.0,0.25,2.6282674149831746,10.513069659932698,24,9,additive LP,False,0.11334587933826878,0.11334587933826835,nan,nan
agentic_tool_loop,2,37,10.0,0.25,2.6282674149831746,10.513069659932698,24,9,active-knee LP relaxation,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.25,2.6282674149831746,10.513069659932698,24,9,active-knee MILP,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.25,2.6282674149831746,10.513069659932698,24,9,live greedy,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.25,2.6282674149831746,10.513069659932698,24,9,random jobs,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,30.0,0.25,2.6282674149831746,10.513069659932698,24,9,additive LP,False,0.11334587933826878,0.11334587933826835,nan,nan
agentic_tool_loop,2,37,30.0,0.25,2.6282674149831746,10.513069659932698,24,9,active-knee LP relaxation,True,2.6282674149831693,0.4146694268886211,107.84300673464801,41.0319764723555
agentic_tool_loop,2,37,30.0,0.25,2.6282674149831746,10.513069659932698,24,9,active-knee MILP,True,2.7054629188895998,0.415214702900069,108.91644018740378,40.25796821200057
agentic_tool_loop,2,37,30.0,0.25,2.6282674149831746,10.513069659932698,24,9,live greedy,True,4.178037825774219,0.604320045581263,153.8793790224376,36.830537548788875
agentic_tool_loop,2,37,30.0,0.25,2.6282674149831746,10.513069659932698,24,9,random jobs,True,2.756844830181105,0.6033692185575503,251.37662599593105,91.18272571743452
agentic_tool_loop,2,37,120.0,0.25,2.6282674149831746,10.513069659932698,24,9,additive LP,False,0.11334587933826878,0.11334587933826835,nan,nan
agentic_tool_loop,2,37,120.0,0.25,2.6282674149831746,10.513069659932698,24,9,active-knee LP relaxation,True,2.628267414983178,0.2212703200170696,86.27096921807137,32.8242737882224
agentic_tool_loop,2,37,120.0,0.25,2.6282674149831746,10.513069659932698,24,9,active-knee MILP,True,3.1259058415537373,0.22478542494743683,105.95777564704366,33.89666260528729
agentic_tool_loop,2,37,120.0,0.25,2.6282674149831746,10.513069659932698,24,9,live greedy,True,4.178037825774219,0.604320045581263,153.87489098885527,36.829463352295335
agentic_tool_loop,2,37,120.0,0.25,2.6282674149831746,10.513069659932698,24,9,random jobs,True,4.502609256727927,0.6306143392238853,400.20009158171933,88.8818169117671
agentic_tool_loop,2,37,10.0,0.45,4.730881346969714,10.513069659932698,24,9,additive LP,False,0.2173576702730843,0.21735767027308486,nan,nan
agentic_tool_loop,2,37,10.0,0.45,4.730881346969714,10.513069659932698,24,9,active-knee LP relaxation,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.45,4.730881346969714,10.513069659932698,24,9,active-knee MILP,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.45,4.730881346969714,10.513069659932698,24,9,live greedy,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.45,4.730881346969714,10.513069659932698,24,9,random jobs,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,30.0,0.45,4.730881346969714,10.513069659932698,24,9,additive LP,False,0.2173576702730843,0.21735767027308486,nan,nan
agentic_tool_loop,2,37,30.0,0.45,4.730881346969714,10.513069659932698,24,9,active-knee LP relaxation,True,4.730881346969709,0.472216488060679,128.35535326413358,27.131382896835824
agentic_tool_loop,2,37,30.0,0.45,4.730881346969714,10.513069659932698,24,9,active-knee MILP,True,4.732467507334571,0.4738026484255422,128.5280069521254,27.15877219503936
agentic_tool_loop,2,37,30.0,0.45,4.730881346969714,10.513069659932698,24,9,live greedy,True,4.867857495497418,0.6091926365883895,160.56030908898916,32.98377350559282
agentic_tool_loop,2,37,30.0,0.45,4.730881346969714,10.513069659932698,24,9,random jobs,True,4.877010017233855,0.6183451583248251,270.842490338788,55.53453640277832
agentic_tool_loop,2,37,120.0,0.45,4.730881346969714,10.513069659932698,24,9,additive LP,False,0.2173576702730843,0.21735767027308486,nan,nan
agentic_tool_loop,2,37,120.0,0.45,4.730881346969714,10.513069659932698,24,9,active-knee LP relaxation,True,4.730881346969713,0.47221648806068267,128.35086523055134,27.130434229293098
agentic_tool_loop,2,37,120.0,0.45,4.730881346969714,10.513069659932698,24,9,active-knee MILP,True,4.732467507334571,0.4738026484255422,128.52351891854306,27.15782384545738
agentic_tool_loop,2,37,120.0,0.45,4.730881346969714,10.513069659932698,24,9,live greedy,True,4.867857495497418,0.6091926365883895,160.55582105540682,32.9828515325099
agentic_tool_loop,2,37,120.0,0.45,4.730881346969714,10.513069659932698,24,9,random jobs,True,6.622774443780676,0.6455902789911602,419.66595592457634,63.367091766001
agentic_tool_loop,2,37,10.0,0.65,6.833495278956254,10.513069659932698,24,9,additive LP,False,0.3418578904437836,0.3418578904437827,nan,nan
agentic_tool_loop,2,37,10.0,0.65,6.833495278956254,10.513069659932698,24,9,active-knee LP relaxation,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.65,6.833495278956254,10.513069659932698,24,9,active-knee MILP,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.65,6.833495278956254,10.513069659932698,24,9,live greedy,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,10.0,0.65,6.833495278956254,10.513069659932698,24,9,random jobs,False,1.2045804964632572,0.556464754095264,nan,nan
agentic_tool_loop,2,37,30.0,0.65,6.833495278956254,10.513069659932698,24,9,additive LP,False,0.3418578904437836,0.3418578904437827,nan,nan
agentic_tool_loop,2,37,30.0,0.65,6.833495278956254,10.513069659932698,24,9,active-knee LP relaxation,False,6.655939005598698,0.6458245392663631,nan,nan
agentic_tool_loop,2,37,30.0,0.65,6.833495278956254,10.513069659932698,24,9,active-knee MILP,False,6.655939005598698,0.6458245392663631,nan,nan
agentic_tool_loop,2,37,30.0,0.65,6.833495278956254,10.513069659932698,24,9,live greedy,False,6.655939005598698,0.6458245392663631,nan,nan
agentic_tool_loop,2,37,30.0,0.65,6.833495278956254,10.513069659932698,24,9,random jobs,False,6.655939005598698,0.6458245392663631,nan,nan
agentic_tool_loop,2,37,120.0,0.65,6.833495278956254,10.513069659932698,24,9,additive LP,False,0.3418578904437836,0.3418578904437827,nan,nan
agentic_tool_loop,2,37,120.0,0.65,6.833495278956254,10.513069659932698,24,9,active-knee LP relaxation,True,6.833495278956241,0.6470787208137928,205.8029659783077,30.116793467623843
agentic_tool_loop,2,37,120.0,0.65,6.833495278956254,10.513069659932698,24,9,active-knee MILP,True,8.734098635120285,0.660503769747343,237.66897023302187,27.21161967158718
agentic_tool_loop,2,37,120.0,0.65,6.833495278956254,10.513069659932698,24,9,live greedy,True,9.400138396117391,0.665208389653478,306.9995926408172,32.659050293091376
agentic_tool_loop,2,37,120.0,0.65,6.833495278956254,10.513069659932698,24,9,random jobs,True,9.199349744147435,0.6637901045235186,422.8439868727223,45.96455169472525
agentic_tool_loop,4,74,10.0,0.25,5.118264893263655,20.47305957305462,48,19,additive LP,False,0.22733998487429743,0.22733998487429707,nan,nan
agentic_tool_loop,4,74,10.0,0.25,5.118264893263655,20.47305957305462,48,19,active-knee LP relaxation,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.25,5.118264893263655,20.47305957305462,48,19,active-knee MILP,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.25,5.118264893263655,20.47305957305462,48,19,live greedy,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.25,5.118264893263655,20.47305957305462,48,19,random jobs,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,30.0,0.25,5.118264893263655,20.47305957305462,48,19,additive LP,False,0.22733998487429743,0.22733998487429707,nan,nan
agentic_tool_loop,4,74,30.0,0.25,5.118264893263655,20.47305957305462,48,19,active-knee LP relaxation,True,5.118264893263646,0.36229716424813135,154.0134956861031,30.09095834191905
agentic_tool_loop,4,74,30.0,0.25,5.118264893263655,20.47305957305462,48,19,active-knee MILP,True,5.134201012998849,0.35421400838615374,162.63365485387465,31.676526579718296
agentic_tool_loop,4,74,30.0,0.25,5.118264893263655,20.47305957305462,48,19,live greedy,True,6.78256807834477,0.6154699593820305,241.0916539395393,35.54577722696087
agentic_tool_loop,4,74,30.0,0.25,5.118264893263655,20.47305957305462,48,19,random jobs,True,5.781275612161355,0.6496555648489214,384.3614572913021,66.48384942637372
agentic_tool_loop,4,74,120.0,0.25,5.118264893263655,20.47305957305462,48,19,additive LP,False,0.22733998487429743,0.22733998487429707,nan,nan
agentic_tool_loop,4,74,120.0,0.25,5.118264893263655,20.47305957305462,48,19,active-knee LP relaxation,True,5.118264893263673,0.380982738768019,138.78723085553546,27.116070338250406
agentic_tool_loop,4,74,120.0,0.25,5.118264893263655,20.47305957305462,48,19,active-knee MILP,True,5.121137725118528,0.38100303122309875,139.4994276360859,27.23992892279756
agentic_tool_loop,4,74,120.0,0.25,5.118264893263655,20.47305957305462,48,19,live greedy,True,5.122909510998215,0.5122903366687849,170.03404865285032,33.19091393041581
agentic_tool_loop,4,74,120.0,0.25,5.118264893263655,20.47305957305462,48,19,random jobs,True,6.279580860320839,0.679505017915041,520.3746774075613,82.86774053594624
agentic_tool_loop,4,74,10.0,0.45,9.21287680787458,20.47305957305462,48,19,additive LP,False,0.42987761847212097,0.4298776184721219,nan,nan
agentic_tool_loop,4,74,10.0,0.45,9.21287680787458,20.47305957305462,48,19,active-knee LP relaxation,False,2.636344005526451,0.5957344798942119,nan,nan
