action,region,cohort,scenario_id,context_tokens,predicted_s,measured_s
replay,australiaeast,historical,3e138445e9bf71b9,31488,28.96327586923911,116.319789438
replay,australiaeast,historical,3e138445e9bf71b9,31488,28.96327586923911,29.453804851
kv_transfer,southcentralus,historical,3e138445e9bf71b9,31488,3.599551734713516,14.000883938
kv_transfer,southcentralus,historical,3e138445e9bf71b9,31488,3.599551734713516,16.524298007
replay,australiaeast,historical,3e138445e9bf71b9,31488,28.96327586923911,58.368023519
replay,australiaeast,historical,3e138445e9bf71b9,31488,28.96327586923911,87.552265744
kv_transfer,southcentralus,historical,3e138445e9bf71b9,31488,3.599551734713516,18.558426878
kv_transfer,southcentralus,historical,3e138445e9bf71b9,31488,3.599551734713516,20.174789205
replay,southcentralus,historical,3f3286be3a8fdc77,16384,8.707250797300555,10.633948346
replay,australiaeast,historical,3f3286be3a8fdc77,16384,8.707250797300555,11.022072463
replay,australiaeast,historical,3f3286be3a8fdc77,16384,8.707250797300555,19.303610691
replay,southcentralus,historical,3f3286be3a8fdc77,16384,8.707250797300555,18.885995056
replay,australiaeast,historical,3f3286be3a8fdc77,16384,8.707250797300555,27.621661837
replay,southcentralus,historical,3f3286be3a8fdc77,16384,8.707250797300555,27.163376755
replay,australiaeast,historical,3f3286be3a8fdc77,16384,8.707250797300555,34.197452969
replay,southcentralus,historical,3f3286be3a8fdc77,16384,8.707250797300555,51.00119549
replay,southcentralus,historical,3f3286be3a8fdc77,16384,8.707250797300555,35.497321968
replay,southcentralus,historical,3f3286be3a8fdc77,16384,8.707250797300555,43.87268395
replay,australiaeast,historical,06bed0e2474d5465,8192,2.5948304968677127,5.078539909
kv_transfer,southcentralus,historical,06bed0e2474d5465,8192,1.1390883526395454,1.584045374
kv_transfer,southcentralus,historical,06bed0e2474d5465,8192,1.1390883526395454,2.567762245
replay,australiaeast,historical,06bed0e2474d5465,8192,2.5948304968677127,5.34332056
kv_transfer,southcentralus,historical,06bed0e2474d5465,8192,1.1390883526395454,2.734075845
kv_transfer,southcentralus,historical,06bed0e2474d5465,8192,1.1390883526395454,3.168827896
kv_transfer,southcentralus,historical,0d2d97783e848590,24576,2.8695241378344263,7.123856564
kv_transfer,southcentralus,historical,0d2d97783e848590,24576,2.8695241378344263,4.410582424
kv_transfer,australiaeast,historical,0d2d97783e848590,24576,11.071944252452855,16.757031481
kv_transfer,australiaeast,historical,0d2d97783e848590,24576,11.071944252452855,25.391426142
kv_transfer,southcentralus,historical,0d2d97783e848590,24576,2.8695241378344263,7.494582113
kv_transfer,southcentralus,historical,0d2d97783e848590,24576,2.8695241378344263,9.678956657
kv_transfer,southcentralus,historical,0d2d97783e848590,24576,2.8695241378344263,10.577580459
kv_transfer,southcentralus,historical,0d2d97783e848590,24576,2.8695241378344263,12.1543103
kv_transfer,southcentralus,historical,0d2d97783e848590,24576,2.8695241378344263,13.57634458
kv_transfer,australiaeast,historical,0d2d97783e848590,24576,11.071944252452855,35.603681085
replay,australiaeast,historical,5419d6abd917960f,16384,8.707250797300555,10.944260368
replay,australiaeast,historical,5419d6abd917960f,16384,8.707250797300555,27.485265773
replay,australiaeast,historical,5419d6abd917960f,16384,8.707250797300555,19.188447444
replay,australiaeast,historical,5419d6abd917960f,16384,8.707250797300555,35.838649764
replay,southcentralus,historical,5419d6abd917960f,16384,8.707250797300555,27.128711036
replay,southcentralus,historical,5419d6abd917960f,16384,8.707250797300555,18.831661256
replay,southcentralus,historical,5419d6abd917960f,16384,8.707250797300555,10.600018614
replay,southcentralus,historical,5419d6abd917960f,16384,8.707250797300555,43.829534246
replay,southcentralus,historical,5419d6abd917960f,16384,8.707250797300555,35.457274763
replay,southcentralus,historical,5419d6abd917960f,16384,8.707250797300555,50.427248192
replay,australiaeast,historical,5419d6abd917960f,16384,8.707250797300555,42.708413793
replay,australiaeast,historical,10a1efa2372a56ef,31488,28.96327586923911,58.695188226
replay,australiaeast,historical,10a1efa2372a56ef,31488,28.96327586923911,29.350943519
replay,southcentralus,historical,10a1efa2372a56ef,31488,28.96327586923911,28.799441569
kv_transfer,australiaeast,historical,e9ba786ff8d4ab0a,31488,14.108902506568379,17.226336735
kv_transfer,southcentralus,historical,e9ba786ff8d4ab0a,31488,3.599551734713516,5.12302354
kv_transfer,southcentralus,historical,e9ba786ff8d4ab0a,31488,3.599551734713516,10.934665718
kv_transfer,southcentralus,historical,e9ba786ff8d4ab0a,31488,3.599551734713516,9.644842169
kv_transfer,southcentralus,historical,e9ba786ff8d4ab0a,31488,3.599551734713516,7.435628094
kv_transfer,southcentralus,historical,f3fa3e6f6a01b1b7,31488,3.599551734713516,4.449171537
kv_transfer,australiaeast,historical,f3fa3e6f6a01b1b7,31488,14.108902506568379,20.652937698
kv_transfer,southcentralus,historical,f3fa3e6f6a01b1b7,31488,3.599551734713516,6.514499669
kv_transfer,southcentralus,historical,f3fa3e6f6a01b1b7,31488,3.599551734713516,8.295225052
kv_transfer,australiaeast,historical,f3fa3e6f6a01b1b7,31488,14.108902506568379,34.220924711
kv_transfer,southcentralus,historical,4ce7626a1f20a5c3,16384,2.0043062452369855,2.574470214
replay,australiaeast,historical,4ce7626a1f20a5c3,16384,8.707250797300555,8.735973286
kv_transfer,southcentralus,historical,4ce7626a1f20a5c3,16384,2.0043062452369855,4.552638329
kv_transfer,southcentralus,historical,4ce7626a1f20a5c3,16384,2.0043062452369855,6.528649204
kv_transfer,southcentralus,historical,4ce7626a1f20a5c3,16384,2.0043062452369855,5.040136516
kv_transfer,southcentralus,historical,4ce7626a1f20a5c3,16384,2.0043062452369855,6.804263032
replay,australiaeast,historical,8f467ba8f2d7e2bc,16384,8.707250797300555,10.937803089
replay,australiaeast,historical,8f467ba8f2d7e2bc,16384,8.707250797300555,17.040043863
replay,southcentralus,historical,8f467ba8f2d7e2bc,16384,8.707250797300555,18.802815395
replay,southcentralus,historical,8f467ba8f2d7e2bc,16384,8.707250797300555,27.087103772
replay,southcentralus,historical,8f467ba8f2d7e2bc,16384,8.707250797300555,10.57271474
replay,southcentralus,historical,8f467ba8f2d7e2bc,16384,8.707250797300555,33.392819959
kv_transfer,southcentralus,historical,eb0cf7f493e9ebc3,16384,2.0043062452369855,2.512238349
replay,southcentralus,historical,aabfd597943272b6,16384,8.707250797300555,8.453687854
replay,australiaeast,historical,aabfd597943272b6,16384,8.707250797300555,8.909116417
replay,australiaeast,historical,4320d4cf70a16119,24576,18.113900252351748,20.597410043
replay,australiaeast,historical,4320d4cf70a16119,24576,18.113900252351748,54.23929222
replay,southcentralus,historical,4320d4cf70a16119,24576,18.113900252351748,20.168091412
replay,southcentralus,historical,4320d4cf70a16119,24576,18.113900252351748,37.933598626
kv_transfer,southcentralus,historical,4320d4cf70a16119,24576,2.8695241378344263,55.373659923
kv_transfer,southcentralus,historical,4320d4cf70a16119,24576,2.8695241378344263,55.373913141
kv_transfer,southcentralus,historical,4320d4cf70a16119,24576,2.8695241378344263,55.373107248
kv_transfer,southcentralus,historical,4320d4cf70a16119,24576,2.8695241378344263,55.372108203
replay,southcentralus,historical,4320d4cf70a16119,24576,18.113900252351748,53.99809538
replay,australiaeast,historical,4320d4cf70a16119,24576,18.113900252351748,38.390705158
kv_transfer,southcentralus,historical,4320d4cf70a16119,24576,2.8695241378344263,55.371585679
kv_transfer,southcentralus,historical,4320d4cf70a16119,24576,2.8695241378344263,55.370966998
kv_transfer,southcentralus,historical,c46a13b12215b8a4,16384,2.0043062452369855,4.534205461
replay,australiaeast,historical,c46a13b12215b8a4,16384,8.707250797300555,8.762471516
kv_transfer,southcentralus,historical,c46a13b12215b8a4,16384,2.0043062452369855,4.904122032
kv_transfer,southcentralus,historical,c46a13b12215b8a4,16384,2.0043062452369855,6.844688299
kv_transfer,southcentralus,historical,c46a13b12215b8a4,16384,2.0043062452369855,6.270297729
kv_transfer,southcentralus,historical,c83f2a7be543cbdb,16384,2.0043062452369855,2.521538734
replay,australiaeast,historical,8a64b9662280a37e,24576,18.113900252351748,20.672732787
kv_transfer,southcentralus,historical,8a64b9662280a37e,24576,2.8695241378344263,3.953033936
kv_transfer,southcentralus,historical,8a64b9662280a37e,24576,2.8695241378344263,7.3206964
kv_transfer,southcentralus,historical,8a64b9662280a37e,24576,2.8695241378344263,6.391898126
kv_transfer,southcentralus,historical,8a64b9662280a37e,24576,2.8695241378344263,8.713407579
replay,australiaeast,historical,8a64b9662280a37e,24576,18.113900252351748,36.5534171
kv_transfer,southcentralus,historical,1b6b8b72fd80fbf0,16384,2.0043062452369855,2.507351858
replay,australiaeast,historical,1b6b8b72fd80fbf0,16384,8.707250797300555,17.281259634
kv_transfer,southcentralus,historical,1b6b8b72fd80fbf0,16384,2.0043062452369855,4.600776366
replay,australiaeast,historical,1b6b8b72fd80fbf0,16384,8.707250797300555,11.03652429
kv_transfer,southcentralus,historical,1b6b8b72fd80fbf0,16384,2.0043062452369855,3.955016214
kv_transfer,southcentralus,historical,7311c0dee37f7fee,16384,2.0043062452369855,2.315612251
replay,australiaeast,historical,7311c0dee37f7fee,16384,8.707250797300555,8.870465544
kv_transfer,southcentralus,historical,7311c0dee37f7fee,16384,2.0043062452369855,3.601881665
replay,australiaeast,historical,4b198f4f03303236,16384,8.707250797300555,19.281501256
replay,australiaeast,historical,4b198f4f03303236,16384,8.707250797300555,26.871736216
replay,australiaeast,historical,4b198f4f03303236,16384,8.707250797300555,11.020684968
kv_transfer,southcentralus,historical,4b198f4f03303236,16384,2.0043062452369855,1.999098648
kv_transfer,southcentralus,historical,81c37b5c65f67c0d,16384,2.0043062452369855,1.942537115
kv_transfer,australiaeast,historical,81c37b5c65f67c0d,16384,7.472586321649272,9.066665922
kv_transfer,southcentralus,historical,81c37b5c65f67c0d,16384,2.0043062452369855,3.388044992
replay,australiaeast,historical,965621d29845b5ac,16384,8.707250797300555,17.217175812
replay,australiaeast,historical,965621d29845b5ac,16384,8.707250797300555,11.021977025
kv_transfer,southcentralus,historical,965621d29845b5ac,16384,2.0043062452369855,1.946583557
replay,southcentralus,historical,a2a651c9cc4ea8f4,16384,8.707250797300555,8.484102405
replay,southcentralus,historical,fd03d8d3c12eb78d,16384,8.707250797300555,8.476789422
kv_transfer,southcentralus,historical,6694894fa0bef357,31488,3.599551734713516,6.091616578
kv_transfer,southcentralus,historical,6694894fa0bef357,31488,3.599551734713516,3.754259703
kv_transfer,southcentralus,historical,152f9f98935cdf24,16384,2.0043062452369855,1.99305416
replay,australiaeast,historical,152f9f98935cdf24,16384,8.707250797300555,11.0031116
replay,australiaeast,historical,152f9f98935cdf24,16384,8.707250797300555,17.153757703
replay,australiaeast,historical,a9bee8f3ed80cae1,24576,18.113900252351748,36.314621171
replay,australiaeast,historical,a9bee8f3ed80cae1,24576,18.113900252351748,20.612093785
kv_transfer,southcentralus,historical,a9bee8f3ed80cae1,24576,2.8695241378344263,3.802443716
kv_transfer,southcentralus,historical,a9bee8f3ed80cae1,24576,2.8695241378344263,7.500839189
kv_transfer,southcentralus,historical,a9bee8f3ed80cae1,24576,2.8695241378344263,5.579752404
kv_transfer,southcentralus,historical,a9bee8f3ed80cae1,24576,2.8695241378344263,9.138586837
kv_transfer,southcentralus,historical,a9bee8f3ed80cae1,24576,2.8695241378344263,10.235642518
kv_transfer,southcentralus,historical,a9bee8f3ed80cae1,24576,2.8695241378344263,11.500854934
kv_transfer,southcentralus,historical,8207c5de52022c9b,16384,2.0043062452369855,1.738863185
kv_transfer,southcentralus,historical,38f36234d0ecba5c,16384,2.0043062452369855,1.992265507
kv_transfer,southcentralus,historical,38f36234d0ecba5c,16384,2.0043062452369855,3.298410473
replay,australiaeast,historical,89172fa675f5924b,8192,2.5948304968677127,5.057391432
replay,australiaeast,historical,89172fa675f5924b,8192,2.5948304968677127,7.363578526
replay,australiaeast,historical,89172fa675f5924b,8192,2.5948304968677127,10.144949644
replay,australiaeast,historical,89172fa675f5924b,8192,2.5948304968677127,9.722029549
kv_transfer,southcentralus,historical,b7bcb2bf2175c19d,24576,2.8695241378344263,3.030350278
kv_transfer,southcentralus,historical,b7bcb2bf2175c19d,24576,2.8695241378344263,4.845317055
replay,australiaeast,historical,2c8b7b752ba54f6e,16384,8.707250797300555,10.952292501
replay,australiaeast,historical,2c8b7b752ba54f6e,16384,8.707250797300555,17.059098309
kv_transfer,southcentralus,historical,2c8b7b752ba54f6e,16384,2.0043062452369855,4.45842275
kv_transfer,southcentralus,historical,2c8b7b752ba54f6e,16384,2.0043062452369855,3.490919824
kv_transfer,southcentralus,historical,2c8b7b752ba54f6e,16384,2.0043062452369855,2.060915936
kv_transfer,southcentralus,historical,2c7aa09fb685bd7d,24576,2.8695241378344263,3.612282965
kv_transfer,southcentralus,historical,2c7aa09fb685bd7d,24576,2.8695241378344263,5.984415664
kv_transfer,southcentralus,historical,2c7aa09fb685bd7d,24576,2.8695241378344263,6.707427358
replay,australiaeast,historical,2c7aa09fb685bd7d,24576,18.113900252351748,18.464433642
kv_transfer,southcentralus,historical,8685e241db37ee7a,31488,3.599551734713516,5.068993121
kv_transfer,southcentralus,historical,8685e241db37ee7a,31488,3.599551734713516,8.714873761
kv_transfer,southcentralus,historical,8685e241db37ee7a,31488,3.599551734713516,6.978638295
kv_transfer,southcentralus,historical,8685e241db37ee7a,31488,3.599551734713516,10.649620618
replay,australiaeast,historical,8685e241db37ee7a,31488,28.96327586923911,29.40069229
replay,australiaeast,historical,8685e241db37ee7a,31488,28.96327586923911,58.234758283
kv_transfer,southcentralus,historical,8685e241db37ee7a,31488,3.599551734713516,12.770969088
kv_transfer,australiaeast,historical,8685e241db37ee7a,31488,14.108902506568379,66.797269029
kv_transfer,australiaeast,historical,8685e241db37ee7a,31488,14.108902506568379,58.822208644
replay,southcentralus,historical,5cab4b3fcd8a382c,8192,2.5948304968677127,4.686791519
replay,australiaeast,historical,5cab4b3fcd8a382c,8192,2.5948304968677127,9.81898925
replay,australiaeast,historical,5cab4b3fcd8a382c,8192,2.5948304968677127,5.061978142
replay,southcentralus,historical,5cab4b3fcd8a382c,8192,2.5948304968677127,4.9049154
replay,australiaeast,historical,5cab4b3fcd8a382c,8192,2.5948304968677127,10.238627106
replay,australiaeast,historical,5cab4b3fcd8a382c,8192,2.5948304968677127,7.368776585
kv_transfer,southcentralus,historical,1646b28ecfd2358e,24576,2.8695241378344263,2.964261737
replay,australiaeast,historical,1646b28ecfd2358e,24576,18.113900252351748,36.510534687
kv_transfer,southcentralus,historical,1646b28ecfd2358e,24576,2.8695241378344263,5.085131569
replay,australiaeast,historical,1646b28ecfd2358e,24576,18.113900252351748,20.658463901
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,28.065939633
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,28.065013059
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,28.064870568
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,28.064069496
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,28.063314744
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,28.063291014
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,28.062699463
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,28.062402825
kv_transfer,southcentralus,historical,364c9572e9fce764,16384,2.0043062452369855,35.704793949
replay,southcentralus,historical,364c9572e9fce764,16384,8.707250797300555,10.704471293
replay,southcentralus,historical,364c9572e9fce764,16384,8.707250797300555,19.113377358
replay,southcentralus,historical,364c9572e9fce764,16384,8.707250797300555,35.703380147
replay,southcentralus,historical,364c9572e9fce764,16384,8.707250797300555,28.06070658
kv_transfer,southcentralus,historical,ad91bcbe8e0f2d8a,8192,1.1390883526395454,2.458220081
kv_transfer,southcentralus,historical,ad91bcbe8e0f2d8a,8192,1.1390883526395454,1.380268774
kv_transfer,southcentralus,historical,ad91bcbe8e0f2d8a,8192,1.1390883526395454,2.257846634
kv_transfer,southcentralus,historical,ad91bcbe8e0f2d8a,8192,1.1390883526395454,3.074442053
replay,australiaeast,historical,ad91bcbe8e0f2d8a,8192,2.5948304968677127,5.21606915
replay,australiaeast,historical,ad91bcbe8e0f2d8a,8192,2.5948304968677127,5.071453518
replay,australiaeast,historical,7afa1606c75cdcae,24576,18.113900252351748,18.61790177
kv_transfer,southcentralus,historical,7afa1606c75cdcae,24576,2.8695241378344263,3.310380656
kv_transfer,southcentralus,historical,7afa1606c75cdcae,24576,2.8695241378344263,5.225982198
kv_transfer,southcentralus,historical,36c8e68f48a01e3d,8192,1.1390883526395454,1.368851202
replay,australiaeast,historical,36c8e68f48a01e3d,8192,2.5948304968677127,5.067224948
kv_transfer,southcentralus,historical,36c8e68f48a01e3d,8192,1.1390883526395454,2.137373455
replay,australiaeast,historical,36c8e68f48a01e3d,8192,2.5948304968677127,7.845162129
kv_transfer,southcentralus,historical,36c8e68f48a01e3d,8192,1.1390883526395454,2.437415033
replay,australiaeast,historical,36c8e68f48a01e3d,8192,2.5948304968677127,8.186537266
kv_transfer,southcentralus,historical,68edffd356775628,16384,2.0043062452369855,2.265597712
replay,australiaeast,historical,68edffd356775628,16384,8.707250797300555,8.73993125
kv_transfer,southcentralus,historical,68edffd356775628,16384,2.0043062452369855,3.663386576
kv_transfer,southcentralus,historical,68edffd356775628,16384,2.0043062452369855,4.317054568
kv_transfer,southcentralus,historical,710147ff713955b4,31488,3.599551734713516,4.407708806
replay,australiaeast,historical,710147ff713955b4,31488,28.96327586923911,29.341227503
kv_transfer,southcentralus,historical,710147ff713955b4,31488,3.599551734713516,8.878965944
kv_transfer,southcentralus,historical,710147ff713955b4,31488,3.599551734713516,6.275471024
kv_transfer,southcentralus,historical,710147ff713955b4,31488,3.599551734713516,10.302747161
replay,australiaeast,historical,710147ff713955b4,31488,28.96327586923911,58.091770629
kv_transfer,southcentralus,historical,d61416518252a9f7,31488,3.599551734713516,4.011997197
kv_transfer,southcentralus,historical,d61416518252a9f7,31488,3.599551734713516,5.756774323
replay,australiaeast,historical,d61416518252a9f7,31488,28.96327586923911,29.793463653
kv_transfer,southcentralus,historical,009d5e03f0d618cf,16384,2.0043062452369855,1.953482613
kv_transfer,southcentralus,historical,009d5e03f0d618cf,16384,2.0043062452369855,3.304489956
kv_transfer,australiaeast,historical,009d5e03f0d618cf,16384,7.472586321649272,17.155195748
kv_transfer,australiaeast,historical,009d5e03f0d618cf,16384,7.472586321649272,10.352898372
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,2.772042006
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,2.77145285
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,3.25333644
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,3.673733578
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,2.982007055
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,4.665617758
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,4.155171659
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,5.23152324
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,5.821472681
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,6.957450094
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,6.406695225
kv_transfer,southcentralus,historical,6f9eefd4eb0705df,8192,1.1390883526395454,7.238424005
replay,southcentralus,historical,6f9eefd4eb0705df,8192,2.5948304968677127,2.561241563
replay,australiaeast,historical,8dd03bbfd0e23406,16384,8.707250797300555,11.016624552
replay,australiaeast,historical,8dd03bbfd0e23406,16384,8.707250797300555,19.288429563
replay,southcentralus,historical,8dd03bbfd0e23406,16384,8.707250797300555,18.885917433
replay,southcentralus,historical,8dd03bbfd0e23406,16384,8.707250797300555,33.618651131
replay,southcentralus,historical,8dd03bbfd0e23406,16384,8.707250797300555,10.63552005
replay,southcentralus,historical,8dd03bbfd0e23406,16384,8.707250797300555,27.17453612
replay,australiaeast,historical,8dd03bbfd0e23406,16384,8.707250797300555,25.67252995
replay,southcentralus,historical,f3780da9b250f722,31488,28.96327586923911,28.724897258
replay,southcentralus,historical,f3780da9b250f722,31488,28.96327586923911,57.282432315
replay,australiaeast,historical,f3780da9b250f722,31488,28.96327586923911,29.296851036
replay,australiaeast,historical,f3780da9b250f722,31488,28.96327586923911,57.923085153
kv_transfer,southcentralus,historical,23734223bbae978c,16384,2.0043062452369855,2.320124805
replay,australiaeast,historical,23734223bbae978c,16384,8.707250797300555,8.921150663
kv_transfer,southcentralus,historical,23734223bbae978c,16384,2.0043062452369855,3.383608342
kv_transfer,southcentralus,historical,23734223bbae978c,16384,2.0043062452369855,4.543869758
replay,australiaeast,historical,1aa406fa865122ee,8192,2.5948304968677127,2.875078774
replay,southcentralus,historical,b807f0e54b659a8e,8192,2.5948304968677127,4.722867638
replay,australiaeast,historical,b807f0e54b659a8e,8192,2.5948304968677127,7.385352748
replay,australiaeast,historical,b807f0e54b659a8e,8192,2.5948304968677127,5.077651271
replay,australiaeast,historical,b807f0e54b659a8e,8192,2.5948304968677127,12.508310928
replay,australiaeast,historical,b807f0e54b659a8e,8192,2.5948304968677127,9.703879406
replay,southcentralus,historical,b807f0e54b659a8e,8192,2.5948304968677127,7.027541417
replay,southcentralus,historical,b807f0e54b659a8e,8192,2.5948304968677127,9.343386985
replay,southcentralus,historical,b807f0e54b659a8e,8192,2.5948304968677127,9.71285823
replay,australiaeast,historical,b807f0e54b659a8e,8192,2.5948304968677127,13.004941952
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,2.520305016
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,1.905274069
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,3.538431538
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,4.084878341
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,3.142713719
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,4.533755609
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,5.040240448
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,5.762239954
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,6.492080301
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,6.986302229
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,7.534957146
kv_transfer,southcentralus,historical,a34f6252d454a78f,8192,1.1390883526395454,7.990501476
replay,australiaeast,historical,2671799ebeebabaf,16384,8.707250797300555,26.041488019
replay,australiaeast,historical,2671799ebeebabaf,16384,8.707250797300555,19.476085705
replay,southcentralus,historical,2671799ebeebabaf,16384,8.707250797300555,8.418998627
replay,australiaeast,historical,2671799ebeebabaf,16384,8.707250797300555,11.162494641
replay,australiaeast,historical,675bf8ca7094921e,16384,8.707250797300555,11.083519867
replay,australiaeast,historical,675bf8ca7094921e,16384,8.707250797300555,17.397411536
kv_transfer,southcentralus,historical,37793b881fd3348a,16384,2.0043062452369855,2.892638412
kv_transfer,southcentralus,historical,37793b881fd3348a,16384,2.0043062452369855,4.216337495
kv_transfer,southcentralus,historical,37793b881fd3348a,16384,2.0043062452369855,5.285890195
kv_transfer,southcentralus,historical,37793b881fd3348a,16384,2.0043062452369855,6.296199056
kv_transfer,southcentralus,historical,37793b881fd3348a,16384,2.0043062452369855,7.244991806
kv_transfer,southcentralus,historical,37793b881fd3348a,16384,2.0043062452369855,8.356383465
replay,australiaeast,historical,95812192c03cd298,8192,2.5948304968677127,5.176527156
kv_transfer,southcentralus,historical,95812192c03cd298,8192,1.1390883526395454,3.346144719
kv_transfer,southcentralus,historical,95812192c03cd298,8192,1.1390883526395454,2.331733547
kv_transfer,southcentralus,historical,95812192c03cd298,8192,1.1390883526395454,1.712225072
kv_transfer,southcentralus,historical,95812192c03cd298,8192,1.1390883526395454,2.800210712
kv_transfer,southcentralus,historical,95812192c03cd298,8192,1.1390883526395454,3.868220059
replay,australiaeast,historical,95812192c03cd298,8192,2.5948304968677127,5.320381643
kv_transfer,southcentralus,historical,95812192c03cd298,8192,1.1390883526395454,4.518471096
kv_transfer,southcentralus,historical,95812192c03cd298,8192,1.1390883526395454,5.004217096
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,2.857381923
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,2.856818578
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,3.142038183
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,4.100888348
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,4.329029084
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,5.162742183
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,4.848651912
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,5.682226551
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,6.926250795
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,6.288597116
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,7.48687773
kv_transfer,southcentralus,historical,e52a36bebba24430,8192,1.1390883526395454,7.997439816
replay,southcentralus,historical,e52a36bebba24430,8192,2.5948304968677127,2.586995683
replay,australiaeast,historical,08a031b5bc4994e3,24576,18.113900252351748,18.810674866
replay,southcentralus,historical,14778cc737d5eaac,16384,8.707250797300555,18.820213979
replay,southcentralus,historical,14778cc737d5eaac,16384,8.707250797300555,10.5824787
replay,australiaeast,historical,14778cc737d5eaac,16384,8.707250797300555,27.861810879
replay,australiaeast,historical,14778cc737d5eaac,16384,8.707250797300555,34.338325213
replay,australiaeast,historical,14778cc737d5eaac,16384,8.707250797300555,11.127498529
replay,australiaeast,historical,14778cc737d5eaac,16384,8.707250797300555,19.472500082
replay,southcentralus,historical,14778cc737d5eaac,16384,8.707250797300555,25.550380165
kv_transfer,southcentralus,historical,b472b4d45a7f5f25,16384,2.0043062452369855,3.306047378
replay,australiaeast,historical,b472b4d45a7f5f25,16384,8.707250797300555,8.985536726
kv_transfer,southcentralus,historical,b472b4d45a7f5f25,16384,2.0043062452369855,4.371530793
kv_transfer,southcentralus,historical,b472b4d45a7f5f25,16384,2.0043062452369855,2.234168725
kv_transfer,southcentralus,historical,7a1138188d403352,8192,1.1390883526395454,1.268863768
kv_transfer,southcentralus,historical,7a1138188d403352,8192,1.1390883526395454,1.846848129
kv_transfer,australiaeast,historical,7a1138188d403352,8192,3.873228390845689,7.107522766
kv_transfer,australiaeast,historical,7a1138188d403352,8192,3.873228390845689,9.492514574
kv_transfer,australiaeast,historical,7a1138188d403352,8192,3.873228390845689,11.896255077
kv_transfer,australiaeast,historical,7a1138188d403352,8192,3.873228390845689,14.443051617
kv_transfer,southcentralus,historical,80866bcf8eee4b55,24576,2.8695241378344263,3.041320076
kv_transfer,southcentralus,historical,80866bcf8eee4b55,24576,2.8695241378344263,4.858250964
replay,australiaeast,historical,80866bcf8eee4b55,24576,18.113900252351748,18.7159673
replay,australiaeast,historical,3fb086b7dc44dfb0,24576,18.113900252351748,20.906629035
kv_transfer,southcentralus,historical,3fb086b7dc44dfb0,24576,2.8695241378344263,38.603748211
kv_transfer,southcentralus,historical,3fb086b7dc44dfb0,24576,2.8695241378344263,38.603119001
