sweep,deadline_s,plan_deadline_s,source_nodes,jobs,mode,variant,ordering,target_basis,target_frac,full_node_kw,target_kw,cost_s,selected_node_kw,selected_active_kw,selected_over_target,selected_hit,selected_node_s_per_kw,selected_active_s_per_kw,egress_realized_node_kw,egress_realized_active_kw,egress_realized_over_target,egress_realized_hit,egress_realized_node_s_per_kw,egress_realized_active_s_per_kw,rebuild_realized_node_kw,rebuild_realized_active_kw,rebuild_realized_over_target,rebuild_realized_hit,rebuild_realized_node_s_per_kw,rebuild_realized_active_s_per_kw
fixed_plan_replay,24.0,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,24.0,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,24.0,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348
fixed_plan_replay,24.0,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,24.0,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,26.0,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.15827230824067737,3.45178689371331,0.017179466472990967,False,1656.2666656896813,75.94360727141935,0.15827230824067737,3.45178689371331,0.017179466472990967,False,1656.2666656896813,75.94360727141935
fixed_plan_replay,26.0,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,26.0,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,26.0,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348
fixed_plan_replay,26.0,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,26.0,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,28.0,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.15827230824067737,3.45178689371331,0.017179466472990967,False,1656.2666656896813,75.94360727141935,0.15827230824067737,3.45178689371331,0.017179466472990967,False,1656.2666656896813,75.94360727141935
fixed_plan_replay,28.0,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,28.0,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,28.0,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348
fixed_plan_replay,28.0,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,28.0,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,30.0,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.15827230824067737,3.45178689371331,0.017179466472990967,False,1656.2666656896813,75.94360727141935,0.15827230824067737,3.45178689371331,0.017179466472990967,False,1656.2666656896813,75.94360727141935
fixed_plan_replay,30.0,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,30.0,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,30.0,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348
fixed_plan_replay,30.0,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,30.0,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,45.0,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.15827230824067737,3.45178689371331,0.017179466472990967,False,1656.2666656896813,75.94360727141935,0.15827230824067737,3.45178689371331,0.017179466472990967,False,1656.2666656896813,75.94360727141935
fixed_plan_replay,45.0,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,45.0,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,45.0,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348,0.14261451632205535,3.0747112873495945,0.01547991135626144,False,1819.7487849491356,84.40551601086348
fixed_plan_replay,45.0,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,45.0,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,68.18181818181819,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.18687196528934327,3.8186887515025387,0.020283779886171607,False,1402.7847774539632,68.64690088650235,0.18687196528934327,3.8186887515025387,0.020283779886171607,False,1402.7847774539632,68.64690088650235
fixed_plan_replay,68.18181818181819,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,2.384378501618633,7.90955116467657,0.258809332995815,False,109.9410802701173,33.142354450085335,2.384378501618633,7.90955116467657,0.258809332995815,False,109.9410802701173,33.142354450085335
fixed_plan_replay,68.18181818181819,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035,0.3536879518675023,7.495475400841598,0.03839060906200248,False,741.1650491815419,34.973251758169035
fixed_plan_replay,68.18181818181819,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.17121417337072126,3.441613145138823,0.01858422476944208,False,1515.7775065224182,75.40725289236441,0.17121417337072126,3.441613145138823,0.01858422476944208,False,1515.7775065224182,75.40725289236441
fixed_plan_replay,68.18181818181819,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,2.4681702484122616,6.506023190598513,0.26790440161998336,False,105.14776805210906,39.88958926063933,2.4681702484122616,6.506023190598513,0.26790440161998336,False,105.14776805210906,39.88958926063933
fixed_plan_replay,68.18181818181819,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554,0.2914705980136032,6.091947426763542,0.03163730549012364,False,890.3902985818718,42.60092456691554
fixed_plan_replay,91.36363636363637,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.18687196528934327,3.8186887515025387,0.020283779886171607,False,1402.7847774539632,68.64690088650235,0.18687196528934327,3.8186887515025387,0.020283779886171607,False,1402.7847774539632,68.64690088650235
fixed_plan_replay,91.36363636363637,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,2.384378501618633,7.90955116467657,0.258809332995815,False,109.9410802701173,33.142354450085335,2.384378501618633,7.90955116467657,0.258809332995815,False,109.9410802701173,33.142354450085335
fixed_plan_replay,91.36363636363637,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,4.768127346234725,8.01374529577567,0.5175503206728255,False,54.977799292169216,32.71143997788151,4.768127346234725,8.01374529577567,0.5175503206728255,False,54.977799292169216,32.71143997788151
fixed_plan_replay,91.36363636363637,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.17121417337072126,3.441613145138823,0.01858422476944208,False,1515.7775065224182,75.40725289236441,0.17121417337072126,3.441613145138823,0.01858422476944208,False,1515.7775065224182,75.40725289236441
fixed_plan_replay,91.36363636363637,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,2.4681702484122616,6.506023190598513,0.26790440161998336,False,105.14776805210906,39.88958926063933,2.4681702484122616,6.506023190598513,0.26790440161998336,False,105.14776805210906,39.88958926063933
fixed_plan_replay,91.36363636363637,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,4.621212392022365,6.610217321697613,0.5016036237532718,False,56.1589840019439,39.26082610647349,4.621212392022365,6.610217321697613,0.5016036237532718,False,56.1589840019439,39.26082610647349
fixed_plan_replay,114.54545454545455,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.18687196528934327,3.8186887515025387,0.020283779886171607,False,1402.7847774539632,68.64690088650235,0.18687196528934327,3.8186887515025387,0.020283779886171607,False,1402.7847774539632,68.64690088650235
fixed_plan_replay,114.54545454545455,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,2.384378501618633,7.90955116467657,0.258809332995815,False,109.9410802701173,33.142354450085335,2.384378501618633,7.90955116467657,0.258809332995815,False,109.9410802701173,33.142354450085335
fixed_plan_replay,114.54545454545455,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,4.768127346234725,8.01374529577567,0.5175503206728255,False,54.977799292169216,32.71143997788151,4.768127346234725,8.01374529577567,0.5175503206728255,False,54.977799292169216,32.71143997788151
fixed_plan_replay,114.54545454545455,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.17121417337072126,3.441613145138823,0.01858422476944208,False,1515.7775065224182,75.40725289236441,0.17121417337072126,3.441613145138823,0.01858422476944208,False,1515.7775065224182,75.40725289236441
fixed_plan_replay,114.54545454545455,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,2.4681702484122616,6.506023190598513,0.26790440161998336,False,105.14776805210906,39.88958926063933,2.4681702484122616,6.506023190598513,0.26790440161998336,False,105.14776805210906,39.88958926063933
fixed_plan_replay,114.54545454545455,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,4.621212392022365,6.610217321697613,0.5016036237532718,False,56.1589840019439,39.26082610647349,4.621212392022365,6.610217321697613,0.5016036237532718,False,56.1589840019439,39.26082610647349
fixed_plan_replay,137.72727272727275,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.34468597228714315,6.4552583136818225,0.03741350063343163,False,760.5216612134641,40.60893236219408,0.34468597228714315,6.4552583136818225,0.03741350063343163,False,760.5216612134641,40.60893236219408
fixed_plan_replay,137.72727272727275,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,6.798817895985856,8.42782105961064,0.7379690446066379,False,38.556871540208334,31.104261277814423,6.798817895985856,8.42782105961064,0.7379690446066379,False,38.556871540208334,31.104261277814423
fixed_plan_replay,137.72727272727275,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,6.798817895985856,8.42782105961064,0.7379690446066379,False,38.556871540208334,31.104261277814423,6.798817895985856,8.42782105961064,0.7379690446066379,False,38.556871540208334,31.104261277814423
fixed_plan_replay,137.72727272727275,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.3026936056311288,5.510037728900885,0.03285549258320762,False,857.3771892275473,47.09996656319396,0.3026936056311288,5.510037728900885,0.03285549258320762,False,857.3771892275473,47.09996656319396
fixed_plan_replay,137.72727272727275,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,6.797912042421023,7.024293085532585,0.7378707198831316,False,38.17680946350432,36.94643569581234,6.797912042421023,7.024293085532585,0.7378707198831316,False,38.17680946350432,36.94643569581234
fixed_plan_replay,137.72727272727275,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,6.797912042421023,7.024293085532585,0.7378707198831316,False,38.17680946350432,36.94643569581234,6.797912042421023,7.024293085532585,0.7378707198831316,False,38.17680946350432,36.94643569581234
fixed_plan_replay,160.90909090909093,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,0.34468597228714315,6.4552583136818225,0.03741350063343163,False,760.5216612134641,40.60893236219408,0.34468597228714315,6.4552583136818225,0.03741350063343163,False,760.5216612134641,40.60893236219408
fixed_plan_replay,160.90909090909093,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,6.798817895985856,8.42782105961064,0.7379690446066379,False,38.556871540208334,31.104261277814423,6.798817895985856,8.42782105961064,0.7379690446066379,False,38.556871540208334,31.104261277814423
fixed_plan_replay,160.90909090909093,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,6.798817895985856,8.42782105961064,0.7379690446066379,False,38.556871540208334,31.104261277814423,6.798817895985856,8.42782105961064,0.7379690446066379,False,38.556871540208334,31.104261277814423
fixed_plan_replay,160.90909090909093,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,0.3026936056311288,5.510037728900885,0.03285549258320762,False,857.3771892275473,47.09996656319396,0.3026936056311288,5.510037728900885,0.03285549258320762,False,857.3771892275473,47.09996656319396
fixed_plan_replay,160.90909090909093,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,6.797912042421023,7.024293085532585,0.7378707198831316,False,38.17680946350432,36.94643569581234,6.797912042421023,7.024293085532585,0.7378707198831316,False,38.17680946350432,36.94643569581234
fixed_plan_replay,160.90909090909093,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,6.797912042421023,7.024293085532585,0.7378707198831316,False,38.17680946350432,36.94643569581234,6.797912042421023,7.024293085532585,0.7378707198831316,False,38.17680946350432,36.94643569581234
fixed_plan_replay,184.0909090909091,300.0,4,74,sf,active-knee MILP,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204
fixed_plan_replay,184.0909090909091,300.0,4,74,sf,active-knee MILP,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204
fixed_plan_replay,184.0909090909091,300.0,4,74,sf,active-knee MILP,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,262.14114824079616,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204,9.213782661439415,8.567427613731935,1.000098324723507,True,28.450980218784906,30.597416174329204
fixed_plan_replay,184.0909090909091,300.0,4,74,sf,active-knee LP relaxation,fifo,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078
fixed_plan_replay,184.0909090909091,300.0,4,74,sf,active-knee LP relaxation,certified_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078
fixed_plan_replay,184.0909090909091,300.0,4,74,sf,active-knee LP relaxation,node_marginal_pd,full_node_expected,0.45,20.47305957305462,9.21287680787458,259.5225927931689,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078,9.212876807874588,7.163899639653879,1.0000000000000009,True,28.169549881677053,36.22644172130078
