scenario_id,condition,policy,repeat,migration_s,deadline_met,node,phase,samples,window_s,sample_span_s,source_clock_offset_spread_ms,cross_host_clock_error_verified,mean_power_w,mean_utilization_pct,sampled_peak_framebuffer_used_mib,evidence
b35675ced5b2055a,all-bind,greedy,1,22.953201609,True,source,migration,93,22.953201609,22.915987103,0.031744,False,151.59548387096774,67.48387096774194,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
b35675ced5b2055a,all-bind,greedy,1,22.953201609,True,east,before,120,30.0,29.750131105,0.031744,False,136.28591666666668,39.075,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
b35675ced5b2055a,all-bind,greedy,1,22.953201609,True,east,migration,92,22.953201609,22.74967213,0.031744,False,130.94804347826087,65.3913043478261,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
b35675ced5b2055a,all-bind,greedy,1,22.953201609,True,germany,before,120,30.0,29.749398092,0.031744,False,163.14958333333334,71.33333333333333,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
b35675ced5b2055a,all-bind,greedy,1,22.953201609,True,germany,migration,91,22.953201609,22.500231794,0.031744,False,130.0386813186813,92.95604395604396,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
e46cec998bc7a707,all-bind,oracle_replay_only,1,13.927437246,True,source,before,120,30.0,29.907678284,0.031744,False,152.26125,67.76666666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
e46cec998bc7a707,all-bind,oracle_replay_only,1,13.927437246,True,source,migration,56,13.927437246,13.749040557,0.031744,False,151.86553571428573,66.80357142857143,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
e46cec998bc7a707,all-bind,oracle_replay_only,1,13.927437246,True,east,before,120,30.0,29.749677585,0.031744,False,136.063,38.516666666666666,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
e46cec998bc7a707,all-bind,oracle_replay_only,1,13.927437246,True,east,migration,56,13.927437246,13.750073351,0.031744,False,117.42017857142856,97.30357142857143,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
e46cec998bc7a707,all-bind,oracle_replay_only,1,13.927437246,True,germany,before,120,30.0,29.752656508,0.031744,False,162.47008333333332,71.64166666666667,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
e46cec998bc7a707,all-bind,oracle_replay_only,1,13.927437246,True,germany,migration,56,13.927437246,13.750366978,0.031744,False,117.72160714285714,98.58928571428571,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
959ad039df781e26,all-bind,queue_haul_power_blind,2,19.242375622,True,source,before,120,30.0,29.833025976,0.031744,False,115.04241666666667,97.34166666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
959ad039df781e26,all-bind,queue_haul_power_blind,2,19.242375622,True,source,migration,77,19.242375622,19.000108355,0.031744,False,148.16077922077923,65.81818181818181,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
959ad039df781e26,all-bind,queue_haul_power_blind,2,19.242375622,True,east,before,120,30.0,29.750159639,0.031744,False,136.413,38.99166666666667,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
959ad039df781e26,all-bind,queue_haul_power_blind,2,19.242375622,True,east,migration,77,19.242375622,19.000725673,0.031744,False,122.15766233766234,84.46753246753246,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
959ad039df781e26,all-bind,queue_haul_power_blind,2,19.242375622,True,germany,before,120,30.0,29.74991471,0.031744,False,162.62875,71.175,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
959ad039df781e26,all-bind,queue_haul_power_blind,2,19.242375622,True,germany,migration,77,19.242375622,19.000261756,0.031744,False,124.9148051948052,95.77922077922078,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
589ec42eddaeec4d,all-bind,queue_haul_deadline_blind,2,57.634236693,False,source,before,120,30.0,29.833633682,0.031744,False,104.68841666666667,98.26666666666667,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
589ec42eddaeec4d,all-bind,queue_haul_deadline_blind,2,57.634236693,False,source,migration,231,57.634236693,57.500121776,0.031744,False,150.40705627705628,66.4891774891775,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
589ec42eddaeec4d,all-bind,queue_haul_deadline_blind,2,57.634236693,False,east,before,120,30.0,29.750883308,0.031744,False,136.30991666666668,37.825,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
589ec42eddaeec4d,all-bind,queue_haul_deadline_blind,2,57.634236693,False,east,migration,230,57.634236693,57.250421578,0.031744,False,129.4178695652174,67.13478260869566,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
589ec42eddaeec4d,all-bind,queue_haul_deadline_blind,2,57.634236693,False,germany,before,120,30.0,29.750330556,0.031744,False,162.785,71.725,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
589ec42eddaeec4d,all-bind,queue_haul_deadline_blind,2,57.634236693,False,germany,migration,231,57.634236693,57.500261372,0.031744,False,113.32727272727273,98.9004329004329,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
bace7ce423749308,all-bind,isolated_fastest,2,15.082838297,True,source,before,120,30.0,29.824310914,0.031744,False,108.42116666666666,98.39166666666667,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
bace7ce423749308,all-bind,isolated_fastest,2,15.082838297,True,source,migration,60,15.082838297,14.751308404,0.031744,False,148.07999999999998,66.15,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
bace7ce423749308,all-bind,isolated_fastest,2,15.082838297,True,east,before,120,30.0,29.750457066,0.031744,False,136.41425,38.025,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
bace7ce423749308,all-bind,isolated_fastest,2,15.082838297,True,east,migration,60,15.082838297,14.750008203,0.031744,False,136.421,38.5,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
bace7ce423749308,all-bind,isolated_fastest,2,15.082838297,True,germany,before,120,30.0,29.749957461,0.031744,False,161.6635,71.69166666666666,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
bace7ce423749308,all-bind,isolated_fastest,2,15.082838297,True,germany,migration,60,15.082838297,14.750065191,0.031744,False,115.67016666666666,96.88333333333334,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
d6efb9d706c06bb9,all-bind,queue_haul_stale,2,6.4871e-05,True,source,before,120,30.0,29.843256609,0.031744,False,152.10883333333334,67.29166666666667,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
d6efb9d706c06bb9,all-bind,queue_haul_stale,2,6.4871e-05,True,east,before,120,30.0,29.749741134,0.031744,False,135.96858333333333,38.5,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
d6efb9d706c06bb9,all-bind,queue_haul_stale,2,6.4871e-05,True,germany,before,120,30.0,29.750405377,0.031744,False,161.83441666666667,71.075,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
0466626b292729ef,all-bind,oracle_germany_only,2,16.576504498,True,source,before,120,30.0,29.88363906,0.031744,False,116.48516666666667,98.65,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
0466626b292729ef,all-bind,oracle_germany_only,2,16.576504498,True,source,migration,67,16.576504498,16.499341818,0.031744,False,152.4510447761194,68.13432835820896,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
0466626b292729ef,all-bind,oracle_germany_only,2,16.576504498,True,east,before,120,30.0,29.750236045,0.031744,False,136.31408333333334,37.69166666666667,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
0466626b292729ef,all-bind,oracle_germany_only,2,16.576504498,True,east,migration,66,16.576504498,16.250030882,0.031744,False,136.46045454545455,37.45454545454545,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
0466626b292729ef,all-bind,oracle_germany_only,2,16.576504498,True,germany,before,120,30.0,29.750004319,0.031744,False,163.0835,70.91666666666667,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
0466626b292729ef,all-bind,oracle_germany_only,2,16.576504498,True,germany,migration,67,16.576504498,16.500495001,0.031744,False,118.53910447761194,98.74626865671642,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
0d063fcbd23c41e0,all-bind,queue_haul_robust,2,19.865036352,True,source,before,120,30.0,29.798077865,0.031744,False,108.67083333333333,99.00833333333334,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
0d063fcbd23c41e0,all-bind,queue_haul_robust,2,19.865036352,True,source,migration,80,19.865036352,19.749852554,0.031744,False,147.446625,66.375,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
0d063fcbd23c41e0,all-bind,queue_haul_robust,2,19.865036352,True,east,before,120,30.0,29.749853806,0.031744,False,136.68825,38.00833333333333,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
0d063fcbd23c41e0,all-bind,queue_haul_robust,2,19.865036352,True,east,migration,79,19.865036352,19.499862361,0.031744,False,123.78898734177216,84.67088607594937,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
0d063fcbd23c41e0,all-bind,queue_haul_robust,2,19.865036352,True,germany,before,120,30.0,29.749847914,0.031744,False,163.4555,71.61666666666666,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
0d063fcbd23c41e0,all-bind,queue_haul_robust,2,19.865036352,True,germany,migration,79,19.865036352,19.500038003,0.031744,False,123.67949367088607,96.22784810126582,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
c1c47accba50476d,all-bind,oracle_kv_only,2,23.052151166,True,source,before,119,30.0,29.902025344,0.031744,False,115.26773109243697,98.4873949579832,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
c1c47accba50476d,all-bind,oracle_kv_only,2,23.052151166,True,source,migration,94,23.052151166,23.033458027,0.031744,False,148.93808510638297,66.87234042553192,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
c1c47accba50476d,all-bind,oracle_kv_only,2,23.052151166,True,east,before,120,30.0,29.749754654,0.031744,False,136.2325,38.59166666666667,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
c1c47accba50476d,all-bind,oracle_kv_only,2,23.052151166,True,east,migration,92,23.052151166,22.749654242,0.031744,False,136.5079347826087,41.858695652173914,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
c1c47accba50476d,all-bind,oracle_kv_only,2,23.052151166,True,germany,before,120,30.0,29.749791563,0.031744,False,163.39641666666668,70.54166666666667,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
c1c47accba50476d,all-bind,oracle_kv_only,2,23.052151166,True,germany,migration,92,23.052151166,22.749719018,0.031744,False,158.70608695652174,72.78260869565217,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
ea847bc4115a99f1,all-bind,greedy,2,22.922567009,True,source,before,118,30.0,29.614206383,0.031744,False,115.53847457627118,98.86440677966101,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
ea847bc4115a99f1,all-bind,greedy,2,22.922567009,True,source,migration,93,22.922567009,22.747464353,0.031744,False,151.0616129032258,67.26881720430107,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
ea847bc4115a99f1,all-bind,greedy,2,22.922567009,True,east,before,120,30.0,29.749882896,0.031744,False,136.55208333333334,38.275,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
ea847bc4115a99f1,all-bind,greedy,2,22.922567009,True,east,migration,92,22.922567009,22.749540919,0.031744,False,130.94847826086956,64.41304347826087,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
ea847bc4115a99f1,all-bind,greedy,2,22.922567009,True,germany,before,120,30.0,29.749479851,0.031744,False,163.82825,70.94166666666666,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
ea847bc4115a99f1,all-bind,greedy,2,22.922567009,True,germany,migration,92,22.922567009,22.750132421,0.031744,False,128.04021739130434,88.82608695652173,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
4a87eb92806f1a79,all-bind,oracle_replay_only,2,13.960754462,True,source,before,119,30.0,29.775776147,0.031744,False,152.02361344537815,67.53781512605042,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
4a87eb92806f1a79,all-bind,oracle_replay_only,2,13.960754462,True,source,migration,57,13.960754462,13.879724631,0.031744,False,151.97315789473683,69.28070175438596,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
4a87eb92806f1a79,all-bind,oracle_replay_only,2,13.960754462,True,east,before,120,30.0,29.750091565,0.031744,False,135.8995,38.44166666666667,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
4a87eb92806f1a79,all-bind,oracle_replay_only,2,13.960754462,True,east,migration,55,13.960754462,13.500243905,0.031744,False,117.53218181818181,98.34545454545454,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
4a87eb92806f1a79,all-bind,oracle_replay_only,2,13.960754462,True,germany,before,120,30.0,29.749703651,0.031744,False,162.135,72.85,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
4a87eb92806f1a79,all-bind,oracle_replay_only,2,13.960754462,True,germany,migration,56,13.960754462,13.751127834,0.031744,False,117.15535714285714,99.16071428571429,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
1a4c7375278b6187,all-bind,oracle_east_only,2,19.255700082,True,source,before,120,30.0,29.905474329,0.031744,False,144.08275,74.39166666666667,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
1a4c7375278b6187,all-bind,oracle_east_only,2,19.255700082,True,source,migration,77,19.255700082,19.000062278,0.031744,False,149.25272727272727,65.37662337662337,76549.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
1a4c7375278b6187,all-bind,oracle_east_only,2,19.255700082,True,east,before,120,30.0,29.749853853,0.031744,False,135.66983333333334,38.166666666666664,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
1a4c7375278b6187,all-bind,oracle_east_only,2,19.255700082,True,east,migration,77,19.255700082,19.000003773,0.031744,False,121.20727272727272,84.42857142857143,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
1a4c7375278b6187,all-bind,oracle_east_only,2,19.255700082,True,germany,before,120,30.0,29.750097446,0.031744,False,161.75116666666668,69.94166666666666,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
1a4c7375278b6187,all-bind,oracle_east_only,2,19.255700082,True,germany,migration,77,19.255700082,18.999033229,0.031744,False,158.3725974025974,69.98701298701299,72965.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
3c4f8427598868f4,free-kv,queue_haul_robust,0,18.395829173,True,source,before,120,30.0,29.750439401,0.019456,False,106.84208333333333,99.58333333333333,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
3c4f8427598868f4,free-kv,queue_haul_robust,0,18.395829173,True,source,migration,74,18.395829173,18.249837365,0.019456,False,143.01216216216216,64.12162162162163,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
3c4f8427598868f4,free-kv,queue_haul_robust,0,18.395829173,True,east,before,120,30.0,29.749977986,0.019456,False,135.0625,38.208333333333336,72959.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
3c4f8427598868f4,free-kv,queue_haul_robust,0,18.395829173,True,east,migration,74,18.395829173,18.250507657,0.019456,False,121.35202702702703,88.70270270270271,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
3c4f8427598868f4,free-kv,queue_haul_robust,0,18.395829173,True,germany,before,120,30.0,29.749629349,0.019456,False,161.08125,73.51666666666667,72959.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
3c4f8427598868f4,free-kv,queue_haul_robust,0,18.395829173,True,germany,migration,74,18.395829173,18.250173473,0.019456,False,120.05364864864865,97.36486486486487,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
09fccd6290660e32,free-kv,queue_haul,0,33.536735132,True,source,before,120,30.0,29.750040394,0.019456,False,115.33841666666666,99.24166666666666,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
09fccd6290660e32,free-kv,queue_haul,0,33.536735132,True,source,migration,134,33.536735132,33.249332326,0.019456,False,152.10649253731344,66.97014925373135,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
09fccd6290660e32,free-kv,queue_haul,0,33.536735132,True,east,before,120,30.0,29.75026783,0.019456,False,136.35275,39.28333333333333,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
09fccd6290660e32,free-kv,queue_haul,0,33.536735132,True,east,migration,134,33.536735132,33.249839942,0.019456,False,126.5639552238806,67.58208955223881,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
09fccd6290660e32,free-kv,queue_haul,0,33.536735132,True,germany,before,120,30.0,29.750018969,0.019456,False,162.19808333333333,72.65833333333333,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
09fccd6290660e32,free-kv,queue_haul,0,33.536735132,True,germany,migration,135,33.536735132,33.499583826,0.019456,False,136.6828888888889,81.8962962962963,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
6c6377f6555a4276,free-kv,greedy,0,22.990290121,True,source,before,120,30.0,29.750266358,0.019456,False,115.29566666666666,98.64166666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
6c6377f6555a4276,free-kv,greedy,0,22.990290121,True,source,migration,92,22.990290121,22.750138365,0.019456,False,150.97684782608695,66.94565217391305,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
6c6377f6555a4276,free-kv,greedy,0,22.990290121,True,east,before,120,30.0,29.75011577,0.019456,False,136.36216666666667,38.541666666666664,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
6c6377f6555a4276,free-kv,greedy,0,22.990290121,True,east,migration,92,22.990290121,22.749998577,0.019456,False,124.4,80.17391304347827,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
6c6377f6555a4276,free-kv,greedy,0,22.990290121,True,germany,before,120,30.0,29.749287221,0.019456,False,162.44650000000001,71.05833333333334,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
6c6377f6555a4276,free-kv,greedy,0,22.990290121,True,germany,migration,92,22.990290121,22.750306907,0.019456,False,130.2311956521739,89.30434782608695,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
3d34332e40b10902,free-kv,oracle_east_only,0,31.749238598,True,source,before,120,30.0,29.749489809,0.019456,False,108.80841666666667,98.41666666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
3d34332e40b10902,free-kv,oracle_east_only,0,31.749238598,True,source,migration,127,31.749238598,31.500683887,0.019456,False,151.67228346456693,67.32283464566929,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
3d34332e40b10902,free-kv,oracle_east_only,0,31.749238598,True,east,before,120,30.0,29.749947926,0.019456,False,136.218,37.94166666666667,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
3d34332e40b10902,free-kv,oracle_east_only,0,31.749238598,True,east,migration,127,31.749238598,31.499576314,0.019456,False,124.84732283464567,69.70866141732283,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
3d34332e40b10902,free-kv,oracle_east_only,0,31.749238598,True,germany,before,120,30.0,29.749471958,0.019456,False,162.37841666666668,72.15,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
3d34332e40b10902,free-kv,oracle_east_only,0,31.749238598,True,germany,migration,127,31.749238598,31.500349343,0.019456,False,161.9655905511811,71.98425196850394,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
3ecd3d71feb531b4,free-kv,queue_haul_robust,1,17.376064532,True,source,before,119,30.0,29.500610522,0.019456,False,108.33,99.61344537815125,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
3ecd3d71feb531b4,free-kv,queue_haul_robust,1,17.376064532,True,source,migration,70,17.376064532,17.18355244,0.019456,False,149.701,67.25714285714285,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
3ecd3d71feb531b4,free-kv,queue_haul_robust,1,17.376064532,True,east,before,120,30.0,29.749962578,0.019456,False,136.59633333333332,38.25,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
3ecd3d71feb531b4,free-kv,queue_haul_robust,1,17.376064532,True,east,migration,70,17.376064532,17.249593652,0.019456,False,122.30814285714285,90.81428571428572,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
3ecd3d71feb531b4,free-kv,queue_haul_robust,1,17.376064532,True,germany,before,120,30.0,29.750051858,0.019456,False,163.54716666666667,72.03333333333333,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
3ecd3d71feb531b4,free-kv,queue_haul_robust,1,17.376064532,True,germany,migration,69,17.376064532,17.000823849,0.019456,False,117.96391304347826,99.28985507246377,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
f63e599a235f5349,free-kv,queue_haul,1,32.000966338,True,source,before,120,30.0,29.75046436,0.019456,False,113.97075,99.01666666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
f63e599a235f5349,free-kv,queue_haul,1,32.000966338,True,source,migration,128,32.000966338,31.749735073,0.019456,False,145.22671875,65.0,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
f63e599a235f5349,free-kv,queue_haul,1,32.000966338,True,east,before,120,30.0,29.750356664,0.019456,False,136.68091666666666,38.3,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
f63e599a235f5349,free-kv,queue_haul,1,32.000966338,True,east,migration,128,32.000966338,31.75049386,0.019456,False,128.226953125,70.96875,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/east/power.csv
f63e599a235f5349,free-kv,queue_haul,1,32.000966338,True,germany,before,120,30.0,29.749495221,0.019456,False,162.58291666666668,71.65833333333333,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
f63e599a235f5349,free-kv,queue_haul,1,32.000966338,True,germany,migration,128,32.000966338,31.749727414,0.019456,False,139.247109375,87.171875,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/nodes/germany/power.csv
8ce64c5c614a87ff,free-kv,greedy,1,22.970951575,True,source,before,119,30.0,29.500139551,0.019456,False,115.28672268907563,99.22689075630252,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786552169763803848/power.csv
