case_id,bound_constraint,constraints,replicate,sessions,target_w,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,fractional_lp_opportunity_w,target_met,feasible,power_shortfall_w,planned_shed_w,predicted_migration_makespan_s,loaded_candidate_count,loaded_pool_count,loaded_selected_count,loaded_context_below_session_count,loaded_context_above_session_count,loaded_context_below_candidate_count,loaded_context_above_candidate_count,loaded_context_below_selected_count,loaded_context_above_selected_count,loaded_bandwidth_below_pool_count,loaded_bandwidth_above_pool_count,loaded_bandwidth_below_candidate_count,loaded_bandwidth_above_candidate_count,loaded_bandwidth_below_selected_count,loaded_bandwidth_above_selected_count,loaded_context_below_replay_selected_count,loaded_context_above_replay_selected_count,loaded_bandwidth_below_replay_selected_count,loaded_bandwidth_above_replay_selected_count,loaded_context_below_kv_transfer_selected_count,loaded_context_above_kv_transfer_selected_count,loaded_bandwidth_below_kv_transfer_selected_count,loaded_bandwidth_above_kv_transfer_selected_count,candidate_matched_pairs,candidate_replay_only,candidate_kv_only,candidate_neither,candidate_replay_dominates,candidate_kv_dominates,candidate_equivalent,candidate_incomparable,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved,route_utilization,service_utilization,hbm_utilization,migration_utilization,binding_resources,failure
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,309,28,32.02559660503833,36,a312b97900ac92932785949c9d33291f2d157784645343c54d735599bab523f1,0,24.695679244542287,True,True,0.0,43.67705672568496,23.496272674596977,112,2,23,0,0,0,0,0,0,1,0,56,0,8,0,0,0,8,0,0,0,0,0,56,0,0,0,36,0,0,20,9,14,5,0.32142857142857145,0.5,0.17857142857142858,0.38597345529217647,0.9758629112429684,0.9148936170212767,0.9398509069838789,,
none,None bound,none,309,28,32.02559660503833,36,a312b97900ac92932785949c9d33291f2d157784645343c54d735599bab523f1,0,25.74166125718142,True,True,0.0,48.0383949075575,23.572242381969996,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,13,15,0,0.4642857142857143,0.5357142857142857,0.0,0.19761521666912024,0.11148562597851057,0.09037745879851143,0.9428896952787998,,
hbm,HBM,hbm,310,28,18.857103235537956,81,d4bb6242e4ca56fffab7ec500951aeba71332cff699754cf80208e7f259a9624,1,19.361194233656903,True,True,0.0,27.345003511204283,24.235061434152215,112,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,13,7,8,0.4642857142857143,0.25,0.2857142857142857,0.10752058001116942,0.13055188572017926,0.9574468085106382,0.9694024573660887,,
bandwidth,Bandwidth,bandwidth,310,28,18.857103235537956,81,d4bb6242e4ca56fffab7ec500951aeba71332cff699754cf80208e7f259a9624,1,19.361194233656903,True,True,0.0,27.186807431909116,24.384879829000035,112,2,20,0,0,0,0,0,0,1,0,56,0,3,0,0,0,3,0,0,0,0,0,56,0,0,0,48,0,0,8,14,6,8,0.5,0.21428571428571427,0.2857142857142857,0.09196385349608314,0.11161305925389156,0.10738968633705476,0.9753951931600015,,
dest_compute,Dest. compute,dest_compute,310,28,18.857103235537956,81,d4bb6242e4ca56fffab7ec500951aeba71332cff699754cf80208e7f259a9624,1,18.134340708965325,True,True,0.0,24.506021172526403,24.501469941017813,112,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,17,7,4,0.6071428571428571,0.25,0.14285714285714285,0.0962061083816289,0.9987098820345817,0.10127591706539076,0.9800587976407124,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,310,28,18.857103235537956,81,d4bb6242e4ca56fffab7ec500951aeba71332cff699754cf80208e7f259a9624,1,19.361194233656903,True,True,0.0,27.345003511204283,24.235061434152215,112,2,20,0,0,0,0,0,0,1,0,56,0,2,0,0,0,2,0,0,0,0,0,56,0,0,0,48,0,0,8,13,7,8,0.4642857142857143,0.25,0.2857142857142857,0.10752058001116942,0.13055188572017926,0.9574468085106382,0.9694024573660887,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,310,28,18.857103235537956,81,d4bb6242e4ca56fffab7ec500951aeba71332cff699754cf80208e7f259a9624,1,18.134340708965325,True,True,0.0,24.610891714000715,24.081046514874412,112,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,18,7,3,0.6428571428571429,0.25,0.10714285714285714,0.09620517801450178,0.9880459995720793,0.9707446808510637,0.9632418605949764,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,310,28,18.857103235537956,81,d4bb6242e4ca56fffab7ec500951aeba71332cff699754cf80208e7f259a9624,1,18.134340708965325,True,True,0.0,24.506021172526403,24.501469941017813,112,2,24,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,46,0,0,10,17,7,4,0.6071428571428571,0.25,0.14285714285714285,0.0962061083816289,0.9987098820345817,0.10127591706539076,0.9800587976407124,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,310,28,18.857103235537956,81,d4bb6242e4ca56fffab7ec500951aeba71332cff699754cf80208e7f259a9624,1,18.134340708965325,True,True,0.0,24.610891714000715,24.081046514874412,112,2,25,0,0,0,0,0,0,1,0,56,0,11,0,0,0,11,0,0,0,0,0,56,0,0,0,46,0,0,10,18,7,3,0.6428571428571429,0.25,0.10714285714285714,0.09620517801450178,0.9880459995720793,0.9707446808510637,0.9632418605949764,,
none,None bound,none,310,28,18.857103235537956,81,d4bb6242e4ca56fffab7ec500951aeba71332cff699754cf80208e7f259a9624,1,19.361194233656903,True,True,0.0,27.186807431909116,24.384879829000035,112,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,14,6,8,0.5,0.21428571428571427,0.2857142857142857,0.09196385349608314,0.11161305925389156,0.10738968633705476,0.9753951931600015,,
hbm,HBM,hbm,311,28,38.799883184574455,11,d0e2980b3b25e9539dbb0bd9ccf2c3c901401181eac08d5d928a02a893747bbf,0,21.96261077410955,True,True,0.0,58.19982477686169,23.769262058208703,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.03490879981786648,0.15547568100318526,0.9707446808510637,0.950770482328348,,
bandwidth,Bandwidth,bandwidth,311,28,38.799883184574455,11,d0e2980b3b25e9539dbb0bd9ccf2c3c901401181eac08d5d928a02a893747bbf,0,21.96261077410955,True,True,0.0,58.19982477686169,24.801742861734454,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.04944868428070801,0.1795084112884027,0.13078149920255186,0.992069714469378,,
dest_compute,Dest. compute,dest_compute,311,28,38.799883184574455,11,d0e2980b3b25e9539dbb0bd9ccf2c3c901401181eac08d5d928a02a893747bbf,0,17.052851078026347,False,False,15.667449285620037,23.132433898954417,24.330089483189052,108,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,37,0,0,17,10,12,6,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.2607534017154892,0.9867332401724744,0.09117490696438064,0.9732035793275621,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,311,28,38.799883184574455,11,d0e2980b3b25e9539dbb0bd9ccf2c3c901401181eac08d5d928a02a893747bbf,0,21.96261077410955,True,True,0.0,58.19982477686169,23.769262058208703,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.04944171345787198,0.15547568100318526,0.9707446808510637,0.950770482328348,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,311,28,38.799883184574455,11,d0e2980b3b25e9539dbb0bd9ccf2c3c901401181eac08d5d928a02a893747bbf,0,17.052851078026347,False,False,15.667449285620037,23.132433898954417,24.330089483189052,108,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,37,0,0,17,10,12,6,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.2607534017154892,0.9867332401724744,0.9122340425531914,0.9732035793275621,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,311,28,38.799883184574455,11,d0e2980b3b25e9539dbb0bd9ccf2c3c901401181eac08d5d928a02a893747bbf,0,17.052851078026347,False,False,15.667449285620037,23.132433898954417,24.330089483189052,108,2,22,0,0,0,0,0,0,1,0,54,0,7,0,0,0,7,0,0,0,0,0,54,0,0,2,37,0,0,17,10,12,6,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.3693078833430524,0.9867332401724744,0.09117490696438064,0.9732035793275621,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,311,28,38.799883184574455,11,d0e2980b3b25e9539dbb0bd9ccf2c3c901401181eac08d5d928a02a893747bbf,0,17.05285107802635,False,False,15.667449285620037,23.132433898954417,24.330089483189052,108,2,22,0,0,0,0,0,0,1,0,54,0,7,0,0,0,7,0,0,0,0,0,54,0,0,2,37,0,0,17,10,12,6,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.3693078833430524,0.9867332401724744,0.9122340425531914,0.9732035793275621,,target_unmet
none,None bound,none,311,28,38.799883184574455,11,d0e2980b3b25e9539dbb0bd9ccf2c3c901401181eac08d5d928a02a893747bbf,0,21.96261077410955,True,True,0.0,58.19982477686169,24.801742861734454,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.03491372163472778,0.1795084112884027,0.13078149920255186,0.992069714469378,,
hbm,HBM,hbm,312,28,45.76610283607606,10,1a19e9ad5b15cd4cc8176c30c0395570520339c78537aebc84fccec7c2beb58f,0,21.944198802370043,True,True,0.0,68.6491542541141,24.68608849663622,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,18,10,0,0.6428571428571429,0.35714285714285715,0.0,0.14432036502357998,0.32329325156433875,0.9920212765957446,0.9874435398654489,,
bandwidth,Bandwidth,bandwidth,312,28,45.76610283607606,10,1a19e9ad5b15cd4cc8176c30c0395570520339c78537aebc84fccec7c2beb58f,0,21.94419880237004,True,True,0.0,68.6491542541141,23.41931073113329,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,46,0,0,10,18,10,0,0.6428571428571429,0.35714285714285715,0.0,0.1524030062687096,0.3181219331582869,0.09675704412546518,0.9367724292453316,,
dest_compute,Dest. compute,dest_compute,312,28,45.76610283607606,10,1a19e9ad5b15cd4cc8176c30c0395570520339c78537aebc84fccec7c2beb58f,0,13.854386111948182,False,False,25.94051529649512,19.825587539580937,15.24566229695785,108,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,42,0,0,12,9,6,13,0.32142857142857145,0.21428571428571427,0.4642857142857143,0.08580588116836912,0.9987433802545065,0.03615098351940457,0.6098264918783138,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,312,28,45.76610283607606,10,1a19e9ad5b15cd4cc8176c30c0395570520339c78537aebc84fccec7c2beb58f,0,21.944198802370043,True,True,0.0,68.6491542541141,24.68608849663622,112,2,28,0,0,0,0,0,0,1,0,56,0,12,0,0,0,12,0,0,0,0,0,56,0,0,0,46,0,0,10,18,10,0,0.6428571428571429,0.35714285714285715,0.0,0.15240348852003113,0.32329325156433875,0.9920212765957446,0.9874435398654489,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,312,28,45.76610283607606,10,1a19e9ad5b15cd4cc8176c30c0395570520339c78537aebc84fccec7c2beb58f,0,13.854386111948182,False,False,25.94051529649512,19.825587539580937,15.24566229695785,108,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,42,0,0,12,9,6,13,0.32142857142857145,0.21428571428571427,0.4642857142857143,0.08580588116836912,0.9987433802545065,0.3617021276595745,0.6098264918783138,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,312,28,45.76610283607606,10,1a19e9ad5b15cd4cc8176c30c0395570520339c78537aebc84fccec7c2beb58f,0,13.854386111948182,False,False,25.94051529649512,19.825587539580937,15.24566229695785,108,2,15,0,0,0,0,0,0,1,0,54,0,7,0,0,0,7,0,0,0,0,0,54,0,0,2,42,0,0,12,9,6,13,0.32142857142857145,0.21428571428571427,0.4642857142857143,0.09061171390093199,0.9987433802545065,0.03615098351940457,0.6098264918783138,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,312,28,45.76610283607606,10,1a19e9ad5b15cd4cc8176c30c0395570520339c78537aebc84fccec7c2beb58f,0,13.854386111948182,False,False,25.94051529649512,19.825587539580937,15.24566229695785,108,2,15,0,0,0,0,0,0,1,0,54,0,7,0,0,0,7,0,0,0,0,0,54,0,0,2,42,0,0,12,9,6,13,0.32142857142857145,0.21428571428571427,0.4642857142857143,0.09061171390093199,0.9987433802545065,0.3617021276595745,0.6098264918783138,,target_unmet
none,None bound,none,312,28,45.76610283607606,10,1a19e9ad5b15cd4cc8176c30c0395570520339c78537aebc84fccec7c2beb58f,0,21.94419880237004,True,True,0.0,68.6491542541141,23.41931073113329,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,18,10,0,0.6428571428571429,0.35714285714285715,0.0,0.14431990834973715,0.3181219331582869,0.09675704412546518,0.9367724292453316,,
hbm,HBM,hbm,313,28,32.233454557342334,142,05d26a087c9d38b1c49207a2c3c8a2e960f5649bd4b1d8464810470d9cc4d8dd,0,26.339435356353363,True,True,0.0,48.350181836013505,24.646361830717247,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.052920951272802885,0.12363690480016926,0.9813829787234042,0.9858544732286898,,
bandwidth,Bandwidth,bandwidth,313,28,32.233454557342334,142,05d26a087c9d38b1c49207a2c3c8a2e960f5649bd4b1d8464810470d9cc4d8dd,0,26.339435356353363,True,True,0.0,48.350181836013505,24.3489142186064,112,2,28,0,0,0,0,0,0,1,0,56,0,12,0,0,0,12,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.06322489712101005,0.1596807267652706,0.1249335459861776,0.973956568744256,,
dest_compute,Dest. compute,dest_compute,313,28,32.233454557342334,142,05d26a087c9d38b1c49207a2c3c8a2e960f5649bd4b1d8464810470d9cc4d8dd,0,26.070062930211076,True,True,0.0,35.36458811483294,23.6133206468627,112,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,15,6,7,0.5357142857142857,0.21428571428571427,0.25,0.10934934303074452,0.994937914842515,0.0861244019138756,0.944532825874508,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,313,28,32.233454557342334,142,05d26a087c9d38b1c49207a2c3c8a2e960f5649bd4b1d8464810470d9cc4d8dd,0,26.339435356353363,True,True,0.0,48.350181836013505,24.646361830717247,112,2,28,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.06321918186832368,0.12363690480016926,0.9813829787234042,0.9858544732286898,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,313,28,32.233454557342334,142,05d26a087c9d38b1c49207a2c3c8a2e960f5649bd4b1d8464810470d9cc4d8dd,0,26.070062930211076,True,True,0.0,35.36458811483294,23.6133206468627,112,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,15,6,7,0.5357142857142857,0.21428571428571427,0.25,0.10934934303074452,0.994937914842515,0.8617021276595744,0.944532825874508,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,313,28,32.233454557342334,142,05d26a087c9d38b1c49207a2c3c8a2e960f5649bd4b1d8464810470d9cc4d8dd,0,26.070062930211076,True,True,0.0,35.36458811483294,23.6133206468627,112,2,21,0,0,0,0,0,0,1,0,56,0,5,0,0,0,5,0,0,0,0,0,56,0,0,0,44,0,0,12,15,6,7,0.5357142857142857,0.21428571428571427,0.25,0.13062833977806937,0.994937914842515,0.0861244019138756,0.944532825874508,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,313,28,32.233454557342334,142,05d26a087c9d38b1c49207a2c3c8a2e960f5649bd4b1d8464810470d9cc4d8dd,0,26.070062930211076,True,True,0.0,35.36458811483294,23.6133206468627,112,2,21,0,0,0,0,0,0,1,0,56,0,5,0,0,0,5,0,0,0,0,0,56,0,0,0,44,0,0,12,15,6,7,0.5357142857142857,0.21428571428571427,0.25,0.13062833977806937,0.994937914842515,0.8617021276595744,0.944532825874508,,
none,None bound,none,313,28,32.233454557342334,142,05d26a087c9d38b1c49207a2c3c8a2e960f5649bd4b1d8464810470d9cc4d8dd,0,26.339435356353363,True,True,0.0,48.350181836013505,24.3489142186064,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.05292573552656875,0.1596807267652706,0.1249335459861776,0.973956568744256,,
hbm,HBM,hbm,314,28,27.72993529149207,49,f2dff9897b55e0e3300a9c146bd01ab4edefbfd9e51f6d5c6f231a5a8f6cedcd,0,25.16999433485688,True,True,0.0,41.5949029372381,23.80400513923901,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,49,0,0,7,21,7,0,0.75,0.25,0.0,0.10531866096200425,0.1386325460856258,0.9255319148936171,0.9521602055695604,,
bandwidth,Bandwidth,bandwidth,314,28,27.72993529149207,49,f2dff9897b55e0e3300a9c146bd01ab4edefbfd9e51f6d5c6f231a5a8f6cedcd,0,25.16999433485688,True,True,0.0,41.5949029372381,24.038534612614978,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,49,0,0,7,21,7,0,0.75,0.25,0.0,0.10557824293474781,0.0931682449411729,0.11749069643806488,0.9615413845045991,,
dest_compute,Dest. compute,dest_compute,314,28,27.72993529149207,49,f2dff9897b55e0e3300a9c146bd01ab4edefbfd9e51f6d5c6f231a5a8f6cedcd,0,24.155076945601202,True,True,0.0,36.526763552589244,24.092979162233313,112,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,16,10,2,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.1963174977685113,0.92368646398724,0.0834662413609782,0.9637191664893323,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,314,28,27.72993529149207,49,f2dff9897b55e0e3300a9c146bd01ab4edefbfd9e51f6d5c6f231a5a8f6cedcd,0,25.16999433485688,True,True,0.0,41.5949029372381,23.80400513923901,112,2,28,0,0,0,0,0,0,1,0,56,0,11,0,0,0,11,0,0,0,0,0,56,0,0,0,49,0,0,7,21,7,0,0.75,0.25,0.0,0.10557316264139853,0.1386325460856258,0.9255319148936171,0.9521602055695604,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,314,28,27.72993529149207,49,f2dff9897b55e0e3300a9c146bd01ab4edefbfd9e51f6d5c6f231a5a8f6cedcd,0,24.155076945601202,True,True,0.0,36.526763552589244,24.092979162233313,112,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,16,10,2,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.1963174977685113,0.92368646398724,0.8351063829787233,0.9637191664893323,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,314,28,27.72993529149207,49,f2dff9897b55e0e3300a9c146bd01ab4edefbfd9e51f6d5c6f231a5a8f6cedcd,0,24.155076945601202,True,True,0.0,36.526763552589244,24.092979162233313,112,2,26,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,44,0,0,12,16,10,2,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.1967918973898148,0.92368646398724,0.0834662413609782,0.9637191664893323,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,314,28,27.72993529149207,49,f2dff9897b55e0e3300a9c146bd01ab4edefbfd9e51f6d5c6f231a5a8f6cedcd,0,24.1550769456012,True,True,0.0,36.526763552589244,24.092979162233313,112,2,26,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,44,0,0,12,16,10,2,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.1967918973898148,0.92368646398724,0.8351063829787233,0.9637191664893323,,
none,None bound,none,314,28,27.72993529149207,49,f2dff9897b55e0e3300a9c146bd01ab4edefbfd9e51f6d5c6f231a5a8f6cedcd,0,25.16999433485688,True,True,0.0,41.5949029372381,24.038534612614978,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,49,0,0,7,21,7,0,0.75,0.25,0.0,0.10532372900846088,0.0931682449411729,0.11749069643806488,0.9615413845045991,,
hbm,HBM,hbm,315,28,30.713340123286144,172,54dadacbaa27eb22bbd4f1fbcbc8c2398cfc432c628a77217b9d157b60530523,0,25.87309216953824,True,True,0.0,46.07001018492922,23.95901440370041,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.052212448252160634,0.1178613563665371,0.9414893617021276,0.9583605761480164,,
bandwidth,Bandwidth,bandwidth,315,28,30.713340123286144,172,54dadacbaa27eb22bbd4f1fbcbc8c2398cfc432c628a77217b9d157b60530523,0,25.873092169538243,True,True,0.0,46.07001018492922,24.66973577654438,112,2,28,0,0,0,0,0,0,1,0,56,0,12,0,0,0,12,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.05881022443987942,0.12680568712489546,0.1116427432216906,0.9867894310617751,,
dest_compute,Dest. compute,dest_compute,315,28,30.713340123286144,172,54dadacbaa27eb22bbd4f1fbcbc8c2398cfc432c628a77217b9d157b60530523,0,23.56729933094379,False,False,3.0208810775688733,27.69245904571727,21.70321610091804,112,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,14,8,6,0.5,0.2857142857142857,0.21428571428571427,0.1459245432109448,0.9984978538400138,0.07761828814460392,0.8681286440367216,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,315,28,30.713340123286144,172,54dadacbaa27eb22bbd4f1fbcbc8c2398cfc432c628a77217b9d157b60530523,0,25.87309216953824,True,True,0.0,46.07001018492922,23.95901440370041,112,2,28,0,0,0,0,0,0,1,0,56,0,12,0,0,0,12,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.05880666080089633,0.1178613563665371,0.9414893617021276,0.9583605761480164,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,315,28,30.713340123286144,172,54dadacbaa27eb22bbd4f1fbcbc8c2398cfc432c628a77217b9d157b60530523,0,23.56729933094379,False,False,3.0208810775688733,27.69245904571727,21.70321610091804,112,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,14,8,6,0.5,0.2857142857142857,0.21428571428571427,0.1459245432109448,0.9984978538400138,0.776595744680851,0.8681286440367216,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,315,28,30.713340123286144,172,54dadacbaa27eb22bbd4f1fbcbc8c2398cfc432c628a77217b9d157b60530523,0,23.567299330943793,False,False,3.0208810775688733,27.69245904571727,21.70321610091804,112,2,22,0,0,0,0,0,0,1,0,56,0,8,0,0,0,8,0,0,0,0,0,56,0,0,0,44,0,0,12,14,8,6,0.5,0.2857142857142857,0.21428571428571427,0.16435419909229523,0.9984978538400138,0.07761828814460392,0.8681286440367216,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,315,28,30.713340123286144,172,54dadacbaa27eb22bbd4f1fbcbc8c2398cfc432c628a77217b9d157b60530523,0,23.56729933094379,False,False,3.0208810775688733,27.69245904571727,21.70321610091804,112,2,22,0,0,0,0,0,0,1,0,56,0,8,0,0,0,8,0,0,0,0,0,56,0,0,0,44,0,0,12,14,8,6,0.5,0.2857142857142857,0.21428571428571427,0.16435419909229523,0.9984978538400138,0.776595744680851,0.8681286440367216,,target_unmet
none,None bound,none,315,28,30.713340123286144,172,54dadacbaa27eb22bbd4f1fbcbc8c2398cfc432c628a77217b9d157b60530523,0,25.873092169538243,True,True,0.0,46.07001018492922,24.66973577654438,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.052215612286871334,0.12680568712489546,0.1116427432216906,0.9867894310617751,,
hbm,HBM,hbm,316,28,35.231002619591365,27,10f77fb1ec0a286543ee54e1ef5c17b02067ba02d6bf4ec22b5029b823e4b1bd,0,27.605053049995462,True,True,0.0,52.846503929387055,24.923431237316617,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.057219754825114065,0.15604743166776036,0.9999999999999999,0.9969372494926645,kv:pool/germany,
bandwidth,Bandwidth,bandwidth,316,28,35.231002619591365,27,10f77fb1ec0a286543ee54e1ef5c17b02067ba02d6bf4ec22b5029b823e4b1bd,0,27.605053049995462,True,True,0.0,52.846503929387055,24.436226889915865,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.0615939402297139,0.10629233473393833,0.12971823498139287,0.9774490755966346,,
dest_compute,Dest. compute,dest_compute,316,28,35.231002619591365,27,10f77fb1ec0a286543ee54e1ef5c17b02067ba02d6bf4ec22b5029b823e4b1bd,0,26.31829279521976,True,True,0.0,46.67661788739365,23.96444891095942,112,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,12,7,9,0.42857142857142855,0.25,0.32142857142857145,0.1950200576249223,0.9948213936038617,0.09463051568314727,0.9585779564383766,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,316,28,35.231002619591365,27,10f77fb1ec0a286543ee54e1ef5c17b02067ba02d6bf4ec22b5029b823e4b1bd,0,27.60505304999546,True,True,0.0,52.846503929387055,24.923431237316617,112,2,28,0,0,0,0,0,0,1,0,56,0,9,0,0,0,9,0,0,0,0,0,56,0,0,0,52,0,0,4,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.061587341693568984,0.15604743166776036,0.9999999999999999,0.9969372494926645,kv:pool/germany,
