case_id,bound_constraint,constraints,replicate,sessions,target_w,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,fractional_lp_opportunity_w,target_met,feasible,power_shortfall_w,planned_shed_w,predicted_migration_makespan_s,loaded_candidate_count,loaded_pool_count,loaded_selected_count,loaded_context_below_session_count,loaded_context_above_session_count,loaded_context_below_candidate_count,loaded_context_above_candidate_count,loaded_context_below_selected_count,loaded_context_above_selected_count,loaded_bandwidth_below_pool_count,loaded_bandwidth_above_pool_count,loaded_bandwidth_below_candidate_count,loaded_bandwidth_above_candidate_count,loaded_bandwidth_below_selected_count,loaded_bandwidth_above_selected_count,loaded_context_below_replay_selected_count,loaded_context_above_replay_selected_count,loaded_bandwidth_below_replay_selected_count,loaded_bandwidth_above_replay_selected_count,loaded_context_below_kv_transfer_selected_count,loaded_context_above_kv_transfer_selected_count,loaded_bandwidth_below_kv_transfer_selected_count,loaded_bandwidth_above_kv_transfer_selected_count,candidate_matched_pairs,candidate_replay_only,candidate_kv_only,candidate_neither,candidate_replay_dominates,candidate_kv_dominates,candidate_equivalent,candidate_incomparable,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved,replay_phase_load,kv_transfer_phase_load,not_moved_phase_load,route_utilization,service_utilization,hbm_utilization,migration_utilization,binding_resources,failure
bandwidth,Bandwidth,bandwidth,712,28,37.15960424118991,15,509ec43abbbe2200e33ba3c1d13a236fbb4daa47eb66630e1c4964fde98e3814,0,54.7702371829825,True,True,0.0,40.116582290965425,14.105977489128103,112,2,9,3,10,12,40,3,1,1,0,56,0,0,0,3,1,0,0,0,0,0,0,56,0,0,0,51,0,0,5,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8560486155226625,0.0,0.14395138447733746,3.0894719999999995e-05,0.16908572762236845,0.051568314726209465,0.5642390995651241,,
dest_compute,Dest. compute,dest_compute,712,28,37.15960424118991,15,509ec43abbbe2200e33ba3c1d13a236fbb4daa47eb66630e1c4964fde98e3814,0,37.12796821851768,False,False,0.9793221704094037,36.18028207078051,20.88896943690561,112,2,16,3,10,12,40,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,56,0,0,0,38,0,0,18,11,5,12,0.39285714285714285,0.17857142857142858,0.42857142857142855,0.5233924023575475,0.28735394862573543,0.18925364901671715,0.15541702050301848,0.9890931843845976,0.08984582668793197,0.8355587774762243,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,712,28,37.15960424118991,15,509ec43abbbe2200e33ba3c1d13a236fbb4daa47eb66630e1c4964fde98e3814,0,37.30162383354862,False,False,0.5926548043090918,36.56694943688082,8.822453881533736,96,2,8,3,10,12,24,3,1,1,0,48,0,1,0,3,1,1,0,0,0,0,0,48,0,0,8,47,0,0,1,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8153965856769971,0.0,0.18460341432300287,1.754122861778471e-05,0.09721027185814882,0.9866666666666667,0.35289815526134943,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,712,28,37.15960424118991,15,509ec43abbbe2200e33ba3c1d13a236fbb4daa47eb66630e1c4964fde98e3814,0,36.33622794806338,False,False,9.299307920826905,27.860296320363005,8.141516050912523,96,2,8,3,10,12,24,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,48,0,0,8,34,0,0,14,3,5,20,0.10714285714285714,0.17857142857142858,0.7142857142857143,0.31186335897544126,0.38641640806459326,0.30172023295996553,0.04152269400308471,0.8612493436399787,0.9866666666666668,0.3256606420365009,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,712,28,37.15960424118991,15,509ec43abbbe2200e33ba3c1d13a236fbb4daa47eb66630e1c4964fde98e3814,0,37.12796821851771,False,False,0.9793221704094037,36.18028207078051,17.44088955580685,112,2,16,3,10,12,40,3,1,1,0,56,0,5,0,3,1,5,0,0,0,0,0,56,0,0,0,38,0,0,18,16,0,12,0.5714285714285714,0.0,0.42857142857142855,0.8107463509832826,0.0,0.18925364901671737,3.972891136981057e-05,0.999445434212605,0.06140350877192983,0.697635582232274,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,712,28,37.15960424118991,15,509ec43abbbe2200e33ba3c1d13a236fbb4daa47eb66630e1c4964fde98e3814,0,36.336227948063396,False,False,9.299307920826905,27.860296320363005,9.179431303628549,96,2,8,3,10,12,24,3,0,1,0,48,0,2,0,3,0,2,0,0,0,0,0,48,0,0,8,34,0,0,14,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.6982797670400345,0.0,0.30172023295996553,1.579308550795861e-05,0.8612493436399787,0.9866666666666668,0.36717725214514196,,target_unmet
none,None bound,none,712,28,37.15960424118991,15,509ec43abbbe2200e33ba3c1d13a236fbb4daa47eb66630e1c4964fde98e3814,0,54.7702371829825,True,True,0.0,40.116582290965425,14.091481730752507,112,2,9,3,10,12,40,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,56,0,0,0,51,0,0,5,8,1,19,0.2857142857142857,0.03571428571428571,0.6785714285714286,0.7434540389784995,0.11259457654416308,0.14395138447733746,0.014244296084785765,0.16908572762236845,0.051568314726209465,0.5636592692301002,,
hbm,HBM,hbm,713,28,43.53069176227268,136,25e196c4abb7eb6b51820ef05fa7320fa75e900b93518beac0fa41e1350a8bb8,0,35.76594775910482,False,False,11.306109851000883,32.2245819112718,9.919191593329831,92,2,13,4,6,16,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,46,0,0,10,44,0,0,2,13,0,15,0.4642857142857143,0.0,0.5357142857142857,0.756389261878841,0.0,0.24361073812115897,9.654061349300544e-06,0.07828855515574659,0.9466666666666668,0.3967676637331932,,target_unmet
bandwidth,Bandwidth,bandwidth,713,28,43.53069176227268,136,25e196c4abb7eb6b51820ef05fa7320fa75e900b93518beac0fa41e1350a8bb8,0,65.12088272025395,True,True,0.0,44.43889398742233,16.778829918315648,112,2,13,4,6,16,24,4,0,1,0,56,0,0,0,4,0,0,0,0,0,0,0,56,0,0,0,49,0,0,7,13,0,15,0.4642857142857143,0.0,0.5357142857142857,0.8716183358429244,0.0,0.12838166415707564,3.0161279999999997e-05,0.2127435383981596,0.051036682615629984,0.671153196732626,,
dest_compute,Dest. compute,dest_compute,713,28,43.53069176227268,136,25e196c4abb7eb6b51820ef05fa7320fa75e900b93518beac0fa41e1350a8bb8,0,29.066383306605587,False,False,16.36062397292818,27.1700677893445,23.86904805506731,108,2,18,4,6,16,20,4,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,54,0,0,2,35,0,0,19,11,7,10,0.39285714285714285,0.25,0.35714285714285715,0.37357732093664414,0.32068995498095787,0.30573272408239793,0.07185841798490479,0.9969528371580372,0.07230196703880916,0.9547619222026924,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,713,28,43.53069176227268,136,25e196c4abb7eb6b51820ef05fa7320fa75e900b93518beac0fa41e1350a8bb8,0,35.76594775910482,False,False,11.306109851000883,32.2245819112718,9.919191593329831,92,2,13,4,6,16,4,4,0,1,0,46,0,5,0,4,0,5,0,0,0,0,0,46,0,0,10,44,0,0,2,13,0,15,0.4642857142857143,0.0,0.5357142857142857,0.756389261878841,0.0,0.24361073812115897,1.618240986930677e-05,0.07828855515574659,0.9466666666666668,0.3967676637331932,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,713,28,43.53069176227268,136,25e196c4abb7eb6b51820ef05fa7320fa75e900b93518beac0fa41e1350a8bb8,0,29.066383306605587,False,False,16.63024011385366,26.900451648419022,9.851961937046841,92,2,12,4,6,16,4,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,46,0,0,10,31,0,0,15,5,7,16,0.17857142857142858,0.25,0.5714285714285714,0.369952824759842,0.32068995498095787,0.3093572202592001,0.0718534684,0.9546143922609341,0.9066666666666667,0.39407847748187363,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,713,28,43.53069176227268,136,25e196c4abb7eb6b51820ef05fa7320fa75e900b93518beac0fa41e1350a8bb8,0,29.06638330660556,False,False,16.36062397292818,27.1700677893445,23.86904805506731,108,2,18,4,6,16,20,4,1,1,0,54,0,8,0,4,1,8,0,0,0,0,0,54,0,0,2,35,0,0,19,18,0,10,0.6428571428571429,0.0,0.35714285714285715,0.6942672759176017,0.0,0.30573272408239827,6.319970644630329e-05,0.9969528371580372,0.07230196703880915,0.9547619222026924,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,713,28,43.53069176227268,136,25e196c4abb7eb6b51820ef05fa7320fa75e900b93518beac0fa41e1350a8bb8,0,29.066383306605587,False,False,16.63024011385366,26.900451648419022,10.98577071103208,92,2,12,4,6,16,4,4,0,1,0,46,0,5,0,4,0,5,0,0,0,0,0,46,0,0,10,31,0,0,15,12,0,16,0.42857142857142855,0.0,0.5714285714285714,0.6906427797407996,0.0,0.3093572202592004,1.5144306938191407e-05,0.9546143922609341,0.9066666666666667,0.4394308284412832,,target_unmet
none,None bound,none,713,28,43.53069176227268,136,25e196c4abb7eb6b51820ef05fa7320fa75e900b93518beac0fa41e1350a8bb8,0,65.12957872765,True,True,0.0,46.00392748981203,17.717237448007065,112,2,12,4,6,16,24,4,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,56,0,0,0,49,0,0,7,11,1,16,0.39285714285714285,0.03571428571428571,0.5714285714285714,0.8013642350874582,0.08233694451214203,0.11629882040039974,0.11856601965065049,0.3349879538878366,0.07097288676236045,0.7086894979202826,,
hbm,HBM,hbm,714,28,35.898646120782765,113,68fef662218d82da55bdbd28bcd6603339fc86d26d5f58d84b9f6f92c6532ca3,1,39.263269195419994,True,True,0.0,36.11613314231643,7.722625978169467,92,2,8,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,10,45,0,0,1,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.7973705464169321,0.0,0.20262945358306794,8.459059516191483e-06,0.08307869595464375,0.9333333333333333,0.3089050391267787,,
bandwidth,Bandwidth,bandwidth,714,28,35.898646120782765,113,68fef662218d82da55bdbd28bcd6603339fc86d26d5f58d84b9f6f92c6532ca3,1,53.466744379221694,True,True,0.0,37.09425023413591,11.60328257317535,112,2,9,0,8,0,32,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,51,0,0,5,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8105217998250404,0.0,0.18947820017495964,1.6799359999999998e-05,0.11108119512921551,0.02844231791600213,0.464131302927014,,
dest_compute,Dest. compute,dest_compute,714,28,35.898646120782765,113,68fef662218d82da55bdbd28bcd6603339fc86d26d5f58d84b9f6f92c6532ca3,1,40.807854509304335,True,True,0.0,37.09425023413591,8.140964338010615,112,2,9,0,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,4,5,19,0.14285714285714285,0.17857142857142858,0.6785714285714286,0.49439305165397757,0.31612874817106273,0.18947820017495975,0.07072776673016828,0.8846381636206162,0.018341307814992026,0.3256385735204245,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,714,28,35.898646120782765,113,68fef662218d82da55bdbd28bcd6603339fc86d26d5f58d84b9f6f92c6532ca3,1,39.263269195419994,True,True,0.0,36.11613314231643,7.722625978169467,92,2,8,0,8,0,12,0,0,1,0,46,0,2,0,0,0,2,0,0,0,0,0,46,0,0,10,45,0,0,1,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.7973705464169321,0.0,0.20262945358306794,1.628022223437186e-05,0.08307869595464375,0.9333333333333333,0.3089050391267787,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,714,28,35.898646120782765,113,68fef662218d82da55bdbd28bcd6603339fc86d26d5f58d84b9f6f92c6532ca3,1,39.188141528769236,True,True,0.0,37.09425023413591,8.140964338010615,92,2,9,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,10,36,0,0,10,4,5,19,0.14285714285714285,0.17857142857142858,0.6785714285714286,0.49439305165397757,0.31612874817106273,0.18947820017495975,0.07072776673016828,0.8846381636206162,0.92,0.3256385735204245,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,714,28,35.898646120782765,113,68fef662218d82da55bdbd28bcd6603339fc86d26d5f58d84b9f6f92c6532ca3,1,40.807854509304335,True,True,0.0,35.96159326577222,10.747618968409293,112,2,11,0,8,0,32,0,0,1,0,56,0,4,0,0,0,4,0,0,0,0,0,56,0,0,0,41,0,0,15,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.7952675762686218,0.0,0.20473242373137823,1.601152e-05,0.9486614897817562,0.026847421584263696,0.42990475873637174,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,714,28,35.898646120782765,113,68fef662218d82da55bdbd28bcd6603339fc86d26d5f58d84b9f6f92c6532ca3,1,39.18814152876925,True,True,0.0,37.09425023413591,9.105788273302599,92,2,9,0,8,0,12,0,0,1,0,46,0,3,0,0,0,3,0,0,0,0,0,46,0,0,10,36,0,0,10,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8105217998250404,0.0,0.18947820017495964,1.1241600000000001e-05,0.929576104590633,0.9466666666666667,0.36423153093210386,,
none,None bound,none,714,28,35.898646120782765,113,68fef662218d82da55bdbd28bcd6603339fc86d26d5f58d84b9f6f92c6532ca3,1,53.466744379221694,True,True,0.0,37.09425023413591,11.60328257317535,112,2,9,0,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,51,0,0,5,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8105217998250404,0.0,0.18947820017495964,5.901693262361949e-06,0.11108119512921551,0.02844231791600213,0.464131302927014,,
hbm,HBM,hbm,715,28,37.78790582980532,106,9367212e75dd4158a22e07899f4e7b83df223198cb2a0a70cd39fc1edc7036f3,0,34.87968046356295,False,False,3.123531943908617,34.664373885896694,9.821525368050462,60,2,10,5,15,20,8,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,0,0,26,24,0,0,6,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.816530979007422,0.0,0.183469020992578,9.242661232948301e-06,0.10540030868547288,0.8933333333333334,0.3928610147220185,,target_unmet
bandwidth,Bandwidth,bandwidth,715,28,37.78790582980532,106,9367212e75dd4158a22e07899f4e7b83df223198cb2a0a70cd39fc1edc7036f3,0,52.89132317238612,True,True,0.0,38.752376558942785,15.483278545129805,112,2,8,5,15,20,60,3,2,1,0,56,0,0,0,3,2,0,0,0,0,0,0,56,0,0,0,37,0,0,19,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8593484744848008,0.0,0.14065152551519922,3.796992e-05,0.1975492947401187,0.06273258904837853,0.6193311418051921,,
dest_compute,Dest. compute,dest_compute,715,28,37.78790582980532,106,9367212e75dd4158a22e07899f4e7b83df223198cb2a0a70cd39fc1edc7036f3,0,34.83308271674865,False,False,3.552358346794435,34.235547483010876,21.917692403460787,112,2,15,5,15,20,60,5,3,0,0,0,0,0,0,1,3,0,0,4,0,0,0,56,0,0,0,28,0,0,28,9,6,13,0.32142857142857145,0.21428571428571427,0.4642857142857143,0.4883817121946052,0.32334691224962125,0.18827137555577356,0.06111066184000565,0.9991198943737137,0.0685805422647528,0.8767076961384315,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,715,28,37.78790582980532,106,9367212e75dd4158a22e07899f4e7b83df223198cb2a0a70cd39fc1edc7036f3,0,34.87968046356295,False,False,3.123531943908617,34.664373885896694,9.821525368050462,60,2,10,5,15,20,8,5,0,1,0,30,0,2,0,5,0,2,0,0,0,0,0,30,0,0,26,24,0,0,6,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.816530979007422,0.0,0.183469020992578,1.530799476003941e-05,0.10540030868547288,0.8933333333333334,0.3928610147220185,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,715,28,37.78790582980532,106,9367212e75dd4158a22e07899f4e7b83df223198cb2a0a70cd39fc1edc7036f3,0,34.51257195612085,False,False,3.410660858951786,34.377244970853525,8.661884725875002,60,2,10,5,15,20,8,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,26,15,0,0,15,3,7,18,0.10714285714285714,0.25,0.6428571428571429,0.5444327382624118,0.2688896986987074,0.18667756303888083,0.066303308965,0.9943596157573058,0.7600000000000001,0.3464753890350001,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,715,28,37.78790582980532,106,9367212e75dd4158a22e07899f4e7b83df223198cb2a0a70cd39fc1edc7036f3,0,34.83308271674865,False,False,3.3766191218791164,34.411286707926195,10.469671031212423,112,2,11,5,15,20,60,5,0,1,0,56,0,4,0,5,0,4,0,0,0,0,0,56,0,0,0,28,0,0,28,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.8137043099286546,0.0,0.1862956900713454,1.7304888404856495e-05,0.9952973735437425,0.020202020202020204,0.41878684124849685,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,715,28,37.78790582980532,106,9367212e75dd4158a22e07899f4e7b83df223198cb2a0a70cd39fc1edc7036f3,0,34.51257195612084,False,False,3.410660858951786,34.377244970853525,10.469671031212423,60,2,10,5,15,20,8,5,0,1,0,30,0,3,0,5,0,3,0,0,0,0,0,30,0,0,26,15,0,0,15,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8133224369611192,0.0,0.18667756303888083,8.872320000000001e-06,0.9943596157573058,0.7600000000000001,0.41878684124849685,,target_unmet
none,None bound,none,715,28,37.78790582980532,106,9367212e75dd4158a22e07899f4e7b83df223198cb2a0a70cd39fc1edc7036f3,0,53.53281413590855,True,True,0.0,38.752376558942785,15.483278545129805,112,2,8,5,15,20,60,3,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,56,0,0,0,37,0,0,19,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8593484744848008,0.0,0.14065152551519922,1.2259522962493897e-05,0.1975492947401187,0.06273258904837853,0.6193311418051921,,
hbm,HBM,hbm,716,28,36.51877974710073,29,82bc7e796b5ddc454f4f3fc32fc3664097e16e621b836225be5f713ca0bd770e,0,40.43512894632988,True,True,0.0,37.23575271154698,9.35935487840154,96,2,10,3,7,12,12,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,48,0,0,8,38,0,0,10,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8271317827595596,0.0,0.17286821724044044,3.96319140513738e-06,0.06932904483936972,1.0,0.37437419513606157,kv:pool/germany,
bandwidth,Bandwidth,bandwidth,716,28,36.51877974710073,29,82bc7e796b5ddc454f4f3fc32fc3664097e16e621b836225be5f713ca0bd770e,0,54.73476236929484,True,True,0.0,37.23575271154698,13.019573125516493,112,2,10,3,7,12,28,2,0,1,0,56,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,42,0,0,14,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8271317827595596,0.0,0.17286821724044044,1.693952e-05,0.10425844766293565,0.028973950026581607,0.5207829250206597,,
dest_compute,Dest. compute,dest_compute,716,28,36.51877974710073,29,82bc7e796b5ddc454f4f3fc32fc3664097e16e621b836225be5f713ca0bd770e,0,43.58976571592902,True,True,0.0,37.23575271154698,9.011247089458335,108,2,10,3,7,12,24,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,54,0,0,2,33,0,0,21,3,7,18,0.10714285714285714,0.25,0.6428571428571429,0.39593023244960013,0.4312015503099593,0.17286821724044055,0.08519515463333331,0.8689512327771594,0.019138755980861247,0.3604498835783334,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,716,28,36.51877974710073,29,82bc7e796b5ddc454f4f3fc32fc3664097e16e621b836225be5f713ca0bd770e,0,40.43512894632987,True,True,0.0,37.23575271154698,9.35935487840154,96,2,10,3,7,12,12,2,0,1,0,48,0,3,0,2,0,3,0,0,0,0,0,48,0,0,8,38,0,0,10,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8271317827595596,0.0,0.17286821724044044,1.1649279999999999e-05,0.06932904483936972,1.0,0.37437419513606157,kv:pool/germany,
dest_compute-hbm,HBM + compute,dest_compute+hbm,716,28,36.51877974710073,29,82bc7e796b5ddc454f4f3fc32fc3664097e16e621b836225be5f713ca0bd770e,0,40.43512894632988,True,True,0.0,37.23575271154698,9.011247089458335,96,2,10,3,7,12,12,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,0,0,8,30,0,0,18,3,7,18,0.10714285714285714,0.25,0.6428571428571429,0.39593023244960013,0.4312015503099593,0.17286821724044055,0.08519515463333331,0.8689512327771594,0.96,0.3604498835783334,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,716,28,36.51877974710073,29,82bc7e796b5ddc454f4f3fc32fc3664097e16e621b836225be5f713ca0bd770e,0,43.58976571592902,True,True,0.0,37.23575271154698,10.876646216060196,108,2,10,3,7,12,24,2,0,1,0,54,0,3,0,2,0,3,0,0,0,0,0,54,0,0,2,33,0,0,21,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8271317827595596,0.0,0.17286821724044044,1.1579519999999998e-05,0.9325722796843714,0.019936204146730464,0.4350658486424078,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,716,28,36.51877974710073,29,82bc7e796b5ddc454f4f3fc32fc3664097e16e621b836225be5f713ca0bd770e,0,40.43512894632987,True,True,0.0,37.23575271154698,11.240174448550091,96,2,10,3,7,12,12,2,0,1,0,48,0,3,0,2,0,3,0,0,0,0,0,48,0,0,8,30,0,0,18,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8271317827595596,0.0,0.17286821724044044,1.1083519999999998e-05,0.8689512327771594,0.96,0.44960697794200366,,
none,None bound,none,716,28,36.51877974710073,29,82bc7e796b5ddc454f4f3fc32fc3664097e16e621b836225be5f713ca0bd770e,0,54.73648343588583,True,True,0.0,37.23575271154698,13.019573125516493,112,2,10,3,7,12,28,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,42,0,0,14,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8271317827595596,0.0,0.17286821724044044,5.514060174098544e-06,0.10425844766293565,0.028973950026581607,0.5207829250206597,,
hbm,HBM,hbm,717,28,39.69907905590185,153,f284c16144031bde24844ff82c54f286ce3c47d6ee1e2abcbae883035e08054d,0,35.83532563191332,False,False,10.09894656560337,29.600132490298478,11.079737091879096,84,2,11,5,10,20,12,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,42,0,0,14,38,0,0,4,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.6913026792385419,0.0,0.30869732076145806,9.270002476807433e-06,0.0789597479867574,0.9866666666666667,0.44318948367516386,,target_unmet
bandwidth,Bandwidth,bandwidth,717,28,39.69907905590185,153,f284c16144031bde24844ff82c54f286ce3c47d6ee1e2abcbae883035e08054d,0,58.62805014576007,True,True,0.0,40.8576802165791,15.49841253182844,112,2,10,5,10,20,40,4,1,1,0,56,0,0,0,4,1,0,0,0,0,0,0,56,0,0,0,45,0,0,11,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8320145319619812,0.0,0.16798546803801884,3.4952319999999995e-05,0.25391687325263373,0.057682083997873466,0.6199365012731376,,
dest_compute,Dest. compute,dest_compute,717,28,39.69907905590185,153,f284c16144031bde24844ff82c54f286ce3c47d6ee1e2abcbae883035e08054d,0,30.77361444739026,False,False,10.184711395696553,29.514367660205295,14.684419754552563,108,2,16,5,10,20,36,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,54,0,0,2,34,0,0,20,8,8,12,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.23742850254460668,0.4526433419851915,0.3099281554702018,0.08060526477485787,0.9992231761013802,0.03668261562998405,0.5873767901821025,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,717,28,39.69907905590185,153,f284c16144031bde24844ff82c54f286ce3c47d6ee1e2abcbae883035e08054d,0,35.83532563191332,False,False,10.09894656560337,29.600132490298478,11.079737091879096,84,2,11,5,10,20,12,5,0,1,0,42,0,2,0,5,0,2,0,0,0,0,0,42,0,0,14,38,0,0,4,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.6913026792385419,0.0,0.30869732076145806,1.6492941070357665e-05,0.0789597479867574,0.9866666666666667,0.44318948367516386,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,717,28,39.69907905590185,153,f284c16144031bde24844ff82c54f286ce3c47d6ee1e2abcbae883035e08054d,0,30.74452947108668,False,False,10.783077603261091,28.916001452640756,10.236355265666667,84,2,12,5,10,20,12,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,42,0,0,14,28,0,0,14,4,8,16,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.22876384408962283,0.4526433419851915,0.3185928139251857,0.08060402266333333,0.9819089596065103,0.9333333333333335,0.4094542106266667,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,717,28,39.69907905590185,153,f284c16144031bde24844ff82c54f286ce3c47d6ee1e2abcbae883035e08054d,0,30.77361444739026,False,False,10.27568987490676,29.423389180995088,20.655647521133137,108,2,17,5,10,20,36,5,2,1,0,54,0,5,0,5,2,5,0,0,0,0,0,54,0,0,2,34,0,0,20,17,0,11,0.6071428571428571,0.0,0.39285714285714285,0.688763169516313,0.0,0.311236830483687,3.587008e-05,0.9918180858611377,0.059808612440191394,0.8262259008453254,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,717,28,39.69907905590185,153,f284c16144031bde24844ff82c54f286ce3c47d6ee1e2abcbae883035e08054d,0,30.74452947108668,False,False,10.783077603261091,28.916001452640756,12.245231124965471,84,2,12,5,10,20,12,5,0,1,0,42,0,4,0,5,0,4,0,0,0,0,0,42,0,0,14,28,0,0,14,12,0,16,0.42857142857142855,0.0,0.5714285714285714,0.6814071860748144,0.0,0.31859281392518557,1.55584530817338e-05,0.9819089596065103,0.9333333333333335,0.4898092449986188,,target_unmet
none,None bound,none,717,28,39.69907905590185,153,f284c16144031bde24844ff82c54f286ce3c47d6ee1e2abcbae883035e08054d,0,58.770450216847166,True,True,0.0,40.8576802165791,15.49841253182844,112,2,10,5,10,20,40,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,56,0,0,0,45,0,0,11,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8320145319619812,0.0,0.16798546803801884,1.1285216551218297e-05,0.25391687325263373,0.057682083997873466,0.6199365012731376,,
hbm,HBM,hbm,718,28,36.32009102670822,22,d9e6337849db5f46aab54abe45a86c5d79b99580f7551fe9c0115808498c85f4,0,36.54045859371804,True,True,0.0,36.384656628208305,7.759355054063908,96,2,10,2,10,8,24,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,48,0,0,8,42,0,0,6,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8279369833987228,0.0,0.1720630166012772,9.307417491898536e-06,0.08323340681292044,1.0000000000000002,0.31037420216255635,kv:pool/germany,
bandwidth,Bandwidth,bandwidth,718,28,36.32009102670822,22,d9e6337849db5f46aab54abe45a86c5d79b99580f7551fe9c0115808498c85f4,0,54.28966022793894,True,True,0.0,38.53330599873682,12.881797328125504,112,2,9,2,10,8,40,2,1,1,0,56,0,0,0,2,1,0,0,0,0,0,0,56,0,0,0,46,0,0,10,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8525640047230892,0.0,0.14743599527691076,2.8281599999999997e-05,0.1273969450171718,0.04731525784157364,0.5152718931250202,,
