sweep,level,bandwidth_cap_gbps,prefill_available_tps,scoring_deadline_s,power_window_s,controller_delay_s,migration_budget_s,plans,target_met_rate,metric,outcome,pack_count,pack_share
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,1,0,0.0
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,2,32,0.032
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,3,225,0.225
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,4,408,0.408
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,5,247,0.247
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,6,74,0.074
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,7,14,0.014
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,8,0,0.0
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,0,0,0.0
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,1,0,0.0
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,2,2,0.002
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,3,26,0.026
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,4,161,0.161
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,5,406,0.406
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,6,316,0.316
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,7,89,0.089
prefill,2,8.733313595885829,286.7051979946337,30,5.0,0,25.0,1000,0.0,migrated_count,8,0,0.0
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,0,0,0.0
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,1,0,0.0
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,2,0,0.0
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,3,4,0.004
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,4,30,0.03
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,5,169,0.169
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,6,446,0.446
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,7,305,0.305
prefill,3,8.733313595885829,401.6068151036448,30,5.0,0,25.0,1000,0.046,migrated_count,8,46,0.046
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,0,0,0.0
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,1,0,0.0
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,2,0,0.0
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,3,2,0.002
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,4,8,0.008
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,5,62,0.062
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,6,246,0.246
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,7,411,0.411
prefill,4,8.733313595885829,516.5084322126559,30,5.0,0,25.0,1000,0.271,migrated_count,8,271,0.271
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,0,0,0.0
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,1,0,0.0
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,2,0,0.0
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,3,0,0.0
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,4,2,0.002
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,5,22,0.022
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,6,131,0.131
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,7,321,0.321
prefill,5,8.733313595885829,631.4100493216669,30,5.0,0,25.0,1000,0.524,migrated_count,8,524,0.524
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,0,0,0.0
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,1,0,0.0
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,2,0,0.0
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,3,0,0.0
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,4,0,0.0
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,5,7,0.007
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,6,65,0.065
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,7,261,0.261
prefill,6,8.733313595885829,746.311666430678,30,5.0,0,25.0,1000,0.667,migrated_count,8,667,0.667
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,0,0,0.0
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,1,0,0.0
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,2,0,0.0
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,3,0,0.0
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,4,1,0.001
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,5,5,0.005
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,6,31,0.031
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,7,209,0.209
prefill,7,8.733313595885829,861.213283539689,30,5.0,0,25.0,1000,0.754,migrated_count,8,754,0.754
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,0,0,0.0
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,1,0,0.0
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,2,0,0.0
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,3,0,0.0
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,4,0,0.0
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,5,1,0.001
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,6,18,0.018
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,7,182,0.182
prefill,8,8.733313595885829,976.1149006487001,30,5.0,0,25.0,1000,0.799,migrated_count,8,799,0.799
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,0,0,0.0
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,1,0,0.0
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,2,0,0.0
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,3,0,0.0
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,4,0,0.0
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,5,0,0.0
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,6,10,0.01
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,7,154,0.154
prefill,9,8.733313595885829,1091.0165177577112,30,5.0,0,25.0,1000,0.836,migrated_count,8,836,0.836
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,0,0,0.0
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,1,0,0.0
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,2,0,0.0
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,3,0,0.0
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,4,0,0.0
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,5,0,0.0
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,6,8,0.008
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,7,135,0.135
prefill,10,8.733313595885829,1205.9181348667223,30,5.0,0,25.0,1000,0.857,migrated_count,8,857,0.857
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,0,0,0.0
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,1,0,0.0
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,2,0,0.0
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,3,0,0.0
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,4,0,0.0
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,5,0,0.0
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,6,6,0.006
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,7,114,0.114
prefill,11,8.733313595885829,1320.8197519757334,30,5.0,0,25.0,1000,0.88,migrated_count,8,880,0.88
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,0,0,0.0
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,1,0,0.0
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,2,0,0.0
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,3,0,0.0
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,4,0,0.0
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,5,0,0.0
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,6,4,0.004
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,7,102,0.102
prefill,12,8.733313595885829,1435.7213690847445,30,5.0,0,25.0,1000,0.894,migrated_count,8,894,0.894
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,0,0,0.0
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,1,0,0.0
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,2,0,0.0
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,3,0,0.0
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,4,0,0.0
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,5,0,0.0
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,6,4,0.004
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,7,87,0.087
prefill,13,8.733313595885829,1550.6229861937557,30,5.0,0,25.0,1000,0.909,migrated_count,8,909,0.909
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,0,0,0.0
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,1,0,0.0
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,2,0,0.0
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,3,0,0.0
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,4,0,0.0
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,5,0,0.0
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,6,4,0.004
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,7,75,0.075
prefill,14,8.733313595885829,1665.5246033027665,30,5.0,0,25.0,1000,0.921,migrated_count,8,921,0.921
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,0,0,0.0
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,1,0,0.0
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,2,0,0.0
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,3,0,0.0
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,4,0,0.0
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,5,0,0.0
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,6,2,0.002
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,7,67,0.067
prefill,15,8.733313595885829,1780.4262204117776,30,5.0,0,25.0,1000,0.931,migrated_count,8,931,0.931
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,0,0,0.0
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,1,0,0.0
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,2,0,0.0
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,3,0,0.0
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,4,0,0.0
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,5,0,0.0
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,6,2,0.002
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,7,60,0.06
prefill,16,8.733313595885829,1895.3278375207888,30,5.0,0,25.0,1000,0.938,migrated_count,8,938,0.938
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,0,0,0.0
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,1,0,0.0
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,2,0,0.0
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,3,0,0.0
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,4,0,0.0
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,5,0,0.0
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,6,2,0.002
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,7,52,0.052
prefill,17,8.733313595885829,2010.2294546297999,30,5.0,0,25.0,1000,0.946,migrated_count,8,946,0.946
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,0,0,0.0
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,1,0,0.0
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,2,0,0.0
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,3,0,0.0
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,4,0,0.0
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,5,0,0.0
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,6,2,0.002
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,7,47,0.047
prefill,18,8.733313595885829,2125.1310717388105,30,5.0,0,25.0,1000,0.951,migrated_count,8,951,0.951
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,0,0,0.0
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,1,0,0.0
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,2,0,0.0
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,3,0,0.0
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,4,0,0.0
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,5,0,0.0
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,6,2,0.002
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,7,41,0.041
prefill,19,8.733313595885829,2240.0326888478216,30,5.0,0,25.0,1000,0.957,migrated_count,8,957,0.957
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,0,0,0.0
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,1,0,0.0
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,2,0,0.0
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,3,0,0.0
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,4,0,0.0
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,5,0,0.0
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,6,2,0.002
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,7,37,0.037
prefill,20,8.733313595885829,2354.9343059568328,30,5.0,0,25.0,1000,0.961,migrated_count,8,961,0.961
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,0,0,0.0
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,1,0,0.0
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,2,0,0.0
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,3,0,0.0
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,4,0,0.0
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,5,0,0.0
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,6,1,0.001
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,7,30,0.03
prefill,21,8.733313595885829,2469.835923065844,30,5.0,0,25.0,1000,0.969,migrated_count,8,969,0.969
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,0,0,0.0
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,1,0,0.0
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,2,0,0.0
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,3,0,0.0
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,4,0,0.0
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,5,0,0.0
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,6,1,0.001
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,7,27,0.027
prefill,22,8.733313595885829,2584.737540174855,30,5.0,0,25.0,1000,0.972,migrated_count,8,972,0.972
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,0,0,0.0
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,1,0,0.0
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,2,0,0.0
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,3,0,0.0
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,4,0,0.0
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,5,0,0.0
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,6,1,0.001
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,7,25,0.025
prefill,23,8.733313595885829,2699.639157283866,30,5.0,0,25.0,1000,0.974,migrated_count,8,974,0.974
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,0,0,0.0
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,1,0,0.0
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,2,0,0.0
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,3,0,0.0
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,4,0,0.0
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,5,0,0.0
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,6,1,0.001
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,7,24,0.024
prefill,24,8.733313595885829,2814.540774392877,30,5.0,0,25.0,1000,0.975,migrated_count,8,975,0.975
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,0,0,0.0
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,1,0,0.0
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,2,0,0.0
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,3,0,0.0
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,4,0,0.0
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,5,0,0.0
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,6,1,0.001
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,7,22,0.022
prefill,25,8.733313595885829,2929.4423915018883,30,5.0,0,25.0,1000,0.977,migrated_count,8,977,0.977
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,0,0,0.0
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,1,0,0.0
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,2,0,0.0
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,3,0,0.0
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,4,0,0.0
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,5,0,0.0
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,6,1,0.001
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,7,18,0.018
prefill,26,8.733313595885829,3044.3440086108994,30,5.0,0,25.0,1000,0.981,migrated_count,8,981,0.981
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,0,0,0.0
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,1,0,0.0
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,2,0,0.0
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,3,0,0.0
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,4,0,0.0
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,5,0,0.0
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,6,1,0.001
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,7,16,0.016
prefill,27,8.733313595885829,3159.24562571991,30,5.0,0,25.0,1000,0.983,migrated_count,8,983,0.983
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,0,0,0.0
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,1,0,0.0
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,2,0,0.0
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,3,0,0.0
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,4,0,0.0
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,5,0,0.0
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,6,1,0.001
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,7,14,0.014
prefill,28,8.733313595885829,3274.147242828921,30,5.0,0,25.0,1000,0.985,migrated_count,8,985,0.985
