replicate,case_id,bound_constraint,factor,utilization,action_changed_on_release,shortfall_improved_on_release,planner_shortfall_change_w,planner_shortfall_worsened_on_release,target_met_lost_on_release,fractional_lp_opportunity_change_w,fractional_opportunity_worsened_on_release,resource_near_capacity,opportunity_reduced,active
203,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.9066666666666667,True,True,-2.2805908626401674,False,False,0.4699682662462976,False,True,True,True
204,hbm,HBM,hbm,0.9466666666666667,True,False,0.0,False,False,7.414162249516764,False,True,True,True
204,bandwidth,Bandwidth,bandwidth,1.1952e-05,True,False,0.0,False,False,0.030445168360230923,False,False,True,True
204,dest_compute,Dest. compute,dest_compute,0.9299057951413284,True,False,0.0,False,False,3.785181124995887,False,True,True,True
204,bandwidth-hbm,HBM + bandwidth,bandwidth,1.1112319999999997e-05,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
204,bandwidth-hbm,HBM + bandwidth,hbm,0.9466666666666667,True,False,0.0,False,False,7.383717081156547,False,True,True,True
204,dest_compute-hbm,HBM + compute,dest_compute,0.9045662425973587,True,False,0.0,False,False,1.4210854715202004e-14,False,True,False,True
204,dest_compute-hbm,HBM + compute,hbm,0.9466666666666667,False,False,0.0,False,False,3.628981124520891,False,True,True,True
204,bandwidth-dest_compute,Bandwidth + compute,bandwidth,1.3466879999999997e-05,True,False,0.0,False,False,0.0047199482129087755,False,False,True,True
204,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9299057951413284,True,False,0.0,False,False,3.759455904848565,False,True,True,True
204,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.1112319999999997e-05,True,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
204,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.9045662425973587,False,False,0.0,False,False,-1.4210854715202004e-14,False,True,False,True
204,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.9466666666666667,False,False,0.0,False,False,3.624261176307968,False,True,True,True
205,hbm,HBM,hbm,0.8133333333333334,False,False,0.0,False,False,6.3432708982608546,False,False,True,True
205,bandwidth,Bandwidth,bandwidth,1.9164799999999996e-05,True,False,0.0,False,False,0.00013170203835954908,False,False,True,True
205,dest_compute,Dest. compute,dest_compute,0.9814959196936008,True,False,0.0,False,False,4.93240079653134,False,True,True,True
205,bandwidth-hbm,HBM + bandwidth,bandwidth,1.4002789403878907e-05,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
205,bandwidth-hbm,HBM + bandwidth,hbm,0.8133333333333334,False,False,0.0,False,False,6.343139196222509,False,False,True,True
205,dest_compute-hbm,HBM + compute,dest_compute,0.9814959196936008,True,False,0.0,False,False,0.0,False,True,False,True
205,dest_compute-hbm,HBM + compute,hbm,0.9066666666666667,False,False,0.0,False,False,1.4108701017295147,False,True,True,True
205,bandwidth-dest_compute,Bandwidth + compute,bandwidth,1.4002789403878907e-05,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
205,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.856429926774847,False,False,0.0,False,False,4.9322690944929946,False,False,True,True
205,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.4002789403878907e-05,True,False,0.0,False,False,0.0,False,False,False,False
205,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.856429926774847,False,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
205,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.8133333333333334,False,False,0.0,False,False,1.4108701017295004,False,False,True,True
206,hbm,HBM,hbm,0.9733333333333334,True,True,-0.4157517189433406,False,False,19.565952483701352,False,True,True,True
206,bandwidth,Bandwidth,bandwidth,2.577536e-05,True,False,0.0,False,False,0.03958571041933112,False,False,True,True
206,dest_compute,Dest. compute,dest_compute,0.9998734430249332,True,True,-0.7802731546905193,False,False,19.961464383090657,False,True,True,True
206,bandwidth-hbm,HBM + bandwidth,bandwidth,1.6465918900992843e-05,True,False,0.0,False,False,-2.842170943040401e-14,False,False,False,False
206,bandwidth-hbm,HBM + bandwidth,hbm,0.9866666666666667,True,True,-0.4157517189433406,False,False,19.526366773281993,False,True,True,True
206,dest_compute-hbm,HBM + compute,dest_compute,0.9913337477230071,True,True,-0.5900383950926624,False,False,0.45381690317807966,False,True,True,True
206,dest_compute-hbm,HBM + compute,hbm,1.0,True,True,-0.22551695934548377,False,False,0.05830500378877446,False,True,True,True
206,bandwidth-dest_compute,Bandwidth + compute,bandwidth,2.9567734595316722e-05,True,True,-8.05834884925838,False,False,0.0,False,False,False,False
206,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9937309917793046,True,True,-8.838622003948899,False,False,19.921878672671326,False,True,True,True
206,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.6887231473194524e-05,True,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
206,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.9913337477230071,True,True,-0.5900383950926624,False,False,0.45381690317809387,False,True,True,True
206,bandwidth-dest_compute-hbm,All bottlenecked,hbm,1.0,True,False,7.832831889912896,True,False,0.058305003788760246,False,True,True,True
207,hbm,HBM,hbm,0.88,True,True,-9.122626789641004,False,False,21.287951417866495,False,False,True,True
207,bandwidth,Bandwidth,bandwidth,5.066623999999999e-05,True,False,0.0,False,False,1.511744839070488,False,False,True,True
207,dest_compute,Dest. compute,dest_compute,0.9990195905803272,True,True,-12.638214104838056,False,False,19.815729662594634,False,True,True,True
207,bandwidth-hbm,HBM + bandwidth,bandwidth,1.5397142674303058e-05,True,False,0.0,False,False,0.0,False,False,False,False
207,bandwidth-hbm,HBM + bandwidth,hbm,0.88,True,True,-9.122626789641004,False,False,19.776206578796007,False,False,True,True
207,dest_compute-hbm,HBM + compute,dest_compute,0.9352709243046374,True,False,0.05020988778190372,True,False,0.0,False,True,False,True
207,dest_compute-hbm,HBM + compute,hbm,0.9733333333333334,True,False,3.565797202978956,True,False,1.4722217552718604,False,True,True,True
207,bandwidth-dest_compute,Bandwidth + compute,bandwidth,6.385117370796324e-05,True,True,-0.3271528511502879,False,False,0.0,False,False,False,False
207,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9990195905803272,True,True,-12.965366955988344,False,False,18.303984823524146,False,True,True,True
207,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.5397142674303058e-05,True,True,-4.7352226128658685,False,False,0.0,False,False,False,False
207,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.9806592895000048,False,True,-4.685012725083965,False,False,0.0,False,True,False,True
207,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.9866666666666668,True,True,-0.8422725587366244,False,False,1.4722217552718604,False,True,True,True
208,hbm,HBM,hbm,1.0,True,False,0.0,False,False,11.161566981065803,False,True,True,True
208,bandwidth,Bandwidth,bandwidth,2.3705599999999995e-05,True,False,0.0,False,False,0.03547354715442452,False,False,True,True
208,dest_compute,Dest. compute,dest_compute,0.9619979461148437,True,False,0.0,False,False,5.350293307646794,False,True,True,True
208,bandwidth-hbm,HBM + bandwidth,bandwidth,1.707144558535682e-05,True,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
208,bandwidth-hbm,HBM + bandwidth,hbm,1.0,False,False,0.0,False,False,11.126093433911365,False,True,True,True
208,dest_compute-hbm,HBM + compute,dest_compute,0.6128270071054804,True,False,0.0,False,False,0.367206494130329,False,False,True,True
208,dest_compute-hbm,HBM + compute,hbm,0.92,True,False,0.0,False,False,6.178480167549338,False,True,True,True
208,bandwidth-dest_compute,Bandwidth + compute,bandwidth,1.8045439999999998e-05,True,False,0.0,False,False,0.16514272890496784,False,False,True,True
208,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9619979461148437,True,False,0.0,False,False,5.479962489397337,False,True,True,True
208,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.5642379590293507e-05,True,False,0.0,False,False,0.0,False,False,False,False
208,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.5750397266191255,True,False,0.0,False,False,0.36720649413034323,False,False,True,True
208,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.9333333333333333,False,False,0.0,False,False,6.0133374386443705,False,True,True,True
209,hbm,HBM,hbm,0.9733333333333334,True,True,-12.5993069626482,False,False,24.680508139992327,False,True,True,True
209,bandwidth,Bandwidth,bandwidth,6.541632000000001e-05,True,False,0.0,False,False,1.1264758531766716,False,False,True,True
209,dest_compute,Dest. compute,dest_compute,0.9882067619181696,True,True,-8.065570578351185,False,False,19.74138623992546,False,True,True,True
209,bandwidth-hbm,HBM + bandwidth,bandwidth,1.702027427948699e-05,False,False,0.0,False,False,0.0,False,False,False,False
209,bandwidth-hbm,HBM + bandwidth,hbm,0.9733333333333334,True,True,-12.5993069626482,False,False,23.554032286815655,False,True,True,True
209,dest_compute-hbm,HBM + compute,dest_compute,0.7417738055798466,True,True,-0.08577406042337543,False,False,0.0,False,False,False,False
209,dest_compute-hbm,HBM + compute,hbm,0.8,True,True,-4.61951044472039,False,False,4.939121900066866,False,False,True,True
209,bandwidth-dest_compute,Bandwidth + compute,bandwidth,7.737152e-05,True,True,-0.02619247426079596,False,False,0.0,False,False,False,False
209,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9324539975392023,True,True,-8.09176305261198,False,False,18.61491038674879,False,True,True,True
209,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.402684680523078e-05,True,False,0.0,False,False,0.0,False,False,False,False
209,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.7417738055798466,True,True,-0.08577406042337543,False,False,0.0,False,False,False,False
209,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.8,True,True,-4.593317970459594,False,False,4.939121900066866,False,False,True,True
210,hbm,HBM,hbm,0.9466666666666667,True,True,-6.841472911831659,False,False,20.968362881518928,False,True,True,True
210,bandwidth,Bandwidth,bandwidth,5.0954879999999994e-05,True,False,0.0,False,False,1.1502794721776013,False,False,True,True
210,dest_compute,Dest. compute,dest_compute,0.9977846052187445,True,True,-4.172645393752575,False,False,19.646608353311834,False,True,True,True
210,bandwidth-hbm,HBM + bandwidth,bandwidth,1.4719436633145958e-05,False,False,0.0,False,False,0.0,False,False,False,False
210,bandwidth-hbm,HBM + bandwidth,hbm,0.9466666666666667,False,True,-6.841472911831659,False,False,19.818083409341327,False,True,True,True
210,dest_compute-hbm,HBM + compute,dest_compute,0.8548393059510193,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
210,dest_compute-hbm,HBM + compute,hbm,0.9866666666666668,True,True,-2.668827518079084,False,False,1.3217545282071086,False,True,True,True
210,bandwidth-dest_compute,Bandwidth + compute,bandwidth,5.458968017950293e-05,True,False,0.0,False,False,0.0,False,False,False,False
210,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9977846052187445,True,True,-4.172645393752575,False,False,18.496328881134232,False,True,True,True
210,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.4001103267092763e-05,True,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
210,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.8966853187961701,False,False,0.0,False,False,0.0,False,False,False,False
210,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.9866666666666667,True,True,-2.668827518079084,False,False,1.3217545282070944,False,True,True,True
211,hbm,HBM,hbm,0.9733333333333334,False,False,0.0,False,False,11.968875483992889,False,True,True,True
211,bandwidth,Bandwidth,bandwidth,1.1299199999999997e-05,True,False,0.0,False,False,0.06923170755609931,False,False,True,True
211,dest_compute,Dest. compute,dest_compute,0.8647999063609243,True,False,0.0,False,False,11.371506651281834,False,False,True,True
211,bandwidth-hbm,HBM + bandwidth,bandwidth,1.1299199999999997e-05,True,False,0.0,False,False,0.0,False,False,False,False
211,bandwidth-hbm,HBM + bandwidth,hbm,0.9733333333333334,False,False,0.0,False,False,11.89964377643679,False,True,True,True
211,dest_compute-hbm,HBM + compute,dest_compute,0.8647999063609243,True,False,0.0,False,False,0.07902459187212685,False,False,True,True
211,dest_compute-hbm,HBM + compute,hbm,0.6533333333333334,False,False,0.0,False,False,0.676393424583182,False,False,True,True
211,bandwidth-dest_compute,Bandwidth + compute,bandwidth,7.595519999999999e-06,True,False,0.0,False,False,0.0,False,False,False,False
211,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.8647999063609243,False,False,0.0,False,False,11.302274943725735,False,False,True,True
211,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,7.59552e-06,True,False,0.0,False,False,0.0,False,False,False,False
211,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.8647999063609243,False,False,0.0,False,False,0.07902459187212685,False,False,True,True
211,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.6533333333333333,False,False,0.0,False,False,0.676393424583182,False,False,True,True
212,hbm,HBM,hbm,0.9733333333333334,False,False,0.0,False,False,7.470048119413235,False,True,True,True
212,bandwidth,Bandwidth,bandwidth,1.1119999999999999e-05,False,False,0.0,False,False,0.06946271345653088,False,False,True,True
212,dest_compute,Dest. compute,dest_compute,0.7979305079871808,True,False,0.0,False,False,7.068146723726983,False,False,True,True
212,bandwidth-hbm,HBM + bandwidth,bandwidth,1.1119999999999999e-05,False,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
212,bandwidth-hbm,HBM + bandwidth,hbm,0.9733333333333334,False,False,0.0,False,False,7.40058540595669,False,True,True,True
212,dest_compute-hbm,HBM + compute,dest_compute,0.7979305079871808,True,False,0.0,False,False,0.10905251688031115,False,False,True,True
212,dest_compute-hbm,HBM + compute,hbm,0.7066666666666668,False,False,0.0,False,False,0.5109539125665634,False,False,True,True
212,bandwidth-dest_compute,Bandwidth + compute,bandwidth,8.039039999999998e-06,True,False,0.0,False,False,0.0,False,False,False,False
212,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.7979305079871808,False,False,0.0,False,False,6.998684010270452,False,False,True,True
212,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,8.039039999999998e-06,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
212,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.7979305079871808,False,False,0.0,False,False,0.10905251688033957,False,False,True,True
212,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.7066666666666668,False,False,0.0,False,False,0.5109539125665776,False,False,True,True
213,hbm,HBM,hbm,0.88,False,False,0.0,False,False,12.173669903503907,False,False,True,True
213,bandwidth,Bandwidth,bandwidth,1.0358399999999999e-05,False,False,0.0,False,False,0.12975916147854605,False,False,True,True
213,dest_compute,Dest. compute,dest_compute,0.9748450075393021,True,False,0.0,False,False,9.819237929996675,False,True,True,True
213,bandwidth-hbm,HBM + bandwidth,bandwidth,1.0358399999999999e-05,False,False,0.0,False,False,0.0,False,False,False,False
213,bandwidth-hbm,HBM + bandwidth,hbm,0.88,False,False,0.0,False,False,12.04391074202536,False,False,True,True
213,dest_compute-hbm,HBM + compute,dest_compute,0.9748450075393021,True,False,0.0,False,False,0.0,False,True,False,True
213,dest_compute-hbm,HBM + compute,hbm,0.7066666666666667,False,False,0.0,False,False,2.354431973507232,False,False,True,True
213,bandwidth-dest_compute,Bandwidth + compute,bandwidth,8.32576e-06,True,False,0.0,False,False,0.0,False,False,False,False
213,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9748450075393021,False,False,0.0,False,False,9.689478768518129,False,True,True,True
213,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,8.32576e-06,True,False,0.0,False,False,0.0,False,False,False,False
213,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.9748450075393021,False,False,0.0,False,False,0.0,False,True,False,True
213,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.7066666666666667,False,False,0.0,False,False,2.354431973507232,False,False,True,True
214,hbm,HBM,hbm,1.0,True,False,0.0,False,False,15.107059725911995,False,True,True,True
214,bandwidth,Bandwidth,bandwidth,2.3301759999999998e-05,True,False,0.0,False,False,0.3617699003386008,False,False,True,True
214,dest_compute,Dest. compute,dest_compute,0.9300327323337859,True,False,0.0,False,False,11.642234455542464,False,True,True,True
214,bandwidth-hbm,HBM + bandwidth,bandwidth,1.2641243549096143e-05,False,False,0.0,False,False,0.0,False,False,False,False
214,bandwidth-hbm,HBM + bandwidth,hbm,1.0,True,False,0.0,False,False,14.745289825573394,False,True,True,True
214,dest_compute-hbm,HBM + compute,dest_compute,0.9300327323337859,True,False,0.0,False,False,-1.4210854715202004e-14,False,True,False,True
214,dest_compute-hbm,HBM + compute,hbm,0.9733333333333334,False,False,0.0,False,False,3.4648252703695164,False,True,True,True
214,bandwidth-dest_compute,Bandwidth + compute,bandwidth,1.3220599172621599e-05,True,False,0.0,False,False,0.0,False,False,False,False
214,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9061038217820342,True,False,0.0,False,False,11.280464555203864,False,True,True,True
214,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.3220599172621599e-05,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
214,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.9061038217820342,False,False,0.0,False,False,0.0,False,True,False,True
214,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.96,False,False,0.0,False,False,3.4648252703695306,False,True,True,True
215,hbm,HBM,hbm,0.9333333333333333,True,False,0.0,False,False,14.981082248206604,False,True,True,True
215,bandwidth,Bandwidth,bandwidth,1.747904e-05,True,False,0.0,False,False,0.259048206804394,False,False,True,True
215,dest_compute,Dest. compute,dest_compute,0.9369372114288768,True,False,0.0,False,False,13.715137352596983,False,True,True,True
215,bandwidth-hbm,HBM + bandwidth,bandwidth,1.4626636442193865e-05,False,False,0.0,False,False,0.0,False,False,False,False
215,bandwidth-hbm,HBM + bandwidth,hbm,0.9333333333333333,True,False,0.0,False,False,14.72203404140221,False,True,True,True
215,dest_compute-hbm,HBM + compute,dest_compute,0.9522363293308973,True,False,0.0,False,False,0.1810417395998627,False,True,True,True
215,dest_compute-hbm,HBM + compute,hbm,0.9999999999999999,False,False,0.0,False,False,1.446986635209484,False,True,True,True
215,bandwidth-dest_compute,Bandwidth + compute,bandwidth,1.4079999999999997e-05,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
215,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9369372114288768,False,False,0.0,False,False,13.456089145792603,False,True,True,True
215,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.1648639999999998e-05,True,False,0.0,False,False,0.0,False,False,False,False
215,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.9522363293308973,True,False,0.0,False,False,0.1810417395998627,False,True,True,True
215,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.9999999999999999,False,False,0.0,False,False,1.4469866352094698,False,True,True,True
216,hbm,HBM,hbm,0.92,True,True,-9.378909506694768,False,False,19.093694501096167,False,True,True,True
216,bandwidth,Bandwidth,bandwidth,3.36128e-05,True,False,0.0,False,False,0.7318684894197247,False,False,True,True
216,dest_compute,Dest. compute,dest_compute,0.9938200449458956,True,True,-6.729062891229503,False,False,19.97236751276921,False,True,True,True
216,bandwidth-hbm,HBM + bandwidth,bandwidth,1.554195575458091e-05,False,False,0.0,False,False,0.0,False,False,False,False
216,bandwidth-hbm,HBM + bandwidth,hbm,0.92,True,True,-9.378909506694768,False,False,18.361826011676442,False,True,True,True
216,dest_compute-hbm,HBM + compute,dest_compute,0.9472357643832857,True,False,1.5328903012189699,True,False,0.8786730116730581,False,True,True,True
216,dest_compute-hbm,HBM + compute,hbm,0.8666666666666668,True,True,-1.1169563142462948,False,False,1.4210854715202004e-14,False,False,False,False
216,bandwidth-dest_compute,Bandwidth + compute,bandwidth,6.345735021870665e-05,True,False,0.0,False,False,0.0,False,False,False,False
216,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9938200449458955,True,True,-6.729062891229503,False,False,19.240499023349486,False,True,True,True
216,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.475782085881292e-05,True,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
216,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.9472357643832856,False,False,1.5328903012189699,True,False,0.8786730116730439,False,True,True,True
216,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.8666666666666667,True,True,-1.1169563142462948,False,False,0.0,False,False,False,False
217,hbm,HBM,hbm,0.8933333333333334,False,False,0.0,False,False,11.852432293899156,False,False,True,True
217,bandwidth,Bandwidth,bandwidth,1.9410559999999997e-05,False,False,0.0,False,False,0.3060277397108706,False,False,True,True
217,dest_compute,Dest. compute,dest_compute,0.9583464718290735,True,False,0.0,False,False,9.444086444017373,False,True,True,True
217,bandwidth-hbm,HBM + bandwidth,bandwidth,1.0287886388881414e-05,False,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
217,bandwidth-hbm,HBM + bandwidth,hbm,0.8933333333333334,False,False,0.0,False,False,11.546404554188271,False,False,True,True
217,dest_compute-hbm,HBM + compute,dest_compute,0.9583464718290735,True,False,0.0,False,False,-2.842170943040401e-14,False,True,False,True
217,dest_compute-hbm,HBM + compute,hbm,0.9466666666666668,False,False,0.0,False,False,2.408345849881755,False,True,True,True
217,bandwidth-dest_compute,Bandwidth + compute,bandwidth,1.615701727538727e-05,True,False,0.0,False,False,0.0,False,False,False,False
217,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9583464718290735,False,False,0.0,False,False,9.138058704306502,False,True,True,True
217,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.615701727538727e-05,True,False,0.0,False,False,0.0,False,False,False,False
217,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.9583464718290735,False,False,0.0,False,False,-1.4210854715202004e-14,False,True,False,True
217,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.9466666666666668,False,False,0.0,False,False,2.408345849881755,False,True,True,True
218,hbm,HBM,hbm,0.8800000000000001,False,False,0.0,False,False,12.598402508456857,False,False,True,True
218,bandwidth,Bandwidth,bandwidth,1.476736e-05,False,False,0.0,False,False,0.19965516238730174,False,False,True,True
218,dest_compute,Dest. compute,dest_compute,0.8231681645755593,True,False,0.0,False,False,10.117673086327628,False,False,True,True
218,bandwidth-hbm,HBM + bandwidth,bandwidth,1.013184e-05,False,False,0.0,False,False,0.0,False,False,False,False
218,bandwidth-hbm,HBM + bandwidth,hbm,0.8800000000000001,False,False,0.0,False,False,12.398747346069555,False,False,True,True
218,dest_compute-hbm,HBM + compute,dest_compute,0.8231681645755593,True,False,0.0,False,False,0.007072526116232325,False,False,True,True
218,dest_compute-hbm,HBM + compute,hbm,0.7333333333333334,False,False,0.0,False,False,2.487801948245462,False,False,True,True
218,bandwidth-dest_compute,Bandwidth + compute,bandwidth,9.206949334166962e-06,True,False,0.0,False,False,0.0,False,False,False,False
218,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.8231681645755593,False,False,0.0,False,False,9.918017923940326,False,False,True,True
218,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,9.206949334166962e-06,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
218,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.8231681645755593,False,False,0.0,False,False,0.007072526116246536,False,False,True,True
218,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.7333333333333334,False,False,0.0,False,False,2.487801948245476,False,False,True,True
219,hbm,HBM,hbm,0.9466666666666667,True,False,0.0,False,False,17.601426340601407,False,True,True,True
219,bandwidth,Bandwidth,bandwidth,3.079232e-05,True,False,0.0,False,False,0.05167835024138867,False,False,True,True
219,dest_compute,Dest. compute,dest_compute,0.9912885223422485,True,True,-16.80267779153823,False,False,26.839940059195058,False,True,True,True
219,bandwidth-hbm,HBM + bandwidth,bandwidth,1.4452574873747062e-05,True,False,0.0,False,False,-2.842170943040401e-14,False,False,False,False
219,bandwidth-hbm,HBM + bandwidth,hbm,0.9466666666666667,False,False,0.0,False,False,17.54974799035999,False,True,True,True
219,dest_compute-hbm,HBM + compute,dest_compute,0.8968091471120516,True,True,-18.14135776755211,False,False,9.238513718593651,False,False,True,True
219,dest_compute-hbm,HBM + compute,hbm,0.9600000000000002,True,True,-1.3386799760138786,False,False,0.0,False,True,False,True
219,bandwidth-dest_compute,Bandwidth + compute,bandwidth,5.011974570957143e-05,True,False,0.0,False,False,0.0,False,False,False,False
219,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.9955013532248991,True,True,-16.80267779153823,False,False,26.78826170895367,False,True,True,True
219,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.24794428924381e-05,True,False,0.0,False,False,0.0,False,False,False,False
219,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.8968091471120516,True,True,-18.14135776755211,False,False,9.23851371859368,False,False,True,True
219,bandwidth-dest_compute-hbm,All bottlenecked,hbm,0.9600000000000002,True,True,-1.3386799760138786,False,False,0.0,False,True,False,True
220,hbm,HBM,hbm,0.9733333333333334,False,False,0.0,False,False,14.943253303723807,False,True,True,True
220,bandwidth,Bandwidth,bandwidth,2.26944e-05,False,False,0.0,False,False,0.0,False,False,False,False
220,dest_compute,Dest. compute,dest_compute,0.926817001062175,True,False,0.0,False,False,14.742991788862767,False,True,True,True
220,bandwidth-hbm,HBM + bandwidth,bandwidth,1.699651058837337e-05,False,False,0.0,False,False,-1.4210854715202004e-14,False,False,False,False
220,bandwidth-hbm,HBM + bandwidth,hbm,0.9733333333333334,False,False,0.0,False,False,14.943253303723793,False,True,True,True
220,dest_compute-hbm,HBM + compute,dest_compute,0.982901322957441,True,False,0.0,False,False,0.017824777264550562,False,True,True,True
220,dest_compute-hbm,HBM + compute,hbm,1.0000000000000002,False,False,0.0,False,False,0.21808629212559083,False,True,True,True
220,bandwidth-dest_compute,Bandwidth + compute,bandwidth,2.0990798025309006e-05,True,False,0.0,False,False,0.0,False,False,False,False
220,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.926817001062175,False,False,0.0,False,False,14.742991788862767,False,True,True,True
220,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,1.1565439999999999e-05,True,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
220,bandwidth-dest_compute-hbm,All bottlenecked,dest_compute,0.982901322957441,False,False,0.0,False,False,0.017824777264578984,False,True,True,True
220,bandwidth-dest_compute-hbm,All bottlenecked,hbm,1.0000000000000002,False,False,0.0,False,False,0.21808629212560504,False,True,True,True
221,hbm,HBM,hbm,0.9466666666666667,False,False,0.0,False,False,9.412549644462615,False,True,True,True
221,bandwidth,Bandwidth,bandwidth,1.2935039999999998e-05,False,False,0.0,False,False,0.0496952048956274,False,False,True,True
221,dest_compute,Dest. compute,dest_compute,0.995651298947394,True,False,0.0,False,False,14.875182728390598,False,True,True,True
221,bandwidth-hbm,HBM + bandwidth,bandwidth,1.0902399999999997e-05,False,False,0.0,False,False,1.4210854715202004e-14,False,False,False,False
221,bandwidth-hbm,HBM + bandwidth,hbm,0.9466666666666667,False,False,0.0,False,False,9.362854439567002,False,True,True,True
221,dest_compute-hbm,HBM + compute,dest_compute,0.995651298947394,True,False,0.0,False,False,5.462633083927983,False,True,True,True
221,dest_compute-hbm,HBM + compute,hbm,0.6000000000000001,False,False,0.0,False,False,0.0,False,False,False,False
221,bandwidth-dest_compute,Bandwidth + compute,bandwidth,8.50850335617713e-06,True,False,0.0,False,False,0.0,False,False,False,False
221,bandwidth-dest_compute,Bandwidth + compute,dest_compute,0.995651298947394,False,False,0.0,False,False,14.82548752349497,False,True,True,True
221,bandwidth-dest_compute-hbm,All bottlenecked,bandwidth,8.50850335617713e-06,True,False,0.0,False,False,0.0,False,False,False,False
