replicate,session_id,context_tokens,bandwidth_cap_gbps,prefill_available_tps,action,target_met,feasible,target_w,power_shortfall_w,predicted_migration_makespan_s,power_bootstrap_index,timing_fit_sha256
291,pack-1292-1,2200,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-2,1638,6.6122646216388645,2890.186031560377,replay,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-3,1578,6.6122646216388645,2890.186031560377,replay,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-4,2200,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-5,10782,6.6122646216388645,2890.186031560377,replay,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-6,22299,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-7,21074,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-8,7304,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-9,3183,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-10,4510,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-11,2736,6.6122646216388645,2890.186031560377,kv_transfer,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-12,1638,6.6122646216388645,2890.186031560377,replay,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-13,3585,6.6122646216388645,2890.186031560377,replay,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-14,7725,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-15,25152,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-16,19539,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-17,5636,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-18,10524,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-19,10957,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-20,21426,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-21,3361,6.6122646216388645,2890.186031560377,kv_transfer,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-22,7191,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-23,2611,6.6122646216388645,2890.186031560377,kv_transfer,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-24,25834,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-25,26689,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-26,14009,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
291,pack-1292-27,10129,6.6122646216388645,2890.186031560377,not_moved,True,True,37.06455345258988,0.0,10.897572022083756,114,16e6450e3f411c3328ed83bbbd237554ce699b28a6becefd7ffe798d292ae386
292,pack-1293-0,16250,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-1,25946,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-2,3183,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-3,1667,4.073198696262937,4326.365034400675,replay,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-4,8599,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-5,16992,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-6,15678,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-7,1792,4.073198696262937,4326.365034400675,replay,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-8,4929,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-9,1638,4.073198696262937,4326.365034400675,replay,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-10,30324,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-11,1667,4.073198696262937,4326.365034400675,replay,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-12,21840,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-13,27270,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-14,25384,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-15,3491,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-16,30608,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-17,9870,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-18,16614,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-19,6778,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-20,1586,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-21,20423,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-22,16860,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-23,27526,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-24,18615,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-25,18787,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-26,15912,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
292,pack-1293-27,21161,4.073198696262937,4326.365034400675,not_moved,True,True,30.054763249944784,0.0,4.599402803610273,110,5c4d25da0f0ddf3430adfd4d80ee23045916234574410ff2f59dd73c1a186e06
293,pack-1294-0,2119,6.952871026262464,1314.8899743138982,kv_transfer,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-1,2462,6.952871026262464,1314.8899743138982,kv_transfer,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-2,12332,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-3,22413,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-4,22381,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-5,27628,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-6,1839,6.952871026262464,1314.8899743138982,kv_transfer,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-7,1707,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-8,10043,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-9,2210,6.952871026262464,1314.8899743138982,kv_transfer,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-10,4798,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-11,3183,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-12,13670,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-13,18980,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-14,27663,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-15,31405,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-16,24844,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-17,2737,6.952871026262464,1314.8899743138982,kv_transfer,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-18,23099,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-19,10782,6.952871026262464,1314.8899743138982,replay,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-20,20362,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-21,1662,6.952871026262464,1314.8899743138982,kv_transfer,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-22,8243,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-23,22671,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-24,13526,6.952871026262464,1314.8899743138982,replay,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-25,3119,6.952871026262464,1314.8899743138982,kv_transfer,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-26,30655,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
293,pack-1294-27,13707,6.952871026262464,1314.8899743138982,not_moved,True,True,37.75759570148188,0.0,13.818797602567944,140,e304e089e4bc5d3f3c753aeead90b15d2f9439c920f213f1a10c76914a8b39ff
294,pack-1295-0,4420,3.059120537042673,4203.6146922775715,replay,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-1,28388,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-2,31246,3.059120537042673,4203.6146922775715,kv_transfer,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-3,14433,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-4,11789,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-5,1839,3.059120537042673,4203.6146922775715,replay,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-6,5383,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-7,26252,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-8,3913,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-9,27935,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-10,13465,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-11,29074,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-12,2737,3.059120537042673,4203.6146922775715,replay,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-13,13630,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-14,7250,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-15,2866,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-16,3719,3.059120537042673,4203.6146922775715,replay,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-17,27930,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-18,5980,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-19,1728,3.059120537042673,4203.6146922775715,replay,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-20,28335,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-21,7287,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-22,24792,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-23,29505,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-24,2503,3.059120537042673,4203.6146922775715,replay,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-25,12129,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-26,28235,3.059120537042673,4203.6146922775715,not_moved,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
294,pack-1295-27,2814,3.059120537042673,4203.6146922775715,replay,True,True,34.196380699846586,0.0,12.850869412531852,85,da476b645ef224ea96a3092bd088ebf256c5c5ef00874cbd0fb0802808d8de68
295,pack-1296-0,29945,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-1,1963,3.1984595207523276,2824.7191824280562,kv_transfer,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-2,25122,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-3,14717,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-4,17444,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-5,3436,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-6,26038,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-7,27754,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-8,3670,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-9,24741,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-10,3244,3.1984595207523276,2824.7191824280562,kv_transfer,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-11,19326,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-12,2818,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-13,15038,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-14,3600,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-15,25461,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-16,15277,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-17,19279,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-18,1638,3.1984595207523276,2824.7191824280562,replay,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-19,4310,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-20,18113,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-21,16637,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-22,1662,3.1984595207523276,2824.7191824280562,replay,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
295,pack-1296-23,4225,3.1984595207523276,2824.7191824280562,not_moved,True,True,36.78528787086147,0.0,7.686381905209673,183,6115546f6c542892938e5233149f7463d6fd117a2339902ce3046211a9c2b731
