replicate,case_id,bound_constraint,policy,power_bootstrap_index,timing_fit_sha256,target_w,requested_fraction,deadline_s,horizon_s,attainment_time_s,target_met_by_30s
491,dest_compute,Dest. compute,replay_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-hbm,HBM + bandwidth,queue_haul,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,14.847121712705258,True
491,bandwidth-hbm,HBM + bandwidth,greedy,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,17.97267723517559,True
491,bandwidth-hbm,HBM + bandwidth,isolated_fastest,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,40.5680218221094,False
491,bandwidth-hbm,HBM + bandwidth,kv_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,27.011147405249996,True
491,bandwidth-hbm,HBM + bandwidth,replay_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,17.97267723517559,True
491,dest_compute-hbm,HBM + compute,queue_haul,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,dest_compute-hbm,HBM + compute,greedy,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,dest_compute-hbm,HBM + compute,isolated_fastest,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,dest_compute-hbm,HBM + compute,kv_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,dest_compute-hbm,HBM + compute,replay_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute,Bandwidth + compute,queue_haul,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute,Bandwidth + compute,greedy,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute,Bandwidth + compute,isolated_fastest,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute,Bandwidth + compute,kv_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute,Bandwidth + compute,replay_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute-hbm,All bound,queue_haul,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute-hbm,All bound,greedy,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute-hbm,All bound,isolated_fastest,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute-hbm,All bound,kv_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,bandwidth-dest_compute-hbm,All bound,replay_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,,False
491,none,None bound,queue_haul,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,19.903597971754383,True
491,none,None bound,greedy,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,24.676551009837848,True
491,none,None bound,isolated_fastest,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,19.903597971754383,True
491,none,None bound,kv_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,20.19753932225,True
491,none,None bound,replay_only,50,084a16ebac2ee8a5d50fcaf3aef0c81b6d3ebda23d31feb07257405bc0732ea5,37.848817660309194,0.6666666666666666,30,90,24.676551009837848,True
492,hbm,HBM,queue_haul,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,14.863316809573613,True
492,hbm,HBM,greedy,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,18.553622641618798,True
492,hbm,HBM,isolated_fastest,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,14.863316809573613,True
492,hbm,HBM,kv_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,26.21828769238889,True
492,hbm,HBM,replay_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,18.553622641618798,True
492,bandwidth,Bandwidth,queue_haul,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,14.863316809573613,True
492,bandwidth,Bandwidth,greedy,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,18.553622641618798,True
492,bandwidth,Bandwidth,isolated_fastest,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,14.863316809573613,True
492,bandwidth,Bandwidth,kv_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,26.21828769238889,True
492,bandwidth,Bandwidth,replay_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,18.553622641618798,True
492,dest_compute,Dest. compute,queue_haul,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,13.918243722291669,True
492,dest_compute,Dest. compute,greedy,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,17.165772788334372,True
492,dest_compute,Dest. compute,isolated_fastest,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,71.33919122612437,False
492,dest_compute,Dest. compute,kv_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,20.66862656616667,True
492,dest_compute,Dest. compute,replay_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,17.165772788334372,True
492,bandwidth-hbm,HBM + bandwidth,queue_haul,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,14.863316809573613,True
492,bandwidth-hbm,HBM + bandwidth,greedy,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,18.553622641618798,True
492,bandwidth-hbm,HBM + bandwidth,isolated_fastest,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,14.863316809573613,True
492,bandwidth-hbm,HBM + bandwidth,kv_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,26.21828769238889,True
492,bandwidth-hbm,HBM + bandwidth,replay_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,18.553622641618798,True
492,dest_compute-hbm,HBM + compute,queue_haul,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,13.918243722291669,True
492,dest_compute-hbm,HBM + compute,greedy,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,17.165772788334372,True
492,dest_compute-hbm,HBM + compute,isolated_fastest,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,43.11101291295678,False
492,dest_compute-hbm,HBM + compute,kv_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,20.66862656616667,True
492,dest_compute-hbm,HBM + compute,replay_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,17.165772788334372,True
492,bandwidth-dest_compute,Bandwidth + compute,queue_haul,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,15.63683850121264,True
492,bandwidth-dest_compute,Bandwidth + compute,greedy,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,17.165772788334372,True
492,bandwidth-dest_compute,Bandwidth + compute,isolated_fastest,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,71.33919122612437,False
492,bandwidth-dest_compute,Bandwidth + compute,kv_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,20.66862656616667,True
492,bandwidth-dest_compute,Bandwidth + compute,replay_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,17.165772788334372,True
492,bandwidth-dest_compute-hbm,All bound,queue_haul,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,15.63683850121264,True
492,bandwidth-dest_compute-hbm,All bound,greedy,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,17.165772788334372,True
492,bandwidth-dest_compute-hbm,All bound,isolated_fastest,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,43.11101291295678,False
492,bandwidth-dest_compute-hbm,All bound,kv_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,20.66862656616667,True
492,bandwidth-dest_compute-hbm,All bound,replay_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,17.165772788334372,True
492,none,None bound,queue_haul,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,14.863316809573613,True
492,none,None bound,greedy,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,18.553622641618798,True
492,none,None bound,isolated_fastest,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,14.863316809573613,True
492,none,None bound,kv_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,26.21828769238889,True
492,none,None bound,replay_only,81,055fe8d9b6c21d6612671d463b6f1c74b0cfea1e24ed4b086d455ee26e719b0b,30.94552740786714,0.6666666666666666,30,90,18.553622641618798,True
493,hbm,HBM,queue_haul,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,hbm,HBM,greedy,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,hbm,HBM,isolated_fastest,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,hbm,HBM,kv_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,hbm,HBM,replay_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth,Bandwidth,queue_haul,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,21.88810679678625,True
493,bandwidth,Bandwidth,greedy,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,27.345307167801764,True
493,bandwidth,Bandwidth,isolated_fastest,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,21.88810679678625,True
493,bandwidth,Bandwidth,kv_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,29.359343171749998,True
493,bandwidth,Bandwidth,replay_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,27.345307167801764,True
493,dest_compute,Dest. compute,queue_haul,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute,Dest. compute,greedy,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute,Dest. compute,isolated_fastest,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute,Dest. compute,kv_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute,Dest. compute,replay_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-hbm,HBM + bandwidth,queue_haul,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-hbm,HBM + bandwidth,greedy,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-hbm,HBM + bandwidth,isolated_fastest,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-hbm,HBM + bandwidth,kv_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-hbm,HBM + bandwidth,replay_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute-hbm,HBM + compute,queue_haul,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute-hbm,HBM + compute,greedy,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute-hbm,HBM + compute,isolated_fastest,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute-hbm,HBM + compute,kv_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,dest_compute-hbm,HBM + compute,replay_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute,Bandwidth + compute,queue_haul,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute,Bandwidth + compute,greedy,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute,Bandwidth + compute,isolated_fastest,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute,Bandwidth + compute,kv_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute,Bandwidth + compute,replay_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute-hbm,All bound,queue_haul,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute-hbm,All bound,greedy,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute-hbm,All bound,isolated_fastest,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute-hbm,All bound,kv_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,bandwidth-dest_compute-hbm,All bound,replay_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,,False
493,none,None bound,queue_haul,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,20.217625569786748,True
493,none,None bound,greedy,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,27.345307167801764,True
493,none,None bound,isolated_fastest,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,20.217625569786748,True
493,none,None bound,kv_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,17.998887263249998,True
493,none,None bound,replay_only,77,e69095e06ed5f976eaa57215db603b8442f2e1a458c4340f1eb2797132b125ef,38.45788836336187,0.6666666666666666,30,90,27.345307167801764,True
494,hbm,HBM,queue_haul,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,hbm,HBM,greedy,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,hbm,HBM,isolated_fastest,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,hbm,HBM,kv_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,hbm,HBM,replay_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth,Bandwidth,queue_haul,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth,Bandwidth,greedy,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth,Bandwidth,isolated_fastest,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth,Bandwidth,kv_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth,Bandwidth,replay_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute,Dest. compute,queue_haul,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute,Dest. compute,greedy,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute,Dest. compute,isolated_fastest,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute,Dest. compute,kv_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute,Dest. compute,replay_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-hbm,HBM + bandwidth,queue_haul,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-hbm,HBM + bandwidth,greedy,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-hbm,HBM + bandwidth,isolated_fastest,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-hbm,HBM + bandwidth,kv_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-hbm,HBM + bandwidth,replay_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute-hbm,HBM + compute,queue_haul,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute-hbm,HBM + compute,greedy,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute-hbm,HBM + compute,isolated_fastest,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute-hbm,HBM + compute,kv_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,dest_compute-hbm,HBM + compute,replay_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute,Bandwidth + compute,queue_haul,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute,Bandwidth + compute,greedy,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute,Bandwidth + compute,isolated_fastest,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute,Bandwidth + compute,kv_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute,Bandwidth + compute,replay_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute-hbm,All bound,queue_haul,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute-hbm,All bound,greedy,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute-hbm,All bound,isolated_fastest,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute-hbm,All bound,kv_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,bandwidth-dest_compute-hbm,All bound,replay_only,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,none,None bound,queue_haul,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,none,None bound,greedy,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
494,none,None bound,isolated_fastest,36,7becddb736fdea84b746cbe3fefbc458b9f3b8e5c6e469323a15d46bead9bb79,36.124617129137135,0.6666666666666666,30,90,,False
