api_request_bytes,attempt,background,bandwidth,condition_index,deadline_met,deadline_s,destination,error,kv_response_bytes,median_tcp_rtt_ms,migration_s,movement_tokens,pack,policy,realized_shed_w,repeat,request_failures,requested_shed_w,retransmissions,scenario_id,session_count,status,target_met,workload
729130,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,14,True,30,"east,germany",,8053074560,,25.977538854,262144,16x16k,queue_haul,59.771948023687244,0,1,49.48530596349974,0,eebcb33a963b4c11,16,complete,True,agentic_tool_loop
401000,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,9,True,30,germany,,6442459648,,19.647818781,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,3d6cfb0fbd784cb3,8,complete,True,agentic_tool_loop
202931,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,4,True,30,germany,,0,,15.06631609,65536,4x16k,replay_only,61.85663245437466,0,0,49.485305963499734,0,dcb8e78ae14c1467,4,complete,True,agentic_tool_loop
540458,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,26,True,30,"east,germany",,10833901869,,28.74696355,251904,8x31k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,87907cb09dd29d03,8,complete,False,agentic_tool_loop
275610,1,"{""east"": [0.85, 0], ""germany"": [0.5, 0]}",natural,34,True,30,germany,,4831844736,,16.614677473,131072,8x16k,queue_haul_power_blind,16.418378273068328,0,1,49.48530596349974,0,7e6896d9f4a63e69,8,complete,False,agentic_tool_loop
533824,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,10,True,30,"east,germany",,3221229824,,17.759077664,262144,16x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,83e6b2871b53acfc,16,complete,True,agentic_tool_loop
298545,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,20,True,30,"east,germany",,0,,11.007052458,196608,8x24k,replay_only,58.13789394062081,0,0,49.48530596349974,0,5ce2c2736e29983e,8,complete,True,agentic_tool_loop
214290,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,19,True,30,germany,,3221229824,,13.02058493,65536,8x8k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,83f552cea9fbef55,8,complete,True,agentic_tool_loop
334561,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,6,True,30,germany,,6442459648,,18.61432857,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,2959c1bfca1f9af1,8,complete,True,agentic_tool_loop
678870,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,12,True,30,"east,germany",,3221229824,,25.197715828,262144,16x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,009a499c2eee2f92,16,complete,True,agentic_tool_loop
133336,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,0,True,30,germany,,3221229824,,9.176501408,65536,4x16k,queue_haul_power_blind,61.85663245437466,0,0,49.485305963499734,0,08895ea3d1661530,4,complete,True,agentic_tool_loop
431346,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,21,True,30,germany,,8455728288,,22.6415348,196608,8x24k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,82a805639a89e3c6,8,complete,False,agentic_tool_loop
675273,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,27,True,30,"east,germany",,9286201602,,27.588090495,251904,8x31k,greedy,61.856632454374676,0,0,49.48530596349974,0,7dfeb89a7b5304de,8,complete,True,agentic_tool_loop
533624,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,10,True,30,"east,germany",,7247767104,,17.671186343,262144,16x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,6e3b5a2ea0350efc,16,complete,True,agentic_tool_loop
560100,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,12,True,30,germany,,7247767104,,20.708322435,262144,16x16k,queue_haul_power_blind,56.51588693953447,0,0,49.48530596349974,0,90b910bcec9a147e,16,complete,True,agentic_tool_loop
350311,1,"{""east"": [0.9, 0], ""germany"": [0.5, 0]}",natural,35,True,30,"east,germany",,0,,20.67127823,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,0b8dee76ccc0b8e0,8,complete,True,agentic_tool_loop
306788,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,26,True,30,"east,germany",,0,,15.836270079,251904,8x31k,replay_only,49.27041445080104,0,0,49.48530596349974,0,885985ca796fc627,8,complete,False,agentic_tool_loop
254326,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,25,True,30,"east,germany",,0,,10.946383796,251904,8x31k,replay_only,49.27041445080104,0,0,49.48530596349974,0,ce40db3217028689,8,complete,False,agentic_tool_loop
522384,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,14,True,30,"east,germany",,0,,23.811362998,262144,16x16k,replay_only,58.1378939406208,0,0,49.48530596349974,0,0a75f6ceb7a4960f,16,complete,True,agentic_tool_loop
135917,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,15,True,30,germany,,0,,6.976149306,65536,8x8k,replay_only,61.856632454374676,0,0,49.48530596349974,0,b3276759fb6f1ef4,8,complete,True,agentic_tool_loop
394832,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,9,True,30,germany,,6442459648,,19.198721448,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,e1a3353ce27dbe87,8,complete,True,agentic_tool_loop
444792,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,25,True,30,"east,germany",,10833901869,,27.357307544,251904,8x31k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,e305fab073cf90ba,8,complete,False,agentic_tool_loop
334561,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,30,True,30,germany,,6442459648,,18.557280919,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,63454bdc717e14c5,8,complete,True,agentic_tool_loop
508333,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,25,False,30,"east,germany",,12381602136,,30.80306849,251904,8x31k,kv_only,61.856632454374676,0,0,49.48530596349974,0,b4f8886f89fe23e8,8,complete,True,agentic_tool_loop
200403,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,17,True,30,germany,,3221229824,,12.108395769,65536,8x8k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,45f4ab5ea8c55fb1,8,complete,True,agentic_tool_loop
408061,1,"{""east"": [0.95, 0], ""germany"": [0.5, 0]}",natural,36,True,30,germany,,7247767104,,20.80811052,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,b472b4d45a7f5f25,8,complete,True,agentic_tool_loop
135597,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,15,True,30,germany,,3221229824,,9.055145725,65536,8x8k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,f87ffa721579373e,8,complete,True,agentic_tool_loop
388886,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,9,True,30,"east,germany",,0,,21.064267635,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,aabfd597943272b6,8,complete,True,agentic_tool_loop
266669,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,5,True,30,germany,,6442459648,,16.459174637,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,4ce7626a1f20a5c3,8,complete,True,agentic_tool_loop
484189,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,21,True,30,"east,germany",,8455728288,,23.056732363,196608,8x24k,greedy,61.856632454374676,0,0,49.48530596349974,0,a5de519d8a800511,8,complete,True,agentic_tool_loop
322838,1,"{""east"": [0.5, 0], ""germany"": [0.85, 0]}",natural,31,True,30,germany,,5637152192,,18.57554634,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,9a1d4a6b808034b2,8,complete,False,agentic_tool_loop
583311,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,14,True,30,germany,,7247767104,,22.96931938,262144,16x16k,queue_haul_power_blind,56.51588693953447,0,0,49.48530596349974,0,e794a3c77e0dc49e,16,complete,True,agentic_tool_loop
406555,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,23,True,30,"east,germany",,0,,21.841176386,196608,8x24k,replay_only,58.13789394062081,0,0,49.48530596349974,0,2d3b59c128bc00f1,8,complete,True,agentic_tool_loop
334561,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,30,True,30,germany,,6442459648,,18.634934468,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,4595e9cf4ce25701,8,complete,True,agentic_tool_loop
689178,2,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,29,True,30,"east,germany",,9286201602,,26.654075747,251904,8x31k,greedy,61.856632454374676,0,0,49.48530596349974,0,5d9977001c9f9c61,8,complete,True,agentic_tool_loop
200403,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,17,True,30,germany,,3221229824,,12.282711763,65536,8x8k,kv_only,61.856632454374676,0,0,49.48530596349974,0,c1f1561e8df83f93,8,complete,True,agentic_tool_loop
504480,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,11,True,30,germany,,7247767104,,19.793612548,262144,16x16k,queue_haul_power_blind,56.51588693953447,0,0,49.48530596349974,0,b42371d0683ef0f0,16,complete,True,agentic_tool_loop
678363,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,28,True,30,"east,germany",,9286201602,,26.885972968,251904,8x31k,greedy,61.856632454374676,0,0,49.48530596349974,0,9cf7f1f95b4747ae,8,complete,True,agentic_tool_loop
270980,1,"{""east"": [0.9, 0], ""germany"": [0.5, 0]}",natural,35,True,30,germany,,4831844736,,14.947773087,131072,8x16k,queue_haul_power_blind,13.002430439599237,0,1,49.48530596349974,0,37793b881fd3348a,8,complete,False,agentic_tool_loop
392668,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,22,True,30,"east,germany",,0,,20.26740226,196608,8x24k,replay_only,58.13789394062081,0,0,49.48530596349974,0,f8f6417afc3d55a0,8,complete,True,agentic_tool_loop
607888,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,11,True,30,"east,germany",,3221229824,,20.484205641,262144,16x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,3f3286be3a8fdc77,16,complete,True,agentic_tool_loop
672143,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,27,True,30,"east,germany",,10833901869,,29.2833014,251904,8x31k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,55d7a4236ff22823,8,complete,True,agentic_tool_loop
351558,1,"{""east"": [0.5, 0], ""germany"": [0.9, 0]}",natural,32,True,30,germany,,6442459648,,17.459873316,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,b98997ae1a1a6276,8,complete,True,agentic_tool_loop
481063,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,21,True,30,"east,germany",,9663689472,,23.182645901,196608,8x24k,kv_only,61.856632454374676,0,0,49.48530596349974,0,d7e2eb070aeb8a96,8,complete,True,agentic_tool_loop
607688,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,11,True,30,"east,germany",,7247767104,,20.267025056,262144,16x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,abafaefa9acbb6ec,16,complete,True,agentic_tool_loop
354640,1,"{""east"": [0.9, 0], ""germany"": [0.5, 0]}",natural,35,True,30,germany,,6442459648,,18.303849677,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,8af4f350db1b6419,8,complete,True,agentic_tool_loop
133496,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,0,True,30,germany,,0,,8.287720668,65536,4x16k,replay_only,61.85663245437466,0,0,49.485305963499734,0,aa91734d8ebd5d0e,4,complete,True,agentic_tool_loop
693733,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,27,False,30,"east,germany",,12381602136,,33.239655582,251904,8x31k,kv_only,61.856632454374676,0,0,49.48530596349974,0,b5b32685a994b798,8,complete,True,agentic_tool_loop
170368,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,1,True,30,germany,,3221229824,,12.062333186,65536,4x16k,greedy,61.85663245437466,0,0,49.485305963499734,0,5e6d48db136a0152,4,complete,True,agentic_tool_loop
170368,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,1,True,30,germany,,3221229824,,11.905274739,65536,4x16k,queue_haul,61.85663245437466,0,0,49.485305963499734,0,145723fbdf366a42,4,complete,True,agentic_tool_loop
354630,1,"{""east"": [0.85, 0], ""germany"": [0.5, 0]}",natural,34,True,30,germany,,6442459648,,18.241484646,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,88663828725de5d9,8,complete,True,agentic_tool_loop
163691,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,16,True,30,germany,,0,,10.465170901,65536,8x8k,greedy,61.856632454374676,0,0,49.48530596349974,0,6aa00b1b6fb0f022,8,complete,True,agentic_tool_loop
266669,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,5,True,30,germany,,6442459648,,15.145320487,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,2c617f64adc681e7,8,complete,True,agentic_tool_loop
328389,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,30,True,30,germany,,6442459648,,17.428610787,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,c20ca273ee0c21dc,8,complete,True,agentic_tool_loop
583944,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,11,False,30,"east,germany",,11274304384,,30.144625906,262144,16x16k,kv_only,60.48064724755149,0,0,49.48530596349974,0,009d5e03f0d618cf,16,complete,True,agentic_tool_loop
764204,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,13,False,30,"east,germany",,12079611840,,37.557938013,262144,16x16k,kv_only,60.48064724755149,0,0,49.48530596349974,0,22ee97a4280e618e,16,complete,True,agentic_tool_loop
487030,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,22,True,30,germany,,8455728288,,22.445599905,196608,8x24k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,c4d8d9cca7899440,8,complete,False,agentic_tool_loop
133336,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,0,True,30,germany,,3221229824,,8.720837114,65536,4x16k,queue_haul,61.85663245437466,0,0,49.485305963499734,0,68edffd356775628,4,complete,True,agentic_tool_loop
351548,1,"{""east"": [0.5, 0], ""germany"": [0.85, 0]}",natural,31,True,30,germany,,6442459648,,17.734152699,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,a8ed6ab7f65edd27,8,complete,True,agentic_tool_loop
542963,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,22,True,30,"east,germany",,9663689472,,23.134826206,196608,8x24k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,7b8ea6ec0d0fd5e3,8,complete,True,agentic_tool_loop
181911,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,19,True,30,germany,,2818576096,,11.167370029,65536,8x8k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,5f649e58c3363642,8,complete,False,agentic_tool_loop
173614,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,1,True,30,east,,0,,13.471200628,65536,4x16k,replay_only,61.85663245437466,0,0,49.485305963499734,0,abd48964645fbd19,4,complete,True,agentic_tool_loop
507155,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,24,True,30,germany,,8455728288,,22.943142908,196608,8x24k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,0e7545dd270aa97a,8,complete,False,agentic_tool_loop
205857,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,4,True,30,germany,,3221229824,,12.659147214,65536,4x16k,queue_haul_power_blind,61.85663245437466,0,0,49.485305963499734,0,85ce6cb5762f3053,4,complete,True,agentic_tool_loop
466676,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,10,True,30,"east,germany",,11274304384,,28.978320334,262144,16x16k,kv_only,60.48064724755149,0,0,49.48530596349974,0,d8e8d28b104030f6,16,complete,True,agentic_tool_loop
193008,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,19,True,30,germany,,0,,12.145146661,65536,8x8k,replay_only,61.856632454374676,0,0,49.48530596349974,0,3936c1888e04c2db,8,complete,True,agentic_tool_loop
343901,1,"{""east"": [0.5, 0], ""germany"": [0.95, 0]}",natural,33,True,30,"east,germany",,4831844736,,15.51496495,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,ae101d9ba946349c,8,complete,True,agentic_tool_loop
553786,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,24,True,30,"east,germany",,9663689472,,23.13625439,196608,8x24k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,782e40ac9a98b191,8,complete,True,agentic_tool_loop
550696,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,23,True,30,"east,germany",,9663689472,,23.073653265,196608,8x24k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,9af7cb21f663dcac,8,complete,True,agentic_tool_loop
508413,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,25,True,30,"east,germany",,9286201602,,24.139218577,251904,8x31k,greedy,61.856632454374676,0,0,49.48530596349974,0,7f8f1b3e40b9f2ec,8,complete,True,agentic_tool_loop
328389,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,6,True,30,germany,,6442459648,,17.6140774,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,efc7380028019feb,8,complete,True,agentic_tool_loop
680323,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,13,True,30,"east,germany",,7247767104,,25.237326581,262144,16x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,44b130edc1301d75,16,complete,True,agentic_tool_loop
243820,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,3,True,30,germany,,4026537280,,13.432602895,65536,4x16k,greedy,61.85663245437466,0,0,49.485305963499734,0,466b8179bb003070,4,complete,True,agentic_tool_loop
695318,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,29,True,30,"east,germany",,10833901869,,29.770876675,251904,8x31k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,2d82e46134bf4b31,8,complete,True,agentic_tool_loop
291970,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,6,True,30,germany,,5637152192,,16.776747266,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,af6a2c95cac54514,8,complete,False,agentic_tool_loop
