policy,requested_fraction,lower_quartile,median,upper_quartile,cases
replay_only,0.2,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
replay_only,0.23333333333333334,0.295906986819367,0.295906986819367,0.295906986819367,5
replay_only,0.26666666666666666,0.295906986819367,0.295906986819367,0.295906986819367,5
replay_only,0.3,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.3333333333333333,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.36666666666666664,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.4,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.43333333333333335,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.4666666666666667,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.5,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.5333333333333333,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.5666666666666667,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.6,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.6333333333333333,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.6666666666666666,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.7,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.7333333333333333,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.7666666666666666,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.8,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.8333333333333334,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.8666666666666667,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.9000000000000001,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.9333333333333333,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,0.9666666666666668,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
replay_only,1.0,0.3170280432022649,0.3170280432022649,0.3170280432022649,5
kv_only,0.0,0.0,0.0,0.0,5
kv_only,0.03333333333333333,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
kv_only,0.06666666666666667,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
kv_only,0.1,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
kv_only,0.13333333333333333,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
kv_only,0.16666666666666666,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
kv_only,0.2,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
kv_only,0.23333333333333334,0.295906986819367,0.295906986819367,0.295906986819367,5
kv_only,0.26666666666666666,0.295906986819367,0.295906986819367,0.295906986819367,5
kv_only,0.3,0.3170280432022649,0.3170280432022649,0.40305641120068697,5
kv_only,0.3333333333333333,0.3342333323042355,0.3514386214062058,0.40305641120068697,5
kv_only,0.36666666666666664,0.37944036059318215,0.37944036059318215,0.40305641120068697,5
kv_only,0.4,0.37944036059318215,0.3898593685727324,0.40305641120068697,5
kv_only,0.43333333333333335,0.37944036059318215,0.3898593685727324,0.44138275668555554,5
kv_only,0.4666666666666667,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.5,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.5333333333333333,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.5666666666666667,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.6,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.6333333333333333,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.6666666666666666,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.7,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.7333333333333333,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.7666666666666666,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.8,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.8333333333333334,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.8666666666666667,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.9000000000000001,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.9333333333333333,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,0.9666666666666668,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
kv_only,1.0,0.37944036059318215,0.3898593685727324,0.45858804578752616,5
power_blind,0.0,0.0,0.0,0.0,5
power_blind,0.03333333333333333,0.003994886079869473,0.003994886079869473,0.10714942438132039,5
power_blind,0.06666666666666667,0.007989772159738553,0.007989772159738553,0.10714942438132039,5
power_blind,0.1,0.11513919654105854,0.11513919654105854,0.11513919654105854,5
power_blind,0.13333333333333333,0.11513919654105854,0.11513919654105854,0.22228862092237855,5
power_blind,0.16666666666666666,0.228218140849363,0.3038967589791055,0.3038967589791055,5
power_blind,0.2,0.228218140849363,0.3038967589791055,0.3250178153620031,5
power_blind,0.23333333333333334,0.25227896918462434,0.3422231044639737,0.3422231044639737,5
power_blind,0.26666666666666666,0.2630570264019518,0.3422231044639737,0.3594283935659443,5
power_blind,0.3,0.27705789599543995,0.3422231044639737,0.3594283935659443,5
power_blind,0.3333333333333333,0.29426318509741056,0.3422231044639737,0.3594283935659443,5
power_blind,0.36666666666666664,0.3422231044639737,0.3594283935659443,0.3594283935659443,5
power_blind,0.4,0.3422231044639737,0.3930766122561078,0.3930766122561078,5
power_blind,0.43333333333333335,0.3758713231541371,0.39335965267990475,0.3969923795370351,5
power_blind,0.4666666666666667,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.5,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.5333333333333333,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.5666666666666667,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.6,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.6333333333333333,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.6666666666666666,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.7,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.7333333333333333,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.7666666666666666,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.8,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.8333333333333334,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.8666666666666667,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.9000000000000001,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.9333333333333333,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,0.9666666666666668,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
power_blind,1.0,0.3758713231541371,0.3969923795370351,0.39784914073247096,5
deadline_blind,0.0,0.0,0.0,0.0,5
deadline_blind,0.03333333333333333,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
deadline_blind,0.06666666666666667,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
deadline_blind,0.1,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
deadline_blind,0.13333333333333333,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
deadline_blind,0.16666666666666666,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
deadline_blind,0.2,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
deadline_blind,0.23333333333333334,0.295906986819367,0.295906986819367,0.295906986819367,5
deadline_blind,0.26666666666666666,0.295906986819367,0.295906986819367,0.295906986819367,5
deadline_blind,0.3,0.3170280432022649,0.3170280432022649,0.40305641120068697,5
deadline_blind,0.3333333333333333,0.3342333323042355,0.3342333323042355,0.40305641120068697,5
deadline_blind,0.36666666666666664,0.37944036059318215,0.40305641120068697,0.40305641120068736,5
deadline_blind,0.4,0.39790710519660044,0.40305641120068697,0.40305641120068736,5
deadline_blind,0.43333333333333335,0.4042732626321522,0.44138275668555554,0.44138275668555554,5
deadline_blind,0.4666666666666667,0.4069052081320189,0.47258891538101433,0.47258891538101433,5
deadline_blind,0.5,0.42940175567826727,0.49866541885090176,0.5057856056403115,5
deadline_blind,0.5333333333333333,0.42940175567826727,0.5074278009336031,0.5337873448272878,5
deadline_blind,0.5666666666666667,0.42940175567826727,0.5074278009336031,0.5463717491137,5
deadline_blind,0.6,0.42940175567826727,0.5074278009336031,0.5463717491137,5
deadline_blind,0.6333333333333333,0.42940175567826727,0.5074278009336031,0.5463717491137,5
deadline_blind,0.6666666666666666,0.42940175567826727,0.5074278009336031,0.5463717491137,5
deadline_blind,0.7,0.42940175567826727,0.5074278009336031,0.5463717491137,5
deadline_blind,0.7333333333333333,0.42972298498708217,0.5074278009336031,0.5463717491137,5
deadline_blind,0.7666666666666666,0.42972298498708217,0.5074278009336031,0.5463717491137,5
deadline_blind,0.8,0.42972298498708217,0.5074278009336031,0.5463717491137,5
deadline_blind,0.8333333333333334,0.42972298498708217,0.5074278009336031,0.5463717491137,5
deadline_blind,0.8666666666666667,0.42972298498708217,0.5074278009336031,0.5463717491137,5
deadline_blind,0.9000000000000001,0.42972298498708217,0.5074278009336031,0.5463717491137,5
deadline_blind,0.9333333333333333,0.42972298498708217,0.5074278009336031,0.5463717491137,5
deadline_blind,0.9666666666666668,0.42972298498708217,0.5074278009336031,0.5463717491137,5
deadline_blind,1.0,0.42972298498708217,0.5074278009336031,0.5463717491137,5
