model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,comparator,p05_difference_w,median_difference_w,p95_difference_w,win_fraction
gpt-oss-20b,coding,32,10,1,greedy,1.0,nominal_volume,lp_bound,0.3290850182529547,7.584151078481227,48.06984811409828,1.0
gpt-oss-20b,coding,32,10,1,greedy,1.0,nominal_volume,lp_plan,-4.889443516731183e-10,0.0,4.656612873077393e-10,0.101
gpt-oss-20b,coding,32,10,1,kv_only,1.0,nominal_volume,lp_bound,1172237.495149687,2934131.9921879005,4440030.462840683,1.0
gpt-oss-20b,coding,32,10,1,kv_only,1.0,nominal_volume,lp_plan,1172233.6925536057,2934098.5254169097,4439934.802479144,1.0
gpt-oss-20b,coding,32,10,1,replay_only,1.0,nominal_volume,lp_bound,0.3290850182529547,7.584151078481227,48.06984811409828,1.0
gpt-oss-20b,coding,32,10,1,replay_only,1.0,nominal_volume,lp_plan,-4.889443516731183e-10,0.0,4.656612873077393e-10,0.101
gpt-oss-20b,coding,32,10,1,isolated_fastest,1.0,nominal_volume,lp_bound,1172237.495149687,2934131.9921879005,4440030.462840683,1.0
gpt-oss-20b,coding,32,10,1,isolated_fastest,1.0,nominal_volume,lp_plan,1172233.6925536057,2934098.5254169097,4439934.802479144,1.0
gpt-oss-20b,coding,32,10,3,lp_plan,1.0,nominal_volume,lp_bound,2.7602695317007826,12.780705090612173,41.74076821906303,1.0
gpt-oss-20b,coding,32,10,3,greedy,1.0,nominal_volume,lp_bound,2.7602695316774994,17.26905784662813,42744.51071825222,1.0
gpt-oss-20b,coding,32,10,3,greedy,1.0,nominal_volume,lp_plan,-1.6071584854968,0.8329385854303837,42740.15850120042,0.55
gpt-oss-20b,coding,32,10,3,kv_only,1.0,nominal_volume,lp_bound,2155624.7736414885,4935183.952521781,7752394.796043578,1.0
gpt-oss-20b,coding,32,10,3,kv_only,1.0,nominal_volume,lp_plan,2155623.2629072666,4935180.576108514,7752355.895830914,1.0
gpt-oss-20b,coding,32,10,3,replay_only,1.0,nominal_volume,lp_bound,2.7602695316774994,47.8331390270032,28466.31034056745,1.0
gpt-oss-20b,coding,32,10,3,replay_only,1.0,nominal_volume,lp_plan,-1.3594847204857525,18.36529320338741,28462.877697212203,0.65
gpt-oss-20b,coding,32,10,3,isolated_fastest,1.0,nominal_volume,lp_bound,2155624.7736414885,4935183.952521781,7752394.796043578,1.0
gpt-oss-20b,coding,32,10,3,isolated_fastest,1.0,nominal_volume,lp_plan,2155623.2629072666,4935180.576108514,7752355.895830914,1.0
gpt-oss-20b,coding,32,10,10,lp_plan,1.0,nominal_volume,lp_bound,4.584418086847328,13.773832323029637,51.81545171616427,1.0
gpt-oss-20b,coding,32,10,10,greedy,1.0,nominal_volume,lp_bound,11.07973675960678,83.45180826447904,5616.295778897578,1.0
gpt-oss-20b,coding,32,10,10,greedy,1.0,nominal_volume,lp_plan,-1.1723094689193516,62.73224747367203,5610.707249809651,0.85
gpt-oss-20b,coding,32,10,10,kv_only,1.0,nominal_volume,lp_bound,4715159.0000766795,7586499.101568503,9751886.542245554,1.0
gpt-oss-20b,coding,32,10,10,kv_only,1.0,nominal_volume,lp_plan,4715144.831690161,7586486.178290181,9751839.268040603,1.0
gpt-oss-20b,coding,32,10,10,replay_only,1.0,nominal_volume,lp_bound,65.88013939778345,113.0746606439352,5674.544839096954,1.0
gpt-oss-20b,coding,32,10,10,replay_only,1.0,nominal_volume,lp_plan,31.43666672464474,95.06766237225384,5668.956310009027,1.0
gpt-oss-20b,coding,32,10,10,isolated_fastest,1.0,nominal_volume,lp_bound,4715159.0000766795,7586499.101568503,9751886.542245554,1.0
gpt-oss-20b,coding,32,10,10,isolated_fastest,1.0,nominal_volume,lp_plan,4715144.831690161,7586486.178290181,9751839.268040603,1.0
gpt-oss-20b,coding,32,10,30,lp_plan,1.0,nominal_volume,lp_bound,1.8400954659097069,10.768690697848797,49.71825633598083,1.0
gpt-oss-20b,coding,32,10,30,greedy,1.0,nominal_volume,lp_bound,99.13531477376874,197.82169720344245,3483.1703938674245,1.0
gpt-oss-20b,coding,32,10,30,greedy,1.0,nominal_volume,lp_plan,64.4303481388842,183.135864646174,3472.2880155451667,1.0
gpt-oss-20b,coding,32,10,30,kv_only,1.0,nominal_volume,lp_bound,7909087.06804969,9765555.378548533,10941628.882699685,1.0
gpt-oss-20b,coding,32,10,30,kv_only,1.0,nominal_volume,lp_plan,7909082.971407982,9765529.905428242,10941623.870083353,1.0
gpt-oss-20b,coding,32,10,30,replay_only,1.0,nominal_volume,lp_bound,112.8041031186473,214.33484369982034,3490.995770733801,1.0
gpt-oss-20b,coding,32,10,30,replay_only,1.0,nominal_volume,lp_plan,85.0347516184679,196.66273639444262,3480.1133924115425,1.0
gpt-oss-20b,coding,32,10,30,isolated_fastest,1.0,nominal_volume,lp_bound,7909087.06804969,9765555.378548533,10941628.882699685,1.0
gpt-oss-20b,coding,32,10,30,isolated_fastest,1.0,nominal_volume,lp_plan,7909082.971407982,9765529.905428242,10941623.870083353,1.0
gpt-oss-20b,coding,32,10,60,lp_plan,1.0,nominal_volume,lp_bound,0.9469242788851281,8.029045227915049,69.71584160532775,1.0
gpt-oss-20b,coding,32,10,60,greedy,1.0,nominal_volume,lp_bound,108.4121474552905,275.2259308276698,398.93065853692764,1.0
gpt-oss-20b,coding,32,10,60,greedy,1.0,nominal_volume,lp_plan,46.62817336563088,270.72535792179406,384.19506913000924,1.0
gpt-oss-20b,coding,32,10,60,kv_only,1.0,nominal_volume,lp_bound,9850759.920235135,10811315.091789914,11508167.439407099,1.0
gpt-oss-20b,coding,32,10,60,kv_only,1.0,nominal_volume,lp_plan,9850751.999086918,10811305.853982909,11508126.536718888,1.0
gpt-oss-20b,coding,32,10,60,replay_only,1.0,nominal_volume,lp_bound,116.44853449715353,282.4858451737091,414.3999894155781,1.0
gpt-oss-20b,coding,32,10,60,replay_only,1.0,nominal_volume,lp_plan,55.12929130308397,277.1498329695314,406.05736187190365,1.0
gpt-oss-20b,coding,32,10,60,isolated_fastest,1.0,nominal_volume,lp_bound,9850759.920235135,10811315.091789914,11508167.439407099,1.0
gpt-oss-20b,coding,32,10,60,isolated_fastest,1.0,nominal_volume,lp_plan,9850751.999086918,10811305.853982909,11508126.536718888,1.0
gpt-oss-20b,coding,32,10,120,lp_plan,1.0,nominal_volume,lp_bound,0.25654696347192146,8.392536482773721,65.08633298240446,1.0
gpt-oss-20b,coding,32,10,120,greedy,1.0,nominal_volume,lp_bound,88.68504375666389,292.99278671108186,411.769344452284,1.0
gpt-oss-20b,coding,32,10,120,greedy,1.0,nominal_volume,lp_plan,45.71266499608815,288.5966414678842,408.2379295133795,1.0
gpt-oss-20b,coding,32,10,120,kv_only,1.0,nominal_volume,lp_bound,11077389.200041138,11572217.577282295,11824360.796377214,1.0
gpt-oss-20b,coding,32,10,120,kv_only,1.0,nominal_volume,lp_plan,11077381.423021482,11572206.320042716,11824360.53067167,1.0
gpt-oss-20b,coding,32,10,120,replay_only,1.0,nominal_volume,lp_bound,93.8242712257431,295.4131884323433,414.30570291930627,1.0
gpt-oss-20b,coding,32,10,120,replay_only,1.0,nominal_volume,lp_plan,47.173821874615356,293.4352603992447,411.85110721753745,1.0
gpt-oss-20b,coding,32,10,120,isolated_fastest,1.0,nominal_volume,lp_bound,11077389.200041138,11572217.577282295,11824360.796377214,1.0
gpt-oss-20b,coding,32,10,120,isolated_fastest,1.0,nominal_volume,lp_plan,11077381.423021482,11572206.320042716,11824360.53067167,1.0
gpt-oss-20b,coding,32,10,300,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.189
gpt-oss-20b,coding,32,10,300,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.2245
gpt-oss-20b,coding,32,10,300,greedy,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,10,300,kv_only,1.0,nominal_volume,lp_bound,11749911.25001474,11872433.533767724,11958929.30881436,1.0
gpt-oss-20b,coding,32,10,300,kv_only,1.0,nominal_volume,lp_plan,11749911.250014741,11872433.533767724,11958929.308814358,1.0
gpt-oss-20b,coding,32,10,300,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.2245
gpt-oss-20b,coding,32,10,300,replay_only,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,10,300,isolated_fastest,1.0,nominal_volume,lp_bound,11749911.25001474,11872433.533767724,11958929.30881436,1.0
gpt-oss-20b,coding,32,10,300,isolated_fastest,1.0,nominal_volume,lp_plan,11749911.250014741,11872433.533767724,11958929.308814358,1.0
gpt-oss-20b,coding,32,10,600,lp_plan,1.0,nominal_volume,lp_bound,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.251
gpt-oss-20b,coding,32,10,600,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.9557774066919967e-09,0.136
gpt-oss-20b,coding,32,10,600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,10,600,kv_only,1.0,nominal_volume,lp_bound,11618056.950087119,11779345.28766563,11910847.572538747,1.0
gpt-oss-20b,coding,32,10,600,kv_only,1.0,nominal_volume,lp_plan,11618056.950087119,11779345.28766563,11910847.572538747,1.0
gpt-oss-20b,coding,32,10,600,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.9557774066919967e-09,0.136
gpt-oss-20b,coding,32,10,600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,10,600,isolated_fastest,1.0,nominal_volume,lp_bound,11618056.950087119,11779345.28766563,11910847.572538747,1.0
gpt-oss-20b,coding,32,10,600,isolated_fastest,1.0,nominal_volume,lp_plan,11618056.950087119,11779345.28766563,11910847.572538747,1.0
gpt-oss-20b,coding,32,10,1800,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,-1.862645149230957e-09,3.725290298461914e-09,0.195
gpt-oss-20b,coding,32,10,1800,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,1.9557774066919967e-09,0.24225
gpt-oss-20b,coding,32,10,1800,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3
gpt-oss-20b,coding,32,10,1800,kv_only,1.0,nominal_volume,lp_bound,11099744.915517502,11455830.67810045,11723516.467556622,1.0
gpt-oss-20b,coding,32,10,1800,kv_only,1.0,nominal_volume,lp_plan,11099744.915517503,11455830.678100454,11723516.467556622,1.0
gpt-oss-20b,coding,32,10,1800,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,1.9557774066919967e-09,0.24225
gpt-oss-20b,coding,32,10,1800,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3
gpt-oss-20b,coding,32,10,1800,isolated_fastest,1.0,nominal_volume,lp_bound,11099744.915517502,11455830.67810045,11723516.467556622,1.0
gpt-oss-20b,coding,32,10,1800,isolated_fastest,1.0,nominal_volume,lp_plan,11099744.915517503,11455830.678100454,11723516.467556622,1.0
gpt-oss-20b,coding,32,10,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.18175
gpt-oss-20b,coding,32,10,3600,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.9557774066919967e-09,0.215
gpt-oss-20b,coding,32,10,3600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.3
gpt-oss-20b,coding,32,10,3600,kv_only,1.0,nominal_volume,lp_bound,10322107.005273923,11015132.33856204,11458651.374694318,1.0
gpt-oss-20b,coding,32,10,3600,kv_only,1.0,nominal_volume,lp_plan,10322107.005273923,11015132.33856204,11458651.374694318,1.0
gpt-oss-20b,coding,32,10,3600,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.9557774066919967e-09,0.215
gpt-oss-20b,coding,32,10,3600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.3
gpt-oss-20b,coding,32,10,3600,isolated_fastest,1.0,nominal_volume,lp_bound,10322107.005273923,11015132.33856204,11458651.374694318,1.0
gpt-oss-20b,coding,32,10,3600,isolated_fastest,1.0,nominal_volume,lp_plan,10322107.005273923,11015132.33856204,11458651.374694318,1.0
gpt-oss-20b,coding,32,40,1,lp_plan,1.0,nominal_volume,lp_bound,4.032499765465062,22.459887727862224,60.469679026111095,1.0
gpt-oss-20b,coding,32,40,1,greedy,1.0,nominal_volume,lp_bound,102.48368329568804,338.7122590020299,830.5846852524656,1.0
gpt-oss-20b,coding,32,40,1,greedy,1.0,nominal_volume,lp_plan,95.61163336464124,314.9824405661784,755.4017236284891,1.0
gpt-oss-20b,coding,32,40,1,kv_only,1.0,nominal_volume,lp_bound,1406425.9052251228,3217634.7192965327,4439705.455390435,1.0
gpt-oss-20b,coding,32,40,1,kv_only,1.0,nominal_volume,lp_plan,1406419.4044533668,3217597.267655148,4439616.602438636,1.0
gpt-oss-20b,coding,32,40,1,replay_only,1.0,nominal_volume,lp_bound,128.2277493366623,385.6073459056206,839.7872869288062,1.0
gpt-oss-20b,coding,32,40,1,replay_only,1.0,nominal_volume,lp_plan,121.3556994056155,348.8153355155373,766.6464383243103,1.0
gpt-oss-20b,coding,32,40,1,isolated_fastest,1.0,nominal_volume,lp_bound,1406425.9052251228,3217634.7192965327,4439705.455390435,1.0
gpt-oss-20b,coding,32,40,1,isolated_fastest,1.0,nominal_volume,lp_plan,1406419.4044533668,3217597.267655148,4439616.602438636,1.0
gpt-oss-20b,coding,32,40,3,lp_plan,1.0,nominal_volume,lp_bound,5.022476173122456,16.89514131634496,54.26459382464841,1.0
gpt-oss-20b,coding,32,40,3,greedy,1.0,nominal_volume,lp_bound,392.0819268392403,1110.5458056377247,84433.43166629113,1.0
gpt-oss-20b,coding,32,40,3,greedy,1.0,nominal_volume,lp_plan,385.2396230296707,1080.535357550718,84416.5487515204,1.0
gpt-oss-20b,coding,32,40,3,kv_only,1.0,nominal_volume,lp_bound,2292703.019505325,4935350.783116946,7749942.045954224,1.0
gpt-oss-20b,coding,32,40,3,kv_only,1.0,nominal_volume,lp_plan,2292695.0893373573,4935297.041062343,7749894.155388437,1.0
gpt-oss-20b,coding,32,40,3,replay_only,1.0,nominal_volume,lp_bound,386.30189869469194,518.5882455366664,1291.9057890442507,1.0
gpt-oss-20b,coding,32,40,3,replay_only,1.0,nominal_volume,lp_plan,350.33245782265544,504.39600932085887,1229.3242556261575,1.0
gpt-oss-20b,coding,32,40,3,isolated_fastest,1.0,nominal_volume,lp_bound,2292703.019505325,4935350.783116946,7749942.045954224,1.0
gpt-oss-20b,coding,32,40,3,isolated_fastest,1.0,nominal_volume,lp_plan,2292695.0893373573,4935297.041062343,7749894.155388437,1.0
gpt-oss-20b,coding,32,40,10,lp_plan,1.0,nominal_volume,lp_bound,3.2468039121013184,19.067236109636724,50.93344996892631,1.0
gpt-oss-20b,coding,32,40,10,greedy,1.0,nominal_volume,lp_bound,579.83283848623,985.3448675945401,1306.9444906893677,1.0
gpt-oss-20b,coding,32,40,10,greedy,1.0,nominal_volume,lp_plan,544.6578752031569,961.4878672356717,1300.007137289836,1.0
gpt-oss-20b,coding,32,40,10,kv_only,1.0,nominal_volume,lp_bound,4709898.173461341,7579696.497736027,9742005.733530544,1.0
gpt-oss-20b,coding,32,40,10,kv_only,1.0,nominal_volume,lp_plan,4709888.481470071,7579678.830815135,9741957.288497332,1.0
gpt-oss-20b,coding,32,40,10,replay_only,1.0,nominal_volume,lp_bound,618.5280280794037,1049.5000865617767,1376.8524326259706,1.0
gpt-oss-20b,coding,32,40,10,replay_only,1.0,nominal_volume,lp_plan,583.3530647963307,1034.7941125379875,1369.9150792264388,1.0
gpt-oss-20b,coding,32,40,10,isolated_fastest,1.0,nominal_volume,lp_bound,4709898.173461341,7579696.497736027,9742005.733530544,1.0
gpt-oss-20b,coding,32,40,10,isolated_fastest,1.0,nominal_volume,lp_plan,4709888.481470071,7579678.830815135,9741957.288497332,1.0
gpt-oss-20b,coding,32,40,30,lp_plan,1.0,nominal_volume,lp_bound,1.6210032096132707,7.62005025241524,50.90932712945698,1.0
gpt-oss-20b,coding,32,40,30,greedy,1.0,nominal_volume,lp_bound,458.96262395149915,1423.2145203575492,2064.3496679307805,1.0
gpt-oss-20b,coding,32,40,30,greedy,1.0,nominal_volume,lp_plan,456.14808691191433,1415.432072546333,2058.201955373296,0.95
gpt-oss-20b,coding,32,40,30,kv_only,1.0,nominal_volume,lp_bound,7902381.354177152,9745409.967269124,10907714.635613382,1.0
gpt-oss-20b,coding,32,40,30,kv_only,1.0,nominal_volume,lp_plan,7902377.243608278,9745403.916079797,10907710.243948596,1.0
gpt-oss-20b,coding,32,40,30,replay_only,1.0,nominal_volume,lp_bound,644.5827359063575,1440.9658582489938,2111.7922145384814,1.0
gpt-oss-20b,coding,32,40,30,replay_only,1.0,nominal_volume,lp_plan,583.2932361003025,1433.1834104377776,2105.644501980997,1.0
gpt-oss-20b,coding,32,40,30,isolated_fastest,1.0,nominal_volume,lp_bound,7902381.354177152,9745409.967269124,10907714.635613382,1.0
gpt-oss-20b,coding,32,40,30,isolated_fastest,1.0,nominal_volume,lp_plan,7902377.243608278,9745403.916079797,10907710.243948596,1.0
gpt-oss-20b,coding,32,40,60,lp_plan,1.0,nominal_volume,lp_bound,2.2410434830002828,9.924055803567171,69.65222630212081,1.0
gpt-oss-20b,coding,32,40,60,greedy,1.0,nominal_volume,lp_bound,432.7894156711253,1557.0389541201293,2390.2203010554094,1.0
gpt-oss-20b,coding,32,40,60,greedy,1.0,nominal_volume,lp_plan,366.1057804226014,1548.051708418876,2383.987762851238,0.95
gpt-oss-20b,coding,32,40,60,kv_only,1.0,nominal_volume,lp_bound,9835491.754455073,10766429.227173015,11460463.44723184,1.0
gpt-oss-20b,coding,32,40,60,kv_only,1.0,nominal_volume,lp_plan,9835482.0330504,10766411.61998225,11460394.592148805,1.0
gpt-oss-20b,coding,32,40,60,replay_only,1.0,nominal_volume,lp_bound,608.7470155332262,1568.0007249377668,2411.397493133198,1.0
gpt-oss-20b,coding,32,40,60,replay_only,1.0,nominal_volume,lp_plan,551.9021424984587,1560.8932049013674,2405.164954929027,1.0
gpt-oss-20b,coding,32,40,60,isolated_fastest,1.0,nominal_volume,lp_bound,9835491.754455073,10766429.227173015,11460463.44723184,1.0
gpt-oss-20b,coding,32,40,60,isolated_fastest,1.0,nominal_volume,lp_plan,9835482.0330504,10766411.61998225,11460394.592148805,1.0
gpt-oss-20b,coding,32,40,120,lp_plan,1.0,nominal_volume,lp_bound,0.8927629320882341,5.117324044927955,65.66215122509615,1.0
gpt-oss-20b,coding,32,40,120,greedy,1.0,nominal_volume,lp_bound,463.7514736076822,1469.6282666893676,2135.4420570172424,1.0
gpt-oss-20b,coding,32,40,120,greedy,1.0,nominal_volume,lp_plan,458.35536869904195,1449.205961091444,2126.0029062786216,1.0
gpt-oss-20b,coding,32,40,120,kv_only,1.0,nominal_volume,lp_bound,10951972.176928256,11481931.600864392,11747703.147381954,1.0
gpt-oss-20b,coding,32,40,120,kv_only,1.0,nominal_volume,lp_plan,10951954.401343657,11481925.468221739,11747701.186561748,1.0
gpt-oss-20b,coding,32,40,120,replay_only,1.0,nominal_volume,lp_bound,468.87734846845325,1473.0424809083343,2137.978415484172,1.0
gpt-oss-20b,coding,32,40,120,replay_only,1.0,nominal_volume,lp_plan,463.481243559813,1452.6201753104106,2128.539264745551,1.0
gpt-oss-20b,coding,32,40,120,isolated_fastest,1.0,nominal_volume,lp_bound,10951972.176928256,11481931.600864392,11747703.147381954,1.0
gpt-oss-20b,coding,32,40,120,isolated_fastest,1.0,nominal_volume,lp_plan,10951954.401343657,11481925.468221739,11747701.186561748,1.0
gpt-oss-20b,coding,32,40,300,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.273
gpt-oss-20b,coding,32,40,300,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,3.725290298461914e-09,0.21725
gpt-oss-20b,coding,32,40,300,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,40,300,kv_only,1.0,nominal_volume,lp_bound,11358946.48893296,11615478.143433066,11815692.924026072,1.0
gpt-oss-20b,coding,32,40,300,kv_only,1.0,nominal_volume,lp_plan,11358946.488932962,11615478.143433068,11815692.924026072,1.0
gpt-oss-20b,coding,32,40,300,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,3.725290298461914e-09,0.21725
gpt-oss-20b,coding,32,40,300,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,40,300,isolated_fastest,1.0,nominal_volume,lp_bound,11358946.48893296,11615478.143433066,11815692.924026072,1.0
gpt-oss-20b,coding,32,40,300,isolated_fastest,1.0,nominal_volume,lp_plan,11358946.488932962,11615478.143433068,11815692.924026072,1.0
gpt-oss-20b,coding,32,40,600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.2335
gpt-oss-20b,coding,32,40,600,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.21525
gpt-oss-20b,coding,32,40,600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,32,40,600,kv_only,1.0,nominal_volume,lp_bound,10840511.58997384,11311475.423076563,11639167.509514146,1.0
gpt-oss-20b,coding,32,40,600,kv_only,1.0,nominal_volume,lp_plan,10840511.589973843,11311475.423076563,11639167.509514146,1.0
gpt-oss-20b,coding,32,40,600,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.21525
gpt-oss-20b,coding,32,40,600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,32,40,600,isolated_fastest,1.0,nominal_volume,lp_bound,10840511.58997384,11311475.423076563,11639167.509514146,1.0
gpt-oss-20b,coding,32,40,600,isolated_fastest,1.0,nominal_volume,lp_plan,10840511.589973843,11311475.423076563,11639167.509514146,1.0
gpt-oss-20b,coding,32,40,1800,lp_plan,1.0,nominal_volume,lp_bound,-5.587935447692871e-09,-1.862645149230957e-09,1.862645149230957e-09,0.20575
gpt-oss-20b,coding,32,40,1800,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,1.9557774066919967e-09,0.23425
gpt-oss-20b,coding,32,40,1800,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,9.313225746154785e-10,5.587935447692871e-09,0.5
gpt-oss-20b,coding,32,40,1800,kv_only,1.0,nominal_volume,lp_bound,9008550.535477217,10093749.699432934,11082623.659161856,1.0
gpt-oss-20b,coding,32,40,1800,kv_only,1.0,nominal_volume,lp_plan,9008550.535477221,10093749.699432936,11082623.659161855,1.0
gpt-oss-20b,coding,32,40,1800,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,1.9557774066919967e-09,0.23425
gpt-oss-20b,coding,32,40,1800,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,9.313225746154785e-10,5.587935447692871e-09,0.5
gpt-oss-20b,coding,32,40,1800,isolated_fastest,1.0,nominal_volume,lp_bound,9008550.535477217,10093749.699432934,11082623.659161856,1.0
gpt-oss-20b,coding,32,40,1800,isolated_fastest,1.0,nominal_volume,lp_plan,9008550.535477221,10093749.699432936,11082623.659161855,1.0
gpt-oss-20b,coding,32,40,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,-1.862645149230957e-09,1.9557774066919967e-09,0.158
gpt-oss-20b,coding,32,40,3600,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,1.862645149230957e-09,0.144
gpt-oss-20b,coding,32,40,3600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.4
gpt-oss-20b,coding,32,40,3600,kv_only,1.0,nominal_volume,lp_bound,6748987.100094906,8652726.100134648,10622644.045739917,1.0
gpt-oss-20b,coding,32,40,3600,kv_only,1.0,nominal_volume,lp_plan,6748987.100094908,8652726.10013465,10622644.045739917,1.0
gpt-oss-20b,coding,32,40,3600,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,1.862645149230957e-09,0.144
gpt-oss-20b,coding,32,40,3600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.4
gpt-oss-20b,coding,32,40,3600,isolated_fastest,1.0,nominal_volume,lp_bound,6748987.100094906,8652726.100134648,10622644.045739917,1.0
gpt-oss-20b,coding,32,40,3600,isolated_fastest,1.0,nominal_volume,lp_plan,6748987.100094908,8652726.10013465,10622644.045739917,1.0
gpt-oss-20b,coding,32,100,1,lp_plan,1.0,nominal_volume,lp_bound,4.282659985026147,25.911886468995363,60.91909317121375,1.0
gpt-oss-20b,coding,32,100,1,greedy,1.0,nominal_volume,lp_bound,398.91823229670433,1150.8998728559818,2353.441108460538,1.0
gpt-oss-20b,coding,32,100,1,greedy,1.0,nominal_volume,lp_plan,394.48781434336007,1112.0964086609893,2253.0298007135207,1.0
gpt-oss-20b,coding,32,100,1,kv_only,1.0,nominal_volume,lp_bound,1405464.4821329769,3217333.9752406413,4439039.965886746,1.0
gpt-oss-20b,coding,32,100,1,kv_only,1.0,nominal_volume,lp_plan,1405459.264681534,3217289.277217859,4438932.1937594265,1.0
gpt-oss-20b,coding,32,100,1,replay_only,1.0,nominal_volume,lp_bound,426.66306630452164,1197.7949597595725,2375.1774472916427,1.0
gpt-oss-20b,coding,32,100,1,replay_only,1.0,nominal_volume,lp_plan,421.3470055889338,1158.99149556458,2267.4053199722193,1.0
gpt-oss-20b,coding,32,100,1,isolated_fastest,1.0,nominal_volume,lp_bound,1405464.4821329769,3217333.9752406413,4439039.965886746,1.0
gpt-oss-20b,coding,32,100,1,isolated_fastest,1.0,nominal_volume,lp_plan,1405459.264681534,3217289.277217859,4438932.1937594265,1.0
gpt-oss-20b,coding,32,100,3,lp_plan,1.0,nominal_volume,lp_bound,6.405407967884138,15.741560357157141,59.923832738165196,1.0
gpt-oss-20b,coding,32,100,3,greedy,1.0,nominal_volume,lp_bound,1187.4146403773696,3106.3902138751,85545.10969929486,1.0
gpt-oss-20b,coding,32,100,3,greedy,1.0,nominal_volume,lp_plan,1178.7065819931695,3080.68944987515,85533.91280161135,1.0
gpt-oss-20b,coding,32,100,3,kv_only,1.0,nominal_volume,lp_bound,2289737.0527154705,4934473.111000517,7745086.489957975,1.0
gpt-oss-20b,coding,32,100,3,kv_only,1.0,nominal_volume,lp_plan,2289725.536071099,4934407.320545815,7745037.478436458,1.0
gpt-oss-20b,coding,32,100,3,replay_only,1.0,nominal_volume,lp_bound,1141.6327739827607,1574.9161483249627,3618.6760086901754,1.0
gpt-oss-20b,coding,32,100,3,replay_only,1.0,nominal_volume,lp_plan,1105.0937838440095,1566.5600727242418,3560.66054963895,1.0
gpt-oss-20b,coding,32,100,3,isolated_fastest,1.0,nominal_volume,lp_bound,2289737.0527154705,4934473.111000517,7745086.489957975,1.0
