model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,draws,snapshots,status,p05_shed_mw,median_shed_mw,p95_shed_mw,workload_p05_mw,workload_p95_mw,median_calibration_width_mw,network_budget_gbps_median,action_counts_mean,action_shed_mw_mean,mean_not_selected
gpt-oss-20b,coding,32,reference,3,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0004803926060918657,0.000827747643410314,0.0014222718973097956,0.0004854705823498687,0.001409181549051255,9.46641038225573e-06,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 8.3, 0.0, 32.1]","[0.0, 0.00018195409261589665, 0.0, 0.000727183507629956]",2133271.6
gpt-oss-20b,coding,32,reference,10,lp_bound,1.0,nominal_volume,4000,20,complete,4.2223157688278095,7.3166070467879125,9.755513161652408,4.266107097156355,9.750448797339187,0.08365444510335289,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,32,reference,10,lp_plan,1.0,nominal_volume,4000,20,complete,4.222289232884456,7.316593578510536,9.75544526241394,4.2660802790639885,9.750380933721303,0.08365429148511636,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[197779.3, 0.0, 306363.95, 14.7]","[4.128007438026834, 0.0, 3.273889594376554, 0.000451751649824131]",1629154.05
gpt-oss-20b,coding,32,reference,10,greedy,1.0,nominal_volume,4000,20,complete,3.9747613329261466,6.832315561499138,9.249579706631021,4.015879171729014,9.24479417355929,0.07789858783734217,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[168480.35, 0.0, 229146.9, 3.85]","[2.779578678290594, 0.0, 4.232028119224585, 1.1727975532041355e-05]",1735680.9
gpt-oss-20b,coding,32,reference,10,kv_only,1.0,nominal_volume,4000,20,complete,0.0016321724513222457,0.0028029810374330874,0.004795801731095828,0.0016494216161154276,0.004751657334142593,3.205808915489615e-05,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 28.3, 0.0, 107.55]","[0.0, 0.0006283401383915567, 0.0, 0.002444917929473174]",2133176.15
gpt-oss-20b,coding,32,reference,10,replay_only,1.0,nominal_volume,4000,20,complete,3.9747578332803237,6.832306087513666,9.249576890157053,4.015875655007804,9.244791358587262,0.07789851090878946,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[168480.35, 0.0, 229148.35, 0.0]","[2.779578678290594, 0.0, 4.232030583579398, 0.0]",1735683.3
gpt-oss-20b,coding,32,reference,10,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0016321724513222457,0.0028029810374330874,0.004795801731095828,0.0016494216161154276,0.004751657334142593,3.205808915489615e-05,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 28.3, 0.0, 107.55]","[0.0, 0.0006283401383915567, 0.0, 0.002444917929473174]",2133176.15
gpt-oss-20b,coding,32,reference,30,lp_bound,1.0,nominal_volume,4000,20,complete,7.911979156783068,9.773927974182824,10.953085608479837,7.993841728691348,10.914504881379042,0.11174219322807342,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,32,reference,30,lp_plan,1.0,nominal_volume,4000,20,complete,7.911965786524707,9.773913449235577,10.953010833488184,7.9938282158265475,10.914496185828066,0.11174202745957486,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[409857.8, 2.75, 417756.85, 41.1]","[5.088296927305931, 1.7910871331947525e-05, 4.614626741368057, 0.0005644968148555518]",1305653.5
gpt-oss-20b,coding,32,reference,30,greedy,1.0,nominal_volume,4000,20,complete,7.618868740364252,9.720605369224414,10.936539934319688,7.697786637481805,10.914269246694621,0.11110372244708519,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[365306.0, 1.45, 390637.75, 3.0]","[4.403052654425259, 2.311044619757921e-06, 5.180883873820196, 2.9793261743340985e-06]",1377363.8
gpt-oss-20b,coding,32,reference,30,kv_only,1.0,nominal_volume,4000,20,complete,0.004909604449496623,0.008441395632077374,0.014390248242658834,0.004961488193855585,0.014257846072227905,9.654459080588458e-05,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 84.35, 0.0, 323.15]","[0.0, 0.001913522328516815, 0.0, 0.007354986217972087]",2132904.5
gpt-oss-20b,coding,32,reference,30,replay_only,1.0,nominal_volume,4000,20,complete,7.618867094008745,9.7206049526048,10.936535704085781,7.6977849733851675,10.914267408055816,0.11110368823944125,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[365307.0, 0.0, 390638.55, 0.0]","[4.403053436867395, 0.0, 5.180884727957761, 0.0]",1377366.45
gpt-oss-20b,coding,32,reference,30,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.004909604449496623,0.008441395632077374,0.014390248242658834,0.004961488193855585,0.014257846072227905,9.654459080588458e-05,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 84.35, 0.0, 323.15]","[0.0, 0.001913522328516815, 0.0, 0.007354986217972087]",2132904.5
gpt-oss-20b,coding,32,reference,60,lp_bound,1.0,nominal_volume,4000,20,complete,9.856481371535097,10.830432077019545,11.522819616349677,9.958498118586768,11.522768616769762,0.12386614625365473,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,32,reference,60,lp_plan,1.0,nominal_volume,4000,20,complete,9.856471927228899,10.830412101050173,11.522805699429012,9.958488575345728,11.52275466820206,0.12386600592739601,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[583143.55, 8.6, 532674.7, 81.0]","[5.451609693029335, 6.710142541596135e-05, 5.29135054984791, 0.0007028166890913544]",1017404.15
gpt-oss-20b,coding,32,reference,60,greedy,1.0,nominal_volume,4000,20,complete,9.8559053030347,10.83020390404798,11.522640451624222,9.95791778170854,11.522589501929794,0.12369385595241561,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[524299.4, 5.2, 552961.85, 3.8]","[5.0428635652010705, 5.8492762341956155e-06, 5.695723079916726, 3.03345481254454e-06]",1056041.75
gpt-oss-20b,coding,32,reference,60,kv_only,1.0,nominal_volume,4000,20,complete,0.00982575244675819,0.016901700588729075,0.028812580814544166,0.009929588060465821,0.028547461225898813,0.0001933042541067043,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 168.75, 0.0, 646.25]","[0.0, 0.003830955026328961, 0.0, 0.014726499849370044]",2132497.0
gpt-oss-20b,coding,32,reference,60,replay_only,1.0,nominal_volume,4000,20,complete,9.855904679511893,10.83020236005786,11.522630883349471,9.95791715569305,11.522579936215323,0.12369380994248111,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[524302.25, 0.0, 552963.45, 0.0]","[5.042865013503031, 0.0, 5.6957237786052834, 0.0]",1056046.3
gpt-oss-20b,coding,32,reference,60,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.00982575244675819,0.016901700588729075,0.028812580814544166,0.009929588060465821,0.028547461225898813,0.0001933042541067043,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 168.75, 0.0, 646.25]","[0.0, 0.003830955026328961, 0.0, 0.014726499849370044]",2132497.0
gpt-oss-20b,coding,32,reference,120,lp_bound,1.0,nominal_volume,4000,20,complete,11.136644031459872,11.609743405853886,11.852307911578146,11.22947945586479,11.855682568464513,0.1326601834168788,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,32,reference,120,lp_plan,1.0,nominal_volume,4000,20,complete,11.136637555128514,11.609678752421043,11.852307422535906,11.229461680490578,11.855678536720532,0.13266014023701567,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[800407.2, 22.1, 719893.65, 164.7]","[5.74855482450361, 0.0001003186065868581, 5.780210726820935, 0.0008150488977464657]",612824.35
gpt-oss-20b,coding,32,reference,120,greedy,1.0,nominal_volume,4000,20,complete,11.13598578659303,11.609505513694128,11.852205131629624,11.229086777345332,11.855580158402795,0.1326565891150413,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[778901.3, 3.7, 739476.3, 1.4]","[5.479666705085853, 2.6803810374050252e-06, 6.049703420287282, 8.915234872028972e-07]",614929.3
gpt-oss-20b,coding,32,reference,120,kv_only,1.0,nominal_volume,4000,20,complete,0.01966430729229982,0.03384561003748863,0.05762800467845968,0.019872114934845687,0.05709779652159775,0.0003870910370673773,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 337.65, 0.0, 1292.75]","[0.0, 0.007678931574884659, 0.0, 0.029465056291423437]",2131681.6
gpt-oss-20b,coding,32,reference,120,replay_only,1.0,nominal_volume,4000,20,complete,11.135977495883338,11.60950394419227,11.852199892345842,11.229084147464308,11.855574981157229,0.13265656216516533,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[778902.6, 0.0, 739476.6, 0.0]","[5.479667205565344, 0.0, 6.049703531752, 0.0]",614932.8
gpt-oss-20b,coding,32,reference,120,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.01966430729229982,0.03384561003748863,0.05762800467845968,0.019872114934845687,0.05709779652159775,0.0003870910370673773,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 337.65, 0.0, 1292.75]","[0.0, 0.007678931574884659, 0.0, 0.029465056291423437]",2131681.6
gpt-oss-20b,coding,32,reference,300,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.000045836964969,12.007011045089971,11.87749207273382,12.000045836964976,0.13648418048114797,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,32,reference,300,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.007011045089973,11.877492072733823,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[1113049.15, 72.85, 1019780.75, 409.25]","[5.959249647432709, 0.0002844455452737684, 5.981075818624559, 0.0015776545356008078]",0.0
gpt-oss-20b,coding,32,reference,300,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[894338.05, 0.0, 1238973.95, 0.0]","[5.618758924396764, 0.0, 6.3234286417413745, 0.0]",0.0
gpt-oss-20b,coding,32,reference,300,kv_only,1.0,nominal_volume,4000,20,complete,0.04916062588237633,0.08465775318497258,0.14413418035460224,0.04968014507131659,0.1428080294668804,0.000968228760202066,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 843.9, 0.0, 3232.0]","[0.0, 0.019220691070227038, 0.0, 0.0736702304587827]",2129236.1
gpt-oss-20b,coding,32,reference,300,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[894338.05, 0.0, 1238973.95, 0.0]","[5.618758924396764, 0.0, 6.3234286417413745, 0.0]",0.0
gpt-oss-20b,coding,32,reference,300,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.04916062588237633,0.08465775318497258,0.14413418035460224,0.04968014507131659,0.1428080294668804,0.000968228760202066,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 843.9, 0.0, 3232.0]","[0.0, 0.019220691070227038, 0.0, 0.0736702304587827]",2129236.1
gpt-oss-20b,coding,32,reference,600,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.000045836964969,12.007011045089971,11.877492072733821,12.000045836964976,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,32,reference,600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.007011045089973,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[1107775.75, 173.15, 1024570.9, 792.2]","[5.967112804281695, 0.0006684515434973784, 5.971347562297674, 0.003058748015279513]",0.0
gpt-oss-20b,coding,32,reference,600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[754422.5, 0.0, 1378889.5, 0.0]","[5.732480735273466, 0.0, 6.209706830864682, 0.0]",0.0
gpt-oss-20b,coding,32,reference,600,kv_only,1.0,nominal_volume,4000,20,complete,0.0983340541635361,0.1693627081748037,0.2882697822338901,0.09937322895654721,0.2856174959686609,0.0019369952405912773,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 1687.75, 0.0, 6463.75]","[0.0, 0.038461373990262206, 0.0, 0.1473569876888085]",2125160.5
gpt-oss-20b,coding,32,reference,600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[754422.5, 0.0, 1378889.5, 0.0]","[5.732480735273466, 0.0, 6.209706830864682, 0.0]",0.0
gpt-oss-20b,coding,32,reference,600,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0983340541635361,0.1693627081748037,0.2882697822338901,0.09937322895654721,0.2856174959686609,0.0019369952405912773,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 1687.75, 0.0, 6463.75]","[0.0, 0.038461373990262206, 0.0, 0.1473569876888085]",2125160.5
gpt-oss-20b,coding,32,reference,1800,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964976,0.13648418048114888,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,32,reference,1800,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[1105379.85, 573.9, 1025033.95, 2324.3]","[5.971184934233231, 0.0022162572179477984, 5.959817141956732, 0.008969232730232972]",0.0
gpt-oss-20b,coding,32,reference,1800,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.877492072733823,12.000045836964977,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[993023.6, 0.0, 1140288.4, 0.0]","[5.924892635918895, 0.0, 6.01729493021925, 0.0]",0.0
gpt-oss-20b,coding,32,reference,1800,kv_only,1.0,nominal_volume,4000,20,complete,0.2950155342828847,0.5081819153363457,0.8648121897510416,0.2981331947467462,0.8568553619757827,0.005812056148435396,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 5062.55, 0.0, 19390.85]","[0.0, 0.11542270103431974, 0.0, 0.442104931411191]",2108858.6
gpt-oss-20b,coding,32,reference,1800,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.877492072733823,12.000045836964977,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[993023.6, 0.0, 1140288.4, 0.0]","[5.924892635918895, 0.0, 6.01729493021925, 0.0]",0.0
gpt-oss-20b,coding,32,reference,1800,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.2950155342828847,0.5081819153363457,0.8648121897510416,0.2981331947467462,0.8568553619757827,0.005812056148435396,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 5062.55, 0.0, 19390.85]","[0.0, 0.11542270103431974, 0.0, 0.442104931411191]",2108858.6
gpt-oss-20b,coding,32,reference,3600,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964976,0.13648418048114888,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,32,reference,3600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.007011045089973,11.877492072733823,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[1111782.5, 1173.7, 1015731.5, 4624.3]","[5.9658599793484, 0.004528173220245443, 5.953951700514348, 0.017847713055151943]",0.0
gpt-oss-20b,coding,32,reference,3600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[1046230.65, 0.0, 1087081.35, 0.0]","[5.958108073972973, 0.0, 5.9840794921651685, 0.0]",0.0
gpt-oss-20b,coding,32,reference,3600,kv_only,1.0,nominal_volume,4000,20,complete,0.5847001457946243,1.0163647924098005,1.7291291812144747,0.5908772979080257,1.713210122569883,0.011624123228975339,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 9979.8, 0.0, 38781.9]","[0.0, 0.22962710975001296, 0.0, 0.8842156036650098]",2084550.3
gpt-oss-20b,coding,32,reference,3600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[1046230.65, 0.0, 1087081.35, 0.0]","[5.958108073972973, 0.0, 5.9840794921651685, 0.0]",0.0
gpt-oss-20b,coding,32,reference,3600,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.5847001457946243,1.0163647924098005,1.7291291812144747,0.5908772979080257,1.713210122569883,0.011624123228975339,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 9979.8, 0.0, 38781.9]","[0.0, 0.22962710975001296, 0.0, 0.8842156036650098]",2084550.3
gpt-oss-20b,coding,32,10,1,lp_bound,1.0,nominal_volume,4000,20,complete,1.1723857191743092,2.934361107103143,4.44035642316936,1.184722779612965,4.438048200287693,0.033542249273382126,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,1,lp_plan,1.0,nominal_volume,4000,20,complete,1.1723819165782277,2.9343276403321523,4.440260762807822,1.1847189370198934,4.437952592794781,0.03354211761253397,"[10.0, 10.0, 10.0]","[71139.95, 0.0, 55166.6, 0.0]","[1.474591624705737, 0.0, 1.2578388514181575, 0.0]",2007005.45
gpt-oss-20b,coding,32,10,1,greedy,1.0,nominal_volume,4000,20,complete,1.1723819165782277,2.934327640332153,4.440260762807822,1.1847189370198936,4.437952592794781,0.03354211761253397,"[10.0, 10.0, 10.0]","[63153.45, 0.0, 63153.1, 0.0]","[1.3662181745274207, 0.0, 1.3662123015964744, 0.0]",2007005.45
gpt-oss-20b,coding,32,10,1,kv_only,1.0,nominal_volume,4000,20,complete,0.0001313989225548538,0.00024756133108356777,0.0004298900021155888,0.00013278354032973986,0.0004259313728596774,2.831250495432556e-06,"[10.0, 10.0, 10.0]","[0.0, 6.25, 0.0, 6.3]","[0.0, 0.0001318507823216052, 0.0, 0.00013571802880370026]",2133299.45
gpt-oss-20b,coding,32,10,1,replay_only,1.0,nominal_volume,4000,20,complete,1.1723819165782277,2.934327640332153,4.440260762807822,1.1847189370198936,4.437952592794781,0.03354211761253397,"[10.0, 10.0, 10.0]","[63153.45, 0.0, 63153.1, 0.0]","[1.3662181745274207, 0.0, 1.3662123015964744, 0.0]",2007005.45
gpt-oss-20b,coding,32,10,1,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0001313989225548538,0.00024756133108356777,0.0004298900021155888,0.00013278354032973986,0.0004259313728596774,2.831250495432556e-06,"[10.0, 10.0, 10.0]","[0.0, 6.25, 0.0, 6.3]","[0.0, 0.0001318507823216052, 0.0, 0.00013571802880370026]",2133299.45
gpt-oss-20b,coding,32,10,3,lp_bound,1.0,nominal_volume,4000,20,complete,2.156275994707151,4.936004881092916,7.753425178286628,2.1575235155392085,7.7494176296807895,0.05614183765514102,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,3,lp_plan,1.0,nominal_volume,4000,20,complete,2.156274483972929,4.936001504679648,7.753386278073964,2.157518856811065,7.7493787510198056,0.05614168706225976,"[10.0, 10.0, 10.0]","[138395.8, 0.75, 107350.5, 0.9]","[2.6693370877180795, 2.835792189748406e-05, 2.4760979693726446, 3.4599459200846624e-05]",1887564.05
gpt-oss-20b,coding,32,10,3,greedy,1.0,nominal_volume,4000,20,complete,2.1562744839729295,4.782707591981692,7.75334082569346,2.1575188568110653,7.749333316128208,0.054682549634607044,"[10.0, 10.0, 10.0]","[118629.1, 1.5, 118629.05, 1.45]","[2.563024495205511, 2.16751969276004e-06, 2.5630187553966173, 2.0074287564227306e-06]",1896050.9
gpt-oss-20b,coding,32,10,3,kv_only,1.0,nominal_volume,4000,20,complete,0.00044495677061287564,0.0007546196238676509,0.0012910915310324403,0.00044966119337995155,0.0012792311534790938,8.630858518066361e-06,"[10.0, 10.0, 10.0]","[0.0, 18.7, 0.0, 18.45]","[0.0, 0.00041723468623581963, 0.0, 0.0004109814709578898]",2133274.85
gpt-oss-20b,coding,32,10,3,replay_only,1.0,nominal_volume,4000,20,complete,2.1562744839729295,4.90883837039839,7.753333746038047,2.1575188568110653,7.749326240146542,0.0559866361246258,"[10.0, 10.0, 10.0]","[121231.65, 0.0, 121231.7, 0.0]","[2.5702044831373736, 0.0, 2.570198588719138, 0.0]",1890848.65
gpt-oss-20b,coding,32,10,3,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.00044495677061287564,0.0007546196238676509,0.0012910915310324403,0.00044966119337995155,0.0012792311534790938,8.630858518066361e-06,"[10.0, 10.0, 10.0]","[0.0, 18.7, 0.0, 18.45]","[0.0, 0.00041723468623581963, 0.0, 0.0004109814709578898]",2133274.85
gpt-oss-20b,coding,32,10,10,lp_bound,1.0,nominal_volume,4000,20,complete,4.717258578509492,7.58912083264665,9.755482516613924,4.766058468497535,9.750418168615179,0.08676267546842992,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,10,lp_plan,1.0,nominal_volume,4000,20,complete,4.717244410122973,7.589107909368327,9.75543524240897,4.766044151463505,9.750370918460836,0.08676252761837747,"[10.0, 10.0, 10.0]","[298994.8, 4.3, 225338.65, 6.8]","[3.8720346190114094, 6.231608611525232e-05, 3.7436717885237276, 0.0002794884581345599]",1608967.45
gpt-oss-20b,coding,32,10,10,greedy,1.0,nominal_volume,4000,20,complete,4.7091075719417415,7.589076598197932,9.755360203564022,4.757818531905282,9.750295920158074,0.08676216761081666,"[10.0, 10.0, 10.0]","[257787.1, 5.55, 257787.5, 4.55]","[3.8074432142351764, 2.4991612272262118e-05, 3.8074437171761044, 1.8358113881126564e-05]",1617727.3
gpt-oss-20b,coding,32,10,10,kv_only,1.0,nominal_volume,4000,20,complete,0.0014839484267001016,0.0025446359183386056,0.004335248924439412,0.0014996293955205305,0.004295393914739967,2.9102954106441985e-05,"[10.0, 10.0, 10.0]","[0.0, 61.7, 0.0, 61.45]","[0.0, 0.0014046578288953405, 0.0, 0.0013975645904532434]",2133188.85
gpt-oss-20b,coding,32,10,10,replay_only,1.0,nominal_volume,4000,20,complete,4.709091292210543,7.588994982881667,9.755340077982376,4.757802115499383,9.750275804666575,0.08676123543553194,"[10.0, 10.0, 10.0]","[257790.2, 0.0, 257789.95, 0.0]","[3.807447982014102, 0.0, 3.807446949383692, 0.0]",1617731.85
gpt-oss-20b,coding,32,10,10,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0014839484267001016,0.0025446359183386056,0.004335248924439412,0.0014996293955205305,0.004295393914739967,2.9102954106441985e-05,"[10.0, 10.0, 10.0]","[0.0, 61.7, 0.0, 61.45]","[0.0, 0.0014046578288953405, 0.0, 0.0013975645904532434]",2133188.85
gpt-oss-20b,coding,32,10,30,lp_bound,1.0,nominal_volume,4000,20,complete,7.911918532724584,9.773890117174703,10.953071218973584,7.993780471098762,10.914471717265759,0.11174175965373032,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,30,lp_plan,1.0,nominal_volume,4000,20,complete,7.911914436082875,9.773885233249603,10.95306620635725,7.993776335987471,10.914421991122692,0.11174170355761796,"[10.0, 10.0, 10.0]","[437217.0, 19.35, 390398.25, 17.55]","[4.955539128219067, 0.0003114023687734394, 4.747432961061878, 0.00018624122322104266]",1305659.85
gpt-oss-20b,coding,32,10,30,greedy,1.0,nominal_volume,4000,20,complete,7.911639725904867,9.773683168776941,10.95300107778586,7.9934987437395755,10.914298074121788,0.11173938932166808,"[10.0, 10.0, 10.0]","[411058.65, 4.65, 411057.3, 4.8]","[4.851465001663029, 1.2890574577950474e-05, 4.851464647770236, 1.1778403473930535e-05]",1311186.6
gpt-oss-20b,coding,32,10,30,kv_only,1.0,nominal_volume,4000,20,complete,0.004464362982137303,0.007675126240481646,0.013068493907085565,0.004511542468880375,0.01294828287220586,8.778000410830464e-05,"[10.0, 10.0, 10.0]","[0.0, 185.15, 0.0, 184.8]","[0.0, 0.00421887396401709, 0.0, 0.0042101339912156]",2132942.05
gpt-oss-20b,coding,32,10,30,replay_only,1.0,nominal_volume,4000,20,complete,7.91161797745672,9.773676391546452,10.952980251824954,7.993476761174375,10.91426266747555,0.11173931193620153,"[10.0, 10.0, 10.0]","[411061.35, 0.0, 411059.85, 0.0]","[4.851467804888292, 0.0, 4.851467139860274, 0.0]",1311190.8
gpt-oss-20b,coding,32,10,30,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.004464362982137303,0.007675126240481646,0.013068493907085565,0.004511542468880375,0.01294828287220586,8.778000410830464e-05,"[10.0, 10.0, 10.0]","[0.0, 185.15, 0.0, 184.8]","[0.0, 0.00421887396401709, 0.0, 0.0042101339912156]",2132942.05
gpt-oss-20b,coding,32,10,60,lp_bound,1.0,nominal_volume,4000,20,complete,9.856422849584922,10.830402656946152,11.522796641165403,9.958438996560808,11.522745647588662,0.12386550493445248,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,60,lp_plan,1.0,nominal_volume,4000,20,complete,9.856414928436706,10.830393419139147,11.522755738477194,9.9584309935455,11.5227047290558,0.12386536642691587,"[10.0, 10.0, 10.0]","[577209.0, 39.15, 538604.45, 38.3]","[5.368925971846335, 0.0003978369746585981, 5.374092872204192, 0.00027560721605073045]",1017421.1
gpt-oss-20b,coding,32,10,60,greedy,1.0,nominal_volume,4000,20,complete,9.856062660060386,10.830213235579842,11.52264058701006,9.958075098615868,11.522589639093047,0.12386123359124641,"[10.0, 10.0, 10.0]","[555745.5, 4.3, 555744.5, 4.95]","[5.3717158441863315, 6.747062832750812e-06, 5.371716245829511, 4.880602162385214e-06]",1021812.75
gpt-oss-20b,coding,32,10,60,kv_only,1.0,nominal_volume,4000,20,complete,0.008928725964274607,0.015359245625341687,0.026167650618711957,0.00902308493776075,0.02592689779095467,0.00017566340901376226,"[10.0, 10.0, 10.0]","[0.0, 370.05, 0.0, 369.9]","[0.0, 0.008434301153127825, 0.0, 0.008430209797071238]",2132572.05
gpt-oss-20b,coding,32,10,60,replay_only,1.0,nominal_volume,4000,20,complete,9.85605612864703,10.830201397872997,11.522630950118646,9.958068508858688,11.522580002945768,0.12386115906178392,"[10.0, 10.0, 10.0]","[555747.7, 0.0, 555747.0, 0.0]","[5.37171720273038, 0.0, 5.371717283630071, 0.0]",1021817.3
gpt-oss-20b,coding,32,10,60,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.008928725964274607,0.015359245625341687,0.026167650618711957,0.00902308493776075,0.02592689779095467,0.00017566340901376226,"[10.0, 10.0, 10.0]","[0.0, 370.05, 0.0, 369.9]","[0.0, 0.008434301153127825, 0.0, 0.008430209797071238]",2132572.05
gpt-oss-20b,coding,32,10,120,lp_bound,1.0,nominal_volume,4000,20,complete,11.136578144095163,11.609714794924637,11.852295060755402,11.229430627005438,11.855669766205342,0.13265975288768858,"[10.0, 10.0, 10.0]",,,
