catch_up_finish_s,catch_up_start_s,condition,context_profile,context_tokens,continuation_start_s,continuation_ttft_delta_s,continuation_ttft_s,episode,first_token_s,match_id,method,migration_finish_s,migration_start_s,migration_ttft_s,order,policy,quiesce_s,reaction_commit_s,reaction_readiness_s,required_deadline_s,sample_id,scenario_id,scheduler_wait_s,session_id,token_distribution
,,medium-fixed-10000mbps-19s,medium,8192,6.785433792,-0.003970544999999992,0.379237258,68,7.16467105,d3658a2954720e61,kv_transfer,3.347204578,0.00443631,3.118487625,5,queue_haul,3.347205758,3.347333117,3.122923935,19.0,f7e97c59b5dc6a00,p-088877a3d8dbc0c3,0.00443631,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-10000mbps-19s,medium,8192,7.345463413,-0.0035551129999999986,0.357422562,68,7.702885975,d3658a2954720e61,kv_transfer,3.597709427,0.004959206,3.395476656,6,queue_haul,3.597710577,3.597840846,3.400435862,19.0,f7e97c59b5dc6a00,p-088877a3d8dbc0c3,0.004959206,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-10000mbps-19s,medium,8192,7.884927177,-0.012209531999999967,0.59585431,68,8.480781487,d3658a2954720e61,kv_transfer,4.137850046,0.005465731,3.933006478,7,queue_haul,4.137850826,4.137978015,3.938472209,19.0,f7e97c59b5dc6a00,p-088877a3d8dbc0c3,0.005465731,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-10000mbps-19s,medium,8192,4.327617118,0.066023,0.423792254,68,4.751409372,d3658a2954720e61,kv_transfer,1.31353371,0.000694743,1.135149069,0,kv_only,1.31353564,1.313721138,1.135843812,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,0.000694743,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-10000mbps-19s,medium,8192,7.47687099,-0.012747724999999988,0.595316117,68,8.072187107,d3658a2954720e61,kv_transfer,2.231063554,0.001904042,2.013943765,1,kv_only,2.231065664,2.231289232,2.015847807,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,0.001904042,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-10000mbps-19s,medium,8192,5.420852787,-0.028668328999999992,0.353031087,68,5.773883874,d3658a2954720e61,kv_transfer,2.524872927,0.00325509,2.32071886,2,kv_only,2.524874827,2.525079995,2.32397395,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,0.00325509,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-10000mbps-19s,medium,8192,6.947221326,-0.010459916000000014,0.350517759,68,7.297739085,d3658a2954720e61,kv_transfer,2.686019085,0.003863564,2.437408112,3,kv_only,2.686021105,2.686296932,2.441271676,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,0.003863564,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-10000mbps-19s,medium,8192,3.770513484,-0.007508402999999997,0.377991119,68,4.148504603,d3658a2954720e61,kv_transfer,3.284796501,0.004933095,3.035540503,4,kv_only,3.284798781,3.285054239,3.040473598,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,0.004933095,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-10000mbps-19s,medium,8192,6.394245094,-0.009529644000000004,0.373678159,68,6.767923253,d3658a2954720e61,kv_transfer,3.346413292,0.005310351,3.109030357,5,kv_only,3.346414902,3.346565081,3.114340708,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,0.005310351,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-10000mbps-19s,medium,8192,5.911112138,-0.006058744000000005,0.348737286,68,6.259849424,d3658a2954720e61,kv_transfer,3.769620822,0.006259493,3.602023913,6,kv_only,3.769622802,3.76978541,3.608283406,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,0.006259493,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,medium-fixed-10000mbps-19s,medium,8192,4.886780004,-0.028030465999999976,0.358471977,68,5.245251981,d3658a2954720e61,kv_transfer,3.609146168,0.00654032,3.578931313,7,kv_only,3.609148168,3.609313076,3.585471633,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,0.00654032,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,mixed-fixed-2500mbps-30s,mixed,2048,11.07120363,-0.017506874000000006,0.404249552,82,11.475453182,ba558fa3903ad875,kv_transfer,1.373805584,0.000636564,1.165042396,0,kv_only,1.373806744,1.373967092,1.16567896,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,0.000636564,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,mixed-fixed-2500mbps-30s,mixed,4096,12.284021325,0.004470596999999965,0.447439563,82,12.731460888,ba558fa3903ad875,kv_transfer,2.321410654,0.001319737,2.111233779,1,kv_only,2.321411934,2.321510593,2.112553516,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,0.001319737,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,mixed-fixed-2500mbps-30s,mixed,4096,11.650401099,0.01511875800000001,0.459071314,82,12.109472413,ba558fa3903ad875,kv_transfer,2.841358173,0.002556576,2.646733201,2,kv_only,2.841359503,2.841478961,2.649289777,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,0.002556576,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,mixed-fixed-2500mbps-30s,mixed,8192,12.870870972,0.002063460000000017,0.613058609,82,13.483929581,ba558fa3903ad875,kv_transfer,5.589682204,0.002852073,5.393758885,3,kv_only,5.589683354,5.589830273,5.396610958,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,0.002852073,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,mixed-fixed-2500mbps-30s,mixed,8192,13.665974982,-0.0022054590000000207,0.374170476,82,14.040145458,ba558fa3903ad875,kv_transfer,4.237176749,0.00310391,4.044115783,4,kv_only,4.237178009,4.237357317,4.047219693,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,0.00310391,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,mixed-fixed-2500mbps-30s,mixed,12288,14.719733899,-0.01056130999999999,0.401115551,82,15.12084945,ba558fa3903ad875,kv_transfer,7.152457743,0.00423474,7.004775198,5,kv_only,7.152458843,7.152639102,7.009009938,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,0.00423474,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,mixed-fixed-2500mbps-30s,mixed,12288,14.22200116,-0.050015058,0.360816402,82,14.582817562,ba558fa3903ad875,kv_transfer,9.095911597,0.004998243,8.941807292,6,kv_only,9.095912837,9.096101965,8.946805535,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,0.004998243,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,mixed-fixed-2500mbps-30s,mixed,14336,15.255421609,-0.026920516000000005,0.376660732,82,15.632082341,ba558fa3903ad875,kv_transfer,11.070578076,0.005634837,10.873529877,7,kv_only,11.070579346,11.070819093,10.879164714,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,0.005634837,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,mixed-fixed-2500mbps-30s,mixed,2048,6.08277971,-0.03409251299999999,0.387663913,82,6.470443623,ba558fa3903ad875,replay,5.677306225,0.000624395,5.49010296,0,queue_haul,5.677307685,5.677406434,5.490727355,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,0.000624395,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,mixed-fixed-2500mbps-30s,mixed,4096,6.650254711,-0.007876731999999997,0.436075824,82,7.086330535,ba558fa3903ad875,replay,5.810876044,0.001223529,5.626982349,1,queue_haul,5.810878214,5.81125208,5.628205878,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,0.001223529,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,mixed-fixed-2500mbps-30s,mixed,4096,7.268990044,-0.006597993999999996,0.436370972,82,7.705361016,ba558fa3903ad875,replay,5.742595433,0.001522556,5.604653955,2,queue_haul,5.742597653,5.743274547,5.606176511,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,0.001522556,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,mixed-fixed-2500mbps-30s,mixed,8192,7.841490176,-0.011121602000000008,0.599873547,82,8.441363723,ba558fa3903ad875,replay,6.081866059,0.00224085,5.89796919,3,queue_haul,6.081867899,6.082233806,5.90021004,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,0.00224085,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,mixed-fixed-2500mbps-30s,mixed,8192,8.622280409,0.003189156999999998,0.379565092,82,9.001845501,ba558fa3903ad875,replay,5.879910058,0.002763435,5.693828612,4,queue_haul,5.879912128,5.880259964,5.696592047,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,0.002763435,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,mixed-fixed-2500mbps-30s,mixed,12288,9.183705249,-0.05220635600000001,0.358625104,82,9.542330353,ba558fa3903ad875,replay,5.789163044,0.00433651,5.645547538,5,queue_haul,5.789165354,5.78959515,5.649884048,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,0.00433651,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,mixed-fixed-2500mbps-30s,mixed,12288,9.679406935,-0.007563827999999995,0.404113033,82,10.083519968,ba558fa3903ad875,replay,5.833964341,0.004951555,5.691150257,6,queue_haul,5.833965841,5.834531636,5.696101812,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,0.004951555,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,mixed-fixed-2500mbps-30s,mixed,14336,10.219429981,-0.020796827000000018,0.382784421,82,10.602214402,ba558fa3903ad875,replay,5.946508654,0.005644418,5.758424567,7,queue_haul,5.946510594,5.946976649,5.764068985,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,0.005644418,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,mixed-fixed-2500mbps-30s,mixed,2048,5.967397329,-0.03426513200000003,0.387491294,82,6.354888623,ba558fa3903ad875,replay,5.718983986,0.000801682,5.533949,0,greedy,5.718984726,5.719049326,5.534750682,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,0.000801682,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,mixed-fixed-2500mbps-30s,mixed,4096,6.536589373,-0.006542735000000022,0.437409821,82,6.973999194,ba558fa3903ad875,replay,5.695677292,0.0009947,5.510993462,1,greedy,5.695679442,5.695797931,5.511988162,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,0.0009947,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,mixed-fixed-2500mbps-30s,mixed,4096,7.155119178,-0.0022618370000000443,0.440707129,82,7.595826307,ba558fa3903ad875,replay,5.718477581,0.001777153,5.5782624,2,greedy,5.718478501,5.718914167,5.580039553,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,0.001777153,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,mixed-fixed-2500mbps-30s,mixed,8192,7.731160696,-0.00849525799999995,0.602499891,82,8.333660587,ba558fa3903ad875,replay,5.966756695,0.002444886,5.7836478,3,greedy,5.966758135,5.967083232,5.786092686,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,0.002444886,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,mixed-fixed-2500mbps-30s,mixed,8192,8.516229888,0.0033415849999999803,0.37971752,82,8.895947408,ba558fa3903ad875,replay,5.833015351,0.003342928,5.644667316,4,greedy,5.833016191,5.8331557,5.648010244,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,0.003342928,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,mixed-fixed-2500mbps-30s,mixed,12288,9.078061983,0.039470965999999996,0.450302426,82,9.528364409,ba558fa3903ad875,replay,5.76402958,0.003939442,5.621176054,5,greedy,5.76403105,5.764545165,5.625115496,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,0.003939442,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,mixed-fixed-2500mbps-30s,mixed,12288,9.666939886,-0.00548654799999998,0.406190313,82,10.073130199,ba558fa3903ad875,replay,5.832230139,0.004656795,5.689795729,6,greedy,5.832232099,5.832459226,5.694452524,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,0.004656795,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,mixed-fixed-2500mbps-30s,mixed,14336,10.209798495,-0.019719188,0.38386206,82,10.593660555,ba558fa3903ad875,replay,5.922665092,0.005431187,5.73518349,7,greedy,5.922667312,5.923204847,5.740614677,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,0.005431187,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,mixed-fixed-2500mbps-30s,mixed,2048,5.932103616,-0.02252179700000001,0.399234629,82,6.331338245,ba558fa3903ad875,replay,5.680106422,0.000484076,5.496234916,0,replay_only,5.680107862,5.680227941,5.496718992,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,0.000484076,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,mixed-fixed-2500mbps-30s,mixed,4096,7.139889311,0.0027212829999999633,0.445690249,82,7.58557956,ba558fa3903ad875,replay,5.659956018,0.00115861,5.517842875,1,replay_only,5.659958448,5.660192606,5.519001485,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,0.00115861,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,mixed-fixed-2500mbps-30s,mixed,4096,6.512887213,0.0029293819999999804,0.446881938,82,6.959769151,ba558fa3903ad875,replay,5.728462304,0.001931153,5.540249847,2,replay_only,5.728464214,5.728696151,5.542181,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,0.001931153,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,mixed-fixed-2500mbps-30s,mixed,8192,7.722658719,-0.0034658999999999107,0.607529249,82,8.330187968,ba558fa3903ad875,replay,5.931274754,0.002355199,5.747031731,3,replay_only,5.931276424,5.931579971,5.74938693,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,0.002355199,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,mixed-fixed-2500mbps-30s,mixed,8192,8.513494479,0.0037271420000000166,0.380103077,82,8.893597556,ba558fa3903ad875,replay,5.796258165,0.004026733,5.606045078,4,replay_only,5.796259955,5.796560992,5.610071811,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,0.004026733,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,mixed-fixed-2500mbps-30s,mixed,12288,9.571095076,-0.0043604560000000125,0.407316405,82,9.978411481,ba558fa3903ad875,replay,5.727193715,0.004598668,5.583182119,5,replay_only,5.727195485,5.728297675,5.587780787,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,0.004598668,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,mixed-fixed-2500mbps-30s,mixed,12288,9.074255251,-0.051734008,0.359097452,82,9.433352703,ba558fa3903ad875,replay,5.749068202,0.005839436,5.604116716,6,replay_only,5.749069292,5.74928587,5.609956152,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,0.005839436,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,mixed-fixed-2500mbps-30s,mixed,14336,10.114682228,-0.023618460000000008,0.379962788,82,10.494645016,ba558fa3903ad875,replay,5.886156052,0.006336552,5.695903355,7,replay_only,5.886157352,5.88638849,5.702239907,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,0.006336552,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,1.921297231,0.002813683999999983,0.380859642,15,2.302156873,b65223bd833df3af,replay,1.824917574,0.000575005,1.597333659,0,greedy,1.824918784,1.825137762,1.597908664,30.0,e1563386afed6f49,p-13c69c48e69d31ed,0.000575005,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,2.491900085,0.05569934900000001,0.472324023,15,2.964224108,b65223bd833df3af,replay,1.80357393,0.000764113,1.573740335,1,greedy,1.80357602,1.803986466,1.574504448,30.0,e1563386afed6f49,p-13c69c48e69d31ed,0.000764113,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,3.145892614,-0.0014572370000000001,0.420049942,15,3.565942556,b65223bd833df3af,replay,1.721493301,0.000917402,1.573373538,2,greedy,1.721494481,1.7216134,1.57429094,30.0,e1563386afed6f49,p-13c69c48e69d31ed,0.000917402,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,3.702243358,0.009409692000000025,0.425312354,15,4.127555712,b65223bd833df3af,replay,1.721950037,0.001188799,1.573032751,3,greedy,1.721951517,1.722062396,1.57422155,30.0,e1563386afed6f49,p-13c69c48e69d31ed,0.001188799,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,4.273027639,0.026146774999999955,0.423522421,15,4.69655006,b65223bd833df3af,replay,1.803436631,0.001324378,1.573024711,4,greedy,1.803437701,1.803777598,1.574349089,30.0,e1563386afed6f49,p-13c69c48e69d31ed,0.001324378,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,4.88105019,0.014332276000000033,0.38751243,15,5.26856262,b65223bd833df3af,replay,1.853318664,0.002516827,1.618140808,5,greedy,1.853319624,1.853482263,1.620657635,30.0,e1563386afed6f49,p-13c69c48e69d31ed,0.002516827,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,5.451780872,0.04783933000000001,0.462517793,15,5.914298665,b65223bd833df3af,replay,1.920985924,0.002766685,1.642810832,6,greedy,1.920986484,1.921047834,1.645577517,30.0,e1563386afed6f49,p-13c69c48e69d31ed,0.002766685,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,6.095787733,0.055622167,0.425894229,15,6.521681962,b65223bd833df3af,replay,1.853080176,0.003581548,1.667064819,7,greedy,1.853081226,1.853351204,1.670646367,30.0,e1563386afed6f49,p-13c69c48e69d31ed,0.003581548,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,3.774944746,-0.0007044310000000054,0.415198231,15,4.190142977,b65223bd833df3af,kv_transfer,0.843597987,0.000533705,0.700313679,0,kv_only,0.843598977,0.843665846,0.700847384,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,0.000533705,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,2.638540902,-0.004957809999999951,0.411666864,15,3.050207766,b65223bd833df3af,kv_transfer,1.127498227,0.001350747,0.927869698,1,kv_only,1.127499427,1.127646886,0.929220445,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,0.001350747,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,6.07492147,0.04467416099999999,0.414946223,15,6.489867693,b65223bd833df3af,kv_transfer,1.257338281,0.001653724,1.099813327,2,kv_only,1.257339341,1.25741776,1.101467051,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,0.001653724,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,4.324527008,-0.01178409800000002,0.385591548,15,4.710118556,b65223bd833df3af,kv_transfer,1.688653521,0.002036771,1.456099349,3,kv_only,1.688655421,1.68874931,1.45813612,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,0.002036771,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,5.435462271,0.044936741,0.459615204,15,5.895077475,b65223bd833df3af,kv_transfer,1.840847025,0.002229299,1.681664306,4,kv_only,1.840848115,1.840930384,1.683893605,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,0.002229299,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,4.888867871,-0.004511027000000001,0.368669127,15,5.257536998,b65223bd833df3af,kv_transfer,1.981048501,0.002492156,1.790011762,5,kv_only,1.981049171,1.981117861,1.792503918,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,0.002492156,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,3.232075622,-0.012903647000000018,0.408603532,15,3.640679154,b65223bd833df3af,kv_transfer,2.088886881,0.002864153,1.94601489,6,kv_only,2.088888321,2.08901793,1.948879043,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,0.002864153,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,2.089497515,-0.009812246999999996,0.368233711,15,2.457731226,b65223bd833df3af,kv_transfer,1.980945002,0.003010481,1.789401827,7,kv_only,1.980946052,1.9812159,1.792412308,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,0.003010481,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,1.823903774,-0.009642978999999996,0.368402979,15,2.192306753,b65223bd833df3af,replay,1.575549371,0.000599085,1.390081507,0,queue_haul,1.575551131,1.575710749,1.390680592,30.0,e1563386afed6f49,p-3c92237e052f64f2,0.000599085,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,2.370814901,0.038556069000000026,0.455180743,15,2.825995644,b65223bd833df3af,replay,1.823154841,0.001302638,1.64493588,1,queue_haul,1.823156781,1.823341639,1.646238518,30.0,e1563386afed6f49,p-3c92237e052f64f2,0.001302638,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,3.004259294,-0.008367651000000031,0.413139528,15,3.417398822,b65223bd833df3af,replay,1.484571793,0.001436767,1.343695792,2,queue_haul,1.484574113,1.484773801,1.345132559,30.0,e1563386afed6f49,p-3c92237e052f64f2,0.001436767,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,3.55773736,-0.006048363999999973,0.409854298,15,3.967591658,b65223bd833df3af,replay,1.526565689,0.002512397,1.388387553,3,queue_haul,1.526566979,1.526644549,1.39089995,30.0,e1563386afed6f49,p-3c92237e052f64f2,0.002512397,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,4.099615304,-0.012998447000000024,0.384377199,15,4.483992503,b65223bd833df3af,replay,1.597688053,0.002713295,1.410323478,4,queue_haul,1.597692133,1.598296418,1.413036773,30.0,e1563386afed6f49,p-3c92237e052f64f2,0.002713295,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,4.660962706,-0.006462998999999969,0.366717155,15,5.027679861,b65223bd833df3af,replay,1.597773033,0.003008602,1.409690774,5,queue_haul,1.597774592,1.598515986,1.412699376,30.0,e1563386afed6f49,p-3c92237e052f64f2,0.003008602,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,5.20395069,-0.0017512729999999976,0.41292719,15,5.61687788,b65223bd833df3af,replay,1.646794223,0.003506227,1.456189489,6,queue_haul,1.646795213,1.646873132,1.459695716,30.0,e1563386afed6f49,p-3c92237e052f64f2,0.003506227,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,5.792708563,0.040950474000000014,0.411222536,15,6.203931099,b65223bd833df3af,replay,1.759042442,0.003820854,1.620217072,7,queue_haul,1.759043942,1.75918883,1.624037926,30.0,e1563386afed6f49,p-3c92237e052f64f2,0.003820854,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,3.409412849,-0.007116763999999998,0.408785898,15,3.818198747,b65223bd833df3af,replay,1.540533396,0.000602754,1.415464845,0,replay_only,1.540535816,1.540639055,1.416067599,30.0,e1563386afed6f49,p-6606b0ceae2716a4,0.000602754,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,2.271287651,-0.0008539309999999745,0.415770743,15,2.687058394,b65223bd833df3af,replay,1.72160328,0.00105709,1.53690323,1,replay_only,1.72160599,1.72264144,1.53796032,30.0,e1563386afed6f49,p-6606b0ceae2716a4,0.00105709,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,5.707043562,0.08501123799999999,0.4552833,15,6.162326862,b65223bd833df3af,replay,1.65158277,0.001921112,1.536640313,2,replay_only,1.65158502,1.651760998,1.538561425,30.0,e1563386afed6f49,p-6606b0ceae2716a4,0.001921112,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,3.951391522,-0.006711556000000007,0.39066409,15,4.342055612,b65223bd833df3af,replay,1.696662255,0.00209582,1.535731712,3,replay_only,1.696666095,1.696850273,1.537827532,30.0,e1563386afed6f49,p-6606b0ceae2716a4,0.00209582,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,5.0714575,0.042729956999999985,0.45740842,15,5.52886592,b65223bd833df3af,replay,1.721021816,0.002775184,1.535353765,4,replay_only,1.721023556,1.722917808,1.538128949,30.0,e1563386afed6f49,p-6606b0ceae2716a4,0.002775184,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,4.522433342,-0.005545197000000002,0.367634957,15,4.890068299,b65223bd833df3af,replay,1.721787438,0.003683295,1.534345695,5,replay_only,1.721788338,1.722756679,1.53802899,30.0,e1563386afed6f49,p-6606b0ceae2716a4,0.003683295,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,2.864978598,-0.010903947000000025,0.410603232,15,3.27558183,b65223bd833df3af,replay,1.673309615,0.003984283,1.534490013,6,replay_only,1.673311155,1.673486414,1.538474296,30.0,e1563386afed6f49,p-6606b0ceae2716a4,0.003984283,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-5000mbps-30s,tiny,2048,1.723489852,-0.007316929999999999,0.370729028,15,2.09421888,b65223bd833df3af,replay,1.722539641,0.004638566,1.534163296,7,replay_only,1.722541141,1.723105706,1.538801862,30.0,e1563386afed6f49,p-6606b0ceae2716a4,0.004638566,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
