committed_before_power_window,committed_by_deadline,condition,context_profile,episode,hit_power_target,match_id,policy,power_attainment_fraction,power_target_fraction,required_deadline_s,sample_id,scenario_id,token_distribution
8,8,large-fixed-2500mbps-30s,large,105,True,8154417fb6387f2a,queue_haul,1,1.0,30.0,e33c7532b46acaed,p-6126f0b5b182709c,fixed
8,8,large-fixed-2500mbps-30s,large,105,True,8154417fb6387f2a,kv_only,1,1.0,30.0,e33c7532b46acaed,p-266ce16f4f822a01,fixed
8,8,large-fixed-2500mbps-30s,large,105,True,8154417fb6387f2a,replay_only,1,1.0,30.0,e33c7532b46acaed,p-0fe39e4e9e5870dd,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,86,True,a9d5d704602fadb1,kv_only,1,1.0,19.0,7d1b0ab854d9df69,p-42d0f22331207de5,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,86,True,a9d5d704602fadb1,replay_only,1,1.0,19.0,7d1b0ab854d9df69,p-f84cc0ebadad48db,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,86,True,a9d5d704602fadb1,queue_haul,1,1.0,19.0,7d1b0ab854d9df69,p-9c419d5f8bc4582a,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,86,True,a9d5d704602fadb1,greedy,1,1.0,19.0,7d1b0ab854d9df69,p-a6b91cb9f36ef7dc,fixed
8,8,small-fixed-1000mbps-30s,small,28,True,fbceee51243796be,replay_only,1,1.0,30.0,837f3ff09bbaac24,p-3b2ea765a3e27998,fixed
8,8,small-fixed-1000mbps-30s,small,28,True,fbceee51243796be,queue_haul,1,1.0,30.0,837f3ff09bbaac24,p-fba959b3a3a929af,fixed
8,8,small-fixed-1000mbps-30s,small,28,True,fbceee51243796be,greedy,1,1.0,30.0,837f3ff09bbaac24,p-5199c351fc043d2d,fixed
8,8,small-fixed-1000mbps-30s,small,28,True,fbceee51243796be,kv_only,1,1.0,30.0,837f3ff09bbaac24,p-4afde55dfe7211c0,fixed
8,8,small-fixed-10000mbps-19s,small,43,True,e21eb011860e7196,replay_only,1,1.0,19.0,837f3ff09bbaac24,p-8dbf4a7a55dcd1cd,fixed
8,8,small-fixed-10000mbps-19s,small,43,True,e21eb011860e7196,kv_only,1,1.0,19.0,837f3ff09bbaac24,p-551194ef08cae447,fixed
8,8,small-fixed-10000mbps-19s,small,43,True,e21eb011860e7196,greedy,1,1.0,19.0,837f3ff09bbaac24,p-28a96b81b2570e59,fixed
8,8,small-fixed-10000mbps-19s,small,43,True,e21eb011860e7196,queue_haul,1,1.0,19.0,837f3ff09bbaac24,p-949264030da94339,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,73,True,efb429fa8c5d474e,queue_haul,1,1.0,19.0,a9500bdb35e133a1,p-d346bb23f202a6f1,fixed
5,6,mixed-fixed-1000mbps-19s,mixed,73,False,efb429fa8c5d474e,kv_only,0.5147316287891547,1.0,19.0,a9500bdb35e133a1,p-6ee49a10cc1d32ed,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,73,True,efb429fa8c5d474e,replay_only,1,1.0,19.0,a9500bdb35e133a1,p-78e70d9a598ef506,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,73,True,efb429fa8c5d474e,greedy,1,1.0,19.0,a9500bdb35e133a1,p-791a6fcdd877d119,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,76,True,74d2486c1782458d,greedy,1,1.0,30.0,a9500bdb35e133a1,p-fd642addfb7b80e3,fixed
7,8,mixed-fixed-1000mbps-30s,mixed,76,False,74d2486c1782458d,kv_only,0.9348231389649854,1.0,30.0,a9500bdb35e133a1,p-8cd496dfc5f5e649,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,76,True,74d2486c1782458d,replay_only,1,1.0,30.0,a9500bdb35e133a1,p-f4a3f95112471176,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,76,True,74d2486c1782458d,queue_haul,1,1.0,30.0,a9500bdb35e133a1,p-c35717aa7012dceb,fixed
8,8,large-fixed-10000mbps-30s,large,118,True,526f3d0d460ce0ae,kv_only,1,1.0,30.0,3a515af4dffc7733,p-621e67e845d90dc7,fixed
8,8,large-fixed-10000mbps-30s,large,118,True,526f3d0d460ce0ae,queue_haul,1,1.0,30.0,3a515af4dffc7733,p-f89c98c06738602b,fixed
8,8,large-fixed-10000mbps-30s,large,118,True,526f3d0d460ce0ae,replay_only,1,1.0,30.0,3a515af4dffc7733,p-96165e9674ed7b2f,fixed
8,8,large-fixed-10000mbps-30s,large,118,True,526f3d0d460ce0ae,greedy,1,1.0,30.0,3a515af4dffc7733,p-377979ca525a0943,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,90,True,741dfe5efd904f00,replay_only,1,1.0,19.0,3c2f94941cabfb0f,p-5f1edb48a4777a7f,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,90,True,741dfe5efd904f00,kv_only,1,1.0,19.0,3c2f94941cabfb0f,p-9ec0f7638c0e88b4,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,90,True,741dfe5efd904f00,queue_haul,1,1.0,19.0,3c2f94941cabfb0f,p-74c9837bc40a9a1e,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,90,True,741dfe5efd904f00,greedy,1,1.0,19.0,3c2f94941cabfb0f,p-948807ef88bfd528,fixed
3,4,large-fixed-1000mbps-30s,large,99,False,3d71ecf12851970f,kv_only,0.2811549541412511,1.0,30.0,e33c7532b46acaed,p-835314ce13245354,fixed
8,8,large-fixed-1000mbps-30s,large,99,True,3d71ecf12851970f,queue_haul,1,1.0,30.0,e33c7532b46acaed,p-0c726ba4cbab700b,fixed
8,8,large-fixed-1000mbps-30s,large,99,True,3d71ecf12851970f,replay_only,1,1.0,30.0,e33c7532b46acaed,p-07b835131216672c,fixed
8,8,large-fixed-1000mbps-30s,large,99,True,3d71ecf12851970f,greedy,1,1.0,30.0,e33c7532b46acaed,p-5de300b03ac237e1,fixed
8,8,large-fixed-5000mbps-30s,large,113,True,e5e8fde9548b44fd,queue_haul,1,1.0,30.0,c44d256c433cbdd6,p-de3718830c3be626,fixed
8,8,large-fixed-5000mbps-30s,large,113,True,e5e8fde9548b44fd,greedy,1,1.0,30.0,c44d256c433cbdd6,p-e7b1fc243b807f09,fixed
8,8,large-fixed-5000mbps-30s,large,113,True,e5e8fde9548b44fd,kv_only,1,1.0,30.0,c44d256c433cbdd6,p-f88e989b005e0f17,fixed
8,8,large-fixed-5000mbps-30s,large,113,True,e5e8fde9548b44fd,replay_only,1,1.0,30.0,c44d256c433cbdd6,p-dfe1ae53f953dee1,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,9,True,5060c0c15e9b3fc0,greedy,1,1.0,30.0,e1563386afed6f49,p-0f950e739709b176,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,9,True,5060c0c15e9b3fc0,kv_only,1,1.0,30.0,e1563386afed6f49,p-cb1c7cd097cdeda3,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,9,True,5060c0c15e9b3fc0,queue_haul,1,1.0,30.0,e1563386afed6f49,p-e0bacbfe04564829,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,9,True,5060c0c15e9b3fc0,replay_only,1,1.0,30.0,e1563386afed6f49,p-9c3496c84c728746,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,18,True,246d5eb08368ec5f,greedy,1,1.0,19.0,e1563386afed6f49,p-a8549bc9396ae2ff,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,18,True,246d5eb08368ec5f,queue_haul,1,1.0,19.0,e1563386afed6f49,p-b051b6cf9562490f,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,18,True,246d5eb08368ec5f,kv_only,1,1.0,19.0,e1563386afed6f49,p-5d13ac4f9d728a83,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,18,True,246d5eb08368ec5f,replay_only,1,1.0,19.0,e1563386afed6f49,p-26e458f9a03d2315,fixed
8,8,large-fixed-5000mbps-30s,large,112,True,864da6d482754848,replay_only,1,1.0,30.0,3a515af4dffc7733,p-d6c4df9b3b567261,fixed
8,8,large-fixed-5000mbps-30s,large,112,True,864da6d482754848,kv_only,1,1.0,30.0,3a515af4dffc7733,p-8624f4d26029441a,fixed
8,8,large-fixed-5000mbps-30s,large,112,True,864da6d482754848,greedy,1,1.0,30.0,3a515af4dffc7733,p-9ae5dff60afbbdc3,fixed
8,8,large-fixed-5000mbps-30s,large,112,True,864da6d482754848,queue_haul,1,1.0,30.0,3a515af4dffc7733,p-0c0f467b931b36e2,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,13,True,b1428242cd718e22,greedy,1,1.0,19.0,4f9ad0a7bb0fab99,p-2590967db705874f,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,13,True,b1428242cd718e22,kv_only,1,1.0,19.0,4f9ad0a7bb0fab99,p-0191fa6b11c4fa60,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,13,True,b1428242cd718e22,queue_haul,1,1.0,19.0,4f9ad0a7bb0fab99,p-aa7051b3ca444249,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,13,True,b1428242cd718e22,replay_only,1,1.0,19.0,4f9ad0a7bb0fab99,p-5d241580e9e07e14,fixed
7,8,mixed-fixed-1000mbps-30s,mixed,77,False,6aeddc6086c24722,kv_only,0.931439991937528,1.0,30.0,7d1b0ab854d9df69,p-dcd07ba969ae0c56,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,77,True,6aeddc6086c24722,greedy,1,1.0,30.0,7d1b0ab854d9df69,p-470dc13242d18d27,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,77,True,6aeddc6086c24722,replay_only,1,1.0,30.0,7d1b0ab854d9df69,p-b3d89e85caac5b45,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,77,True,6aeddc6086c24722,queue_haul,1,1.0,30.0,7d1b0ab854d9df69,p-4d883170d4c59c79,fixed
8,8,medium-fixed-1000mbps-30s,medium,53,True,25f82591ad4f598c,greedy,1,1.0,30.0,f7e97c59b5dc6a00,p-ec747ef20d265847,fixed
8,8,medium-fixed-1000mbps-30s,medium,53,True,25f82591ad4f598c,replay_only,1,1.0,30.0,f7e97c59b5dc6a00,p-76d78a168884fe57,fixed
8,8,medium-fixed-1000mbps-30s,medium,53,True,25f82591ad4f598c,queue_haul,1,1.0,30.0,f7e97c59b5dc6a00,p-cf6184f62cc69fa5,fixed
7,8,medium-fixed-1000mbps-30s,medium,53,False,25f82591ad4f598c,kv_only,0.9224753347979215,1.0,30.0,f7e97c59b5dc6a00,p-f590470e7eee9d5a,fixed
8,8,medium-fixed-10000mbps-30s,medium,70,True,797eb44a130a94e1,kv_only,1,1.0,30.0,b6455b687844b7e4,p-b3fb1f51227b619d,fixed
8,8,medium-fixed-10000mbps-30s,medium,70,True,797eb44a130a94e1,replay_only,1,1.0,30.0,b6455b687844b7e4,p-91244d1505b1d78f,fixed
8,8,medium-fixed-10000mbps-30s,medium,70,True,797eb44a130a94e1,greedy,1,1.0,30.0,b6455b687844b7e4,p-d766e5f38abc82f4,fixed
8,8,medium-fixed-10000mbps-30s,medium,70,True,797eb44a130a94e1,queue_haul,1,1.0,30.0,b6455b687844b7e4,p-3acca8426e5e249c,fixed
8,8,small-fixed-5000mbps-19s,small,38,True,a9e3d3e9ed6a1d5e,queue_haul,1,1.0,19.0,e59269064ede73aa,p-0f0b03ef17f33b96,fixed
8,8,small-fixed-5000mbps-19s,small,38,True,a9e3d3e9ed6a1d5e,greedy,1,1.0,19.0,e59269064ede73aa,p-4aa659850233761f,fixed
8,8,small-fixed-5000mbps-19s,small,38,True,a9e3d3e9ed6a1d5e,replay_only,1,1.0,19.0,e59269064ede73aa,p-cb9ecad939afaa6b,fixed
8,8,small-fixed-5000mbps-19s,small,38,True,a9e3d3e9ed6a1d5e,kv_only,1,1.0,19.0,e59269064ede73aa,p-53bb34b8cd8b31af,fixed
8,8,small-fixed-5000mbps-30s,small,40,True,79c61d5b86820bf0,kv_only,1,1.0,30.0,837f3ff09bbaac24,p-067559459f112f93,fixed
8,8,small-fixed-5000mbps-30s,small,40,True,79c61d5b86820bf0,replay_only,1,1.0,30.0,837f3ff09bbaac24,p-a278abfefee5d24e,fixed
8,8,small-fixed-5000mbps-30s,small,40,True,79c61d5b86820bf0,greedy,1,1.0,30.0,837f3ff09bbaac24,p-0320098131df47cb,fixed
8,8,small-fixed-5000mbps-30s,small,40,True,79c61d5b86820bf0,queue_haul,1,1.0,30.0,837f3ff09bbaac24,p-c1987e3aa93cfc05,fixed
8,8,medium-fixed-5000mbps-19s,medium,61,True,667ef7c899cbb50d,queue_haul,1,1.0,19.0,b6455b687844b7e4,p-70eac0c2b4032e9e,fixed
8,8,medium-fixed-5000mbps-19s,medium,61,True,667ef7c899cbb50d,greedy,1,1.0,19.0,b6455b687844b7e4,p-dec5d4231291d533,fixed
8,8,medium-fixed-5000mbps-19s,medium,61,True,667ef7c899cbb50d,kv_only,1,1.0,19.0,b6455b687844b7e4,p-eb8227e67e30f8fe,fixed
8,8,medium-fixed-5000mbps-19s,medium,61,True,667ef7c899cbb50d,replay_only,1,1.0,19.0,b6455b687844b7e4,p-bfb80f8df1b161ee,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,1,True,ed46e8e66b5f2100,greedy,1,1.0,19.0,4f9ad0a7bb0fab99,p-65dec7616c8338da,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,1,True,ed46e8e66b5f2100,queue_haul,1,1.0,19.0,4f9ad0a7bb0fab99,p-00358d7565da152d,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,1,True,ed46e8e66b5f2100,replay_only,1,1.0,19.0,4f9ad0a7bb0fab99,p-3afd57bd088f49d4,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,1,True,ed46e8e66b5f2100,kv_only,1,1.0,19.0,4f9ad0a7bb0fab99,p-8bd773300e57426b,fixed
8,8,large-fixed-5000mbps-30s,large,111,True,ae4f48326a214eda,greedy,1,1.0,30.0,e33c7532b46acaed,p-9bc4c9945fc73064,fixed
8,8,large-fixed-5000mbps-30s,large,111,True,ae4f48326a214eda,replay_only,1,1.0,30.0,e33c7532b46acaed,p-01c918d49b2f09ab,fixed
8,8,large-fixed-5000mbps-30s,large,111,True,ae4f48326a214eda,kv_only,1,1.0,30.0,e33c7532b46acaed,p-24c4ef7d8ebce521,fixed
8,8,large-fixed-5000mbps-30s,large,111,True,ae4f48326a214eda,queue_haul,1,1.0,30.0,e33c7532b46acaed,p-a683aa4c952732e5,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,89,True,476c94d7579ffe45,kv_only,1,1.0,30.0,7d1b0ab854d9df69,p-63da7b979b047c9e,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,89,True,476c94d7579ffe45,queue_haul,1,1.0,30.0,7d1b0ab854d9df69,p-57e0b691c1b37e8d,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,89,True,476c94d7579ffe45,replay_only,1,1.0,30.0,7d1b0ab854d9df69,p-1c004b7c8ea78ef4,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,89,True,476c94d7579ffe45,greedy,1,1.0,30.0,7d1b0ab854d9df69,p-42cefc6ca42b1d2e,fixed
8,8,small-fixed-1000mbps-19s,small,24,True,b6c20def6626a718,queue_haul,1,1.0,19.0,7094953b638284e1,p-1b9285f964f10bb2,fixed
8,8,small-fixed-1000mbps-19s,small,24,True,b6c20def6626a718,replay_only,1,1.0,19.0,7094953b638284e1,p-c289eedf5c75aa13,fixed
8,8,small-fixed-1000mbps-19s,small,24,True,b6c20def6626a718,greedy,1,1.0,19.0,7094953b638284e1,p-7536893974b988d4,fixed
8,8,small-fixed-1000mbps-19s,small,24,True,b6c20def6626a718,kv_only,1,1.0,19.0,7094953b638284e1,p-eb1d86791995a41c,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,0,True,ce460c988bbf0a02,greedy,1,1.0,19.0,e1563386afed6f49,p-2e6e332779c787f8,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,0,True,ce460c988bbf0a02,kv_only,1,1.0,19.0,e1563386afed6f49,p-1d0ff9ac16985132,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,0,True,ce460c988bbf0a02,replay_only,1,1.0,19.0,e1563386afed6f49,p-8838a625caa04f47,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,0,True,ce460c988bbf0a02,queue_haul,1,1.0,19.0,e1563386afed6f49,p-ca9499b8c116aa96,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,83,True,cac0c3245ad93e0b,queue_haul,1,1.0,30.0,7d1b0ab854d9df69,p-3287c4587bf9b090,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,83,True,cac0c3245ad93e0b,replay_only,1,1.0,30.0,7d1b0ab854d9df69,p-4df71cb2a063604e,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,83,True,cac0c3245ad93e0b,kv_only,1,1.0,30.0,7d1b0ab854d9df69,p-82f5681933eb10f8,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,83,True,cac0c3245ad93e0b,greedy,1,1.0,30.0,7d1b0ab854d9df69,p-8b02b0a15b198181,fixed
8,8,small-fixed-2500mbps-19s,small,31,True,8ea53b0cf59a1b6d,queue_haul,1,1.0,19.0,837f3ff09bbaac24,p-fc49b7515c07f8bd,fixed
8,8,small-fixed-2500mbps-19s,small,31,True,8ea53b0cf59a1b6d,kv_only,1,1.0,19.0,837f3ff09bbaac24,p-61ffb3a7807e6014,fixed
8,8,small-fixed-2500mbps-19s,small,31,True,8ea53b0cf59a1b6d,replay_only,1,1.0,19.0,837f3ff09bbaac24,p-c0987714c1dc5514,fixed
8,8,small-fixed-2500mbps-19s,small,31,True,8ea53b0cf59a1b6d,greedy,1,1.0,19.0,837f3ff09bbaac24,p-9a46d334f6bcc0d5,fixed
8,8,small-fixed-2500mbps-30s,small,35,True,0c2d39cb60cfe1ad,greedy,1,1.0,30.0,e59269064ede73aa,p-9af1a7e843a364cc,fixed
8,8,small-fixed-2500mbps-30s,small,35,True,0c2d39cb60cfe1ad,kv_only,1,1.0,30.0,e59269064ede73aa,p-a246e08aa004c9fe,fixed
8,8,small-fixed-2500mbps-30s,small,35,True,0c2d39cb60cfe1ad,replay_only,1,1.0,30.0,e59269064ede73aa,p-aa002d872a1ff7c2,fixed
8,8,small-fixed-2500mbps-30s,small,35,True,0c2d39cb60cfe1ad,queue_haul,1,1.0,30.0,e59269064ede73aa,p-03c050c2fd1d8897,fixed
8,8,small-fixed-5000mbps-19s,small,37,True,cdd0ce584a9fe86e,queue_haul,1,1.0,19.0,837f3ff09bbaac24,p-283fd2c8835014b5,fixed
8,8,small-fixed-5000mbps-19s,small,37,True,cdd0ce584a9fe86e,replay_only,1,1.0,19.0,837f3ff09bbaac24,p-b1bef2091128369f,fixed
8,8,small-fixed-5000mbps-19s,small,37,True,cdd0ce584a9fe86e,kv_only,1,1.0,19.0,837f3ff09bbaac24,p-3eb9e3f52ef7f60f,fixed
8,8,small-fixed-5000mbps-19s,small,37,True,cdd0ce584a9fe86e,greedy,1,1.0,19.0,837f3ff09bbaac24,p-c53509830ad41c6e,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,74,True,ea516cc1bb73c938,queue_haul,1,1.0,19.0,7d1b0ab854d9df69,p-85d17be240f561cc,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,74,True,ea516cc1bb73c938,greedy,1,1.0,19.0,7d1b0ab854d9df69,p-46412045564397d4,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,74,True,ea516cc1bb73c938,replay_only,1,1.0,19.0,7d1b0ab854d9df69,p-3da35e52f2d61cca,fixed
5,6,mixed-fixed-1000mbps-19s,mixed,74,False,ea516cc1bb73c938,kv_only,0.5360249455048408,1.0,19.0,7d1b0ab854d9df69,p-96f48c563a8e3a2f,fixed
8,8,medium-fixed-1000mbps-30s,medium,52,True,39001f46dc14a2b3,queue_haul,1,1.0,30.0,b6455b687844b7e4,p-e7ec36ba551fd17b,fixed
8,8,medium-fixed-1000mbps-30s,medium,52,True,39001f46dc14a2b3,greedy,1,1.0,30.0,b6455b687844b7e4,p-b3de917ab38cb763,fixed
7,8,medium-fixed-1000mbps-30s,medium,52,False,39001f46dc14a2b3,kv_only,0.9207661204431492,1.0,30.0,b6455b687844b7e4,p-1c970b203a3156d0,fixed
8,8,medium-fixed-1000mbps-30s,medium,52,True,39001f46dc14a2b3,replay_only,1,1.0,30.0,b6455b687844b7e4,p-5905cd5e1508b26d,fixed
8,8,medium-fixed-10000mbps-19s,medium,68,True,d3658a2954720e61,greedy,1,1.0,19.0,f7e97c59b5dc6a00,p-1489cb2f8a3f6ce6,fixed
8,8,medium-fixed-10000mbps-19s,medium,68,True,d3658a2954720e61,replay_only,1,1.0,19.0,f7e97c59b5dc6a00,p-909242b68f6f4ba3,fixed
8,8,medium-fixed-10000mbps-19s,medium,68,True,d3658a2954720e61,queue_haul,1,1.0,19.0,f7e97c59b5dc6a00,p-088877a3d8dbc0c3,fixed
8,8,medium-fixed-10000mbps-19s,medium,68,True,d3658a2954720e61,kv_only,1,1.0,19.0,f7e97c59b5dc6a00,p-862c46af24e5d3aa,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,82,True,ba558fa3903ad875,kv_only,1,1.0,30.0,a9500bdb35e133a1,p-4d73d70b343aa5bc,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,82,True,ba558fa3903ad875,queue_haul,1,1.0,30.0,a9500bdb35e133a1,p-e07c022db89cdb26,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,82,True,ba558fa3903ad875,greedy,1,1.0,30.0,a9500bdb35e133a1,p-07e885f37ff9a4a7,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,82,True,ba558fa3903ad875,replay_only,1,1.0,30.0,a9500bdb35e133a1,p-d6774d94d7331ea4,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,15,True,b65223bd833df3af,greedy,1,1.0,30.0,e1563386afed6f49,p-13c69c48e69d31ed,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,15,True,b65223bd833df3af,kv_only,1,1.0,30.0,e1563386afed6f49,p-eafb646bf7a38ea8,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,15,True,b65223bd833df3af,queue_haul,1,1.0,30.0,e1563386afed6f49,p-3c92237e052f64f2,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,15,True,b65223bd833df3af,replay_only,1,1.0,30.0,e1563386afed6f49,p-6606b0ceae2716a4,fixed
8,8,large-fixed-10000mbps-19s,large,115,True,63069de1cb547639,greedy,1,1.0,19.0,3a515af4dffc7733,p-0c3ab51782f5634e,fixed
8,8,large-fixed-10000mbps-19s,large,115,True,63069de1cb547639,replay_only,1,1.0,19.0,3a515af4dffc7733,p-59cf0a3539c6b27d,fixed
8,8,large-fixed-10000mbps-19s,large,115,True,63069de1cb547639,kv_only,1,1.0,19.0,3a515af4dffc7733,p-bde7d535c2b96ddb,fixed
8,8,large-fixed-10000mbps-19s,large,115,True,63069de1cb547639,queue_haul,1,1.0,19.0,3a515af4dffc7733,p-c1389d03c8f906b0,fixed
8,8,medium-fixed-5000mbps-19s,medium,62,True,032057dec911b117,queue_haul,1,1.0,19.0,f7e97c59b5dc6a00,p-b2ff50391612e44a,fixed
8,8,medium-fixed-5000mbps-19s,medium,62,True,032057dec911b117,greedy,1,1.0,19.0,f7e97c59b5dc6a00,p-8b04449c585d6dc9,fixed
8,8,medium-fixed-5000mbps-19s,medium,62,True,032057dec911b117,kv_only,1,1.0,19.0,f7e97c59b5dc6a00,p-5260d8dc41a2d00f,fixed
8,8,medium-fixed-5000mbps-19s,medium,62,True,032057dec911b117,replay_only,1,1.0,19.0,f7e97c59b5dc6a00,p-14923f87efeff4b5,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,16,True,8b7505c69d070307,queue_haul,1,1.0,30.0,4f9ad0a7bb0fab99,p-1d9e36cde5ef2a02,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,16,True,8b7505c69d070307,greedy,1,1.0,30.0,4f9ad0a7bb0fab99,p-aa73882de9978339,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,16,True,8b7505c69d070307,replay_only,1,1.0,30.0,4f9ad0a7bb0fab99,p-1b26c31c70b47d69,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,16,True,8b7505c69d070307,kv_only,1,1.0,30.0,4f9ad0a7bb0fab99,p-9f26742670a2060a,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,85,True,9e49ca24a875ad46,replay_only,1,1.0,19.0,a9500bdb35e133a1,p-988b910d1b85112b,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,85,True,9e49ca24a875ad46,greedy,1,1.0,19.0,a9500bdb35e133a1,p-def10a7f56da16ee,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,85,True,9e49ca24a875ad46,kv_only,1,1.0,19.0,a9500bdb35e133a1,p-eaa8377150d8863f,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,85,True,9e49ca24a875ad46,queue_haul,1,1.0,19.0,a9500bdb35e133a1,p-4fe111ae4c6421de,fixed
8,8,small-fixed-5000mbps-30s,small,41,True,8114d9b33434eba5,kv_only,1,1.0,30.0,e59269064ede73aa,p-a9c8802dc8fcbd63,fixed
8,8,small-fixed-5000mbps-30s,small,41,True,8114d9b33434eba5,greedy,1,1.0,30.0,e59269064ede73aa,p-5243e35c6aa12863,fixed
8,8,small-fixed-5000mbps-30s,small,41,True,8114d9b33434eba5,queue_haul,1,1.0,30.0,e59269064ede73aa,p-1e9f588fb5e07151,fixed
8,8,small-fixed-5000mbps-30s,small,41,True,8114d9b33434eba5,replay_only,1,1.0,30.0,e59269064ede73aa,p-75091510a463d7cf,fixed
8,8,large-fixed-1000mbps-30s,large,101,True,afde6182fa99b9ba,replay_only,1,1.0,30.0,c44d256c433cbdd6,p-436c63ed9999bbff,fixed
3,4,large-fixed-1000mbps-30s,large,101,False,afde6182fa99b9ba,kv_only,0.28203848963125017,1.0,30.0,c44d256c433cbdd6,p-28df46018ec8a6dc,fixed
8,8,large-fixed-1000mbps-30s,large,101,True,afde6182fa99b9ba,queue_haul,1,1.0,30.0,c44d256c433cbdd6,p-f3d8f3dd38feddf4,fixed
8,8,large-fixed-1000mbps-30s,large,101,True,afde6182fa99b9ba,greedy,1,1.0,30.0,c44d256c433cbdd6,p-8ec9af77569c7f50,fixed
8,8,large-fixed-2500mbps-30s,large,107,True,e634006a2c3a5ad8,queue_haul,1,1.0,30.0,c44d256c433cbdd6,p-2d23d836226520c3,fixed
8,8,large-fixed-2500mbps-30s,large,107,True,e634006a2c3a5ad8,replay_only,1,1.0,30.0,c44d256c433cbdd6,p-80989a964a17a277,fixed
8,8,large-fixed-2500mbps-30s,large,107,True,e634006a2c3a5ad8,greedy,1,1.0,30.0,c44d256c433cbdd6,p-02c09573ae76b678,fixed
8,8,large-fixed-2500mbps-30s,large,107,True,e634006a2c3a5ad8,kv_only,1,1.0,30.0,c44d256c433cbdd6,p-74492825bc2425e0,fixed
8,8,medium-fixed-2500mbps-19s,medium,55,True,a0b170bfed387bda,replay_only,1,1.0,19.0,b6455b687844b7e4,p-c3503f73718bcb13,fixed
8,8,medium-fixed-2500mbps-19s,medium,55,True,a0b170bfed387bda,queue_haul,1,1.0,19.0,b6455b687844b7e4,p-c0047692bf22e01b,fixed
8,8,medium-fixed-2500mbps-19s,medium,55,True,a0b170bfed387bda,greedy,1,1.0,19.0,b6455b687844b7e4,p-3fcc06f0c0527b5e,fixed
8,8,medium-fixed-2500mbps-19s,medium,55,True,a0b170bfed387bda,kv_only,1,1.0,19.0,b6455b687844b7e4,p-df54e69a2bb25794,fixed
