Welcome to Microsoft Azure Linux 3.0 (x86_64)
timestamp, uuid, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/10 04:27:56.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 330.28 W, 100 %, 61444 MiB
2026/09/10 04:27:57.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 272.87 W, 100 %, 61444 MiB
2026/09/10 04:27:58.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 285.18 W, 100 %, 61444 MiB
2026/09/10 04:27:59.706, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.95 W, 9 %, 61444 MiB
2026/09/10 04:28:00.706, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.26 W, 0 %, 61444 MiB
2026/09/10 04:28:01.706, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.97 W, 0 %, 61444 MiB
2026/09/10 04:28:02.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.66 W, 0 %, 61444 MiB
2026/09/10 04:28:03.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.47 W, 0 %, 61444 MiB
2026/09/10 04:28:04.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.37 W, 0 %, 61444 MiB
2026/09/10 04:28:05.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.31 W, 0 %, 61444 MiB
2026/09/10 04:28:06.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.91 W, 0 %, 61444 MiB
2026/09/10 04:28:07.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.87 W, 0 %, 61444 MiB
2026/09/10 04:28:08.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.68 W, 0 %, 61444 MiB
2026/09/10 04:28:09.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.58 W, 0 %, 61444 MiB
2026/09/10 04:28:10.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.43 W, 0 %, 61444 MiB
2026/09/10 04:28:11.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.29 W, 0 %, 61444 MiB
2026/09/10 04:28:12.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.27 W, 0 %, 61444 MiB
2026/09/10 04:28:13.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 152.95 W, 25 %, 61444 MiB
2026/09/10 04:28:14.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 155.17 W, 25 %, 61444 MiB
2026/09/10 04:28:15.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.23 W, 0 %, 61444 MiB
2026/09/10 04:28:16.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.16 W, 0 %, 61444 MiB
2026/09/10 04:28:17.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.90 W, 0 %, 61444 MiB
2026/09/10 04:28:18.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.87 W, 0 %, 61444 MiB
2026/09/10 04:28:19.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.64 W, 0 %, 61444 MiB
2026/09/10 04:28:20.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.50 W, 0 %, 61444 MiB
2026/09/10 04:28:21.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.47 W, 0 %, 61444 MiB
2026/09/10 04:28:22.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.37 W, 0 %, 61444 MiB
2026/09/10 04:28:23.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.30 W, 0 %, 61444 MiB
2026/09/10 04:28:24.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 319.28 W, 19 %, 61444 MiB
2026/09/10 04:28:25.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.28 W, 0 %, 61444 MiB
2026/09/10 04:28:26.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.14 W, 0 %, 61444 MiB
2026/09/10 04:28:27.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.90 W, 0 %, 61444 MiB
2026/09/10 04:28:28.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 147.28 W, 25 %, 61444 MiB
2026/09/10 04:28:29.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 173.07 W, 36 %, 61444 MiB
2026/09/10 04:28:30.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 166.63 W, 30 %, 61444 MiB
2026/09/10 04:28:31.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 170.98 W, 29 %, 61444 MiB
2026/09/10 04:28:32.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.07 W, 0 %, 61444 MiB
2026/09/10 04:28:33.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.02 W, 20 %, 61444 MiB
2026/09/10 04:28:34.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.87 W, 0 %, 61444 MiB
2026/09/10 04:28:35.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.53 W, 35 %, 61444 MiB
2026/09/10 04:28:36.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.74 W, 0 %, 61444 MiB
2026/09/10 04:28:37.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.76 W, 0 %, 61444 MiB
2026/09/10 04:28:38.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.58 W, 0 %, 61444 MiB
2026/09/10 04:28:39.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.34 W, 0 %, 61444 MiB
2026/09/10 04:28:40.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.38 W, 0 %, 61444 MiB
2026/09/10 04:28:41.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.37 W, 0 %, 61444 MiB
2026/09/10 04:28:42.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.19 W, 0 %, 61444 MiB
2026/09/10 04:28:43.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.08 W, 0 %, 61444 MiB
2026/09/10 04:28:44.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.98 W, 0 %, 61444 MiB
2026/09/10 04:28:45.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.98 W, 0 %, 61444 MiB
2026/09/10 04:28:46.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.99 W, 0 %, 61444 MiB
2026/09/10 04:28:47.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.80 W, 0 %, 61444 MiB
2026/09/10 04:28:48.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.80 W, 0 %, 61444 MiB
2026/09/10 04:28:49.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.62 W, 0 %, 61444 MiB
2026/09/10 04:28:50.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.70 W, 0 %, 61444 MiB
2026/09/10 04:28:51.716, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.60 W, 0 %, 61444 MiB
2026/09/10 04:28:52.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.70 W, 0 %, 61444 MiB
2026/09/10 04:28:53.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.60 W, 0 %, 61444 MiB
2026/09/10 04:28:54.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.41 W, 0 %, 61444 MiB
2026/09/10 04:28:55.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 330.06 W, 0 %, 61444 MiB
2026/09/10 04:28:56.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 149.03 W, 26 %, 61444 MiB
2026/09/10 04:28:57.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.60 W, 0 %, 61444 MiB
2026/09/10 04:28:58.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.50 W, 0 %, 61444 MiB
2026/09/10 04:28:59.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.40 W, 0 %, 61444 MiB
2026/09/10 04:29:00.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.30 W, 0 %, 61444 MiB
2026/09/10 04:29:01.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.91 W, 0 %, 61444 MiB
2026/09/10 04:29:02.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.81 W, 0 %, 61444 MiB
2026/09/10 04:29:03.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.81 W, 0 %, 61444 MiB
2026/09/10 04:29:04.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.71 W, 0 %, 61444 MiB
2026/09/10 04:29:05.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.71 W, 0 %, 61444 MiB
2026/09/10 04:29:06.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.62 W, 0 %, 61444 MiB
2026/09/10 04:29:07.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.71 W, 0 %, 61444 MiB
2026/09/10 04:29:08.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.62 W, 0 %, 61444 MiB
2026/09/10 04:29:09.720, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.61 W, 0 %, 61444 MiB
2026/09/10 04:29:10.720, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 148.59 W, 26 %, 61444 MiB
2026/09/10 04:29:11.720, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.62 W, 0 %, 61444 MiB
2026/09/10 04:29:12.720, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 163.85 W, 32 %, 61444 MiB
2026/09/10 04:29:13.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 168.34 W, 32 %, 61444 MiB
2026/09/10 04:29:14.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 166.66 W, 30 %, 61444 MiB
2026/09/10 04:29:15.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 171.42 W, 32 %, 61444 MiB
2026/09/10 04:29:16.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 180.23 W, 34 %, 61444 MiB
2026/09/10 04:29:17.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 171.27 W, 32 %, 61444 MiB
2026/09/10 04:29:18.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 172.37 W, 32 %, 61444 MiB
2026/09/10 04:29:19.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 167.92 W, 30 %, 61444 MiB
2026/09/10 04:29:20.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 113.31 W, 4 %, 61444 MiB
2026/09/10 04:29:21.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 113.10 W, 0 %, 61444 MiB
2026/09/10 04:29:22.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 113.00 W, 0 %, 61444 MiB
2026/09/10 04:29:23.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 113.01 W, 0 %, 61444 MiB
2026/09/10 04:29:24.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.81 W, 0 %, 61444 MiB
2026/09/10 04:29:25.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.81 W, 0 %, 61444 MiB
2026/09/10 04:29:26.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.71 W, 0 %, 61444 MiB
2026/09/10 04:29:27.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.61 W, 0 %, 61444 MiB
2026/09/10 04:29:28.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.62 W, 0 %, 61444 MiB
2026/09/10 04:29:29.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.42 W, 0 %, 61444 MiB
2026/09/10 04:29:30.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.51 W, 0 %, 61444 MiB
2026/09/10 04:29:31.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.32 W, 0 %, 61444 MiB
2026/09/10 04:29:32.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 327.18 W, 100 %, 61444 MiB
2026/09/10 04:29:33.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 294.85 W, 100 %, 61444 MiB
2026/09/10 04:29:34.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 274.91 W, 100 %, 61444 MiB
2026/09/10 04:29:35.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 321.96 W, 100 %, 61444 MiB
2026/09/10 04:29:36.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 276.69 W, 100 %, 61444 MiB
2026/09/10 04:29:37.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 287.54 W, 100 %, 61444 MiB
2026/09/10 04:29:38.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 286.66 W, 100 %, 61444 MiB
2026/09/10 04:29:39.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 320.06 W, 100 %, 61444 MiB
2026/09/10 04:29:40.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 286.56 W, 100 %, 61444 MiB
2026/09/10 04:29:41.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 275.31 W, 100 %, 61444 MiB
2026/09/10 04:29:42.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 328.21 W, 100 %, 61444 MiB
2026/09/10 04:29:43.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 316.55 W, 100 %, 61444 MiB
2026/09/10 04:29:44.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 287.93 W, 100 %, 61444 MiB
2026/09/10 04:29:45.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 277.74 W, 100 %, 61444 MiB
2026/09/10 04:29:46.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 279.70 W, 100 %, 61444 MiB
2026/09/10 04:29:47.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 292.60 W, 100 %, 61444 MiB
2026/09/10 04:29:48.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 280.99 W, 100 %, 61444 MiB
2026/09/10 04:29:49.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 294.65 W, 100 %, 61444 MiB
2026/09/10 04:29:50.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 274.82 W, 100 %, 61444 MiB
2026/09/10 04:29:51.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 282.06 W, 100 %, 61444 MiB
2026/09/10 04:29:52.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 332.05 W, 100 %, 61444 MiB
2026/09/10 04:29:53.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 291.53 W, 100 %, 61444 MiB
2026/09/10 04:29:54.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 322.10 W, 100 %, 61444 MiB
2026/09/10 04:29:55.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 334.20 W, 100 %, 61444 MiB
2026/09/10 04:29:56.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 311.40 W, 100 %, 61444 MiB
2026/09/10 04:29:57.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 319.39 W, 100 %, 61444 MiB
2026/09/10 04:29:58.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 321.81 W, 100 %, 61444 MiB
2026/09/10 04:29:59.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 320.63 W, 100 %, 61444 MiB
2026/09/10 04:30:00.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 285.68 W, 100 %, 61444 MiB
2026/09/10 04:30:01.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 124.22 W, 68 %, 61444 MiB
2026/09/10 04:30:02.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 123.26 W, 0 %, 61444 MiB
2026/09/10 04:30:03.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.81 W, 0 %, 61444 MiB
2026/09/10 04:30:04.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.71 W, 0 %, 61444 MiB
2026/09/10 04:30:05.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.52 W, 0 %, 61444 MiB
2026/09/10 04:30:06.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.12 W, 0 %, 61444 MiB
2026/09/10 04:30:07.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.02 W, 0 %, 61444 MiB
2026/09/10 04:30:08.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.79 W, 0 %, 61444 MiB
2026/09/10 04:30:09.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 152.35 W, 26 %, 61444 MiB
2026/09/10 04:30:10.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 161.99 W, 26 %, 61444 MiB
2026/09/10 04:30:11.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.44 W, 0 %, 61444 MiB
2026/09/10 04:30:12.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.24 W, 0 %, 61444 MiB
2026/09/10 04:30:13.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.04 W, 0 %, 61444 MiB
2026/09/10 04:30:14.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.73 W, 0 %, 61444 MiB
2026/09/10 04:30:15.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.73 W, 0 %, 61444 MiB
2026/09/10 04:30:16.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 159.63 W, 26 %, 61444 MiB
2026/09/10 04:30:17.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 172.59 W, 39 %, 61444 MiB
2026/09/10 04:30:18.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 181.27 W, 31 %, 61444 MiB
2026/09/10 04:30:19.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.13 W, 47 %, 61444 MiB
2026/09/10 04:30:20.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.83 W, 26 %, 61444 MiB
2026/09/10 04:30:21.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.45 W, 0 %, 61444 MiB
2026/09/10 04:30:22.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.25 W, 0 %, 61444 MiB
2026/09/10 04:30:23.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.05 W, 0 %, 61444 MiB
2026/09/10 04:30:24.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.95 W, 0 %, 61444 MiB
2026/09/10 04:30:25.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.86 W, 0 %, 61444 MiB
2026/09/10 04:30:26.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.66 W, 0 %, 61444 MiB
2026/09/10 04:30:27.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.45 W, 0 %, 61444 MiB
2026/09/10 04:30:28.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.36 W, 0 %, 61444 MiB
2026/09/10 04:30:29.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.16 W, 0 %, 61444 MiB
2026/09/10 04:30:30.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 150.87 W, 51 %, 61444 MiB
2026/09/10 04:30:31.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.37 W, 12 %, 61444 MiB
2026/09/10 04:30:32.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.97 W, 0 %, 61444 MiB
2026/09/10 04:30:33.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.86 W, 0 %, 61444 MiB
2026/09/10 04:30:34.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.76 W, 0 %, 61444 MiB
2026/09/10 04:30:35.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.66 W, 0 %, 61444 MiB
2026/09/10 04:30:36.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.66 W, 0 %, 61444 MiB
2026/09/10 04:30:37.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.38 W, 0 %, 61444 MiB
2026/09/10 04:30:38.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 176.39 W, 39 %, 61444 MiB
2026/09/10 04:30:39.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 181.36 W, 31 %, 61444 MiB
2026/09/10 04:30:40.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 191.94 W, 31 %, 61444 MiB
2026/09/10 04:30:41.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 200.76 W, 58 %, 61444 MiB
2026/09/10 04:30:42.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 168.72 W, 31 %, 61444 MiB
2026/09/10 04:30:43.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 167.78 W, 31 %, 61444 MiB
2026/09/10 04:30:44.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 171.40 W, 29 %, 61444 MiB
2026/09/10 04:30:45.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 171.99 W, 30 %, 61444 MiB
2026/09/10 04:30:46.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 172.64 W, 31 %, 61444 MiB
2026/09/10 04:30:47.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.87 W, 0 %, 61444 MiB
2026/09/10 04:30:48.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.57 W, 0 %, 61444 MiB
2026/09/10 04:30:49.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.47 W, 0 %, 61444 MiB
2026/09/10 04:30:50.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.37 W, 0 %, 61444 MiB
2026/09/10 04:30:51.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 144.45 W, 0 %, 61444 MiB
2026/09/10 04:30:52.738, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 153.44 W, 26 %, 61444 MiB
2026/09/10 04:30:53.738, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 154.07 W, 26 %, 61444 MiB
2026/09/10 04:30:54.738, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 150.64 W, 26 %, 61444 MiB
2026/09/10 04:30:55.738, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.21 W, 0 %, 61444 MiB
2026/09/10 04:30:56.738, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.07 W, 0 %, 61444 MiB
2026/09/10 04:30:57.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 174.26 W, 40 %, 61444 MiB
2026/09/10 04:30:58.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.22 W, 20 %, 61444 MiB
2026/09/10 04:30:59.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 150.23 W, 25 %, 61444 MiB
2026/09/10 04:31:00.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 184.76 W, 34 %, 61444 MiB
2026/09/10 04:31:01.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 175.17 W, 32 %, 61444 MiB
2026/09/10 04:31:02.740, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 330.77 W, 33 %, 61444 MiB
2026/09/10 04:31:03.740, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 184.20 W, 33 %, 61444 MiB
2026/09/10 04:31:04.740, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 183.46 W, 33 %, 61444 MiB
2026/09/10 04:31:05.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 195.12 W, 33 %, 61444 MiB
2026/09/10 04:31:06.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 190.76 W, 34 %, 61444 MiB
2026/09/10 04:31:07.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 190.84 W, 34 %, 61444 MiB
2026/09/10 04:31:08.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 153.58 W, 27 %, 61444 MiB
2026/09/10 04:31:09.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.57 W, 0 %, 61444 MiB
2026/09/10 04:31:10.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.28 W, 0 %, 61444 MiB
2026/09/10 04:31:11.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.18 W, 0 %, 61444 MiB
2026/09/10 04:31:12.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.11 W, 0 %, 61444 MiB
2026/09/10 04:31:13.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.87 W, 0 %, 61444 MiB
2026/09/10 04:31:14.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.78 W, 0 %, 61444 MiB
2026/09/10 04:31:15.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.75 W, 0 %, 61444 MiB
2026/09/10 04:31:16.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.52 W, 0 %, 61444 MiB
2026/09/10 04:31:17.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.43 W, 0 %, 61444 MiB
2026/09/10 04:31:18.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 303.38 W, 19 %, 61444 MiB
2026/09/10 04:31:19.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 175.56 W, 32 %, 61444 MiB
2026/09/10 04:31:20.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 187.02 W, 37 %, 61444 MiB
2026/09/10 04:31:21.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 213.17 W, 41 %, 61444 MiB
2026/09/10 04:31:22.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 207.05 W, 41 %, 61444 MiB
2026/09/10 04:31:23.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 215.26 W, 41 %, 61444 MiB
2026/09/10 04:31:24.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 202.60 W, 38 %, 61444 MiB
2026/09/10 04:31:25.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 193.21 W, 39 %, 61444 MiB
2026/09/10 04:31:26.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 177.03 W, 31 %, 61444 MiB
2026/09/10 04:31:27.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 171.23 W, 32 %, 61444 MiB
2026/09/10 04:31:28.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.57 W, 7 %, 61444 MiB
2026/09/10 04:31:29.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.27 W, 0 %, 61444 MiB
2026/09/10 04:31:30.745, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.97 W, 0 %, 61444 MiB
2026/09/10 04:31:31.745, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.78 W, 0 %, 61444 MiB
2026/09/10 04:31:32.745, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.78 W, 0 %, 61444 MiB
