timestamp, uuid, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/10 01:46:58.112, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.09 W, 0 %, 61438 MiB
2026/09/10 01:46:59.113, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:47:00.113, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:47:01.113, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:47:02.113, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:47:03.113, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:47:04.114, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:47:05.114, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:47:06.114, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:47:07.114, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:08.115, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:47:09.115, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.47 W, 0 %, 61438 MiB
2026/09/10 01:47:10.115, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:47:11.115, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:12.115, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.25 W, 0 %, 61438 MiB
2026/09/10 01:47:13.116, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:14.116, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:47:15.116, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:47:16.116, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:47:17.116, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:47:18.117, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:47:19.117, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.31 W, 0 %, 61438 MiB
2026/09/10 01:47:20.117, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:47:21.117, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:47:22.117, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:47:23.117, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:24.118, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:47:25.118, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.42 W, 0 %, 61438 MiB
2026/09/10 01:47:26.118, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:47:27.118, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:47:28.118, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:47:29.119, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:47:30.119, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:31.119, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:32.119, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:47:33.119, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:34.120, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:47:35.120, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.26 W, 0 %, 61438 MiB
2026/09/10 01:47:36.120, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:47:37.120, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:47:38.120, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:47:39.120, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:40.121, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.18 W, 0 %, 61438 MiB
2026/09/10 01:47:41.121, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:47:42.121, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:47:43.121, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:47:44.121, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:47:45.122, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:47:46.122, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:47:47.122, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:47:48.122, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:49.122, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:47:50.123, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.39 W, 0 %, 61438 MiB
2026/09/10 01:47:51.123, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:47:52.123, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:53.123, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:47:54.123, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:47:55.124, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:56.124, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:47:57.124, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:47:58.124, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:47:59.124, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:00.125, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:01.125, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:48:02.125, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.26 W, 0 %, 61438 MiB
2026/09/10 01:48:03.125, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:48:04.125, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:05.126, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:48:06.126, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:07.126, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:48:08.126, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:48:09.126, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:10.127, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.42 W, 0 %, 61438 MiB
2026/09/10 01:48:11.127, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:48:12.127, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:48:13.127, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:48:14.127, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:48:15.128, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:48:16.128, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:48:17.128, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:48:18.128, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.23 W, 0 %, 61438 MiB
2026/09/10 01:48:19.128, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:48:20.128, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.39 W, 0 %, 61438 MiB
2026/09/10 01:48:21.129, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:48:22.129, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.09 W, 0 %, 61438 MiB
2026/09/10 01:48:23.129, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:48:24.129, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.54 W, 0 %, 61438 MiB
2026/09/10 01:48:25.130, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:48:26.130, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:48:27.130, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.61 W, 0 %, 61438 MiB
2026/09/10 01:48:28.130, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:48:29.130, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.31 W, 0 %, 61438 MiB
2026/09/10 01:48:30.131, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.44 W, 0 %, 61438 MiB
2026/09/10 01:48:31.131, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:48:32.131, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 104.12 W, 0 %, 61438 MiB
2026/09/10 01:48:33.131, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 101.98 W, 0 %, 61438 MiB
2026/09/10 01:48:34.131, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:48:35.131, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.73 W, 0 %, 61438 MiB
2026/09/10 01:48:36.132, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:37.132, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:48:38.132, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:48:39.132, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.69 W, 0 %, 61438 MiB
2026/09/10 01:48:40.132, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:48:41.133, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:48:42.133, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:48:43.133, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:48:44.133, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:48:45.133, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:48:46.134, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:47.134, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:48:48.134, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.44 W, 0 %, 61438 MiB
2026/09/10 01:48:49.134, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.31 W, 0 %, 61438 MiB
2026/09/10 01:48:50.135, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.44 W, 0 %, 61438 MiB
2026/09/10 01:48:51.135, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:48:52.135, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:53.135, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.25 W, 0 %, 61438 MiB
2026/09/10 01:48:54.135, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.45 W, 0 %, 61438 MiB
2026/09/10 01:48:55.135, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:48:56.136, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.52 W, 0 %, 61438 MiB
2026/09/10 01:48:57.136, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:48:58.136, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:48:59.136, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:49:00.136, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.47 W, 0 %, 61438 MiB
2026/09/10 01:49:01.137, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:49:02.137, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.06 W, 0 %, 61438 MiB
2026/09/10 01:49:03.137, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:49:04.137, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.48 W, 0 %, 61438 MiB
2026/09/10 01:49:05.137, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.89 W, 0 %, 61438 MiB
2026/09/10 01:49:06.138, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.48 W, 0 %, 61438 MiB
2026/09/10 01:49:07.138, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:49:08.138, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.42 W, 0 %, 61438 MiB
2026/09/10 01:49:09.138, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:49:10.139, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:49:11.139, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.42 W, 0 %, 61438 MiB
2026/09/10 01:49:12.139, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:49:13.139, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:49:14.139, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:49:15.140, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:49:16.140, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.51 W, 0 %, 61438 MiB
2026/09/10 01:49:17.140, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:49:18.140, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:49:19.140, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:49:20.141, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:49:21.141, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.49 W, 0 %, 61438 MiB
2026/09/10 01:49:22.141, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.48 W, 0 %, 61438 MiB
2026/09/10 01:49:23.141, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.58 W, 0 %, 61438 MiB
2026/09/10 01:49:24.141, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.76 W, 0 %, 61438 MiB
2026/09/10 01:49:25.141, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.54 W, 0 %, 61438 MiB
2026/09/10 01:49:26.142, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.57 W, 0 %, 61438 MiB
2026/09/10 01:49:27.142, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:49:28.142, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.48 W, 0 %, 61438 MiB
2026/09/10 01:49:29.142, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.54 W, 0 %, 61438 MiB
2026/09/10 01:49:30.143, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:49:31.143, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.09 W, 0 %, 61438 MiB
2026/09/10 01:49:32.143, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.45 W, 0 %, 61438 MiB
2026/09/10 01:49:33.143, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:49:34.143, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.39 W, 0 %, 61438 MiB
2026/09/10 01:49:35.143, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:49:36.144, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:49:37.144, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:49:38.144, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:49:39.144, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.45 W, 0 %, 61438 MiB
2026/09/10 01:49:40.144, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:49:41.145, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.45 W, 0 %, 61438 MiB
2026/09/10 01:49:42.145, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.54 W, 0 %, 61438 MiB
2026/09/10 01:49:43.145, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.31 W, 0 %, 61438 MiB
2026/09/10 01:49:44.145, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:49:45.145, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:49:46.146, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:49:47.146, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.45 W, 0 %, 61438 MiB
2026/09/10 01:49:48.146, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.43 W, 0 %, 61438 MiB
2026/09/10 01:49:49.146, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:49:50.146, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.06 W, 0 %, 61438 MiB
2026/09/10 01:49:51.147, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.61 W, 0 %, 61438 MiB
2026/09/10 01:49:52.147, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.46 W, 0 %, 61438 MiB
2026/09/10 01:49:53.147, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.80 W, 0 %, 61438 MiB
2026/09/10 01:49:54.147, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:49:55.147, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.39 W, 0 %, 61438 MiB
2026/09/10 01:49:56.148, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.96 W, 0 %, 61438 MiB
2026/09/10 01:49:57.148, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.58 W, 0 %, 61438 MiB
2026/09/10 01:49:58.148, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.26 W, 0 %, 61438 MiB
2026/09/10 01:49:59.148, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.28 W, 0 %, 61438 MiB
2026/09/10 01:50:00.148, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:01.149, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:02.149, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:03.149, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:04.149, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.44 W, 0 %, 61438 MiB
2026/09/10 01:50:05.149, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:50:06.150, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:07.150, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:08.151, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.45 W, 0 %, 61438 MiB
2026/09/10 01:50:09.151, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.31 W, 0 %, 61438 MiB
2026/09/10 01:50:10.151, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:11.151, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:50:12.151, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.51 W, 0 %, 61438 MiB
2026/09/10 01:50:13.152, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:50:14.152, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.80 W, 0 %, 61438 MiB
2026/09/10 01:50:15.152, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:50:16.152, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:50:17.152, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:50:18.152, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:50:19.153, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:20.153, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:50:21.153, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.51 W, 0 %, 61438 MiB
2026/09/10 01:50:22.153, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:23.154, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.31 W, 0 %, 61438 MiB
2026/09/10 01:50:24.154, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:25.154, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.42 W, 0 %, 61438 MiB
2026/09/10 01:50:26.154, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:50:27.154, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:28.155, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.39 W, 0 %, 61438 MiB
2026/09/10 01:50:29.155, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:50:30.155, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.51 W, 0 %, 61438 MiB
2026/09/10 01:50:31.155, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.49 W, 0 %, 61438 MiB
2026/09/10 01:50:32.155, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.39 W, 0 %, 61438 MiB
2026/09/10 01:50:33.156, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.49 W, 0 %, 61438 MiB
2026/09/10 01:50:34.156, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.39 W, 0 %, 61438 MiB
2026/09/10 01:50:35.156, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.49 W, 0 %, 61438 MiB
