policy,retained_prefill_fraction,deadline_scale,status,group_type,group,moved_requests,missed_requests,miss_rate,avg_missed_network_wait,avg_missed_prefill_wait,avg_missed_total_delay
crossover-greedy,0.3,0.25,OK,class,class32,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.25,OK,class,class33,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.25,OK,class,class34,181,167,0.9226519337016574,0.0,263.72644358781264,267.0809498865743
crossover-greedy,0.3,0.25,OK,class,class35,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.25,OK,class,class36,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.25,OK,class,class37,137,121,0.8832116788321168,0.0,230.704889952684,234.37621133966462
crossover-greedy,0.3,0.25,OK,class,class38,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.25,OK,class,class39,22,22,1.0,0.0,454.66786115717827,459.8895418863913
crossover-greedy,0.3,0.25,OK,class,class40,2,2,1.0,0.0,47.884559315322335,52.40698055572477
crossover-greedy,0.3,0.25,OK,class,class41,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.25,OK,class,class42,2,2,1.0,0.0,3.758613037303867,11.911890395266973
crossover-greedy,0.3,0.25,OK,class,class43,19,18,0.9473684210526315,0.0,71.96255364709153,80.17346005405233
crossover-greedy,0.3,0.25,OK,class,class44,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.25,OK,class,class45,2,2,1.0,0.0,3.7427334470561515,11.8640977472668
crossover-greedy,0.3,0.25,OK,class,class46,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.3,0.25,OK,class,class47,9,9,1.0,0.0,665.9534675978057,672.3129741922744
crossover-greedy,0.3,0.25,OK,destination,k0,893,800,0.8958566629339306,0.0,275.6656186371285,277.78591581261503
crossover-greedy,0.3,0.25,OK,destination,k1,960,821,0.8552083333333333,0.0,311.9253198974533,313.9796688459656
crossover-greedy,0.3,0.25,OK,destination,k2,979,912,0.9315628192032687,0.0,174.54860282105793,176.44560098543272
crossover-greedy,0.3,0.25,OK,action,replay,2832,2533,0.8944209039548022,0.0,251.01125476443616,253.02977847269815
crossover-greedy,0.3,0.25,OK,action,state,0,0,0.0,0.0,0.0,0.0
least-loaded-destination,0.3,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
online-queue-greedy,0.3,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.3,0.25,OK,class,class0,1,1,1.0,0.0,415.8760510370271,416.0500897671204
mixed-greedy,0.3,0.25,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class3,43,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class4,114,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class6,8,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class8,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class9,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class10,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class11,203,122,0.6009852216748769,0.0,23.30611714374782,24.106462870329146
mixed-greedy,0.3,0.25,OK,class,class12,36,36,1.0,0.0,499.45461419945303,500.5100309575529
mixed-greedy,0.3,0.25,OK,class,class13,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class14,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class15,234,234,1.0,0.0,90.50411195373385,91.41699781962302
mixed-greedy,0.3,0.25,OK,class,class16,119,119,1.0,0.0,30.326158396304063,31.222038629089834
mixed-greedy,0.3,0.25,OK,class,class17,251,241,0.9601593625498008,0.0,41.85794951420206,42.815550873182524
mixed-greedy,0.3,0.25,OK,class,class18,14,14,1.0,0.0,417.7207481217347,418.8635234737274
mixed-greedy,0.3,0.25,OK,class,class19,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class20,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class21,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class22,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class23,290,290,1.0,0.0,130.64801260640772,132.08377772235764
mixed-greedy,0.3,0.25,OK,class,class24,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class25,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class26,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class27,536,536,1.0,0.0,396.9205849901248,398.5020140013619
mixed-greedy,0.3,0.25,OK,class,class28,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class29,220,220,1.0,0.0,272.96284126663215,276.01497170147223
mixed-greedy,0.3,0.25,OK,class,class30,389,377,0.9691516709511568,0.0,461.0082931773276,463.9490930819819
mixed-greedy,0.3,0.25,OK,class,class31,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class32,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class33,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class34,181,167,0.9226519337016574,0.0,263.72644358781264,267.0809498865743
mixed-greedy,0.3,0.25,OK,class,class35,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class36,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class37,137,121,0.8832116788321168,0.0,230.704889952684,234.37621133966462
mixed-greedy,0.3,0.25,OK,class,class38,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class39,22,22,1.0,0.0,454.66786115717827,459.8895418863913
mixed-greedy,0.3,0.25,OK,class,class40,2,2,1.0,0.0,47.884559315322335,52.40698055572477
mixed-greedy,0.3,0.25,OK,class,class41,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class42,2,2,1.0,0.0,3.758613037303867,11.911890395266973
mixed-greedy,0.3,0.25,OK,class,class43,19,18,0.9473684210526315,0.0,71.96255364709153,80.17346005405233
mixed-greedy,0.3,0.25,OK,class,class44,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class45,2,2,1.0,0.0,3.7427334470561515,11.8640977472668
mixed-greedy,0.3,0.25,OK,class,class46,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.3,0.25,OK,class,class47,9,9,1.0,0.0,665.9534675978057,672.3129741922744
mixed-greedy,0.3,0.25,OK,destination,k0,893,800,0.8958566629339306,0.0,275.6656186371285,277.78591581261503
mixed-greedy,0.3,0.25,OK,destination,k1,960,821,0.8552083333333333,0.0,311.9253198974533,313.9796688459656
mixed-greedy,0.3,0.25,OK,destination,k2,979,912,0.9315628192032687,0.0,174.54860282105793,176.44560098543272
mixed-greedy,0.3,0.25,OK,action,replay,2832,2533,0.8944209039548022,0.0,251.01125476443616,253.02977847269815
mixed-greedy,0.3,0.25,OK,action,state,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class0,1,1,1.0,0.0,415.8760510370271,416.0500897671204
replay-only,0.3,0.25,OK,class,class1,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class3,43,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class4,114,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class5,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class6,8,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class8,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class9,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class10,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class11,203,122,0.6009852216748769,0.0,23.30611714374782,24.106462870329146
replay-only,0.3,0.25,OK,class,class12,36,36,1.0,0.0,499.45461419945303,500.5100309575529
replay-only,0.3,0.25,OK,class,class13,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class14,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class15,234,234,1.0,0.0,90.50411195373385,91.41699781962302
replay-only,0.3,0.25,OK,class,class16,119,119,1.0,0.0,30.326158396304063,31.222038629089834
replay-only,0.3,0.25,OK,class,class17,251,241,0.9601593625498008,0.0,41.85794951420206,42.815550873182524
replay-only,0.3,0.25,OK,class,class18,14,14,1.0,0.0,417.7207481217347,418.8635234737274
replay-only,0.3,0.25,OK,class,class19,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class20,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class21,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class22,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class23,290,290,1.0,0.0,130.64801260640772,132.08377772235764
replay-only,0.3,0.25,OK,class,class24,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class25,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class26,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class27,536,536,1.0,0.0,396.9205849901248,398.5020140013619
replay-only,0.3,0.25,OK,class,class28,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class29,220,220,1.0,0.0,272.96284126663215,276.01497170147223
replay-only,0.3,0.25,OK,class,class30,389,377,0.9691516709511568,0.0,461.0082931773276,463.9490930819819
replay-only,0.3,0.25,OK,class,class31,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class32,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class33,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class34,181,167,0.9226519337016574,0.0,263.72644358781264,267.0809498865743
replay-only,0.3,0.25,OK,class,class35,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class36,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class37,137,121,0.8832116788321168,0.0,230.704889952684,234.37621133966462
replay-only,0.3,0.25,OK,class,class38,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class39,22,22,1.0,0.0,454.66786115717827,459.8895418863913
replay-only,0.3,0.25,OK,class,class40,2,2,1.0,0.0,47.884559315322335,52.40698055572477
replay-only,0.3,0.25,OK,class,class41,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class42,2,2,1.0,0.0,3.758613037303867,11.911890395266973
replay-only,0.3,0.25,OK,class,class43,19,18,0.9473684210526315,0.0,71.96255364709153,80.17346005405233
replay-only,0.3,0.25,OK,class,class44,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class45,2,2,1.0,0.0,3.7427334470561515,11.8640977472668
replay-only,0.3,0.25,OK,class,class46,0,0,0.0,0.0,0.0,0.0
replay-only,0.3,0.25,OK,class,class47,9,9,1.0,0.0,665.9534675978057,672.3129741922744
replay-only,0.3,0.25,OK,destination,k0,893,800,0.8958566629339306,0.0,275.6656186371285,277.78591581261503
replay-only,0.3,0.25,OK,destination,k1,960,821,0.8552083333333333,0.0,311.9253198974533,313.9796688459656
replay-only,0.3,0.25,OK,destination,k2,979,912,0.9315628192032687,0.0,174.54860282105793,176.44560098543272
replay-only,0.3,0.25,OK,action,replay,2832,2533,0.8944209039548022,0.0,251.01125476443616,253.02977847269815
replay-only,0.3,0.25,OK,action,state,0,0,0.0,0.0,0.0,0.0
state-only,0.3,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-penalty-rounded,0.4,0.25,OK,class,class0,1,1,1.0,339.93985220457694,0.0,340.1138909346703
deadline-penalty-rounded,0.4,0.25,OK,class,class1,2,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class2,1,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class3,1,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class4,114,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class5,1,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class6,8,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class7,2,2,1.0,1026.2298277555453,0.0,1029.5427018230596
deadline-penalty-rounded,0.4,0.25,OK,class,class8,1,1,1.0,1017.9418994325263,0.0,1020.9911741048447
deadline-penalty-rounded,0.4,0.25,OK,class,class9,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class10,186,186,1.0,0.0,485.34893730705284,486.39010821112436
deadline-penalty-rounded,0.4,0.25,OK,class,class11,203,138,0.6798029556650246,20.62698185857286,13.655779754248568,35.55157044967508
deadline-penalty-rounded,0.4,0.25,OK,class,class12,102,102,1.0,239.00509074753296,53.2958845208883,293.3563920265209
deadline-penalty-rounded,0.4,0.25,OK,class,class13,3,3,1.0,1021.9041719819479,0.0,1023.9414671732296
deadline-penalty-rounded,0.4,0.25,OK,class,class14,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class15,234,147,0.6282051282051282,15.13249542483093,15.030617732171581,31.10463977257985
deadline-penalty-rounded,0.4,0.25,OK,class,class16,7,3,0.42857142857142855,0.292965066656312,0.778628714490155,2.149195222023074
deadline-penalty-rounded,0.4,0.25,OK,class,class17,27,12,0.4444444444444444,0.27293084982194876,4.712193084193558,5.948761022574825
deadline-penalty-rounded,0.4,0.25,OK,class,class18,14,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class19,29,29,1.0,323.6383166483278,20.703224779987295,345.80802610382574
deadline-penalty-rounded,0.4,0.25,OK,class,class20,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class21,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class22,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class23,17,17,1.0,21.24337561416691,11.484830313539362,34.163971043656254
deadline-penalty-rounded,0.4,0.25,OK,class,class24,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class25,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class26,140,140,1.0,188.27697981329007,138.66425500220157,328.93655342156
deadline-penalty-rounded,0.4,0.25,OK,class,class27,536,524,0.9776119402985075,54.37282304902257,133.04661574123915,189.31604371294122
deadline-penalty-rounded,0.4,0.25,OK,class,class28,37,37,1.0,296.4142253039387,44.71337097405445,343.6117965057507
deadline-penalty-rounded,0.4,0.25,OK,class,class29,220,215,0.9772727272727273,86.56126131513712,55.00954155425456,144.64067621691498
deadline-penalty-rounded,0.4,0.25,OK,class,class30,389,385,0.9897172236503856,324.71511214559195,374.28968417297943,704.0454886995695
deadline-penalty-rounded,0.4,0.25,OK,class,class31,127,122,0.9606299212598425,0.0,227.46789559603414,231.50306325390522
deadline-penalty-rounded,0.4,0.25,OK,class,class32,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class33,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class34,181,154,0.850828729281768,74.87607769837658,74.24910086245198,152.5843328391211
deadline-penalty-rounded,0.4,0.25,OK,class,class35,83,83,1.0,922.2067513680541,191.55474885737794,1118.4340922968124
deadline-penalty-rounded,0.4,0.25,OK,class,class36,117,112,0.9572649572649573,588.458260278969,0.0,605.0179035546801
deadline-penalty-rounded,0.4,0.25,OK,class,class37,137,112,0.8175182481751825,160.00694513492323,35.14378186268984,200.14441616237576
deadline-penalty-rounded,0.4,0.25,OK,class,class38,164,164,1.0,82.73981919990467,536.0498168778691,624.0463745375231
deadline-penalty-rounded,0.4,0.25,OK,class,class39,75,75,1.0,1058.643059704239,193.18771420222538,1257.0524546356776
deadline-penalty-rounded,0.4,0.25,OK,class,class40,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class41,30,30,1.0,0.0,247.25949617138332,256.56548565999134
deadline-penalty-rounded,0.4,0.25,OK,class,class42,2,2,1.0,6.434979890962801,0.0,19.867088329977726
deadline-penalty-rounded,0.4,0.25,OK,class,class43,2,2,1.0,5.831361494257493,0.0,18.056233139861803
deadline-penalty-rounded,0.4,0.25,OK,class,class44,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class45,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class46,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.4,0.25,OK,class,class47,9,9,1.0,951.6450293688714,0.0,965.4665520386916
deadline-penalty-rounded,0.4,0.25,OK,destination,k0,1028,952,0.9260700389105059,234.64870910209456,294.2293045010545,532.5570733838417
deadline-penalty-rounded,0.4,0.25,OK,destination,k1,1122,957,0.8529411764705882,199.45398287766747,120.76814918747156,323.7787140482913
deadline-penalty-rounded,0.4,0.25,OK,destination,k2,1052,898,0.8536121673003803,127.30052640706299,134.22071826922385,265.2045156650438
deadline-penalty-rounded,0.4,0.25,OK,action,replay,2170,1921,0.8852534562211981,125.61266599529016,268.72026114689083,397.00236017102577
deadline-penalty-rounded,0.4,0.25,OK,action,state,1032,886,0.8585271317829457,324.24037699290284,0.0,329.9804564156896
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class0,1,1,1.0,339.93985220457694,0.0,340.1138909346703
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class1,2,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class2,1,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class3,1,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class4,114,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class5,1,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class6,8,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class7,2,2,1.0,1026.2298277555453,0.0,1029.5427018230596
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class8,1,1,1.0,1017.9418994325263,0.0,1020.9911741048447
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class9,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class10,186,186,1.0,0.0,485.34893730705284,486.39010821112436
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class11,203,138,0.6798029556650246,20.62698185857286,13.655779754248568,35.55157044967508
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class12,102,102,1.0,239.00509074753296,53.2958845208883,293.3563920265209
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class13,3,3,1.0,1021.9041719819479,0.0,1023.9414671732296
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class14,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class15,234,147,0.6282051282051282,15.13249542483093,15.030617732171581,31.10463977257985
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class16,7,3,0.42857142857142855,0.292965066656312,0.778628714490155,2.149195222023074
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class17,27,12,0.4444444444444444,0.27293084982194876,4.712193084193558,5.948761022574825
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class18,14,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class19,29,29,1.0,323.6383166483278,20.703224779987295,345.80802610382574
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class20,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class21,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class22,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class23,17,17,1.0,21.24337561416691,11.484830313539362,34.163971043656254
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class24,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class25,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class26,140,140,1.0,188.27697981329007,138.66425500220157,328.93655342156
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class27,536,524,0.9776119402985075,54.37282304902257,133.04661574123915,189.31604371294122
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class28,37,37,1.0,296.4142253039387,44.71337097405445,343.6117965057507
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class29,220,215,0.9772727272727273,86.56126131513712,55.00954155425456,144.64067621691498
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class30,389,385,0.9897172236503856,324.71511214559195,374.28968417297943,704.0454886995695
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class31,127,122,0.9606299212598425,0.0,227.46789559603414,231.50306325390522
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class32,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class33,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class34,181,154,0.850828729281768,74.87607769837658,74.24910086245198,152.5843328391211
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class35,83,83,1.0,922.2067513680541,191.55474885737794,1118.4340922968124
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class36,117,112,0.9572649572649573,588.458260278969,0.0,605.0179035546801
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class37,137,112,0.8175182481751825,160.00694513492323,35.14378186268984,200.14441616237576
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class38,164,164,1.0,82.73981919990467,536.0498168778691,624.0463745375231
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class39,75,75,1.0,1058.643059704239,193.18771420222538,1257.0524546356776
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class40,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class41,30,30,1.0,0.0,247.25949617138332,256.56548565999134
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class42,2,2,1.0,6.434979890962801,0.0,19.867088329977726
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class43,2,2,1.0,5.831361494257493,0.0,18.056233139861803
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class44,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class45,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class46,0,0,0.0,0.0,0.0,0.0
repaired-deadline-penalty-rounded,0.4,0.25,OK,class,class47,9,9,1.0,951.6450293688714,0.0,965.4665520386916
repaired-deadline-penalty-rounded,0.4,0.25,OK,destination,k0,1028,952,0.9260700389105059,234.64870910209456,294.2293045010545,532.5570733838417
repaired-deadline-penalty-rounded,0.4,0.25,OK,destination,k1,1122,957,0.8529411764705882,199.45398287766747,120.76814918747156,323.7787140482913
repaired-deadline-penalty-rounded,0.4,0.25,OK,destination,k2,1052,898,0.8536121673003803,127.30052640706299,134.22071826922385,265.2045156650438
repaired-deadline-penalty-rounded,0.4,0.25,OK,action,replay,2170,1921,0.8852534562211981,125.61266599529016,268.72026114689083,397.00236017102577
repaired-deadline-penalty-rounded,0.4,0.25,OK,action,state,1032,886,0.8585271317829457,324.24037699290284,0.0,329.9804564156896
CVXPY-rounded,0.4,0.25,OK,class,class0,1,1,1.0,672.9067871092129,0.0,673.0808258393063
CVXPY-rounded,0.4,0.25,OK,class,class1,43,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class2,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class3,43,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class4,114,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class5,137,137,1.0,0.0,56.52333161614292,57.03181907232594
CVXPY-rounded,0.4,0.25,OK,class,class6,8,8,1.0,0.0,345.6661474389287,346.07369577664014
CVXPY-rounded,0.4,0.25,OK,class,class7,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class8,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class9,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class10,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class11,203,162,0.7980295566502463,0.0,40.14962010734594,40.949965833927266
CVXPY-rounded,0.4,0.25,OK,class,class12,102,102,1.0,536.7774384068655,715.310967157101,1253.1438223220664
CVXPY-rounded,0.4,0.25,OK,class,class13,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class14,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class15,234,201,0.8589743589743589,66.70076563512205,0.0,67.6721263649579
CVXPY-rounded,0.4,0.25,OK,class,class16,119,119,1.0,0.0,40.436420796261594,41.33230102904739
CVXPY-rounded,0.4,0.25,OK,class,class17,251,238,0.9482071713147411,49.66291929853851,1.9857425224695147,52.667127679943526
CVXPY-rounded,0.4,0.25,OK,class,class18,14,14,1.0,448.2463035026194,0.0,449.37201972903176
CVXPY-rounded,0.4,0.25,OK,class,class19,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class20,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class21,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class22,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class23,290,290,1.0,15.528332663606966,188.84585646755107,205.80995424710804
CVXPY-rounded,0.4,0.25,OK,class,class24,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class25,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class26,4,4,1.0,0.0,502.6822279368695,504.6775465429379
CVXPY-rounded,0.4,0.25,OK,class,class27,536,527,0.9832089552238806,0.0,302.3330496853219,303.914478696559
CVXPY-rounded,0.4,0.25,OK,class,class28,663,663,1.0,472.5015159659386,822.2292106895943,1297.2149268832907
CVXPY-rounded,0.4,0.25,OK,class,class29,220,220,1.0,348.0743274464765,0.0,351.1582472665406
