episode_id,kind,workload,seed,case,bandwidth_mbps,deadline_s,target_fraction,policy,row_id,shard,planner_seed,sessions,source_replicas,destination_replicas,initial_source_power_w,idle_source_power_w,target_power_w,power_at_deadline_w,attained_shed_fraction,steady_state_shed_fraction,target_attainment_s,target_attained,censored,last_commit_s,admitted_moves,committed_moves,replay_moves,kv_moves,planner_feasible,packing_repair_count,packing_repair_s,deadline_repair_count,deadline_repair_s,result_evidence,anchor_tokens,pareto
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.1,kv_only,v5-06305,33,8864719734179606858,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,626145.9910390042,0.0027486203238595353,0.0027486203238595353,,False,True,24.7010066459,22,22,0,22,False,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.25,queue_haul,v5-06306,34,9520110978978542479,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,447326.6083255635,0.3985411506186888,0.3985411506186888,5.376361256034471,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.25,greedy,v5-06307,35,1127704001908714105,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.25,isolated_fastest,v5-06308,36,1771329027073004255,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.25,random,v5-06309,37,9720557870092079877,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,489434.78273974993,0.3053403988624075,0.30534039886240916,27.1814547500789,True,False,23.069412741669804,4196,4196,4186,10,True,0,0.0,1,0.06761562451720238,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.25,replay_only,v5-06310,38,10189319293761879575,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.25,kv_only,v5-06311,39,15724436614133218668,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,626145.9910390042,0.0027486203238595353,0.0027486203238595353,,False,True,24.7010066459,22,22,0,22,False,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.5,queue_haul,v5-06312,40,1886113479259180592,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.49979258328676224,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.5,greedy,v5-06313,41,13529124657207970469,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.5589501243084669,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.5,isolated_fastest,v5-06314,42,4997727902810388675,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.7004078747704625,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.5,random,v5-06315,43,15431628278227878325,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,537429.3334954272,0.1991109488122743,0.19911094881227456,,False,True,23.307051093900004,2877,2877,2864,13,False,0,0.0,1,0.07016858365386724,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.5,replay_only,v5-06316,44,6170871056542031514,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.4626210844144225,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.5,kv_only,v5-06317,45,12760190709351491249,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,626145.9910390042,0.0027486203238595353,0.0027486203238595353,,False,True,24.7010066459,22,22,0,22,False,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.75,queue_haul,v5-06318,46,13787124154351180400,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.5878441659733653,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.75,greedy,v5-06319,47,14183596487634297355,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.4975020419806242,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.75,isolated_fastest,v5-06320,48,16390536511659768477,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.8193010836839676,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.75,random,v5-06321,49,14450531098022313092,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,405419.842247361,0.49129611225025344,0.4912961122501666,,False,True,6.724074781685707,5222,5222,5218,4,False,1985,0.7130126655101776,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.75,replay_only,v5-06322,50,1591082297486028746,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.8186175003647804,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,0.75,kv_only,v5-06323,51,10246895779987478645,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,626145.9910390042,0.0027486203238595353,0.0027486203238595353,,False,True,24.7010066459,22,22,0,22,False,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,1.0,queue_haul,v5-06324,52,16342335015124790600,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.6516669159755111,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,1.0,greedy,v5-06325,53,16704005379316711270,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.5600708331912756,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,1.0,isolated_fastest,v5-06326,54,9449193612278420303,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.8118140418082476,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,1.0,random,v5-06327,55,17387464747794154310,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,514818.8815779194,0.24915612758286024,0.24915612758286332,,False,True,23.307050732300002,3535,3535,3522,13,False,0,0.0,1,0.12670050002634525,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,1.0,replay_only,v5-06328,56,17819625133190656128,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.5908735422417521,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,30,1.0,kv_only,v5-06329,57,17635652706884718315,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,626145.9910390042,0.0027486203238595353,0.0027486203238595353,,False,True,24.7010066459,22,22,0,22,False,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.1,queue_haul,v5-06330,58,12806946475430327932,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,579522.1083403627,0.10594428192076993,0.10594428192076993,5.617525811025101,True,False,0.8902440848674383,1265,1265,1265,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.1,greedy,v5-06331,59,829474907809047031,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,553514.5803868778,0.16350842927004713,0.16350842927004713,5,True,False,0.8902440848674383,1265,1265,1265,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.1,isolated_fastest,v5-06332,60,7260367853460713754,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,553514.5803868778,0.16350842927004713,0.16350842927004713,5,True,False,0.8902440848674383,1265,1265,1265,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.1,random,v5-06333,61,8884833107477680672,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,578430.6673824467,0.10836003893684928,0.10836003893684928,57.478397898293274,True,False,53.2875296043,1682,1682,1655,27,True,0,0.0,1,0.1050545834004879,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.1,replay_only,v5-06334,62,4444053142497717201,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,553514.5803868778,0.16350842927004713,0.16350842927004713,5,True,False,0.8902440848674383,1265,1265,1265,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.1,kv_only,v5-06335,63,12675439896239347854,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,624568.9291583088,0.006239233604815899,0.006239233604815899,,False,True,54.0544237595,49,49,0,49,False,0,0.0,1,0.03753266669809818,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.25,queue_haul,v5-06336,0,4148376872019712113,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,447326.6083255635,0.3985411506186888,0.3985411506186888,5.376361256034471,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.25,greedy,v5-06337,1,4766995257663249306,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.25,isolated_fastest,v5-06338,2,10743604623524975600,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.25,random,v5-06339,3,5476239161053515390,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,488439.1749557202,0.307544042103106,0.3075440421031046,57.09839756363963,True,False,53.015289822615,4178,4178,4149,29,True,0,0.0,1,0.11942466720938683,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.25,replay_only,v5-06340,4,6120084926855847569,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.25,kv_only,v5-06341,5,383865516739312242,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,624568.9291583088,0.006239233604815899,0.006239233604815899,,False,True,54.0544237595,49,49,0,49,False,0,0.0,1,0.055344791151583195,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.5,queue_haul,v5-06342,6,13685296411485528911,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.7524405419826508,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.5,greedy,v5-06343,7,7340284238159184093,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.5497164158150554,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.5,isolated_fastest,v5-06344,8,5685808178161609543,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.7273684572428465,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.5,random,v5-06345,9,15195706309572213214,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,491965.43290202843,0.29973914682909564,0.29973914682909836,,False,True,53.359051658038624,4109,4109,4081,28,False,0,0.0,1,0.45244350004941225,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.5,replay_only,v5-06346,10,15969620530999902964,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.8057601246982813,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.5,kv_only,v5-06347,11,9478394161006877818,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,624568.9291583088,0.006239233604815899,0.006239233604815899,,False,True,54.0544237595,49,49,0,49,False,0,0.0,1,0.09426862467080355,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.75,queue_haul,v5-06348,12,4184233566485795649,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.9785097502171993,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.75,greedy,v5-06349,13,11423571675067337279,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.6411915002390742,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.75,isolated_fastest,v5-06350,14,1221966887976892919,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.7833847496658564,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.75,random,v5-06351,15,9473489432838558767,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,407929.5104255592,0.4857413010022958,0.4857413010022078,,False,True,16.685822541382,5232,5232,5218,14,False,1944,0.8531735828146338,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.75,replay_only,v5-06352,16,13622180638825080302,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.708831999450922,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,0.75,kv_only,v5-06353,17,12572745985705303127,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,624568.9291583088,0.006239233604815899,0.006239233604815899,,False,True,54.0544237595,49,49,0,49,False,0,0.0,1,0.05296041630208492,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,1.0,queue_haul,v5-06354,18,14069942320952595032,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.9396837493404746,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,1.0,greedy,v5-06355,19,3260391667008532836,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.7709104996174574,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,1.0,isolated_fastest,v5-06356,20,17214528453951404416,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,1.1039623748511076,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,1.0,random,v5-06357,21,17863833598498696190,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,614282.744627075,0.02900631254737467,0.02900631254737467,,False,True,53.3070559563,476,476,449,27,False,0,0.0,1,0.09989529196172953,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,1.0,replay_only,v5-06358,22,4075833198303055023,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,1.2304762918502092,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,60,1.0,kv_only,v5-06359,23,15407677903333056357,10000,2609,2609,627387.8199064162,175587.01765217306,175587.01765217306,624568.9291583088,0.006239233604815899,0.006239233604815899,,False,True,54.0544237595,49,49,0,49,False,0,0.0,1,0.060595957562327385,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.1,queue_haul,v5-06360,24,17872435973886235361,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,579522.1083403627,0.10594428192076993,0.10594428192076993,5.617525811025101,True,False,0.8902440848674383,1265,1265,1265,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.1,greedy,v5-06361,25,2207365732726050351,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,553514.5803868778,0.16350842927004713,0.16350842927004713,5,True,False,0.8902440848674383,1265,1265,1265,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.1,isolated_fastest,v5-06362,26,4371387819079675975,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,553514.5803868778,0.16350842927004713,0.16350842927004713,5,True,False,0.8902440848674383,1265,1265,1265,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.1,random,v5-06363,27,11608510800921679725,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,582050.0903772695,0.10034893542228297,0.10034893542228297,117.96528790112644,True,False,113.3070839403,1548,1548,1487,61,True,0,0.0,1,0.1028770413249731,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.1,replay_only,v5-06364,28,5031525659707725994,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,553514.5803868778,0.16350842927004713,0.16350842927004713,5,True,False,0.8902440848674383,1265,1265,1265,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.1,kv_only,v5-06365,29,6168741892146805009,10000,2609,2609,627387.8199064162,175587.01765217306,582207.739680992,621292.5244832145,0.013491112438910031,0.013491112438910031,,False,True,114.93558518030001,105,105,0,105,False,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.25,queue_haul,v5-06366,30,864976713314913924,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,447326.6083255635,0.3985411506186888,0.3985411506186888,5.376361256034471,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.25,greedy,v5-06367,31,15305013767740284834,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.25,isolated_fastest,v5-06368,32,4425446003079740693,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.25,random,v5-06369,33,4431333070405739901,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,560211.9206637976,0.14868477193366403,0.14868477193366403,,False,True,113.3070540971,2244,2244,2187,57,False,0,0.0,1,0.13072541635483503,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.25,replay_only,v5-06370,34,9168823187065564306,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,442681.1255848268,0.4088232986749964,0.4088232986749965,5.2970029246099815,True,False,2.2258250351966065,3163,3163,3163,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.25,kv_only,v5-06371,35,13147668018933162534,10000,2609,2609,627387.8199064162,175587.01765217306,514437.6193428554,621292.5244832145,0.013491112438910031,0.013491112438910031,,False,True,114.93558518030001,105,105,0,105,False,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.5,queue_haul,v5-06372,36,13928519148632637154,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.37680650036782026,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.5,greedy,v5-06373,37,12639407866944211965,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.463683208450675,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.5,isolated_fastest,v5-06374,38,9736886792067070449,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.5658826669678092,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.5,random,v5-06375,39,85227477462338421,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,448157.7635896258,0.39670150079975236,0.3967015007996994,,False,True,113.56760985362885,5157,5157,5100,57,False,0,0.0,1,0.08330504223704338,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.5,replay_only,v5-06376,40,15797890736428606465,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,325241.0578800694,0.6687610126383062,0.6687610126382483,10.753137687906893,True,False,7.005838471300891,5938,5938,5938,0,True,1883,0.7248820001259446,0,0.0,simulated_sensitivity,,True
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.5,kv_only,v5-06377,41,15576657640926369976,10000,2609,2609,627387.8199064162,175587.01765217306,401487.41877929465,621292.5244832145,0.013491112438910031,0.013491112438910031,,False,True,114.93558518030001,105,105,0,105,False,0,0.0,0,0.0,simulated_sensitivity,,False
agentic_tool_loop-seed-1,trace,profiles/agentic_tool_loop.json,1,central,5000,120,0.75,queue_haul,v5-06378,42,14420858464774369537,10000,2609,2609,627387.8199064162,175587.01765217306,288537.2182157339,325241.0578800694,0.6687610126383062,0.6687610126382483,,False,True,7.005838471300891,5938,5938,5938,0,False,1916,0.669110625050962,0,0.0,simulated_sensitivity,,False
