monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3107859206984,1786468374337870645,149.7,94.0,89111.0
3107984486124,1786468374463150135,149.21,61.0,89111.0
3108108791235,1786468374587454886,149.3,41.0,89111.0
3108233426738,1786468374712090419,148.34,41.0,89111.0
3108357136584,1786468374835800345,148.33,48.0,89111.0
3108482317903,1786468374960981564,147.55,82.0,89111.0
3108606887501,1786468375085551202,147.51,82.0,89111.0
3108732526459,1786468375211190150,147.46,94.0,89111.0
3108855949722,1786468375334613423,147.83,94.0,89111.0
3108981405393,1786468375460069094,148.14,61.0,89111.0
3109107012265,1786468375585676046,147.56,41.0,89111.0
3109231495798,1786468375710159509,148.42,41.0,89111.0
3109355706818,1786468375834370569,148.65,47.0,89111.0
3109480511933,1786468375959175484,148.07,47.0,89111.0
3109604409741,1786468376083073442,149.86,82.0,89111.0
3109728534236,1786468376207197587,149.5,94.0,89111.0
3109851695293,1786468376330358994,149.54,94.0,89111.0
3109976086455,1786468376454750106,149.34,61.0,89111.0
3110100341932,1786468376579005623,148.73,42.0,89111.0
3110225792238,1786468376704455789,147.62,42.0,89111.0
3110350655680,1786468376829319371,148.26,47.0,89111.0
3110475758624,1786468376954422405,147.13,47.0,89111.0
3110600577004,1786468377079240806,146.46,82.0,89111.0
3110725677578,1786468377204341229,145.83,95.0,89111.0
3110850448329,1786468377329112020,146.26,95.0,89111.0
3110976367080,1786468377455030621,145.65,61.0,89111.0
3111102268815,1786468377580932366,147.26,42.0,89111.0
3111226640863,1786468377705304554,147.48,42.0,89111.0
3111350729878,1786468377829393719,147.44,47.0,89111.0
3111475759921,1786468377954423732,146.82,47.0,89111.0
3111601450259,1786468378080113930,148.47,82.0,89111.0
3111726359061,1786468378205022712,148.68,95.0,89111.0
3111850716399,1786468378329380180,149.14,95.0,89111.0
3111975590650,1786468378454254501,147.25,61.0,89111.0
3112100035738,1786468378578699199,148.45,42.0,89111.0
3112224959700,1786468378703623441,147.42,42.0,89111.0
