cell_id,n_workflows,state_scale,prefill_capacity,link_gbps,policy,p50_resume_s,p90_resume_s,p95_resume_s,makespan_s,dominant_bottleneck
n1000_tiny_tight_25g,1000,tiny,tight,25,kv_all,152.027173,273.648912,288.851629,304.054347,network
n1000_tiny_tight_25g,1000,tiny,tight,25,workspace_sticky,147.227173,265.008912,279.731629,294.454347,network
n1000_tiny_tight_25g,1000,tiny,tight,25,random_diversification,51.5468667,92.78436,97.9390467,103.093733,prefill
n1000_tiny_tight_25g,1000,tiny,tight,25,mixed_min_pressure,44.5706524,80.2271744,84.6842396,89.1413049,network
n1000_tiny_tight_100g,1000,tiny,tight,100,strong_reuse,38.0067933,68.412228,72.2129073,76.0135867,network
n1000_tiny_tight_100g,1000,tiny,tight,100,replay_all,217.05395,390.69711,412.402505,434.1079,prefill
n1000_tiny_tight_100g,1000,tiny,tight,100,kv_all,38.0067933,68.412228,72.2129073,76.0135867,network
n1000_tiny_tight_100g,1000,tiny,tight,100,workspace_sticky,36.8067933,66.252228,69.9329073,73.6135867,network
n1000_tiny_tight_100g,1000,tiny,tight,100,random_diversification,51.5468667,92.78436,97.9390467,103.093733,prefill
n1000_tiny_tight_100g,1000,tiny,tight,100,mixed_min_pressure,15.8909223,28.6036602,30.1927524,31.7818446,network
n1000_swe_bench_loose_1g,1000,swe_bench,loose,1,strong_reuse,132,237.6,250.8,264,network
n1000_swe_bench_loose_1g,1000,swe_bench,loose,1,replay_all,132,237.6,250.8,264,network
n1000_swe_bench_loose_1g,1000,swe_bench,loose,1,kv_all,3812.67933,6862.8228,7244.09073,7625.35867,network
n1000_swe_bench_loose_1g,1000,swe_bench,loose,1,workspace_sticky,21.705395,39.069711,41.2402505,43.41079,prefill
n1000_swe_bench_loose_1g,1000,swe_bench,loose,1,random_diversification,1122.2979,2020.13622,2132.36601,2244.59581,network
n1000_swe_bench_loose_1g,1000,swe_bench,loose,1,mixed_min_pressure,11.22,20.196,21.318,22.44,network
n1000_swe_bench_loose_5g,1000,swe_bench,loose,5,strong_reuse,26.4,47.52,50.16,52.8,network
n1000_swe_bench_loose_5g,1000,swe_bench,loose,5,replay_all,26.4,47.52,50.16,52.8,network
n1000_swe_bench_loose_5g,1000,swe_bench,loose,5,kv_all,762.535867,1372.56456,1448.81815,1525.07173,network
n1000_swe_bench_loose_5g,1000,swe_bench,loose,5,workspace_sticky,21.705395,39.069711,41.2402505,43.41079,prefill
n1000_swe_bench_loose_5g,1000,swe_bench,loose,5,random_diversification,224.459581,404.027245,426.473203,448.919161,network
n1000_swe_bench_loose_5g,1000,swe_bench,loose,5,mixed_min_pressure,11.2295293,20.2131528,21.3361058,22.4590587,network
n1000_swe_bench_loose_25g,1000,swe_bench,loose,25,strong_reuse,21.705395,39.069711,41.2402505,43.41079,prefill
n1000_swe_bench_loose_25g,1000,swe_bench,loose,25,replay_all,21.705395,39.069711,41.2402505,43.41079,prefill
n1000_swe_bench_loose_25g,1000,swe_bench,loose,25,kv_all,152.507173,274.512912,289.763629,305.014347,network
n1000_swe_bench_loose_25g,1000,swe_bench,loose,25,workspace_sticky,21.705395,39.069711,41.2402505,43.41079,prefill
n1000_swe_bench_loose_25g,1000,swe_bench,loose,25,random_diversification,44.8919161,80.805449,85.2946406,89.7838322,network
n1000_swe_bench_loose_25g,1000,swe_bench,loose,25,mixed_min_pressure,9.77131167,17.588361,18.5654922,19.5426233,prefill
n1000_swe_bench_loose_100g,1000,swe_bench,loose,100,strong_reuse,21.705395,39.069711,41.2402505,43.41079,prefill
n1000_swe_bench_loose_100g,1000,swe_bench,loose,100,replay_all,21.705395,39.069711,41.2402505,43.41079,prefill
n1000_swe_bench_loose_100g,1000,swe_bench,loose,100,kv_all,38.1267933,68.628228,72.4409073,76.2535867,network
n1000_swe_bench_loose_100g,1000,swe_bench,loose,100,workspace_sticky,21.705395,39.069711,41.2402505,43.41079,prefill
n1000_swe_bench_loose_100g,1000,swe_bench,loose,100,random_diversification,11.222979,20.2013622,21.3236601,22.4459581,network
n1000_swe_bench_loose_100g,1000,swe_bench,loose,100,mixed_min_pressure,8.3655,15.0579,15.89445,16.731,workspace
n1000_swe_bench_moderate_1g,1000,swe_bench,moderate,1,strong_reuse,132,237.6,250.8,264,network
n1000_swe_bench_moderate_1g,1000,swe_bench,moderate,1,replay_all,132,237.6,250.8,264,network
n1000_swe_bench_moderate_1g,1000,swe_bench,moderate,1,kv_all,3812.67933,6862.8228,7244.09073,7625.35867,network
n1000_swe_bench_moderate_1g,1000,swe_bench,moderate,1,workspace_sticky,65.116185,117.209133,123.720751,130.23237,prefill
n1000_swe_bench_moderate_1g,1000,swe_bench,moderate,1,random_diversification,1122.2979,2020.13622,2132.36601,2244.59581,network
n1000_swe_bench_moderate_1g,1000,swe_bench,moderate,1,mixed_min_pressure,33.792,60.8256,64.2048,67.584,network
n1000_swe_bench_moderate_5g,1000,swe_bench,moderate,5,strong_reuse,65.116185,117.209133,123.720751,130.23237,prefill
n1000_swe_bench_moderate_5g,1000,swe_bench,moderate,5,replay_all,65.116185,117.209133,123.720751,130.23237,prefill
n1000_swe_bench_moderate_5g,1000,swe_bench,moderate,5,kv_all,762.535867,1372.56456,1448.81815,1525.07173,network
n1000_swe_bench_moderate_5g,1000,swe_bench,moderate,5,workspace_sticky,65.116185,117.209133,123.720751,130.23237,prefill
n1000_swe_bench_moderate_5g,1000,swe_bench,moderate,5,random_diversification,224.459581,404.027245,426.473203,448.919161,network
n1000_swe_bench_moderate_5g,1000,swe_bench,moderate,5,mixed_min_pressure,30.95024,55.710432,58.805456,61.90048,prefill
n1000_swe_bench_moderate_25g,1000,swe_bench,moderate,25,strong_reuse,65.116185,117.209133,123.720751,130.23237,prefill
n1000_swe_bench_moderate_25g,1000,swe_bench,moderate,25,replay_all,65.116185,117.209133,123.720751,130.23237,prefill
n1000_swe_bench_moderate_25g,1000,swe_bench,moderate,25,kv_all,152.507173,274.512912,289.763629,305.014347,network
n1000_swe_bench_moderate_25g,1000,swe_bench,moderate,25,workspace_sticky,65.116185,117.209133,123.720751,130.23237,prefill
n1000_swe_bench_moderate_25g,1000,swe_bench,moderate,25,random_diversification,44.8919161,80.805449,85.2946406,89.7838322,network
n1000_swe_bench_moderate_25g,1000,swe_bench,moderate,25,mixed_min_pressure,23.23149,41.816682,44.139831,46.46298,prefill
n1000_swe_bench_moderate_100g,1000,swe_bench,moderate,100,strong_reuse,38.1267933,68.628228,72.4409073,76.2535867,network
n1000_swe_bench_moderate_100g,1000,swe_bench,moderate,100,replay_all,65.116185,117.209133,123.720751,130.23237,prefill
n1000_swe_bench_moderate_100g,1000,swe_bench,moderate,100,kv_all,38.1267933,68.628228,72.4409073,76.2535867,network
n1000_swe_bench_moderate_100g,1000,swe_bench,moderate,100,workspace_sticky,36.8067933,66.252228,69.9329073,73.6135867,network
n1000_swe_bench_moderate_100g,1000,swe_bench,moderate,100,random_diversification,15.46406,27.835308,29.381714,30.92812,prefill
n1000_swe_bench_moderate_100g,1000,swe_bench,moderate,100,mixed_min_pressure,11.9527819,21.5150074,22.7102856,23.9055638,network
n1000_swe_bench_tight_1g,1000,swe_bench,tight,1,strong_reuse,217.05395,390.69711,412.402505,434.1079,prefill
n1000_swe_bench_tight_1g,1000,swe_bench,tight,1,replay_all,217.05395,390.69711,412.402505,434.1079,prefill
n1000_swe_bench_tight_1g,1000,swe_bench,tight,1,kv_all,3812.67933,6862.8228,7244.09073,7625.35867,network
n1000_swe_bench_tight_1g,1000,swe_bench,tight,1,workspace_sticky,217.05395,390.69711,412.402505,434.1079,prefill
n1000_swe_bench_tight_1g,1000,swe_bench,tight,1,random_diversification,1122.2979,2020.13622,2132.36601,2244.59581,network
n1000_swe_bench_tight_1g,1000,swe_bench,tight,1,mixed_min_pressure,106.051783,190.89321,201.498388,212.103567,prefill
n1000_swe_bench_tight_5g,1000,swe_bench,tight,5,strong_reuse,217.05395,390.69711,412.402505,434.1079,prefill
n1000_swe_bench_tight_5g,1000,swe_bench,tight,5,replay_all,217.05395,390.69711,412.402505,434.1079,prefill
n1000_swe_bench_tight_5g,1000,swe_bench,tight,5,kv_all,762.535867,1372.56456,1448.81815,1525.07173,network
n1000_swe_bench_tight_5g,1000,swe_bench,tight,5,workspace_sticky,217.05395,390.69711,412.402505,434.1079,prefill
n1000_swe_bench_tight_5g,1000,swe_bench,tight,5,random_diversification,224.459581,404.027245,426.473203,448.919161,network
n1000_swe_bench_tight_5g,1000,swe_bench,tight,5,mixed_min_pressure,86.3159,155.36862,164.00021,172.6318,prefill
n1000_swe_bench_tight_25g,1000,swe_bench,tight,25,strong_reuse,152.507173,274.512912,289.763629,305.014347,network
n1000_swe_bench_tight_25g,1000,swe_bench,tight,25,replay_all,217.05395,390.69711,412.402505,434.1079,prefill
n1000_swe_bench_tight_25g,1000,swe_bench,tight,25,kv_all,152.507173,274.512912,289.763629,305.014347,network
n1000_swe_bench_tight_25g,1000,swe_bench,tight,25,workspace_sticky,147.227173,265.008912,279.731629,294.454347,network
n1000_swe_bench_tight_25g,1000,swe_bench,tight,25,random_diversification,51.5468667,92.78436,97.9390467,103.093733,prefill
n1000_swe_bench_tight_25g,1000,swe_bench,tight,25,mixed_min_pressure,44.6583297,80.3849935,84.8508265,89.3166595,network
n1000_swe_bench_tight_100g,1000,swe_bench,tight,100,strong_reuse,38.1267933,68.628228,72.4409073,76.2535867,network
n1000_swe_bench_tight_100g,1000,swe_bench,tight,100,replay_all,217.05395,390.69711,412.402505,434.1079,prefill
n1000_swe_bench_tight_100g,1000,swe_bench,tight,100,kv_all,38.1267933,68.628228,72.4409073,76.2535867,network
n1000_swe_bench_tight_100g,1000,swe_bench,tight,100,workspace_sticky,36.8067933,66.252228,69.9329073,73.6135867,network
n1000_swe_bench_tight_100g,1000,swe_bench,tight,100,random_diversification,51.5468667,92.78436,97.9390467,103.093733,prefill
n1000_swe_bench_tight_100g,1000,swe_bench,tight,100,mixed_min_pressure,15.896942,28.6144956,30.2041898,31.793884,network
n1000_medium_loose_1g,1000,medium,loose,1,strong_reuse,2000,3600,3800,4000,network
n1000_medium_loose_1g,1000,medium,loose,1,replay_all,2000,3600,3800,4000,network
n1000_medium_loose_1g,1000,medium,loose,1,kv_all,5680.67933,10225.2228,10793.2907,11361.3587,network
n1000_medium_loose_1g,1000,medium,loose,1,workspace_sticky,250,450,475,500,workspace
n1000_medium_loose_1g,1000,medium,loose,1,random_diversification,2060.0339,3708.06102,3914.06441,4120.06781,network
n1000_medium_loose_1g,1000,medium,loose,1,mixed_min_pressure,125,225,237.5,250,workspace
n1000_medium_loose_5g,1000,medium,loose,5,strong_reuse,400,720,760,800,network
n1000_medium_loose_5g,1000,medium,loose,5,replay_all,400,720,760,800,network
n1000_medium_loose_5g,1000,medium,loose,5,kv_all,1136.13587,2045.04456,2158.65815,2272.27173,network
n1000_medium_loose_5g,1000,medium,loose,5,workspace_sticky,250,450,475,500,workspace
n1000_medium_loose_5g,1000,medium,loose,5,random_diversification,412.006781,741.612205,782.812883,824.013561,network
n1000_medium_loose_5g,1000,medium,loose,5,mixed_min_pressure,125,225,237.5,250,workspace
n1000_medium_loose_25g,1000,medium,loose,25,strong_reuse,250,450,475,500,workspace
n1000_medium_loose_25g,1000,medium,loose,25,replay_all,250,450,475,500,workspace
n1000_medium_loose_25g,1000,medium,loose,25,kv_all,250,450,475,500,workspace
n1000_medium_loose_25g,1000,medium,loose,25,workspace_sticky,250,450,475,500,workspace
n1000_medium_loose_25g,1000,medium,loose,25,random_diversification,125.5,225.9,238.45,251,workspace
n1000_medium_loose_25g,1000,medium,loose,25,mixed_min_pressure,125,225,237.5,250,workspace
n1000_medium_loose_100g,1000,medium,loose,100,strong_reuse,250,450,475,500,workspace
n1000_medium_loose_100g,1000,medium,loose,100,replay_all,250,450,475,500,workspace
n1000_medium_loose_100g,1000,medium,loose,100,kv_all,250,450,475,500,workspace
n1000_medium_loose_100g,1000,medium,loose,100,workspace_sticky,250,450,475,500,workspace
n1000_medium_loose_100g,1000,medium,loose,100,random_diversification,125.5,225.9,238.45,251,workspace
n1000_medium_loose_100g,1000,medium,loose,100,mixed_min_pressure,125.75,226.35,238.925,251.5,workspace
n1000_medium_moderate_1g,1000,medium,moderate,1,strong_reuse,2000,3600,3800,4000,network
n1000_medium_moderate_1g,1000,medium,moderate,1,replay_all,2000,3600,3800,4000,network
n1000_medium_moderate_1g,1000,medium,moderate,1,kv_all,5680.67933,10225.2228,10793.2907,11361.3587,network
n1000_medium_moderate_1g,1000,medium,moderate,1,workspace_sticky,250,450,475,500,workspace
n1000_medium_moderate_1g,1000,medium,moderate,1,random_diversification,2060.0339,3708.06102,3914.06441,4120.06781,network
n1000_medium_moderate_1g,1000,medium,moderate,1,mixed_min_pressure,125,225,237.5,250,workspace
n1000_medium_moderate_5g,1000,medium,moderate,5,strong_reuse,400,720,760,800,network
n1000_medium_moderate_5g,1000,medium,moderate,5,replay_all,400,720,760,800,network
n1000_medium_moderate_5g,1000,medium,moderate,5,kv_all,1136.13587,2045.04456,2158.65815,2272.27173,network
n1000_medium_moderate_5g,1000,medium,moderate,5,workspace_sticky,250,450,475,500,workspace
n1000_medium_moderate_5g,1000,medium,moderate,5,random_diversification,412.006781,741.612205,782.812883,824.013561,network
n1000_medium_moderate_5g,1000,medium,moderate,5,mixed_min_pressure,125,225,237.5,250,workspace
n1000_medium_moderate_25g,1000,medium,moderate,25,strong_reuse,250,450,475,500,workspace
n1000_medium_moderate_25g,1000,medium,moderate,25,replay_all,250,450,475,500,workspace
n1000_medium_moderate_25g,1000,medium,moderate,25,kv_all,250,450,475,500,workspace
n1000_medium_moderate_25g,1000,medium,moderate,25,workspace_sticky,250,450,475,500,workspace
n1000_medium_moderate_25g,1000,medium,moderate,25,random_diversification,125.5,225.9,238.45,251,workspace
n1000_medium_moderate_25g,1000,medium,moderate,25,mixed_min_pressure,125.75,226.35,238.925,251.5,workspace
n1000_medium_moderate_100g,1000,medium,moderate,100,strong_reuse,250,450,475,500,workspace
n1000_medium_moderate_100g,1000,medium,moderate,100,replay_all,250,450,475,500,workspace
n1000_medium_moderate_100g,1000,medium,moderate,100,kv_all,250,450,475,500,workspace
n1000_medium_moderate_100g,1000,medium,moderate,100,workspace_sticky,250,450,475,500,workspace
n1000_medium_moderate_100g,1000,medium,moderate,100,random_diversification,125.5,225.9,238.45,251,workspace
n1000_medium_moderate_100g,1000,medium,moderate,100,mixed_min_pressure,130,234,247,260,workspace
n1000_medium_tight_1g,1000,medium,tight,1,strong_reuse,2000,3600,3800,4000,network
n1000_medium_tight_1g,1000,medium,tight,1,replay_all,2000,3600,3800,4000,network
n1000_medium_tight_1g,1000,medium,tight,1,kv_all,5680.67933,10225.2228,10793.2907,11361.3587,network
n1000_medium_tight_1g,1000,medium,tight,1,workspace_sticky,250,450,475,500,workspace
n1000_medium_tight_1g,1000,medium,tight,1,random_diversification,2060.0339,3708.06102,3914.06441,4120.06781,network
n1000_medium_tight_1g,1000,medium,tight,1,mixed_min_pressure,125.25,225.45,237.975,250.5,workspace
n1000_medium_tight_5g,1000,medium,tight,5,strong_reuse,400,720,760,800,network
n1000_medium_tight_5g,1000,medium,tight,5,replay_all,400,720,760,800,network
n1000_medium_tight_5g,1000,medium,tight,5,kv_all,1136.13587,2045.04456,2158.65815,2272.27173,network
n1000_medium_tight_5g,1000,medium,tight,5,workspace_sticky,250,450,475,500,workspace
n1000_medium_tight_5g,1000,medium,tight,5,random_diversification,412.006781,741.612205,782.812883,824.013561,network
n1000_medium_tight_5g,1000,medium,tight,5,mixed_min_pressure,127.5,229.5,242.25,255,workspace
n1000_medium_tight_25g,1000,medium,tight,25,strong_reuse,250,450,475,500,workspace
n1000_medium_tight_25g,1000,medium,tight,25,replay_all,250,450,475,500,workspace
n1000_medium_tight_25g,1000,medium,tight,25,kv_all,250,450,475,500,workspace
n1000_medium_tight_25g,1000,medium,tight,25,workspace_sticky,250,450,475,500,workspace
n1000_medium_tight_25g,1000,medium,tight,25,random_diversification,125.5,225.9,238.45,251,workspace
n1000_medium_tight_25g,1000,medium,tight,25,mixed_min_pressure,127.5,229.5,242.25,255,workspace
n1000_medium_tight_100g,1000,medium,tight,100,strong_reuse,250,450,475,500,workspace
n1000_medium_tight_100g,1000,medium,tight,100,replay_all,250,450,475,500,workspace
n1000_medium_tight_100g,1000,medium,tight,100,kv_all,250,450,475,500,workspace
n1000_medium_tight_100g,1000,medium,tight,100,workspace_sticky,250,450,475,500,workspace
n1000_medium_tight_100g,1000,medium,tight,100,random_diversification,125.5,225.9,238.45,251,workspace
n1000_medium_tight_100g,1000,medium,tight,100,mixed_min_pressure,127.5,229.5,242.25,255,workspace
n1000_monorepo_loose_1g,1000,monorepo,loose,1,strong_reuse,20000,36000,38000,40000,network
n1000_monorepo_loose_1g,1000,monorepo,loose,1,replay_all,20000,36000,38000,40000,network
n1000_monorepo_loose_1g,1000,monorepo,loose,1,kv_all,23680.6793,42625.2228,44993.2907,47361.3587,network
n1000_monorepo_loose_1g,1000,monorepo,loose,1,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_loose_1g,1000,monorepo,loose,1,random_diversification,11096.0339,19972.861,21082.4644,22192.0678,network
n1000_monorepo_loose_1g,1000,monorepo,loose,1,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_loose_5g,1000,monorepo,loose,5,strong_reuse,4000,7200,7600,8000,network
n1000_monorepo_loose_5g,1000,monorepo,loose,5,replay_all,4000,7200,7600,8000,network
n1000_monorepo_loose_5g,1000,monorepo,loose,5,kv_all,4736.13587,8525.04456,8998.65815,9472.27173,network
n1000_monorepo_loose_5g,1000,monorepo,loose,5,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_loose_5g,1000,monorepo,loose,5,random_diversification,2219.20678,3994.5722,4216.49288,4438.41356,network
n1000_monorepo_loose_5g,1000,monorepo,loose,5,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_loose_25g,1000,monorepo,loose,25,strong_reuse,2500,4500,4750,5000,workspace
n1000_monorepo_loose_25g,1000,monorepo,loose,25,replay_all,2500,4500,4750,5000,workspace
n1000_monorepo_loose_25g,1000,monorepo,loose,25,kv_all,2500,4500,4750,5000,workspace
n1000_monorepo_loose_25g,1000,monorepo,loose,25,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_loose_25g,1000,monorepo,loose,25,random_diversification,1255,2259,2384.5,2510,workspace
n1000_monorepo_loose_25g,1000,monorepo,loose,25,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_loose_100g,1000,monorepo,loose,100,strong_reuse,2500,4500,4750,5000,workspace
n1000_monorepo_loose_100g,1000,monorepo,loose,100,replay_all,2500,4500,4750,5000,workspace
n1000_monorepo_loose_100g,1000,monorepo,loose,100,kv_all,2500,4500,4750,5000,workspace
n1000_monorepo_loose_100g,1000,monorepo,loose,100,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_loose_100g,1000,monorepo,loose,100,random_diversification,1255,2259,2384.5,2510,workspace
n1000_monorepo_loose_100g,1000,monorepo,loose,100,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_moderate_1g,1000,monorepo,moderate,1,strong_reuse,20000,36000,38000,40000,network
n1000_monorepo_moderate_1g,1000,monorepo,moderate,1,replay_all,20000,36000,38000,40000,network
n1000_monorepo_moderate_1g,1000,monorepo,moderate,1,kv_all,23680.6793,42625.2228,44993.2907,47361.3587,network
n1000_monorepo_moderate_1g,1000,monorepo,moderate,1,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_1g,1000,monorepo,moderate,1,random_diversification,11096.0339,19972.861,21082.4644,22192.0678,network
n1000_monorepo_moderate_1g,1000,monorepo,moderate,1,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_moderate_5g,1000,monorepo,moderate,5,strong_reuse,4000,7200,7600,8000,network
n1000_monorepo_moderate_5g,1000,monorepo,moderate,5,replay_all,4000,7200,7600,8000,network
n1000_monorepo_moderate_5g,1000,monorepo,moderate,5,kv_all,4736.13587,8525.04456,8998.65815,9472.27173,network
n1000_monorepo_moderate_5g,1000,monorepo,moderate,5,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_5g,1000,monorepo,moderate,5,random_diversification,2219.20678,3994.5722,4216.49288,4438.41356,network
n1000_monorepo_moderate_5g,1000,monorepo,moderate,5,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_moderate_25g,1000,monorepo,moderate,25,strong_reuse,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_25g,1000,monorepo,moderate,25,replay_all,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_25g,1000,monorepo,moderate,25,kv_all,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_25g,1000,monorepo,moderate,25,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_25g,1000,monorepo,moderate,25,random_diversification,1255,2259,2384.5,2510,workspace
n1000_monorepo_moderate_25g,1000,monorepo,moderate,25,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_moderate_100g,1000,monorepo,moderate,100,strong_reuse,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_100g,1000,monorepo,moderate,100,replay_all,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_100g,1000,monorepo,moderate,100,kv_all,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_100g,1000,monorepo,moderate,100,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_moderate_100g,1000,monorepo,moderate,100,random_diversification,1255,2259,2384.5,2510,workspace
n1000_monorepo_moderate_100g,1000,monorepo,moderate,100,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_tight_1g,1000,monorepo,tight,1,strong_reuse,20000,36000,38000,40000,network
n1000_monorepo_tight_1g,1000,monorepo,tight,1,replay_all,20000,36000,38000,40000,network
n1000_monorepo_tight_1g,1000,monorepo,tight,1,kv_all,23680.6793,42625.2228,44993.2907,47361.3587,network
n1000_monorepo_tight_1g,1000,monorepo,tight,1,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_tight_1g,1000,monorepo,tight,1,random_diversification,11096.0339,19972.861,21082.4644,22192.0678,network
n1000_monorepo_tight_1g,1000,monorepo,tight,1,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_tight_5g,1000,monorepo,tight,5,strong_reuse,4000,7200,7600,8000,network
n1000_monorepo_tight_5g,1000,monorepo,tight,5,replay_all,4000,7200,7600,8000,network
n1000_monorepo_tight_5g,1000,monorepo,tight,5,kv_all,4736.13587,8525.04456,8998.65815,9472.27173,network
n1000_monorepo_tight_5g,1000,monorepo,tight,5,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_tight_5g,1000,monorepo,tight,5,random_diversification,2219.20678,3994.5722,4216.49288,4438.41356,network
n1000_monorepo_tight_5g,1000,monorepo,tight,5,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_tight_25g,1000,monorepo,tight,25,strong_reuse,2500,4500,4750,5000,workspace
n1000_monorepo_tight_25g,1000,monorepo,tight,25,replay_all,2500,4500,4750,5000,workspace
n1000_monorepo_tight_25g,1000,monorepo,tight,25,kv_all,2500,4500,4750,5000,workspace
n1000_monorepo_tight_25g,1000,monorepo,tight,25,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_tight_25g,1000,monorepo,tight,25,random_diversification,1255,2259,2384.5,2510,workspace
n1000_monorepo_tight_25g,1000,monorepo,tight,25,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_monorepo_tight_100g,1000,monorepo,tight,100,strong_reuse,2500,4500,4750,5000,workspace
n1000_monorepo_tight_100g,1000,monorepo,tight,100,replay_all,2500,4500,4750,5000,workspace
n1000_monorepo_tight_100g,1000,monorepo,tight,100,kv_all,2500,4500,4750,5000,workspace
n1000_monorepo_tight_100g,1000,monorepo,tight,100,workspace_sticky,2500,4500,4750,5000,workspace
n1000_monorepo_tight_100g,1000,monorepo,tight,100,random_diversification,1255,2259,2384.5,2510,workspace
n1000_monorepo_tight_100g,1000,monorepo,tight,100,mixed_min_pressure,1250,2250,2375,2500,workspace
n1000_large_artifact_loose_1g,1000,large_artifact,loose,1,strong_reuse,80000,144000,152000,160000,network
n1000_large_artifact_loose_1g,1000,large_artifact,loose,1,replay_all,80000,144000,152000,160000,network
n1000_large_artifact_loose_1g,1000,large_artifact,loose,1,kv_all,83680.6793,150625.223,158993.291,167361.359,network
n1000_large_artifact_loose_1g,1000,large_artifact,loose,1,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_1g,1000,large_artifact,loose,1,random_diversification,41216.0339,74188.861,78310.4644,82432.0678,network
n1000_large_artifact_loose_1g,1000,large_artifact,loose,1,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_loose_5g,1000,large_artifact,loose,5,strong_reuse,16000,28800,30400,32000,network
n1000_large_artifact_loose_5g,1000,large_artifact,loose,5,replay_all,16000,28800,30400,32000,network
n1000_large_artifact_loose_5g,1000,large_artifact,loose,5,kv_all,16736.1359,30125.0446,31798.6581,33472.2717,network
n1000_large_artifact_loose_5g,1000,large_artifact,loose,5,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_5g,1000,large_artifact,loose,5,random_diversification,8243.20678,14837.7722,15662.0929,16486.4136,network
n1000_large_artifact_loose_5g,1000,large_artifact,loose,5,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_loose_25g,1000,large_artifact,loose,25,strong_reuse,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_25g,1000,large_artifact,loose,25,replay_all,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_25g,1000,large_artifact,loose,25,kv_all,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_25g,1000,large_artifact,loose,25,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_25g,1000,large_artifact,loose,25,random_diversification,5020,9036,9538,10040,workspace
n1000_large_artifact_loose_25g,1000,large_artifact,loose,25,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_loose_100g,1000,large_artifact,loose,100,strong_reuse,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_100g,1000,large_artifact,loose,100,replay_all,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_100g,1000,large_artifact,loose,100,kv_all,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_100g,1000,large_artifact,loose,100,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_loose_100g,1000,large_artifact,loose,100,random_diversification,5020,9036,9538,10040,workspace
n1000_large_artifact_loose_100g,1000,large_artifact,loose,100,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_moderate_1g,1000,large_artifact,moderate,1,strong_reuse,80000,144000,152000,160000,network
n1000_large_artifact_moderate_1g,1000,large_artifact,moderate,1,replay_all,80000,144000,152000,160000,network
n1000_large_artifact_moderate_1g,1000,large_artifact,moderate,1,kv_all,83680.6793,150625.223,158993.291,167361.359,network
n1000_large_artifact_moderate_1g,1000,large_artifact,moderate,1,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_1g,1000,large_artifact,moderate,1,random_diversification,41216.0339,74188.861,78310.4644,82432.0678,network
n1000_large_artifact_moderate_1g,1000,large_artifact,moderate,1,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_moderate_5g,1000,large_artifact,moderate,5,strong_reuse,16000,28800,30400,32000,network
n1000_large_artifact_moderate_5g,1000,large_artifact,moderate,5,replay_all,16000,28800,30400,32000,network
