plan,shed_w,state,time_s
queue_haul,49.133286204836025,free-service,90
oracle_germany_only,0.0,free-service,0.0
oracle_germany_only,5.616409930788876,free-service,3.32346702837396
oracle_germany_only,11.23281986157778,free-service,6.646231973747921
oracle_germany_only,13.430843560790493,free-service,9.96899691912188
oracle_germany_only,14.908253620858318,free-service,13.29176186449584
oracle_germany_only,15.519691463833226,free-service,16.6145268098698
oracle_germany_only,15.98430051037127,free-service,19.937291755243763
oracle_germany_only,24.483280675822215,free-service,21.172559565784578
oracle_germany_only,28.07032178626031,free-service,22.2888483089094
oracle_germany_only,28.828535517445403,free-service,23.260056700617724
oracle_germany_only,32.5588847827122,free-service,23.405137052034224
oracle_germany_only,37.21701472562496,free-service,24.52795160517174
oracle_germany_only,37.21701472562496,free-service,90
queue_haul,0.0,free-bandwidth,0.0
queue_haul,2.19802369921274,free-bandwidth,3.3231441952512997
queue_haul,7.814433630001616,free-bandwidth,3.32323398658592
queue_haul,9.291843690069413,free-bandwidth,6.6459091406252595
queue_haul,14.908253620858318,free-bandwidth,6.6459989319598805
queue_haul,15.519691463833226,free-bandwidth,9.968674085999218
queue_haul,15.98430051037127,free-bandwidth,13.291439031373178
queue_haul,18.904682069987814,free-bandwidth,14.806949448913153
queue_haul,22.49172318042588,free-bandwidth,15.923238192037976
queue_haul,23.249936911611,free-bandwidth,16.61420397674714
queue_haul,23.922818623235656,free-bandwidth,19.936968922121103
queue_haul,33.85889057940493,free-bandwidth,20.420946749628186
queue_haul,38.51702052231772,free-bandwidth,21.543761302765702
queue_haul,43.1751504652305,free-bandwidth,22.66657585590322
queue_haul,44.47515626192326,free-bandwidth,23.259733867495065
queue_haul,49.133286204836025,free-bandwidth,23.78286459902804
queue_haul,51.06109013793011,free-bandwidth,24.905679152165558
queue_haul,51.06109013793011,free-bandwidth,90
oracle_kv_only,0.0,free-bandwidth,0.0
oracle_kv_only,5.616409930788876,free-bandwidth,19.31020895602027
oracle_kv_only,11.23281986157778,free-bandwidth,19.399073533991537
oracle_kv_only,13.430843560790493,free-bandwidth,20.42649769914509
oracle_kv_only,20.316194099294137,free-bandwidth,20.521888087129053
oracle_kv_only,22.727237539970474,free-bandwidth,21.549312252282608
oracle_kv_only,26.31427865040854,free-bandwidth,21.81111079559026
oracle_kv_only,28.725322091084877,free-bandwidth,22.672126805420124
oracle_kv_only,31.136365531761243,free-bandwidth,23.100333504051466
oracle_kv_only,34.74558206305883,free-bandwidth,23.788415548544947
oracle_kv_only,34.74558206305883,free-bandwidth,90
queue_haul_robust,0.0,free-bandwidth,0.0
queue_haul_robust,2.19802369921274,free-bandwidth,3.3231441952512997
queue_haul_robust,7.814433630001616,free-bandwidth,3.32333251932324
queue_haul_robust,13.430843560790493,free-bandwidth,5.088928666726267
queue_haul_robust,14.908253620858318,free-bandwidth,6.6459091406252595
queue_haul_robust,15.519691463833226,free-bandwidth,9.968674085999218
queue_haul_robust,18.14646833880272,free-bandwidth,12.801587989184275
queue_haul_robust,18.904682069987814,free-bandwidth,13.291439031373178
queue_haul_robust,28.07032178626031,free-bandwidth,16.573548877837283
queue_haul_robust,28.828535517445403,free-bandwidth,16.61420397674714
queue_haul_robust,31.23957895812174,free-bandwidth,17.6963634309748
queue_haul_robust,34.94499014660032,free-bandwidth,18.819177984112315
queue_haul_robust,39.6031200895131,free-bandwidth,19.935466727237138
queue_haul_robust,40.90312588620584,free-bandwidth,19.936968922121103
queue_haul_robust,47.83328040814327,free-bandwidth,22.279843459045313
queue_haul_robust,49.133286204836025,free-bandwidth,23.259733867495065
queue_haul_robust,49.133286204836025,free-bandwidth,90
queue_haul,0.0,all-release,0.0
queue_haul,5.616409930788876,all-release,3.3231441952512997
queue_haul,11.23281986157778,all-release,3.32343105206056
queue_haul,13.430843560790493,all-release,6.6459091406252595
queue_haul,13.895452607328536,all-release,6.64619599743452
queue_haul,15.372862667396333,all-release,9.968674085999218
queue_haul,15.98430051037127,all-release,13.291439031373178
queue_haul,17.728684400226086,all-release,15.777940712157458
queue_haul,18.48689813141118,all-release,16.61420397674714
queue_haul,19.159779843035864,all-release,19.936968922121103
queue_haul,28.32541955930833,all-release,20.481755577347958
queue_haul,31.912460669746423,all-release,21.520085112760864
queue_haul,38.51702052231771,all-release,21.59804432047278
queue_haul,40.444824455411776,all-release,22.636373855885687
queue_haul,45.10295439832457,all-release,22.720858873610297
queue_haul,46.40296019501733,all-release,23.259733867495065
queue_haul,47.86782724169743,all-release,23.759188409023203
queue_haul,52.52595718461019,all-release,23.83714761673512
queue_haul,53.99082423129029,all-release,24.909685426880397
queue_haul,55.91862816438437,all-release,24.959962169872636
queue_haul,55.91862816438437,all-release,90
oracle_germany_only,0.0,all-release,0.0
oracle_germany_only,5.616409930788876,all-release,3.3231441952512997
oracle_germany_only,11.23281986157778,all-release,6.6459091406252595
oracle_germany_only,13.430843560790493,all-release,9.968674085999218
oracle_germany_only,14.908253620858318,all-release,13.291439031373178
oracle_germany_only,15.519691463833226,all-release,16.61420397674714
oracle_germany_only,15.98430051037127,all-release,19.936968922121103
oracle_germany_only,24.483280675822215,all-release,20.481755577347958
oracle_germany_only,28.07032178626031,all-release,21.59804432047278
oracle_germany_only,31.657362896698373,all-release,22.714333063597604
oracle_germany_only,32.5588847827122,all-release,23.259733867495065
oracle_germany_only,37.21701472562496,all-release,23.83714761673512
oracle_germany_only,41.87514466853774,all-release,24.959962169872636
oracle_germany_only,41.87514466853774,all-release,90
queue_haul_stale,0.0,all-release,0.0
queue_haul_stale,5.616409930788876,all-release,3.3231441952512997
queue_haul_stale,11.23281986157778,all-release,3.32343105206056
queue_haul_stale,13.430843560790493,all-release,6.6459091406252595
queue_haul_stale,13.895452607328536,all-release,6.64619599743452
queue_haul_stale,15.372862667396333,all-release,9.968674085999218
queue_haul_stale,15.98430051037127,all-release,13.291439031373178
queue_haul_stale,17.728684400226086,all-release,15.777940712157458
queue_haul_stale,18.48689813141118,all-release,16.61420397674714
queue_haul_stale,19.159779843035864,all-release,19.936968922121103
queue_haul_stale,28.32541955930833,all-release,20.481755577347958
queue_haul_stale,31.912460669746423,all-release,21.520085112760864
queue_haul_stale,38.51702052231771,all-release,21.59804432047278
queue_haul_stale,40.444824455411776,all-release,22.636373855885687
queue_haul_stale,45.10295439832457,all-release,22.720858873610297
queue_haul_stale,46.40296019501733,all-release,23.259733867495065
queue_haul_stale,47.86782724169743,all-release,23.759188409023203
queue_haul_stale,52.52595718461019,all-release,23.83714761673512
queue_haul_stale,53.99082423129029,all-release,24.909685426880397
queue_haul_stale,55.91862816438437,all-release,24.959962169872636
queue_haul_stale,55.91862816438437,all-release,90
queue_haul_robust,0.0,all-release,0.0
queue_haul_robust,2.19802369921274,all-release,3.3231441952512997
queue_haul_robust,7.814433630001616,all-release,3.32333251932324
queue_haul_robust,13.430843560790493,all-release,5.088928666726267
queue_haul_robust,14.908253620858318,all-release,6.6459091406252595
queue_haul_robust,15.519691463833226,all-release,9.968674085999218
queue_haul_robust,18.14646833880272,all-release,12.801587989184275
queue_haul_robust,18.904682069987814,all-release,13.291439031373178
queue_haul_robust,28.07032178626031,all-release,16.573548877837283
queue_haul_robust,28.828535517445403,all-release,16.61420397674714
queue_haul_robust,31.23957895812174,all-release,17.6963634309748
queue_haul_robust,34.94499014660032,all-release,18.819177984112315
queue_haul_robust,39.6031200895131,all-release,19.935466727237138
queue_haul_robust,40.90312588620584,all-release,19.936968922121103
queue_haul_robust,47.83328040814327,all-release,22.279843459045313
queue_haul_robust,49.133286204836025,all-release,23.259733867495065
queue_haul_robust,49.133286204836025,all-release,90
