destination,end_ns,episode_id,fault_axis,first_token_ns,http_status,method,pair,policy,repeat,session_id,start_ns,ttft_s
east,7780890363761,74bae7dd2b8f5230,joint,7780890300654,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,7777629904307,3.260396347
east,7780950997023,74bae7dd2b8f5230,joint,7780950944405,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-16,7777629622282,3.321322123
east,7783195400916,74bae7dd2b8f5230,joint,7783195349530,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,7780991385875,2.203963655
east,7785350708647,74bae7dd2b8f5230,joint,7785350659475,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,7783200503271,2.150156204
east,7785411239494,74bae7dd2b8f5230,joint,7785411195131,200,kv_transfer,joint-seed327-0,shadow_validate_then_apply_pending_only,0,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-0,7777579407445,7.831787686
east,7791564954584,74bae7dd2b8f5230,joint,7791564892378,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,7785359744907,6.205147471
east,7791718805263,74bae7dd2b8f5230,joint,7791718758936,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,7785460432298,6.258326638
east,7793332363626,74bae7dd2b8f5230,joint,7793332314314,200,kv_transfer,joint-seed327-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,7780891122697,12.441191617
germany,7804424944013,74bae7dd2b8f5230,joint,7804424885544,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,7773102293858,31.322591686
east,7895408616663,0e42dc10246ffb58,prefill,7895408571458,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,7891038682486,4.369888972
east,7895560119986,0e42dc10246ffb58,prefill,7895560060365,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,7891038292243,4.521768122
east,7895556441250,0e42dc10246ffb58,prefill,7895556392840,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,7891039134464,4.517258376
east,7898842957843,0e42dc10246ffb58,prefill,7898842904383,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-16,7895568775336,3.274129047
east,7898904117382,0e42dc10246ffb58,prefill,7898903716715,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,7895568580914,3.335135801
east,7901136374743,0e42dc10246ffb58,prefill,7901136315423,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,7898930032839,2.206282584
east,7901488369329,0e42dc10246ffb58,prefill,7901488322452,200,kv_transfer,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-0,7895417968247,6.070354205
east,7904450024999,0e42dc10246ffb58,prefill,7904449960449,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,7901137230559,3.31272989
east,7904509556708,0e42dc10246ffb58,prefill,7904509501164,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,7901539266016,2.970235148
east,7909824798686,0e42dc10246ffb58,prefill,7909824751709,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,7904454375342,5.370376367
east,7910801088810,0e42dc10246ffb58,prefill,7910801041782,200,kv_transfer,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,7898880082713,11.920959069
germany,7920476630153,0e42dc10246ffb58,prefill,7920476563630,200,replay,prefill-seed327-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,7891041316242,29.435247388
east,8011406745212,e3dfbb30318e4aa3,prefill,8011406709145,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,8007035747250,4.370961895
east,8011558470149,e3dfbb30318e4aa3,prefill,8011558407292,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,8007035373535,4.523033757
east,8011587595603,e3dfbb30318e4aa3,prefill,8011587546743,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,8007036210650,4.551336093
germany,8040707567862,e3dfbb30318e4aa3,prefill,8040707522648,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,8007036780589,33.670742059
germany,8074036404331,e3dfbb30318e4aa3,prefill,8074036346624,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,8011416485636,62.619860988
east,8079307930105,e3dfbb30318e4aa3,prefill,8079307857400,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,8074077119921,5.230737479
germany,8083743428812,e3dfbb30318e4aa3,prefill,8083743382917,200,kv_transfer,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,8079347422418,4.395960499
germany,8088474900181,e3dfbb30318e4aa3,prefill,8088474854707,200,kv_transfer,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,8083760491515,4.714363192
germany,8101480077360,e3dfbb30318e4aa3,prefill,8101479998864,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,8011567174931,89.912823933
germany,8128923531821,e3dfbb30318e4aa3,prefill,8128923472681,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,8011617453678,117.306019003
germany,8159894382550,e3dfbb30318e4aa3,prefill,8159894333939,200,replay,prefill-seed327-2,shadow_validate_but_keep_original_pending,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,8040738472605,119.155861334
east,8251932401083,5903282a1e9b9af5,joint,8251932345550,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,8247523246342,4.409099208
east,8252020771496,5903282a1e9b9af5,joint,8252020723977,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,8247523594760,4.497129217
east,8252049566434,5903282a1e9b9af5,joint,8252049524085,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,8247524091846,4.525432239
east,8255201609061,5903282a1e9b9af5,joint,8255201567154,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,8251956973645,3.244593509
east,8255263914217,5903282a1e9b9af5,joint,8255263866949,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,8252057370230,3.206496719
east,8258556532627,5903282a1e9b9af5,joint,8258556486411,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,8255218368084,3.338118327
east,8258590733513,5903282a1e9b9af5,joint,8258585080521,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,8255268574462,3.316506059
east,8264844754951,5903282a1e9b9af5,joint,8264844706741,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5-separation-23,8258629189700,6.215517041
east,8264997624997,5903282a1e9b9af5,joint,8264997575905,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,8258579221737,6.418354168
east,8265289158611,5903282a1e9b9af5,joint,8265289114950,200,kv_transfer,joint-seed456-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,8252057880103,13.231234847
germany,8281373311976,5903282a1e9b9af5,joint,8281373265469,200,replay,joint-seed456-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,8247524808140,33.848457329
east,8373394640203,ffc7e22f4002371c,joint,8373394594017,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,8368999607153,4.394986864
east,8373545968865,ffc7e22f4002371c,joint,8373545915656,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,8368999846238,4.546069418
east,8373572130618,ffc7e22f4002371c,joint,8373572083120,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,8369002289348,4.569793772
germany,8401523134973,ffc7e22f4002371c,joint,8401523065062,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,8369002705312,32.52035975
germany,8436027204685,ffc7e22f4002371c,joint,8436027153410,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,8373430491396,62.596662014
east,8441393488853,ffc7e22f4002371c,joint,8441393441004,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,8436029534725,5.363906279
germany,8456558740229,ffc7e22f4002371c,joint,8456558693091,200,kv_transfer,joint-seed456-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,8441402747427,15.155945664
germany,8463470768108,ffc7e22f4002371c,joint,8463470720119,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,8373581223963,89.889496156
germany,8472078046464,ffc7e22f4002371c,joint,8472078008113,200,kv_transfer,joint-seed456-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,8456571789938,15.506218175
germany,8490914546839,ffc7e22f4002371c,joint,8490914488961,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,8373581557193,117.332931768
germany,8520710397357,ffc7e22f4002371c,joint,8520710350469,200,replay,joint-seed456-2,shadow_validate_but_keep_original_pending,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,8401541127865,119.169222604
east,8612660188675,a425646eac226994,prefill,8612660139964,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,8608277255709,4.382884255
east,8612689724073,a425646eac226994,prefill,8612689685160,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,8608277704776,4.411980384
east,8612860174548,a425646eac226994,prefill,8612860122652,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,8608278148778,4.581973874
germany,8638549771189,a425646eac226994,prefill,8638549725483,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,8608278667445,30.271058038
germany,8675404226469,a425646eac226994,prefill,8675404185713,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,8612703875955,62.700309758
east,8680514811892,a425646eac226994,prefill,8680514756288,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,8675419290045,5.095466243
germany,8684971580703,a425646eac226994,prefill,8684971543503,200,kv_transfer,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,8680538951149,4.432592354
germany,8689463350006,a425646eac226994,prefill,8689463311154,200,kv_transfer,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,8685008400559,4.454910595
germany,8702848288566,a425646eac226994,prefill,8702848231179,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,8612704295873,90.143935306
germany,8730292046830,a425646eac226994,prefill,8730291953216,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,8612904565610,117.387387606
germany,8757738322722,a425646eac226994,prefill,8757738272728,200,replay,prefill-seed456-1,shadow_validate_but_keep_original_pending,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,8638553522196,119.184750532
east,8849640791967,397551e020de7595,prefill,8849640756631,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,8845203085897,4.437670734
east,8849668773943,397551e020de7595,prefill,8849668726525,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,8845203615054,4.465111471
east,8849835494669,397551e020de7595,prefill,8849835440268,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,8845204597216,4.630843052
east,8852924359217,397551e020de7595,prefill,8852924309394,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,8849682274427,3.242034967
east,8852989022647,397551e020de7595,prefill,8852988954018,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,8849682593257,3.306360761
east,8856273092697,397551e020de7595,prefill,8856273028277,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,8852944695999,3.328332278
east,8856302306512,397551e020de7595,prefill,8856302250217,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,8852995248064,3.307002153
east,8862452693904,397551e020de7595,prefill,8862452634033,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5-separation-23,8856307621726,6.145012307
east,8862595293704,397551e020de7595,prefill,8862595244191,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,8856307478398,6.287765793
east,8864744427347,397551e020de7595,prefill,8864744384316,200,kv_transfer,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,8849883441538,14.860942778
germany,8877932980372,397551e020de7595,prefill,8877932935759,200,replay,prefill-seed456-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,8845204832961,32.728102798
germany,8982316159219,2cd736e3946c8293,bandwidth,8982316113815,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,8980455478547,1.860635268
germany,8987645026275,2cd736e3946c8293,bandwidth,8987644975420,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,8982478251836,5.166723584
east,8987771606993,2cd736e3946c8293,bandwidth,8987771560116,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,8980454690514,7.316869602
east,8987830053016,2cd736e3946c8293,bandwidth,8987830005177,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,8980455026338,7.374978839
east,8988037538352,2cd736e3946c8293,bandwidth,8988037500962,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,8980456197061,7.581303901
germany,8997716739058,2cd736e3946c8293,bandwidth,8997716692872,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,8987797577737,9.919115135
germany,8997838666767,2cd736e3946c8293,bandwidth,8997838618167,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,8987847997751,9.990620416
germany,8997961496060,2cd736e3946c8293,bandwidth,8997961444624,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,8988048532968,9.912911656
east,9003224817665,2cd736e3946c8293,bandwidth,9003224770918,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,8997880996866,5.343774052
germany,9003418380085,2cd736e3946c8293,bandwidth,9003418333198,200,replay,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,8997729938767,5.688394431
germany,9003533255971,2cd736e3946c8293,bandwidth,9003533206048,200,kv_transfer,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,8987647234660,15.885971388
east,9012295245583,2cd736e3946c8293,bandwidth,9012295207863,200,kv_transfer,bandwidth-seed819-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,8997981101517,14.314106346
germany,9110097444397,24499b0119f14c3c,bandwidth,9110097401257,200,replay,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,9108191794817,1.90560644
germany,9112104977582,24499b0119f14c3c,bandwidth,9112104930334,200,replay,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,9110102815091,2.002115243
east,9119494640651,24499b0119f14c3c,bandwidth,9119494515067,200,replay,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,9108190958882,11.303556185
east,9119639488492,24499b0119f14c3c,bandwidth,9119639441925,200,replay,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,9108192786902,11.446655023
east,9119815427341,24499b0119f14c3c,bandwidth,9119815288759,200,replay,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,9108192464552,11.622824207
east,9119932173879,24499b0119f14c3c,bandwidth,9119932111403,200,replay,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,9112126575138,7.805536265
east,9131799237555,24499b0119f14c3c,bandwidth,9131799189596,200,kv_transfer,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,9119957855372,11.841334224
germany,9135159420956,24499b0119f14c3c,bandwidth,9135159373408,200,kv_transfer,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,9119506238681,15.653134727
germany,9149337744342,24499b0119f14c3c,bandwidth,9149337692365,200,kv_transfer,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,9119657058559,29.680633806
germany,9165646682407,24499b0119f14c3c,bandwidth,9165646634498,200,kv_transfer,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,9119857631699,45.789002799
germany,9177684798702,24499b0119f14c3c,bandwidth,9177684763697,200,kv_transfer,bandwidth-seed819-2,shadow_validate_but_keep_original_pending,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-4,9131808999691,45.875764006
germany,9271530727224,22927b818ed99569,bandwidth,9271530500903,200,replay,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,9269637421892,1.893079011
germany,9273470160177,22927b818ed99569,bandwidth,9273470109101,200,replay,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,9271551784894,1.918324207
east,9280656645063,22927b818ed99569,bandwidth,9280656601282,200,replay,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,9269636236578,11.020364704
east,9280834485967,22927b818ed99569,bandwidth,9280834437557,200,replay,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,9269636674972,11.197762585
east,9280984363476,22927b818ed99569,bandwidth,9280983911706,200,replay,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,9269638150498,11.345761208
east,9280984277295,22927b818ed99569,bandwidth,9280984240707,200,replay,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,9273516038410,7.468202297
germany,9297120630104,22927b818ed99569,bandwidth,9297120583287,200,kv_transfer,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,9280693279114,16.427304173
germany,9299850305591,22927b818ed99569,bandwidth,9299850242623,200,replay,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5-separation-15,9297162342000,2.687900623
germany,9310906337504,22927b818ed99569,bandwidth,9310906299293,200,kv_transfer,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,9280843774273,30.06252502
east,9311462480073,22927b818ed99569,bandwidth,9311462424028,200,kv_transfer,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,9299873821920,11.588602108
germany,9316583999346,22927b818ed99569,bandwidth,9316583951116,200,replay,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-4,9310913595958,5.670355158
germany,9325530358536,22927b818ed99569,bandwidth,9325530310336,200,kv_transfer,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,9280994762238,44.535548098
germany,9339338034269,22927b818ed99569,bandwidth,9339337994044,200,kv_transfer,bandwidth-seed553-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,9280994465316,58.343528728
germany,9433201508815,fbf2213480de2361,bandwidth,9433201463351,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,9431281018812,1.920444539
east,9438421276975,fbf2213480de2361,bandwidth,9438421231821,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,9431279950997,7.141280824
germany,9438450966934,fbf2213480de2361,bandwidth,9438450918203,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,9433308059798,5.142858405
east,9438593880289,fbf2213480de2361,bandwidth,9438593844182,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,9431280528929,7.313315253
east,9438739546585,fbf2213480de2361,bandwidth,9438739489368,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,9431281830318,7.45765905
germany,9448810964214,fbf2213480de2361,bandwidth,9448810918008,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,9438425724756,10.385193252
germany,9448811293533,fbf2213480de2361,bandwidth,9448811247407,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,9438626309243,10.184938164
germany,9448870499378,fbf2213480de2361,bandwidth,9448870453452,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,9438776682071,10.093771381
east,9453972735839,fbf2213480de2361,bandwidth,9453972689663,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,9448819159597,5.153530066
germany,9454597265847,fbf2213480de2361,bandwidth,9454597207779,200,replay,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-4,9448818854574,5.778353205
germany,9455203187473,fbf2213480de2361,bandwidth,9455203144093,200,kv_transfer,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,9438476436948,16.726707145
