scenario_id,match_id,condition,method,repeat,source_gpu,pre_window_power_w,post_window_power_w,pre_settle_gap_s,post_trace_after_switch_s,valid_settled_windows,requested_shed_w,predicted_shed_w,measured_shed_w
p-6bf0a7d5c004df58,ce460c988bbf0a02,tiny-fixed-1000mbps-19s,isolated_fastest,0,0,,,0.045775555,2.689969704,False,156.50014682302742,156.50014682302742,
p-c18ce03d056c39cb,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,queue_haul_deadline_blind,31,0,,,0.066450323,2.786246267,False,156.50014682302742,156.50014682302742,
p-97c834b659fe0ad1,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,isolated_fastest,31,0,,,0.063976639,2.726702894,False,156.50014682302742,156.50014682302742,
p-5a497c210d0bb662,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,queue_haul_power_blind,31,0,,,0.062053668,2.785702643,False,156.50014682302742,156.50014682302742,
p-fc49b7515c07f8bd,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,queue_haul,31,0,,,0.063762131,2.729883693,False,156.50014682302742,156.50014682302742,
p-9a46d334f6bcc0d5,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,greedy,31,0,,,0.063422054,2.712668385,False,156.50014682302742,156.50014682302742,
p-c53509830ad41c6e,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,greedy,37,0,,,0.074335384,2.714688746,False,156.50014682302742,156.50014682302742,
p-1168e23b5dc19b87,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,isolated_fastest,37,0,,,0.062890787,2.783718783,False,156.50014682302742,156.50014682302742,
p-c3ae16a30cbefe8b,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,queue_haul_power_blind,37,0,,,0.057358452,2.806631576,False,156.50014682302742,156.50014682302742,
p-29c5d30c57a05c65,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,queue_haul_deadline_blind,37,0,,,0.058618464,2.744216559,False,156.50014682302742,156.50014682302742,
p-283fd2c8835014b5,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,queue_haul,37,0,,,0.076034054,2.725886101,False,156.50014682302742,156.50014682302742,
p-c5a0f4de17e3dee4,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,queue_haul_deadline_blind,74,0,,,0.11131193,2.909184163,False,156.50014682302742,156.50014682302742,
p-d7710b5bfbbc1e90,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,queue_haul_power_blind,74,0,,,0.126213239,2.906882775,False,156.50014682302742,156.50014682302742,
p-46412045564397d4,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,greedy,74,0,,,0.12508103,2.923544477,False,156.50014682302742,156.50014682302742,
p-5526a4785cdbd18b,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,isolated_fastest,74,0,,,0.124887801,2.930078016,False,156.50014682302742,156.50014682302742,
p-85d17be240f561cc,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,queue_haul,74,0,,,0.119996197,2.74579472,False,156.50014682302742,156.50014682302742,
p-ba3f4e050427b015,d3658a2954720e61,medium-fixed-10000mbps-19s,queue_haul_deadline_blind,68,0,,,0.004615745,2.977535643,False,156.50014682302742,156.50014682302742,
p-1489cb2f8a3f6ce6,d3658a2954720e61,medium-fixed-10000mbps-19s,greedy,68,0,,,0.111665697,2.914066524,False,156.50014682302742,156.50014682302742,
p-1174803d72528323,d3658a2954720e61,medium-fixed-10000mbps-19s,isolated_fastest,68,0,,,0.003602175,3.847281493,False,156.50014682302742,156.50014682302742,
p-088877a3d8dbc0c3,d3658a2954720e61,medium-fixed-10000mbps-19s,queue_haul,68,0,,,0.004615445,3.527050129,False,156.50014682302742,156.50014682302742,
p-fc0935d087d71414,d3658a2954720e61,medium-fixed-10000mbps-19s,queue_haul_power_blind,68,0,,,0.00309214,3.295416877,False,156.50014682302742,156.50014682302742,
p-c1389d03c8f906b0,63069de1cb547639,large-fixed-10000mbps-19s,queue_haul,115,0,,,0.004843859,6.442170753,False,156.50014682302742,156.50014682302742,
p-3df93a7050d52751,63069de1cb547639,large-fixed-10000mbps-19s,queue_haul_deadline_blind,115,0,,,0.055471285,6.121135077,False,156.50014682302742,156.50014682302742,
p-0c3ab51782f5634e,63069de1cb547639,large-fixed-10000mbps-19s,greedy,115,0,,,0.0036663,5.485358583,False,156.50014682302742,156.50014682302742,
p-5b8aa7e8214264eb,63069de1cb547639,large-fixed-10000mbps-19s,queue_haul_power_blind,115,0,,,0.003937891,5.759555551,False,156.50014682302742,156.50014682302742,
p-32951a6b8847d1af,63069de1cb547639,large-fixed-10000mbps-19s,isolated_fastest,115,0,,,0.003830471,6.059158699,False,156.50014682302742,156.50014682302742,
p-9ecfb8220a2ce0c2,032057dec911b117,medium-fixed-5000mbps-19s,isolated_fastest,62,0,,,0.099394407,2.897603366,False,156.50014682302742,156.50014682302742,
p-b3923a7b9007e185,032057dec911b117,medium-fixed-5000mbps-19s,queue_haul_power_blind,62,0,,,0.105970919,2.883559661,False,156.50014682302742,156.50014682302742,
p-f35692a5c92d0654,032057dec911b117,medium-fixed-5000mbps-19s,queue_haul_deadline_blind,62,0,,,0.108093748,2.883354532,False,156.50014682302742,156.50014682302742,
p-b2ff50391612e44a,032057dec911b117,medium-fixed-5000mbps-19s,queue_haul,62,0,,,0.112676781,2.918425992,False,156.50014682302742,156.50014682302742,
p-8b04449c585d6dc9,032057dec911b117,medium-fixed-5000mbps-19s,greedy,62,0,,,0.143892511,2.8950412,False,156.50014682302742,156.50014682302742,
p-478ee2a4a395a4f7,9e49ca24a875ad46,mixed-fixed-5000mbps-19s,isolated_fastest,85,0,,,0.110116463,2.901596953,False,156.50014682302742,156.50014682302742,
p-bf06809168127274,9e49ca24a875ad46,mixed-fixed-5000mbps-19s,queue_haul_deadline_blind,85,0,,,0.128013991,2.887205706,False,156.50014682302742,156.50014682302742,
p-4fe111ae4c6421de,9e49ca24a875ad46,mixed-fixed-5000mbps-19s,queue_haul,85,0,,,0.115903551,2.89177339,False,156.50014682302742,156.50014682302742,
p-bd3c544e5173a2b5,9e49ca24a875ad46,mixed-fixed-5000mbps-19s,queue_haul_power_blind,85,0,,,0.124499056,2.911357268,False,156.50014682302742,156.50014682302742,
p-def10a7f56da16ee,9e49ca24a875ad46,mixed-fixed-5000mbps-19s,greedy,85,0,,,0.115407583,2.882083594,False,156.50014682302742,156.50014682302742,
p-551198bc0fe15ccc,a0b170bfed387bda,medium-fixed-2500mbps-19s,queue_haul_power_blind,55,0,,,0.11678555,2.914049428,False,156.50014682302742,156.50014682302742,
p-3fcc06f0c0527b5e,a0b170bfed387bda,medium-fixed-2500mbps-19s,greedy,55,0,,,0.134705817,2.919913332,False,156.50014682302742,156.50014682302742,
p-caf292cb1cdd300e,a0b170bfed387bda,medium-fixed-2500mbps-19s,isolated_fastest,55,0,,,0.111184825,3.963988421,False,156.50014682302742,156.50014682302742,
p-c0047692bf22e01b,a0b170bfed387bda,medium-fixed-2500mbps-19s,queue_haul,55,0,,,0.11083876,2.932248355,False,156.50014682302742,156.50014682302742,
p-2b753f023d1f9ad6,a0b170bfed387bda,medium-fixed-2500mbps-19s,queue_haul_deadline_blind,55,0,,,0.108282226,2.927917327,False,156.50014682302742,156.50014682302742,
p-fe195a2b6310e8f2,4859cb7e86fa9f64,medium-fixed-1000mbps-19s,queue_haul_deadline_blind,48,0,,,0.111365116,3.117766204,False,156.50014682302742,156.50014682302742,
p-639f8a63609ccf68,4859cb7e86fa9f64,medium-fixed-1000mbps-19s,isolated_fastest,48,0,,,0.11394733,2.899361128,False,156.50014682302742,156.50014682302742,
p-1b1e6c4d9984ee24,4859cb7e86fa9f64,medium-fixed-1000mbps-19s,greedy,48,0,,,0.157389657,2.914469245,False,156.50014682302742,156.50014682302742,
p-12f90462e4dcc654,4859cb7e86fa9f64,medium-fixed-1000mbps-19s,queue_haul_power_blind,48,0,,,0.115713967,2.918035925,False,156.50014682302742,156.50014682302742,
p-90dcaee74bd9729f,4859cb7e86fa9f64,medium-fixed-1000mbps-19s,queue_haul,48,0,,,0.098815518,2.920158383,False,156.50014682302742,156.50014682302742,
p-4097079b4f4c5fa2,4660f521890244bf,small-fixed-2500mbps-19s,queue_haul_deadline_blind,30,0,,,0.056322454,2.787629826,False,156.50014682302742,156.50014682302742,
p-611f1e34a1bbf4fb,4660f521890244bf,small-fixed-2500mbps-19s,greedy,30,0,,,0.058040638,2.815473011,False,156.50014682302742,156.50014682302742,
p-982ccc40b134c6ba,4660f521890244bf,small-fixed-2500mbps-19s,queue_haul,30,0,,,0.058293895,2.79294451,False,156.50014682302742,156.50014682302742,
p-fa2419d89e24a52c,4660f521890244bf,small-fixed-2500mbps-19s,isolated_fastest,30,0,,,0.059692518,4.740182219,False,156.50014682302742,156.50014682302742,
p-631a485562ce4df4,4660f521890244bf,small-fixed-2500mbps-19s,queue_haul_power_blind,30,0,,,0.055130394,2.757913089,False,156.50014682302742,156.50014682302742,
p-e37eb3111fb606e3,5d09308757c21198,medium-fixed-2500mbps-19s,queue_haul_power_blind,56,0,,,3.957474662,2.935557238,True,156.50014682302742,156.50014682302742,
p-f34bd58d0fe6e9a7,5d09308757c21198,medium-fixed-2500mbps-19s,queue_haul_deadline_blind,56,0,,,0.108438358,2.972633287,False,156.50014682302742,156.50014682302742,
p-7e3b1b549d80ec71,5d09308757c21198,medium-fixed-2500mbps-19s,greedy,56,0,,,0.103224892,2.933021833,False,156.50014682302742,156.50014682302742,
p-4d5c21905a37befc,5d09308757c21198,medium-fixed-2500mbps-19s,queue_haul,56,0,,,0.108585207,2.92745995,False,156.50014682302742,156.50014682302742,
p-f26e61f8b921e3e3,5d09308757c21198,medium-fixed-2500mbps-19s,isolated_fastest,56,0,,,0.111306196,2.922161067,False,156.50014682302742,156.50014682302742,
p-9bf9ffdfe833d8c5,3f469502b6ce607d,large-fixed-5000mbps-19s,greedy,108,0,,,0.004497914,2.781586764,False,156.50014682302742,156.50014682302742,
p-acdbc7a793294460,3f469502b6ce607d,large-fixed-5000mbps-19s,queue_haul_deadline_blind,108,0,,,0.004094619,6.713008908,False,156.50014682302742,156.50014682302742,
p-5e2f562cdeae67c9,3f469502b6ce607d,large-fixed-5000mbps-19s,queue_haul,108,0,,,0.004213336,5.466220281,False,156.50014682302742,156.50014682302742,
p-4d5a6d1e6c50d5a1,3f469502b6ce607d,large-fixed-5000mbps-19s,isolated_fastest,108,0,,,0.00498938,6.840491312,False,156.50014682302742,98.31926724347665,
p-3020de49e1948e88,3f469502b6ce607d,large-fixed-5000mbps-19s,queue_haul_power_blind,108,0,,,0.004229396,5.52727162,False,156.50014682302742,156.50014682302742,
p-a598e201e7fc14b7,9275e97cea33aba6,mixed-fixed-5000mbps-19s,queue_haul,84,0,,,0.17880852,2.916469303,False,156.50014682302742,156.50014682302742,
p-66b3b2fda4c0e6df,9275e97cea33aba6,mixed-fixed-5000mbps-19s,queue_haul_power_blind,84,0,,,0.165771074,2.921054649,False,156.50014682302742,156.50014682302742,
p-cdd28746976b82f3,9275e97cea33aba6,mixed-fixed-5000mbps-19s,greedy,84,0,,,0.181342439,2.910740676,False,156.50014682302742,156.50014682302742,
p-cb0d4aead27ae81f,9275e97cea33aba6,mixed-fixed-5000mbps-19s,isolated_fastest,84,0,,,0.182470047,2.872898953,False,156.50014682302742,156.50014682302742,
p-5ca8d33d392696fa,9275e97cea33aba6,mixed-fixed-5000mbps-19s,queue_haul_deadline_blind,84,0,,,0.177536202,2.893073863,False,156.50014682302742,156.50014682302742,
p-bba3ac3eb2f24a69,2f4a644fb30d6bb6,mixed-fixed-2500mbps-19s,queue_haul_power_blind,78,0,,,0.129782015,2.90685955,False,156.50014682302742,156.50014682302742,
p-4d26d0dfb08ea7ce,2f4a644fb30d6bb6,mixed-fixed-2500mbps-19s,queue_haul_deadline_blind,78,0,,,0.103914925,2.891397186,False,156.50014682302742,156.50014682302742,
p-34c1e85e25d810dc,2f4a644fb30d6bb6,mixed-fixed-2500mbps-19s,queue_haul,78,0,,,0.108076223,2.77657254,False,156.50014682302742,156.50014682302742,
p-46fcacdafe2043d7,2f4a644fb30d6bb6,mixed-fixed-2500mbps-19s,isolated_fastest,78,0,,,0.107608929,2.931307415,False,156.50014682302742,156.50014682302742,
p-f23792ac5e89d900,2f4a644fb30d6bb6,mixed-fixed-2500mbps-19s,greedy,78,0,,,0.115523115,2.90367061,False,156.50014682302742,156.50014682302742,
p-b65fa9617334455f,6e142327606c6cd5,tiny-fixed-5000mbps-19s,queue_haul_power_blind,12,0,,,0.052343464,2.693862595,False,156.50014682302742,156.50014682302742,
p-186dd6e9d38ae9ee,6e142327606c6cd5,tiny-fixed-5000mbps-19s,isolated_fastest,12,0,,,0.062577312,2.780749973,False,156.50014682302742,156.50014682302742,
p-a50afe71136b47cb,6e142327606c6cd5,tiny-fixed-5000mbps-19s,greedy,12,0,,,0.050130857,2.724059053,False,156.50014682302742,156.50014682302742,
p-22c4e13b07736c49,6e142327606c6cd5,tiny-fixed-5000mbps-19s,queue_haul_deadline_blind,12,0,,,0.071878078,2.751610206,False,156.50014682302742,156.50014682302742,
p-14d78147043775da,6e142327606c6cd5,tiny-fixed-5000mbps-19s,queue_haul,12,0,,,0.045668821,2.724076492,False,156.50014682302742,156.50014682302742,
p-fe79753d8ad678f2,4e4b7bc9b6b0ba44,mixed-fixed-2500mbps-19s,queue_haul_deadline_blind,80,0,,,0.132859315,2.762414909,False,156.50014682302742,156.50014682302742,
p-16571637d98e804f,4e4b7bc9b6b0ba44,mixed-fixed-2500mbps-19s,queue_haul_power_blind,80,0,,,0.111417965,2.712072963,False,156.50014682302742,156.50014682302742,
p-17e0bc9e98bb97e8,4e4b7bc9b6b0ba44,mixed-fixed-2500mbps-19s,queue_haul,80,0,,,0.111038259,2.747619519,False,156.50014682302742,156.50014682302742,
p-4976754a404221d2,4e4b7bc9b6b0ba44,mixed-fixed-2500mbps-19s,isolated_fastest,80,0,,,0.117885229,2.729429995,False,156.50014682302742,156.50014682302742,
p-6a6f055bcedd7334,4e4b7bc9b6b0ba44,mixed-fixed-2500mbps-19s,greedy,80,0,,,0.110929037,2.916120298,False,156.50014682302742,156.50014682302742,
p-0dcfa36188dd7642,d7c106bfb82e0f2e,medium-fixed-10000mbps-19s,queue_haul,67,0,,,0.004219244,4.182832425,False,156.50014682302742,156.50014682302742,
p-d27050169cbc5f87,d7c106bfb82e0f2e,medium-fixed-10000mbps-19s,queue_haul_deadline_blind,67,0,,,0.004185089,3.444342952,False,156.50014682302742,156.50014682302742,
p-d8c8e3abe56f5c1c,d7c106bfb82e0f2e,medium-fixed-10000mbps-19s,greedy,67,0,,,0.185179098,2.903793062,False,156.50014682302742,156.50014682302742,
p-5f69f4b1eaf3d56d,d7c106bfb82e0f2e,medium-fixed-10000mbps-19s,queue_haul_power_blind,67,0,,,0.004700605,5.426031602,False,156.50014682302742,156.50014682302742,
p-bad9763003aea61f,d7c106bfb82e0f2e,medium-fixed-10000mbps-19s,isolated_fastest,67,0,,,0.004117731,3.57128098,False,156.50014682302742,156.50014682302742,
p-4e74983c0f10835d,41dcc6da678e262e,medium-fixed-1000mbps-19s,queue_haul_deadline_blind,49,0,,,0.129603601,2.904601259,False,156.50014682302742,156.50014682302742,
p-b5d403f0dfaa2a2f,41dcc6da678e262e,medium-fixed-1000mbps-19s,isolated_fastest,49,0,,,0.103738586,2.934560503,False,156.50014682302742,156.50014682302742,
p-96a4c62757f30029,41dcc6da678e262e,medium-fixed-1000mbps-19s,greedy,49,0,,,0.1013308,2.921008087,False,156.50014682302742,156.50014682302742,
p-e15bd54d1488cfc2,41dcc6da678e262e,medium-fixed-1000mbps-19s,queue_haul,49,0,,,0.120243222,2.918096643,False,156.50014682302742,156.50014682302742,
p-21148ac0e41441c4,41dcc6da678e262e,medium-fixed-1000mbps-19s,queue_haul_power_blind,49,0,,,0.101777056,2.925314021,False,156.50014682302742,156.50014682302742,
p-3f0ffd91bad19b70,665a6e05a478a8db,small-fixed-10000mbps-19s,isolated_fastest,44,0,,,0.066039924,2.819109828,False,156.50014682302742,156.50014682302742,
p-970628d44a5b9a8b,665a6e05a478a8db,small-fixed-10000mbps-19s,greedy,44,0,,,0.056235053,2.767437049,False,156.50014682302742,156.50014682302742,
p-d18f3e2f7f945b96,665a6e05a478a8db,small-fixed-10000mbps-19s,queue_haul_deadline_blind,44,0,,,0.138483653,2.802615084,False,156.50014682302742,156.50014682302742,
p-1eb068dde0eb57e1,665a6e05a478a8db,small-fixed-10000mbps-19s,queue_haul_power_blind,44,0,,,0.100383967,2.75053652,False,156.50014682302742,156.50014682302742,
p-a149865699bdf54a,665a6e05a478a8db,small-fixed-10000mbps-19s,queue_haul,44,0,,,0.123425855,2.808501095,False,156.50014682302742,156.50014682302742,
p-7450f37978e9d4b3,6648016b21cb4f29,mixed-fixed-10000mbps-19s,isolated_fastest,91,0,,,0.004462645,3.26578202,False,156.50014682302742,156.50014682302742,
p-558c36d82a2992e9,6648016b21cb4f29,mixed-fixed-10000mbps-19s,queue_haul,91,0,,,0.00393616,3.929223941,False,156.50014682302742,156.50014682302742,
p-d807bc3fc387c33a,6648016b21cb4f29,mixed-fixed-10000mbps-19s,queue_haul_power_blind,91,0,,,0.003514585,3.894287261,False,156.50014682302742,156.50014682302742,
p-4bdfd76fa1786ad2,6648016b21cb4f29,mixed-fixed-10000mbps-19s,queue_haul_deadline_blind,91,0,,,0.003665273,3.994561823,False,156.50014682302742,156.50014682302742,
p-16e1bbd9390ae840,6648016b21cb4f29,mixed-fixed-10000mbps-19s,greedy,91,0,,,0.152930534,2.936446153,False,156.50014682302742,156.50014682302742,
p-5cb86a761afdce0f,e9dc3cef4910ffdc,medium-fixed-1000mbps-19s,isolated_fastest,50,0,,,0.207737656,2.952453084,False,156.50014682302742,156.50014682302742,
p-1945e033d6650a29,e9dc3cef4910ffdc,medium-fixed-1000mbps-19s,queue_haul,50,0,,,0.161477138,2.930570657,False,156.50014682302742,156.50014682302742,
p-ca885d58b10c2a0b,e9dc3cef4910ffdc,medium-fixed-1000mbps-19s,queue_haul_power_blind,50,0,,,0.413965938,2.945372667,False,156.50014682302742,156.50014682302742,
p-a3e344c495a9f5c7,e9dc3cef4910ffdc,medium-fixed-1000mbps-19s,queue_haul_deadline_blind,50,0,,,0.354523201,2.924857506,False,156.50014682302742,156.50014682302742,
p-eb1514e0889213b7,e9dc3cef4910ffdc,medium-fixed-1000mbps-19s,greedy,50,0,,,0.324327238,2.931852021,False,156.50014682302742,156.50014682302742,
p-bb45da2a0ee59133,9a1348ff5b89d577,tiny-fixed-2500mbps-19s,greedy,6,0,,,0.168240767,2.682688424,False,156.50014682302742,156.50014682302742,
p-c59cd89f3021eb6d,9a1348ff5b89d577,tiny-fixed-2500mbps-19s,isolated_fastest,6,0,,,0.12481202,2.773085136,False,156.50014682302742,156.50014682302742,
p-7d93593c16611d2f,9a1348ff5b89d577,tiny-fixed-2500mbps-19s,queue_haul_deadline_blind,6,0,,,0.123144365,2.753027921,False,156.50014682302742,156.50014682302742,
p-949016a4d4e96069,9a1348ff5b89d577,tiny-fixed-2500mbps-19s,queue_haul_power_blind,6,0,,,0.142408845,2.736058593,False,156.50014682302742,156.50014682302742,
p-45529b6d0602a1c1,9a1348ff5b89d577,tiny-fixed-2500mbps-19s,queue_haul,6,0,,,0.123332184,2.744449155,False,156.50014682302742,156.50014682302742,
p-4786aab85d2bf691,cbe12273d4413650,large-fixed-1000mbps-19s,queue_haul,96,0,,,0.004749985,2.791076757,False,156.50014682302742,124.8383918971974,
p-0872df88239a49cb,cbe12273d4413650,large-fixed-1000mbps-19s,greedy,96,0,,,0.004901353,2.818122217,False,156.50014682302742,124.8383918971974,
p-da986959ba5107d8,cbe12273d4413650,large-fixed-1000mbps-19s,queue_haul_power_blind,96,0,,,0.003694494,2.805920056,False,156.50014682302742,124.8383918971974,
p-aae1e02d1b422831,cbe12273d4413650,large-fixed-1000mbps-19s,queue_haul_deadline_blind,96,0,,,0.559036923,2.775382184,False,156.50014682302742,156.50014682302742,
p-5f8c323d63ece0b3,cbe12273d4413650,large-fixed-1000mbps-19s,isolated_fastest,96,0,,,0.342094613,2.810028724,False,156.50014682302742,98.31926724347665,
p-374703c91bfd74c8,57eca39e714307b9,mixed-fixed-10000mbps-19s,queue_haul,92,0,,,0.003953725,4.301922965,False,156.50014682302742,156.50014682302742,
p-f7b3cda69a6227cb,57eca39e714307b9,mixed-fixed-10000mbps-19s,queue_haul_deadline_blind,92,0,,,0.002967064,4.198621103,False,156.50014682302742,156.50014682302742,
p-f54747a33b2acf60,57eca39e714307b9,mixed-fixed-10000mbps-19s,queue_haul_power_blind,92,0,,,0.004065594,3.723239961,False,156.50014682302742,156.50014682302742,
p-039d7dc706590585,57eca39e714307b9,mixed-fixed-10000mbps-19s,isolated_fastest,92,0,,,0.004218959,4.31207807,False,156.50014682302742,156.50014682302742,
p-0d1743eff307eb6c,57eca39e714307b9,mixed-fixed-10000mbps-19s,greedy,92,0,,,0.137919361,2.753336496,False,156.50014682302742,156.50014682302742,
p-fc9554e668636729,7414cd37c98e2a4e,mixed-fixed-1000mbps-19s,queue_haul_deadline_blind,72,0,,,0.12161514,2.904096602,False,156.50014682302742,156.50014682302742,
p-99bb340902e03891,7414cd37c98e2a4e,mixed-fixed-1000mbps-19s,isolated_fastest,72,0,,,0.116770823,2.736475305,False,156.50014682302742,156.50014682302742,
p-f8f6e92d72194a6b,7414cd37c98e2a4e,mixed-fixed-1000mbps-19s,queue_haul,72,0,,,0.134656643,2.892256489,False,156.50014682302742,156.50014682302742,
p-324dcead7c3a1d6d,7414cd37c98e2a4e,mixed-fixed-1000mbps-19s,greedy,72,0,,,0.132584652,2.922385636,False,156.50014682302742,156.50014682302742,
p-e6cdefff0b9099c4,7414cd37c98e2a4e,mixed-fixed-1000mbps-19s,queue_haul_power_blind,72,0,,,0.126984367,2.897300388,False,156.50014682302742,156.50014682302742,
p-5db01b37f190cc27,2ebe9d059e2b2b5d,medium-fixed-2500mbps-19s,isolated_fastest,54,0,,,0.150604694,2.937456815,False,156.50014682302742,156.50014682302742,
p-c550d5742e685dd1,2ebe9d059e2b2b5d,medium-fixed-2500mbps-19s,greedy,54,0,,,0.142680089,2.705039376,False,156.50014682302742,156.50014682302742,
p-758b1fdfbf6e4d3b,2ebe9d059e2b2b5d,medium-fixed-2500mbps-19s,queue_haul,54,0,,,0.123916176,2.948629839,False,156.50014682302742,156.50014682302742,
p-cf4b70997d603f2f,2ebe9d059e2b2b5d,medium-fixed-2500mbps-19s,queue_haul_deadline_blind,54,0,,,0.121460088,2.722535297,False,156.50014682302742,156.50014682302742,
p-cc94b81fe10e7937,2ebe9d059e2b2b5d,medium-fixed-2500mbps-19s,queue_haul_power_blind,54,0,,,0.11811832,2.929759039,False,156.50014682302742,156.50014682302742,
p-f4ac4b16279a48b8,3363de8e64631f58,small-fixed-2500mbps-19s,queue_haul,32,0,,,0.073876335,2.812341112,False,156.50014682302742,156.50014682302742,
p-f3e15dbabfb35915,3363de8e64631f58,small-fixed-2500mbps-19s,isolated_fastest,32,0,,,0.062347844,2.7432928,False,156.50014682302742,156.50014682302742,
p-87d49fe478789b38,3363de8e64631f58,small-fixed-2500mbps-19s,queue_haul_power_blind,32,0,,,0.075022986,2.817152816,False,156.50014682302742,156.50014682302742,
p-61683e4cb1c51bb5,3363de8e64631f58,small-fixed-2500mbps-19s,greedy,32,0,,,0.100236998,2.815793578,False,156.50014682302742,156.50014682302742,
p-b87db15f47db553d,3363de8e64631f58,small-fixed-2500mbps-19s,queue_haul_deadline_blind,32,0,,,0.09789377,2.76982509,False,156.50014682302742,156.50014682302742,
p-e7f95879aacc8b74,dd873aad8f313a14,tiny-fixed-10000mbps-19s,queue_haul,19,0,,,0.064225152,2.733915459,False,156.50014682302742,156.50014682302742,
p-ddeab1ece1d55b37,dd873aad8f313a14,tiny-fixed-10000mbps-19s,greedy,19,0,,,0.037698105,2.689879072,False,156.50014682302742,156.50014682302742,
p-f29f093bb95286ef,dd873aad8f313a14,tiny-fixed-10000mbps-19s,queue_haul_power_blind,19,0,,,0.044035027,2.740826926,False,156.50014682302742,156.50014682302742,
p-9f81e3e99efaeb0e,dd873aad8f313a14,tiny-fixed-10000mbps-19s,queue_haul_deadline_blind,19,0,,,0.043328573,2.715039462,False,156.50014682302742,156.50014682302742,
p-d3cf715f0ef374d5,dd873aad8f313a14,tiny-fixed-10000mbps-19s,isolated_fastest,19,0,,,0.048499485,2.691805847,False,156.50014682302742,156.50014682302742,
p-252031a0a426b9bf,e0daa9be315f7db5,medium-fixed-2500mbps-30s,greedy,57,0,,,0.250318626,2.912404669,False,156.50014682302742,156.50014682302742,
p-4c7d50ef9116db83,e0daa9be315f7db5,medium-fixed-2500mbps-30s,isolated_fastest,57,0,,,0.21910933,2.890667122,False,156.50014682302742,156.50014682302742,
p-875d9ad8254c3475,e0daa9be315f7db5,medium-fixed-2500mbps-30s,queue_haul_deadline_blind,57,0,,,0.26393067,2.90356432,False,156.50014682302742,156.50014682302742,
p-e10941a7139e8b70,e0daa9be315f7db5,medium-fixed-2500mbps-30s,queue_haul_power_blind,57,0,,,0.261881544,2.911225799,False,156.50014682302742,156.50014682302742,
p-9cdf3380142102f3,e0daa9be315f7db5,medium-fixed-2500mbps-30s,queue_haul,57,0,,,0.384805602,2.920241652,False,156.50014682302742,156.50014682302742,
p-8d69ad3edc06e4b8,17092eba890236a4,small-fixed-10000mbps-30s,queue_haul,47,0,,,0.154144982,2.899851908,False,156.50014682302742,156.50014682302742,
p-dacf3910a4ee273c,17092eba890236a4,small-fixed-10000mbps-30s,greedy,47,0,,,0.158255151,2.833971809,False,156.50014682302742,156.50014682302742,
p-5d58c8867889d9a1,17092eba890236a4,small-fixed-10000mbps-30s,queue_haul_power_blind,47,0,,,0.158252742,2.749980232,False,156.50014682302742,156.50014682302742,
p-9b73eaac4987aa07,17092eba890236a4,small-fixed-10000mbps-30s,queue_haul_deadline_blind,47,0,,,0.144482834,2.783455939,False,156.50014682302742,156.50014682302742,
p-6db00a48186f0e0a,17092eba890236a4,small-fixed-10000mbps-30s,isolated_fastest,47,0,,,0.147311195,2.768143556,False,156.50014682302742,156.50014682302742,
p-8f4276de97c59e2e,640a9adb735d6f3c,mixed-fixed-10000mbps-30s,greedy,95,0,,,0.276275179,2.951329463,False,156.50014682302742,156.50014682302742,
p-0cb2ff4f9334cf44,640a9adb735d6f3c,mixed-fixed-10000mbps-30s,queue_haul_deadline_blind,95,0,,,0.004087071,3.682402056,False,156.50014682302742,156.50014682302742,
p-4388e82452f0abf5,640a9adb735d6f3c,mixed-fixed-10000mbps-30s,queue_haul_power_blind,95,0,,,0.004515397,3.897029786,False,156.50014682302742,156.50014682302742,
p-ac8b97a47313868d,640a9adb735d6f3c,mixed-fixed-10000mbps-30s,isolated_fastest,95,0,,,0.004361236,4.109580434,False,156.50014682302742,156.50014682302742,
p-09cfe127f6c1e59f,640a9adb735d6f3c,mixed-fixed-10000mbps-30s,queue_haul,95,0,,,0.004122952,3.350898841,False,156.50014682302742,156.50014682302742,
p-928384915ba33d9e,529540c1951b0b9a,mixed-fixed-5000mbps-30s,queue_haul_deadline_blind,88,0,,,0.166274287,2.932654507,False,156.50014682302742,156.50014682302742,
p-bc6bf4c08fa3e33e,529540c1951b0b9a,mixed-fixed-5000mbps-30s,queue_haul,88,0,,,0.122813977,2.986054647,False,156.50014682302742,156.50014682302742,
p-69c9c271516f900f,529540c1951b0b9a,mixed-fixed-5000mbps-30s,greedy,88,0,,,0.121847327,2.962290598,False,156.50014682302742,156.50014682302742,
