scenario_id,match_id,condition,method,repeat,source_gpu,pre_window_power_w,post_window_power_w,pre_settle_gap_s,post_trace_after_switch_s,valid_settled_windows,measurement_kind,requested_shed_w,predicted_shed_w,measured_shed_w,predicted_percent,measured_percent
p-a4c8957280f95a0d,526f3d0d460ce0ae,large-fixed-10000mbps-30s,queue_haul_power_blind,118,0,263.75952809903,88.31999999999998,0.055294752,6.169753647,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,175.43952809902999,100.0,112.10182971739924
p-f89c98c06738602b,526f3d0d460ce0ae,large-fixed-10000mbps-30s,queue_haul,118,0,302.6646887289,88.59,0.004364666,7.923973882,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,214.0746887289,100.0,136.78881015426694
p-8a4dffbe19d78352,526f3d0d460ce0ae,large-fixed-10000mbps-30s,queue_haul_deadline_blind,118,0,290.58985037209004,88.3827692526,0.004381167,6.158956215,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,202.20708111949006,100.0,129.20568141584474
p-377979ca525a0943,526f3d0d460ce0ae,large-fixed-10000mbps-30s,greedy,118,0,303.3192982370599,89.09428278168001,0.055007559,6.852683663,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,214.2250154553799,100.0,136.88486548043215
p-5de300b03ac237e1,3d71ecf12851970f,large-fixed-1000mbps-30s,greedy,99,0,121.33737690145999,88.0,0.493786595,2.870713888,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,33.33737690145999,100.0,21.301818291045034
p-551e447f317d4560,3d71ecf12851970f,large-fixed-1000mbps-30s,isolated_fastest,99,0,161.43825070009,87.80665117832001,0.489543025,2.839492786,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,73.63159952177,100.0,47.04890124162865
p-0565d5d45c7540b0,3d71ecf12851970f,large-fixed-1000mbps-30s,queue_haul_power_blind,99,0,126.00412593235001,88.21683034456,0.481661297,2.796082001,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,37.78729558779001,100.0,24.145214145083468
p-a8cf8ef473c95b62,3d71ecf12851970f,large-fixed-1000mbps-30s,queue_haul_deadline_blind,99,0,157.64306818915,87.63866588768998,0.315645752,2.806983859,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,70.00440230146002,100.0,44.73120551166127
p-0c726ba4cbab700b,3d71ecf12851970f,large-fixed-1000mbps-30s,queue_haul,99,0,166.99605242475,87.59178333016999,0.3470902,2.824867001,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,79.40426909458,100.0,50.73750453689444
p-e7b1fc243b807f09,e5e8fde9548b44fd,large-fixed-5000mbps-30s,greedy,113,0,189.1657884733,87.97542991852,0.350990802,2.776298203,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,101.19035855478,100.0,64.6583154130887
p-de3718830c3be626,e5e8fde9548b44fd,large-fixed-5000mbps-30s,queue_haul,113,0,264.5006220154,88.13605128507999,0.004396949,6.141842709,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,176.36457073032,100.0,112.6929107164069
p-4e1abad9fe2c3a5d,e5e8fde9548b44fd,large-fixed-5000mbps-30s,isolated_fastest,113,0,317.35910745244,87.93107742488,0.004837453,5.927720903,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,229.42803002756,100.0,146.59924267483305
p-74dc0fae8a25eb28,e5e8fde9548b44fd,large-fixed-5000mbps-30s,queue_haul_power_blind,113,0,278.61412933215996,88.23918857023999,0.005645762,5.728121972,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,190.37494076191996,100.0,121.64521543688943
p-a087ff060bbe3345,e5e8fde9548b44fd,large-fixed-5000mbps-30s,queue_haul_deadline_blind,113,0,308.08832442034,87.74141776139999,0.006017791,6.615562527,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,220.34690665894,100.0,140.7966133783321
p-858728b7045f10ab,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,queue_haul_power_blind,9,0,121.41106229826,86.25860350587999,0.051973195,2.759779926,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,35.15245879238002,100.0,22.46161393837599
p-5762794010b6327a,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,queue_haul_deadline_blind,9,0,114.14484521175,86.550240648,0.061177725,2.75110568,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,27.594604563749996,100.0,17.63231864245748
p-e09c760db9470bc6,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,isolated_fastest,9,0,188.34095063957,86.79,0.091513222,2.748368616,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,101.55095063956999,100.0,64.88872547474683
p-e0bacbfe04564829,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,queue_haul,9,0,129.40530466997,86.79,0.084518339,2.718116761,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,42.61530466997,100.0,27.230201079721663
p-0f950e739709b176,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,greedy,9,0,184.79679163132002,86.79000000000002,0.06176963,2.731154914,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,98.00679163132,100.0,62.624089255422525
p-bb387b1dd73e7c0e,864da6d482754848,large-fixed-5000mbps-30s,isolated_fastest,112,0,287.93387350602,86.96519868786001,0.005825772,6.01707082,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,200.96867481816,100.0,128.41436822766576
p-072bea4d2c13acd1,864da6d482754848,large-fixed-5000mbps-30s,queue_haul_deadline_blind,112,0,276.93702144664,87.55416885804001,0.004550845,7.248064944,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,189.3828525886,100.0,121.01129387613726
p-9ae5dff60afbbdc3,864da6d482754848,large-fixed-5000mbps-30s,greedy,112,0,182.16553314333999,87.85748962555999,0.332893968,2.790896102,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,94.30804351777999,100.0,60.260674147753264
p-0c0f467b931b36e2,864da6d482754848,large-fixed-5000mbps-30s,queue_haul,112,0,322.74078679163,88.62849516733999,0.004759262,6.627454485,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,234.11229162429,100.0,149.59237826724055
p-748665e1a115bef0,864da6d482754848,large-fixed-5000mbps-30s,queue_haul_power_blind,112,0,290.89405244285996,87.93093196908,0.00503115,6.790476518,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,202.96312047377995,100.0,129.68877320178717
p-5978b3a1de45f5f0,6aeddc6086c24722,mixed-fixed-1000mbps-30s,queue_haul_power_blind,77,0,242.35277522173996,86.49174245452,0.174275268,2.790871773,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,155.86103276721997,100.0,99.59162079475225
p-0a21064b2124109c,6aeddc6086c24722,mixed-fixed-1000mbps-30s,isolated_fastest,77,0,241.16703523148,87.42677169267,0.167000496,2.765589502,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,153.74026353881,100.0,98.23649795847264
p-470dc13242d18d27,6aeddc6086c24722,mixed-fixed-1000mbps-30s,greedy,77,0,311.92425601662,87.44166876432001,0.119216409,2.912886935,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,224.4825872523,100.0,143.43921830702695
p-543c88f705d0cf3e,6aeddc6086c24722,mixed-fixed-1000mbps-30s,queue_haul_deadline_blind,77,0,252.46005662617,88.47685556065,0.118249649,2.747771902,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,163.98320106552,100.0,104.78149982245993
p-4d883170d4c59c79,6aeddc6086c24722,mixed-fixed-1000mbps-30s,queue_haul,77,0,232.60813817047003,88.8699271146,0.123484186,2.905012294,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,143.73821105587,100.0,91.84541610584635
p-b60d719ed2a17ebc,25f82591ad4f598c,medium-fixed-1000mbps-30s,isolated_fastest,53,0,157.99177596069,88.05939080605,0.121443591,2.916712371,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,69.93238515464,100.0,44.68518820862228
p-cf6184f62cc69fa5,25f82591ad4f598c,medium-fixed-1000mbps-30s,queue_haul,53,0,237.31801057137,88.65236367067999,0.120775258,2.918044648,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,148.66564690069,100.0,94.99393445860676
p-0e61293dc419bb22,25f82591ad4f598c,medium-fixed-1000mbps-30s,queue_haul_power_blind,53,0,175.34561479138,87.72,0.196680911,2.906201867,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,87.62561479138,100.0,55.990755644765166
p-ec747ef20d265847,25f82591ad4f598c,medium-fixed-1000mbps-30s,greedy,53,0,196.37161270685002,87.72,0.162177721,2.914155456,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,108.65161270685002,100.0,69.425885478379
p-eeb445f6870a11ba,25f82591ad4f598c,medium-fixed-1000mbps-30s,queue_haul_deadline_blind,53,0,180.66930974650998,87.33197110563,0.152508106,2.921319496,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,93.33733864087998,100.0,59.64041602237418
p-d766e5f38abc82f4,797eb44a130a94e1,medium-fixed-10000mbps-30s,greedy,70,0,215.49779844064,87.25266449568001,0.21133634,2.977282812,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,128.24513394496,100.0,81.94569561010151
p-3acca8426e5e249c,797eb44a130a94e1,medium-fixed-10000mbps-30s,queue_haul,70,0,260.20314225071,87.12000000000002,0.004692345,4.299836303,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,173.08314225071,100.0,110.59615327162273
p-80fac5270f9c2645,797eb44a130a94e1,medium-fixed-10000mbps-30s,queue_haul_power_blind,70,0,251.96347847997998,87.9510015283,0.004494026,3.67035812,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,164.01247695168,100.0,104.80020644143397
p-ba2c59176727db88,797eb44a130a94e1,medium-fixed-10000mbps-30s,queue_haul_deadline_blind,70,0,247.73180171099997,87.77991311991,0.004310695,3.76074769,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,159.95188859108998,100.0,102.20558372508484
p-f7c64abb3785c42c,797eb44a130a94e1,medium-fixed-10000mbps-30s,isolated_fastest,70,0,289.12677432197,87.69920184294,0.00376269,3.506695097,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,201.42757247903,100.0,128.70759329498082
p-27c4a2045e796501,79c61d5b86820bf0,small-fixed-5000mbps-30s,queue_haul_power_blind,40,0,184.91457101184,86.02276436319,0.136730786,2.779137537,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,98.89180664864999,100.0,63.18959352829121
p-c1987e3aa93cfc05,79c61d5b86820bf0,small-fixed-5000mbps-30s,queue_haul,40,0,94.6322069123,86.93018446530002,1.090762357,2.817214745,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,7.70202244699999,100.0,4.921415476823511
p-5bdd2a7c53a7b0ae,79c61d5b86820bf0,small-fixed-5000mbps-30s,queue_haul_deadline_blind,40,0,183.49201410713002,86.74328083797,0.06873762,2.828894886,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,96.74873326916001,100.0,61.82021885165696
p-0320098131df47cb,79c61d5b86820bf0,small-fixed-5000mbps-30s,greedy,40,0,187.95693066345996,87.88597289508,0.06783874,2.784698215,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,100.07095776837996,100.0,63.94304401614499
p-ef0618dfa5acd06f,79c61d5b86820bf0,small-fixed-5000mbps-30s,isolated_fastest,40,0,166.47208516284,86.79,0.391439284,2.801887169,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,79.68208516283998,100.0,50.915022624832176
p-a01a0af5571c0ce3,ae4f48326a214eda,large-fixed-5000mbps-30s,queue_haul_deadline_blind,111,0,240.80582399420004,87.398853798,0.004243597,6.448922217,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,153.40697019620004,100.0,98.02353116618785
p-3647243bb33353fe,ae4f48326a214eda,large-fixed-5000mbps-30s,isolated_fastest,111,0,237.36139871865004,87.9488662042,0.004610722,5.96816461,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,149.41253251445005,100.0,95.47117721455422
p-ef8830d02f3d9ea3,ae4f48326a214eda,large-fixed-5000mbps-30s,queue_haul_power_blind,111,0,295.75356446172,88.38390579015,0.005584833,6.272027021,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,207.36965867157,100.0,132.50444991982437
p-a683aa4c952732e5,ae4f48326a214eda,large-fixed-5000mbps-30s,queue_haul,111,0,283.16084745036,87.910635118,0.004796741,5.575352016,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,195.25021233235998,100.0,124.76040201620494
p-9bc4c9945fc73064,ae4f48326a214eda,large-fixed-5000mbps-30s,greedy,111,0,218.04245752814998,88.45749238142999,0.246690864,2.809612369,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,129.58496514671998,100.0,82.80181698056583
p-42cefc6ca42b1d2e,476c94d7579ffe45,mixed-fixed-5000mbps-30s,greedy,89,0,259.25631498943,89.25,0.139434829,2.727210589,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,170.00631498943,100.0,108.63013130695369
p-4dac7afd514639b5,476c94d7579ffe45,mixed-fixed-5000mbps-30s,isolated_fastest,89,0,231.99154518946997,88.74291979984,0.153381872,3.072347807,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,143.24862538962998,100.0,91.53258210780949
p-e3fa32570c1d1af2,476c94d7579ffe45,mixed-fixed-5000mbps-30s,queue_haul_power_blind,89,0,266.63718259004,88.84214104707,0.201136776,2.766595611,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,177.79504154297,100.0,113.60694871681056
p-e1e6cae982c603de,476c94d7579ffe45,mixed-fixed-5000mbps-30s,queue_haul_deadline_blind,89,0,90.0876652638,88.07934581113001,2.398870202,2.76266617,True,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,2.008319452669994,100.0,1.2832700118428835
p-57e0b691c1b37e8d,476c94d7579ffe45,mixed-fixed-5000mbps-30s,queue_haul,89,0,310.15779723059,87.63942370430999,0.154079519,2.735659541,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,222.51837352628002,100.0,142.18413084168344
p-c4119f4b7a1c9dd0,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,queue_haul_deadline_blind,83,0,219.34808923366,87.09135116247,0.152277217,2.944112358,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,132.25673807119,100.0,84.50901852555307
p-9a429c59dd999c63,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,queue_haul_power_blind,83,0,279.36978023856,88.4361414288,0.187214526,2.918040113,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,190.93363880976,100.0,122.0022106596938
p-8b02b0a15b198181,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,greedy,83,0,268.98238704082996,87.60707240939999,0.200297619,2.784237876,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,181.37531463142997,100.0,115.89466100407672
p-2f4fbe9945eb8e69,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,isolated_fastest,83,0,215.83176359872,88.51873750040001,0.228950672,2.922979305,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,127.31302609831998,100.0,81.35010010072857
p-3287c4587bf9b090,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,queue_haul,83,0,200.60072291439,87.54208630683999,0.255576486,2.834777458,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,113.05863660755,100.0,72.24187254942214
p-c8ddfcf1d9e01ea1,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,queue_haul_deadline_blind,35,0,191.7621979894,87.72,0.138923826,2.80457659,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,104.0421979894,100.0,66.48057532307135
p-9af1a7e843a364cc,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,greedy,35,0,183.97204621243003,87.19015010238,0.134971243,2.86366279,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,96.78189611005003,100.0,61.84140914544467
p-7fcbe2909a2c6fb5,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,isolated_fastest,35,0,181.26166495747,87.71999999999998,0.105993793,2.792009176,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,93.54166495747002,100.0,59.77097584659026
p-03c050c2fd1d8897,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,queue_haul,35,0,117.38998753272001,87.72000000000001,0.071049754,2.74734875,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,29.66998753272,100.0,18.95844070119068
p-770a3df62dd76d93,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,queue_haul_power_blind,35,0,185.73396568719,87.80864859920001,0.139166539,2.757662226,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,97.92531708798998,100.0,62.57202889319032
p-e7ec36ba551fd17b,39001f46dc14a2b3,medium-fixed-1000mbps-30s,queue_haul,52,0,175.18226068984,86.87356827039001,0.340306076,2.973453549,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,88.30869241945,100.0,56.427226563123114
p-289a3abe71d0cb96,39001f46dc14a2b3,medium-fixed-1000mbps-30s,queue_haul_deadline_blind,52,0,209.47989273676998,87.19089643989,0.198898893,2.964013785,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,122.28899629687999,100.0,78.13986042784109
p-b3de917ab38cb763,39001f46dc14a2b3,medium-fixed-1000mbps-30s,greedy,52,0,179.99518971671,87.85960089472,0.180394621,3.029790548,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,92.13558882199,100.0,58.872525484706564
p-cfb866e3f9b455a3,39001f46dc14a2b3,medium-fixed-1000mbps-30s,queue_haul_power_blind,52,0,158.68176077254998,87.00513800709,0.187166471,3.038496322,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,71.67662276545998,100.0,45.79971598781496
p-1b77dafae5cd1bf0,39001f46dc14a2b3,medium-fixed-1000mbps-30s,isolated_fastest,52,0,134.86700314898002,87.31813951032001,0.185341017,3.00743268,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,47.54886363866001,100.0,30.38263196802552
p-c13140c0ae32c497,ba558fa3903ad875,mixed-fixed-2500mbps-30s,isolated_fastest,82,0,217.76950336078997,87.31297641318001,0.20360211,3.009272152,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,130.45652694760997,100.0,83.35872495706477
p-4635e8924ee638e6,ba558fa3903ad875,mixed-fixed-2500mbps-30s,queue_haul_power_blind,82,0,242.84813748089002,87.39,0.261787278,2.962358713,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,155.45813748089,100.0,99.33417995874743
p-eaa5f7f1520c0578,ba558fa3903ad875,mixed-fixed-2500mbps-30s,queue_haul_deadline_blind,82,0,250.0905838466,87.43892296101,0.193028473,2.995750531,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,162.65166088559,100.0,103.93067622455254
p-e07c022db89cdb26,ba558fa3903ad875,mixed-fixed-2500mbps-30s,queue_haul,82,0,223.59752415884,87.17590817424,0.23777459,3.006949539,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,136.4216159846,100.0,87.17027987128185
p-07e885f37ff9a4a7,ba558fa3903ad875,mixed-fixed-2500mbps-30s,greedy,82,0,207.13676452274996,87.22603738539,0.202901275,2.999566395,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,119.91072713735996,100.0,76.62020104872917
p-ed9f7990c43c07e3,b65223bd833df3af,tiny-fixed-5000mbps-30s,isolated_fastest,15,0,138.56228162726998,86.12314704564,0.056562409,2.75838684,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,52.439134581629986,100.0,33.507402801946824
p-37fee5db7811f5d0,b65223bd833df3af,tiny-fixed-5000mbps-30s,queue_haul_deadline_blind,15,0,125.23658420349001,86.31190241504,0.046314602,2.759849526,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,38.924681788450016,100.0,24.871977808727934
p-3c92237e052f64f2,b65223bd833df3af,tiny-fixed-5000mbps-30s,queue_haul,15,0,200.45915929734002,86.67692340384,0.049727779,2.734920462,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,113.78223589350003,100.0,72.70423587663889
p-95db974ebb9b0ac4,b65223bd833df3af,tiny-fixed-5000mbps-30s,queue_haul_power_blind,15,0,116.73127985173001,86.58444393922,0.048611285,2.750761009,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,30.146835912510014,100.0,19.263135865680997
p-13c69c48e69d31ed,b65223bd833df3af,tiny-fixed-5000mbps-30s,greedy,15,0,120.22199998741,86.62957365855999,0.041234131,2.714635964,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,33.59242632885001,100.0,21.464789018272807
p-5946c150b9c257ea,8b7505c69d070307,tiny-fixed-5000mbps-30s,queue_haul_power_blind,16,0,120.31549213931,86.74966546568,0.040324892,2.756720854,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,33.56582667363,100.0,21.447792449413296
p-aa73882de9978339,8b7505c69d070307,tiny-fixed-5000mbps-30s,greedy,16,0,185.9757745433,86.93867191814999,0.038435441,2.734609769,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,99.03710262515,100.0,63.28243432074384
p-5b741fd1de477b7c,8b7505c69d070307,tiny-fixed-5000mbps-30s,isolated_fastest,16,0,121.929188867,87.04473779555,0.043126445,2.743147269,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,34.88445107144999,100.0,22.29036315914631
p-1d9e36cde5ef2a02,8b7505c69d070307,tiny-fixed-5000mbps-30s,queue_haul,16,0,121.47562269269,87.16811723739002,0.035886295,2.746654569,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,34.307505455299975,100.0,21.921708159223254
p-c1a6ee96794f53ff,8b7505c69d070307,tiny-fixed-5000mbps-30s,queue_haul_deadline_blind,16,0,123.78623520142,87.59297123626,0.037978512,2.747234165,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,36.19326396516,100.0,23.126664543061327
p-7ed1f1e70216e5e9,8114d9b33434eba5,small-fixed-5000mbps-30s,queue_haul_deadline_blind,41,0,135.44387793181,87.31059145541998,0.062927288,2.779006001,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,48.13328647639001,100.0,30.75606474083364
p-eb9d2098cc4434ea,8114d9b33434eba5,small-fixed-5000mbps-30s,isolated_fastest,41,0,182.65864140213998,88.24157156224,0.060259865,2.767884094,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,94.41706983989998,100.0,60.33033946394193
p-5243e35c6aa12863,8114d9b33434eba5,small-fixed-5000mbps-30s,greedy,41,0,190.48103732675,88.42108377854998,0.062134656,2.788374262,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,102.05995354820001,100.0,65.21396664477948
p-c0a37ff9e823f248,8114d9b33434eba5,small-fixed-5000mbps-30s,queue_haul_power_blind,41,0,185.08523241356,88.32637478518,0.075484533,2.734772465,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,96.75885762838,100.0,61.826688084705935
p-1e9f588fb5e07151,8114d9b33434eba5,small-fixed-5000mbps-30s,queue_haul,41,0,181.46838072136998,87.8249086674,0.080075174,2.76858945,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,93.64347205396999,100.0,59.836028243387744
p-84c6004e36f40d92,afde6182fa99b9ba,large-fixed-1000mbps-30s,queue_haul_deadline_blind,101,0,164.19916239720996,87.06959197758,0.359784164,3.264588684,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,77.12957041962996,100.0,49.28402431906289
p-8ec9af77569c7f50,afde6182fa99b9ba,large-fixed-1000mbps-30s,greedy,101,0,144.34814760765002,88.32,0.366434823,2.912795387,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,56.02814760765003,100.0,35.8006997086127
p-f3d8f3dd38feddf4,afde6182fa99b9ba,large-fixed-1000mbps-30s,queue_haul,101,0,158.87874692047998,87.39000000000001,0.422188113,2.803952143,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,71.48874692047997,100.0,45.67966763719427
p-04bfa269610c2152,afde6182fa99b9ba,large-fixed-1000mbps-30s,isolated_fastest,101,0,171.67897557409003,87.36267836783999,0.342627973,3.665000769,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,84.31629720625004,100.0,53.876177701990336
p-049545890eee239a,afde6182fa99b9ba,large-fixed-1000mbps-30s,queue_haul_power_blind,101,0,149.78735559366,87.51137024985,0.302497835,2.794828615,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,62.27598534381001,100.0,39.7929245486476
p-446befe04bfd2115,e634006a2c3a5ad8,large-fixed-2500mbps-30s,queue_haul_power_blind,107,0,171.57613293755,87.71999999999998,0.307603275,2.826884756,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,83.85613293755002,100.0,53.58214330135787
p-8d816adc4e87df4f,e634006a2c3a5ad8,large-fixed-2500mbps-30s,queue_haul_deadline_blind,107,0,208.77117538961,87.8621403774,0.314377388,2.841957662,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,120.90903501221,100.0,77.25809685593181
p-02c09573ae76b678,e634006a2c3a5ad8,large-fixed-2500mbps-30s,greedy,107,0,223.45788047902997,87.85886371878,0.336804016,2.821624113,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,135.59901676024998,100.0,86.6446578568308
p-2d23d836226520c3,e634006a2c3a5ad8,large-fixed-2500mbps-30s,queue_haul,107,0,211.74482124228,88.00764441234,0.311060823,2.835230688,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,123.73717682994001,100.0,79.06521453290632
p-45f3c2dab840b332,e634006a2c3a5ad8,large-fixed-2500mbps-30s,isolated_fastest,107,0,169.62536529951998,88.51484764895,0.274698397,2.883730144,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,81.11051765056999,100.0,51.827758182419416
p-e2d85c677e87844f,3dd5037d3ad019e6,large-fixed-2500mbps-30s,greedy,106,0,263.99199914379,88.67278876353001,0.320106799,2.823974155,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,175.31921038026,100.0,112.02494945804327
p-66975b6e578bb908,3dd5037d3ad019e6,large-fixed-2500mbps-30s,queue_haul_deadline_blind,106,0,198.16312649794997,88.21815818111999,0.287690785,2.834424379,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,109.94496831682999,100.0,70.25231001294671
p-f70d468648f01413,3dd5037d3ad019e6,large-fixed-2500mbps-30s,queue_haul,106,0,193.7828736478,88.32111800384999,0.348567409,2.821782672,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,105.46175564395,100.0,67.38764006605543
p-7442c285ace0048f,3dd5037d3ad019e6,large-fixed-2500mbps-30s,isolated_fastest,106,0,229.43488026018997,88.17611569463,0.258526083,2.79073333,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,141.25876456555997,100.0,90.26110673576389
