sweep,level,bandwidth_cap_gbps,prefill_available_tps,scoring_deadline_s,power_window_s,controller_delay_s,migration_budget_s,plans,target_met_rate,action,session_count,session_share
prefill,32,8.733313595885829,3716.229476179804,30,5.0,0,25.0,1000,0.991,not_moved,9,0.001125
prefill,33,8.733313595885829,3832.345176266942,30,5.0,0,25.0,1000,0.992,replay,6127,0.765875
prefill,33,8.733313595885829,3832.345176266942,30,5.0,0,25.0,1000,0.992,kv_transfer,1865,0.233125
prefill,33,8.733313595885829,3832.345176266942,30,5.0,0,25.0,1000,0.992,not_moved,8,0.001
prefill,34,8.733313595885829,3948.46087635408,30,5.0,0,25.0,1000,0.992,replay,6279,0.784875
prefill,34,8.733313595885829,3948.46087635408,30,5.0,0,25.0,1000,0.992,kv_transfer,1713,0.214125
prefill,34,8.733313595885829,3948.46087635408,30,5.0,0,25.0,1000,0.992,not_moved,8,0.001
prefill,35,8.733313595885829,4064.576576441218,30,5.0,0,25.0,1000,0.992,replay,6357,0.794625
prefill,35,8.733313595885829,4064.576576441218,30,5.0,0,25.0,1000,0.992,kv_transfer,1635,0.204375
prefill,35,8.733313595885829,4064.576576441218,30,5.0,0,25.0,1000,0.992,not_moved,8,0.001
prefill,36,8.733313595885829,4180.692276528356,30,5.0,0,25.0,1000,0.992,replay,6434,0.80425
prefill,36,8.733313595885829,4180.692276528356,30,5.0,0,25.0,1000,0.992,kv_transfer,1558,0.19475
prefill,36,8.733313595885829,4180.692276528356,30,5.0,0,25.0,1000,0.992,not_moved,8,0.001
prefill,37,8.733313595885829,4296.807976615494,30,5.0,0,25.0,1000,0.994,replay,6466,0.80825
prefill,37,8.733313595885829,4296.807976615494,30,5.0,0,25.0,1000,0.994,kv_transfer,1528,0.191
prefill,37,8.733313595885829,4296.807976615494,30,5.0,0,25.0,1000,0.994,not_moved,6,0.00075
prefill,38,8.733313595885829,4412.923676702632,30,5.0,0,25.0,1000,0.994,replay,6521,0.815125
prefill,38,8.733313595885829,4412.923676702632,30,5.0,0,25.0,1000,0.994,kv_transfer,1473,0.184125
prefill,38,8.733313595885829,4412.923676702632,30,5.0,0,25.0,1000,0.994,not_moved,6,0.00075
prefill,39,8.733313595885829,4529.03937678977,30,5.0,0,25.0,1000,0.995,replay,6574,0.82175
prefill,39,8.733313595885829,4529.03937678977,30,5.0,0,25.0,1000,0.995,kv_transfer,1421,0.177625
prefill,39,8.733313595885829,4529.03937678977,30,5.0,0,25.0,1000,0.995,not_moved,5,0.000625
prefill,40,8.733313595885829,4645.155076876908,30,5.0,0,25.0,1000,0.996,replay,6635,0.829375
prefill,40,8.733313595885829,4645.155076876908,30,5.0,0,25.0,1000,0.996,kv_transfer,1361,0.170125
prefill,40,8.733313595885829,4645.155076876908,30,5.0,0,25.0,1000,0.996,not_moved,4,0.0005
prefill,41,8.733313595885829,4761.270776964047,30,5.0,0,25.0,1000,0.996,replay,6664,0.833
prefill,41,8.733313595885829,4761.270776964047,30,5.0,0,25.0,1000,0.996,kv_transfer,1332,0.1665
prefill,41,8.733313595885829,4761.270776964047,30,5.0,0,25.0,1000,0.996,not_moved,4,0.0005
prefill,42,8.733313595885829,4877.386477051185,30,5.0,0,25.0,1000,0.996,replay,6699,0.837375
prefill,42,8.733313595885829,4877.386477051185,30,5.0,0,25.0,1000,0.996,kv_transfer,1297,0.162125
prefill,42,8.733313595885829,4877.386477051185,30,5.0,0,25.0,1000,0.996,not_moved,4,0.0005
prefill,43,8.733313595885829,4993.5021771383235,30,5.0,0,25.0,1000,0.998,replay,6747,0.843375
prefill,43,8.733313595885829,4993.5021771383235,30,5.0,0,25.0,1000,0.998,kv_transfer,1251,0.156375
prefill,43,8.733313595885829,4993.5021771383235,30,5.0,0,25.0,1000,0.998,not_moved,2,0.00025
prefill,44,8.733313595885829,5109.617877225461,30,5.0,0,25.0,1000,0.998,replay,6797,0.849625
prefill,44,8.733313595885829,5109.617877225461,30,5.0,0,25.0,1000,0.998,kv_transfer,1201,0.150125
prefill,44,8.733313595885829,5109.617877225461,30,5.0,0,25.0,1000,0.998,not_moved,2,0.00025
prefill,45,8.733313595885829,5225.7335773126,30,5.0,0,25.0,1000,0.998,replay,6822,0.85275
prefill,45,8.733313595885829,5225.7335773126,30,5.0,0,25.0,1000,0.998,kv_transfer,1176,0.147
prefill,45,8.733313595885829,5225.7335773126,30,5.0,0,25.0,1000,0.998,not_moved,2,0.00025
prefill,46,8.733313595885829,5341.849277399738,30,5.0,0,25.0,1000,0.998,replay,6894,0.86175
prefill,46,8.733313595885829,5341.849277399738,30,5.0,0,25.0,1000,0.998,kv_transfer,1104,0.138
prefill,46,8.733313595885829,5341.849277399738,30,5.0,0,25.0,1000,0.998,not_moved,2,0.00025
prefill,47,8.733313595885829,5457.964977486876,30,5.0,0,25.0,1000,0.998,replay,6935,0.866875
prefill,47,8.733313595885829,5457.964977486876,30,5.0,0,25.0,1000,0.998,kv_transfer,1063,0.132875
prefill,47,8.733313595885829,5457.964977486876,30,5.0,0,25.0,1000,0.998,not_moved,2,0.00025
prefill,48,8.733313595885829,5574.080677574014,30,5.0,0,25.0,1000,0.998,replay,6984,0.873
prefill,48,8.733313595885829,5574.080677574014,30,5.0,0,25.0,1000,0.998,kv_transfer,1014,0.12675
prefill,48,8.733313595885829,5574.080677574014,30,5.0,0,25.0,1000,0.998,not_moved,2,0.00025
prefill,49,8.733313595885829,5690.196377661152,30,5.0,0,25.0,1000,0.999,replay,7023,0.877875
prefill,49,8.733313595885829,5690.196377661152,30,5.0,0,25.0,1000,0.999,kv_transfer,976,0.122
prefill,49,8.733313595885829,5690.196377661152,30,5.0,0,25.0,1000,0.999,not_moved,1,0.000125
