sweep,level,bandwidth_cap_gbps,prefill_available_tps,scoring_deadline_s,power_window_s,controller_delay_s,migration_budget_s,plans,target_met_rate,metric,outcome,pack_count,pack_share
bandwidth,24,4.328561761250202,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,48,0.048
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,201,0.201
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,313,0.313
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,243,0.243
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,129,0.129
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,63,0.063
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,3,0.003
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,25,4.504751834635627,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,48,0.048
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,200,0.2
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,312,0.312
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,245,0.245
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,129,0.129
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,63,0.063
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,3,0.003
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,26,4.680941908021052,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,48,0.048
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,199,0.199
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,300,0.3
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,252,0.252
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,133,0.133
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,65,0.065
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,3,0.003
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,27,4.857131981406477,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,45,0.045
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,195,0.195
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,295,0.295
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,259,0.259
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,136,0.136
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,67,0.067
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,3,0.003
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,28,5.033322054791903,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,44,0.044
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,195,0.195
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,293,0.293
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,262,0.262
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,134,0.134
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,68,0.068
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,4,0.004
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,29,5.209512128177328,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,44,0.044
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,188,0.188
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,297,0.297
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,262,0.262
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,137,0.137
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,68,0.068
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,4,0.004
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,30,5.3857022015627525,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,44,0.044
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,185,0.185
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,296,0.296
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,266,0.266
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,135,0.135
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,70,0.07
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,4,0.004
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,31,5.561892274948177,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,44,0.044
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,184,0.184
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,292,0.292
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,270,0.27
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,136,0.136
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,70,0.07
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,4,0.004
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,32,5.738082348333602,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,44,0.044
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,184,0.184
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,292,0.292
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,270,0.27
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,136,0.136
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,70,0.07
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,4,0.004
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,33,5.914272421719028,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,43,0.043
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,180,0.18
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,289,0.289
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,275,0.275
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,139,0.139
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,70,0.07
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,4,0.004
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,34,6.090462495104452,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,42,0.042
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,168,0.168
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,292,0.292
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,276,0.276
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,142,0.142
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,76,0.076
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,4,0.004
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,35,6.266652568489878,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,36,0.036
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,169,0.169
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,285,0.285
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,277,0.277
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,150,0.15
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,77,0.077
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,6,0.006
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,36,6.442842641875303,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,36,0.036
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,167,0.167
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,282,0.282
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,279,0.279
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,152,0.152
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,78,0.078
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,6,0.006
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,37,6.619032715260728,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,35,0.035
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,167,0.167
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,282,0.282
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,278,0.278
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,153,0.153
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,79,0.079
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,6,0.006
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,38,6.795222788646154,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,35,0.035
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,166,0.166
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,282,0.282
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,278,0.278
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,152,0.152
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,81,0.081
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,6,0.006
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,39,6.971412862031578,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,34,0.034
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,165,0.165
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,280,0.28
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,280,0.28
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,153,0.153
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,82,0.082
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,6,0.006
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,40,7.147602935417003,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,33,0.033
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,164,0.164
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,281,0.281
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,280,0.28
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,154,0.154
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,82,0.082
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,6,0.006
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,0,0.0
bandwidth,41,7.323793008802428,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,31,0.031
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,158,0.158
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,283,0.283
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,279,0.279
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,157,0.157
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,86,0.086
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,5,0.005
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,1,0.001
bandwidth,42,7.499983082187853,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,31,0.031
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,156,0.156
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,283,0.283
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,279,0.279
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,159,0.159
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,86,0.086
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,5,0.005
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,1,0.001
bandwidth,43,7.676173155573278,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,31,0.031
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,155,0.155
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,282,0.282
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,281,0.281
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,159,0.159
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,86,0.086
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,5,0.005
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,1,0.001
bandwidth,44,7.852363228958704,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,30,0.03
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,153,0.153
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,284,0.284
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,279,0.279
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,162,0.162
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,86,0.086
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,5,0.005
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,1,0.001
bandwidth,45,8.028553302344129,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,30,0.03
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,152,0.152
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,281,0.281
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,281,0.281
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,164,0.164
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,86,0.086
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,5,0.005
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,1,0.001
bandwidth,46,8.204743375729555,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,30,0.03
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,150,0.15
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,279,0.279
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,279,0.279
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,169,0.169
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,87,0.087
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,5,0.005
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,1,0.001
bandwidth,47,8.380933449114979,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,28,0.028
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,148,0.148
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,278,0.278
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,280,0.28
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,170,0.17
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,90,0.09
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,5,0.005
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,1,0.001
bandwidth,48,8.557123522500405,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,0,26,0.026
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,1,146,0.146
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,2,275,0.275
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,3,285,0.285
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,4,169,0.169
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,5,92,0.092
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,6,6,0.006
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,7,1,0.001
bandwidth,49,8.733313595885829,2671.1881753955604,30,5.0,0,25.0,1000,0.974,kv_transfer_count,8,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,0,1000,1.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,1,0,0.0
