timestamp, uuid, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/10 01:31:32.689, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.27 W, 0 %, 61438 MiB
2026/09/10 01:31:33.690, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.24 W, 0 %, 61438 MiB
2026/09/10 01:31:34.690, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.09 W, 0 %, 61438 MiB
2026/09/10 01:31:35.690, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 104.38 W, 0 %, 61438 MiB
2026/09/10 01:31:36.690, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.34 W, 0 %, 61438 MiB
2026/09/10 01:31:37.690, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.30 W, 0 %, 61438 MiB
2026/09/10 01:31:38.691, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.56 W, 0 %, 61438 MiB
2026/09/10 01:31:39.691, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.43 W, 0 %, 61438 MiB
2026/09/10 01:31:40.691, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.30 W, 0 %, 61438 MiB
2026/09/10 01:31:41.691, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.43 W, 0 %, 61438 MiB
2026/09/10 01:31:42.691, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.26 W, 0 %, 61438 MiB
2026/09/10 01:31:43.692, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.75 W, 0 %, 61438 MiB
2026/09/10 01:31:44.692, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.40 W, 0 %, 61438 MiB
2026/09/10 01:31:45.692, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.39 W, 0 %, 61438 MiB
2026/09/10 01:31:46.692, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.49 W, 0 %, 61438 MiB
2026/09/10 01:31:47.692, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.40 W, 0 %, 61438 MiB
2026/09/10 01:31:48.692, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.28 W, 0 %, 61438 MiB
2026/09/10 01:31:49.692, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.17 W, 0 %, 61438 MiB
2026/09/10 01:31:50.693, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.40 W, 0 %, 61438 MiB
2026/09/10 01:31:51.693, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.53 W, 0 %, 61438 MiB
2026/09/10 01:31:52.693, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.50 W, 0 %, 61438 MiB
2026/09/10 01:31:53.693, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.47 W, 0 %, 61438 MiB
2026/09/10 01:31:54.693, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.49 W, 0 %, 61438 MiB
2026/09/10 01:31:55.694, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.47 W, 0 %, 61438 MiB
2026/09/10 01:31:56.694, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.40 W, 0 %, 61438 MiB
2026/09/10 01:31:57.694, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.47 W, 0 %, 61438 MiB
2026/09/10 01:31:58.695, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.43 W, 0 %, 61438 MiB
2026/09/10 01:31:59.695, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.46 W, 0 %, 61438 MiB
2026/09/10 01:32:00.695, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.50 W, 0 %, 61438 MiB
2026/09/10 01:32:01.695, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.21 W, 0 %, 61438 MiB
2026/09/10 01:32:02.695, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 105.27 W, 0 %, 61438 MiB
2026/09/10 01:32:03.695, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 315.21 W, 0 %, 61438 MiB
2026/09/10 01:32:04.696, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 276.61 W, 0 %, 61438 MiB
2026/09/10 01:32:05.696, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 292.50 W, 100 %, 61438 MiB
2026/09/10 01:32:06.696, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 299.81 W, 100 %, 61438 MiB
2026/09/10 01:32:07.696, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 309.06 W, 100 %, 61438 MiB
2026/09/10 01:32:08.696, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.68 W, 71 %, 61438 MiB
2026/09/10 01:32:09.697, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.67 W, 30 %, 61444 MiB
2026/09/10 01:32:10.697, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 168.68 W, 28 %, 61444 MiB
2026/09/10 01:32:11.697, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.18 W, 0 %, 61444 MiB
2026/09/10 01:32:12.697, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.88 W, 0 %, 61444 MiB
2026/09/10 01:32:13.697, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.98 W, 0 %, 61444 MiB
2026/09/10 01:32:14.697, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.87 W, 0 %, 61444 MiB
2026/09/10 01:32:15.698, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.79 W, 0 %, 61444 MiB
2026/09/10 01:32:16.698, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.79 W, 0 %, 61444 MiB
2026/09/10 01:32:17.698, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.02 W, 0 %, 61444 MiB
2026/09/10 01:32:18.698, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.86 W, 0 %, 61444 MiB
2026/09/10 01:32:19.698, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.96 W, 0 %, 61444 MiB
2026/09/10 01:32:20.699, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 312.38 W, 100 %, 61444 MiB
2026/09/10 01:32:21.699, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 302.85 W, 97 %, 61444 MiB
2026/09/10 01:32:22.699, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 304.00 W, 100 %, 61444 MiB
2026/09/10 01:32:23.699, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 306.33 W, 100 %, 61444 MiB
2026/09/10 01:32:24.699, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 310.46 W, 94 %, 61444 MiB
2026/09/10 01:32:25.699, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 140.31 W, 29 %, 61444 MiB
2026/09/10 01:32:26.699, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.51 W, 0 %, 61444 MiB
2026/09/10 01:32:27.700, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.67 W, 0 %, 61444 MiB
2026/09/10 01:32:28.700, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.32 W, 0 %, 61444 MiB
2026/09/10 01:32:29.700, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.48 W, 0 %, 61444 MiB
2026/09/10 01:32:30.700, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.03 W, 0 %, 61444 MiB
2026/09/10 01:32:31.700, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.93 W, 0 %, 61444 MiB
2026/09/10 01:32:32.700, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.12 W, 0 %, 61444 MiB
2026/09/10 01:32:33.701, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.03 W, 0 %, 61444 MiB
2026/09/10 01:32:34.701, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.93 W, 0 %, 61444 MiB
2026/09/10 01:32:35.701, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.55 W, 0 %, 61444 MiB
2026/09/10 01:32:36.701, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 108.03 W, 0 %, 61444 MiB
2026/09/10 01:32:37.701, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.74 W, 0 %, 61444 MiB
2026/09/10 01:32:38.701, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.82 W, 0 %, 61444 MiB
2026/09/10 01:32:39.701, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.82 W, 0 %, 61444 MiB
2026/09/10 01:32:40.702, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.83 W, 0 %, 61444 MiB
2026/09/10 01:32:41.702, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.74 W, 0 %, 61444 MiB
2026/09/10 01:32:42.702, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.54 W, 0 %, 61444 MiB
2026/09/10 01:32:43.702, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.83 W, 0 %, 61444 MiB
2026/09/10 01:32:44.702, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.74 W, 0 %, 61444 MiB
2026/09/10 01:32:45.702, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.60 W, 0 %, 61444 MiB
2026/09/10 01:32:46.702, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.64 W, 0 %, 61444 MiB
2026/09/10 01:32:47.703, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.65 W, 0 %, 61444 MiB
2026/09/10 01:32:48.703, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.51 W, 0 %, 61444 MiB
2026/09/10 01:32:49.703, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.54 W, 0 %, 61444 MiB
2026/09/10 01:32:50.703, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.45 W, 0 %, 61444 MiB
2026/09/10 01:32:51.703, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.45 W, 0 %, 61444 MiB
2026/09/10 01:32:52.703, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.14 W, 0 %, 61444 MiB
2026/09/10 01:32:53.704, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.34 W, 0 %, 61444 MiB
2026/09/10 01:32:54.704, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.43 W, 0 %, 61444 MiB
2026/09/10 01:32:55.704, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.46 W, 0 %, 61444 MiB
2026/09/10 01:32:56.704, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.30 W, 0 %, 61444 MiB
2026/09/10 01:32:57.704, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.14 W, 0 %, 61444 MiB
2026/09/10 01:32:58.704, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.04 W, 0 %, 61444 MiB
2026/09/10 01:32:59.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.34 W, 0 %, 61444 MiB
2026/09/10 01:33:00.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.13 W, 0 %, 61444 MiB
2026/09/10 01:33:01.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.10 W, 0 %, 61444 MiB
2026/09/10 01:33:02.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 106.75 W, 0 %, 61444 MiB
2026/09/10 01:33:03.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 107.35 W, 0 %, 61444 MiB
2026/09/10 01:33:04.705, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 311.57 W, 100 %, 61444 MiB
2026/09/10 01:33:05.706, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 282.29 W, 100 %, 61444 MiB
2026/09/10 01:33:06.706, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 277.11 W, 100 %, 61444 MiB
2026/09/10 01:33:07.706, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 282.27 W, 100 %, 61444 MiB
2026/09/10 01:33:08.706, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 302.45 W, 100 %, 61444 MiB
2026/09/10 01:33:09.706, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 326.42 W, 100 %, 61444 MiB
2026/09/10 01:33:10.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 263.85 W, 100 %, 61444 MiB
2026/09/10 01:33:11.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 289.79 W, 100 %, 61444 MiB
2026/09/10 01:33:12.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 270.93 W, 100 %, 61444 MiB
2026/09/10 01:33:13.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 313.76 W, 100 %, 61444 MiB
2026/09/10 01:33:14.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 295.90 W, 100 %, 61444 MiB
2026/09/10 01:33:15.707, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 293.76 W, 100 %, 61444 MiB
2026/09/10 01:33:16.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 277.84 W, 100 %, 61444 MiB
2026/09/10 01:33:17.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 278.15 W, 100 %, 61444 MiB
2026/09/10 01:33:18.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 336.19 W, 100 %, 61444 MiB
2026/09/10 01:33:19.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 283.34 W, 100 %, 61444 MiB
2026/09/10 01:33:20.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 281.59 W, 100 %, 61444 MiB
2026/09/10 01:33:21.708, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 296.11 W, 100 %, 61444 MiB
2026/09/10 01:33:22.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 289.18 W, 100 %, 61444 MiB
2026/09/10 01:33:23.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 272.03 W, 100 %, 61444 MiB
2026/09/10 01:33:24.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 280.54 W, 100 %, 61444 MiB
2026/09/10 01:33:25.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 283.63 W, 100 %, 61444 MiB
2026/09/10 01:33:26.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 330.34 W, 100 %, 61444 MiB
2026/09/10 01:33:27.709, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 309.39 W, 100 %, 61444 MiB
2026/09/10 01:33:28.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 329.71 W, 100 %, 61444 MiB
2026/09/10 01:33:29.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 290.66 W, 100 %, 61444 MiB
2026/09/10 01:33:30.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 273.40 W, 100 %, 61444 MiB
2026/09/10 01:33:31.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 279.27 W, 100 %, 61444 MiB
2026/09/10 01:33:32.710, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 292.80 W, 100 %, 61444 MiB
2026/09/10 01:33:33.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 297.37 W, 100 %, 61444 MiB
2026/09/10 01:33:34.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 304.15 W, 100 %, 61444 MiB
2026/09/10 01:33:35.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 231.14 W, 46 %, 61444 MiB
2026/09/10 01:33:36.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 310.77 W, 100 %, 61444 MiB
2026/09/10 01:33:37.711, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 291.63 W, 100 %, 61444 MiB
2026/09/10 01:33:38.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 292.99 W, 100 %, 61444 MiB
2026/09/10 01:33:39.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 220.58 W, 44 %, 61444 MiB
2026/09/10 01:33:40.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 231.43 W, 73 %, 61444 MiB
2026/09/10 01:33:41.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.06 W, 6 %, 61444 MiB
2026/09/10 01:33:42.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.47 W, 0 %, 61444 MiB
2026/09/10 01:33:43.712, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.42 W, 0 %, 61444 MiB
2026/09/10 01:33:44.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.95 W, 0 %, 61444 MiB
2026/09/10 01:33:45.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.85 W, 0 %, 61444 MiB
2026/09/10 01:33:46.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.66 W, 0 %, 61444 MiB
2026/09/10 01:33:47.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.46 W, 0 %, 61444 MiB
2026/09/10 01:33:48.713, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.27 W, 0 %, 61444 MiB
2026/09/10 01:33:49.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.17 W, 0 %, 61444 MiB
2026/09/10 01:33:50.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.96 W, 0 %, 61444 MiB
2026/09/10 01:33:51.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.77 W, 0 %, 61444 MiB
2026/09/10 01:33:52.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.67 W, 0 %, 61444 MiB
2026/09/10 01:33:53.714, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.77 W, 0 %, 61444 MiB
2026/09/10 01:33:54.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.48 W, 0 %, 61444 MiB
2026/09/10 01:33:55.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.44 W, 0 %, 61444 MiB
2026/09/10 01:33:56.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.03 W, 0 %, 61444 MiB
2026/09/10 01:33:57.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.19 W, 0 %, 61444 MiB
2026/09/10 01:33:58.715, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.96 W, 0 %, 61444 MiB
2026/09/10 01:33:59.716, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.85 W, 0 %, 61444 MiB
2026/09/10 01:34:00.716, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.78 W, 0 %, 61444 MiB
2026/09/10 01:34:01.716, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.68 W, 0 %, 61444 MiB
2026/09/10 01:34:02.716, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.58 W, 0 %, 61444 MiB
2026/09/10 01:34:03.716, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.40 W, 0 %, 61444 MiB
2026/09/10 01:34:04.716, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.28 W, 0 %, 61444 MiB
2026/09/10 01:34:05.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.17 W, 0 %, 61444 MiB
2026/09/10 01:34:06.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.96 W, 0 %, 61444 MiB
2026/09/10 01:34:07.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.99 W, 0 %, 61444 MiB
2026/09/10 01:34:08.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.90 W, 0 %, 61444 MiB
2026/09/10 01:34:09.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.61 W, 0 %, 61444 MiB
2026/09/10 01:34:10.717, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.51 W, 0 %, 61444 MiB
2026/09/10 01:34:11.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.57 W, 0 %, 61444 MiB
2026/09/10 01:34:12.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.44 W, 0 %, 61444 MiB
2026/09/10 01:34:13.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.28 W, 0 %, 61444 MiB
2026/09/10 01:34:14.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.41 W, 0 %, 61444 MiB
2026/09/10 01:34:15.718, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.11 W, 0 %, 61444 MiB
2026/09/10 01:34:16.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.04 W, 0 %, 61444 MiB
2026/09/10 01:34:17.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.38 W, 0 %, 61444 MiB
2026/09/10 01:34:18.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 113.91 W, 0 %, 61444 MiB
2026/09/10 01:34:19.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 113.59 W, 0 %, 61444 MiB
2026/09/10 01:34:20.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 195.40 W, 100 %, 61444 MiB
2026/09/10 01:34:21.719, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 310.00 W, 100 %, 61444 MiB
2026/09/10 01:34:22.720, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 310.71 W, 100 %, 61444 MiB
2026/09/10 01:34:23.720, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 273.00 W, 100 %, 61444 MiB
2026/09/10 01:34:24.720, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 305.98 W, 100 %, 61444 MiB
2026/09/10 01:34:25.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 333.08 W, 100 %, 61444 MiB
2026/09/10 01:34:26.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 283.73 W, 100 %, 61444 MiB
2026/09/10 01:34:27.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 272.46 W, 91 %, 61444 MiB
2026/09/10 01:34:28.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 329.21 W, 100 %, 61444 MiB
2026/09/10 01:34:29.721, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 276.02 W, 100 %, 61444 MiB
2026/09/10 01:34:30.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 292.49 W, 100 %, 61444 MiB
2026/09/10 01:34:31.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 304.09 W, 100 %, 61444 MiB
2026/09/10 01:34:32.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 310.71 W, 94 %, 61444 MiB
2026/09/10 01:34:33.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 316.04 W, 94 %, 61444 MiB
2026/09/10 01:34:34.722, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 276.13 W, 100 %, 61444 MiB
2026/09/10 01:34:35.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 330.92 W, 100 %, 61444 MiB
2026/09/10 01:34:36.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 322.14 W, 100 %, 61444 MiB
2026/09/10 01:34:37.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 280.42 W, 100 %, 61444 MiB
2026/09/10 01:34:38.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 276.78 W, 100 %, 61444 MiB
2026/09/10 01:34:39.723, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 278.63 W, 91 %, 61444 MiB
2026/09/10 01:34:40.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 278.65 W, 93 %, 61444 MiB
2026/09/10 01:34:41.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 281.19 W, 100 %, 61444 MiB
2026/09/10 01:34:42.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 290.65 W, 91 %, 61444 MiB
2026/09/10 01:34:43.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 288.52 W, 100 %, 61444 MiB
2026/09/10 01:34:44.724, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 329.11 W, 100 %, 61444 MiB
2026/09/10 01:34:45.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 154.91 W, 100 %, 61444 MiB
2026/09/10 01:34:46.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 307.29 W, 100 %, 61444 MiB
2026/09/10 01:34:47.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 272.90 W, 100 %, 61444 MiB
2026/09/10 01:34:48.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 310.02 W, 100 %, 61444 MiB
2026/09/10 01:34:49.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 274.08 W, 100 %, 61444 MiB
2026/09/10 01:34:50.725, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 283.45 W, 100 %, 61444 MiB
2026/09/10 01:34:51.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 302.53 W, 95 %, 61444 MiB
2026/09/10 01:34:52.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 168.09 W, 31 %, 61444 MiB
2026/09/10 01:34:53.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.29 W, 0 %, 61444 MiB
2026/09/10 01:34:54.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.03 W, 0 %, 61444 MiB
2026/09/10 01:34:55.726, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.63 W, 0 %, 61444 MiB
2026/09/10 01:34:56.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.24 W, 0 %, 61444 MiB
2026/09/10 01:34:57.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.14 W, 0 %, 61444 MiB
2026/09/10 01:34:58.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.91 W, 0 %, 61444 MiB
2026/09/10 01:34:59.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.68 W, 0 %, 61444 MiB
2026/09/10 01:35:00.727, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.38 W, 0 %, 61444 MiB
2026/09/10 01:35:01.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.09 W, 0 %, 61444 MiB
2026/09/10 01:35:02.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.99 W, 0 %, 61444 MiB
2026/09/10 01:35:03.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.80 W, 0 %, 61444 MiB
2026/09/10 01:35:04.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.74 W, 0 %, 61444 MiB
2026/09/10 01:35:05.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.40 W, 0 %, 61444 MiB
2026/09/10 01:35:06.728, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.20 W, 0 %, 61444 MiB
2026/09/10 01:35:07.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.04 W, 0 %, 61444 MiB
2026/09/10 01:35:08.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.81 W, 0 %, 61444 MiB
2026/09/10 01:35:09.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.61 W, 0 %, 61444 MiB
