scenario_id,session_id,order,method,destination,policy,bandwidth,bandwidth_mbps,workload,scheduler_wait_s,migration_ttft_s
29e3f2531c66e59c,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.004732849,3.465428937
2c4f49abe1365fb8,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.000982677,4.751564175
2c4f49abe1365fb8,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002733179,11.965478403
2c4f49abe1365fb8,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002065805,8.968878536
2c4f49abe1365fb8,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,3,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002452792,5.876056748
2c4f49abe1365fb8,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,4,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003315595,18.941971985
2c4f49abe1365fb8,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003719478,2.12770336
2c4f49abe1365fb8,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004369695,14.459643932
2c4f49abe1365fb8,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.005046772,17.304955475
2c519cb46338997f,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.001606112,9.557263615
2c519cb46338997f,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.000750721,4.492184692
2c519cb46338997f,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.002440029,7.187620411
2c519cb46338997f,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.002922945,4.595679297
2c519cb46338997f,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.002217543,4.633871326
2c519cb46338997f,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.003913628,15.038308274
2c519cb46338997f,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.004357662,12.8644374
2c519cb46338997f,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.005086372,18.068058343
2e6d189dfaeca861,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.001182446,9.127417614
2e6d189dfaeca861,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.000908745,4.099238833
2e6d189dfaeca861,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002231609,11.829236912
2e6d189dfaeca861,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,3,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002801993,5.306732758
2e6d189dfaeca861,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,4,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.003478421,14.471348896
2e6d189dfaeca861,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,5,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004603391,15.910978276
2e6d189dfaeca861,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004772997,6.371324126
2e6d189dfaeca861,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.005350515,12.221669128
3509d400ba1f1b59,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.001398363,4.527209129
3509d400ba1f1b59,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.001178162,9.710228017
3509d400ba1f1b59,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.001926248,16.62016631
3509d400ba1f1b59,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,3,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002419092,5.796097945
3509d400ba1f1b59,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,4,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002853037,6.650652177
3509d400ba1f1b59,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,5,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004120706,12.63830098
3509d400ba1f1b59,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.005026797,14.371236084
3509d400ba1f1b59,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.005260854,11.759580264
35b615e270903ad6,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.00074424,20.946691284
35b615e270903ad6,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001201754,2.260048171
35b615e270903ad6,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001918688,9.865696538
35b615e270903ad6,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002415942,4.735781049
35b615e270903ad6,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003026071,6.17935876
35b615e270903ad6,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.00353392,15.615241157
35b615e270903ad6,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004180236,13.162057388
35b615e270903ad6,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004869974,19.045462626
3cdeaf3af89fde38,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.00236373,8.438905125
3cdeaf3af89fde38,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.001012116,3.046101645
3cdeaf3af89fde38,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002644349,12.809727432
3cdeaf3af89fde38,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.003253785,13.270847524
3cdeaf3af89fde38,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.003929835,15.534336636
3cdeaf3af89fde38,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,6,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.005499801,20.124358958
3cdeaf3af89fde38,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,8,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004645078,10.812419902
3cdeaf3af89fde38,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,10,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.005911273,18.364265856
4378fbd535d365bf,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,0,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.00087277,6.324348497
4378fbd535d365bf,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,1,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.001898422,6.496054545
4378fbd535d365bf,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,2,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.003045465,6.602481666
4378fbd535d365bf,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,3,replay,east,greedy,controlled_80,1700,agentic_tool_loop,0.002541228,7.485696032
4378fbd535d365bf,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.003749416,9.310008902
4378fbd535d365bf,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.004369549,12.908272957
4378fbd535d365bf,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,east,greedy,controlled_80,1700,agentic_tool_loop,0.005150089,16.913954046
4378fbd535d365bf,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.005928233,16.661736965
45a6c35f03882392,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,west,random,controlled_80,7400,agentic_tool_loop,0.000629898,6.166385077
45a6c35f03882392,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,1,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.001274745,9.239788759
45a6c35f03882392,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,2,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.001786905,6.415339546
45a6c35f03882392,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,3,replay,west,random,controlled_80,7400,agentic_tool_loop,0.002995998,6.341692619
45a6c35f03882392,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.00387948,6.413423841
45a6c35f03882392,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.00356556,14.609720578
45a6c35f03882392,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,6,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.00435974,11.812752647
45a6c35f03882392,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,7,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.005150273,22.651149285
466e04f7158c651e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,west,random,controlled_80,7400,agentic_tool_loop,0.000798415,6.230623122
466e04f7158c651e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,1,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.001054452,6.454844185
466e04f7158c651e,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,2,replay,west,random,controlled_80,7400,agentic_tool_loop,0.002233061,6.383795199
466e04f7158c651e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.002540655,8.793977591
466e04f7158c651e,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,east,random,controlled_80,1700,agentic_tool_loop,0.003017093,2.793118518
466e04f7158c651e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.00371739,13.248155334
466e04f7158c651e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.00443078,23.682480106
466e04f7158c651e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.00512171,31.200617536
4b4c8a1c95cddb94,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002090454,11.536071829
4b4c8a1c95cddb94,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,1,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.001733839,4.808449122
4b4c8a1c95cddb94,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,2,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002884094,8.747765118
4b4c8a1c95cddb94,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.003339423,5.668044339
4b4c8a1c95cddb94,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.00456628,15.105748995
4b4c8a1c95cddb94,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004811808,16.241646691
4b4c8a1c95cddb94,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.005795107,19.233284813
4b4c8a1c95cddb94,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.006065857,13.054945739
4b86ac8758052233,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.000831906,4.691256229
4b86ac8758052233,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001246213,9.842734681
4b86ac8758052233,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001821441,12.502200652
4b86ac8758052233,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002474795,6.167061017
4b86ac8758052233,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003355287,14.267452003
4b86ac8758052233,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004090092,18.858845268
4b86ac8758052233,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004566947,16.361602168
4b86ac8758052233,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.005078872,2.467631755
4c824ddc5438e66a,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.001454597,6.812113711
4c824ddc5438e66a,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.001860719,9.964421976
4c824ddc5438e66a,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.002299803,3.424618478
4c824ddc5438e66a,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.002801618,3.537038347
4c824ddc5438e66a,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.003568468,13.305091532
4c824ddc5438e66a,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.00420232,15.886724258
4c824ddc5438e66a,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.004926855,18.943891956
4c824ddc5438e66a,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.005466567,21.77610466
4e4d808477c353e5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.00136736,15.149145135
4e4d808477c353e5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.00216661,6.713947845
4e4d808477c353e5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002548822,9.694689919
4e4d808477c353e5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.00312133,4.193196097
4e4d808477c353e5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004047988,16.867704288
4e4d808477c353e5,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004953115,12.315868636
4e4d808477c353e5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.005189105,21.963002813
4e4d808477c353e5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.006004891,14.164748796
4f9ba279e01e1bc5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.000663196,7.98071441
4f9ba279e01e1bc5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.00130833,22.335693861
4f9ba279e01e1bc5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,2,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.001918617,7.515166634
4f9ba279e01e1bc5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,3,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.002364389,18.841658725
4f9ba279e01e1bc5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,4,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003080965,22.85710606
4f9ba279e01e1bc5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,6,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.004850183,22.623070712
4f9ba279e01e1bc5,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,8,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003962288,22.488181315
4f9ba279e01e1bc5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,10,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.004603614,22.725862219
4fa282269e46b5f4,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.000394131,12.690795113
4fa282269e46b5f4,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.00114338,13.028542342
4fa282269e46b5f4,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,2,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.001613799,12.777627599
4fa282269e46b5f4,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,3,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.002667215,12.900848097
4fa282269e46b5f4,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.002975801,14.417889759
4fa282269e46b5f4,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003990787,14.581184119
4fa282269e46b5f4,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.00439409,14.767823444
4fa282269e46b5f4,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.004908561,14.894705224
59086208a053a51d,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.001229418,7.65487398
59086208a053a51d,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.001490103,12.470306032
59086208a053a51d,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.002494817,12.335472312
59086208a053a51d,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,3,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003261927,18.438280891
59086208a053a51d,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,4,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.004116415,18.6214326
59086208a053a51d,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.005651578,18.929043748
59086208a053a51d,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.00531206,19.072368765
59086208a053a51d,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,8,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.00622165,18.927905847
59efc47a9042e36b,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.000886207,5.553086082
59efc47a9042e36b,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.001153735,16.823858982
59efc47a9042e36b,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002171358,9.731726826
59efc47a9042e36b,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.001909776,4.469696396
59efc47a9042e36b,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.003218741,12.717812427
59efc47a9042e36b,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004056614,15.001311081
59efc47a9042e36b,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,6,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004475179,6.887131624
59efc47a9042e36b,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,7,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.00533419,11.807364633
5dc159a8076b95bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.000970564,9.073886872
5dc159a8076b95bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001587214,2.178151174
5dc159a8076b95bb,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002591441,17.067319208
5dc159a8076b95bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.00297148,5.671001947
5dc159a8076b95bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003555954,11.622571988
5dc159a8076b95bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004182723,19.152835415
5dc159a8076b95bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004596183,4.617344548
5dc159a8076b95bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.005348331,14.243260274
5e5dd9aa8c4af026,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,0,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.000888207,9.826011906
5e5dd9aa8c4af026,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,1,replay,east,random,controlled_80,1700,agentic_tool_loop,0.001146168,13.624096881
5e5dd9aa8c4af026,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,2,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.00165647,9.792628014
5e5dd9aa8c4af026,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,3,replay,west,random,controlled_80,7400,agentic_tool_loop,0.00251992,9.662110505
5e5dd9aa8c4af026,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,west,random,controlled_80,7400,agentic_tool_loop,0.003290327,9.791326847
5e5dd9aa8c4af026,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,5,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.003748942,13.742766088
5e5dd9aa8c4af026,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,6,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.004920862,20.07869984
5e5dd9aa8c4af026,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,replay,east,random,controlled_80,1700,agentic_tool_loop,0.005202513,13.713159124
5e698de1697c4e3f,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.001224357,6.360431236
5e698de1697c4e3f,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.001596516,9.826073017
5e698de1697c4e3f,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,2,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.002286848,8.222225281
5e698de1697c4e3f,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,3,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.003531248,10.611712975
5e698de1697c4e3f,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,4,replay,east,random,controlled_80,1700,agentic_tool_loop,0.004722183,9.575181302
5e698de1697c4e3f,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,5,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.004176071,18.437045381
5e698de1697c4e3f,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,6,replay,west,random,controlled_80,7400,agentic_tool_loop,0.005118768,6.32188626
