policy,release_policy,release_seed,workload_seed,drain_window_s,deadline_scale,max_safe_retained_prefill_fraction,frontier_censored_by_search,first_unsafe_retained_prefill_fraction,first_unsafe_failure_mode,absolute_p95_delay_over_deadline_at_frontier,absolute_deadline_miss_rate_at_frontier,p95_delay_over_deadline_at_frontier,deadline_miss_rate_at_frontier,network_capacity_pressure_at_frontier,prefill_capacity_pressure_at_frontier,average_equivalent_state_target_tb_at_frontier,actual_evacuated_state_tb_at_frontier,actual_evacuated_nvl72_hbm_fraction_at_frontier,replay_retained_prefill_fraction_at_frontier,state_transfer_retained_prefill_fraction_at_frontier,drain_completion_s_at_frontier
deadline-penalty-rounded,edf,,2,3600.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8453276345140563,0.0,0.8453276345140563,0.0,8.199134960599417e-07,0.021889804453955178,0.384511707136,0.3853991424,0.028761130029850746,1.0,0.0,78.80351002018698
deadline-penalty-rounded,edf,,3,10.0,1.0,0.0312,False,0.0391,solver_infeasible,0.4093557063845921,0.0,0.4093557063845921,0.0,0.9237369646180804,0.9613905169699567,0.14940954003456,0.1496626432,0.011168853970149254,0.7233584499461786,0.27664155005382135,17.999630164017336
deadline-penalty-rounded,edf,,3,12.5,1.0,0.04,False,0.0469,solver_infeasible,0.5707381068127684,0.0,0.5707381068127684,0.0,0.9708185666227306,0.9691990176516083,0.19155069235199998,0.1924924416,0.014365107582089552,0.6720468675274988,0.3279531324725012,22.694524499436113
deadline-penalty-rounded,edf,,3,16.0,1.0,0.05,False,0.0547,absolute_deadline_miss,0.7000160424115953,0.0,0.7000160424115953,0.0,0.9159229516042552,1.005676943293483,0.23943836544,0.2398330624,0.017897989731343284,0.6960944247193167,0.30390557528068324,25.403235336175616
deadline-penalty-rounded,edf,,3,20.0,1.0,0.04,False,0.0469,absolute_deadline_miss,0.6580691405227234,0.0,0.6580691405227234,0.0,0.46187394747804233,0.7905806719124008,0.19155069235199998,0.1916409088,0.014301560358208955,0.8498859132941035,0.1501140867058965,19.985947060068376
deadline-penalty-rounded,edf,,3,25.0,1.0,0.0312,False,0.0391,absolute_deadline_miss,0.7011098954972872,0.0,0.7011098954972872,0.0,2.9452017255413263e-05,0.6324645375299206,0.14940954003456,0.149478528,0.011155114029850746,1.0,0.0,15.811622762775366
deadline-penalty-rounded,edf,,3,32.0,1.0,0.0312,False,0.0391,absolute_deadline_miss,0.7011098954972872,0.0,0.7011098954972872,0.0,2.3009388480791612e-05,0.4941129199452505,0.14940954003456,0.149478528,0.011155114029850746,1.0,0.0,15.811622762775366
deadline-penalty-rounded,edf,,3,40.0,1.0,0.0312,False,0.0391,absolute_deadline_miss,0.7011098954972872,0.0,0.7011098954972872,0.0,1.840751078463329e-05,0.3952903359562004,0.14940954003456,0.149478528,0.011155114029850746,1.0,0.0,15.811622762775366
deadline-penalty-rounded,edf,,3,50.0,1.0,0.0312,False,0.0391,absolute_deadline_miss,0.7011098954972872,0.0,0.7011098954972872,0.0,1.4726008627706631e-05,0.3162322687649603,0.14940954003456,0.149478528,0.011155114029850746,1.0,0.0,15.811622762775366
deadline-penalty-rounded,edf,,3,63.0,1.0,0.0312,False,0.0391,absolute_deadline_miss,0.7011098954972872,0.0,0.7011098954972872,0.0,1.1687308434687802e-05,0.2509779910833018,0.14940954003456,0.149478528,0.011155114029850746,1.0,0.0,15.811622762775366
deadline-penalty-rounded,edf,,3,80.0,1.0,0.0391,False,0.04,absolute_deadline_miss,0.6424179568956089,0.0,0.6424179568956089,0.0,1.7423121094153757e-05,0.3101048387513675,0.18724080177408003,0.1876594176,0.01400443414925373,1.0,0.0,24.808404521786915
deadline-penalty-rounded,edf,,3,100.0,1.0,0.0391,False,0.04,absolute_deadline_miss,0.6424179568956089,0.0,0.6424179568956089,0.0,1.3938496875323005e-05,0.248083871001094,0.18724080177408003,0.1876594176,0.01400443414925373,1.0,0.0,24.808404521786915
