source_id,instance_id,model_name,trajectory_available,trajectory_length,final_success_available,final_success,patch_available,eval_log_available,repo_name,issue_id,raw_path_or_dataset_index,parse_status,parse_error
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,17,True,False,False,False,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38776,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,35,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38778,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,41,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38779,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,73,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38780,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,75,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38781,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,35,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38782,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,55,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38783,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,35,True,True,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38784,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,75,True,False,False,False,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38785,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,61,True,False,False,False,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38786,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,33,True,True,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38787,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,101,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38788,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,59,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38789,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,47,True,True,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38790,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,31,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38791,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,27,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38792,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,59,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38793,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,247,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38794,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,31,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38795,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,37,True,True,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38796,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,79,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38797,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,31,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38798,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,79,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38799,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,45,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38801,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,33,True,True,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38803,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,33,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38804,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,25,True,True,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38805,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,23,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38806,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,85,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38807,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,43,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38808,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,29,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38809,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,121,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38810,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,27,True,True,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38811,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,27,True,True,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38812,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,35,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38813,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,85,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38815,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,27,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38816,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-70b,macbre__sql-metadata-387,swe-agent-llama-70b,True,41,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38818,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-8b,macbre__sql-metadata-387,swe-agent-llama-8b,True,85,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38777,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-8b,macbre__sql-metadata-387,swe-agent-llama-8b,True,45,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38800,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-8b,macbre__sql-metadata-387,swe-agent-llama-8b,True,59,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38802,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-8b,macbre__sql-metadata-387,swe-agent-llama-8b,True,87,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38814,ok,
nebius:macbre__sql-metadata-387:swe-agent-llama-8b,macbre__sql-metadata-387,swe-agent-llama-8b,True,149,True,False,True,True,macbre/sql-metadata,387,nebius/SWE-agent-trajectories:train:38817,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,31,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23553,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,73,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23554,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,17,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23555,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,69,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23556,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,57,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23557,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,97,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23558,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,93,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23559,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,35,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23560,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,45,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23561,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,33,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23562,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,53,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23563,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,65,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23564,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,67,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23565,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,23,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23566,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,47,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23567,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,43,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23568,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,31,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23569,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,85,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23570,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,31,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23571,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,31,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23572,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,87,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23573,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,63,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23574,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,89,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23575,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,27,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23576,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,61,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23577,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,69,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23578,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,35,True,True,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23579,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,37,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23580,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,61,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23581,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,103,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23582,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,43,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23583,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,67,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23584,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,37,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23585,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,29,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23586,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,51,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23587,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,35,True,True,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23588,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,23,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23589,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,29,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23590,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,69,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23591,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,79,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23592,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,121,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23593,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,67,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23594,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,79,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23595,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,75,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23596,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,117,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23597,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,27,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23598,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,105,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23599,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,103,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23600,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,97,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23601,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,159,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23602,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,61,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23603,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,31,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23604,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,43,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23605,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,33,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23606,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,47,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23607,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,69,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23608,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,91,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23609,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,71,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23610,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,95,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23611,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,69,True,False,False,False,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23612,ok,
nebius:macbre__sql-metadata-388:swe-agent-llama-70b,macbre__sql-metadata-388,swe-agent-llama-70b,True,93,True,False,True,True,macbre/sql-metadata,388,nebius/SWE-agent-trajectories:train:23613,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,9,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34882,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,21,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34883,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,19,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34884,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,139,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34885,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,25,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34886,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,13,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34887,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,13,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34888,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,21,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34889,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,211,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34890,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,87,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34891,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,95,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34892,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,21,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34893,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-160:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-160,swe-agent-llama-70b,True,19,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,160,nebius/SWE-agent-trajectories:train:34894,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,47,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5815,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,283,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5816,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,45,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5817,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,29,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5818,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,17,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5819,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,35,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5820,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,21,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5821,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,41,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5822,ok,
nebius:macisamuele__language-formatters-pre-commit-hooks-9:swe-agent-llama-70b,macisamuele__language-formatters-pre-commit-hooks-9,swe-agent-llama-70b,True,29,True,False,True,True,macisamuele/language-formatters-pre-commit-hooks,9,nebius/SWE-agent-trajectories:train:5823,ok,
