activity,bandwidth_mbps,catch_up_new_tokens,concurrency,continuation_ttft_s,deadline_met,deadline_s,destination_added_energy_j,destination_added_power_w,destination_baseline_power_w,destination_mean_power_w,elapsed_s,initial_requests_s,initial_time_to_first_responses_s,kind,kv_network_window_s,match_id,measured_kv_payload_bytes,measured_kv_throughput_mbps,measured_kv_wire_bytes,measured_processed_tokens,measured_prompt_tokens,measured_replay_throughput_tokens_s,median_service_pause_s,method,migration_s,repeat,scenario_id,session_set,source_added_energy_j,source_added_power_w,source_baseline_power_w,source_mean_power_w,status,total_added_energy_j
none,1000.0,0,1,0.430126653,True,180,8.877849575349956,1.2605438345335074,83.21,84.4705438345335,11.80220332,7.042642376,6.5419821,migration,7.042872554,bacccabbb76c4fdc,792723456,900.4562680036252,792724842,204,16332,0.0,0.000228558,kv_transfer,7.042872554,2,x-8e905931f5a72838,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,8.70522224496006,1.2360329081939625,89.85,91.08603290819396,complete,17.583071820310018
none,1000.0,0,1,0.433539318,True,180,71.58418334778001,80.5196116502869,83.21,163.7296116502869,4.374102503,0.888710689,0.40556982,migration,0.691756453,3dc58182e08d5210,0,0.0015612431157183582,135,4045,4045,9973.62180450212,0.000314737,replay,0.889027926,0,x-8fe95a2c5828721b,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,15.469010004130016,17.39991461655167,89.85,107.24991461655166,complete,87.05319335191002
none,1000.0,0,1,0.475512368,True,180,10.914938771659973,5.02671282097306,83.21,88.23671282097305,5.639108559,2.171262771,1.657857589,migration,1.790101601,3dc58182e08d5210,188743680,843.5007706582126,188744010,205,4045,0.0,0.000122259,kv_transfer,2.17138698,0,x-9289f352b581cef1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,13.158047673149992,6.0597432859019875,89.85,95.90974328590198,complete,24.072986444809963
none,1000.0,0,1,0.534015638,True,180,10.7835124921599,0.7859853016447857,83.21,83.99598530164478,21.818376134,13.719338678,13.119523119,migration,13.719738104,2fd6ae1e8a1852e6,1598029824,931.8150512124382,1598032308,208,32720,0.0,0.000397476,kv_transfer,13.719738104,2,x-b2948153b8d19310,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,24.23498549210036,1.766432078250432,89.85,91.61643207825043,complete,35.018497984260264
none,1000.0,0,1,0.517706153,True,180,1193.7201784071804,199.4628446957463,83.21,282.6728446957463,14.160829288,5.984174515,5.406592345,migration,5.795657463,2fd6ae1e8a1852e6,0,0.0015777329937761368,1143,32720,32720,6051.871106993919,0.000498005,replay,5.98467439,2,x-1a53aa7bb752484a,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,10.511064920230078,1.756330292219971,89.85,91.60633029221997,complete,1204.2312433274105
none,1000.0,0,1,0.421959719,True,180,7.860437145300043,3.690449136429848,83.21,86.90044913642984,5.733491414,2.129811809,1.649497147,migration,1.975888368,369b25f3b2a56ed3,188743680,764.1889615091859,188744010,204,4044,0.0,0.000126129,kv_transfer,2.129940518,2,x-87b46d40e7e6ab2a,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,19.18231669466001,9.006033986654273,89.85,98.85603398665427,complete,27.042753839960053
none,1000.0,0,1,0.418254798,True,180,90.18053352195999,96.53764457393937,83.21,179.74764457393937,4.401189806,0.933892233,0.492214988,migration,0.791159138,369b25f3b2a56ed3,0,0.001365085667505745,135,4044,4044,8215.92210434681,0.000253888,replay,0.93414889,2,x-29a67e5983d439f9,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,15.161304131030002,16.230072414933773,89.85,106.08007241493377,complete,105.34183765299
none,1000.0,0,1,0.43058524,True,180,5.223972980439986,3.559647022403567,83.21,86.76964702240356,4.869966528,1.467456541,0.916587993,migration,0.921003281,5a47988bb404f8f7,88080384,765.0833808484555,88080538,206,1998,0.0,9.3979e-05,kv_transfer,1.46755365,0,x-d6a2cc785f7678f9,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,13.758144860250011,9.374883746328464,89.85,99.22488374632846,complete,18.982117840689998
none,1000.0,0,1,0.413246761,True,180,14.40615887204001,18.992714989885897,83.21,102.20271498988589,4.1124687,0.758320159,0.251554912,migration,0.498965635,5a47988bb404f8f7,0,0.0010100896026637184,63,1998,1998,7942.599824884357,0.000185918,replay,0.758509717,0,x-bea75eb61b2bef3d,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,7.03985933624001,9.28117224929369,89.85,99.13117224929368,complete,21.44601820828002
none,1000.0,0,1,0.34785295,True,180,143.78609639069998,113.83407944130896,83.21,197.04407944130895,4.959060161,1.262973479,0.803733817,migration,1.263119947,3ac3555493886add,0,0.0017670530857351744,279,8141,8141,10128.975324675184,0.000144938,replay,1.263119947,0,x-da9a5b52ce0a0a1f,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,10.130500387690022,8.020220416715517,89.85,97.87022041671551,complete,153.91659677839002
none,1000.0,0,1,0.350664452,True,180,30.205469051430033,7.738469851908178,83.21,90.94846985190817,7.574535158,3.903107808,3.404489996,migration,3.585420046,3ac3555493886add,390070272,870.3493236396101,390070989,205,8141,0.0,0.000177068,kv_transfer,3.903287036,0,x-04e459c1911f1862,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,3.125922915830093,0.8008437214582784,89.85,90.65084372145827,complete,33.331391967260124
none,1000.0,0,1,0.348756981,True,180,10.786789074550109,2.766019218787619,83.21,85.97601921878761,7.615268443,3.899550036,3.383289527,migration,3.673338141,c31644f397575d72,390070272,849.5182072049816,390070954,208,8144,0.0,0.000199638,kv_transfer,3.899752034,2,x-6c8b2e356d657fc8,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,12.255788298960079,3.142709636948183,89.85,92.99270963694818,complete,23.042577373510188
none,1000.0,0,1,0.352260834,True,180,136.22031475690997,106.1242571425585,83.21,189.3342571425585,5.092914839,1.283414266,0.803678808,migration,1.283592634,c31644f397575d72,0,0.001738869436360446,279,8144,8144,10133.401452088556,0.000176828,replay,1.283592634,2,x-d20787e29249955e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,13.903057911609991,10.831363115792072,89.85,100.68136311579207,complete,150.12337266851995
none,1000.0,0,1,0.473008097,True,180,3.986343383879846,0.5416624438034603,83.21,83.75166244380345,12.68196788,7.35890666,6.852495213,migration,7.359460545,9929728a6946ef82,792723456,861.7205972126045,792724842,208,16336,0.0,0.000551295,kv_transfer,7.359460545,1,x-2cc24d17ce25d589,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,0.6206687622199216,0.08433617633042445,89.85,89.93433617633042,complete,4.607012146099768
none,1000.0,0,1,0.421308765,True,180,415.44702029596004,195.4341701903935,83.21,278.6441701903935,7.872624556,2.125221691,1.615166349,migration,2.125764496,9929728a6946ef82,0,0.002133820565982395,567,16336,16336,10114.128498351969,0.000540165,replay,2.125764496,1,x-43e302e717d36309,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,7.727886455369989,3.635344587752485,89.85,93.48534458775248,complete,423.17490675133
none,1000.0,0,1,0.362737824,True,180,34.46919135407003,26.091320123294125,83.21,109.30132012329412,4.665489136,1.321015521,0.868800777,migration,1.033462975,47e2f2b038759487,88080384,681.8283006219938,88080538,208,2000,0.0,8.1079e-05,kv_transfer,1.32109802,2,x-9679b183c078c20f,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,2.5237089750800146,1.9103116777663587,89.85,91.76031167776635,complete,36.99290032915004
none,1000.0,0,1,0.364653694,True,180,88.76821908420003,131.46697414442377,83.21,214.67697414442375,3.99571817,0.67512455,0.169929065,migration,0.322064074,47e2f2b038759487,0,0.001564905994451278,63,2000,2000,11769.616928098792,8.7049e-05,replay,0.675213069,2,x-556fadd85cc90e6f,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,4.590835765780001,6.799091985258954,89.85,96.64909198525895,complete,93.35905484998003
none,1000.0,0,1,0.593773704,True,180,17.16825223423002,12.307729533251035,83.21,95.51772953325103,4.973643864,1.394840116,0.879650996,migration,0.978761073,301af245dcc98250,88080384,719.9349498444959,88080538,207,1999,0.0,7.4499e-05,kv_transfer,1.394916275,1,x-de6bf5542c516c9c,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,13.11747340314002,9.403771135396653,89.85,99.25377113539665,complete,30.285725637370042
none,1000.0,0,1,0.361199401,True,180,10.089321023520009,14.064050758843692,83.21,97.27405075884369,4.068531536,0.717184829,0.173811492,migration,0.426342462,301af245dcc98250,0,0.0011821482608973628,63,1999,1999,11500.965655366446,0.000195509,replay,0.717383718,1,x-251b232c9379aca4,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,2.697998962810004,3.7608868101046085,89.85,93.6108868101046,complete,12.787319986330013
