scenario_id,match_id,sample_id,episode,policy,context_profile,token_distribution,deadline_s,committed_by_deadline,committed_before_power_window,power_attainment_fraction
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,13.25,8,5,0.8444933077467874
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,13.5,8,6,0.8631732186244279
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,13.75,8,6,0.881761341626428
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,14.0,8,6,0.9003494646284284
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,14.25,8,6,0.9189375876304287
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,14.5,8,6,0.937525710632429
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,14.75,8,7,0.9515241212183233
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,15.0,8,7,0.9616396883818586
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,15.25,8,7,0.9717552555453944
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,15.5,8,7,0.9818708227089298
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,15.75,8,7,0.9919863898724652
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,16.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,16.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,16.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,16.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,17.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,17.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,17.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,17.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,18.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,18.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,18.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,18.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,19.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,19.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,19.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,19.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,20.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,20.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,20.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,20.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,21.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,21.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,21.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,21.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,22.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,22.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,22.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,22.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,23.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,23.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,23.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,23.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,24.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,24.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,24.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,24.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,25.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,25.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,25.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,25.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,26.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,26.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,26.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,26.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,27.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,27.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,27.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,27.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,28.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,28.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,28.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,28.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,29.0,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,29.25,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,29.5,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,29.75,8,8,1
p-4f27a9c152bda0f6,765b6f6272501035,fbca66996303bcd2,9,greedy,agentic_tool_loop,uniform_support,30.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,5.0,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,5.25,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,5.5,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,5.75,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,6.0,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,6.25,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,6.5,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,6.75,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,7.0,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,7.25,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,7.5,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,7.75,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,8.0,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,8.25,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,8.5,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,8.75,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,9.0,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,9.25,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,9.5,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,9.75,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,10.0,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,10.25,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,10.5,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,10.75,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,11.0,0,0,0
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,11.25,1,0,0.0006632688089349247
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,11.5,2,0,0.008545870132235086
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,11.75,2,0,0.016447881181060088
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,12.0,2,0,0.024349892229884724
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,12.25,2,0,0.03225190327870973
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,12.5,2,0,0.04015391432753437
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,12.75,2,0,0.04805592537635937
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,13.0,3,0,0.05635497305620996
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,13.25,3,0,0.0689865722879438
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,13.5,3,0,0.08161817151967729
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,13.75,3,0,0.09424977075141094
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,14.0,8,0,0.11373480404699626
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,14.25,8,0,0.16373480404699667
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,14.5,8,0,0.21373480404699668
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,14.75,8,0,0.26373480404699673
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,15.0,8,0,0.3137348040469968
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,15.25,8,0,0.3637348040469966
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,15.5,8,0,0.41373480404699664
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,15.75,8,0,0.4637348040469967
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,16.0,8,0,0.5137348040469966
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,16.25,8,1,0.5630715352380616
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,16.5,8,2,0.6051889339147616
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,16.75,8,2,0.6472869228659368
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,17.0,8,2,0.6893849118171119
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,17.25,8,2,0.7314829007682871
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,17.5,8,2,0.7735808897194623
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,17.75,8,2,0.8156788786706375
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,18.0,8,3,0.8573798309907867
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,18.25,8,3,0.894748231759053
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,18.5,8,3,0.9321166325273195
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,18.75,8,3,0.9694850332955857
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,19.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,19.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,19.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,19.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,20.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,20.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,20.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,20.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,21.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,21.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,21.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,21.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,22.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,22.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,22.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,22.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,23.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,23.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,23.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,23.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,24.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,24.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,24.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,24.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,25.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,25.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,25.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,25.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,26.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,26.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,26.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,26.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,27.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,27.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,27.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,27.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,28.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,28.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,28.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,28.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,29.0,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,29.25,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,29.5,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,29.75,8,8,1
p-5515ecfc6dbab106,6c8b904b17d5a3ee,9335a2900d9a02eb,2,greedy,coding,uniform_range,30.0,8,8,1
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,5.0,2,0,0.03892429152694711
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,5.25,2,0,0.04682630257577175
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,5.5,2,0,0.05472831362459675
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,5.75,2,0,0.06263032467342139
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,6.0,2,0,0.07053233572224639
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,6.25,2,0,0.07843434677107139
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,6.5,2,0,0.08633635781989603
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,6.75,2,0,0.09423836886872103
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,7.0,2,0,0.10214037991754567
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,7.25,2,0,0.11004239096637067
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,7.5,2,0,0.11794440201519531
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,7.75,3,0,0.13054000117298556
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,8.0,3,0,0.1431716004047192
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,8.25,3,1,0.15212306082863636
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,8.5,3,1,0.16103302262822353
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,8.75,3,1,0.16994298442781072
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,9.0,3,1,0.17885294622739792
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,9.25,4,1,0.18909096612669463
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,9.5,4,2,0.20255829513041662
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,9.75,4,2,0.21267719397820864
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,10.0,4,2,0.2227960928260003
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,10.25,4,2,0.2329149916737925
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,10.5,5,2,0.24402345113529614
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,10.75,5,2,0.26033434706217207
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,11.0,5,2,0.2766452429890478
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,11.25,5,2,0.2929561389159237
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,11.5,5,2,0.30926703484279927
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,11.75,5,2,0.32557793076967523
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,12.0,6,2,0.3482165752934482
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,12.25,6,2,0.37172644124262294
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,12.5,6,2,0.39523630719179803
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,12.75,6,3,0.41405258503200737
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,13.0,6,3,0.4328328627982733
p-5b9d4dc661090c16,6c8b904b17d5a3ee,9335a2900d9a02eb,2,kv_only,coding,uniform_range,13.25,6,3,0.4516131405645394
