activity,bandwidth_mbps,catch_up_new_tokens,concurrency,continuation_difference_s,continuation_ttft_s,deadline_met,deadline_s,destination_added_energy_j,destination_added_power_w,destination_baseline_power_w,destination_mean_power_w,elapsed_s,initial_requests_s,initial_time_to_first_responses_s,kind,kv_network_window_s,match_id,measured_kv_payload_bytes,measured_kv_throughput_mbps,measured_kv_wire_bytes,measured_processed_tokens,measured_prompt_tokens,measured_replay_throughput_tokens_s,median_service_pause_s,method,migration_s,repeat,scenario_id,session_set,source_added_energy_j,source_added_power_w,source_baseline_power_w,source_mean_power_w,status,total_added_energy_j
one_turn,1000.0,136,2,0.004488897999999741,1.0486042654999999,True,300,2635.1013270270737,113.61294117647057,82.78,196.39294117647057,45.127243483,19.403705628,15.4641407,migration,4.75,0ca6db256ba57d7e,0,0.01303578947368421,7740,54300,54300,3511.3493244406395,4.0138394715,replay,23.193672303,2,m-0ca6db256ba57d7e,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",98.18427219325855,4.233235294117648,89.85,94.08323529411764,complete,2733.285599220332
one_turn,250.0,0,4,,1.0489365475,True,300,,,,,27.405715076,0.0,0.0,control,0.0,4f5c05d31d14e754,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-4f5c05d31d14e754,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",,,,,complete,
one_turn,1000.0,0,4,,1.3256937765,True,300,,,,,28.461365074,0.0,0.0,control,0.0,66b0d482c58588d3,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-66b0d482c58588d3,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
none,250.0,0,2,,0.8859042865,True,300,,,,,25.24702218,0.0,0.0,control,0.0,15a90a82557833f7,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-15a90a82557833f7,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,250.0,131,2,-0.02205500699999985,0.8072339740000001,True,300,3384.2157517468186,124.28911392405064,82.78,207.06911392405064,51.119510299,23.871880669,19.697456436,migration,2.75,f571e2e15d483f8f,0,0.025762909090909093,8856,62323,62323,3164.012582157336,4.8964958345,replay,27.228577346,2,m-f571e2e15d483f8f,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",138.7864713913143,5.097088607594941,89.85,94.94708860759494,complete,3523.0022231381326
one_turn,1000.0,131,4,-0.06230114100000006,0.8781703814999999,True,300,196.98732354614916,4.197122302158263,82.78,86.97712230215826,75.3688207,39.740004886,31.14438418,migration,51.25,70aec4041b98c310,3835035648,598.6483368585366,3835090908,0,78024,0.0,6.836712443,kv_transfer,46.933901222,1,m-70aec4041b98c310,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",59.450733727752464,1.2666906474820223,89.85,91.11669064748202,complete,256.4380572739016
one_turn,1000.0,136,1,-0.1036232909999999,1.0700508625,True,300,378.84542916529256,7.970253164556965,82.78,90.75025316455697,71.331057819,44.990267429,41.843064323,migration,51.25,99ac5c4f628183ed,3104489472,488.53857717073174,3129700260,0,63161,0.0,2.7151592065,kv_transfer,47.532421034,2,m-99ac5c4f628183ed,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",128.5390983240328,2.704240506329114,89.85,92.55424050632911,complete,507.38452748932536
one_turn,10000.0,0,2,,0.575548071,True,300,,,,,29.069277968,0.0,0.0,control,0.0,dbd18e3de00aac34,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-dbd18e3de00aac34,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",,,,,complete,
one_turn,10000.0,0,4,,0.8840695350000001,True,300,,,,,28.26690604,0.0,0.0,control,0.0,c52b321c59b40792,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-c52b321c59b40792,"claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,250.0,0,2,,1.1447518900000002,True,300,,,,,32.517926159,0.0,0.0,control,0.0,80df2e734b45df19,0,0.0,0,0,0,0.0,0.0,replay,0.0,1,c-80df2e734b45df19,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",,,,,complete,
none,1000.0,0,4,,1.3640026029999999,True,300,,,,,21.785581268,0.0,0.0,control,0.0,8f85dbadab04f3a7,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-8f85dbadab04f3a7,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",,,,,complete,
none,1000.0,0,1,,0.8939390545000001,True,300,,,,,23.612861718,0.0,0.0,control,0.0,fc04497c47daff10,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-fc04497c47daff10,"claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
none,250.0,0,4,-0.6537560005000003,0.8434009259999999,True,300,-12.795902841354312,-0.14839464882942366,82.78,82.63160535117058,107.234236718,86.228427667,78.560666888,migration,90.25,f302a0a20b93faa7,2445803520,216.80503951246538,2445831852,0,49760,0.0,0.018325413999999998,kv_transfer,86.228869722,1,m-f302a0a20b93faa7,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",-133.71819406019998,-1.5507357859531794,89.85,88.29926421404681,complete,-146.5140969015543
one_turn,1000.0,132,2,-0.18757748499999982,1.0691308825,True,300,365.36505639569623,9.395564516129028,82.78,92.17556451612903,63.888587753,34.828893033,30.541757589,migration,43.0,31d7ea2c4ea9e62c,3053617152,570.4640773953488,3066244416,0,62126,0.0,3.2282264665,kv_transfer,38.886972227,1,m-31d7ea2c4ea9e62c,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",86.51724111278067,2.224838709677428,89.85,92.07483870967742,complete,451.8822975084769
none,10000.0,0,1,,0.6797884825,True,300,,,,,26.444443698,0.0,0.0,control,0.0,4bd2bc3b1353e98f,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-4bd2bc3b1353e98f,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,250.0,0,1,,1.0575177465,True,300,,,,,23.715167277,0.0,0.0,control,0.0,af66978dd336547e,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-af66978dd336547e,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,10000.0,0,4,,0.806542984,True,300,,,,,32.891822777,0.0,0.0,control,0.0,b35f5e7bf4efb596,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-b35f5e7bf4efb596,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,1000.0,0,4,,0.9384429445,True,300,,,,,23.688679299,0.0,0.0,control,0.0,0460c0d0133b3e0b,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-0460c0d0133b3e0b,"claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,10000.0,0,1,,1.2176223629999998,True,300,,,,,30.997526075,0.0,0.0,control,0.0,8687b919990605d8,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,0,c-8687b919990605d8,"claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
none,1000.0,0,2,-0.05262047000000003,0.8556058085,True,300,2206.670428181121,145.4665909090909,82.78,228.2465909090909,35.878291384,15.168468042,11.006411237,migration,4.25,69c0ab5d889667eb,0,0.0002710588235294118,144,44968,44968,4085.6187390883692,0.005766177000000001,replay,15.169602961,2,m-69c0ab5d889667eb,"claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",-11.72886119848217,-0.7731818181818113,89.85,89.07681818181818,complete,2194.941566982639
one_turn,10000.0,0,1,,1.184989652,True,300,,,,,31.94515956,0.0,0.0,control,0.0,f9b64fcd808a838a,0,0.0,0,0,0,0.0,0.0,replay,0.0,1,c-f9b64fcd808a838a,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,1000.0,0,4,,0.906628429,True,300,,,,,19.749506304,0.0,0.0,control,0.0,cb6623f42fb0e8bb,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-cb6623f42fb0e8bb,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",,,,,complete,
one_turn,250.0,0,2,,1.3662391645,True,300,,,,,29.105004955,0.0,0.0,control,0.0,9b3abb9550540a00,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,0,c-9b3abb9550540a00,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",,,,,complete,
one_turn,250.0,0,1,,1.646504158,True,300,,,,,30.968654808,0.0,0.0,control,0.0,220724a55a9fcea0,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-220724a55a9fcea0,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",,,,,complete,
none,1000.0,0,1,-0.3544027030000001,0.8509127575,True,300,251.26023895958267,7.2353846153846035,82.78,90.0153846153846,56.361306292,34.726182887,32.379398678,migration,37.75,02a7cab30bfa866e,2725429248,577.5811085562914,2725460856,0,55449,0.0,0.0003607715,kv_transfer,34.726590543,0,m-02a7cab30bfa866e,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",-36.92297319272832,-1.0632478632478666,89.85,88.78675213675213,complete,214.33726576685433
none,250.0,0,1,,0.9221745345000001,True,300,,,,,25.02101705,0.0,0.0,control,0.0,61fe354fc64f9725,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-61fe354fc64f9725,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,1000.0,0,4,,0.9404715225,True,300,,,,,33.367098204,0.0,0.0,control,0.0,70aec4041b98c310,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-70aec4041b98c310,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,1000.0,0,4,,1.401646372,True,300,,,,,23.882881096,0.0,0.0,control,0.0,70e0fde4fc251d39,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-70e0fde4fc251d39,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,10000.0,0,2,,0.8161109929999999,True,300,,,,,25.911525703,0.0,0.0,control,0.0,1c46efeda3bf9717,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-1c46efeda3bf9717,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",,,,,complete,
none,10000.0,0,2,-0.38464222949999993,0.838498455,True,300,192.22872741922617,12.25595238095238,82.78,95.03595238095238,39.629315175,15.684333842,9.819091554,migration,18.75,e5ef96d8d467aa07,2833612800,1209.02212096,2833645596,0,57650,0.0,0.0053985325,kv_transfer,15.68451977,0,m-e5ef96d8d467aa07,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",-10.572113206873714,-0.674047619047613,89.85,89.17595238095238,complete,181.65661421235245
one_turn,1000.0,0,1,,1.102895397,True,300,,,,,29.23374084,0.0,0.0,control,0.0,40be02d6aafc1b78,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-40be02d6aafc1b78,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,250.0,0,1,,0.8863592745,True,300,,,,,22.110227271,0.0,0.0,control,0.0,c7d986ddcbd92a13,0,0.0,0,0,0,0.0,0.0,replay,0.0,1,c-c7d986ddcbd92a13,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",,,,,complete,
one_turn,1000.0,136,1,-0.19475360050000012,1.115476796,True,300,2593.671693651901,80.20480769230767,82.78,162.98480769230767,55.327202267,29.593115193,26.766247513,migration,3.5,c47928e547f93bd5,0,0.017691428571428573,7740,54300,54300,2028.6743583921218,2.730825367,replay,32.338107506,2,m-c47928e547f93bd5,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",159.43619830482228,4.930288461538467,89.85,94.78028846153846,complete,2753.1078919567235
none,1000.0,0,1,0.45708239400000017,1.6302458825000001,True,300,2234.116063165907,125.71610169491527,82.78,208.49610169491527,40.935849673,17.770847909,15.521502519,migration,5.0,c19942cabd3f9d84,0,0.00023040000000000002,144,53385,53385,3439.4221780173007,0.00022495799999999998,replay,17.771121066,1,m-c19942cabd3f9d84,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",-15.066296198666267,-0.8477966101694818,89.85,89.00220338983051,complete,2219.0497669672404
one_turn,10000.0,0,2,,1.571247244,True,300,,,,,29.73309714,0.0,0.0,control,0.0,fa4263a768ad5c58,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,0,c-fa4263a768ad5c58,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,1000.0,131,4,0.4486220919999999,1.513776993,True,300,3978.8323642309274,145.80460317460316,82.78,228.58460317460316,52.607805855,19.386544153,9.933083893,migration,5.5,0680724845c028ca,0,0.013195636363636364,9072,63946,63946,6437.678437918335,7.2836116099999995,replay,27.288798005,1,m-0680724845c028ca,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",193.97137515268352,7.108095238095245,89.85,96.95809523809524,complete,4172.803739383611
one_turn,10000.0,127,1,-0.013828551000000022,1.115601734,True,300,3309.1801152758117,100.33047619047616,82.78,183.11047619047616,56.838635019,30.275096109,27.579747197,migration,4.5,37bdf99295e376d2,0,0.016128,9072,63727,63727,2310.644820084933,2.7262413215,replay,32.982800849,1,m-37bdf99295e376d2,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",161.75079658262493,4.904095238095252,89.85,94.75409523809525,complete,3470.9309118584365
one_turn,1000.0,0,2,,1.056317892,True,300,,,,,31.812871204,0.0,0.0,control,0.0,0ec6957d84a726fa,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-0ec6957d84a726fa,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
one_turn,250.0,0,1,,0.9046424155,True,300,,,,,26.115766038,0.0,0.0,control,0.0,5e2185e0d42c31c1,0,0.0,0,0,0,0.0,0.0,replay,0.0,1,c-5e2185e0d42c31c1,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",,,,,complete,
none,10000.0,0,2,-0.23775801499999993,0.700011096,True,300,142.30663726039683,12.326562499999994,82.78,95.1065625,34.430596938,11.544404689,7.440514596,migration,14.5,e0579c4f0d0a1751,3405398016,1878.8619542068966,3405437292,0,69283,0.0,0.008347231,kv_transfer,11.544713886,0,m-e0579c4f0d0a1751,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",-5.382722849347527,-0.4662500000000023,89.85,89.38374999999999,complete,136.9239144110493
none,250.0,0,2,-0.12460879450000006,0.8357822655,True,300,167.92607355016352,1.623002754820945,82.78,84.40300275482095,126.852292202,103.46604737,99.193407752,migration,106.5,cfeab3545415dc1f,2961850368,222.48898433802816,2961884604,0,60259,0.0,0.005363251,kv_transfer,103.466289907,2,m-cfeab3545415dc1f,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",-214.19802259562212,-2.070220385674915,89.85,87.77977961432508,complete,-46.2719490454586
one_turn,1000.0,135,4,-0.3861759109999999,0.6341979255,True,300,3118.1232471526923,117.09433333333331,82.78,199.8743333333333,48.766709671,18.702118472,7.648483661,migration,3.0,278dad125ba7975f,0,0.020832,7812,54994,54994,7190.18336672629,7.937841447,replay,26.629155813,0,m-278dad125ba7975f,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",126.12012012300376,4.736166666666676,89.85,94.58616666666667,complete,3244.243367275696
none,1000.0,0,1,,0.855443042,True,300,,,,,22.936456,0.0,0.0,control,0.0,892b8fc3ea5c88ca,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-892b8fc3ea5c88ca,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",,,,,complete,
one_turn,250.0,0,1,,1.1802717120000001,True,300,,,,,32.291843849,0.0,0.0,control,0.0,304001145dd2cb6a,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-304001145dd2cb6a,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",,,,,complete,
none,10000.0,0,4,,1.1910124445,True,300,,,,,24.251360433,0.0,0.0,control,0.0,09af0350f7116448,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-09af0350f7116448,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",,,,,complete,
one_turn,10000.0,0,2,,1.2173040259999999,True,300,,,,,32.001673139,0.0,0.0,control,0.0,78211734b690033f,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-78211734b690033f,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,250.0,0,1,0.05806601499999986,1.2688605474999999,True,300,240.00031909521493,2.644610591900303,82.78,85.4246105919003,112.825740051,90.750490334,87.310641081,migration,96.0,69e8190b8e666c56,2445803520,203.819321,2445831852,0,49760,0.0,0.000225133,kv_transfer,90.750721422,1,m-69e8190b8e666c56,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",-172.33024844234876,-1.8989408099688347,89.85,87.95105919003116,complete,67.67007065286617
one_turn,1000.0,131,2,-0.4263582450000001,0.858272616,True,300,377.8740734104373,7.505617283950613,82.78,90.28561728395061,77.77896709,46.836115107,41.527624833,migration,55.0,1a78b15bbf6dd190,3835035648,557.8314048,3835090908,0,78024,0.0,4.5846646445,kv_transfer,50.345502457,1,m-1a78b15bbf6dd190,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",37.42659790676846,0.7433950617283926,89.85,90.59339506172839,complete,415.30067131720574
one_turn,1000.0,135,1,0.5159094344999999,1.6618062915,True,300,4252.614675637589,115.96466101694915,82.78,198.74466101694915,67.582525078,33.120378862,30.682190512,migration,4.75,f706e06a96545d6e,0,0.017886315789473684,10620,74617,74617,2431.9319694862343,3.1530547545000003,replay,36.671643226,0,m-f706e06a96545d6e,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",144.4862743104399,3.9399999999999977,89.85,93.78999999999999,complete,4397.100949948029
none,10000.0,0,2,,0.8956275605,True,300,,,,,21.751267424,0.0,0.0,control,0.0,ae029f0863733843,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-ae029f0863733843,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
