activity,bandwidth_mbps,catch_up_end_ns,catch_up_s,catch_up_start_ns,concurrency,context_size,idle_ns,initial_copy_s,initial_end_ns,initial_start_ns,job_class,logical_kv_bytes,logical_kv_chunks,match_id,method,order,pause_start_ns,processed_tokens,repeat,request_wait_s,route_switch_s,scenario_id,service_pause_s,session_id,success,switch_end_ns,switch_start_ns
none,250.0,,0.0,,4,16384,5553220124584406,15.531790433,5553220113311758,5553204581521325,coding,0,0,468ee0e071c07b3c,replay,3,5553220113311948,17568,2,0.011272458,0.005221738,m-468ee0e071c07b3c,0.016494676,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5553220129806624,5553220124584886
none,10000.0,,0.0,,1,8192,5553367334151270,6.650707809,5553367333946392,5553360683238583,coding,0,0,53b9b48170dd65f2,replay,0,5553367333946622,21546,1,0.000204648,0.000125489,m-53b9b48170dd65f2,0.000330937,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5553367334277559,5553367334152070
none,10000.0,,0.0,,1,8192,5553371256361042,3.921822026,5553371256240713,5553367334418687,coding,0,0,53b9b48170dd65f2,replay,1,5553371256241013,12252,1,0.000120029,8.2669e-05,m-53b9b48170dd65f2,0.000203068,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5553371256444081,5553371256361412
none,10000.0,,0.0,,1,8192,5553374510996851,3.254305942,5553374510875692,5553371256569750,coding,0,0,53b9b48170dd65f2,replay,2,5553374510875972,12805,1,0.000120879,8.8009e-05,m-53b9b48170dd65f2,0.000209228,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5553374511085200,5553374510997191
none,10000.0,,0.0,,1,8192,5553378218669714,3.707182348,5553378218407957,5553374511225609,coding,0,0,53b9b48170dd65f2,replay,3,5553378218408297,15877,1,0.000261417,0.000112029,m-53b9b48170dd65f2,0.000373746,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5553378218782043,5553378218670014
one_turn,10000.0,5553448897043733,2.37214576,5553446524897973,1,8192,5553446524897503,3.099266689,5553446524665395,5553443425398706,coding,1084047360,87,69fa294e33225338,kv_transfer,0,5553446524665505,74,1,0.000231998,0.000169299,m-69fa294e33225338,2.372547917,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5553448897213422,5553448897044123
one_turn,10000.0,5553453386566056,1.654209602,5553451732356454,1,8192,5553451732356264,2.834824195,5553451732201945,5553448897377750,coding,1420836864,113,69fa294e33225338,kv_transfer,1,5553451732202125,270,1,0.000154139,0.00097248,m-69fa294e33225338,1.655336511,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5553453387538636,5553453386566156
one_turn,10000.0,5553457038370471,1.522010195,5553455516360276,1,8192,5553455516360026,2.128421984,5553455516101989,5553453387680005,coding,1338114048,107,69fa294e33225338,kv_transfer,2,5553455516102149,119,1,0.000257877,0.000128549,m-69fa294e33225338,1.522396971,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5553457038499120,5553457038370571
one_turn,10000.0,5553461355370031,1.604864535,5553459750505496,1,8192,5553459750505326,2.71171185,5553459750361148,5553457038649298,coding,1193607168,95,69fa294e33225338,kv_transfer,3,5553459750361328,255,1,0.000143998,0.000117639,m-69fa294e33225338,1.605126452,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5553461355487780,5553461355370141
none,10000.0,,0.0,,2,2048,5553488992848900,2.406515874,5553488992720411,5553486586204537,coding,671219712,54,742ca4b3fd51227a,kv_transfer,0,5553488992720521,0,1,0.000128379,8.2839e-05,m-742ca4b3fd51227a,0.000211508,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5553488992932029,5553488992849190
none,10000.0,,0.0,,2,2048,5553491114386960,4.526621169,5553491113436590,5553486586815421,coding,542982144,44,742ca4b3fd51227a,kv_transfer,1,5553491113436710,0,1,0.00095025,0.000113999,m-742ca4b3fd51227a,0.001064919,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5553491114501629,5553491114387630
none,10000.0,,0.0,,2,2048,5553492019732810,3.026290666,5553492019405073,5553488993114407,coding,1059028992,85,742ca4b3fd51227a,kv_transfer,2,5553492019405433,0,1,0.000327377,0.000123279,m-742ca4b3fd51227a,0.000451026,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5553492019856459,5553492019733180
none,10000.0,,0.0,,2,2048,5553493503593132,2.388793426,5553493503436534,5553491114643108,coding,780386304,63,742ca4b3fd51227a,kv_transfer,3,5553493503436854,0,1,0.000156278,9.4269e-05,m-742ca4b3fd51227a,0.000251187,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5553493503688041,5553493503593772
none,250.0,,0.0,,1,8192,5553519617736277,4.190880428,5553519617396820,5553515426516392,coding,0,0,d5fb5bc5801f2a12,replay,0,5553519617397020,12252,2,0.000339257,8.6889e-05,m-d5fb5bc5801f2a12,0.000426876,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5553519617823896,5553519617737007
none,250.0,,0.0,,1,8192,5553523749529999,4.12993654,5553523749375491,5553519619438951,coding,0,0,d5fb5bc5801f2a12,replay,1,5553523749375641,11047,2,0.000154358,7.585e-05,m-d5fb5bc5801f2a12,0.000230628,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5553523749606269,5553523749530419
none,250.0,,0.0,,1,8192,5553527213885162,3.463933807,5553527213707624,5553523749773817,coding,0,0,d5fb5bc5801f2a12,replay,2,5553527213707834,13656,2,0.000177328,8.8989e-05,m-d5fb5bc5801f2a12,0.000266977,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5553527213974811,5553527213885822
none,250.0,,0.0,,1,8192,5553530556550427,3.342281688,5553530556422448,5553527214140760,coding,0,0,d5fb5bc5801f2a12,replay,3,5553530556422808,12805,2,0.000127619,8.2679e-05,m-d5fb5bc5801f2a12,0.000210578,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5553530556633386,5553530556550707
one_turn,10000.0,5553564595311375,3.924360703,5553560670950672,4,8192,5553560670950412,7.394102254,5553560650287552,5553553256185298,coding,1193607168,95,a766e73d55eb0560,kv_transfer,0,5553560650287902,255,0,0.02066251,0.000138228,m-a766e73d55eb0560,3.945161971,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5553564595449873,5553564595311645
one_turn,10000.0,5553562015946809,2.058846891,5553559957099918,4,8192,5553559957099488,6.693921338,5553559951714230,5553553257792892,coding,1420836864,113,a766e73d55eb0560,kv_transfer,1,5553559951714720,270,0,0.005384768,0.000193428,m-a766e73d55eb0560,2.064425687,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5553562016140407,5553562015946979
one_turn,10000.0,5553561287635525,3.811785581,5553557475849944,4,8192,5553557475849674,4.215828973,5553557475580876,5553553259751903,coding,1540227072,123,a766e73d55eb0560,kv_transfer,2,5553557475581056,138,0,0.000268618,0.000331537,m-a766e73d55eb0560,3.812386146,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5553561287967202,5553561287635665
one_turn,10000.0,5553562784613673,1.733246552,5553561051367121,4,8192,5553561051366671,7.778619833,5553561040822443,5553553262202610,coding,1084047360,87,a766e73d55eb0560,kv_transfer,3,5553561040822663,74,0,0.010544008,0.000111369,m-a766e73d55eb0560,1.743902599,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5553562784725262,5553562784613893
none,250.0,,0.0,,1,16384,5553625728292711,35.243278552,5553625728121652,5553590484843100,coding,1059028992,85,0f7781b4bff6009f,kv_transfer,0,5553625728121832,0,2,0.000170879,0.000117659,m-0f7781b4bff6009f,0.000289058,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5553625728410890,5553625728293231
none,250.0,,0.0,,1,16384,5553655694522873,29.965784047,5553655694361075,5553625728577028,coding,894173184,72,0f7781b4bff6009f,kv_transfer,1,5553655694361295,0,2,0.000161578,0.000110109,m-0f7781b4bff6009f,0.000271947,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5553655694633242,5553655694523133
none,250.0,,0.0,,1,16384,5553684617173003,28.922225134,5553684617010615,5553655694785481,coding,863502336,69,0f7781b4bff6009f,kv_transfer,2,5553684617010715,0,2,0.000162288,0.000109909,m-0f7781b4bff6009f,0.000272577,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5553684617283292,5553684617173383
none,250.0,,0.0,,1,16384,5553717349509636,32.731910957,5553717349351717,5553684617440760,coding,978518016,78,0f7781b4bff6009f,kv_transfer,3,5553717349351937,0,2,0.000157699,0.000116908,m-0f7781b4bff6009f,0.000274897,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5553717349626834,5553717349509926
none,1000.0,,0.0,,4,8192,5553765216834099,27.269157946,5553765211511001,5553737942353055,coding,772669440,62,8f85dbadab04f3a7,kv_transfer,0,5553765211511411,0,2,0.005322688,0.02557896,m-8f85dbadab04f3a7,0.030902108,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5553765242413519,5553765216834559
none,1000.0,,0.0,,4,8192,5553765592396673,27.639698979,5553765583505570,5553737943806591,coding,629391360,51,8f85dbadab04f3a7,kv_transfer,1,5553765583505760,0,2,0.008890913,0.005205749,m-8f85dbadab04f3a7,0.014097262,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5553765597603022,5553765592397273
none,1000.0,,0.0,,4,8192,5553765695216336,27.750016298,5553765695078517,5553737945062219,coding,671219712,54,8f85dbadab04f3a7,kv_transfer,2,5553765695078667,0,2,0.000137669,7.9339e-05,m-8f85dbadab04f3a7,0.000217348,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5553765695296015,5553765695216676
none,1000.0,,0.0,,4,8192,5553765597773330,27.637634189,5553765583650528,5553737946016339,coding,542982144,44,8f85dbadab04f3a7,kv_transfer,3,5553765583650728,0,2,0.014122602,0.005205049,m-8f85dbadab04f3a7,0.019328281,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5553765602979009,5553765597773960
none,1000.0,,0.0,,2,16384,5553822404510534,16.019535754,5553822404350436,5553806384814682,coding,933986304,75,73aea33bae2c82cf,kv_transfer,0,5553822404350876,0,0,0.000159658,0.000106369,m-73aea33bae2c82cf,0.000266377,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5553822404617253,5553822404510884
none,1000.0,,0.0,,2,16384,5553824412986660,18.027079639,5553824412629924,5553806385550285,coding,716193792,57,73aea33bae2c82cf,kv_transfer,1,5553824412630954,0,0,0.000355706,0.000239208,m-73aea33bae2c82cf,0.000595714,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5553824413226668,5553824412987460
none,1000.0,,0.0,,2,16384,5553835147792743,12.742893973,5553835147651775,5553822404757802,coding,780386304,63,73aea33bae2c82cf,kv_transfer,2,5553835147651915,0,0,0.000140828,9.0909e-05,m-73aea33bae2c82cf,0.000232097,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5553835147884012,5553835147793103
none,1000.0,,0.0,,2,16384,5553836229289975,11.815516272,5553836228994938,5553824413478666,coding,629391360,51,73aea33bae2c82cf,kv_transfer,3,5553836228995428,0,0,0.000294547,0.000184728,m-73aea33bae2c82cf,0.000479985,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5553836229475413,5553836229290685
none,250.0,,0.0,,2,16384,5553936823211120,6.933617649,5553936823047452,5553929889429803,coding,0,0,15a90a82557833f7,replay,0,5553936823047632,19908,2,0.000163488,0.000113589,m-15a90a82557833f7,0.000277457,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5553936823325089,5553936823211500
none,250.0,,0.0,,2,16384,5553941834680397,11.944333184,5553941834544239,5553929890211055,coding,0,0,15a90a82557833f7,replay,1,5553941834544429,14571,2,0.000135968,8.8559e-05,m-15a90a82557833f7,0.000224887,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5553941834769316,5553941834680757
none,250.0,,0.0,,2,16384,5553947400078841,10.576369726,5553947399869313,5553936823499587,coding,0,0,15a90a82557833f7,replay,2,5553947399869443,21546,2,0.000209398,0.000124688,m-15a90a82557833f7,0.000334586,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5553947400204029,5553947400079341
none,250.0,,0.0,,2,16384,5553946612364030,4.76874362,5553946603673235,5553941834929615,coding,0,0,15a90a82557833f7,replay,3,5553946603673655,17568,2,0.008690375,0.005324832,m-15a90a82557833f7,0.014016117,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5553946617689772,5553946612364940
one_turn,250.0,5554011802855646,1.700619952,5554010102235694,1,8192,5554010102235504,21.522937071,5554010102098446,5553988579161375,coding,1193607168,95,dd836f779f234e18,kv_transfer,0,5554010102098606,255,0,0.000136898,0.000123299,m-dd836f779f234e18,1.700880539,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5554011802979145,5554011802855846
one_turn,250.0,5554035548259424,2.003926373,5554033544333051,1,8192,5554033544332901,21.740274631,5554033544192892,5554011803918261,coding,1258536960,101,dd836f779f234e18,kv_transfer,1,5554033544192972,36,0,0.000139929,0.000192658,m-dd836f779f234e18,2.00425923,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5554035548452202,5554035548259544
one_turn,250.0,5554064096094995,1.910644206,5554062185450789,1,8192,5554062185450419,26.636629771,5554062185242371,5554035548612600,coding,1540227072,123,dd836f779f234e18,kv_transfer,2,5554062185242471,138,0,0.000207948,0.000373156,m-dd836f779f234e18,1.91122577,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5554064096468241,5554064096095085
one_turn,250.0,5554088547790422,1.622412047,5554086925378375,1,8192,5554086925378205,22.828499018,5554086925214437,5554064096715419,coding,1338114048,107,dd836f779f234e18,kv_transfer,3,5554086925214547,119,0,0.000163658,0.00096577,m-dd836f779f234e18,1.623541825,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554088548756372,5554088547790602
none,1000.0,,0.0,,1,16384,5554135923434644,2.86234773,5554135923307925,5554133060960195,coding,0,0,fddb938acdb7b404,replay,0,5554135923308105,12805,2,0.000126539,7.5519e-05,m-fddb938acdb7b404,0.000202398,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5554135923510503,5554135923434984
none,1000.0,,0.0,,1,16384,5554141755718768,5.831852158,5554141755527159,5554135923675001,coding,0,0,fddb938acdb7b404,replay,1,5554141755527569,21546,2,0.000191199,0.000119558,m-fddb938acdb7b404,0.000311087,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5554141755838656,5554141755719098
none,1000.0,,0.0,,1,16384,5554146038383409,4.282087468,5554146038104522,5554141756017054,coding,0,0,fddb938acdb7b404,replay,2,5554146038104892,17568,2,0.000278517,0.000112139,m-fddb938acdb7b404,0.000390976,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554146038495868,5554146038383729
none,1000.0,,0.0,,1,16384,5554150657926850,4.618358913,5554150657755252,5554146039396339,coding,0,0,fddb938acdb7b404,replay,3,5554150657755552,18192,2,0.000171298,0.000125929,m-fddb938acdb7b404,0.000297607,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5554150658053159,5554150657927230
none,10000.0,,0.0,,1,2048,5554173983037908,1.870769274,5554173982892079,5554172112122805,coding,671219712,54,187f1fcf58b17417,kv_transfer,0,5554173982892209,0,1,0.000145699,8.1959e-05,m-187f1fcf58b17417,0.000227948,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554173983120157,5554173983038198
none,10000.0,,0.0,,1,2048,5554177012305668,3.028955113,5554177012189119,5554173983234006,coding,542982144,44,187f1fcf58b17417,kv_transfer,1,5554177012189319,0,1,0.000116349,6.6659e-05,m-187f1fcf58b17417,0.000183458,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5554177012372777,5554177012306118
none,10000.0,,0.0,,1,2048,5554179654921104,2.642085752,5554179654621337,5554177012535585,coding,1059028992,85,187f1fcf58b17417,kv_transfer,2,5554179654621517,0,1,0.000299587,0.000126499,m-187f1fcf58b17417,0.000426396,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5554179655047913,5554179654921414
none,10000.0,,0.0,,1,2048,5554181669318270,2.013218119,5554181669184252,5554179655966133,coding,780386304,63,187f1fcf58b17417,kv_transfer,3,5554181669184462,0,1,0.000133808,9.0409e-05,m-187f1fcf58b17417,0.000224547,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5554181669409009,5554181669318600
one_turn,250.0,5554247260085872,3.152493862,5554244107592010,4,16384,5554244107591450,17.669714894,5554244069825735,5554226400110841,coding,0,0,3d24cb2cc4426150,replay,0,5554244069825965,31789,0,0.037765485,0.000157489,m-3d24cb2cc4426150,3.190417586,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5554247260243551,5554247260086062
one_turn,250.0,5554244543241387,4.598626495,5554239944614892,4,16384,5554239944614402,13.54356225,5554239944201806,5554226400639556,coding,0,0,3d24cb2cc4426150,replay,1,5554239944202206,39851,0,0.000412196,0.0108471,m-3d24cb2cc4426150,4.609886511,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5554244554088717,5554244543241617
one_turn,250.0,5554247181292586,3.75485492,5554243426437666,4,16384,5554243426436886,16.988720988,5554243390507032,5554226401786044,coding,0,0,3d24cb2cc4426150,replay,2,5554243390507402,36419,0,0.035929484,0.02051287,m-3d24cb2cc4426150,3.811298284,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5554247201805686,5554247181292816
one_turn,250.0,5554244947314567,2.722428469,5554242224886098,4,16384,5554242224885798,15.795493676,5554242198918913,5554226403425237,coding,0,0,3d24cb2cc4426150,replay,3,5554242198919133,35167,0,0.025966665,0.000175088,m-3d24cb2cc4426150,2.748570622,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554244947489755,5554244947314667
one_turn,10000.0,5554293481679186,5.726453813,5554287755225373,4,16384,5554287755224963,9.210333445,5554287684599878,5554278474266433,coding,1560526848,125,1c686d65ec4c2754,kv_transfer,0,5554287684600088,40,1,0.070624875,0.005313895,m-1c686d65ec4c2754,5.802393163,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5554293486993251,5554293481679356
one_turn,10000.0,5554293721884804,5.839158179,5554287882726625,4,16384,5554287882725925,9.320543547,5554287795986928,5554278475443381,coding,2115993600,169,1c686d65ec4c2754,kv_transfer,1,5554287795987508,73,1,0.086738417,0.035753028,m-1c686d65ec4c2754,5.961650444,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5554293757637952,5554293721884924
one_turn,10000.0,5554293834500801,5.812269219,5554288022231582,4,16384,5554288022231382,9.54393939,5554288022050303,5554278478110913,coding,1420836864,113,1c686d65ec4c2754,kv_transfer,2,5554288022050473,270,1,0.000180909,0.000318377,m-1c686d65ec4c2754,5.812769185,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5554293834819658,5554293834501281
one_turn,10000.0,5554293714792978,5.693488327,5554288021304651,4,16384,5554288021304131,9.424543794,5554287904611027,5554278480067233,coding,1947402240,155,1c686d65ec4c2754,kv_transfer,3,5554287904611197,231,1,0.116692934,0.022519885,m-1c686d65ec4c2754,5.832701786,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5554293737312983,5554293714793098
none,1000.0,,0.0,,1,8192,5554333490200332,3.473774717,5554333490041433,5554330016266716,coding,0,0,b813d0871902daae,replay,0,5554333490041603,12805,2,0.000158729,0.000186858,m-b813d0871902daae,0.000345977,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5554333490387580,5554333490200722
none,1000.0,,0.0,,1,8192,5554338717686145,5.225063179,5554338717546167,5554333492482988,coding,0,0,b813d0871902daae,replay,1,5554338717546277,12252,2,0.000139868,8.1189e-05,m-b813d0871902daae,0.000221377,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5554338717767654,5554338717686465
none,1000.0,,0.0,,1,8192,5554343995315665,5.277204644,5554343995120687,5554338717916043,coding,0,0,b813d0871902daae,replay,2,5554343995121097,14571,2,0.000194568,9.0779e-05,m-b813d0871902daae,0.000285657,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5554343995406754,5554343995315975
none,1000.0,,0.0,,1,8192,5554347265721898,3.270006057,5554347265570019,5554343995563962,coding,0,0,b813d0871902daae,replay,3,5554347265570399,13656,2,0.000151499,8.4229e-05,m-b813d0871902daae,0.000236488,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554347265806887,5554347265722658
one_turn,10000.0,5554465701293327,2.552487548,5554463148805779,1,16384,5554463148805529,7.1715408,5554463148660781,5554455977119981,coding,1420836864,113,8687b919990605d8,kv_transfer,0,5554463148660951,270,0,0.000144578,0.000117359,m-8687b919990605d8,2.552750045,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5554465701410996,5554465701293637
one_turn,10000.0,5554470139863493,1.476599736,5554468663263757,1,16384,5554468663263417,2.961467855,5554468663051149,5554465701583294,coding,1947402240,155,8687b919990605d8,kv_transfer,1,5554468663051439,231,0,0.000211978,0.000186438,m-8687b919990605d8,1.476998632,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5554470140050071,5554470139863633
one_turn,10000.0,5554477038651442,3.149242893,5554473889408549,1,16384,5554473889408369,3.749001631,5554473889232480,5554470140230849,coding,1560526848,125,8687b919990605d8,kv_transfer,2,5554473889232580,40,0,0.000175789,0.000135458,m-8687b919990605d8,3.14955443,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5554477038787010,5554477038651552
one_turn,10000.0,5554482089227232,1.289380782,5554480799846450,1,16384,5554480799846240,3.758509852,5554480799671011,5554477041161159,coding,1719140352,137,8687b919990605d8,kv_transfer,3,5554480799671211,191,0,0.000175029,0.000151948,m-8687b919990605d8,1.289708059,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554482089379270,5554482089227322
one_turn,1000.0,5554512071427410,2.042063282,5554510029364128,1,8192,5554510029363968,3.899877262,5554510029162340,5554506129285078,coding,0,0,a8d246461539088b,replay,0,5554510029162610,22129,0,0.000201358,0.000167088,m-a8d246461539088b,2.042432288,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5554512071594898,5554512071427810
one_turn,1000.0,5554516883582419,1.644609086,5554515238973333,1,8192,5554515238973163,3.167046149,5554515238811185,5554512071765036,coding,0,0,a8d246461539088b,replay,1,5554515238811385,27343,0,0.000161778,0.000125839,m-a8d246461539088b,1.644897003,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554516883708388,5554516883582549
one_turn,1000.0,5554523078485258,1.869523716,5554521208961542,1,8192,5554521208961252,4.324932537,5554521208787674,5554516883855137,coding,0,0,a8d246461539088b,replay,2,5554521208787794,29177,0,0.000173458,0.000495166,m-a8d246461539088b,1.87019308,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5554523078980874,5554523078485708
one_turn,1000.0,5554528817663310,1.695476719,5554527122186591,1,8192,5554527122186431,4.042710091,5554527122022533,5554523079312442,coding,0,0,a8d246461539088b,replay,3,5554527122022623,31474,0,0.000163808,0.000150429,m-a8d246461539088b,1.695791226,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5554528817813849,5554528817663420
one_turn,250.0,5554635736143964,2.460314229,5554633275829735,1,8192,5554633275829555,35.282148255,5554633275642717,5554597993494462,coding,2115993600,169,df1bb96b72e45f50,kv_transfer,0,5554633275643137,73,2,0.000186418,0.000172038,m-df1bb96b72e45f50,2.460672985,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5554635736316122,5554635736144084
one_turn,250.0,5554662733616023,1.76017393,5554660973442093,1,8192,5554660973441753,25.236825764,5554660973284445,5554635736458681,coding,1420836864,113,df1bb96b72e45f50,kv_transfer,1,5554660973284625,270,2,0.000157128,0.000126509,m-df1bb96b72e45f50,1.760458127,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5554662733742752,5554662733616243
one_turn,250.0,5554686021941354,1.724576245,5554684297365109,1,8192,5554684297364879,21.563339111,5554684297217281,5554662733878170,coding,1193607168,95,df1bb96b72e45f50,kv_transfer,2,5554684297217471,255,2,0.000147408,0.000179609,m-df1bb96b72e45f50,1.724903622,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5554686022121093,5554686021941484
one_turn,250.0,5554707985015235,1.953785114,5554706031230121,1,8192,5554706031229961,20.008843092,5554706031089933,5554686022246841,coding,1084047360,87,df1bb96b72e45f50,kv_transfer,3,5554706031090063,74,2,0.000139898,0.000108019,m-df1bb96b72e45f50,1.954033311,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5554707985123374,5554707985015355
none,1000.0,,0.0,,4,16384,5554745840053270,12.519448904,5554745812417527,5554733292968623,coding,0,0,0e8a8855594ca676,replay,0,5554745812417667,12805,1,0.027635603,0.012480859,m-0e8a8855594ca676,0.040117142,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5554745852534809,5554745840053950
none,1000.0,,0.0,,4,16384,5554748707422011,15.397762149,5554748691160648,5554733293398499,coding,0,0,0e8a8855594ca676,replay,1,5554748691160908,14571,1,0.016261103,0.00521241,m-0e8a8855594ca676,0.021474443,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5554748712635351,5554748707422941
none,1000.0,,0.0,,4,16384,5554748852385211,15.558034991,5554748852203703,5554733294168712,coding,0,0,0e8a8855594ca676,replay,2,5554748852203813,21546,1,0.000181398,0.000144379,m-0e8a8855594ca676,0.000326467,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5554748852530280,5554748852385901
none,1000.0,,0.0,,4,16384,5554746576821433,13.276808327,5554746571474354,5554733294666027,coding,0,0,0e8a8855594ca676,replay,3,5554746571474614,18192,1,0.005346819,0.01029301,m-0e8a8855594ca676,0.015640379,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5554746587114993,5554746576821983
one_turn,10000.0,5554821037793398,2.530385222,5554818507408176,2,8192,5554818507407876,4.245645867,5554818507136308,5554814261490441,coding,1420836864,113,2447a4325e769ab8,kv_transfer,0,5554818507136478,270,2,0.000271398,0.000147159,m-2447a4325e769ab8,2.530804199,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5554821037940677,5554821037793518
one_turn,10000.0,5554820553310864,2.486511091,5554818066799773,2,8192,5554818066799433,3.799283822,5554818061539075,5554814262255253,coding,1560526848,125,2447a4325e769ab8,kv_transfer,1,5554818061539315,40,2,0.005260118,0.010500465,m-2447a4325e769ab8,2.502272274,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5554820563811589,5554820553311124
one_turn,10000.0,5554826814516083,1.801669401,5554825012846682,2,8192,5554825012846472,4.438600627,5554825012712163,5554820574111536,coding,1338114048,107,2447a4325e769ab8,kv_transfer,2,5554825012712353,119,2,0.000134119,0.000138928,m-2447a4325e769ab8,1.801942858,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554826814655211,5554826814516283
one_turn,10000.0,5554827535111606,2.58364286,5554824951468746,2,8192,5554824951468256,3.907915965,5554824946053790,5554821038137825,coding,2115993600,169,2447a4325e769ab8,kv_transfer,3,5554824946053970,73,2,0.005414286,0.000178178,m-2447a4325e769ab8,2.589235934,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5554827535289904,5554827535111726
none,250.0,,0.0,,2,16384,5554920971496735,65.054811976,5554920966046562,5554855911234586,coding,1059028992,85,179d4082d613a3fa,kv_transfer,0,5554920966046652,0,2,0.005450083,0.005255086,m-179d4082d613a3fa,0.010705579,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5554920976752231,5554920971497145
