scenario_id,match_id,method,repeat,migrated_sessions,pre_load,post_load,pre_window_power_w,post_window_power_w,requested_shed_w,predicted_shed_w,measured_shed_w,predicted_percent,measured_percent,legacy_predicted_shed_w,model,model_P0_w,model_delta_p_w,model_a_per_prefill_tps,model_b_per_decode_tps,predicted_pre_power_w,predicted_post_power_w
pv-0875455d9726c2bd,power-10-3c2f94941cabfb0f-n8,greedy,10,8,0.4,0.0,142.02330873018997,87.02782755526201,53.77409870160693,53.77409870160693,54.99548117492796,99.99999999999999,102.27132114309995,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-6ed684bfe4349e57,power-10-3c2f94941cabfb0f-n8,kv_only,10,8,0.4,0.0,142.76187947647,86.838570122436,53.77409870160693,53.77409870160693,55.923309354034004,99.99999999999999,103.99673951645951,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-687b4ea1e90615dd,power-10-3c2f94941cabfb0f-n8,queue_haul,10,8,0.4,0.0,147.96540192075997,87.094713498552,53.77409870160693,53.77409870160693,60.87068842220798,99.99999999999999,113.19704075372812,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-11529eb3106ca67c,power-10-3c2f94941cabfb0f-n8,replay_only,10,8,0.4,0.0,144.97071361213597,87.13201987449399,53.77409870160693,53.77409870160693,57.838693737641975,99.99999999999999,107.55864837194116,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-130f1cc094af14e2,power-10-3c2f94941cabfb0f-n8,queue_haul_power_blind,10,8,0.4,0.0,140.65400261290603,87.25518319179001,53.77409870160693,53.77409870160693,53.398819421116016,99.99999999999999,99.30211888334317,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-edc2fe0b762937c4,power-10-3c2f94941cabfb0f-n8,queue_haul_deadline_blind,10,8,0.4,0.0,136.248673173266,87.52686178556799,53.77409870160693,53.77409870160693,48.721811387698025,99.99999999999999,90.60460809962784,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-22a8eeed2ec003e0,power-11-a9500bdb35e133a1-n1,queue_haul_deadline_blind,11,1,0.4,0.35000000000000003,130.69271673479602,126.51288833730602,12.247342208161228,12.247342208161228,4.179828397489999,22.775541578338423,7.7729399439754685,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-9aac896d8a19254c,power-11-a9500bdb35e133a1-n1,isolated_fastest,11,1,0.4,0.35000000000000003,161.419981050246,124.740143393346,12.247342208161228,12.247342208161228,36.679837656900006,22.775541578338423,68.21097618099901,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-43d54500331b8c24,power-11-a9500bdb35e133a1-n1,queue_haul,11,1,0.4,0.35000000000000003,136.877020650794,130.77884385176603,12.247342208161228,12.247342208161228,6.098176799027982,22.775541578338423,11.34036078013475,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-44841f0f815d0941,power-11-a9500bdb35e133a1-n1,queue_haul_power_blind,11,1,0.4,0.35000000000000003,144.516389152156,124.522254700644,12.247342208161228,12.247342208161228,19.994134451511997,22.775541578338423,37.18171933008058,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-76ff27f7fd3c2c3c,power-11-a9500bdb35e133a1-n1,replay_only,11,1,0.4,0.35000000000000003,126.81104924078801,125.992180343222,12.247342208161228,12.247342208161228,0.8188688975660057,22.775541578338423,1.5227942770550527,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-d1e7680113d5611b,power-11-a9500bdb35e133a1-n1,kv_only,11,1,0.4,0.35000000000000003,134.069142819406,127.89351370920396,12.247342208161228,12.247342208161228,6.175629110202053,22.775541578338423,11.484393526464642,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-d01e70fb65897fcd,power-11-a9500bdb35e133a1-n1,greedy,11,1,0.4,0.35000000000000003,137.04353166099798,128.01936028839603,12.247342208161228,12.247342208161228,9.024171372601955,22.775541578338423,16.78163203195126,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-19f65b718baa9944,power-12-e1563386afed6f49-n6,greedy,12,6,0.4,0.1,136.519743334932,101.10824858331002,37.896692687221275,37.896692687221275,35.41149475162199,70.47387794914135,65.85232594621579,98.31926724347665,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,103.64979407128067
pv-88377038b31fc51f,power-12-e1563386afed6f49-n6,isolated_fastest,12,6,0.4,0.1,123.26463632683999,98.73907271211799,37.896692687221275,37.896692687221275,24.525563614722003,70.47387794914135,45.60850708221932,98.31926724347665,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,103.64979407128067
pv-8627ee74d4692ff5,power-12-e1563386afed6f49-n6,replay_only,12,6,0.4,0.1,133.13875381795404,97.436805044246,37.896692687221275,37.896692687221275,35.70194877370804,70.47387794914135,66.39246335269802,98.31926724347665,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,103.64979407128067
pv-5c5a72840429fa4f,power-12-e1563386afed6f49-n6,queue_haul_power_blind,12,6,0.4,0.1,137.05752612424803,96.53379841292197,37.896692687221275,37.896692687221275,40.52372771132606,70.47387794914135,75.35919464906827,98.31926724347665,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,103.64979407128067
pv-1f5213e114805122,power-12-e1563386afed6f49-n6,queue_haul,12,6,0.4,0.1,138.10724100617603,96.29877465921399,37.896692687221275,37.896692687221275,41.808466346962035,70.47387794914135,77.74833489810341,98.31926724347665,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,103.64979407128067
pv-87b32417c721334c,power-12-e1563386afed6f49-n6,queue_haul_deadline_blind,12,6,0.4,0.1,140.80806770316198,98.54429317359602,37.896692687221275,37.896692687221275,42.263774529565964,70.47387794914135,78.59504027038764,98.31926724347665,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,103.64979407128067
pv-a632fb5c8e37578a,power-12-e1563386afed6f49-n6,kv_only,12,6,0.4,0.1,153.05670727777203,95.56162464890798,37.896692687221275,37.896692687221275,57.495082628864054,70.47387794914135,106.91965838033829,98.31926724347665,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,103.64979407128067
pv-7d900c6ff70ceacf,power-13-e59269064ede73aa-n2,queue_haul_power_blind,13,2,0.4,0.30000000000000004,127.602104807766,120.51540757522999,16.284840984758304,16.284840984758304,7.086697232536011,30.283800896641836,13.178644372749364,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-a026b2ac337a703f,power-13-e59269064ede73aa-n2,replay_only,13,2,0.4,0.30000000000000004,130.099086324802,123.29611869715801,16.284840984758304,16.284840984758304,6.80296762764398,30.283800896641836,12.651011903321193,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-d0cd93d987b76bff,power-13-e59269064ede73aa-n2,isolated_fastest,13,2,0.4,0.30000000000000004,138.80599163790004,122.982117474024,16.284840984758304,16.284840984758304,15.823874163876042,30.283800896641836,29.42657254319202,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-b1bf496194c07e3c,power-13-e59269064ede73aa-n2,kv_only,13,2,0.4,0.30000000000000004,147.32480823699802,122.253494793746,16.284840984758304,16.284840984758304,25.071313443252023,30.283800896641836,46.62340057501107,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-1d81d69d68f2c2cf,power-13-e59269064ede73aa-n2,queue_haul,13,2,0.4,0.30000000000000004,146.078021924124,123.56463857018998,16.284840984758304,16.284840984758304,22.513383353934003,30.283800896641836,41.86659357855725,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-450e2c7772b205f8,power-13-e59269064ede73aa-n2,greedy,13,2,0.4,0.30000000000000004,129.510468430314,125.56045083122203,16.284840984758304,16.284840984758304,3.9500175990919786,30.283800896641836,7.345576577695277,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-d95c2f4157399532,power-13-e59269064ede73aa-n2,queue_haul_deadline_blind,13,2,0.4,0.30000000000000004,131.62257891281197,123.769598032976,16.284840984758304,16.284840984758304,7.852980879835968,30.283800896641836,14.603649469630808,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-5de2998fcab446f2,power-14-e1563386afed6f49-n7,queue_haul,14,7,0.4,0.05,138.250089710942,97.47781652238,45.25947404838321,45.25947404838321,40.77227318856201,84.16593702393513,75.82139761153006,124.8383918971974,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,96.28701271011873
pv-90eb68d8785bfbd0,power-14-e1563386afed6f49-n7,greedy,14,7,0.4,0.05,134.42456398795,98.203333169004,45.25947404838321,45.25947404838321,36.221230818946,84.16593702393513,67.35813652579843,124.8383918971974,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,96.28701271011873
pv-126402bd4f355bf2,power-14-e1563386afed6f49-n7,queue_haul_power_blind,14,7,0.4,0.05,148.214907078298,96.141486353836,45.25947404838321,45.25947404838321,52.07342072446201,84.16593702393513,96.83736590996718,124.8383918971974,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,96.28701271011873
pv-94b16a8a1aa7021c,power-14-e1563386afed6f49-n7,replay_only,14,7,0.4,0.05,134.134880324324,96.623556132656,45.25947404838321,45.25947404838321,37.511324191667995,84.16593702393513,69.7572346118133,124.8383918971974,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,96.28701271011873
pv-50c88de2ef18544d,power-14-e1563386afed6f49-n7,kv_only,14,7,0.4,0.05,130.703178560444,96.886242207264,45.25947404838321,45.25947404838321,33.81693635318,84.16593702393513,62.88703515205444,124.8383918971974,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,96.28701271011873
pv-fed69aef24da0516,power-14-e1563386afed6f49-n7,isolated_fastest,14,7,0.4,0.05,142.52515024754203,94.776340183224,45.25947404838321,45.25947404838321,47.748810064318036,84.16593702393513,88.7951843307997,124.8383918971974,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,96.28701271011873
pv-f18f993bba79ab5f,power-14-e1563386afed6f49-n7,queue_haul_deadline_blind,14,7,0.4,0.05,137.111143612132,96.969836340682,45.25947404838321,45.25947404838321,40.14130727145,84.16593702393513,74.6480336085121,124.8383918971974,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,96.28701271011873
pv-01107d352e5a0ac1,power-15-e33c7532b46acaed-n4,kv_only,15,4,0.4,0.2,150.38584482383004,117.22973356309599,25.803147275597155,25.803147275597155,33.15611126073405,47.98434171584931,61.65814409036901,56.405500894101294,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,115.74333948290479
pv-f049ee0d35d6b493,power-15-e33c7532b46acaed-n4,greedy,15,4,0.4,0.2,139.077999104018,115.040006076404,25.803147275597155,25.803147275597155,24.037993027614007,47.98434171584931,44.701805530951056,56.405500894101294,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,115.74333948290479
pv-70d7d998b28d3d5a,power-15-e33c7532b46acaed-n4,replay_only,15,4,0.4,0.2,139.35868797564595,117.97309489959402,25.803147275597155,25.803147275597155,21.385593076051933,47.98434171584931,39.76931941662254,56.405500894101294,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,115.74333948290479
pv-a116c0843ed34fc5,power-15-e33c7532b46acaed-n4,isolated_fastest,15,4,0.4,0.2,135.334536045376,115.63995777005998,25.803147275597155,25.803147275597155,19.694578275316033,47.98434171584931,36.624655272423006,56.405500894101294,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,115.74333948290479
pv-356205dd1139b86c,power-15-e33c7532b46acaed-n4,queue_haul,15,4,0.4,0.2,131.21744767975,113.13177401678,25.803147275597155,25.803147275597155,18.085673662969995,47.98434171584931,33.63268580906878,56.405500894101294,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,115.74333948290479
pv-e03223cb988c16d0,power-15-e33c7532b46acaed-n4,queue_haul_deadline_blind,15,4,0.4,0.2,130.444629011356,115.93078538136399,25.803147275597155,25.803147275597155,14.51384362999201,47.98434171584931,26.99039868716255,56.405500894101294,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,115.74333948290479
pv-1c4682e73fd07bcc,power-15-e33c7532b46acaed-n4,queue_haul_power_blind,15,4,0.4,0.2,146.40078604549998,115.414897371946,25.803147275597155,25.803147275597155,30.985888673553987,47.98434171584931,57.622330121226256,56.405500894101294,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,115.74333948290479
pv-9a7f9e9d68961b6f,power-16-4f9ad0a7bb0fab99-n3,greedy,16,3,0.4,0.25,137.85568253861803,124.13320796087002,20.776390629179602,20.776390629179602,13.722474577748002,38.636427445242774,25.518743984709378,39.53694268751926,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,120.77009612932234
pv-9a68fe1d3a199a17,power-16-4f9ad0a7bb0fab99-n3,queue_haul_power_blind,16,3,0.4,0.25,138.09245136483602,125.670899340794,20.776390629179602,20.776390629179602,12.421552024042029,38.636427445242774,23.09950761419426,39.53694268751926,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,120.77009612932234
pv-e728b6104a0a4e8e,power-16-4f9ad0a7bb0fab99-n3,queue_haul,16,3,0.4,0.25,152.73046708840204,126.349429144676,20.776390629179602,20.776390629179602,26.381037943726042,38.636427445242774,49.05900532171578,39.53694268751926,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,120.77009612932234
pv-8bd37e75ff442924,power-16-4f9ad0a7bb0fab99-n3,replay_only,16,3,0.4,0.25,135.916661785324,124.57018818106,20.776390629179602,20.776390629179602,11.346473604264006,38.636427445242774,21.100258076338413,39.53694268751926,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,120.77009612932234
pv-feb2e8f492220651,power-16-4f9ad0a7bb0fab99-n3,kv_only,16,3,0.4,0.25,131.41163594448798,125.29572548125398,20.776390629179602,20.776390629179602,6.115910463234002,38.636427445242774,11.37333885812063,39.53694268751926,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,120.77009612932234
pv-4afa36833b7cf651,power-16-4f9ad0a7bb0fab99-n3,queue_haul_deadline_blind,16,3,0.4,0.25,143.46425340952203,125.28054390112003,20.776390629179602,20.776390629179602,18.183709508402004,38.636427445242774,33.814996341089056,39.53694268751926,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,120.77009612932234
pv-097dcf4b984502d1,power-16-4f9ad0a7bb0fab99-n3,isolated_fastest,16,3,0.4,0.25,139.45769178082602,126.54144850445402,20.776390629179602,20.776390629179602,12.916243276372,38.636427445242774,24.019450977773477,39.53694268751926,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,120.77009612932234
pv-0a671b7be2455e6a,power-17-c44d256c433cbdd6-n8,queue_haul_deadline_blind,17,8,0.4,0.0,139.84337547809,90.74258990894799,53.77409870160693,53.77409870160693,49.100785569142005,99.99999999999999,91.30936036994838,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-27e7a1df5c85b275,power-17-c44d256c433cbdd6-n8,isolated_fastest,17,8,0.4,0.0,131.556172352074,91.158961778606,53.77409870160693,53.77409870160693,40.39721057346799,99.99999999999999,75.1239194126387,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-865573476574c0a0,power-17-c44d256c433cbdd6-n8,kv_only,17,8,0.4,0.0,142.11387211484399,91.427636755116,53.77409870160693,53.77409870160693,50.68623535972799,99.99999999999999,94.25771251134579,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-081c0b5841b24ad6,power-17-c44d256c433cbdd6-n8,queue_haul_power_blind,17,8,0.4,0.0,136.85184384092,91.49267626196801,53.77409870160693,53.77409870160693,45.35916757895198,99.99999999999999,84.35133023921146,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-18d1476289e58e5e,power-17-c44d256c433cbdd6-n8,replay_only,17,8,0.4,0.0,144.869811076174,91.37107424039802,53.77409870160693,53.77409870160693,53.49873683577597,99.99999999999999,99.48792844049522,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-cb3bc86fc6fcbc4c,power-17-c44d256c433cbdd6-n8,greedy,17,8,0.4,0.0,147.959009641768,91.53422825420401,53.77409870160693,53.77409870160693,56.424781387563996,99.99999999999999,104.92929263336562,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-56fc4def252fdfc9,power-17-c44d256c433cbdd6-n8,queue_haul,17,8,0.4,0.0,151.9652359681,91.935874871792,53.77409870160693,53.77409870160693,60.029361096307994,99.99999999999999,111.63248207917269,156.50014682302742,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,87.77238805689501
pv-10a150a26e0472f1,power-18-3c2f94941cabfb0f-n2,isolated_fastest,18,2,0.4,0.30000000000000004,156.56380218782795,129.948723312774,16.284840984758304,16.284840984758304,26.61507887505394,30.283800896641836,49.49423517582565,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-5d2d92dbddec57a8,power-18-3c2f94941cabfb0f-n2,queue_haul,18,2,0.4,0.30000000000000004,149.938046001324,130.68753636062,16.284840984758304,16.284840984758304,19.250509640704024,30.283800896641836,35.798851315993815,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-401460a808c166cb,power-18-3c2f94941cabfb0f-n2,kv_only,18,2,0.4,0.30000000000000004,144.53062578239397,129.35195859851802,16.284840984758304,16.284840984758304,15.178667183875945,30.283800896641836,28.22672541310741,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-26350f8b3b320df8,power-18-3c2f94941cabfb0f-n2,greedy,18,2,0.4,0.30000000000000004,143.21672561873402,128.932915335254,16.284840984758304,16.284840984758304,14.283810283480022,30.283800896641836,26.56262146343176,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-0b5972214cb0aca7,power-18-3c2f94941cabfb0f-n2,replay_only,18,2,0.4,0.30000000000000004,132.087692758098,127.47668186553399,16.284840984758304,16.284840984758304,4.6110108925640105,30.283800896641836,8.574780431282653,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-8f556d5a9577fe6f,power-18-3c2f94941cabfb0f-n2,queue_haul_power_blind,18,2,0.4,0.30000000000000004,167.65791544210003,127.44220691014002,16.284840984758304,16.284840984758304,40.21570853196002,30.283800896641836,74.78639252536324,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-b97c66d5f22e973a,power-18-3c2f94941cabfb0f-n2,queue_haul_deadline_blind,18,2,0.4,0.30000000000000004,145.56489392203,128.212426801168,16.284840984758304,16.284840984758304,17.352467120862002,30.283800896641836,32.269191934115035,24.73331778676541,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,125.26164577374364
pv-1d31ce559d8a41dd,power-19-3a515af4dffc7733-n1,queue_haul_deadline_blind,19,1,0.4,0.35000000000000003,156.92667504739202,129.50249358154002,12.247342208161228,12.247342208161228,27.424181465852,22.775541578338423,50.99886772259836,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-bb4de88112c015cd,power-19-3a515af4dffc7733-n1,greedy,19,1,0.4,0.35000000000000003,163.305967578186,130.53040981642397,12.247342208161228,12.247342208161228,32.77555776176203,22.775541578338423,60.95045487165478,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-b60098a610f2e1e2,power-19-3a515af4dffc7733-n1,queue_haul,19,1,0.4,0.35000000000000003,132.22281476256398,129.76445912113599,12.247342208161228,12.247342208161228,2.4583556414279997,22.775541578338423,4.571635231060668,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-099d8fe05279d900,power-19-3a515af4dffc7733-n1,replay_only,19,1,0.4,0.35000000000000003,133.875005383156,128.36652842117402,12.247342208161228,12.247342208161228,5.508476961981984,22.775541578338423,10.24373647348063,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-5fb85adc998079ee,power-19-3a515af4dffc7733-n1,isolated_fastest,19,1,0.4,0.35000000000000003,133.654990486476,128.7584993294,12.247342208161228,12.247342208161228,4.896491157076014,22.775541578338423,9.105668482231003,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-267f9b5095a2c42e,power-19-3a515af4dffc7733-n1,kv_only,19,1,0.4,0.35000000000000003,142.43999504995801,132.083195680436,12.247342208161228,12.247342208161228,10.356799369522008,22.775541578338423,19.259828838772368,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-170bfcd80b2a7ff1,power-19-3a515af4dffc7733-n1,queue_haul_power_blind,19,1,0.4,0.35000000000000003,140.23403560867206,130.70040791241598,12.247342208161228,12.247342208161228,9.533627696256076,22.775541578338423,17.729032985114788,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-e6b3528c5c7ed4db,power-20-837f3ff09bbaac24-n1,isolated_fastest,20,1,0.4,0.35000000000000003,157.012081722036,125.79154384865,12.247342208161228,12.247342208161228,31.220537873385993,22.775541578338423,58.05869113051825,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-5c3c59676da27c1a,power-20-837f3ff09bbaac24-n1,queue_haul,20,1,0.4,0.35000000000000003,143.32242109892397,126.94960357924799,12.247342208161228,12.247342208161228,16.372817519675976,22.775541578338423,30.447404819426026,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-ad0f5a85bf4cfaa9,power-20-837f3ff09bbaac24-n1,greedy,20,1,0.4,0.35000000000000003,137.04059197690202,128.01134198356397,12.247342208161228,12.247342208161228,9.029249993338055,22.775541578338423,16.791076394309208,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
pv-084f7af65d5b78ef,power-20-837f3ff09bbaac24-n1,queue_haul_power_blind,20,1,0.4,0.35000000000000003,155.545077352734,127.422629432442,12.247342208161228,12.247342208161228,28.122447920292018,22.775541578338423,52.29738591499932,11.648736091060044,phase_aware_saturating_scratch_fit_v1,87.77238805689501,117.3685288710951,0.00032815420503721327,0.008579728695286165,141.54648675850194,129.2991445503407
